candidate_id,family,regime,changed_cells,changed_rows,core_rows,tail_rows,core_alpha,tail_alpha,route_public_mean,route_private_mean,route_transition_mean,route_memory_disagree_mean,route_regime_mean,h042_overlap_cells,h042_jaccard,h043_overlap_cells,h043_jaccard,h042_distance_l2,h043_distance_l2,tangent_expected_delta,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,resolved_path
h044_phaseenergy_top65_a0.78_c65_997f2d03,phaseenergy_top65_a0.78,phaseenergy,65,65,65,0,0.78,0.0,0.6145433846153845,0.5141864615384615,0.5794738461538462,0.47032967032967027,0.44478184,44,0.6666666666666666,65,0.6190476190476191,0.031383938344802964,0.01658440770302591,-0.00029751968508606106,0.029301674511981655,0.3491901725494082,0.0064853401304125315,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top65_a0.78_c65_997f2d03.csv
h044_phaseenergy_top65_a0.92_c65_56076e92,phaseenergy_top65_a0.92,phaseenergy,65,65,65,0,0.92,0.0,0.6145433846153845,0.5141864615384615,0.5794738461538462,0.47032967032967027,0.44478184,44,0.6666666666666666,65,0.6190476190476191,0.042082405495697923,0.025239935985367442,-0.00033635551632811903,0.03456094942438861,0.411865331724943,0.0076348757682447674,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top65_a0.92_c65_56076e92.csv
h044_phaseenergy_top75_a0.5_c75_c2aa634e,phaseenergy_top75_a0.5,phaseenergy,75,75,75,0,0.5,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.45523809523809516,0.4274643520000001,45,0.6,75,0.7142857142857143,0.016477327377565475,0.015935904987542934,-0.0001793877462093971,0.020125972095236665,0.22383985419833818,0.004481310273933111,0.03750264228826794,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.5_c75_c2aa634e.csv
h044_phaseenergy_top75_a0.58_c75_abe7bf52,phaseenergy_top75_a0.58,phaseenergy,75,75,75,0,0.58,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.45523809523809516,0.4274643520000001,45,0.6,75,0.7142857142857143,0.02008612003833729,0.010897045036067695,-0.00021437307420929633,0.023346127630474535,0.25965423087007267,0.005193557391257929,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.58_c75_abe7bf52.csv
h044_phaseenergy_top75_a0.66_c75_c078c81e,phaseenergy_top75_a0.66,phaseenergy,75,75,75,0,0.66,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.45523809523809516,0.4274643520000001,45,0.6,75,0.7142857142857143,0.02501080640544787,0.008583497622382811,-0.0002487762277411133,0.026566283165712398,0.2954686075418076,0.005904346825636937,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.66_c75_c078c81e.csv
h044_phaseenergy_top75_a0.78_c75_bf387f5f,phaseenergy_top75_a0.78,phaseenergy,75,75,75,0,0.78,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.45523809523809516,0.4274643520000001,45,0.6,75,0.7142857142857143,0.03358097842384322,0.013231856988868994,-0.00029224409508834756,0.031396516468569204,0.3491901725494082,0.006967688006277657,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.78_c75_bf387f5f.csv
h044_phaseenergy_top75_a0.92_c75_22cb05aa,phaseenergy_top75_a0.92,phaseenergy,75,75,75,0,0.92,0.0,0.6112394666666666,0.5108874666666666,0.5750437333333333,0.45523809523809516,0.4274643520000001,45,0.6,75,0.7142857142857143,0.04438293487580886,0.023446096141253772,-0.00032918474257073694,0.03703178865523546,0.411865331724943,0.00820374318023305,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top75_a0.92_c75_22cb05aa.csv
h044_phaseenergy_top90_a0.5_c90_b0e98a50,phaseenergy_top90_a0.5,phaseenergy,90,90,90,0,0.5,0.0,0.6023804444444444,0.5179093333333332,0.5672817777777778,0.45079365079365075,0.4056864266666667,45,0.5,90,0.8571428571428571,0.017281078544999117,0.014472538145454001,-0.00017778592115302356,0.021259128003321248,0.22383985419833818,0.0047347896384028025,0.03750264228826794,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top90_a0.5_c90_b0e98a50.csv
h044_phaseenergy_top90_a0.58_c90_973dea28,phaseenergy_top90_a0.58,phaseenergy,90,90,90,0,0.58,0.0,0.6023804444444444,0.5179093333333332,0.5672817777777778,0.45079365079365075,0.4056864266666667,45,0.5,90,0.8571428571428571,0.020975291772686706,0.008494883236995264,-0.00021277124915292252,0.024660588483852657,0.25965423087007267,0.005487493774315419,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top90_a0.58_c90_973dea28.csv
h044_phaseenergy_top90_a0.66_c90_495660cb,phaseenergy_top90_a0.66,phaseenergy,90,90,90,0,0.66,0.0,0.6023804444444444,0.5179093333333332,0.5672817777777778,0.45079365079365075,0.4056864266666667,45,0.5,90,0.8571428571428571,0.025938727808585235,0.005138021813535861,-0.0002470143012934606,0.028062048964384047,0.2954686075418076,0.006238712030871831,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top90_a0.66_c90_495660cb.csv
h044_phaseenergy_top90_a0.78_c90_bd6a65a0,phaseenergy_top90_a0.78,phaseenergy,90,90,90,0,0.78,0.0,0.6023804444444444,0.5179093333333332,0.5672817777777778,0.45079365079365075,0.4056864266666667,45,0.5,90,0.8571428571428571,0.03455016428828483,0.011373994791956233,-0.0002899072621490311,0.03316423968518116,0.3491901725494082,0.007362643024733847,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top90_a0.78_c90_bd6a65a0.csv
h044_phaseenergy_top90_a0.92_c90_a61e1314,phaseenergy_top90_a0.92,phaseenergy,90,90,90,0,0.92,0.0,0.6023804444444444,0.5179093333333332,0.5672817777777778,0.45079365079365075,0.4056864266666667,45,0.5,90,0.8571428571428571,0.0454060304983148,0.0225782887092282,-0.0003259649309447816,0.03911679552611109,0.411865331724943,0.008669304281519068,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top90_a0.92_c90_a61e1314.csv
h044_phaseenergy_top105_a0.5_c105_feba9882,phaseenergy_top105_a0.5,phaseenergy,105,105,105,0,0.5,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.01771402751520657,0.013586999829126076,-0.00017693835537480697,0.02198059525365917,0.22383985419833818,0.004896374876311011,0.03750264228826794,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top105_a0.5_c105_feba9882.csv
h044_phaseenergy_top105_a0.58_c105_7930084e,phaseenergy_top105_a0.58,phaseenergy,105,105,105,0,0.58,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.021455772616191242,0.006793499914563042,-0.00021192368337470576,0.02549749049424465,0.25965423087007267,0.00567494019998489,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top105_a0.58_c105_7930084e.csv
h044_phaseenergy_top105_a0.78_c105_d729838a,phaseenergy_top105_a0.78,phaseenergy,105,105,105,0,0.78,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.0350797029271691,0.01019024987184449,-0.000288639988996421,0.034289728595708314,0.3491901725494082,0.007614749425780266,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top105_a0.78_c105_d729838a.csv
h044_phaseenergy_top105_a0.92_c105_38db7594,phaseenergy_top105_a0.92,phaseenergy,105,105,105,0,0.92,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.045967414037442124,0.02207887472232975,-0.0003242029417998992,0.04044429526673286,0.411865331724943,0.008966677649745741,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top105_a0.92_c105_38db7594.csv
h044_phaseenergy_top120_a0.5_c105_feba9882,phaseenergy_top120_a0.5,phaseenergy,105,105,120,0,0.5,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.01771402751520657,0.013586999829126076,-0.00017693835537480697,0.02198059525365917,0.22383985419833818,0.004896374876311011,0.03750264228826794,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top120_a0.5_c105_feba9882.csv
h044_phaseenergy_top120_a0.58_c105_7930084e,phaseenergy_top120_a0.58,phaseenergy,105,105,120,0,0.58,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.021455772616191242,0.006793499914563042,-0.00021192368337470576,0.02549749049424465,0.25965423087007267,0.00567494019998489,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top120_a0.58_c105_7930084e.csv
h044_phaseenergy_top120_a0.78_c105_d729838a,phaseenergy_top120_a0.78,phaseenergy,105,105,120,0,0.78,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.0350797029271691,0.01019024987184449,-0.000288639988996421,0.034289728595708314,0.3491901725494082,0.007614749425780266,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top120_a0.78_c105_d729838a.csv
h044_phaseenergy_top120_a0.92_c105_38db7594,phaseenergy_top120_a0.92,phaseenergy,105,105,120,0,0.92,0.0,0.5857474285714286,0.5219245714285714,0.5499215238095237,0.44081632653061226,0.3782889904761905,45,0.42857142857142855,105,1.0,0.045967414037442124,0.02207887472232975,-0.0003242029417998992,0.04044429526673286,0.411865331724943,0.008966677649745741,0.06530560317851364,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top120_a0.92_c105_38db7594.csv
h044_h043support_pubtrans_top45_a0.58_c45_1eb05ecb,h043support_pubtrans_top45_a0.58,pubtrans,45,45,45,0,0.58,0.0,0.7903404444444444,0.4872684444444445,0.7084915555555555,0.5746031746031746,0.5361541333333334,23,0.34328358208955223,45,0.42857142857142855,0.027582239457292403,0.04074527590750504,-6.913964652920257e-05,0.010820910574146912,0.25965423087007267,0.0022852145167951213,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top45_a0.58_c45_1eb05ecb.csv
h044_h043support_pubtrans_top45_a0.66_c45_ba7301b8,h043support_pubtrans_top45_a0.66,pubtrans,45,45,45,0,0.66,0.0,0.7903404444444444,0.4872684444444445,0.7084915555555555,0.5746031746031746,0.5361541333333334,23,0.34328358208955223,45,0.42857142857142855,0.02902634045119718,0.040473365995417114,-8.827069324392312e-05,0.012313449963684404,0.2954686075418076,0.002595576121749232,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top45_a0.66_c45_ba7301b8.csv
h044_h043support_pubtrans_top45_a0.78_c45_a3a483f2,h043support_pubtrans_top45_a0.78,pubtrans,45,45,45,0,0.78,0.0,0.7903404444444444,0.4872684444444445,0.7084915555555555,0.5746031746031746,0.5361541333333334,23,0.34328358208955223,45,0.42857142857142855,0.03237231496860945,0.04108263259582284,-0.00011696726331600959,0.01455225904799066,0.3491901725494082,0.003058813506487974,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top45_a0.78_c45_a3a483f2.csv
h044_h043support_pubtrans_top45_a0.9_c45_1fb5bee2,h043support_pubtrans_top45_a0.9,pubtrans,45,45,45,0,0.9,0.0,0.7903404444444444,0.4872684444444445,0.7084915555555555,0.5746031746031746,0.5361541333333334,23,0.34328358208955223,45,0.42857142857142855,0.036780209418567265,0.04285849669571373,-0.00014563159794833775,0.016791068132296912,0.40291173755700993,0.00351923961127802,0.0640569602750547,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top45_a0.9_c45_1fb5bee2.csv
h044_h043support_pubtrans_top45_a1.05_c45_d57ebfa9,h043support_pubtrans_top45_a1.05,pubtrans,45,45,45,0,1.05,0.0,0.7903404444444444,0.4872684444444445,0.7084915555555555,0.5746031746031746,0.5361541333333334,23,0.34328358208955223,45,0.42857142857142855,0.04328459744608345,0.04650738728600271,-0.00017659758547921374,0.019589579487679733,0.4700636938165115,0.004090746588351514,0.07324154349189094,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top45_a1.05_c45_d57ebfa9.csv
h044_h043support_pubtrans_top55_a0.58_c55_b8c761a6,h043support_pubtrans_top55_a0.58,pubtrans,55,55,55,0,0.58,0.0,0.758624,0.4937927272727273,0.6873163636363634,0.548051948051948,0.5187143272727273,28,0.3888888888888889,55,0.5238095238095238,0.026731565185671616,0.038575002264419005,-8.531436085529033e-05,0.012884800538034653,0.25965423087007267,0.0027550475849896796,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top55_a0.58_c55_b8c761a6.csv
h044_h043support_pubtrans_top55_a0.66_c55_14e1aab3,h043support_pubtrans_top55_a0.66,pubtrans,55,55,55,0,0.66,0.0,0.758624,0.4937927272727273,0.6873163636363634,0.548051948051948,0.5187143272727273,28,0.3888888888888889,55,0.5238095238095238,0.028480337452675152,0.038254146005432664,-0.00010627978295323109,0.014662014405349762,0.2954686075418076,0.0031303014068267314,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top55_a0.66_c55_14e1aab3.csv
h044_h043support_pubtrans_top55_a0.78_c55_9867ae37,h043support_pubtrans_top55_a0.78,pubtrans,55,55,55,0,0.78,0.0,0.758624,0.4937927272727273,0.6873163636363634,0.548051948051948,0.5187143272727273,28,0.3888888888888889,55,0.5238095238095238,0.032379018850762865,0.038972358038341044,-0.00013772791610014727,0.01732783520632245,0.3491901725494082,0.0036909009563007517,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top55_a0.78_c55_9867ae37.csv
h044_h043support_pubtrans_top55_a0.9_c55_01a5071c,h043support_pubtrans_top55_a0.9,pubtrans,55,55,55,0,0.9,0.0,0.758624,0.4937927272727273,0.6873163636363634,0.548051948051948,0.5187143272727273,28,0.3888888888888889,55,0.5238095238095238,0.03737114008142159,0.041051671153068854,-0.0001684153849005162,0.019993656007295135,0.40291173755700993,0.0042487098829710294,0.0640569602750547,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top55_a0.9_c55_01a5071c.csv
h044_h043support_pubtrans_top55_a1.05_c55_1b1e6d41,h043support_pubtrans_top55_a1.05,pubtrans,55,55,55,0,1.05,0.0,0.758624,0.4937927272727273,0.6873163636363634,0.548051948051948,0.5187143272727273,28,0.3888888888888889,55,0.5238095238095238,0.04458530024120424,0.04526840836889064,-0.00019930542453922204,0.023325932008510988,0.4700636938165115,0.004941960758729499,0.07324154349189094,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top55_a1.05_c55_1b1e6d41.csv
h044_h043support_pubtrans_top65_a0.58_c65_2c5fb71d,h043support_pubtrans_top65_a0.58,pubtrans,65,65,65,0,0.58,0.0,0.7269686153846153,0.5166529230769229,0.6617316923076925,0.5230769230769231,0.49799486769230766,36,0.4864864864864865,65,0.6190476190476191,0.022424278869305782,0.03248514022171452,-0.00013818265102591342,0.01627384790395905,0.25965423087007267,0.0035041949145090106,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top65_a0.58_c65_2c5fb71d.csv
h044_h043support_pubtrans_top65_a0.66_c65_dc3f47a0,h043support_pubtrans_top65_a0.66,pubtrans,65,65,65,0,0.66,0.0,0.7269686153846153,0.5166529230769229,0.6617316923076925,0.5230769230769231,0.49799486769230766,36,0.4864864864864865,65,0.6190476190476191,0.024968654525325557,0.032002817675245585,-0.000164727362616949,0.01851851658036718,0.2954686075418076,0.00398292435343617,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top65_a0.66_c65_dc3f47a0.csv
h044_h043support_pubtrans_top65_a0.78_c65_a4c1ece6,h043support_pubtrans_top65_a0.78,pubtrans,65,65,65,0,0.78,0.0,0.7269686153846153,0.5166529230769229,0.6617316923076925,0.5230769230769231,0.49799486769230766,36,0.4864864864864865,65,0.6190476190476191,0.030347188223301246,0.03307815488069517,-0.00020426433476497432,0.021885519594979398,0.3491901725494082,0.004698749950763487,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top65_a0.78_c65_a4c1ece6.csv
h044_h043support_pubtrans_top65_a0.9_c65_a5488d8e,h043support_pubtrans_top65_a0.9,pubtrans,65,65,65,0,0.9,0.0,0.7269686153846153,0.5166529230769229,0.6617316923076925,0.5230769230769231,0.49799486769230766,36,0.4864864864864865,65,0.6190476190476191,0.03685699308989245,0.03611255050228379,-0.00023826890217714357,0.025252522609591613,0.40291173755700993,0.005411773722623571,0.0640569602750547,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top65_a0.9_c65_a5488d8e.csv
h044_h043support_pubtrans_top65_a1.05_c65_cf5ddab4,h043support_pubtrans_top65_a1.05,pubtrans,65,65,65,0,1.05,0.0,0.7269686153846153,0.5166529230769229,0.6617316923076925,0.5230769230769231,0.49799486769230766,36,0.4864864864864865,65,0.6190476190476191,0.0458489427137116,0.041992692766038085,-0.00027019954483110736,0.029461276377856883,0.4700636938165115,0.006298982207851989,0.07324154349189094,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top65_a1.05_c65_cf5ddab4.csv
h044_h043support_pubtrans_top75_a0.58_c75_d14e61cb,h043support_pubtrans_top75_a0.58,pubtrans,75,75,75,0,0.58,0.0,0.6898325333333334,0.5120778666666665,0.6367829333333334,0.5085714285714286,0.47783169066666675,42,0.5384615384615384,75,0.7142857142857143,0.018699907124865214,0.026935888614470174,-0.00017972610854336224,0.01905818747111618,0.25965423087007267,0.004143477172982293,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top75_a0.58_c75_d14e61cb.csv
h044_h043support_pubtrans_top75_a0.66_c75_419d0f27,h043support_pubtrans_top75_a0.66,pubtrans,75,75,75,0,0.66,0.0,0.6898325333333334,0.5120778666666665,0.6367829333333334,0.5085714285714286,0.47783169066666675,42,0.5384615384615384,75,0.7142857142857143,0.022129413502313913,0.026258734929771748,-0.00021043936093530495,0.021686902984373566,0.2954686075418076,0.004709761140903779,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top75_a0.66_c75_419d0f27.csv
h044_h043support_pubtrans_top75_a0.78_c75_81d8f41f,h043support_pubtrans_top75_a0.78,pubtrans,75,75,75,0,0.78,0.0,0.6898325333333334,0.5120778666666665,0.6367829333333334,0.5085714285714286,0.47783169066666675,42,0.5384615384615384,75,0.7142857142857143,0.028893356895571022,0.02775911138032077,-0.00025429233036463835,0.02562997625425968,0.3491901725494082,0.0055565941793942275,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top75_a0.78_c75_81d8f41f.csv
h044_h043support_pubtrans_top75_a0.9_c75_9b705002,h043support_pubtrans_top75_a0.9,pubtrans,75,75,75,0,0.9,0.0,0.6898325333333334,0.5120778666666665,0.6367829333333334,0.5085714285714286,0.47783169066666675,42,0.5384615384615384,75,0.7142857142857143,0.03663380150161008,0.03183880616738281,-0.0002897938357821912,0.029573049524145783,0.40291173755700993,0.006400216496014938,0.0640569602750547,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top75_a0.9_c75_9b705002.csv
h044_h043support_pubtrans_top75_a1.05_c75_1eae449b,h043support_pubtrans_top75_a1.05,pubtrans,75,75,75,0,1.05,0.0,0.6898325333333334,0.5120778666666665,0.6367829333333334,0.5085714285714286,0.47783169066666675,42,0.5384615384615384,75,0.7142857142857143,0.04694669390498072,0.039313880519874896,-0.0003219239377590115,0.03450189111150341,0.4700636938165115,0.0074500651513717655,0.07324154349189094,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top75_a1.05_c75_1eae449b.csv
h044_h043support_pubtrans_top85_a0.58_c85_e1486758,h043support_pubtrans_top85_a0.58,pubtrans,85,85,85,0,0.58,0.0,0.6589171764705883,0.5122315294117646,0.6098936470588235,0.4907563025210085,0.449944997647059,44,0.5116279069767442,85,0.8095238095238095,0.0163819476398565,0.021168621733765988,-0.0002103722544896421,0.021255742266916167,0.25965423087007267,0.004673750460256158,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top85_a0.58_c85_e1486758.csv
h044_h043support_pubtrans_top85_a0.66_c85_98c93bab,h043support_pubtrans_top85_a0.66,pubtrans,85,85,85,0,0.66,0.0,0.6589171764705883,0.5122315294117646,0.6098936470588235,0.4907563025210085,0.449944997647059,44,0.5116279069767442,85,0.8095238095238095,0.020767903468869624,0.020197839004039438,-0.00024410935024372218,0.024187568786490792,0.2954686075418076,0.005312879137690298,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top85_a0.66_c85_98c93bab.csv
h044_h043support_pubtrans_top85_a0.78_c85_4cd55fae,h043support_pubtrans_top85_a0.78,pubtrans,85,85,85,0,0.78,0.0,0.6589171764705883,0.5122315294117646,0.6098936470588235,0.4907563025210085,0.449944997647059,44,0.5116279069767442,85,0.8095238095238095,0.028745506514868853,0.02232281015463745,-0.0002896722904667927,0.028585308565852757,0.3491901725494082,0.006268790932102663,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top85_a0.78_c85_4cd55fae.csv
h044_h043support_pubtrans_top85_a0.9_c85_9171fb2e,h043support_pubtrans_top85_a0.9,pubtrans,85,85,85,0,0.9,0.0,0.6589171764705883,0.5122315294117646,0.6098936470588235,0.4907563025210085,0.449944997647059,44,0.5116279069767442,85,0.8095238095238095,0.037443461119856754,0.027737579409542027,-0.0003255262241367391,0.032983048345214726,0.40291173755700993,0.007221240090740159,0.0640569602750547,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top85_a0.9_c85_9171fb2e.csv
h044_h043support_pubtrans_top85_a1.05_c85_ceb17a45,h043support_pubtrans_top85_a1.05,pubtrans,85,85,85,0,1.05,0.0,0.6589171764705883,0.5122315294117646,0.6098936470588235,0.4907563025210085,0.449944997647059,44,0.5116279069767442,85,0.8095238095238095,0.04874189617350171,0.036909741282395304,-0.00035669035075884027,0.03848022306941719,0.4700636938165115,0.008406724095751494,0.07324154349189094,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top85_a1.05_c85_ceb17a45.csv
h044_h043support_pubtrans_top95_a0.58_c95_70dc96aa,h043support_pubtrans_top95_a0.58,pubtrans,95,95,95,0,0.58,0.0,0.6245684210526317,0.5129873684210525,0.5804244210526316,0.4706766917293234,0.4175393431578949,45,0.47368421052631576,95,0.9047619047619048,0.017603792457144538,0.015430929944795894,-0.00021908338591584547,0.023352529235910392,0.25965423087007267,0.005167113876859906,0.04305671614590323,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a0.58_c95_70dc96aa.csv
h044_h043support_pubtrans_top95_a0.66_c95_03705ae3,h043support_pubtrans_top95_a0.66,pubtrans,95,95,95,0,0.66,0.0,0.6245684210526317,0.5129873684210525,0.5804244210526316,0.4706766917293234,0.4175393431578949,45,0.47368421052631576,95,0.9047619047619048,0.022458683775859106,0.013957950836000474,-0.0002538117218498526,0.02657356775120836,0.2954686075418076,0.005874055776687733,0.048488496918805524,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a0.66_c95_03705ae3.csv
h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d,h043support_pubtrans_top95_a0.78,pubtrans,95,95,95,0,0.78,0.0,0.6245684210526317,0.5129873684210525,0.5804244210526316,0.4706766917293234,0.4175393431578949,45,0.47368421052631576,95,0.9047619047619048,0.030959254785564307,0.01709459295325389,-0.0002987373211075716,0.031405125524155336,0.3491901725494082,0.0069315516571221356,0.05640827282238181,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d.csv
h044_h043support_pubtrans_top95_a0.9_c95_540e272f,h043support_pubtrans_top95_a0.9,pubtrans,95,95,95,0,0.9,0.0,0.6245684210526317,0.5129873684210525,0.5804244210526316,0.4706766917293234,0.4175393431578949,45,0.47368421052631576,95,0.9047619047619048,0.04009189282392887,0.02417493036865118,-0.0003331968410357343,0.03623668329710232,0.40291173755700993,0.007985408210609026,0.0640569602750547,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a0.9_c95_540e272f.csv
h044_h043support_pubtrans_top95_a1.05_c95_9a9c75bb,h043support_pubtrans_top95_a1.05,pubtrans,95,95,95,0,1.05,0.0,0.6245684210526317,0.5129873684210525,0.5804244210526316,0.4706766917293234,0.4175393431578949,45,0.47368421052631576,95,0.9047619047619048,0.05188838889940847,0.0349802724639863,-0.0003615533168887482,0.04227613051328604,0.4700636938165115,0.009297379410612951,0.07324154349189094,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a1.05_c95_9a9c75bb.csv
