candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score
h044_h042core0.66_phaseenergy_tail55_b0.22_c92_296b9faa,submission_h044_h042core0.66_phaseenergy_tail55_b0.22_c92_296b9faa.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_phaseenergy_tail55_b0.22_c92_296b9faa.csv,h042core0.66_phaseenergy_tail55_b0.22,h042core0.66_phaseenergy_tail55_b0.22,2,92,92,0.004872029843335805,0.048488496918805524,0.021990826385915836,0.2954686075418076,-0.0001805803524558725,0.0007707158712556901,1.081817382661784e-06,-2.2817867053038927e-05,-0.00027484537237545265,-0.0004684234193586713,0.00014170463871101754,-0.00029224624722494486,-0.0005706151434333875,0.0002802867080711871,0.8333333333333334,12,-0.0002431159147742003,-0.00034603193597772063,0.00017938776392520788,-7.19175689755918e-05,-0.0005191670392915952,0.0003381201878193624,0.5833333333333334,12,0.6155924479166667,0.5742548537604906,0.568176212098939,0.5980173621666027,0.005949835025356842,5.1880591813169296e-05,0.029880920973179858,0.08333333333333333,12,0.5818800221128195,0.5374625283378411,0.5972033773545916,0.0005493913499150516,-0.1274490051700125,0.034960742526592876,0.25,12,-1.9861619824972891,1.9861619824972891,0.021588717201057494,0.8152173913043478,0.0,0.5644010416666665
h044_h042like_top105_a0.78_c105_d729838a,submission_h044_h042like_top105_a0.78_c105_d729838a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042like_top105_a0.78_c105_d729838a.csv,h042like_top105_a0.78,h042like_top105_a0.78,1,105,105,0.007614749425780266,0.05640827282238181,0.034289728595708314,0.3491901725494082,-0.00021833099138908983,0.0009565776904122284,3.8156257195079175e-06,-3.8311093793608974e-05,-0.00033668457604312755,-0.0005508614326888647,0.00022244019656385866,-0.00041348957131278653,-0.0007343715819502673,0.00038218062208818097,0.75,12,-0.0002633804589603564,-0.0004744690902970675,5.02083960188804e-05,-0.00011485989580699903,-0.0006730882536664599,0.00042472356266986324,0.5833333333333334,12,0.4576497395833333,0.5743490869715837,0.5682274841510503,0.5980274635337567,0.00604406823645004,0.00010315264392456449,0.029891022340333816,0.08333333333333333,12,0.5840952036221337,0.5376507191516106,0.5971353651981671,0.0007336170422062027,-0.12552782342123936,0.03485667993648315,0.25,12,-2.325923160919552,2.325923160919552,0.02215164915161478,0.8,0.0,0.5704427083333332
h044_phaseenergy_top105_a0.78_c105_d729838a,submission_h044_phaseenergy_top105_a0.78_c105_d729838a.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_phaseenergy_top105_a0.78_c105_d729838a.csv,phaseenergy_top105_a0.78,phaseenergy_top105_a0.78,1,105,105,0.007614749425780266,0.05640827282238181,0.034289728595708314,0.3491901725494082,-0.00021833099138908983,0.0009565776904122284,3.8156257195079175e-06,-3.8311093793608974e-05,-0.00033668457604312755,-0.0005508614326888647,0.00022244019656385866,-0.00041348957131278653,-0.0007343715819502673,0.00038218062208818097,0.75,12,-0.0002633804589603564,-0.0004744690902970675,5.02083960188804e-05,-0.00011485989580699903,-0.0006730882536664599,0.00042472356266986324,0.5833333333333334,12,0.4576497395833333,0.5743490869715837,0.5682274841510503,0.5980274635337567,0.00604406823645004,0.00010315264392456449,0.029891022340333816,0.08333333333333333,12,0.5840952036221337,0.5376507191516106,0.5971353651981671,0.0007336170422062027,-0.12552782342123936,0.03485667993648315,0.25,12,-2.325923160919552,2.325923160919552,0.02215164915161478,0.8,0.0,0.5704427083333332
h044_h042core0.66_phaseenergy_tail70_b0.22_c92_296b9faa,submission_h044_h042core0.66_phaseenergy_tail70_b0.22_c92_296b9faa.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_phaseenergy_tail70_b0.22_c92_296b9faa.csv,h042core0.66_phaseenergy_tail70_b0.22,h042core0.66_phaseenergy_tail70_b0.22,2,92,92,0.004872029843335805,0.048488496918805524,0.021990826385915836,0.2954686075418076,-0.0001805803524558725,0.0007707158712556901,1.081817382661784e-06,-2.2817867053038927e-05,-0.00027484537237545265,-0.0004684234193586713,0.00014170463871101754,-0.00029224624722494486,-0.0005706151434333875,0.0002802867080711871,0.8333333333333334,12,-0.0002431159147742003,-0.00034603193597772063,0.00017938776392520788,-7.19175689755918e-05,-0.0005191670392915952,0.0003381201878193624,0.5833333333333334,12,0.6155924479166667,0.5742548537604906,0.568176212098939,0.5980173621666027,0.005949835025356842,5.1880591813169296e-05,0.029880920973179858,0.08333333333333333,12,0.5818800221128195,0.5374625283378411,0.5972033773545916,0.0005493913499150516,-0.1274490051700125,0.034960742526592876,0.25,12,-1.9861619824972891,1.9861619824972891,0.021588717201057494,0.8152173913043478,0.0,0.5748177083333332
h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d,submission_h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h043support_pubtrans_top95_a0.78_c95_27b0c20d.csv,h043support_pubtrans_top95_a0.78,h043support_pubtrans_top95_a0.78,1,95,95,0.0069315516571221356,0.05640827282238181,0.031405125524155336,0.3491901725494082,-0.0002118400732474196,0.0009511476404869514,3.637548740717461e-06,-2.3826532921089696e-05,-0.00031869895954594364,-0.0005072182355110595,0.00019241209954869883,-0.0003779868602468671,-0.0007042679664690317,0.00035019991993436196,0.75,12,-0.0002579629524366873,-0.00043638370849619497,7.145831815449856e-05,-8.39349720791931e-05,-0.0006447577921978139,0.00039260316245430754,0.5833333333333334,12,0.5610677083333333,0.5742011805250686,0.5682050070460731,0.5970810208991494,0.005896161789934962,8.067553894739455e-05,0.028944579705726493,0.08333333333333333,12,0.5816431812500575,0.5376081740127219,0.5968965245541522,0.0006910361010745714,-0.12763409867820233,0.03452031288450839,0.25,12,-2.1003108246229454,2.1003108246229454,0.022108534996031003,0.7789473684210526,0.0,0.5780989583333334
h044_h042core0.66_pubtrans_tail70_b0.22_c92_296b9faa,submission_h044_h042core0.66_pubtrans_tail70_b0.22_c92_296b9faa.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_pubtrans_tail70_b0.22_c92_296b9faa.csv,h042core0.66_pubtrans_tail70_b0.22,h042core0.66_pubtrans_tail70_b0.22,2,92,92,0.004872029843335805,0.048488496918805524,0.021990826385915836,0.2954686075418076,-0.0001805803524558725,0.0007707158712556901,1.081817382661784e-06,-2.2817867053038927e-05,-0.00027484537237545265,-0.0004684234193586713,0.00014170463871101754,-0.00029224624722494486,-0.0005706151434333875,0.0002802867080711871,0.8333333333333334,12,-0.0002431159147742003,-0.00034603193597772063,0.00017938776392520788,-7.19175689755918e-05,-0.0005191670392915952,0.0003381201878193624,0.5833333333333334,12,0.6155924479166667,0.5742548537604906,0.568176212098939,0.5980173621666027,0.005949835025356842,5.1880591813169296e-05,0.029880920973179858,0.08333333333333333,12,0.5818800221128195,0.5374625283378411,0.5972033773545916,0.0005493913499150516,-0.1274490051700125,0.034960742526592876,0.25,12,-1.9861619824972891,1.9861619824972891,0.021588717201057494,0.8152173913043478,0.0,0.5819791666666665
h044_h042core0.66_q2regime_tail55_b0.32_c92_e6a7f394,submission_h044_h042core0.66_q2regime_tail55_b0.32_c92_e6a7f394.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_q2regime_tail55_b0.32_c92_e6a7f394.csv,h042core0.66_q2regime_tail55_b0.32,h042core0.66_q2regime_tail55_b0.32,2,92,92,0.0051088316841880225,0.048488496918805524,0.023056628169162256,0.2954686075418076,-0.00018289220920805763,0.0007756973972058417,5.617720609311833e-07,-2.6280416548281883e-05,-0.0002800077361126453,-0.0004689033187283871,0.00014646706524350293,-0.00030271497179036946,-0.0005778211194001767,0.0002863631423865335,0.8333333333333334,12,-0.00024909706837585466,-0.00035120811486396566,0.00017330358093747323,-7.811209938794576e-05,-0.000526801836997118,0.0003419151634428557,0.5833333333333334,12,0.55927734375,0.5742430573317738,0.5681792507010144,0.5977406822921396,0.0059380385966400495,5.4919193888614007e-05,0.029604241098716667,0.08333333333333333,12,0.5820335016770655,0.5374701622797488,0.5971021383592157,0.0005570047517128862,-0.1273213007336341,0.0348477684102954,0.25,12,-1.9821062746591698,1.9821062746591698,0.021544633420208372,0.8043478260869565,0.0,0.5934635416666667
h044_h042core0.66_h042like_tail55_b0.22_c92_296b9faa,submission_h044_h042core0.66_h042like_tail55_b0.22_c92_296b9faa.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail55_b0.22_c92_296b9faa.csv,h042core0.66_h042like_tail55_b0.22,h042core0.66_h042like_tail55_b0.22,2,92,92,0.004872029843335805,0.048488496918805524,0.021990826385915836,0.2954686075418076,-0.0001805803524558725,0.0007707158712556901,1.081817382661784e-06,-2.2817867053038927e-05,-0.00027484537237545265,-0.0004684234193586713,0.00014170463871101754,-0.00029224624722494486,-0.0005706151434333875,0.0002802867080711871,0.8333333333333334,12,-0.0002431159147742003,-0.00034603193597772063,0.00017938776392520788,-7.19175689755918e-05,-0.0005191670392915952,0.0003381201878193624,0.5833333333333334,12,0.6155924479166667,0.5742548537604906,0.568176212098939,0.5980173621666027,0.005949835025356842,5.1880591813169296e-05,0.029880920973179858,0.08333333333333333,12,0.5818800221128195,0.5374625283378411,0.5972033773545916,0.0005493913499150516,-0.1274490051700125,0.034960742526592876,0.25,12,-1.9861619824972891,1.9861619824972891,0.021588717201057494,0.8152173913043478,0.0,0.5949999999999999
h044_h042core0.66_pubtrans_tail55_b0.44_c92_f255d409,submission_h044_h042core0.66_pubtrans_tail55_b0.44_c92_f255d409.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_pubtrans_tail55_b0.44_c92_f255d409.csv,h042core0.66_pubtrans_tail55_b0.44,h042core0.66_pubtrans_tail55_b0.44,2,92,92,0.00539247404806274,0.048488496918805524,0.024335590309057954,0.2954686075418076,-0.00018529866200904185,0.0007840544033535146,7.598048278056945e-08,-3.0185653066917225e-05,-0.00028532422177849227,-0.00046971935113843675,0.0001524095365373563,-0.00031443849856523445,-0.0005862694411775736,0.00029390190627497884,0.8333333333333334,12,-0.00025609745164157163,-0.00036017790207984874,0.00016624199109076818,-8.487527740181841e-05,-0.0005356451766029193,0.00034664151962580714,0.5833333333333334,12,0.5006835937499999,0.5742306779021226,0.5681828990260567,0.5974406438033646,0.005925659166988839,5.856751893095203e-05,0.029304202609941654,0.08333333333333333,12,0.5821999735430254,0.5374811452863201,0.5969923767020531,0.0005678440659529493,-0.12718280544845223,0.03472524686394019,0.25,12,-1.986272088501029,1.986272088501029,0.02158991400544597,0.8043478260869565,0.0,0.5986197916666666
h044_h042core0.66_q2regime_tail70_b0.32_c92_e6a7f394,submission_h044_h042core0.66_q2regime_tail70_b0.32_c92_e6a7f394.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_q2regime_tail70_b0.32_c92_e6a7f394.csv,h042core0.66_q2regime_tail70_b0.32,h042core0.66_q2regime_tail70_b0.32,2,92,92,0.0051088316841880225,0.048488496918805524,0.023056628169162256,0.2954686075418076,-0.00018289220920805763,0.0007756973972058417,5.617720609311833e-07,-2.6280416548281883e-05,-0.0002800077361126453,-0.0004689033187283871,0.00014646706524350293,-0.00030271497179036946,-0.0005778211194001767,0.0002863631423865335,0.8333333333333334,12,-0.00024909706837585466,-0.00035120811486396566,0.00017330358093747323,-7.811209938794576e-05,-0.000526801836997118,0.0003419151634428557,0.5833333333333334,12,0.55927734375,0.5742430573317738,0.5681792507010144,0.5977406822921396,0.0059380385966400495,5.4919193888614007e-05,0.029604241098716667,0.08333333333333333,12,0.5820335016770655,0.5374701622797488,0.5971021383592157,0.0005570047517128862,-0.1273213007336341,0.0348477684102954,0.25,12,-1.9821062746591698,1.9821062746591698,0.021544633420208372,0.8043478260869565,0.0,0.6038802083333333
h044_h042core0.66_h042like_tail70_b0.22_c92_296b9faa,submission_h044_h042core0.66_h042like_tail70_b0.22_c92_296b9faa.csv,/Users/kbsoo/Downloads/cl2/hitl/h044_q2_human_route_split_jepa/submission_h044_h042core0.66_h042like_tail70_b0.22_c92_296b9faa.csv,h042core0.66_h042like_tail70_b0.22,h042core0.66_h042like_tail70_b0.22,2,92,92,0.004872029843335805,0.048488496918805524,0.021990826385915836,0.2954686075418076,-0.0001805803524558725,0.0007707158712556901,1.081817382661784e-06,-2.2817867053038927e-05,-0.00027484537237545265,-0.0004684234193586713,0.00014170463871101754,-0.00029224624722494486,-0.0005706151434333875,0.0002802867080711871,0.8333333333333334,12,-0.0002431159147742003,-0.00034603193597772063,0.00017938776392520788,-7.19175689755918e-05,-0.0005191670392915952,0.0003381201878193624,0.5833333333333334,12,0.6155924479166667,0.5742548537604906,0.568176212098939,0.5980173621666027,0.005949835025356842,5.1880591813169296e-05,0.029880920973179858,0.08333333333333333,12,0.5818800221128195,0.5374625283378411,0.5972033773545916,0.0005493913499150516,-0.1274490051700125,0.034960742526592876,0.25,12,-1.9861619824972891,1.9861619824972891,0.021588717201057494,0.8152173913043478,0.0,0.6054166666666665
