split,feature_set,target,logloss,auc,uses_public_score,uses_train_labels,core_representation_frozen,evaluated_rows,probe_calibration_shrink,selected_feature_set,listener_view_selected_from
subject_heldout,listener_view_app_social_context_stats_probabilities_calibrated10,Q3,0.6796219632252999,0.4307818930041152,False,True,True,450,0.1,,
subject_heldout,listener_view_app_social_context_stats_probabilities_calibrated10,S1,0.6405351839919454,0.40003644563905155,False,True,True,450,0.1,,
subject_heldout,listener_view_app_social_context_stats_probabilities_calibrated10,S2,0.660952276162177,0.3777743962087781,False,True,True,450,0.1,,
subject_heldout,listener_view_app_social_context_stats_probabilities_calibrated10,S3,0.6619524978531758,0.3649328859060403,False,True,True,450,0.1,,
subject_heldout,listener_view_app_social_context_stats_probabilities_calibrated10,S4,0.7011239844367062,0.39303751803751796,False,True,True,450,0.1,,
subject_heldout,listener_view_app_social_context_stats_probabilities_calibrated10,all,0.6777112647720033,0.39368173585801985,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,Q1,0.7042599203338581,0.3875466703542008,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,Q2,0.6947513177405926,0.4127525531189181,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,Q3,0.6812193282262845,0.4179012345679013,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,S1,0.6388669188258652,0.40058313022482406,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,S2,0.6616699175484801,0.367557227016804,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,S3,0.6594062803866187,0.35751501236312255,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,S4,0.7007974078807566,0.36922799422799424,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_probabilities_calibrated10,all,0.6772815844203508,0.38758340312482353,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,Q1,0.7047771418328278,0.38549218703700044,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,Q2,0.6947552057466508,0.41313376537388896,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,Q3,0.6812229430383475,0.41117283950617284,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,S1,0.6427201934846994,0.3594223366210337,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,S2,0.6605000560289954,0.38718723506010744,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,S3,0.6602007474351165,0.33002914164606145,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,S4,0.7003578943020419,0.38439955106621765,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_calibrated10,all,0.6777905974098113,0.38154815090149746,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,Q1,0.7046133476678854,0.3825289899448846,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,Q2,0.6942644502880032,0.41664493088019905,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,Q3,0.6815468091648951,0.413045267489712,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S1,0.6385901865239477,0.3849342839570853,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S2,0.6591695358875334,0.4001652137997,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S3,0.6593202674622406,0.3404274108089015,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,S4,0.700599801532086,0.3800705467372134,False,True,True,450,0.1,,
subject_heldout,listener_view_body_activity_sleep_stats_probabilities_calibrated10,all,0.6768720569323702,0.3882595205168137,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,Q1,0.7063803766024875,0.3829043282432192,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,Q2,0.6970203491792112,0.3874922252763789,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,Q3,0.6806588235417228,0.4026543209876543,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,S1,0.6435480062490744,0.3685793034327236,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,S2,0.6581197731976355,0.41279537401360844,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,S3,0.6577839569479593,0.3691495937831155,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,S4,0.6979409688718606,0.38608305274971944,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_probabilities_calibrated10,all,0.6773503220842787,0.3870940283552028,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,Q1,0.7046466888288522,0.39307797159281715,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,Q2,0.693520975122829,0.42284464597419796,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,Q3,0.6807547133900475,0.4147942386831276,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,S1,0.6420708845723005,0.39242841848705046,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,S2,0.6604303328812825,0.39255668355035755,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,S3,0.6596382225896845,0.3487945955492759,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,S4,0.6990332043105113,0.4020362353695687,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_calibrated10,all,0.6771564316707869,0.39521896988662786,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,Q1,0.7060983970781448,0.3909839789810553,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,Q2,0.694726706499487,0.4206376276559459,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,Q3,0.6798910659153138,0.42506172839506173,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S1,0.64371945834466,0.3722694243866882,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S2,0.6579301533566422,0.41488228516771375,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S3,0.6575016332351838,0.3635199576121512,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,S4,0.6970829000713742,0.3954425204425205,False,True,True,450,0.1,,
subject_heldout,listener_view_calendar_rhythm_stats_probabilities_calibrated10,all,0.6767071877858294,0.397542503234448,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,Q1,0.7049469956947936,0.3877244621797278,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,Q2,0.6947234582720464,0.40167733392187155,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,Q3,0.6799352807728463,0.4278189300411522,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,S1,0.6386282356772914,0.40964898293888524,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,S2,0.6604829309381537,0.3792961022586465,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,S3,0.6595231906358073,0.3498101377605086,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,S4,0.7002141055400875,0.3943803110469777,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_probabilities_calibrated10,all,0.676922028218718,0.392908037163967,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,Q1,0.7037839650341243,0.39477687125896366,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,Q2,0.6957965977943027,0.3932304729038342,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,Q3,0.6810622700502879,0.4147736625514402,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,S1,0.6426001209853587,0.36215575954989637,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,S2,0.6608664051289418,0.38773070150648903,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,S3,0.6601214621191189,0.33276669021547156,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,S4,0.7013955987055189,0.3626543209876544,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_calibrated10,all,0.6779466314025219,0.378298354139107,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,Q1,0.7044948178827513,0.3880800458307817,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,Q2,0.6956339791892405,0.40067414377721156,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,Q3,0.6800203228588333,0.4251234567901234,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,S1,0.6394856678848339,0.39971754629735085,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,S2,0.6597909062575008,0.3929697180496076,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,S3,0.6596589940889294,0.33329653832567996,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,S4,0.7006644933834127,0.3839786756453423,False,True,True,450,0.1,,
subject_heldout,listener_view_mobility_environment_stats_probabilities_calibrated10,all,0.6771070259350717,0.3891200178165853,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,Q1,0.7052253969120865,0.3920704845814978,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,Q2,0.6967714370170348,0.3860476314680685,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,Q3,0.6804526131312294,0.4301028806584362,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,S1,0.6414341311453814,0.38413703560283363,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,S2,0.6640485032185155,0.3737744831634095,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,S3,0.6637819478527041,0.3577799364182268,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,S4,0.6975805876736245,0.374258457591791,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_probabilities_calibrated10,all,0.6784706595643681,0.3854529870691805,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,Q1,0.7043443737021249,0.397443748641868,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,Q2,0.6953453511456952,0.402620332657852,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,Q3,0.6812913809116194,0.41372427983539095,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,S1,0.6425691256103857,0.38516206920115714,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,S2,0.6619364250482944,0.3701006499858699,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,S3,0.6608098236897237,0.3258786647827623,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,S4,0.7006111158285311,0.3783870450537118,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_calibrated10,all,0.6781296565623391,0.3819023985940874,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,Q1,0.7051267114881046,0.3965350348669524,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,Q2,0.6961580204452525,0.3818542966633895,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,Q3,0.6811024064385134,0.4277366255144033,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,S1,0.6425879284343551,0.3849342839570853,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,S2,0.6641943190179278,0.3725136410078042,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,S3,0.6649349553721496,0.32874867537972446,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,S4,0.6975248592294848,0.37572150072150073,False,True,True,450,0.1,,
subject_heldout,listener_view_phone_behavior_stats_probabilities_calibrated10,all,0.6788041714893982,0.38114915115869424,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,Q1,0.7045102198430893,0.39018391576618405,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,Q2,0.6955383866228557,0.39476535382516403,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,Q3,0.6809692006409498,0.4120473251028806,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,S1,0.6419324373056658,0.3813922234117674,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,S2,0.6616697721240868,0.3719375665746398,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,S3,0.6596848577088983,0.3492692511480042,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,S4,0.7006978579415238,0.37730479397146066,False,True,True,450,0.1,,
subject_heldout,prior_only_calibrated10,all,0.6778575331695814,0.38241434711430017,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,Q1,0.7087400077150869,0.400485964323107,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,Q2,0.691937414261452,0.4574547059649686,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,Q3,0.6803049452148068,0.44489711934156384,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,S1,0.637654784030928,0.42839570852600173,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,S2,0.6588745075374602,0.43007760700854325,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,S3,0.6715996363473196,0.3439818085482162,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,S4,0.7018395996817492,0.41668670835337507,False,True,True,450,0.1,,
subject_heldout,raw_lifelog_pca_calibrated10,all,0.6787072706841146,0.4174256602951108,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,Q1,0.7077515475101189,0.38454396396752333,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,Q2,0.6978022523669696,0.40225918420577433,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,Q3,0.6797295695618591,0.42977366255144034,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,S1,0.6382736469654261,0.38857884786223545,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,S2,0.6559615514105419,0.42688202430381944,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,S3,0.6638325460570215,0.3496776757329566,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,S4,0.6974140857007476,0.3800705467372134,False,True,True,450,0.1,,
subject_heldout,transported_prototype_probabilities_calibrated10,all,0.6772521713675262,0.3945408436229947,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,Q1,0.7046584170740346,0.39823393453309897,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,Q2,0.6919774739921314,0.4427078108384663,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,Q3,0.6821413556363474,0.4044855967078189,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,S1,0.6441218487661382,0.3810847133322703,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,S2,0.659016563003969,0.4089693702310819,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,S3,0.6609172775826453,0.33532762274814554,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,S4,0.6993657395725141,0.39826839826839827,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_calibrated10,all,0.6774569536611114,0.3955824923798971,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,Q1,0.7077950502882431,0.3883961201872741,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,Q2,0.6955940623924477,0.42168094540639234,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,Q3,0.6792935123485363,0.4229423868312758,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,S1,0.6401835339297535,0.38411425707842645,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,S2,0.6527430225674198,0.44612073650572814,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,S3,0.6659529465850915,0.3432753444012716,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,S4,0.6955049934266959,0.398308481641815,False,True,True,450,0.1,,
subject_heldout,transported_prototype_stats_probabilities_calibrated10,all,0.6767238745054555,0.4006911817217405,False,True,True,450,0.1,,
chronological_holdout,prior_only,Q1,0.6982052575551428,0.5,False,True,True,131,,,
chronological_holdout,prior_only,Q2,0.6802989069682592,0.5,False,True,True,131,,,
chronological_holdout,prior_only,Q3,0.6597778995914756,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S1,0.6215678419963218,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S2,0.6755821939568336,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S3,0.6669120962706943,0.5,False,True,True,131,,,
chronological_holdout,prior_only,S4,0.6934406862131552,0.5,False,True,True,131,,,
chronological_holdout,prior_only,all,0.6708264117931261,0.5,False,True,True,131,,,
chronological_holdout,calendar_rhythm,Q1,0.7157166164684938,0.49284037558685445,False,True,True,131,,,
chronological_holdout,calendar_rhythm,Q2,0.6704993008072909,0.5163540163540163,False,True,True,131,,,
chronological_holdout,calendar_rhythm,Q3,0.6605050371891698,0.5563576494427558,False,True,True,131,,,
chronological_holdout,calendar_rhythm,S1,0.6168178570470746,0.5578590785907859,False,True,True,131,,,
chronological_holdout,calendar_rhythm,S2,0.6547880865918875,0.6237745098039216,False,True,True,131,,,
chronological_holdout,calendar_rhythm,S3,0.6594455407864034,0.5499004479840717,False,True,True,131,,,
chronological_holdout,calendar_rhythm,S4,0.7126981700799074,0.5386416861826697,False,True,True,131,,,
chronological_holdout,calendar_rhythm,all,0.6700672298528897,0.5479611091350108,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,Q1,0.7208969416859231,0.5990610328638497,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,Q2,0.7175908364014175,0.5404040404040404,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,Q3,0.6600691132167124,0.5645896656534954,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S1,0.6640611606120191,0.6449864498644987,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S2,0.7104022655011769,0.6404411764705883,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S3,0.7222306992356304,0.5998008959681433,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,S4,0.8146757669289663,0.6320843091334895,False,True,True,131,,,
chronological_holdout,raw_lifelog_pca,all,0.7157038262259778,0.6030525100511579,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,Q1,0.7786120669156753,0.4913145539906103,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,Q2,0.7151985555986726,0.4911014911014911,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,Q3,0.6945636743122163,0.5055724417426545,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,S1,0.6618066696063377,0.5143631436314362,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,S2,0.7592480634240706,0.5406862745098039,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,S3,0.7468475747197881,0.4467396714783475,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,S4,0.6978948458901967,0.5524590163934426,False,True,True,131,,,
chronological_holdout,transported_prototype_stats,all,0.7220244929238511,0.5060337989782552,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,Q1,0.7228460657283147,0.5305164319248826,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,Q2,0.696148195512686,0.5170755170755171,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,Q3,0.6895589362871113,0.524822695035461,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,S1,0.6503143318819951,0.47940379403794037,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,S2,0.7043929393091437,0.4833333333333334,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,S3,0.6716160047687476,0.5328521652563465,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,S4,0.7484936671379294,0.42435597189695545,False,True,True,131,,,
chronological_holdout,transported_prototype_probabilities,all,0.697624305803704,0.4989085583657767,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,Q1,0.7707292979460748,0.48122065727699526,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,Q2,0.7674502485098753,0.4997594997594997,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,Q3,0.7176048946788881,0.5005065856129686,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,S1,0.6843452727100452,0.5192411924119241,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,S2,0.7778107794936207,0.5049019607843137,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,S3,0.7801181913942244,0.4133897461423594,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,S4,0.7388499698673524,0.519672131147541,False,True,True,131,,,
chronological_holdout,transported_prototype_stats_probabilities,all,0.7481298078000116,0.49124168187651457,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,Q1,0.7019070604993258,0.5197183098591549,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,Q2,0.6757819720196631,0.5266955266955267,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,Q3,0.6573370955848561,0.5347011144883485,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,S1,0.6292061164422502,0.483739837398374,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,S2,0.6727609114653068,0.5348039215686274,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,S3,0.680731353794368,0.43977103036336485,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,S4,0.7155912145230482,0.39929742388758777,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_probabilities,all,0.6761879606184026,0.4912467377515692,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,Q1,0.7146755152596163,0.45774647887323944,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,Q2,0.6791249784080076,0.5485810485810486,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,Q3,0.6766096930149381,0.528115501519757,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,S1,0.6202975487957887,0.5168021680216802,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,S2,0.697076087984045,0.5355392156862745,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,S3,0.6876601712228856,0.46490791438526635,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,S4,0.6992693048128444,0.5372365339578455,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats,all,0.6821018999283036,0.5127041230035874,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,Q1,0.7056950409333128,0.5147887323943662,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,Q2,0.6736204542755341,0.5687830687830688,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,Q3,0.6808225236446682,0.5268490374873354,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,S1,0.6310797292060798,0.5257452574525745,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,S2,0.6950240195389822,0.5345588235294118,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,S3,0.6988414484964645,0.45420607267297164,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,S4,0.7127990902086165,0.5133489461358314,False,True,True,131,,,
chronological_holdout,listener_view_calendar_rhythm_stats_probabilities,all,0.6854117580433796,0.5197542769222229,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,Q1,0.7375149488461272,0.4657276995305164,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,Q2,0.6762046724537155,0.5675805675805676,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,Q3,0.6633454972724351,0.504305977710233,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,S1,0.6343587902611232,0.4444444444444444,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,S2,0.6796612467825814,0.4796568627450981,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,S3,0.6574067809672415,0.5607267297162768,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,S4,0.6960627895795537,0.4880562060889929,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_probabilities,all,0.6777935323089681,0.5014997839737327,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,Q1,0.6902003337202599,0.5518779342723004,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,Q2,0.6788796658834972,0.5307840307840308,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,Q3,0.6518802656665262,0.565096251266464,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,S1,0.6248561777093371,0.5116531165311653,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,S2,0.6972109526779824,0.5125,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,S3,0.7104560466092861,0.4449975111996018,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,S4,0.6824149509225474,0.5850117096018735,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats,all,0.6765569133127768,0.528845793379348,False,True,True,131,,,
chronological_holdout,listener_view_phone_behavior_stats_probabilities,Q1,0.7269293159110489,0.46619718309859154,False,True,True,131,,,
