kind,iteration,q_prior_name,w_prior_name,ridge_mult,cap_mult,loo_mae,loo_p90_abs,loo_spearman,loo_pearson,known_fit_mae,uniform_prior_mae,weight_eff_n,weight_max_over_uniform,weight_top50_mass,weight_top200_mass,q_mean,q_std,q_prior_abs_move,w_prior_l1_move,q_mean_Q1,w_mass_Q1,q_mean_Q2,w_mass_Q2,q_mean_Q3,w_mass_Q3,q_mean_S1,w_mass_S1,q_mean_S2,w_mass_S2,q_mean_S3,w_mass_S3,q_mean_S4,w_mass_S4
permute_actual,10,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0019617291885467097,0.004300824496477513,-0.2646616541353383,-0.3170600307155379,0.0018184682698150433,0.00199519816993145,1747.3266747520777,1.7359473411199353,0.0362648577638669,0.12777946884710203,0.5977737750548368,0.22361484475408394,0.0048297346382045235,0.0020572525873901026,0.4952060202230401,0.1423999033293989,0.549668656452677,0.14110085815261414,0.6007990546201872,0.14162744832913793,0.6602160651652299,0.1451721844770783,0.6392832061646684,0.14499550825502794,0.6722780458089018,0.1409015655067574,0.5669653769491525,0.14380253194998555
permute_actual,11,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0014239125862039958,0.0035347986614565788,0.21052631578947367,0.10602509854885622,0.0013242152610210278,0.0015175281633512006,1747.3240396219946,1.7356499422419753,0.03626062663127165,0.12779329116160118,0.5980863736921975,0.22402402418877645,0.0036752594987243324,0.0015644573155292071,0.49538404539152453,0.14239285053185713,0.5499845772981387,0.14109691146236839,0.6033300682248728,0.1414926126509491,0.6598601070951281,0.14522303592189373,0.6393509690533797,0.14502125157489926,0.6718329343227838,0.1409505111895602,0.5668619144595557,0.14382282666847218
permute_actual,12,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0019418032851928556,0.0037908690494305457,-0.44360902255639095,-0.22650200484201585,0.0018094502449213206,0.0020026686323827646,1747.3332770690176,1.728069730746463,0.03624044544830433,0.12776542104571822,0.5975891242040987,0.22352980379818288,0.004785143548175996,0.0020286268547385754,0.4949236771555708,0.14238800804262883,0.5501130287747124,0.14106457478852352,0.6012238675537346,0.14160067728875889,0.6599989117861536,0.14517584812402867,0.6391848095784239,0.14499063159978035,0.670309696859357,0.14101778712735843,0.5673698777207397,0.1437624730289213
permute_actual,13,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0015811323942037908,0.0029946894826618524,0.06466165413533834,0.08460185746017636,0.0014984200193898344,0.0016794549132439745,1747.3242273762717,1.736940962410646,0.03625691506504912,0.12779419572154732,0.5980845605447948,0.2241012017558357,0.0037377342578543008,0.0016184460198739436,0.4945369737173058,0.14244178339447083,0.5499733640866218,0.14109486548206507,0.6030218509780462,0.14150990175912082,0.6592086228899886,0.14527092694088645,0.6399930013671051,0.14497371906632067,0.6726194556480881,0.14090600985628976,0.5672386551264078,0.14380279350084663
permute_actual,14,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0015885044676797633,0.003609430475715087,0.04210526315789473,0.02135226796146022,0.0014749994608062255,0.001745665675972713,1747.3243604359836,1.734536833345605,0.03626425551743327,0.12778269492190497,0.5978118070685519,0.22393851960255792,0.0036673150500758198,0.0015503349059058885,0.494252273769588,0.14244532187265152,0.5499487546229891,0.1410831195534995,0.6013812819253117,0.1415944038147388,0.6594365335248227,0.14522786285107125,0.6396338792037453,0.1449903835707382,0.6726392735290401,0.14088748161753561,0.567390652904367,0.14377142671976517
permute_actual,15,h012_public_posterior,h016_mean_weight,0.1,8.0,0.001869749659437328,0.0042634126609556846,-0.3233082706766917,-0.19574486930153742,0.0017396658877103343,0.0018974258252755782,1747.327059927096,1.7352312992070358,0.03625724847167331,0.1277779429660656,0.5979143129446401,0.22364526138668936,0.004306414307714911,0.0018351725905808493,0.4950977731355121,0.14240967271847016,0.5499991765234161,0.14108848003810728,0.6017236055743015,0.14158194928153253,0.6602294703095558,0.1451866947287093,0.63931353453487,0.14500019543887394,0.6721502888777829,0.14091971436418146,0.5668863416570428,0.14381329343012536
permute_actual,16,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0014502258827484237,0.003356460683194397,0.2601503759398496,0.22217896765439163,0.0013472770930526901,0.0015865157357742355,1747.326604498238,1.7295453346404737,0.036246305819725204,0.12778695830093195,0.59787183955719,0.22447766930074375,0.004479096697722858,0.0019002939988085005,0.49580550297121173,0.14233843581625438,0.5501833403886779,0.14107982055398405,0.6042442302019642,0.14143067256797745,0.6596950463579772,0.14520841133973755,0.6389249371668193,0.14504209685849676,0.6689681905554072,0.14111700597723925,0.5672816292582732,0.14378355688631067
permute_actual,17,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0018473979818903086,0.004055624449393586,-0.013533834586466165,-0.1466104431199651,0.0017350135461899868,0.0019056321487274902,1747.3287416919802,1.7351751505353041,0.036254621201988406,0.12776865612753777,0.5978057477459942,0.22355962038706,0.005006411262512176,0.002146817190930234,0.4949594949031657,0.14241318465928698,0.5500746351967679,0.14107527904173178,0.6015001389632323,0.14158752534241742,0.659580014981351,0.14522902273400032,0.6396855381100061,0.14496591051274724,0.6717384068568493,0.14093957423972947,0.5671020052105875,0.1437895034700868
permute_actual,18,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0017306480257329726,0.004450005819762093,0.17293233082706763,-0.0815427348032424,0.001634189045509707,0.001792659062942803,1747.3279930419435,1.735429398103261,0.03625224487620758,0.12778102242985195,0.597793487489778,0.2239171655881433,0.0043171356060919845,0.001844720228266225,0.4948332603384386,0.14241082168004163,0.5500201574510829,0.14108072869971988,0.6015397150632524,0.1415856451236226,0.6596494674927937,0.14521802931560882,0.6395862880413659,0.14497390828039444,0.6715585424487948,0.14095160853720534,0.5673669815927176,0.1437792583634073
permute_actual,19,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0018809537780290458,0.004234182925467706,-0.3082706766917293,-0.2552837299620155,0.0017644534765523274,0.0019500056027443424,1747.3266820107456,1.733332995133007,0.03626328264878712,0.1277783529654212,0.5980166900749343,0.2239054790309756,0.004799949600941164,0.002034665529247499,0.49557618168729084,0.14238086582459786,0.5506074923810509,0.14106274328617327,0.602658366349915,0.1415268243611537,0.6598837700775482,0.14521197127261865,0.6391761191616359,0.14502539461251746,0.6712439340284125,0.14098425927825287,0.5669709668386863,0.14380794136468594
permute_actual,20,h012_public_posterior,h016_mean_weight,0.1,8.0,0.001755435804767183,0.004371783336029695,-0.18045112781954886,-0.18938529601794465,0.0016580567985780448,0.001827257513183561,1747.3296519601386,1.7334024171484625,0.03625058127211228,0.12778695486969358,0.5979555426621903,0.22391885625682206,0.0044588994564516175,0.001914480707908708,0.4952178413238356,0.14239385948723862,0.5501843913409761,0.1410804483138593,0.6025378215740984,0.1415326031244864,0.6596472032783918,0.1452287724939838,0.6396331483352194,0.1449877798116392,0.6712300853060021,0.14098228569436916,0.5672383074768088,0.1437942510744235
permute_actual,21,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0019539924485803247,0.0032769228068093357,-0.2601503759398496,-0.21350961565749715,0.0018183827289453085,0.002019537280293043,1747.326628638685,1.7361626856020511,0.036260033178948096,0.1277811334498343,0.5979479516916687,0.22381924664170663,0.004758237565552455,0.0020353652579219593,0.49491280094329154,0.14242145629964792,0.5500701997298719,0.1410866004748052,0.6016333289035176,0.1415837044515494,0.6596916831706021,0.14522799863019453,0.6396544886019896,0.1449844423712896,0.6725112543129012,0.1409024579737986,0.567161906179507,0.14379333979871461
permute_actual,22,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0017305385647303606,0.004306239741663537,-0.16541353383458643,-0.20794483105443065,0.0016114585516040086,0.0018236658675834573,1747.3228650166309,1.7352129226909188,0.036268847226145144,0.12780134226171966,0.5983751524624966,0.22387612906527077,0.004475366231990049,0.0019023816563432789,0.4958940529539991,0.14238202843586228,0.5511137295729522,0.14105118945150924,0.6036007646916614,0.14148999979097412,0.660125427756691,0.14521882599795252,0.6391314646512131,0.14505775376169078,0.6720800259264991,0.1409514495461952,0.566680601684461,0.1438487530158157
permute_actual,23,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0019230717984930952,0.003373015967762124,-0.42105263157894735,-0.33492850955893444,0.0017922671775615962,0.0019438500694318212,1747.3287200740629,1.7338120884227342,0.03625732588611243,0.12777735727486936,0.597896607623143,0.22371193559599964,0.004472122011782633,0.0018962409203197867,0.494886302204566,0.14241967311632875,0.5501552909594573,0.14107982009484354,0.6015599610370073,0.14158843271308963,0.6599634358720066,0.1451991182398575,0.6394881271984184,0.14499897129684658,0.6720640171911727,0.1409252714482081,0.5671591188993726,0.14378871309082597
permute_actual,24,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0019123736567538546,0.0042186253680569,-0.30526315789473685,-0.18818571329350436,0.0017854392627653453,0.0019215787569399484,1747.327700801776,1.735117217578278,0.036264433417617176,0.1277667180055663,0.5976529572682416,0.2240834530676915,0.004705499305007182,0.0019974409924644965,0.49537948121808123,0.14238112129524275,0.5489988748552046,0.1411368325558328,0.6012997583550939,0.14158671077991453,0.6599802802411057,0.1451817039651257,0.6391799250816904,0.1449965545122185,0.671610023949133,0.1409383655523773,0.5671223571773825,0.14377871133928824
permute_actual,25,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0018222812732644257,0.0037348376898018293,-0.07969924812030074,-0.2089847022970629,0.0017206898816190725,0.0018779126349910025,1747.3277760121068,1.7350241283489238,0.036253209878194206,0.12778414338978814,0.598012285010508,0.22350239397143865,0.0046214322610632335,0.0019814325150995776,0.4950278504350488,0.14241625586821177,0.5503085361582949,0.14107310663387462,0.602097162750454,0.14156469839169517,0.6598989648258015,0.14522059086729044,0.6396360670611992,0.14498232231344288,0.6721653428846148,0.14092771627085354,0.5669520709581432,0.1438153096546316
permute_actual,26,h012_public_posterior,h016_mean_weight,0.1,8.0,0.00148396688050407,0.0029233917749601776,-0.015037593984962403,0.09858472303742803,0.0014078096182233684,0.0016074010941839107,1747.3210738156845,1.736235335249409,0.036260047759673446,0.12780566744668193,0.5985616771859699,0.224299618177385,0.003665576567295043,0.0015772474422392868,0.49562030261296736,0.14239956931334724,0.5510953942337754,0.14105979476243002,0.6056230221545463,0.1413790842006454,0.6595737810458872,0.14527630570740074,0.6395253944964608,0.14504137562119684,0.67178148780009,0.1409841741920433,0.5667123579580623,0.14385969620293643
permute_actual,27,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0018314832507202005,0.00439224235376865,-0.15488721804511277,-0.24286470636651525,0.001729402382802131,0.0019056621107751332,1747.3257570146689,1.736596628481482,0.036261946877319026,0.12779613738313939,0.5979527942581366,0.22392606396833226,0.004880451722790529,0.0020933440877619848,0.4955166562613915,0.1423816998569183,0.5503405015939964,0.14107250676216795,0.602233437107121,0.1415498508140398,0.6597684641507501,0.1452129516216094,0.6394356232314639,0.14499920391585236,0.6711654805667521,0.14098416683760606,0.567209396895482,0.14379962019180617
permute_actual,28,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0016137763181494596,0.0034465993922280784,-0.05563909774436089,0.14344440725512592,0.001500546674234171,0.0016552666134893729,1747.3252379402595,1.7324968275814827,0.03626496665144482,0.12777522876887054,0.5979454928233663,0.2239985315460928,0.003378721624998772,0.00144581803282955,0.494819883920007,0.14242121768993649,0.5488716961688358,0.14115193924662206,0.6031278960403922,0.14149631204246177,0.6597417561048936,0.14522127703419857,0.6394510903454064,0.14500896059329765,0.6728158557476891,0.1408864097785302,0.5667902714363409,0.14381388361495331
permute_actual,29,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0016090895975494513,0.004124567497295307,-0.17293233082706763,-0.12232867363223827,0.0015120100280100828,0.0016905305928233,1747.328314397714,1.7346983306568433,0.036257857839960946,0.12778226086203087,0.5977137624928806,0.22358738911645257,0.004297390659918597,0.0018540198969138623,0.49457784343922306,0.14242631014655394,0.5491633505642162,0.1411196342931158,0.6012680099877842,0.14159789346082857,0.659599599161495,0.14521374565341882,0.6397992900633628,0.1449638709096724,0.672351426786832,0.14089818379777738,0.5672368174472511,0.1437803617386331
permute_actual,30,h012_public_posterior,h016_mean_weight,0.1,8.0,0.001992546128468531,0.004176048088444823,-0.3789473684210526,-0.2947882561993435,0.0018418323537859522,0.0020339011008793984,1747.323664284945,1.737313150608698,0.036270577963225505,0.1277825496161239,0.5978474277338394,0.22395241875866545,0.004796849863825451,0.002030072232712521,0.49527579862310517,0.14239871239597285,0.5504480973761908,0.14106437959331697,0.6012687362209685,0.14160087269806143,0.6599606363260965,0.1451855128719245,0.6391155064665749,0.14502300265342244,0.6716112909035841,0.14094837144360742,0.5672519282203562,0.14377914834369443
permute_actual,31,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0020996597052218347,0.004020326099922211,-0.20150375939849624,-0.3824311750495404,0.0019667086213846054,0.0021330475752921437,1747.3299898034047,1.7342449841836334,0.03625426566983987,0.12777661400255347,0.5978726345926271,0.22341454409349223,0.005322162331514576,0.00227537914278123,0.4953740104780888,0.14239212607923557,0.5502634418340052,0.1410712581058385,0.6012624276938975,0.14160757801384335,0.6601580829067868,0.14519101086699204,0.6393851074427561,0.14498601185086074,0.6716475680136736,0.1409498333455207,0.5670178037791813,0.14380218173770914
permute_actual,32,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0015653533557269312,0.0035209246522992354,-0.013533834586466165,0.055553562382217474,0.0014593493280777691,0.0016844601187274739,1747.3258532977231,1.73398745066469,0.036257894860661326,0.12778543342201049,0.5978542257332221,0.22366461171929117,0.0037746072270177494,0.001629049962325334,0.4937243718005027,0.1424765568321722,0.54945360773321,0.14110637821355854,0.6017028203033056,0.14157874790963232,0.65907458097822,0.14526346243107352,0.6401818707531768,0.14495735471367954,0.6734526497812624,0.14084421565287836,0.5673896787828767,0.1437732842470055
permute_actual,33,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0020242741093602938,0.004342642533691361,-0.5082706766917292,-0.26012519088360986,0.0018922092142302839,0.002009147774049427,1747.3289467909692,1.7365423115550107,0.036255441755199215,0.12777349382442332,0.5977724992029194,0.22376427948575828,0.004978961899992088,0.00212814841593299,0.49553172714301963,0.14238207880047232,0.5492250115913531,0.14112851095476453,0.6010764710440546,0.1416094190895938,0.6603214060010325,0.14517500733762595,0.6392922852382426,0.1449858817419799,0.6720264214218753,0.1409171257450324,0.5669341719808576,0.14380197633053107
permute_actual,34,h012_public_posterior,h016_mean_weight,0.1,8.0,0.002023738931617855,0.0041384082283975,-0.13233082706766916,-0.33801697555689464,0.0018897888770580823,0.002072610109991871,1747.3245997122742,1.736129407153661,0.03626719652851007,0.12779191754653618,0.5981246093926921,0.22355583871939846,0.005110948980011337,0.002186037685255436,0.4955531190956162,0.14239553340173774,0.5507071339782004,0.14105968616882025,0.6020659751341,0.14157061975664142,0.6601791479387317,0.14520030539008102,0.6392907396930753,0.1450140128861164,0.6722851858590306,0.14092560264387283,0.5667909640500904,0.1438342397527303
permute_actual,35,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0016060318537240604,0.002599837972967969,0.025563909774436087,0.07931933967652305,0.0014964538546262118,0.0016477412243944445,1747.3235380069193,1.735471716263446,0.03626823111672873,0.12778721347262978,0.5979763324860025,0.2240330765095081,0.00352862067222218,0.001520844324965178,0.49463561947437895,0.14243498128674645,0.5489756561768947,0.14114724206519091,0.6025526759973479,0.1415325579760284,0.6597416320574618,0.14522007468209583,0.6395919268784174,0.14500224524887453,0.6733748086897487,0.14085240910066993,0.5669620081277676,0.14381048964039378
permute_actual,36,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0014245818534776827,0.0035062811926427416,-0.13834586466165413,0.06851881025240267,0.0013247520981025773,0.0015195717330500264,1747.3247197439593,1.7358016852029945,0.03626125528902971,0.1277819359013478,0.5978392995931359,0.22394613510215228,0.0036309937203502524,0.001569589815200877,0.4938617512592744,0.14247469593579917,0.5488780557764906,0.1411423001864851,0.6017008456609118,0.141573409284338,0.6591773094561386,0.14525512666710483,0.6401568257107957,0.1449596243654127,0.6737664397911126,0.14082165094674115,0.5673338694972272,0.14377319261411897
permute_actual,37,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0013286715809338629,0.002286069359541082,0.3533834586466165,0.479194310058361,0.0012304444568703749,0.0014862097853743927,1747.3287247338035,1.7287051984445176,0.03623996944770466,0.12777329029597,0.5974227085696805,0.2242950479187169,0.0038941039871272717,0.001654203582272932,0.4944559403098929,0.142393168410596,0.5486527312411089,0.1411357211332954,0.6026194355243552,0.14150684083936704,0.6591859718438001,0.1452199657068725,0.63943464615935,0.14497558275634537,0.6699420636148975,0.14103456948317547,0.5676681712943598,0.14373415167034814
permute_actual,38,h012_public_posterior,h016_mean_weight,0.1,8.0,0.001401972136254656,0.0028404157729313953,0.1789473684210526,0.13710324144599734,0.001336404919428294,0.001496143109443665,1747.3230091355126,1.7334095422023352,0.03625829373551908,0.12780046213927387,0.5984116177110397,0.22422165616074533,0.0033213681239715903,0.0014219601003541069,0.49596650246626445,0.14236933181238312,0.5502458792774101,0.14110166714311048,0.6056523281975125,0.14137277624804337,0.6601636593398693,0.14522493398988634,0.6390935777549305,0.1450576217043401,0.6713335961833978,0.141002487342398,0.5664257807578931,0.14387118175983865
permute_actual,39,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0017153654955921137,0.003521870588791472,-0.08571428571428572,-0.030787593793330598,0.0015859887185432132,0.0018172271924838611,1747.327870082043,1.7328068487426405,0.03626375806771276,0.12776418862839276,0.5976267536778287,0.22381827568427518,0.0042751417852088785,0.0018116791226623547,0.4949299020142696,0.1424017242140819,0.5489071289318702,0.14113553602188977,0.6011920568202235,0.14159512032455981,0.6599178918885514,0.14518544211054976,0.6392078889834035,0.14500221845047329,0.6721534183184954,0.14090563559994101,0.5670789887879873,0.1437743232785043
permute_actual,40,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0016266322171068132,0.0032399981920490876,-0.021052631578947364,0.1204295208175221,0.0015032249118493934,0.001707326340818985,1747.3248618937578,1.7345480492505216,0.03625846646315923,0.1277869012844423,0.5974924336013819,0.22460379400214153,0.004633752802758875,0.0019506335355415198,0.49527922507629046,0.14236205553254971,0.5494400704921261,0.14110428644476647,0.6017077871453698,0.14155668374818492,0.6594134833532064,0.14519184436477123,0.6390976303689988,0.14501014664066464,0.6697337818692286,0.1410442044055758,0.5677750569044525,0.1437307788634874
permute_actual,41,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0015589466393677587,0.002629884528486765,0.08571428571428572,0.2954606837680605,0.001437393616773322,0.0016688674770003686,1747.3251415918342,1.733566532596879,0.036259068963773906,0.1277777498381379,0.5974634923375817,0.22468230246906282,0.003308613554074711,0.0013820704964869462,0.49449788080149853,0.14240315216961386,0.5481885072560639,0.1411714513414907,0.6016106824020213,0.1415593974024363,0.6593661261222884,0.1452058858117518,0.6393686541001071,0.14498791458916188,0.6715724074445926,0.14093423019669682,0.5676401882365008,0.14373796848884854
permute_actual,42,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0020320744256841607,0.004392465526431333,-0.306766917293233,-0.3041380813326575,0.001880136389667489,0.002062188534115958,1747.324967477747,1.7350480357946465,0.0362680791997292,0.12778703554272075,0.5979155104642812,0.2236276360529602,0.004870483448986876,0.002071871713413319,0.49513276154923236,0.14240796486929858,0.55003202203853,0.1410883901185756,0.6009166556082478,0.14162779304552325,0.6602640165903259,0.14517718995155282,0.6392137256158112,0.1450158419634111,0.6728551896521232,0.14087753594936836,0.5669942021956973,0.14380528410227017
permute_actual,43,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0016461508284994959,0.003843203355492942,0.07368421052631578,-0.01809844115073352,0.0015333267981552851,0.0017448171283824588,1747.323839024984,1.7369976808922072,0.03626810743897239,0.12778811431187462,0.5977170798890067,0.22369009626338962,0.004545139222001031,0.0019544503431694754,0.4949004214488035,0.14241096368337966,0.5493764277223213,0.14111021486166359,0.6011402496738044,0.1416040576996232,0.6596905482863039,0.14520190571609953,0.6394706649612498,0.14499108529239538,0.6722289466161309,0.14090529128886742,0.567212300514433,0.14377648145797128
permute_actual,44,h012_public_posterior,h016_mean_weight,0.1,8.0,0.0017829230627016551,0.003827203516602468,-0.20300751879699244,-0.11793573039671966,0.0016541375276051568,0.0018850001683220513,1747.3300876038386,1.7303802081005748,0.03624579916306985,0.12777964351974658,0.5979557197233087,0.22332299348296114,0.004566821893273064,0.0019513391362445632,0.4949199414271078,0.14241151382695338,0.5502783044364484,0.14106787229678544,0.6028165231398515,0.14152437240082916,0.6597947934612132,0.14522336993322743,0.6395535550583181,0.14499010163890708,0.6713568747230167,0.14097627900395546,0.5669700458172053,0.143806490899342
