target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,directional_policy_score
Q2,directional_health_only_score,top_all,0.18,81,-2.8404727899195428,-0.03506756530764868,0.5555555555555556,9,4,5,47,34,-1.3772573929401486,2.0768894536776896,-1.4632153969793942,-0.7045225225581356,-6.178605986673699,-7.460895072076297
Q2,directional_health_only_score,top_all,0.25,112,-4.744201697585341,-0.04235894372844055,0.5267857142857143,10,5,5,60,52,-2.557960545336928,2.760687239083285,-2.186241152248413,-0.791919171899522,-8.154203018062237,-9.559968203378482
Q2,directional_health_only_score,top_decisive,0.01,4,0.23715192038598637,0.05928798009649659,0.5,2,2,0,2,2,-0.11528183477650655,0.5280594357744713,0.3524337551624929,0.6674130434684888,1.0022450390397077,1.0760800509415762
Q2,directional_health_only_score,top_decisive,0.02,7,-0.13572345595400276,-0.019389065136286108,0.42857142857142855,3,1,2,4,3,-0.1836833565566463,0.4628370911550875,0.047959900602643546,0.1036215582527139,-1.2585753349178062,-1.669768066489366
Q2,directional_health_only_score,top_decisive,0.04,15,0.05039462558166835,0.0033596417054445565,0.6666666666666666,4,2,2,10,5,-0.3375994911112531,0.88954023763174,0.38799411669292144,0.4361737673901007,-0.6368567235034658,-0.977201091483746
Q2,directional_health_only_score,top_decisive,0.06,22,-1.569807547131312,-0.07135488850596873,0.45454545454545453,5,1,4,14,8,-0.7222965060010236,1.2997739563771318,-0.8475110411302884,-0.6520449474865316,-4.572549997184657,-5.580547649814991
Q2,directional_health_only_score,top_decisive,0.08,30,-0.954265852947153,-0.0318088617649051,0.5666666666666667,8,5,3,19,11,-1.0698399688750326,1.7864876929461453,0.11557411592787958,0.06469348565020516,-1.9590122304740414,-2.4912702042421278
Q2,directional_health_only_score,top_decisive,0.1,37,-1.0507738075597015,-0.02839929209620815,0.5675675675675675,8,6,2,22,15,-1.0647805533824592,1.320611709827178,0.014006745822757738,0.010606255963451008,-1.1461621722767426,-1.4799054547496786
Q2,directional_health_only_score,top_decisive,0.14,52,-1.5383328647719534,-0.029583324322537567,0.5384615384615384,8,4,4,33,19,-2.379560762321675,2.088686559732234,0.8412278975497214,0.4027544935500353,-3.2151661128130087,-3.8127115972782177
Q2,directional_health_only_score,top_decisive,0.18,67,-3.0882695209948094,-0.04609357494022104,0.5074626865671642,9,3,6,40,27,-2.004575986236687,2.009014797483452,-1.0836935347581225,-0.5394154070520473,-7.243891858566849,-8.66216514231623
Q2,directional_health_only_score,top_decisive,0.25,93,-4.931285881862562,-0.05302457937486625,0.4946236559139785,10,4,6,51,42,-3.3717468259301633,1.1738551802061865,-1.5595390559323983,-1.3285617188812566,-9.136862443757135,-10.644803854912636
Q2,directional_gain_mean,top_all,0.01,4,-0.14133620254812918,-0.035334050637032294,0.5,3,2,1,3,1,0.1438789869557841,0.35214299807835786,-0.2852151895039133,-0.8099413904587931,-0.49715565792037814,-0.7803975236303367
Q2,directional_gain_mean,top_all,0.02,9,-0.26282074317737153,-0.029202304797485725,0.4444444444444444,5,3,2,5,4,-0.39762976232918323,0.7259500636555267,0.1348090191518117,0.1857001271864072,-0.941512018200041,-1.295280656270395
Q2,directional_gain_mean,top_all,0.04,18,-1.0115262633664555,-0.05619590352035864,0.3888888888888889,7,3,4,10,8,0.18059821397341222,0.8369344521379272,-1.1921244773398676,-1.4243940780483069,-3.835098127129129,-4.880899793046956
Q2,directional_gain_mean,top_all,0.06,27,-0.7958758429469106,-0.0294768830721078,0.4074074074074074,8,4,4,16,11,-0.8252573842105388,1.3722162710071324,0.02938154126362824,0.021411742364826927,-2.840858536675565,-3.5952947343162838
Q2,directional_gain_mean,top_all,0.08,36,-1.080087586490138,-0.03000243295805939,0.4444444444444444,9,3,6,22,14,-1.1561995635842268,1.2616628317692107,0.07611197709408879,0.06032671739038085,-4.791860167212613,-5.9598756818904315
Q2,directional_gain_mean,top_all,0.1,45,-1.681372120922464,-0.03736382490938809,0.4222222222222222,9,3,6,29,16,-0.5381401528287466,1.4804345109677726,-1.1432319680937173,-0.772227315442935,-5.910948263521781,-7.337261425671604
Q2,directional_gain_mean,top_all,0.14,63,-2.1762393967872597,-0.03454348248868666,0.4444444444444444,9,2,7,39,24,-1.666610227383702,1.5192805391032869,-0.5096291694035577,-0.3354411224831144,-7.082598162771261,-8.59567726354608
Q2,directional_gain_mean,top_all,0.18,81,-3.6634162316010705,-0.045227360883963834,0.4567901234567901,9,2,7,52,29,-2.005533264094883,1.3459252125760865,-1.6578829675061875,-1.2317794124184784,-9.056976668260207,-10.818867862355491
Q2,directional_gain_mean,top_all,0.25,112,-1.9132472886819818,-0.017082565077517695,0.4642857142857143,10,3,7,73,39,-2.038461687850148,2.041702163874053,0.125214399168166,0.061328435353458416,-6.350789405437777,-7.7109485283256465
Q2,directional_gain_mean,top_decisive,0.01,4,-0.07446231970077377,-0.018615579925193443,0.5,3,2,1,3,1,-0.06605040635456655,0.6282732195492807,-0.008411913346207223,-0.01338894144213544,-0.25374538351615983,-0.46569554501424393
Q2,directional_gain_mean,top_decisive,0.02,7,-0.2671932598087426,-0.03817046568696323,0.42857142857142855,5,3,2,4,3,-0.48569329719772797,0.8200888068726209,0.21850003738898538,0.2664346050792077,-0.9140747862146769,-1.2479032294924384
Q2,directional_gain_mean,top_decisive,0.04,15,-1.0233322022372278,-0.06822214681581519,0.3333333333333333,7,3,4,8,7,-0.7063271219045346,0.7525428628187726,-0.31700508033269315,-0.421245215382548,-3.4597418352252585,-4.304901088932781
Q2,directional_gain_mean,top_decisive,0.06,22,-0.824204385308581,-0.03746383569584459,0.36363636363636365,8,4,4,14,8,-0.8783939268550431,1.2073536639840765,0.05418954154646216,0.0448829064448649,-2.8734770278501056,-3.618105097775552
Q2,directional_gain_mean,top_decisive,0.08,30,-1.5261772875111306,-0.05087257625037102,0.3333333333333333,9,3,6,19,11,-0.2768072586232616,1.8274168830890032,-1.2493700288878689,-0.6836809052436773,-5.815158221479585,-7.252039178695366
Q2,directional_gain_mean,top_decisive,0.1,37,-1.5575379837947008,-0.04209562118364056,0.35135135135135137,9,3,6,25,12,-0.7754492089550383,1.8919286704544416,-0.7820887748396624,-0.4133817448053179,-5.6496342564961415,-6.989454781495315
Q2,directional_gain_mean,top_decisive,0.14,52,-2.4298046520341607,-0.04672701253911848,0.36538461538461536,9,1,8,34,18,-1.1184141757473065,2.4203320783756865,-1.3113904762868542,-0.5418225408006591,-8.615088957430011,-10.504741965041855
Q2,directional_gain_mean,top_decisive,0.18,67,-4.242222591419392,-0.06331675509581182,0.373134328358209,9,2,7,45,22,-1.0652380623877995,2.0232767274533394,-3.176984529031592,-1.570217502096415,-10.230591911864718,-12.294706600548784
Q2,directional_gain_mean,top_decisive,0.25,93,-2.212325658151149,-0.02378844793710913,0.44086021505376344,10,3,7,67,26,-4.667664548253636,3.5252960943151805,2.4553388901024866,0.6964915355796397,-5.779006817788497,-6.658095230561783
Q3,directional_action_health_score,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
Q3,directional_action_health_score,top_all,0.01,4,0.15560846808094664,0.03890211702023666,0.5,2,1,1,0,4,-0.17125317371456403,0.6547485142368816,0.3268616417955107,0.4992170805862346,-0.055068249232001154,-0.20971157926117423
Q3,directional_action_health_score,top_all,0.02,9,0.21956145511514724,0.02439571723501636,0.6666666666666666,4,3,1,2,7,-0.2810494898512403,0.7823615730848634,0.5006109449663876,0.6398715915870856,0.5420957783454248,0.44834873250377727
Q3,directional_action_health_score,top_all,0.04,18,0.19066573016971866,0.01059254056498437,0.6666666666666666,7,5,2,6,12,-0.6598079202916872,0.8666899463691103,0.8504736504614059,0.9812893919265585,0.31979378035719996,0.14284763162134576
Q3,directional_action_health_score,top_all,0.06,27,0.06426382167041161,0.0023801415433485785,0.5555555555555556,7,2,5,10,17,-0.3338741712366188,0.9579802269343447,0.3981379929070304,0.4156014724657953,-2.910383289121104,-3.837999216645937
Q3,directional_action_health_score,top_all,0.08,36,0.03689638812660767,0.0010248996701835464,0.5277777777777778,7,2,5,14,22,-1.0209707642844548,1.0792939351959232,1.0578671524110623,0.9801474074057765,-2.6601131455667204,-3.44171454471417
Q3,directional_action_health_score,top_all,0.1,45,-0.88446258731549,-0.019654724162566445,0.4666666666666667,9,2,7,18,27,-0.7443088560903603,1.5857850292601878,-0.14015373122512964,-0.08838129294896623,-5.629021189205849,-7.06548622797652
Q3,directional_action_health_score,top_all,0.14,63,-0.4109390174950065,-0.006522841547539786,0.4444444444444444,10,3,7,24,39,-2.0749534181286955,1.5574707349816868,1.664014400633689,1.068408133301622,-4.2161376083874975,-5.246411010039171
Q3,directional_action_health_score,top_all,0.18,81,-0.013089173368230456,-0.00016159473294111675,0.4691358024691358,10,5,5,32,49,-1.945249665359005,1.9595850363288778,1.9321604919907744,0.9860049225577467,-1.824034978051487,-2.3647963614490903
Q3,directional_action_health_score,top_all,0.25,112,-0.7915558174303907,-0.007067462655628488,0.4375,10,2,8,42,70,-3.3846936044669214,2.6847576794751533,2.5931377870365306,0.9658740551748665,-5.234245186450118,-6.300050147939315
Q3,directional_action_health_score,top_decisive,0.01,3,-0.08179158633884243,-0.027263862112947474,0.3333333333333333,2,0,2,0,3,-0.036513203810434526,0.48829940656585147,-0.0452783825284079,-0.09272667940935068,-1.4902450214980536,-1.9344885649252557
Q3,directional_action_health_score,top_decisive,0.02,7,0.1695633318330504,0.0242233331190072,0.5714285714285714,4,3,1,2,5,-0.010671290027483526,1.050662866411461,0.1802346218605339,0.17154372503534387,0.2997998219877718,0.1421347637177282
Q3,directional_action_health_score,top_decisive,0.04,14,-0.32055282621573716,-0.022896630443981224,0.42857142857142855,5,2,3,6,8,-0.19318642293266422,0.8092889759234057,-0.12736640328307294,-0.15738062308058354,-2.080869129672871,-2.71234716564824
Q3,directional_action_health_score,top_decisive,0.06,21,0.2700286292342715,0.01285850615401293,0.47619047619047616,7,2,5,10,11,-0.40771243470246077,1.0247268382088683,0.6777410639367323,0.6613870532769138,-2.6099566263935143,-3.468799720159677
Q3,directional_action_health_score,top_decisive,0.08,28,-0.4068355303494589,-0.014529840369623532,0.35714285714285715,7,2,5,11,17,-0.6888594087206341,0.6275758736818463,0.2820238783711752,0.4493861064425639,-3.4881885622752913,-4.418510350186491
Q3,directional_action_health_score,top_decisive,0.1,35,-0.786678460984219,-0.022476527456691972,0.37142857142857144,10,3,7,15,20,-1.262987146691183,1.0486249113425188,0.47630868570696405,0.45422217282360977,-5.09454820370442,-6.367344880249412
Q3,directional_action_health_score,top_decisive,0.14,49,-0.9211551222530246,-0.018799084127612747,0.40816326530612246,10,2,8,23,26,-1.2362961998082596,1.3624156762328876,0.3151410775552349,0.23131051928777538,-6.244867550322772,-7.7780294509565815
Q3,directional_action_health_score,top_decisive,0.18,62,-0.5557785257570245,-0.008964169770274588,0.43548387096774194,10,5,5,25,37,-0.867458862061403,1.7397440793021066,0.3116803363043785,0.17915298003451646,-3.0263557552083307,-3.903985015443539
Q3,directional_action_health_score,top_decisive,0.25,87,-0.9915843175115887,-0.0113975208909378,0.41379310344827586,10,4,6,31,56,-2.2211857840212446,1.7563064986827015,1.229601466509656,0.7001064264306401,-4.0463855753832485,-4.947842463897531
Q3,directional_pessimistic_score,top_all,0.01,4,-0.14632385732524028,-0.03658096433131007,0.25,3,1,2,2,2,-0.06341720385480121,0.2543345247704805,-0.08290665347043907,-0.3259748299813273,-1.4204386690380266,-1.848539496331741
Q3,directional_pessimistic_score,top_all,0.02,9,-0.0628591209937161,-0.006984346777079566,0.4444444444444444,4,1,3,3,6,0.09747588280061792,0.3654188217819162,-0.16033500379433402,-0.4387705127296994,-2.0572978680391474,-2.7225847234970524
Q3,directional_pessimistic_score,top_all,0.04,18,-0.41094465844335737,-0.022830258802408743,0.4444444444444444,5,2,3,7,11,-0.44058705315447255,0.6771704215264901,0.029642394711115183,0.04377390649209803,-2.090636874089702,-2.6882773614620805
Q3,directional_pessimistic_score,top_all,0.06,27,-1.261399966671834,-0.046718517284142,0.3333333333333333,8,1,7,11,16,-0.3970590573278763,1.061628845206489,-0.8643409093439578,-0.8141648686795446,-6.578669105143507,-8.181153917719222
Q3,directional_pessimistic_score,top_all,0.08,36,-0.7392454573327369,-0.020534596037020472,0.3888888888888889,9,3,6,14,22,-1.180455620031928,1.239554355923177,0.4412101626991911,0.3559425696750451,-4.3131165323094045,-5.396644537264954
Q3,directional_pessimistic_score,top_all,0.1,45,-0.887709109829804,-0.019726869107328977,0.37777777777777777,9,2,7,16,29,-0.8322903353710591,1.9959999714016374,-0.05541877445874488,-0.02776491746131065,-5.627659950414273,-7.037076781433027
Q3,directional_pessimistic_score,top_all,0.14,63,-1.5889458625648705,-0.025221362897855086,0.38095238095238093,9,2,7,24,39,-1.5127129603627418,1.094479323648829,-0.07623290220212864,-0.0696522086392456,-6.339259265866207,-7.753994128574655
Q3,directional_pessimistic_score,top_all,0.18,81,-1.3284164063249801,-0.01640020254722198,0.41975308641975306,9,4,5,29,52,-1.7202325848910984,1.7028866568551073,0.3918161785661183,0.23008940553314616,-3.9713582230266105,-4.850368507844699
Q3,directional_pessimistic_score,top_all,0.25,112,-1.0317441737514743,-0.009212001551352449,0.4375,10,3,7,39,73,-2.378730091742371,1.9550525605222184,1.3469859179908967,0.6889768312065739,-4.988276419334003,-6.088849699111692
Q3,directional_pessimistic_score,top_decisive,0.01,3,0.09555752153951075,0.03185250717983692,0.3333333333333333,2,1,1,1,2,-0.08356052620393938,0.3976497032856279,0.17911804774345014,0.4504417990594888,-0.2300403151776662,-0.39854120298111967
Q3,directional_pessimistic_score,top_decisive,0.02,7,0.1354860239186067,0.01935514627408667,0.42857142857142855,4,2,2,3,4,-0.21484127244470996,0.6098479900071074,0.35032729636331666,0.5744501943168392,-0.6344544029225485,-0.9557570826206913
Q3,directional_pessimistic_score,top_decisive,0.04,14,-0.6630161774575841,-0.047358298389827434,0.2857142857142857,5,1,4,7,7,-0.38810631054163686,0.8076605959304913,-0.27490986691594727,-0.3403779611152486,-3.4932724269896904,-4.363633388166614
Q3,directional_pessimistic_score,top_decisive,0.06,21,-1.3534774875127655,-0.06445130892917932,0.23809523809523808,7,1,6,10,11,-0.28716966262910854,1.4333457009345592,-1.066307824883657,-0.7439292727416779,-6.01774482016288,-7.4496944944039685
Q3,directional_pessimistic_score,top_decisive,0.08,28,-1.0520298564719979,-0.037572494873999926,0.2857142857142857,9,1,8,12,16,-0.691452315984024,1.2412057015671114,-0.36057754048797386,-0.29050586863460165,-6.907282582506249,-8.593779636547964
Q3,directional_pessimistic_score,top_decisive,0.1,35,-1.125580621563837,-0.032159446330395344,0.3142857142857143,9,2,7,15,20,-0.08609235557345137,1.341786856440753,-1.0394882659903857,-0.7747044629336661,-6.306871960953838,-7.9216922748391605
Q3,directional_pessimistic_score,top_decisive,0.14,49,-1.010845050312823,-0.020629490822710674,0.3469387755102041,9,4,5,17,32,-2.261618569562345,1.4471674832226764,1.2507735192495222,0.8642907844116237,-3.3152166687057565,-4.00247002671864
Q3,directional_pessimistic_score,top_decisive,0.18,62,-0.8550841723570901,-0.013791680199307906,0.3709677419354839,9,4,5,19,43,-3.2697301827630056,1.59548847816129,2.4146460104059155,1.5134211518648246,-2.6787772438511177,-3.1226763929261865
Q3,directional_pessimistic_score,top_decisive,0.25,87,-1.379750624109874,-0.015859202575975565,0.39080459770114945,10,3,7,28,59,-2.075325048877699,2.3660620368168677,0.695574424767825,0.2939797917148452,-5.620119987074249,-6.854205966056501
Q3,directional_health_only_score,top_all,0.01,4,-0.38984194916535175,-0.09746048729133794,0.25,1,0,1,2,2,-0.28221387090474315,0.49598095905256945,-0.1076280782606086,-0.21700042369812228,-1.111711818926377,-1.362577443052461
Q3,directional_health_only_score,top_all,0.02,9,-0.43111941662797953,-0.04790215740310884,0.3333333333333333,3,1,2,4,5,-0.15976629612145682,0.4061386953375042,-0.2713531205065227,-0.6681291972955847,-1.7762392618681542,-2.2572058032487035
Q3,directional_health_only_score,top_all,0.04,18,-1.3147003213288684,-0.07303890674049268,0.5,7,4,3,10,8,-0.20971845540063727,0.8935691151530021,-1.104981865928231,-1.2365936189939037,-3.10010333630314,-3.915831581868664
Q3,directional_health_only_score,top_all,0.06,27,-1.3632810103224913,-0.05049188927120338,0.5925925925925926,8,5,3,18,9,-0.8910193791137135,1.0301852713984092,-0.47226163120877773,-0.45842397898750137,-2.6170075717369063,-3.279887636817671
Q3,directional_health_only_score,top_all,0.08,36,-1.517597991359222,-0.042155499759978385,0.6111111111111112,8,4,4,27,9,-0.8992766950952358,1.463372334500522,-0.6183212962639861,-0.42253176562548,-3.7623747327252763,-4.675600738401694
Q3,directional_health_only_score,top_all,0.1,45,-2.0578984893667855,-0.04573107754148412,0.6222222222222222,8,5,3,32,13,-0.8532497040056682,1.4766822145705343,-1.2046487853611172,-0.8157806557665266,-3.5933258520420512,-4.412793444451826
Q3,directional_health_only_score,top_all,0.14,63,-1.9687459935698726,-0.031249936405870992,0.6507936507936508,9,3,6,44,19,-1.5357488784107574,1.414928087938607,-0.4329971151591152,-0.3060205807278474,-5.82311926417057,-7.120918463896314
Q3,directional_health_only_score,top_all,0.18,81,-1.7764850200515674,-0.021931913827797127,0.6172839506172839,9,4,5,51,30,-1.7349172380744875,2.2432729062245422,-0.04156778197707989,-0.018529971035507672,-4.526837358131047,-5.517249909008901
Q3,directional_health_only_score,top_all,0.25,112,-3.608300631812922,-0.03221696992690109,0.5982142857142857,10,4,6,67,45,-1.4174005389075508,2.120821533177318,-2.190900092905371,-1.033043119674037,-7.969044976297206,-9.607707285843189
Q3,directional_health_only_score,top_decisive,0.01,3,-0.3564785629936307,-0.11882618766454356,0.3333333333333333,1,0,1,2,1,-0.15708108631803824,0.3464918034642072,-0.19939747667559243,-0.5754753061458503,-1.1171485437780064,-1.4018708785693754
Q3,directional_health_only_score,top_decisive,0.02,7,-1.1849945195847704,-0.1692849313692529,0.2857142857142857,4,1,3,5,2,0.019879803865588398,0.6948303494812996,-1.2048743234503587,-1.7340554055386526,-3.730106073346261,-4.614333474718535
Q3,directional_health_only_score,top_decisive,0.04,14,-1.196834856854207,-0.08548820406101479,0.5,6,3,3,10,4,-0.373178353018495,0.7966224816660092,-0.8236565038357121,-1.0339358012005455,-3.063508213316761,-3.8389182301079137
Q3,directional_health_only_score,top_decisive,0.06,21,-1.310433350237874,-0.06240158810656543,0.5714285714285714,6,3,3,17,4,-0.5512017877180392,1.229967474342281,-0.7592315625198348,-0.6172777560039383,-3.0878921727202098,-3.8492268974871124
Q3,directional_health_only_score,top_decisive,0.08,28,-1.790026485682911,-0.06392951734581824,0.5357142857142857,7,2,5,23,5,-0.49734396637148964,1.0524252487128722,-1.2926825193114213,-1.228289154875737,-5.527794282929483,-6.82446799846071
Q3,directional_health_only_score,top_decisive,0.1,35,-2.255755993250275,-0.06445017123572215,0.5714285714285714,7,3,4,27,8,-0.7245370391029834,1.3003273210364692,-1.5312189541472918,-1.177564240461227,-5.10943905124795,-6.23637698402949
Q3,directional_health_only_score,top_decisive,0.14,49,-2.2270390514696183,-0.045449776560604456,0.5714285714285714,9,2,7,34,15,-0.9256381236587086,1.178936172438542,-1.3014009278109098,-1.1038773414841097,-7.442917110351848,-9.142417699886568
Q3,directional_health_only_score,top_decisive,0.18,62,-1.9053521157988509,-0.030731485738691142,0.5806451612903226,9,3,6,40,22,-2.0964962267481053,1.9468194213568006,0.19114411094925443,0.09818276356419334,-5.52540759415858,-6.683279632826475
Q3,directional_health_only_score,top_decisive,0.25,87,-3.8436962913868418,-0.04418041714237749,0.5747126436781609,10,4,6,55,32,-2.597669139979375,2.0916035180989607,-1.2460271514074668,-0.5957281772694518,-7.838229186819044,-9.276820445013742
Q3,directional_gain_mean,top_all,0.01,4,-0.2893183636318704,-0.0723295909079676,0.25,3,1,2,2,2,-0.21613579237701117,0.36655726278476486,-0.07318257125485925,-0.1996484006315559,-1.5473971036342267,-1.9710265858978295
Q3,directional_gain_mean,top_all,0.02,9,0.23242018764556177,0.02582446529395131,0.5555555555555556,5,3,2,3,6,-0.2529300562849571,0.48235135344220625,0.4853502439305189,1.0062172324528824,-0.20264105928902376,-0.481002221409418
Q3,directional_gain_mean,top_all,0.04,18,-0.4892225981232702,-0.027179033229070566,0.3888888888888889,8,3,5,8,10,-0.21225379644099643,0.6005147696995131,-0.2769688016822738,-0.4612189668887978,-3.6461724642898345,-4.689679492852954
Q3,directional_gain_mean,top_all,0.06,27,-0.6353568608389378,-0.023531735586627328,0.37037037037037035,9,4,5,9,18,-0.6455646136212632,0.9797012854686329,0.01020775278232533,0.010419250167098154,-3.4511125927187845,-4.405899694196014
Q3,directional_gain_mean,top_all,0.08,36,-0.4211588430213802,-0.011698856750593893,0.4166666666666667,9,5,4,12,24,-0.7605647721171337,1.3150618036249044,0.3394059290957535,0.25809123811534745,-2.1307243106929983,-2.7993479667782073
Q3,directional_gain_mean,top_all,0.1,45,-1.1127940681080255,-0.024728757069067235,0.37777777777777777,9,3,6,14,31,-0.7050133474198209,0.9024668778240023,-0.4077807206882046,-0.45185117671180547,-5.068480215797855,-6.33685116124751
Q3,directional_gain_mean,top_all,0.14,63,-2.876776941319646,-0.04566312605269279,0.2857142857142857,9,3,6,21,42,-1.8274545637319328,1.593936256040816,-1.049322377587713,-0.6583214188214331,-7.1098719153574885,-8.501474247822888
Q3,directional_gain_mean,top_all,0.18,81,-3.188118739468337,-0.03935949061072021,0.32098765432098764,9,2,7,29,52,-1.847043531979357,1.3528289812236147,-1.34107520748898,-0.991311707615841,-8.494280553838719,-10.17442059492093
Q3,directional_gain_mean,top_all,0.25,112,-3.137671681601228,-0.028014925728582392,0.36607142857142855,9,2,7,36,76,-4.126065721843969,2.7326733031783106,0.9883940402427411,0.36169491577831947,-7.477439275938437,-8.669133712431464
Q3,directional_gain_mean,top_decisive,0.01,3,0.010247118474833339,0.0034157061582777795,0.3333333333333333,2,1,1,1,2,-0.04199030570073372,0.44815148952467565,0.05223742417556706,0.1165619782519786,-0.3931469185718537,-0.5937015275050339
Q3,directional_gain_mean,top_decisive,0.02,7,0.20962741117915112,0.029946773025593017,0.5714285714285714,4,2,2,3,4,-0.2580183262337896,0.4125883646645045,0.46764573741294074,1.1334438327973841,-0.41335219744658125,-0.7142970304509024
Q3,directional_gain_mean,top_decisive,0.04,14,-0.47722953111409655,-0.0340878236510069,0.35714285714285715,7,3,4,8,6,-0.6428145476947903,0.8372690986177559,0.16558501658069374,0.19776797788674796,-2.674497977522179,-3.413139900362591
Q3,directional_gain_mean,top_decisive,0.06,21,-0.626102025485088,-0.029814382165956572,0.3333333333333333,7,2,5,9,12,-0.5633506975446492,1.2931526158538247,-0.0627513279404388,-0.048525848512479125,-3.886250908448823,-4.893105024340493
Q3,directional_gain_mean,top_decisive,0.08,28,-0.8372014486675392,-0.0299000517381264,0.32142857142857145,8,1,7,10,18,-0.25967104843103217,1.3351526259076656,-0.577530400236507,-0.4325575885707369,-6.0200928476073905,-7.556392936568963
Q3,directional_gain_mean,top_decisive,0.1,35,-1.507393692450449,-0.04306839121286997,0.2857142857142857,8,1,7,11,24,-0.4530094467895124,1.5139819837997013,-1.0543842456609367,-0.6964311708747725,-6.896071295519254,-8.529448196640365
Q3,directional_gain_mean,top_decisive,0.14,49,-3.2378384667469144,-0.06607833605605948,0.22448979591836735,8,1,7,16,33,-0.6927551250439947,2.3671286781545793,-2.5450833417029197,-1.0751774355110575,-9.207563951322612,-11.140533147965256
Q3,directional_gain_mean,top_decisive,0.18,62,-3.2440061572521,-0.05232267995567903,0.27419354838709675,9,3,6,20,42,-1.7665026249546543,1.291719827759368,-1.4775035322974457,-1.1438266259799854,-7.67954731421872,-9.165343908036517
Q3,directional_gain_mean,top_decisive,0.25,87,-3.366096225393079,-0.0386907612114147,0.3218390804597701,9,2,7,27,60,-2.69276218480387,2.4018698988392124,-0.673334040589209,-0.28033743247901194,-8.367153204686284,-9.899610669499683
S1,directional_action_health_score,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S1,directional_action_health_score,top_all,0.01,4,-0.2832267970317647,-0.07080669925794117,0.5,2,0,2,0,4,-0.01624330414194659,0.570167549870857,-0.2669834928898181,-0.46825445073170135,-1.7484964646163712,-2.2612582522089686
S1,directional_action_health_score,top_all,0.02,9,-0.37513933165432845,-0.04168214796159205,0.5555555555555556,4,2,2,1,8,-0.38444659913281487,0.8967239556280594,0.009307267478486425,0.010379189069358226,-1.276399424685478,-1.689885942963949
S1,directional_action_health_score,top_all,0.04,18,-0.008315139773493824,-0.00046195220963854574,0.6666666666666666,6,3,3,4,14,0.03812086600920298,0.8587775649039359,-0.046436005782696806,-0.05407221576391694,-1.446641630040496,-2.0636769421789802
S1,directional_action_health_score,top_all,0.06,27,-0.399418630464895,-0.014793282609810927,0.5925925925925926,8,3,5,7,20,-0.7824342751938683,1.687837752774294,0.3830156447289733,0.22692681455869299,-3.1852630659464776,-4.103380659968768
S1,directional_action_health_score,top_all,0.08,36,-0.25808784512703853,-0.007169106809084403,0.5555555555555556,8,4,4,13,23,-0.8125066492994801,1.2033164782757695,0.5544188041724416,0.46074230194775323,-2.023522589027464,-2.678979537709576
S1,directional_action_health_score,top_all,0.1,45,-0.39238347608471735,-0.008719632801882609,0.5555555555555556,8,4,4,16,29,-2.491819068594963,1.7089681425689187,2.099435592510246,1.228481409462892,-1.5402884333153977,-1.871387242179646
S1,directional_action_health_score,top_all,0.14,63,-2.4248642091625205,-0.038489908081944774,0.47619047619047616,8,3,5,25,38,-1.3548962175044135,2.3125771485201083,-1.069967991658107,-0.4626734257677905,-5.828953682152971,-7.039819796618996
S1,directional_action_health_score,top_all,0.18,81,-3.996778773202325,-0.04934294781731266,0.43209876543209874,10,2,8,33,48,-3.2049345925452704,2.322984300768157,-0.7918441806570549,-0.3408736685802011,-9.75677703538908,-11.525173221435303
S1,directional_action_health_score,top_all,0.25,112,-2.7082339500890935,-0.02418066026865262,0.45535714285714285,10,4,6,45,67,-3.929792127052211,2.1232958514688782,1.2215581769631174,0.5753122797833631,-5.763782360173666,-6.673500193471089
S1,directional_action_health_score,top_decisive,0.01,3,-0.45307559127652863,-0.1510251970921762,0.3333333333333333,2,0,2,0,3,-0.05524517801736513,0.6214490828152263,-0.3978304132591635,-0.6401657420700536,-2.0396661434575742,-2.5653688742841414
S1,directional_action_health_score,top_decisive,0.02,7,-0.21523469251123856,-0.030747813215891224,0.5714285714285714,3,2,1,1,6,-0.2597685859464304,0.6353992872356221,0.04453389343519182,0.07008804436804085,-0.3426390253721173,-0.5494733429405754
S1,directional_action_health_score,top_decisive,0.04,14,-0.14969530365741324,-0.010692521689815231,0.6428571428571429,4,2,2,1,13,-0.7499070654325777,0.8645946479649058,0.6002117617751644,0.6942117478843418,-0.7452000122476715,-1.035559139220666
S1,directional_action_health_score,top_decisive,0.06,21,-0.2658117615928843,-0.012657702932994489,0.6666666666666666,6,3,3,2,19,-0.3929312615799316,0.9706084249738163,0.1271194999870473,0.13096888169961698,-1.6248897150941226,-2.2035131041293874
S1,directional_action_health_score,top_decisive,0.08,28,-0.06734135971628594,-0.0024050485612959263,0.6428571428571429,8,4,4,6,22,-0.24696044602923575,2.0856680528291727,0.17961908631294982,0.08612064900227034,-1.9708626146065265,-2.7175020986496055
S1,directional_action_health_score,top_decisive,0.1,35,-0.31212377497752697,-0.008917822142215056,0.6285714285714286,8,4,4,8,27,-1.8595898230482681,1.7732556308166993,1.5474660480707412,0.8726694680552248,-1.6632437113472451,-2.119154255229135
