candidate_id,family,support_source,k,alpha,core_alpha,tail_alpha,changed_cells,changed_rows,h042_jaccard,h047_jaccard,h045_jaccard,support_mean,world_mean,joint_mean,route_public_mean,route_private_mean,mean_abs_logit_move,max_abs_logit_move,mean_abs_prob_move,max_abs_prob_move,tangent_expected_delta,world_expected_delta,world_expected_iqr,resolved_path
h048_h042core_world_tail6_a0.66_0.34_c51_7a1935f8,h042core_world_tail6_a0.66_0.34,h042_core_plus_world_tail,51,0.0,0.66,0.34,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.020125745054274866,0.2954686075418076,0.004459679501494878,0.048488496918805524,-0.0002821219787531176,-5.524774426252868e-05,0.0009163975359534208,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.66_0.34_c51_7a1935f8.csv
h048_h042core_world_tail6_a0.66_0.46_c51_721ef5a9,h042core_world_tail6_a0.66_0.46,h042_core_plus_world_tail,51,0.0,0.66,0.46,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.020295044792451738,0.2954686075418076,0.004498412384595082,0.048488496918805524,-0.0002798408353290861,-5.39827648434853e-05,0.0009301988954599555,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.66_0.46_c51_721ef5a9.csv
h048_h042core_world_tail6_a0.78_0.06_c51_2f018121,h042core_world_tail6_a0.78_0.06,h042_core_plus_world_tail,51,0.0,0.78,0.06,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.02330272368873009,0.3491901725494082,0.005151421804662339,0.05640827282238181,-0.0003366028154289463,-5.671770595558985e-05,0.0010487080475984041,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.06_c51_2f018121.csv
h048_h042core_world_tail6_a0.78_0.1_c51_95299d7d,h042core_world_tail6_a0.78_0.1,h042_core_plus_world_tail,51,0.0,0.78,0.1,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.02335915693478905,0.3491901725494082,0.005164367434303357,0.05640827282238181,-0.000335949434009945,-5.63505628354776e-05,0.0010509912889648165,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.1_c51_95299d7d.csv
h048_h042core_world_tail6_a0.78_0.16_c51_8c62392d,h042core_world_tail6_a0.78_0.16,h042_core_plus_world_tail,51,0.0,0.78,0.16,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.02344380680387749,0.3491901725494082,0.005183778060575224,0.05640827282238181,-0.0003349656182092779,-5.578705748975992e-05,0.0010553694302578367,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.16_c51_8c62392d.csv
h048_h042core_world_tail6_a0.78_0.24_c51_bc25ef33,h042core_world_tail6_a0.78_0.24,h042_core_plus_world_tail,51,0.0,0.78,0.24,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.023556673295995402,0.3491901725494082,0.0052096440462490404,0.05640827282238181,-0.0003336472717441954,-5.501185187954622e-05,0.001064268650155647,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.24_c51_bc25ef33.csv
h048_h042core_world_tail6_a0.78_0.34_c51_01a1df6c,h042core_world_tail6_a0.78_0.34,h042_core_plus_world_tail,51,0.0,0.78,0.34,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.023697756411142804,0.3491901725494082,0.005241952117092456,0.05640827282238181,-0.00033198955344369206,-5.4004513869026635e-05,0.0010772085295060933,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.34_c51_01a1df6c.csv
h048_h042core_world_tail6_a0.78_0.46_c51_09aecf09,h042core_world_tail6_a0.78_0.46,h042_core_plus_world_tail,51,0.0,0.78,0.46,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.023867056149319672,0.3491901725494082,0.00528068500019266,0.05640827282238181,-0.00032998732570173355,-5.2739534449983284e-05,0.001091886998946137,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.46_c51_09aecf09.csv
h048_h042core_world_tail6_a0.92_0.06_c51_fbd92e71,h042core_world_tail6_a0.92_0.06,h042_core_plus_world_tail,51,0.0,0.92,0.06,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.0274700702717427,0.411865331724943,0.006060243941744131,0.06530560317851364,-0.0003822928616086833,-5.071443025768e-05,0.0012390055858515154,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.92_0.06_c51_fbd92e71.csv
h048_h042core_world_tail6_a0.92_0.1_c51_3d0a953f,h042core_world_tail6_a0.92_0.1,h042_core_plus_world_tail,51,0.0,0.92,0.1,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.027526503517801656,0.411865331724943,0.006073189571385147,0.06530560317851364,-0.0003817338750196714,-5.034728713756773e-05,0.0012415297970679202,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.92_0.1_c51_3d0a953f.csv
h048_h042core_world_tail6_a0.92_0.16_c51_8668bcf2,h042core_world_tail6_a0.92_0.16,h042_core_plus_world_tail,51,0.0,0.92,0.16,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.027611153386890096,0.411865331724943,0.006092600197657014,0.06530560317851364,-0.00038088744506927,-4.9783781791850076e-05,0.0012446152312838858,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.92_0.16_c51_8668bcf2.csv
h048_h042core_world_tail6_a0.92_0.24_c51_827f6cf5,h042core_world_tail6_a0.92_0.24,h042_core_plus_world_tail,51,0.0,0.92,0.24,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.02772401987900801,0.411865331724943,0.006118466183330831,0.06530560317851364,-0.0003797442733749586,-4.900857618163639e-05,0.0012488298695658927,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.92_0.24_c51_827f6cf5.csv
h048_h042core_world_tail6_a0.92_0.34_c51_8a165405,h042core_world_tail6_a0.92_0.34,h042_core_plus_world_tail,51,0.0,0.92,0.34,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.02786510299415541,0.411865331724943,0.006150774254174247,0.06530560317851364,-0.00037829234148790985,-4.8001238171116764e-05,0.0012617617619482043,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.92_0.34_c51_8a165405.csv
h048_h042core_world_tail6_a0.92_0.46_c51_8d119c1a,h042core_world_tail6_a0.92_0.46,h042_core_plus_world_tail,51,0.0,0.92,0.46,51,51,0.8823529411764706,0.864406779661017,0.6363636363636364,0.6661199999999999,0.8606632541721766,0.9002125490196079,0.5911572549019607,0.39316078431372553,0.02803440273233228,0.411865331724943,0.006189507137274451,0.06530560317851364,-0.00037651718740678355,-4.6736258752073425e-05,0.001276418861860253,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.92_0.46_c51_8d119c1a.csv
h048_h042core_world_tail10_a0.58_0.06_c55_dd147c34,h042core_world_tail10_a0.58_0.06,h042_core_plus_world_tail,55,0.0,0.58,0.06,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.017387525013849978,0.25965423087007267,0.0038548169538319675,0.04305671614590323,-0.0002521253829011232,-5.675467913597287e-05,0.0007839584423283295,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.06_c55_dd147c34.csv
h048_h042core_world_tail10_a0.58_0.1_c55_4ac8d4c8,h042core_world_tail10_a0.58_0.1,h042_core_plus_world_tail,55,0.0,0.58,0.1,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.017469393984286572,0.25965423087007267,0.0038736197985026564,0.04305671614590323,-0.00025111373781094794,-5.636979348400123e-05,0.0007881705569465923,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.1_c55_4ac8d4c8.csv
h048_h042core_world_tail10_a0.58_0.16_c55_a19f4fce,h042core_world_tail10_a0.58_0.16,h042_core_plus_world_tail,55,0.0,0.58,0.16,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.017592197439941462,0.25965423087007267,0.0039018129509658488,0.04305671614590323,-0.00024959782296855263,-5.57755675660521e-05,0.0007912433512471275,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.16_c55_a19f4fce.csv
h048_h042core_world_tail10_a0.58_0.24_c55_d023b557,h042core_world_tail10_a0.58_0.24,h042_core_plus_world_tail,55,0.0,0.58,0.24,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.01775593538081464,0.25965423087007267,0.003939382755279584,0.04305671614590323,-0.0002475811194341481,-5.495173952194347e-05,0.0007992452524552871,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.24_c55_d023b557.csv
h048_h042core_world_tail10_a0.58_0.34_c55_a7ab3732,h042core_world_tail10_a0.58_0.34,h042_core_plus_world_tail,55,0.0,0.58,0.34,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.017960607806906125,0.25965423087007267,0.00398631047421764,0.04305671614590323,-0.0002450709230158822,-5.3871319404300114e-05,0.000813010008036018,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.34_c55_a7ab3732.csv
h048_h042core_world_tail10_a0.58_0.46_c55_a1fa81d9,h042core_world_tail10_a0.58_0.46,h042_core_plus_world_tail,55,0.0,0.58,0.46,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.018206214718215902,0.25965423087007267,0.00404257183872959,0.04305671614590323,-0.0002420804941328505,-5.250061285203258e-05,0.0008083629350798272,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.58_0.46_c55_a1fa81d9.csv
h048_h042core_world_tail10_a0.66_0.06_c55_7b8ab799,h042core_world_tail10_a0.66_0.06,h042_core_plus_world_tail,55,0.0,0.66,0.06,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.019768865918428608,0.2954686075418076,0.004377938277837078,0.048488496918805524,-0.00028729470558954215,-5.7938431357432954e-05,0.0008910410286047355,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.06_c55_7b8ab799.csv
h048_h042core_world_tail10_a0.66_0.1_c55_d5fcc486,h042core_world_tail10_a0.66_0.1,h042_core_plus_world_tail,55,0.0,0.66,0.1,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.019850734888865205,0.2954686075418076,0.004396741122507767,0.048488496918805524,-0.0002864055571239925,-5.7553545705461304e-05,0.000894972756723296,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.1_c55_d5fcc486.csv
h048_h042core_world_tail10_a0.66_0.16_c55_53391893,h042core_world_tail10_a0.66_0.16,h042_core_plus_world_tail,55,0.0,0.66,0.16,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.019973538344520095,0.2954686075418076,0.00442493427497096,0.048488496918805524,-0.00028507288872994335,-5.695931978751219e-05,0.0009000964980082909,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.16_c55_53391893.csv
h048_h042core_world_tail10_a0.66_0.24_c55_54b859a8,h042core_world_tail10_a0.66_0.24,h042_core_plus_world_tail,55,0.0,0.66,0.24,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.020137276285393274,0.2954686075418076,0.004462504079284694,0.048488496918805524,-0.00028329906591537454,-5.613549174340357e-05,0.0009071360940457461,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.24_c55_54b859a8.csv
h048_h042core_world_tail10_a0.66_0.34_c55_f2427bbc,h042core_world_tail10_a0.66_0.34,h042_core_plus_world_tail,55,0.0,0.66,0.34,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.02034194871148476,0.2954686075418076,0.00450943179822275,0.048488496918805524,-0.0002810890546250954,-5.505507162576021e-05,0.0009200518579368237,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.34_c55_f2427bbc.csv
h048_h042core_world_tail10_a0.66_0.46_c55_76a36b9b,h042core_world_tail10_a0.66_0.46,h042_core_plus_world_tail,55,0.0,0.66,0.46,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.02058755562279453,0.2954686075418076,0.004565693162734701,0.048488496918805524,-0.00027845190819073375,-5.368436507349271e-05,0.0009247180287792734,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.46_c55_76a36b9b.csv
h048_h042core_world_tail10_a0.78_0.06_c55_4350f29b,h042core_world_tail10_a0.78_0.06,h042_core_plus_world_tail,55,0.0,0.78,0.06,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.023340877275296545,0.3491901725494082,0.005160210893434655,0.05640827282238181,-0.00033644659659345824,-5.669520096393095e-05,0.0010518356673712228,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.06_c55_4350f29b.csv
h048_h042core_world_tail10_a0.78_0.1_c55_ca49e4a4,h042core_world_tail10_a0.78_0.1,h042_core_plus_world_tail,55,0.0,0.78,0.1,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.02342274624573314,0.3491901725494082,0.005179013738105345,0.05640827282238181,-0.00033568819238967245,-5.631031531195929e-05,0.0010561829980179818,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.1_c55_ca49e4a4.csv
h048_h042core_world_tail10_a0.78_0.16_c55_02f6e28d,h042core_world_tail10_a0.78_0.16,h042_core_plus_world_tail,55,0.0,0.78,0.16,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.023545549701388026,0.3491901725494082,0.005207206890568537,0.05640827282238181,-0.0003345456342321286,-5.571608939401017e-05,0.0010613582582170912,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.16_c55_02f6e28d.csv
h048_h042core_world_tail10_a0.78_0.24_c55_6a6c437b,h042core_world_tail10_a0.78_0.24,h042_core_plus_world_tail,55,0.0,0.78,0.24,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.02370928764226121,0.3491901725494082,0.005244776694882273,0.05640827282238181,-0.00033301358844685955,-5.489226134990155e-05,0.0010662060494224866,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.24_c55_6a6c437b.csv
h048_h042core_world_tail10_a0.78_0.34_c55_0df3562b,h042core_world_tail10_a0.78_0.34,h042_core_plus_world_tail,55,0.0,0.78,0.34,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.023913960068352693,0.3491901725494082,0.005291704413820327,0.05640827282238181,-0.00033108588484328036,-5.381184123225822e-05,0.0010779565631631812,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.34_c55_0df3562b.csv
h048_h042core_world_tail10_a0.78_0.46_c55_148eb981,h042core_world_tail10_a0.78_0.46,h042_core_plus_world_tail,55,0.0,0.78,0.46,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.02415956697966247,0.3491901725494082,0.0053479657783322785,0.05640827282238181,-0.0003287561695369108,-5.2441134679990665e-05,0.0010971815474455832,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.78_0.46_c55_148eb981.csv
h048_h042core_world_tail10_a0.92_0.06_c55_330b7fac,h042core_world_tail10_a0.92_0.06,h042_core_plus_world_tail,55,0.0,0.92,0.06,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.02750822385830915,0.411865331724943,0.006069033030516447,0.06530560317851364,-0.0003821594410934017,-5.069192526602109e-05,0.0012422417389647627,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.92_0.06_c55_330b7fac.csv
h048_h042core_world_tail10_a0.92_0.1_c55_ef7bea0e,h042core_world_tail10_a0.92_0.1,h042_core_plus_world_tail,55,0.0,0.92,0.1,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.027590092828745746,0.411865331724943,0.006087835875187135,0.06530560317851364,-0.0003815096706735308,-5.030703961404942e-05,0.0012456116335168496,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.92_0.1_c55_ef7bea0e.csv
h048_h042core_world_tail10_a0.92_0.16_c55_91948f79,h042core_world_tail10_a0.92_0.16,h042_core_plus_world_tail,55,0.0,0.92,0.16,55,55,0.8181818181818182,0.9322033898305084,0.6883116883116883,0.6492894545454546,0.8548166659005945,0.8816676363636361,0.5960832727272727,0.3923083636363636,0.027712896284400636,0.411865331724943,0.0061160290276503285,0.06530560317851364,-0.0003805243751056115,-4.971281369610033e-05,0.0012477297761146664,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.92_0.16_c55_91948f79.csv
