q_source,row_prior,subset_size,label_mode,particles,best_mae,median_mae,best_spearman,lofo_mae,lofo_max_abs
h048_q2_coretail_q,h048_support_q2regime,95,temperature_sample,7,0.0008556229469970561,0.0038293535841912273,0.948872180449821,0.0015243015393467511,0.00270748458371988
h048_q2_public_soft_q,h048_support_public_not_private,125,temperature_sample,7,0.0005924120333461782,0.004697989619699454,0.727819548871178,0.0015281068824288548,0.003601135005316474
h012,h048_core_tail_prior,45,sample,10,0.0011509072156181707,0.004382839380356367,0.7699248120290147,0.0015346108263196811,0.0028126242783707567
h012posterior,h048_support_public,155,temperature_sample,7,0.001292051311645707,0.0029056256823947273,0.957894736840786,0.0015348397925566304,0.0029608209680505176
h012,h048_support_public,75,temperature_sample,7,0.0008847189531390537,0.003034746459162929,0.6255639097735743,0.0015383345280944917,0.003338090287873953
h041_route_public_q,h041_public_route,45,sample,10,0.0017012676278318837,0.0037950877768744744,0.8917293233070425,0.001553284746069516,0.0058562304950407935
h048_q2_support_phase_q,h048_support_public_not_private,59,temperature_sample,7,0.0019056413009176324,0.006487200102668243,0.5548872180443485,0.0015587446680856547,0.004270531121979378
h048_q2_coretail_q,h041_memory_disagree_public,59,temperature_sample,7,0.0009702772615271659,0.005668050246388386,0.8511278195476999,0.0015645215754882574,0.0032422370874603656
h048_q2_coretail_q,h048_support_public_not_private,59,temperature_sample,7,0.0015577200769587545,0.0057339824820862775,0.6150375939841153,0.001569764783827629,0.006240911646159698
h012,h048_core_tail_prior,59,temperature_sample,7,0.0010705481020823076,0.00568087268490544,0.8796992481190891,0.0015749606882845997,0.004882447955292669
h048_q2_support_phase_q,h048_support_public,45,temperature_sample,7,0.0013464885795353946,0.003767613143309371,0.7308270676681663,0.0015799300579414806,0.005490212499580837
h048_q2_support_phase_q,uniform,75,sample,10,0.0006841023328297256,0.004897973539660181,0.9157894736829492,0.0015813420067999988,0.0025112816267889755
h012posterior,h048_support_public,45,sample,10,0.0018737398641097893,0.0035372404684506946,0.8240601503748047,0.0015935996885685197,0.004798857068050593
h048_q2_public_soft_q,h041_public_route,190,temperature_sample,7,0.0011159961463111537,0.004243253441229018,0.9127819548859609,0.001596849900025155,0.00474103136184423
h012,uniform,155,sample,10,0.0013116478950376234,0.003089119408916848,0.8992481202995134,0.001602099522169122,0.0020419701129353006
h041_route_private_tempered_q,h048_support_identity,45,temperature_sample,7,0.0018046354089731882,0.00663899894919452,0.7353383458636488,0.0016160806719981136,0.005404609468641356
h041_route_public_q,h041_public_route,59,temperature_sample,7,0.0013498532211830938,0.0035415722280744038,0.8541353383446885,0.0016226145278612064,0.0025460210303514842
posterior_vector_mid,h048_support_identity,95,temperature_sample,7,0.00111421431009123,0.0028591874369852917,0.7909774436079331,0.0016294681227495787,0.0032990199615754306
h041_route_private_tempered_q,h048_support_public,95,temperature_sample,7,0.0007168016885089402,0.005693486573240451,0.8135338345853457,0.001629751835924394,0.004417970677795717
h012,h041_public_route,95,temperature_sample,7,0.0020428505410528116,0.005597605198410319,0.9548872180437975,0.0016324789082529565,0.003500431220401983
h048_q2_coretail_q,h048_support_identity,125,temperature_sample,7,0.0018509139138069362,0.003749950987574204,0.94135338345735,0.0016333724855685245,0.0033011032153246935
h012posterior,h048_support_identity,59,temperature_sample,7,0.001607203693978038,0.003472142730293483,0.735338345863649,0.0016384279731703963,0.003143618278664966
h048_q2_public_soft_q,h048_core_tail_prior,45,temperature_sample,7,0.0018806112069457664,0.0037394787786413372,0.8045112781943807,0.0016456623519855128,0.003148189270411459
posterior_vector_mid,h048_support_q2regime,155,temperature_sample,7,0.0012383815812609174,0.002944472781823164,0.9639097744347627,0.0016458201687341609,0.004141224461635298
h041_route_private_tempered_q,h048_core_tail_prior,125,temperature_sample,7,0.0009652527958387482,0.006322823691614543,0.6150375939841153,0.0016497928391369526,0.004846103016474057
h048_q2_coretail_q,h041_memory_disagree_public,45,temperature_sample,7,0.0016509626657852162,0.00608186802481639,0.6691729323299053,0.0016532886117082506,0.009170775471290879
h041_route_public_q,h041_public_route,155,temperature_sample,7,0.0011035169867249512,0.0031763296527907367,0.9699248120287395,0.0016591641498661359,0.00415333276924581
h048_q2_coretail_q,h041_memory_disagree_public,190,sample,10,0.001754416631974032,0.0026820550663489958,0.9353383458633735,0.001662223574751219,0.003126040779118721
h048_q2_public_soft_q,uniform,45,sample,10,0.0012640154023771904,0.004211977403609974,0.7924812030064272,0.0016655629644988547,0.004369618060113465
h041_route_public_q,h041_public_not_private,59,sample,10,0.0015823076958901595,0.005588826711549906,0.8090225563898632,0.0016717020023289141,0.003421708457991838
h041_route_private_tempered_q,h048_support_q2regime,95,temperature_sample,7,0.0012333744241410534,0.003167773809635869,0.6180451127811036,0.0016817150527670328,0.006747716215402445
h012,h041_public_not_private,75,temperature_sample,7,0.0018993635342580127,0.004568527632548171,0.8511278195476999,0.0016859658681973155,0.00531880099022771
h041_route_private_tempered_q,h041_public_route,45,temperature_sample,7,0.002978827364453902,0.006198676815018336,0.809022556389863,0.0016862638478854573,0.006050614568633856
h048_q2_coretail_q,h041_memory_disagree_public,125,sample,10,0.0008727198609061587,0.003907150455206138,0.8586466165401707,0.0016876813827180082,0.003143319868651599
h041_route_private_tempered_q,h048_public_core_tail,59,temperature_sample,7,0.0019662078714247355,0.0039348444306707775,0.6390977443600219,0.0016956644990136476,0.006773586596562165
h048_q2_support_phase_q,h048_support_identity_sharp,45,temperature_sample,7,0.0009510733830387149,0.008745213055683211,0.8255639097732992,0.0017005319463850022,0.0039826201446434
h048_q2_public_soft_q,uniform,59,temperature_sample,7,0.0020620898670071935,0.009665974348790537,0.6676691729314111,0.0017067817348108683,0.0031784539143544146
h048_q2_public_soft_q,h048_support_public_not_private,155,temperature_sample,7,0.0011286533516564994,0.004394493391705669,0.8962406015025249,0.0017180132361820446,0.0026943324515684482
h041_route_private_tempered_q,uniform,95,sample,10,0.0011401962331121765,0.0032834229084648097,0.9488721804498208,0.0017324245556371728,0.002865422146358586
h048_q2_support_phase_q,h048_core_tail_prior,45,temperature_sample,7,0.0026708920211341927,0.0036978999278250387,0.9263157894724082,0.0017777827286354166,0.006273966541458442
h048_q2_public_soft_q,h048_public_core_tail,190,temperature_sample,7,0.0007493534093106018,0.00417497265031913,0.9203007518784317,0.001781217885014658,0.0029736263346249008
h048_q2_support_phase_q,h048_support_public,155,temperature_sample,7,0.0007887779275600363,0.003962897198863203,0.9218045112769259,0.001790225452789188,0.004981684771963496
h041_route_public_q,h048_support_identity,190,temperature_sample,7,0.001010712589167686,0.00402702715466617,0.9157894736829492,0.0017943629899455182,0.0035359304803185086
h041_route_private_tempered_q,h041_public_not_private,75,temperature_sample,7,0.0024571113179864866,0.006249843646093539,0.7067669172922595,0.0017968689625742912,0.003916455492439906
h012,h048_support_identity_sharp,125,temperature_sample,7,0.0007773402168442762,0.005010238320880635,0.6781954887208704,0.0017996506061260422,0.005077369845705216
h041_route_private_tempered_q,h048_support_identity,95,temperature_sample,7,0.002260119932232,0.004235531307548263,0.7609022556380499,0.0017999634712559391,0.006738551338538196
h012,h041_public_route,155,temperature_sample,7,0.001449670350078009,0.006427342786715857,0.6406015037585161,0.0018013292789181296,0.004321320790625222
h012posterior,h048_support_public_not_private,59,temperature_sample,7,0.0013374719362206054,0.004757062028684163,0.8015037593973922,0.0018059674807335752,0.004002082184845542
h012,h048_support_q2regime,59,temperature_sample,7,0.0024019162066371107,0.003919490638311588,0.9263157894724083,0.0018086330009921953,0.0029304959405085113
h041_route_public_q,h048_support_public_not_private,45,sample,10,0.002187988077804779,0.0034257880108510474,0.9052631578934901,0.0018093548576395945,0.003127981145500936
h048_q2_support_phase_q,h048_core_tail_prior,190,temperature_sample,7,0.0010164116864589106,0.003934950208242405,0.8827067669160775,0.001809415687364663,0.00598017543701005
h048_q2_coretail_q,h048_support_identity,95,temperature_sample,7,0.002080827745485146,0.00652520154634687,0.8887218045100541,0.0018111474991125455,0.007802077023817075
h012posterior,h048_support_public,59,temperature_sample,7,0.0015712416480718604,0.003359550750724637,0.8240601503748047,0.0018111617822595782,0.007518822745615637
h048_q2_support_phase_q,h041_public_route,190,temperature_sample,7,0.0010345264463000915,0.004876607248060068,0.9458646616528326,0.0018116822794886239,0.004360225498476296
h048_q2_coretail_q,h048_support_q2regime,45,temperature_sample,7,0.0010335203048662377,0.009224919555996474,0.7473684210516022,0.0018126495052162212,0.004543793897972139
h048_q2_coretail_q,h048_support_identity_sharp,59,sample,10,0.0018175145292815536,0.0029076855280830956,0.8932330827055366,0.0018189906559152702,0.002496807908742942
h048_q2_public_soft_q,h041_public_not_private,59,temperature_sample,7,0.002906862968285481,0.006653233584667141,0.8556390977431824,0.001832596855947919,0.004364290822461484
h041_route_private_tempered_q,h048_support_identity,155,sample,10,0.0009068392063964696,0.0048431975691964006,0.9368421052618675,0.0018331425176267638,0.0033567168763098103
h041_route_private_tempered_q,uniform,45,sample,10,0.0011363297737536783,0.004496207884106481,0.8552087855625653,0.0018339152190624476,0.006812194378982015
h048_q2_support_phase_q,uniform,95,temperature_sample,7,0.003339474605349763,0.004871128950252432,0.933834586464879,0.0018350028643531531,0.006509328681044292
h048_q2_public_soft_q,h041_memory_disagree_public,45,temperature_sample,7,0.002686810570601872,0.0038167355692266098,0.8586466165401708,0.0018390910193573488,0.004234930661838598
h012,h048_support_public,95,temperature_sample,7,0.0011034748544644468,0.0048706741044307455,0.8180451127808283,0.0018468233884585163,0.004522696160041376
posterior_vector_mid,h048_support_public_not_private,45,temperature_sample,7,0.0015142338513845078,0.0064472338665489985,0.8736842105251124,0.0018696917072141689,0.007288990831252076
posterior_vector_mid,h048_support_public_not_private,95,sample,10,0.0012517890446532593,0.004442368843105697,0.8962406015025249,0.0018712290725511518,0.003253294816350642
h048_q2_public_soft_q,h048_support_public_not_private,95,temperature_sample,7,0.0019438238543988378,0.006411845920827526,0.9112781954874668,0.0018716782815450174,0.0043912690898919296
h048_q2_support_phase_q,h041_memory_disagree_public,155,temperature_sample,7,0.0014803164420008005,0.007335491494323905,0.9112781954874668,0.0018735091942066909,0.006875917829374849
h048_q2_support_phase_q,h041_memory_disagree_public,45,temperature_sample,7,0.0018072315517731522,0.004270296639599781,0.8030075187958866,0.001882512766771445,0.006745847189177704
h048_q2_public_soft_q,h041_public_not_private,155,temperature_sample,7,0.0013729000811081396,0.002653284348733811,0.903759398494996,0.0018901633289984906,0.004417230542814317
h048_q2_public_soft_q,h048_support_public_not_private,45,sample,10,0.001810859277357225,0.004876387334864481,0.8345864661642641,0.0018952435145645256,0.004256641595577332
h048_q2_support_phase_q,h048_support_q2regime,190,sample,10,0.0012687591226139827,0.0030673149229415025,0.8571428571416766,0.0018965507694078932,0.003170026716029393
h012posterior,uniform,59,temperature_sample,7,0.001778167817742371,0.0047301529349661085,0.6345864661645395,0.0019062938532022223,0.009700452508250083
h012,h048_public_core_tail,95,temperature_sample,7,0.001322520573563143,0.003589016203654756,0.8932330827055368,0.0019071898179877874,0.003549332353354898
posterior_vector_mid,h048_support_identity_sharp,75,temperature_sample,7,0.0014848804657159552,0.0050764551887341,0.6240601503750802,0.0019082649583712166,0.005322734108620155
h048_q2_public_soft_q,h041_memory_disagree_public,59,temperature_sample,7,0.0008378555530797475,0.005348721615328061,0.8751879699236068,0.0019117571261180282,0.0028894421083504058
h012,h041_memory_disagree_public,95,temperature_sample,7,0.0006464274216533123,0.004336246177776361,0.9172932330814433,0.0019154234650153566,0.002875143445733523
h012,h048_support_identity_sharp,190,sample,10,0.0012699845232287006,0.003198279259832608,0.9323308270663851,0.0019255572803723892,0.003783890084944839
h012,h041_memory_disagree_public,190,sample,10,0.0013760969561747067,0.002803727827071184,0.9593984962392802,0.001939832611167467,0.002664703194519607
h041_route_public_q,h048_support_identity_sharp,155,temperature_sample,7,0.0009699854533942686,0.004396001019009376,0.8090225563898631,0.0019407636603704739,0.005113898711256215
h048_q2_public_soft_q,h048_support_public,45,temperature_sample,7,0.0014277694803043928,0.004925498740540979,0.8090225563898633,0.0019415380425055224,0.003707289644783082
h041_route_public_q,h041_memory_disagree_public,155,temperature_sample,7,0.0011649613857455012,0.003108570904335804,0.8721804511266182,0.0019451003233554834,0.004139584270343086
posterior_vector_mid,h048_public_core_tail,45,temperature_sample,7,0.0015433892018416628,0.0057622473713304775,0.7368421052621431,0.0019525311908982796,0.006630414934723772
h012,h041_memory_disagree_public,45,temperature_sample,7,0.002102511072849907,0.002562650678972803,0.8601503759386651,0.001967308045504999,0.005249466865171856
h012,uniform,95,sample,10,0.0013403568467185568,0.005160340892015424,0.8225563909763106,0.0019673147191041043,0.00608252617545027
h048_q2_coretail_q,h048_core_tail_prior,95,sample,10,0.0009759504554605937,0.003571898336398752,0.8406015037582409,0.001972296274109096,0.0035675654053560647
h048_q2_coretail_q,h048_support_identity_sharp,75,temperature_sample,7,0.0014602975342168465,0.01094567610907708,0.8706766917281241,0.0019784701680932073,0.0043233737011670855
h041_route_public_q,uniform,125,temperature_sample,7,0.002377883438326353,0.004156825169835598,0.8766917293221008,0.0019841957510119976,0.00888832534450451
h048_q2_support_phase_q,uniform,190,sample,10,0.0014313941580174855,0.003489542902399999,0.9187969924799375,0.001988452212689832,0.0028936319112507483
h041_route_private_tempered_q,h048_support_public_not_private,95,sample,10,0.0021139995617483103,0.003277432128692723,0.8180451127808283,0.0020011317945795764,0.0061409928211150515
h048_q2_coretail_q,h048_support_public_not_private,75,temperature_sample,7,0.0023098405420684896,0.004866494565113982,0.948872180449821,0.0020166787177622186,0.002913021943979936
h048_q2_coretail_q,h048_support_identity_sharp,95,temperature_sample,7,0.0012456934531160696,0.003852120779542727,0.8947368421040309,0.002047999349521948,0.004256509283843406
h012,uniform,155,temperature_sample,7,0.0008228879139643158,0.005830969199659931,0.8917293233070426,0.002053459348874958,0.003609492740902321
h048_q2_public_soft_q,h041_memory_disagree_public,190,temperature_sample,7,0.0014238386136312736,0.0038508811079123522,0.8751879699236068,0.002064144675348902,0.004775300271243541
posterior_vector_mid,h041_memory_disagree_public,59,sample,10,0.0011535141381646893,0.0055384723907285095,0.8481203007507115,0.0020726015064693555,0.0034492032486090115
h041_route_private_tempered_q,uniform,75,temperature_sample,7,0.0014181734188023318,0.003780485137095578,0.718796992480213,0.0020792024037467926,0.0053226542414067345
h012,h041_public_not_private,190,sample,10,0.0014288876237770413,0.0032175923207709914,0.939849624058856,0.002085412195948291,0.0025816252220860914
h048_q2_public_soft_q,h048_core_tail_prior,155,sample,10,0.001065004908491245,0.0032321183368501623,0.88721804511156,0.002088517616538316,0.004537084895500795
h041_route_private_tempered_q,h048_public_core_tail,155,temperature_sample,7,0.001542774128780967,0.008260121485479166,0.8511278195477,0.002092048274842931,0.006313561902993828
h048_q2_public_soft_q,h048_public_core_tail,59,temperature_sample,7,0.0014271049648661815,0.006172469669218871,0.7578947368410615,0.0020943811728590584,0.004249490751112677
h012,h048_support_identity,45,temperature_sample,7,0.0017809929755497138,0.005691245661435914,0.5699248120292902,0.0021045020896159725,0.004725690672047698
h048_q2_coretail_q,h048_support_identity_sharp,59,temperature_sample,7,0.0015186950024647576,0.0038691483597857587,0.8766917293221008,0.0021066871350078433,0.003773943323170683
h048_q2_coretail_q,h048_support_q2regime,59,temperature_sample,7,0.002315308850307301,0.004640284985663316,0.8676691729311359,0.0021081841759825457,0.00406272166107163
h048_q2_public_soft_q,h041_memory_disagree_public,125,temperature_sample,7,0.000781380077443082,0.005197203207055442,0.8451127819537233,0.0021096990085538296,0.004466701554524506
h048_q2_coretail_q,h048_support_q2regime,190,sample,10,0.0013269603507143981,0.0038122803127861125,0.9488721804498211,0.002111282248864628,0.002741554029628255
h012,uniform,190,temperature_sample,7,0.001081393556956869,0.0050612883847975295,0.8947368421040309,0.0021307610835277985,0.003982809411118348
h012,h041_public_not_private,190,temperature_sample,7,0.0017273492792768518,0.003990471854459159,0.7593984962395557,0.0021356811506519904,0.00428463100149792
h048_q2_support_phase_q,h048_support_q2regime,155,temperature_sample,7,0.0012972017477952255,0.004520983426670299,0.7909774436079332,0.002159414136771528,0.00499884832828216
h048_q2_public_soft_q,h048_support_public,95,temperature_sample,7,0.0011738899432873944,0.00404216643763138,0.8721804511266182,0.0021649084485369885,0.0036761228972976238
h041_route_public_q,h048_support_q2regime,190,temperature_sample,7,0.0017480314411097923,0.0024422273671012356,0.8496240601492059,0.0021756113071370433,0.004317614009660878
h012,h048_core_tail_prior,125,temperature_sample,7,0.0007176031358625691,0.005733440640640561,0.6781954887208704,0.002181814929577177,0.00426169042416645
h048_q2_support_phase_q,h041_public_route,95,temperature_sample,7,0.002219615190542913,0.005549249950724751,0.8360902255627584,0.0021878826027388132,0.003976552046065956
h012posterior,uniform,190,temperature_sample,7,0.0016669297183181276,0.0034437022223673458,0.8571428571416766,0.0021890621793355727,0.0029624839069392244
h041_route_private_tempered_q,h048_support_identity_sharp,190,temperature_sample,7,0.001039813707073106,0.004468680710763197,0.9278195488709027,0.0022014379955161297,0.0032167826879730133
h048_q2_support_phase_q,h041_public_not_private,190,temperature_sample,7,0.0015443414604781897,0.0039978899361267535,0.9458646616528326,0.002201754245844994,0.0029468343113519223
h048_q2_public_soft_q,h048_support_identity,190,temperature_sample,7,0.0007102132556765931,0.005322560989420986,0.8887218045100541,0.002205092998661675,0.004761801804749347
h048_q2_coretail_q,uniform,190,temperature_sample,7,0.001597525627579222,0.0042741068784639185,0.8947368421040308,0.002209827372763312,0.004214978751469199
h041_route_public_q,h048_public_core_tail,155,temperature_sample,7,0.0016817394147464909,0.003826878332242279,0.9218045112769259,0.0022177517789508027,0.003563248480293539
h048_q2_public_soft_q,h048_public_core_tail,95,temperature_sample,7,0.0013423797436263826,0.00915481954675779,0.7187969924802129,0.002235386795030027,0.0068390383037487896
h048_q2_public_soft_q,h048_support_public_not_private,59,temperature_sample,7,0.001935511234039709,0.0072013486404253315,0.9203007518784315,0.002236083219279935,0.0060110834944059974
h048_q2_coretail_q,h048_support_public_not_private,125,temperature_sample,7,0.0013354767026309538,0.005379916713173765,0.8300751879687815,0.002244208173142287,0.004828878713316959
h041_route_public_q,h048_support_q2regime,45,temperature_sample,7,0.003188852798512675,0.006147246349824175,0.7999999999988981,0.0022456157023514204,0.003230154215524599
h041_route_private_tempered_q,h041_memory_disagree_public,59,temperature_sample,7,0.002164836456578917,0.007069121413471847,0.7939849624049214,0.0022522368442502235,0.005683531173446979
h012,uniform,75,temperature_sample,7,0.0010024889084441404,0.005079685734089019,0.8661654135326415,0.0022535206658677717,0.004084017370067006
h012,h048_public_core_tail,125,temperature_sample,7,0.0008242405673235302,0.006371229211126697,0.7037593984952715,0.0022623336434187537,0.005253964504526726
h041_route_private_tempered_q,uniform,125,sample,10,0.0016643214130950296,0.004094478450543872,0.8270676691717933,0.002265146029219662,0.005313322849503927
h012,h048_support_public_not_private,190,temperature_sample,7,0.0017077786579005826,0.002621046094431467,0.8676691729311359,0.0022696248446654166,0.0032491973213430152
h012,h048_support_public_not_private,125,temperature_sample,7,0.0012821098383717562,0.004028614223241368,0.8225563909763106,0.0022739959650929565,0.003943960511526763
h048_q2_coretail_q,h048_core_tail_prior,190,temperature_sample,7,0.0008574202293154403,0.004585813824742818,0.8962406015025249,0.002278410334667449,0.006987910464956596
h041_route_private_tempered_q,h048_support_identity_sharp,59,sample,10,0.0024196794142106633,0.004564910567932004,0.7804511278184738,0.0022849018239508175,0.004942043111477553
h048_q2_public_soft_q,h048_support_q2regime,75,temperature_sample,7,0.0015564198497320758,0.0047540708174749445,0.9037593984949958,0.0022855433676584993,0.0037355275123640104
h012,h048_support_identity,190,temperature_sample,7,0.0008051786951608729,0.00637081224598305,0.9112781954874666,0.0022876076760844936,0.0038963067471967866
h048_q2_support_phase_q,h048_public_core_tail,95,temperature_sample,7,0.0014106288192610923,0.004229391634895069,0.8270676691717932,0.002290659054375698,0.004985546241876318
h048_q2_public_soft_q,h048_support_identity,125,temperature_sample,7,0.0019089124731510258,0.005542775149424587,0.8466165413522175,0.0023001458464225405,0.00774050725934525
h041_route_private_tempered_q,h048_support_identity_sharp,59,temperature_sample,7,0.001566070721088189,0.007922409696855332,0.6631578947359288,0.0023036673960784002,0.006807233608847349
h048_q2_support_phase_q,uniform,125,temperature_sample,7,0.0017354153826828137,0.0033085987571969573,0.8436090225552291,0.002311429153578258,0.006441673741498722
posterior_vector_mid,uniform,155,temperature_sample,7,0.0011620963140877376,0.003760118335710531,0.9533834586453036,0.0023130826944242695,0.003496568609991933
h048_q2_public_soft_q,uniform,75,temperature_sample,7,0.0014507912872973594,0.006140361488182944,0.9218045112769259,0.0023140046464400744,0.00491646100560797
h012posterior,uniform,75,temperature_sample,7,0.0017819446559775888,0.004273594077574798,0.6375939849615279,0.0023190651989784448,0.00909597274413234
h012,h041_memory_disagree_public,190,temperature_sample,7,0.0009370637082855751,0.00547622749770086,0.9443609022543383,0.0023201348299644407,0.003229859592391194
h048_q2_coretail_q,h048_support_identity_sharp,125,temperature_sample,7,0.0016463415838545512,0.0031674011623240546,0.8481203007507115,0.0023228094905390533,0.004447334057987341
h041_route_private_tempered_q,h048_core_tail_prior,95,temperature_sample,7,0.0011515687645961578,0.006477095090634178,0.6872180451118354,0.002337851292434457,0.006595896710647175
h048_q2_coretail_q,h048_support_public,125,temperature_sample,7,0.0007607976776076201,0.003868465016871663,0.948872180449821,0.0023804669723036594,0.0036812175568166974
posterior_vector_mid,h048_support_public_not_private,190,temperature_sample,7,0.002057761276202867,0.0037812535392305275,0.8872180451115599,0.0024034236955391827,0.0038834005283073895
h048_q2_coretail_q,h048_support_identity,59,temperature_sample,7,0.0016800132019549785,0.005644034371088577,0.8887218045100542,0.0024266722981170848,0.004950923723483712
h041_route_private_tempered_q,h048_support_public_not_private,75,temperature_sample,7,0.0014315421630179347,0.005989478525525038,0.852631578946194,0.002443823063613218,0.0069108725674659815
h048_q2_support_phase_q,h048_support_public,190,temperature_sample,7,0.0017950068539265695,0.0039335777225181405,0.8977443609010191,0.0024545179905837012,0.00488763746250138
h048_q2_coretail_q,h041_public_not_private,190,temperature_sample,7,0.001292757897413904,0.005009318537515807,0.9443609022543386,0.0024572630768804607,0.0033719404838205647
h048_q2_public_soft_q,h048_core_tail_prior,190,temperature_sample,7,0.0021986675996994716,0.0033350487726243163,0.9473684210513268,0.0024575220176999884,0.00392015272714006
h041_route_private_tempered_q,h048_core_tail_prior,45,temperature_sample,7,0.003711783580427245,0.005161296318970612,0.878195488720595,0.002458539218925823,0.010235899157559467
h041_route_private_tempered_q,h048_public_core_tail,125,temperature_sample,7,0.0016913461877770286,0.003445553570129243,0.7293233082696721,0.002468914690550471,0.006522036207066482
h041_route_private_tempered_q,h048_support_q2regime,155,temperature_sample,7,0.000991712461943243,0.008121341942997528,0.6075187969916445,0.0024724994445683222,0.005888254282510638
h048_q2_public_soft_q,h048_public_core_tail,125,temperature_sample,7,0.0010936250305536618,0.005288438117682841,0.843609022555229,0.002478195674222062,0.0047557273316865024
h048_q2_support_phase_q,h048_support_identity,125,temperature_sample,7,0.0012842879829572341,0.005168219665534341,0.8135338345853456,0.0024796562712011043,0.005700592211815396
h048_q2_coretail_q,h048_public_core_tail,95,temperature_sample,7,0.0008554071499692331,0.005896865294614819,0.5744360902247728,0.0024832576025913176,0.0058184229485284174
h048_q2_public_soft_q,h048_support_identity_sharp,190,temperature_sample,7,0.0010946953969259107,0.006189976917499873,0.8857142857130658,0.002497062525243239,0.004626300586825482
h048_q2_coretail_q,h048_public_core_tail,190,temperature_sample,7,0.0007071190287458951,0.006339178294378215,0.9067669172919842,0.0024990019313716493,0.0032705829857846477
h012posterior,h041_memory_disagree_public,59,sample,10,0.0014359048656767182,0.004445280785438575,0.8902255639085483,0.0024994235373350287,0.005439850315759106
h041_route_private_tempered_q,h048_support_public_not_private,190,temperature_sample,7,0.0014385041226545523,0.006367089390787149,0.7714285714275089,0.0025064789789734894,0.007113835287473247
h048_q2_coretail_q,h048_public_core_tail,59,temperature_sample,7,0.0025456691918908547,0.005165958133125701,0.8556390977431826,0.002510518294904843,0.003703217827032439
h041_route_private_tempered_q,h041_memory_disagree_public,95,temperature_sample,7,0.0014581357629388954,0.004063625651069401,0.6872180451118354,0.0025211020168681023,0.008363357361809638
h048_q2_support_phase_q,h048_support_identity,190,temperature_sample,7,0.0015662056119617753,0.0038280125898489,0.948872180449821,0.002531251898967227,0.0040592158169933095
h012,h048_support_identity,95,temperature_sample,7,0.001426973770535469,0.004567740515208824,0.7639097744350379,0.0025533305429965244,0.005242854629386253
h048_q2_support_phase_q,h048_core_tail_prior,95,temperature_sample,7,0.0022582095891476688,0.0033265827575849004,0.8827067669160775,0.002561548269152957,0.004338036779969961
h048_q2_support_phase_q,h048_support_identity_sharp,190,temperature_sample,7,0.0019377501905356634,0.003403617569177698,0.9112781954874668,0.0025622287851012763,0.004109274494827515
h048_q2_public_soft_q,uniform,155,temperature_sample,7,0.0019501496017947603,0.0055516399362225384,0.9233082706754202,0.002573231659270374,0.0038968277417101545
h048_q2_coretail_q,uniform,155,sample,10,0.0016782751826025064,0.004955982423880443,0.8992481202995134,0.002585306076523316,0.0034155602610559917
h041_route_private_tempered_q,h048_support_q2regime,190,temperature_sample,7,0.0013236599817166251,0.007085050049449997,0.8375939849612524,0.00258730590440518,0.005569821309561127
h041_route_private_tempered_q,h041_public_not_private,125,temperature_sample,7,0.0011770449584222538,0.006278717423659266,0.7593984962395556,0.0026217128529870764,0.00632429339867122
h048_q2_coretail_q,h041_memory_disagree_public,155,temperature_sample,7,0.0010501118385575006,0.006375157862192821,0.8781954887205949,0.002623668052884306,0.005047236647908307
h048_q2_public_soft_q,h048_public_core_tail,155,temperature_sample,7,0.0018958755776207572,0.003339078916901688,0.878195488720595,0.0026241470106951356,0.003995664657325021
h048_q2_support_phase_q,h041_public_route,155,temperature_sample,7,0.0022451738454696206,0.004165080397172487,0.8375939849612524,0.0026317956759816146,0.0038758833073473074
h048_q2_public_soft_q,uniform,45,map,3,0.0021717093546847893,0.005658781286976061,0.86917293232963,0.002632291390241533,0.015784072978401165
h048_q2_coretail_q,h048_support_public_not_private,45,temperature_sample,7,0.001579661445760881,0.006130137233424574,0.7669172932320266,0.002635158248773475,0.008919910161203849
h041_route_private_tempered_q,h048_support_identity,190,temperature_sample,7,0.0013129088933151103,0.00609742380134577,0.7684210526305206,0.0026457060343936605,0.006532738078446108
h012,h048_core_tail_prior,155,temperature_sample,7,0.0019576530922215635,0.005211776039934535,0.8977443609010191,0.0026727291306133045,0.0037102664082199815
h041_route_private_tempered_q,h048_public_core_tail,190,temperature_sample,7,0.0016218354813399658,0.0047702297862915865,0.824060150374805,0.002675015015660924,0.006109267279073362
h048_q2_public_soft_q,h048_support_public_not_private,190,temperature_sample,7,0.0019217730159354312,0.004192040246319269,0.8015037593973923,0.002695909930042386,0.004281066983424255
h041_route_private_tempered_q,uniform,95,temperature_sample,7,0.001818886678243079,0.004922994448595329,0.735338345863649,0.002697290748717037,0.006280906159997267
h048_q2_support_phase_q,h048_support_identity,45,temperature_sample,7,0.002991512951913842,0.004993748697976764,0.9503759398483151,0.002710518560382887,0.004074265076602131
h048_q2_support_phase_q,h041_memory_disagree_public,59,temperature_sample,7,0.0013580466201402754,0.005524661545908038,0.7669172932320265,0.0027339258746124375,0.003846634453747628
h048_q2_support_phase_q,uniform,155,temperature_sample,7,0.0022256463518650653,0.003955539406678377,0.8917293233070426,0.0027483519228636033,0.003546049367697441
h041_route_private_tempered_q,h048_core_tail_prior,190,temperature_sample,7,0.001262903004949037,0.007560282847409975,0.8375939849612524,0.0027526534738363485,0.005503060225552205
h012,h048_support_identity,75,temperature_sample,7,0.0015995683988064772,0.004357920835679045,0.6887218045103297,0.0027662880223996897,0.004877494032839811
