particle,q_source,row_prior,subset_size,label_mode,mae,rmse,max_abs,spearman,mean_pred_delta,std_pred_delta
4285,posterior_vector_mid,h048_support_q2regime,125,sample,0.00497512009937999,0.005323243932529576,0.006794403800347355,0.09022556390965016,0.014185690718247735,0.001619603006298473
2235,h012posterior,h048_support_identity,190,temperature_sample,0.0049761574346069894,0.005107819757488788,0.007862886858383183,0.780451127818474,0.004404758010392965,0.0005813930975040874
2774,h012posterior,h048_support_q2regime,155,temperature_sample,0.004981397879702501,0.00501317395801052,0.006156378682497302,0.7894736842094391,0.004399517565297453,0.001316987000689319
9545,h048_q2_coretail_q,h041_public_not_private,59,sample,0.004982123170551377,0.005400594292191162,0.010386823294990015,0.47368421052566334,0.014076659574759015,0.0035062860061277823
2831,h012posterior,h048_core_tail_prior,59,temperature_sample,0.004983386919423078,0.005147014342854944,0.006852897444541175,0.7218045112772012,0.00446821489624156,0.0023437397772655727
204,h012,h041_public_route,95,sample,0.004984116776285165,0.005267922245722454,0.009665681988667322,0.5353383458639243,0.004446425549821516,0.0016346338164739762
11292,h048_q2_public_soft_q,h041_memory_disagree_public,125,temperature_sample,0.004984661385680114,0.005062319634431984,0.0075667808108494505,0.7082706766907538,0.00439625405931984,0.0013817086172548559
3541,posterior_vector_mid,h041_memory_disagree_public,75,sample,0.0049849839146872965,0.0052100773250298325,0.009419684464659652,0.8586466165401708,0.01436589935968725,0.0028285162255941563
11313,h048_q2_public_soft_q,h041_memory_disagree_public,155,temperature_sample,0.004985976697692719,0.005041633196645198,0.007351322862155189,0.718796992480213,0.004394938747307235,0.001655791697043545
10918,h048_q2_public_soft_q,uniform,190,map,0.004988206439141243,0.006423458078783671,0.01796305089645074,0.6827067669163529,0.014369121884141198,0.0051895017409115535
4563,posterior_vector_mid,h048_public_core_tail,125,sample,0.004989014668576057,0.005125748169332235,0.00815505253923127,0.470676691728675,0.004391900776423898,0.0019053438179490844
6087,h041_route_public_q,h048_public_core_tail,95,sample,0.004990329364093353,0.005111337991076354,0.00800719645489947,0.6105263157886327,0.004390586080906602,0.001123363452011297
6952,h041_route_private_tempered_q,h048_support_identity_sharp,125,temperature_sample,0.004991012753775591,0.005005943230787789,0.005670520244831261,0.8481203007507118,0.0043899026912243636,0.0016842908798148767
3911,posterior_vector_mid,h048_support_identity_sharp,190,temperature_sample,0.00499113620563701,0.005077918642188941,0.007062850616483181,0.8315789473672756,0.004389779239362944,0.001879582454621374
2104,h012posterior,h048_support_identity,45,sample,0.004991835812784446,0.005674191931104134,0.012891561757496155,-0.19699248120273627,0.004389079632215509,0.0018493870922483726
164,h012,h041_public_route,59,sample,0.004992124573454858,0.005302984374613704,0.011763785720640432,0.6135338345856212,0.0043887908715450966,0.0024495895391246515
3098,posterior_vector_mid,uniform,45,map,0.00499247807679542,0.006236082516940887,0.016058379420386657,0.5353383458639241,0.014373393521795374,0.004579125450734038
6254,h041_route_private_tempered_q,uniform,125,temperature_sample,0.004992478815729203,0.005453431971908015,0.012481937374462343,0.30375939849582223,0.00442966969510466,0.0020428093346605307
8275,h048_q2_support_phase_q,h048_support_identity,45,temperature_sample,0.004993748697976764,0.005290898591286427,0.01074164503157379,0.45563909774373335,0.0043871667470231895,0.0018522272020368028
9882,h048_q2_coretail_q,h048_support_identity,125,sample,0.004994593707068958,0.005121077714872212,0.007975515580764331,0.7699248120290147,0.004386321737930996,0.0010000452457383504
3331,posterior_vector_mid,h041_public_route,155,temperature_sample,0.004996649748476835,0.005033701375584087,0.006494383957092586,0.842105263156735,0.00438426569652312,0.0017646689389354219
5484,h041_route_public_q,h048_support_public,59,sample,0.004997066073793355,0.005443174004419712,0.01104177536146056,0.4827067669166284,0.014368227412611415,0.0031587705850349423
5967,h041_route_public_q,h048_core_tail_prior,125,sample,0.004997316088035351,0.005180125291783343,0.009428313985718093,0.5789473684202553,0.004383599356964604,0.0017131564658664647
3987,posterior_vector_mid,h048_support_public,95,sample,0.004997893381357372,0.005163141252246207,0.008084762847493352,0.29473684210485723,0.014378808826357326,0.0015650988134849775
2351,h012posterior,h048_support_identity_sharp,155,temperature_sample,0.004999543369353086,0.0051535405941881395,0.008731537909038644,0.6120300751871268,0.004381372075646869,0.0013041110393308005
6565,h041_route_private_tempered_q,h041_public_not_private,190,sample,0.004999985999524575,0.005096332128311769,0.007337739319062361,0.6330827067660453,0.004380929445475379,0.0011261094135895577
10128,h048_q2_coretail_q,h048_support_public,75,sample,0.005002504473155365,0.005193710241008573,0.0071575238334220205,0.7834586466154624,0.004596253088795747,0.0026629470821558634
3515,posterior_vector_mid,h041_memory_disagree_public,45,temperature_sample,0.005002522629306136,0.005367375003746525,0.011034231733429078,0.3894736842099899,0.004869275376172685,0.003179552669754853
12030,h048_q2_public_soft_q,h048_support_q2regime,190,temperature_sample,0.00500607856091541,0.005069204429117381,0.006333434548604665,0.9428571428558442,0.004374836884084544,0.0018498414252107215
6511,h041_route_private_tempered_q,h041_public_not_private,95,temperature_sample,0.005006504571630198,0.005265362962649123,0.009272638110491444,0.3518796992476357,0.0043744108733697554,0.0015653489656317612
8032,h048_q2_support_phase_q,h041_public_not_private,75,temperature_sample,0.00500761138039069,0.005437740773873074,0.011410857385926015,0.05864661654127265,0.004373304064609265,0.0015615730713003531
7757,h048_q2_support_phase_q,uniform,75,map,0.005007920522832448,0.006364725210158789,0.01712789081659351,0.7969924812019099,0.0143888359678324,0.005055313192226168
332,h012,h041_public_not_private,75,temperature_sample,0.005008678760654228,0.005214512149816168,0.008204302742562158,0.8105263157883574,0.014389594205654185,0.0027692446837654996
9654,h048_q2_coretail_q,h041_public_not_private,190,temperature_sample,0.005009318537515807,0.005167939176414201,0.006963642006414797,0.5759398496232668,0.004422536416224302,0.0018125925202795406
11056,h048_q2_public_soft_q,h041_public_route,190,temperature_sample,0.005010057093042917,0.00508678614820595,0.007281028556466369,0.745864661653108,0.004370858351957037,0.0018762886811795867
792,h012,h048_support_identity_sharp,125,temperature_sample,0.005010238320880635,0.005182328366616119,0.008134271460955434,0.3563909774431181,0.00437067712411932,0.0014772078557688218
1000,h012,h048_support_public_not_private,59,sample,0.005010898242966928,0.005501138325312106,0.011536826684440074,0.4902255639090992,0.005833104272373956,0.00436692330395352
5312,h041_route_public_q,h048_support_identity,190,temperature_sample,0.005011157601361024,0.005130040082816279,0.007823133681821822,0.6075187969916445,0.00436975784363893,0.001166393157068951
7824,h048_q2_support_phase_q,uniform,190,sample,0.00501195176297572,0.005116796211402747,0.006889142627500499,0.7939849624049214,0.00462760851136139,0.0026989974187500475
7147,h041_route_private_tempered_q,h048_support_public_not_private,45,sample,0.0050120804991801195,0.005182673272897844,0.00717282473229452,0.5609022556383251,0.004368834945819835,0.0018965729793016014
886,h012,h048_support_public,75,sample,0.005012270432118717,0.005115016281645795,0.007065752280877986,0.807518796991369,0.004368645012881237,0.0021124762213883446
7784,h048_q2_support_phase_q,uniform,125,sample,0.005012301453402938,0.005217087578449632,0.01006641743284259,0.6646616541344229,0.01439321689840289,0.002355854659830393
10865,h048_q2_public_soft_q,uniform,125,sample,0.005013299972371396,0.005273456821589057,0.008386429934173623,0.6526315789464695,0.004367615472628559,0.0016014877511911123
6532,h041_route_private_tempered_q,h041_public_not_private,125,temperature_sample,0.005014859386863293,0.005094631683766038,0.006989131358327125,0.727819548871178,0.004366056058136661,0.0017031267104986498
11595,h048_q2_public_soft_q,h048_support_identity_sharp,155,temperature_sample,0.005015023415101872,0.005340420775101739,0.009453826005416248,-0.0947368421051327,0.004365892029898082,0.0011273624911097744
7833,h048_q2_support_phase_q,uniform,190,temperature_sample,0.005016378135394756,0.005261852139559151,0.008659071546344472,0.48721804511211086,0.004457254791996284,0.0018120867630375846
6916,h041_route_private_tempered_q,h048_support_identity_sharp,75,temperature_sample,0.005017754993241445,0.005230464918844233,0.009740602279549527,0.48270676691662834,0.0043631604517585095,0.001702316456706237
10542,h048_q2_coretail_q,h048_core_tail_prior,75,sample,0.005018696053280243,0.005575621762816429,0.01115265256216242,-0.33834586466118816,0.004362219391719712,0.0013261596597001104
63,h012,uniform,95,sample,0.005019237410717118,0.005211185050278845,0.007865320999177756,0.8225563909763106,0.004361678034282837,0.0024133575104555048
6412,h041_route_private_tempered_q,h041_public_route,155,temperature_sample,0.00502070152709762,0.005225339642307664,0.009715467363932386,0.3353383458641999,0.004360213917902335,0.0012450854605753664
94,h012,uniform,125,temperature_sample,0.005020764705461657,0.005419166887759125,0.01110661076822164,0.22857142857111376,0.004360150739538298,0.0016786821561445473
1441,h012,h048_public_core_tail,75,sample,0.00502111556892552,0.006298898815974418,0.015863480529529954,-0.3218045112777522,0.004669493584286026,0.003198635951574446
