candidate_id,file,resolved_path,family,components,component_count,changed_cells_vs_h012,changed_rows_vs_h012,mean_abs_prob_move_h012,max_abs_prob_move_h012,mean_abs_logit_move_h012,max_abs_logit_move_h012,route_equation_delta_vs_h012,route_equation_delta_iqr,h012posterior_delta_vs_h012,h036world_delta_vs_h012,h048_world_delta_vs_h012,h048_world_iqr,full_known_action_pred_delta_median,full_known_action_pred_delta_p10,full_known_action_pred_delta_p90,full_known_action_margin_vs_h012_median,full_known_action_margin_vs_h012_p10,full_known_action_margin_vs_h012_p90,full_known_action_support_better_than_h012,full_known_action_model_count,pre_h012_action_pred_delta_median,pre_h012_action_pred_delta_p10,pre_h012_action_pred_delta_p90,pre_h012_action_margin_vs_h012_median,pre_h012_action_margin_vs_h012_p10,pre_h012_action_margin_vs_h012_p90,pre_h012_action_support_better_than_h012,pre_h012_action_model_count,h042_pre_h024_score,full_known_h024_pred_public_median,full_known_h024_pred_public_p10,full_known_h024_pred_public_p90,full_known_h024_margin_vs_h012_median,full_known_h024_margin_vs_h012_p10,full_known_h024_margin_vs_h012_p90,full_known_h024_support_better_than_h012,full_known_h024_model_count,pre_h012_h024_pred_public_median,pre_h012_h024_pred_public_p10,pre_h012_h024_pred_public_p90,pre_h012_h024_margin_vs_h012_median,pre_h012_h024_margin_vs_h012_p10,pre_h012_h024_margin_vs_h012_p90,pre_h012_h024_support_better_than_h012,pre_h012_h024_model_count,h025_score,pred_gain_top1200_sum,pred_gain_mean_moved,pred_positive_rate_moved,ood_abs_delta_rate,h042_score
h048_h042core_world_tail40_a0.78_0.46_c85_d8b7dd31,submission_h048_h042core_world_tail40_a0.78_0.46_c85_d8b7dd31.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.78_0.46_c85_d8b7dd31.csv,h042core_world_tail40_a0.78_0.46,h042core_world_tail40_a0.78_0.46,2,85,85,0.005909379300823194,0.05640827282238181,0.02679920587501516,0.3491901725494082,-0.00020329038532024507,0.000923046316814814,4.5849691555469226e-06,-2.0459460364887692e-05,-5.1252396694412125e-05,0.001077336673317226,-0.00029419588282780535,-0.00045920294672368754,0.0001633014935414247,-0.00032874717963457534,-0.0006686946561627788,0.0003179894680701714,0.75,12,-0.00023111025862390493,-0.00039837238158302676,9.68345601350221e-05,-3.808443558290988e-05,-0.0006121480104045119,0.00035786330593616815,0.5833333333333334,12,0.5631472491909385,0.5742705358416539,0.56821015798636,0.5981011611684622,0.005965517106520157,8.582647923419673e-05,0.02996471997503929,0.08333333333333333,12,0.5814550601173214,0.5375786212415391,0.5972959897354735,0.0006604136540327987,-0.12781257462450352,0.03505511927096962,0.25,12,-1.935711812334323,1.935711812334323,0.02277308014510968,0.8,0.0,0.8600728155339807
h048_h042core_world_tail20_a0.58_0.1_c65_07464b88,submission_h048_h042core_world_tail20_a0.58_0.1_c65_07464b88.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail20_a0.58_0.1_c65_07464b88.csv,h042core_world_tail20_a0.58_0.1,h042core_world_tail20_a0.58_0.1,2,65,65,0.00391182458603068,0.04305671614590323,0.01765061015685601,0.25965423087007267,-0.00015922748982581726,0.0006798119201031177,5.8982845386034035e-08,-1.5927374545587116e-05,-5.5688689115881064e-05,0.0007871966454353366,-0.0002376528568061361,-0.00032069305911234093,0.00020045415604686567,-0.00024001770375165453,-0.00048360232611322835,0.00022391239364677695,0.8333333333333334,12,-0.00022968893710550303,-0.0002749628800143367,0.0002428332851749688,-2.670962973146465e-05,-0.00044283490357897425,0.00026151857210627866,0.5,12,0.7152912621359223,0.5742608686522863,0.5681805931030328,0.598674173883796,0.005955849917152589,5.6261595907025624e-05,0.030537732690373045,0.08333333333333333,12,0.5812324087276226,0.5373918445447017,0.5974621814789305,0.0004776831870055287,-0.12800667271469635,0.035250157168147146,0.25,12,-1.4340973347548829,1.4340973347548829,0.02206303591930589,0.8153846153846154,0.0,0.8603155339805826
h048_world_support_top68_a0.92_c68_97bff703,submission_h048_world_support_top68_a0.92_c68_97bff703.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top68_a0.92_c68_97bff703.csv,world_support_top68_a0.92,world_support_top68_a0.92,1,68,68,0.006741000060770002,0.06530560317851364,0.03066926203772959,0.411865331724943,-0.00021786244509598251,0.001074240193080497,9.386780941574033e-06,-1.7459248783558763e-05,-3.8131347474368693e-05,0.0012835256044950824,-0.00022686487646882744,-0.0005040216347684483,0.0001758382639329737,-0.00024986730242708595,-0.0007568742211383864,0.0003224021440393412,0.75,12,-0.0001776543236290491,-0.0004436626504827524,2.46450124427672e-05,1.774836307809162e-05,-0.0006917445400556263,0.0003719971308430471,0.5,12,1.2036407766990291,0.57438618145051,0.568252698471529,0.5987167750280752,0.006081162715376287,0.00012836696440322594,0.03058033383465225,0.0,12,0.5796602719660412,0.5377027782558067,0.5978461901620908,0.0007775781518089553,-0.12954345108262183,0.03563740818076031,0.25,12,-1.4745698492434764,1.4745698492434764,0.02168485072416877,0.7647058823529411,0.0,0.861084142394822
h048_h042core_world_tail6_a0.66_0.24_c51_f36a3603,submission_h048_h042core_world_tail6_a0.66_0.24_c51_f36a3603.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.66_0.24_c51_f36a3603.csv,h042core_world_tail6_a0.66_0.24,h042core_world_tail6_a0.66_0.24,2,51,51,0.004427371430651462,0.048488496918805524,0.01998466193912747,0.2954686075418076,-0.00017497422765260686,0.0007781870630186427,1.9982262519442323e-06,-1.587873256815982e-05,-5.6255082273048254e-05,0.0009064134814165408,-0.00021068418476738807,-0.0003559430241970758,0.00014023886844333064,-0.0002222966112127257,-0.0005487226167585146,0.00022676877271137483,0.75,12,-0.00019910647419699255,-0.0003113302710565376,0.00018854614796086767,1.0536452595104849e-05,-0.0005021971058731063,0.00025563756233435033,0.4166666666666667,12,1.1353964401294496,0.5742740649328641,0.5682031026503002,0.5988063176136862,0.0059690461977303655,7.877114317439426e-05,0.030669876420263288,0.0,12,0.5814962481034446,0.5374619151011327,0.5975642647863312,0.0005435935467655861,-0.12777455677922622,0.03535381456898785,0.25,12,-0.9279849231101633,0.9279849231101633,0.018195782806081633,0.7843137254901961,0.0,0.8627427184466021
h048_h042core_world_tail28_a0.78_0.16_c73_4c43c3aa,submission_h048_h042core_world_tail28_a0.78_0.16_c73_4c43c3aa.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail28_a0.78_0.16_c73_4c43c3aa.csv,h042core_world_tail28_a0.78_0.16,h042core_world_tail28_a0.78_0.16,2,73,73,0.005328634944120913,0.05640827282238181,0.024121783609327714,0.3491901725494082,-0.00019884390937632376,0.0009147451855815226,6.085068998375607e-06,-1.5058875530523793e-05,-5.6340457868469734e-05,0.0010516848085821435,-0.00026614781147817415,-0.00043234125843253816,0.00013681804061800102,-0.0002877691492776087,-0.0006521845637095703,0.00029118523490762787,0.75,12,-0.00021551106978179822,-0.0003798609014409593,0.00010735218977763081,-6.774535204757438e-06,-0.0005969603552181208,0.00032474408767922317,0.5,12,0.8839805825242719,0.5742936008519361,0.5682109729684592,0.5986218052241046,0.005988582116802421,8.664146133345874e-05,0.03048536403068165,0.0,12,0.5811586359059095,0.5375640502839039,0.597474958689844,0.0006442952345930286,-0.12807376832642572,0.03525674137423438,0.25,12,-1.5787825181240993,1.5787825181240993,0.021627157782521906,0.7945205479452054,0.0,0.8736650485436894
h048_h042core_world_tail20_a0.92_0.46_c65_a438f3ca,submission_h048_h042core_world_tail20_a0.92_0.46_c65_a438f3ca.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail20_a0.92_0.46_c65_a438f3ca.csv,h042core_world_tail20_a0.92_0.46,h042core_world_tail20_a0.92_0.46,2,65,65,0.006431754317461733,0.06530560317851364,0.029160507956494476,0.411865331724943,-0.00022175896723964495,0.0010865417622536399,1.14905514807595e-05,-1.2946005810200153e-05,-4.293357086425946e-05,0.0012434741942803544,-0.00022524716887730757,-0.0005112462418274087,0.00016517360567579263,-0.0002466864758898799,-0.0007712687910018848,0.00031245679952757773,0.75,12,-0.0001709202887546701,-0.0004527077173272002,1.084042213856473e-05,3.440099137236308e-05,-0.0007055088074863935,0.00036118531300230043,0.4166666666666667,12,1.305056634304207,0.5743224688229717,0.568251390705371,0.5985639281534421,0.006017450087837939,0.000127059198245294,0.030427486960019113,0.0,12,0.5807878827358793,0.5376971560198306,0.5974680438827354,0.0007714020900899121,-0.1284130833804594,0.0352431457761831,0.25,12,-1.4376859068457228,1.4376859068457228,0.022118244720703426,0.7846153846153846,0.0,0.8766181229773463
h048_h042core_world_tail20_a0.66_0.46_c65_5ff8e6ae,submission_h048_h042core_world_tail20_a0.66_0.46_c65_5ff8e6ae.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail20_a0.66_0.46_c65_5ff8e6ae.csv,h042core_world_tail20_a0.66_0.46,h042core_world_tail20_a0.66_0.46,2,65,65,0.0047406595647823645,0.048488496918805524,0.02142115001661393,0.2954686075418076,-0.00017814554377475683,0.0007795762232829972,1.0793712299756876e-06,-1.852701908899395e-05,-5.018007695567134e-05,0.0009253311726667884,-0.00024323061323276978,-0.0003709392164503356,0.00013519701596711073,-0.0002559459738106099,-0.0005581370932248217,0.00025736830138196843,0.75,12,-0.00022184216816702965,-0.0003230288921742748,0.0001835799481661749,-1.5987487677142885e-05,-0.0005109563496337,0.0002865048783804782,0.5833333333333334,12,0.7039239482200647,0.5742877854678707,0.5682072644507001,0.5985090492199836,0.00598276673273701,8.293294357433202e-05,0.0303726080265607,0.0,12,0.580533168062453,0.5374766539165268,0.5974610468548526,0.0005595156092155218,-0.1286426442187077,0.03524210996918447,0.25,12,-1.451896648436487,1.451896648436487,0.022336871514407497,0.8153846153846154,0.0,0.8836165048543689
h048_h042core_world_tail14_a0.58_0.24_c59_825d7fbd,submission_h048_h042core_world_tail14_a0.58_0.24_c59_825d7fbd.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail14_a0.58_0.24_c59_825d7fbd.csv,h042core_world_tail14_a0.58_0.24,h042core_world_tail14_a0.58_0.24,2,59,59,0.003977333189293076,0.04305671614590323,0.017942519076667524,0.25965423087007267,-0.00015994630874240364,0.0006828061798237375,-9.345231168721444e-08,-1.7010879588341078e-05,-5.581086931509592e-05,0.0007926357326736191,-0.00023712470257795156,-0.0003191283925152029,0.00019812468311819977,-0.00023214940751240063,-0.00048559659578892344,0.0002203985966278744,0.75,12,-0.00022254939990206616,-0.0002743938401698351,0.00024079190052427328,-1.82968688161372e-05,-0.0004446164057985516,0.0002510685699175015,0.5833333333333334,12,0.7223705501618122,0.5742574343550455,0.5681864728938746,0.5986827827697915,0.005952415619911833,6.21413867487708e-05,0.030546341576368607,0.08333333333333333,12,0.5814589697883055,0.5373952347863571,0.5974844939684931,0.00048032905833345074,-0.12780432167483946,0.03527086802417059,0.25,12,-1.2241419462339578,1.2241419462339578,0.020748168580236568,0.8135593220338984,0.0,0.8877831715210357
h048_h042core_world_tail6_a0.78_0.24_c51_bc25ef33,submission_h048_h042core_world_tail6_a0.78_0.24_c51_bc25ef33.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail6_a0.78_0.24_c51_bc25ef33.csv,h042core_world_tail6_a0.78_0.24,h042core_world_tail6_a0.78_0.24,2,51,51,0.0052096440462490404,0.05640827282238181,0.023556673295995402,0.3491901725494082,-0.00019684589211980556,0.0009168466410338619,6.160050477782941e-06,-1.4077796146981275e-05,-5.501185187954622e-05,0.001064268650155647,-0.00019479278062104963,-0.00042320527358708746,0.0001086229365254387,-0.00021701394920285114,-0.0006475257725277594,0.0002520238461409423,0.75,12,-0.00017012927174394916,-0.00037304695604668884,0.00010843316576446419,3.227918587890479e-05,-0.0005925152303634032,0.0002913251037586245,0.4166666666666667,12,1.3400080906148866,0.5742891678807553,0.5682236008423169,0.5987931322097622,0.0059841491456216755,9.926933519119885e-05,0.030656691016339256,0.0,12,0.5814953599363532,0.537564282234083,0.5975518953449838,0.0006419813370584504,-0.12777510941139866,0.03533769705569039,0.25,12,-0.9297778509059991,0.9297778509059991,0.01823093825305881,0.7647058823529411,0.0,0.8950647249190938
h048_world_support_top45_a0.58_c45_c04547e3,submission_h048_world_support_top45_a0.58_c45_c04547e3.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top45_a0.58_c45_c04547e3.csv,world_support_top45_a0.58,world_support_top45_a0.58,1,45,45,0.003380315218398029,0.04305671614590323,0.015479047818643586,0.25965423087007267,-0.00013221468471102073,0.0006352977832388054,-1.8511632937307983e-06,-1.8263266123492273e-05,-6.112751305097024e-05,0.0007511936573386271,-0.00018305493035305175,-0.00023487827317519234,0.00027083675636287136,-0.00017811456721526266,-0.0004010028783913867,0.00019103367894202523,0.75,12,-0.00020369925463290407,-0.00021983881481453562,0.00030915825213404316,8.017752026474e-06,-0.00036505659551146295,0.0002133825788333935,0.4166666666666667,12,1.0477750809061488,0.5746160807843748,0.5681864699012068,0.6015710660672989,0.006311062049240979,6.213839408103494e-05,0.033434624873876065,0.0,12,0.5852600685711017,0.5373579051020143,0.6001668123047429,0.0004428130932256358,-0.12450447312884114,0.03806585927183455,0.25,12,-0.9134049147470411,0.9134049147470411,0.020297886994378688,0.8,0.0,0.9016181229773462
h048_h042core_world_tail10_a0.66_0.46_c55_76a36b9b,submission_h048_h042core_world_tail10_a0.66_0.46_c55_76a36b9b.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail10_a0.66_0.46_c55_76a36b9b.csv,h042core_world_tail10_a0.66_0.46,h042core_world_tail10_a0.66_0.46,2,55,55,0.004565693162734701,0.048488496918805524,0.02058755562279453,0.2954686075418076,-0.00017635660213065403,0.0007804059982402423,1.6733272170839737e-06,-1.737827348322711e-05,-5.368436507349271e-05,0.0009247180287792734,-0.00021937365878267178,-0.0003602662971020163,0.00013832370069456846,-0.00023258725615583117,-0.0005520629428379302,0.0002363023135036518,0.75,12,-0.00020745671924038075,-0.00031495061553844653,0.0001867403775395574,2.5742257040205566e-06,-0.0005052421685719933,0.00026469220100296847,0.4166666666666667,12,0.9955906148867314,0.5742829248877008,0.5682048588646071,0.5988340169769416,0.005977906152567158,8.052735748137474e-05,0.03069757578351875,0.0,12,0.5816288096854146,0.5374675562307693,0.5976663400944443,0.0005496107242927706,-0.12769184000526887,0.035457583457967685,0.25,12,-1.0862125855796274,1.0862125855796274,0.019749319737811414,0.8,0.0,0.9030339805825243
h048_h042core_world_tail40_a0.92_0.06_c85_ade618fb,submission_h048_h042core_world_tail40_a0.92_0.06_c85_ade618fb.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.92_0.06_c85_ade618fb.csv,h042core_world_tail40_a0.92_0.06,h042core_world_tail40_a0.92_0.06,2,85,85,0.006142555493980663,0.06530560317851364,0.027852524583789923,0.411865331724943,-0.0002192516456373434,0.0010716663215887745,1.26557655961347e-05,-1.0071013744204778e-05,-5.066753247739222e-05,0.0012329291748676987,-0.00029429892303837243,-0.0005066752200224183,0.00017160531342312526,-0.0003283305302986383,-0.0007640364741449253,0.0003380298692737478,0.75,12,-0.00020701902121000176,-0.00044760945191381265,1.752433229629173e-05,2.3926788926889597e-06,-0.0006991936432731235,0.0003776367967909724,0.5,12,1.0521844660194175,0.5743133523928958,0.568223683419207,0.5986487136408987,0.006008333657762044,9.935191208132467e-05,0.03051227244747581,0.0,12,0.5814823135791881,0.5376768747565127,0.5974492013694789,0.0007535223475118036,-0.12778278515522995,0.03522610636192645,0.25,12,-1.9068120777957343,1.9068120777957343,0.02243308326818511,0.788235294117647,0.0,0.9071601941747574
h048_h042core_world_tail40_a0.78_0.1_c85_18837cfa,submission_h048_h042core_world_tail40_a0.78_0.1_c85_18837cfa.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail40_a0.78_0.1_c85_18837cfa.csv,h042core_world_tail40_a0.78_0.1,h042core_world_tail40_a0.78_0.1,2,85,85,0.0053015025616690355,0.05640827282238181,0.02399658078820113,0.3491901725494082,-0.0001982239587200442,0.0009112662757831117,6.183655910698994e-06,-1.4578402399548409e-05,-5.6247802834343315e-05,0.0010509820626379254,-0.00028452616642095623,-0.00043879471498433216,0.00014881783780220774,-0.00031500879421172013,-0.0006510489686264693,0.0003001979522949952,0.75,12,-0.0002202296806922202,-0.00037926104146562833,0.0001093434328263725,-2.6330372797884333e-05,-0.000595986149955485,0.00034705153957024853,0.5,12,0.7410194174757282,0.5742916964912406,0.5681987283012458,0.5985772244959806,0.005986677756106784,7.439679412010181e-05,0.030440783302557707,0.08333333333333333,12,0.5814775714987097,0.5375586318637908,0.5974260030439899,0.0006404609216932311,-0.1277868784554112,0.035203959061565517,0.25,12,-1.9232910626912543,1.9232910626912543,0.022626953678720634,0.8,0.0,0.9074029126213592
h048_h042core_world_tail28_a0.66_0.34_c73_de74309a,submission_h048_h042core_world_tail28_a0.66_0.34_c73_de74309a.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail28_a0.66_0.34_c73_de74309a.csv,h042core_world_tail28_a0.66_0.34,h042core_world_tail28_a0.66_0.34,2,73,73,0.004766846078312332,0.048488496918805524,0.021566445765856597,0.2954686075418076,-0.00017928247085740781,0.0007794869130782122,1.2974958747954583e-06,-1.925114224287968e-05,-5.610766225286068e-05,0.0008887369436065987,-0.00026252346355907195,-0.0003796007780338097,0.000134065918138729,-0.0002806129550568942,-0.000560577616162886,0.00026479987054285744,0.75,12,-0.0002285850853085804,-0.0003265350647634606,0.00018236722694829304,-3.2796791756951535e-05,-0.0005132896161634243,0.0003017999454168195,0.5833333333333334,12,0.5760113268608414,0.5742795659013196,0.5681971817938066,0.5984749075414076,0.005974547166185784,7.285028668087002e-05,0.03033846634798475,0.08333333333333333,12,0.5807084174803213,0.5374714854622502,0.5974821235426694,0.000555557530006523,-0.1284802742473536,0.03526448633677867,0.25,12,-1.585475954353652,1.585475954353652,0.021718848689776058,0.7945205479452054,0.0,0.9095873786407767
h048_world_support_top59_a0.58_c59_e2e01007,submission_h048_world_support_top59_a0.58_c59_e2e01007.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top59_a0.58_c59_e2e01007.csv,world_support_top59_a0.58,world_support_top59_a0.58,1,59,59,0.0040706286135017275,0.04305671614590323,0.018429512568504506,0.25965423087007267,-0.00015697846469785138,0.0006918465972097095,-1.2365331828713695e-06,-1.978926730905816e-05,-5.546398359924948e-05,0.0008036654565094247,-0.00022655383049554126,-0.00030520228710443026,0.0002104336617744547,-0.0002263510898952957,-0.0004720505697555988,0.00022348039866541347,0.75,12,-0.00022427406012126908,-0.0002591817636861714,0.00025279671223664527,-2.0991425790495462e-05,-0.0004312778278889,0.0002532866767380227,0.5833333333333334,12,0.7262540453074433,0.5743448992868879,0.5681854208288911,0.599257234222085,0.006039880551754195,6.108932176540627e-05,0.031120793028662063,0.08333333333333333,12,0.5822242434293246,0.537393734643364,0.5981410791678397,0.0004790834500786323,-0.127266027137023,0.035951202722404825,0.25,12,-1.2457214102432534,1.2457214102432534,0.021113922207512778,0.7966101694915254,0.0,0.9105987055016179
h048_h042core_world_tail14_a0.78_0.24_c59_ff32e204,submission_h048_h042core_world_tail14_a0.78_0.24_c59_ff32e204.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h042core_world_tail14_a0.78_0.24_c59_ff32e204.csv,h042core_world_tail14_a0.78_0.24,h042core_world_tail14_a0.78_0.24,2,59,59,0.005282727128895763,0.05640827282238181,0.023895871338114088,0.3491901725494082,-0.00019806833853233097,0.000913662741235079,6.223473257962837e-06,-1.4755368997961938e-05,-5.5751391143054e-05,0.0010738294263342215,-0.00022581681510015165,-0.0004283340030448319,0.00011959383123123141,-0.00024225711342040074,-0.0006504312849125904,0.00026677182279089776,0.75,12,-0.0001955637822322817,-0.0003777655128595037,0.00010713726422993908,1.7016170871213786e-05,-0.0005953349533577479,0.0003025855574307167,0.4166666666666667,12,1.1776294498381878,0.5742856888863307,0.5682207729236979,0.5986921949356635,0.005980670151196965,9.644141657214612e-05,0.03055575374224062,0.0,12,0.5814666578880285,0.5375657995473324,0.5974837555856319,0.0006442999843276898,-0.1277978119001385,0.03526516812626785,0.25,12,-1.2315710319633257,1.2315710319633257,0.020874085287514003,0.7966101694915254,0.0,0.9144417475728157
h048_world_support_top45_a0.5_c45_9cfb164a,submission_h048_world_support_top45_a0.5_c45_9cfb164a.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top45_a0.5_c45_9cfb164a.csv,world_support_top45_a0.5,world_support_top45_a0.5,1,45,45,0.002917297810267601,0.03750264228826794,0.013344006740209986,0.22383985419833818,-0.00011767310928701024,0.000548089954099279,-3.0303564919866804e-06,-1.75996378094522e-05,-5.710438941944282e-05,0.0006479081451583594,-0.00017775363568804832,-0.00021144728405864019,0.00032009000157460734,-0.00017195594016895625,-0.0003459625962063212,0.00017018349135131556,0.75,12,-0.00021298364260934587,-0.00023679659343881464,0.00036119421964367284,-4.951879290072611e-06,-0.0003150094264948236,0.00019615110240321575,0.5,12,0.8711165048543689,0.5746054314111848,0.5681734160308202,0.6015718725526502,0.006300412676051026,4.908452369442041e-05,0.03343543135922729,0.0,12,0.5852593441887743,0.537294227169381,0.6001651210327907,0.00038155586532967467,-0.12450463496183109,0.03806633408513406,0.25,12,-0.9095097148872269,0.9095097148872269,0.02021132699749393,0.7555555555555555,0.0,0.914724919093851
h048_world_support_top53_a0.78_c53_52f192bc,submission_h048_world_support_top53_a0.78_c53_52f192bc.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top53_a0.78_c53_52f192bc.csv,world_support_top53_a0.78,world_support_top53_a0.78,1,53,53,0.005135078448112072,0.05640827282238181,0.02335651909746007,0.3491901725494082,-0.0001863303762492132,0.0008886608690172807,4.142618518132836e-06,-1.785643037949037e-05,-6.638188609128444e-05,0.0010742377851802164,-0.00020886424834179376,-0.0003856560664516256,0.00010858409360288043,-0.00022287871412078435,-0.0006036443398154923,0.0002513775622940214,0.75,12,-0.00018955942609246313,-0.00033551880238866705,0.0001453121645347686,1.755638956120898e-05,-0.0005511584645713755,0.0002867271241495472,0.4166666666666667,12,1.183697411003236,0.5744230842603737,0.5682072737279913,0.5995897394019672,0.006118065525240024,8.294222086552283e-05,0.03145329820854436,0.0,12,0.5821688511375831,0.5375386718021765,0.5991446171395691,0.0006178931336328075,-0.12720374840627646,0.036996823752644376,0.25,12,-1.07531747324897,1.07531747324897,0.020289008929225846,0.7735849056603774,0.0,0.9192961165048543
h048_world_support_top59_a0.5_c59_3feb72de,submission_h048_world_support_top59_a0.5_c59_3feb72de.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top59_a0.5_c59_3feb72de.csv,world_support_top59_a0.5,world_support_top59_a0.5,1,59,59,0.003512911159910791,0.03750264228826794,0.01588751083491767,0.22383985419833818,-0.00013961213570077506,0.0005963828846989579,-2.6583692273007785e-06,-1.9027071978791657e-05,-5.2970119619637176e-05,0.0006928879415806861,-0.00021432592361652313,-0.00029185162916638385,0.0002682017403118742,-0.00021845201180779265,-0.00040730222547397744,0.00019984663624911326,0.8333333333333334,12,-0.00022851344146129337,-0.00025878567581436463,0.00030506514166232324,-3.347350389436114e-05,-0.0003722056101038056,0.00023425931814303192,0.5833333333333334,12,0.5789239482200645,0.5743328198742086,0.5681711104168096,0.5992581418063992,0.0060278011390749175,4.6778909683753426e-05,0.0311217006129763,0.08333333333333333,12,0.5822234612842825,0.5373247232686031,0.5981392305537897,0.0004126520983782078,-0.127266202721518,0.03595168772953812,0.25,12,-1.2466388833310615,1.2466388833310615,0.021129472598831547,0.7627118644067796,0.0,0.9241909385113268
h048_world_support_top90_a0.58_c90_0cb280d9,submission_h048_world_support_top90_a0.58_c90_0cb280d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_world_support_top90_a0.58_c90_0cb280d9.csv,world_support_top90_a0.58,world_support_top90_a0.58,1,90,90,0.005026722387880433,0.04305671614590323,0.022727417086600112,0.25965423087007267,-0.00017013543939852708,0.000705920275996428,-2.1061874835399927e-06,-2.419760927645809e-05,-5.059727179989668e-05,0.0008110997736271176,-0.00027292741831148794,-0.00045893114525048415,0.0001741237247247866,-0.0002893623262966603,-0.0005267723049162548,0.0002783051487046486,0.8333333333333334,12,-0.0002628822881437813,-0.00034304374130734864,0.00021811662219753335,-9.39246253165776e-05,-0.0004774606441787786,0.00032947912244315553,0.5833333333333334,12,0.38717637540453065,0.5741625603234628,0.5681798415167065,0.5971588353736663,0.005857541588329074,5.551000958076148e-05,0.029022394180243383,0.08333333333333333,12,0.580984290154728,0.5374296073681837,0.5968843368874727,0.0005180184869446602,-0.12815777824544464,0.0346199156172659,0.25,12,-1.9670361660867888,1.9670361660867888,0.021855957400964316,0.8,0.0,0.936771844660194
h048_h047_world_sieve_q0.55_a0.5_c27_71518080,submission_h048_h047_world_sieve_q0.55_a0.5_c27_71518080.csv,/Users/kbsoo/Downloads/cl2/hitl/h048_q2_public_subset_support_world_jepa/submission_h048_h047_world_sieve_q0.55_a0.5_c27_71518080.csv,h047_world_sieve_q0.55_a0.5,h047_world_sieve_q0.55_a0.5,1,27,27,0.001814100598265699,0.03750264228826794,0.008325665157820733,0.22383985419833818,-7.812872097297983e-05,0.00043482969065738954,-3.4623218873717883e-06,-1.1055330356537399e-05,-5.3199295519111945e-05,0.0005248467955837209,-0.00010423913061101756,-0.00012368712612761905,0.0004236550368347622,-0.00010103343138881133,-0.00022656199323700812,0.00012089440192339673,0.75,12,-0.0001755975961006363,-0.00026779546657278944,0.00043323506616490084,2.0466878243923133e-05,-0.00020433111187387557,0.00017232018400712164,0.4166666666666667,12,1.1936488673139158,0.5750097744610965,0.5681785756560691,0.6044717572616384,0.0067047557259626855,5.424414894333873e-05,0.03634631485032239,0.0,12,0.5793143399539488,0.5372341021540861,0.6031094729470878,0.0003210947083418514,-0.12967144540752995,0.04120512091627979,0.25,12,-0.6082847880721575,0.6082847880721575,0.022529066224894718,0.7777777777777778,0.0,0.9399676375404531
