rowposterior_delta_vs_h012,uniform_row_delta_vs_h012,rowposterior_beats_rate,rowposterior_p90_row_delta,candidate_id,mode,target_subset,row_k,alpha,changed_rows,changed_cells,mean_abs_prob_delta_vs_h012,max_abs_prob_delta_vs_h012,mean_abs_prob_delta_vs_h018,max_abs_prob_delta_vs_h018,h018_rowposterior_delta_vs_h012,h018_uniform_row_delta_vs_h012,h019_decision,decision_rank,file
-0.0001765479397265276,-0.00015211562474363465,0.476,7.93016446160826e-18,inclusion_S_r80_a1,inclusion,S,80,1.0,80,320,0.0021140735457971477,0.04153937759123383,0.00911234660444831,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001765479397265276,-0.00015211562474363465,0.476,7.93016446160826e-18,lift_S_r80_a1,lift,S,80,1.0,80,320,0.0021140735457971477,0.04153937759123383,0.00911234660444831,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00017418172786288176,-0.00014793801420683888,0.54,7.93016446160826e-18,gain_Q_r100_a1.25,gain,Q,100,1.25,100,300,0.0028998334020990937,0.13669790015525174,0.009464453667887939,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00017392109395632043,-0.00014773939397196256,0.54,7.93016446160826e-18,gain_Q_r100_a0.75,gain,Q,100,0.75,100,300,0.0017566303977156127,0.08739248873299255,0.009469789752529843,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00017227379596709602,-0.0001522601189458651,0.524,7.93016446160826e-18,inclusion_S_r100_a0.55,inclusion,S,100,0.55,100,400,0.0015131706120909483,0.024615673188367326,0.009713249538154504,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00017227379596709602,-0.0001522601189458651,0.524,7.93016446160826e-18,lift_S_r100_a0.55,lift,S,100,0.55,100,400,0.0015131706120909483,0.024615673188367326,0.009713249538154504,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001714850970702336,-0.0001501691703612573,0.692,0.0,gain_Q_r150_a0.55,gain,Q,150,0.55,150,450,0.0017827973292282816,0.06558874566176454,0.009443622821017175,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00017137749696262758,-0.0001432771063069322,0.536,7.93016446160826e-18,row_score_Q_r100_a1.25,row_score,Q,100,1.25,100,300,0.002802670948679448,0.13669790015525174,0.009524165177106438,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00017111946266609244,-0.0001430818011656221,0.536,7.93016446160826e-18,row_score_Q_r100_a0.75,row_score,Q,100,0.75,100,300,0.00169728269836227,0.08739248873299255,0.009529137451883185,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016952730280699334,-0.00014222605589890962,0.476,1.2234931105202697e-17,gain_Q_r80_a1,gain,Q,80,1.0,80,240,0.0019468365377349286,0.11298815705193355,0.00927958361251053,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016907946857703233,-0.00014596755999552371,0.676,0.0,row_score_Q_r150_a0.55,row_score,Q,150,0.55,150,450,0.001735433187754282,0.06558874566176454,0.009490986962491173,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016879209762293664,-0.0001525882034325176,0.42,1.5451720229461045e-17,gain_S_r60_a1,gain,S,60,1.0,60,240,0.0018902651026062643,0.04240276971856882,0.009336155047639193,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016825546225079536,-0.0001534156732194924,0.476,1.2234931105202697e-17,gain_S_r80_a0.55,gain,S,80,0.55,80,320,0.0013946751059831016,0.024615673188367326,0.009831745044262352,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016733011814095398,-0.00013690892944237583,0.524,7.93016446160826e-18,inclusion_Q_r100_a1,inclusion,Q,100,1.0,100,300,0.002136483588456933,0.11298815705193355,0.009089936561788524,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016733011814095398,-0.00013690892944237583,0.524,7.93016446160826e-18,lift_Q_r100_a1,lift,Q,100,1.0,100,300,0.002136483588456933,0.11298815705193355,0.009089936561788524,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016643277547864915,-0.00014337131734409804,0.476,7.93016446160826e-18,inclusion_S_r80_a1.25,inclusion,S,80,1.25,80,320,0.0026223742357415598,0.049818301541549426,0.009620647294392716,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016643277547864915,-0.00014337131734409804,0.476,7.93016446160826e-18,lift_S_r80_a1.25,lift,S,80,1.25,80,320,0.0026223742357415598,0.049818301541549426,0.009620647294392716,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016611666534764992,-0.00014310677877715626,0.476,7.93016446160826e-18,inclusion_S_r80_a0.75,inclusion,S,80,0.75,80,320,0.0015984790614322752,0.0324729196258523,0.009627941088813178,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016611666534764992,-0.00014310677877715626,0.476,7.93016446160826e-18,lift_S_r80_a0.75,lift,S,80,0.75,80,320,0.0015984790614322752,0.0324729196258523,0.009627941088813178,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016512471105128347,-0.00014199034987499054,0.408,1.2234931105202697e-17,row_score_S_r60_a1,row_score,S,60,1.0,60,240,0.0017211699977681255,0.04153937759123383,0.009505250152477333,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016334544361401628,-0.00013957106590190032,0.676,0.0,inclusion_Q_r150_a0.55,inclusion,Q,150,0.55,150,450,0.001682104571732325,0.06558874566176454,0.009544315578513131,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016334544361401628,-0.00013957106590190032,0.676,0.0,lift_Q_r150_a0.55,lift,Q,150,0.55,150,450,0.001682104571732325,0.06558874566176454,0.009544315578513131,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016243056045513602,-0.00014046003516489679,0.608,7.93016446160826e-18,gain_Q_r125_a0.55,gain,Q,125,0.55,125,375,0.0015573229897846818,0.06558874566176454,0.009669097160460773,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00016192513297816322,-0.00013192412131127117,0.468,8.32667268468865e-18,row_score_Q_r80_a1,row_score,Q,80,1.0,80,240,0.0018380802044826495,0.11298815705193355,0.009388339945762807,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015965929240373768,-0.00013388642865041966,0.476,1.2234931105202697e-17,gain_Q_r80_a1.25,gain,Q,80,1.25,80,240,0.002420864353447115,0.13669790015525174,0.009753611428222711,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001594058983640402,-0.00013369439344975141,0.476,1.2234931105202697e-17,gain_Q_r80_a0.75,gain,Q,80,0.75,80,240,0.0014679140716564699,0.08739248873299255,0.009758506078588986,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015912479648853427,-0.00014380804707259895,0.42,1.5451720229461045e-17,gain_S_r60_a1.25,gain,S,60,1.25,60,240,0.002342892021810442,0.0537359290891245,0.009788781966843369,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015881951422290727,-0.00014354345275553724,0.42,1.5451720229461045e-17,gain_S_r60_a0.75,gain,S,60,0.75,60,240,0.0014304521228982734,0.0324729196258523,0.00979596802734718,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015873730036529575,-0.00013924477577419617,0.468,8.32667268468865e-18,row_score_S_r80_a0.55,row_score,S,80,0.55,80,320,0.0012664007652393081,0.024615673188367326,0.009960019385006144,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001584212923854103,-0.00013479666128649842,0.6,0.0,row_score_Q_r125_a0.55,row_score,Q,125,0.55,125,375,0.001497518557112902,0.06558874566176454,0.009728901593132553,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015757110164645423,-0.0001288689311996728,0.524,7.93016446160826e-18,inclusion_Q_r100_a1.25,inclusion,Q,100,1.25,100,300,0.002658781301317495,0.13669790015525174,0.009612234274649085,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015757110164645423,-0.0001288689311996728,0.524,7.93016446160826e-18,lift_Q_r100_a1.25,lift,Q,100,1.25,100,300,0.002658781301317495,0.13669790015525174,0.009612234274649085,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015732787539779851,-0.00012868862739155802,0.524,7.93016446160826e-18,inclusion_Q_r100_a0.75,inclusion,Q,100,0.75,100,300,0.0016096260854766775,0.08739248873299255,0.009616794064768779,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015732787539779851,-0.00012868862739155802,0.524,7.93016446160826e-18,lift_Q_r100_a0.75,lift,Q,100,0.75,100,300,0.0016096260854766775,0.08739248873299255,0.009616794064768779,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015574876317097242,-0.0001339066130676672,0.408,1.2234931105202697e-17,row_score_S_r60_a1.25,row_score,S,60,1.25,60,240,0.00213207938879183,0.049818301541549426,0.009916159543501035,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001554238757564715,-0.00013363237513619225,0.408,1.2234931105202697e-17,row_score_S_r60_a0.75,row_score,S,60,0.75,60,240,0.0013033566329872558,0.0324729196258523,0.009923063517258197,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001544806528278859,-0.00012750283778350271,0.42,1.5451720229461045e-17,gain_Q_r60_a1,gain,Q,60,1.0,60,180,0.0015769308757058985,0.11298815705193355,0.00964948927453956,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001526922538632351,-0.00012243932831648035,0.476,7.93016446160826e-18,inclusion_Q_r80_a1,inclusion,Q,80,1.0,80,240,0.0017530445340276089,0.11298815705193355,0.009473375616217848,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001526922538632351,-0.00012243932831648035,0.476,7.93016446160826e-18,lift_Q_r80_a1,lift,Q,80,1.0,80,240,0.0017530445340276089,0.11298815705193355,0.009473375616217848,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015254090192731379,-0.0001242330223744537,0.468,8.32667268468865e-18,row_score_Q_r80_a1.25,row_score,Q,80,1.25,80,240,0.0022850606116541082,0.13669790015525174,0.009835320352934267,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00015228487541571258,-0.00012403979498154814,0.468,8.32667268468865e-18,row_score_Q_r80_a0.75,row_score,Q,80,0.75,80,240,0.0013862892967591196,0.08739248873299255,0.009840130853486338,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.000150975407646797,-0.00012669030005113075,0.608,0.0,inclusion_Q_r125_a0.55,inclusion,Q,125,0.55,125,375,0.0014372650643516807,0.06558874566176454,0.009789155085893774,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.000150975407646797,-0.00012669030005113075,0.608,0.0,lift_Q_r125_a0.55,lift,Q,125,0.55,125,375,0.0014372650643516807,0.06558874566176454,0.009789155085893774,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001487343347809029,-0.00012627109183963023,0.54,7.93016446160826e-18,gain_Q_r100_a0.55,gain,Q,100,0.55,100,300,0.0012932884851141139,0.06558874566176454,0.009933131665131342,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014634877299195148,-0.0001223042061250942,0.536,7.93016446160826e-18,row_score_Q_r100_a0.55,row_score,Q,100,0.55,100,300,0.0012494691009102446,0.06558874566176454,0.009976951049335213,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001458676813604547,-0.00012271519763239265,0.416,1.531145157339573e-17,inclusion_S_r60_a1,inclusion,S,60,1.0,60,240,0.0015892072590656032,0.04153937759123383,0.009637212891179853,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001458676813604547,-0.00012271519763239265,0.416,1.531145157339573e-17,lift_S_r60_a1,lift,S,60,1.0,60,240,0.0015892072590656032,0.04153937759123383,0.009637212891179853,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014554959936833312,-0.00012007985618800237,0.42,1.5451720229461045e-17,gain_Q_r60_a1.25,gain,Q,60,1.25,60,180,0.0019587653194729484,0.13669790015525174,0.010031323718306607,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014529737881863357,-0.00011988912932832778,0.42,1.5451720229461045e-17,gain_Q_r60_a0.75,gain,Q,60,0.75,60,180,0.0011903222300741114,0.08739248873299255,0.010036097920171346,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014384393113577604,-0.00011529965403828799,0.476,7.93016446160826e-18,inclusion_Q_r80_a1.25,inclusion,Q,80,1.25,80,240,0.0021795904794900535,0.13669790015525174,0.009899921561680292,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014384393113577604,-0.00011529965403828799,0.476,7.93016446160826e-18,lift_Q_r80_a1.25,lift,Q,80,1.25,80,240,0.0021795904794900535,0.13669790015525174,0.009899921561680292,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014379356617733236,-0.00011428860904017767,0.408,1.2234931105202697e-17,row_score_Q_r60_a1,row_score,Q,60,1.0,60,180,0.0014688382601863487,0.11298815705193355,0.009757581890059108,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001436023739433515,-0.00011512096156817094,0.476,7.93016446160826e-18,inclusion_Q_r80_a0.75,inclusion,Q,80,0.75,80,240,0.0013219890769755902,0.08739248873299255,0.009904431073269868,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001436023739433515,-0.00011512096156817094,0.476,7.93016446160826e-18,lift_Q_r80_a0.75,lift,Q,80,0.75,80,240,0.0013219890769755902,0.08739248873299255,0.009904431073269868,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014229440345747633,-0.00012254724597664747,0.476,7.93016446160826e-18,inclusion_S_r80_a0.55,inclusion,S,80,0.55,80,320,0.0011802861657210983,0.024615673188367326,0.010046133984524353,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00014229440345747633,-0.00012254724597664747,0.476,7.93016446160826e-18,lift_S_r80_a0.55,lift,S,80,0.55,80,320,0.0011802861657210983,0.024615673188367326,0.010046133984524353,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013967293851158125,-0.00010994981653716393,0.416,1.531145157339573e-17,inclusion_Q_r60_a1,inclusion,Q,60,1.0,60,180,0.0014007431262464025,0.11298815705193355,0.009825677023999054,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013967293851158125,-0.00010994981653716393,0.416,1.531145157339573e-17,lift_Q_r60_a1,lift,Q,60,1.0,60,180,0.0014007431262464025,0.11298815705193355,0.009825677023999054,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013758604051063427,-0.00011572757662597369,0.416,1.531145157339573e-17,inclusion_S_r60_a1.25,inclusion,S,60,1.25,60,240,0.0019702310842813204,0.049818301541549426,0.010018236716395568,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013758604051063427,-0.00011572757662597369,0.416,1.531145157339573e-17,lift_S_r60_a1.25,lift,S,60,1.25,60,240,0.0019702310842813204,0.049818301541549426,0.010018236716395568,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013730201830403438,-0.0001154939169915485,0.416,1.531145157339573e-17,inclusion_S_r60_a0.75,inclusion,S,60,0.75,60,240,0.0012024124752177529,0.0324729196258523,0.010024007675027702,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013730201830403438,-0.0001154939169915485,0.416,1.531145157339573e-17,lift_S_r60_a0.75,lift,S,60,0.75,60,240,0.0012024124752177529,0.0324729196258523,0.010024007675027702,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001367225741841121,-0.00011130934003154533,0.36,1.586032892321652e-17,gain_Q_r40_a1,gain,Q,40,1.0,40,120,0.0011972943982545728,0.11298815705193355,0.010029125751990884,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013636953648223899,-0.00011430785882184418,0.476,1.2234931105202697e-17,gain_Q_r80_a0.55,gain,Q,80,0.55,80,240,0.001081169501542885,0.06558874566176454,0.010145250648702572,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013603891551207105,-0.00012290272873505977,0.42,1.5451720229461045e-17,gain_S_r60_a0.55,gain,S,60,0.55,60,240,0.001056952594942361,0.024615673188367326,0.010169467555303091,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001355029002436007,-0.00010765986841950132,0.408,1.2234931105202697e-17,row_score_Q_r60_a1.25,row_score,Q,60,1.25,60,180,0.0018243546422532896,0.13669790015525174,0.010113098272126048,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013526072933308248,-0.00010748055211302174,0.408,1.2234931105202697e-17,row_score_Q_r60_a0.75,row_score,Q,60,0.75,60,180,0.0011088213352661823,0.08739248873299255,0.010117598814979274,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013457367035551833,-0.00011001678658524205,0.524,7.93016446160826e-18,inclusion_Q_r100_a0.55,inclusion,Q,100,0.55,100,300,0.0011847792256180593,0.06558874566176454,0.010041640924627398,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013457367035551833,-0.00011001678658524205,0.524,7.93016446160826e-18,lift_Q_r100_a0.55,lift,Q,100,0.55,100,300,0.0011847792256180593,0.06558874566176454,0.010041640924627398,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001332233736503574,-0.00011451526591649467,0.408,1.2234931105202697e-17,row_score_S_r60_a0.55,row_score,S,60,0.55,60,240,0.0009636305855365088,0.024615673188367326,0.010262789564708944,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013164188289274247,-0.00010359412683593521,0.416,1.531145157339573e-17,inclusion_Q_r60_a1.25,inclusion,Q,60,1.25,60,180,0.0017390136715206325,0.13669790015525174,0.010163947569273283,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013164188289274247,-0.00010359412683593521,0.416,1.531145157339573e-17,lift_Q_r60_a1.25,lift,Q,60,1.25,60,180,0.0017390136715206325,0.13669790015525174,0.010163947569273283,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013139896307079156,-0.00010341413773433339,0.416,1.531145157339573e-17,inclusion_Q_r60_a0.75,inclusion,Q,60,0.75,60,180,0.001057892458344808,0.08739248873299255,0.010168527691900648,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013139896307079156,-0.00010341413773433339,0.416,1.531145157339573e-17,lift_Q_r60_a0.75,lift,Q,60,0.75,60,180,0.001057892458344808,0.08739248873299255,0.010168527691900648,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00013032276844671903,-0.0001061016023687498,0.468,8.32667268468865e-18,row_score_Q_r80_a0.55,row_score,Q,80,0.55,80,240,0.0010212941582578097,0.06558874566176454,0.010205125991987647,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00012886229462882547,-0.00010486054402648525,0.36,1.586032892321652e-17,gain_Q_r40_a1.25,gain,Q,40,1.25,40,120,0.0014853755303880125,0.13669790015525174,0.010317206884124323,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001286237379559216,-0.00010468296675530607,0.36,1.586032892321652e-17,gain_Q_r40_a0.75,gain,Q,40,0.75,40,120,0.0009048753473849758,0.08739248873299255,0.010321544802860481,0.04240276971856882,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001267201653238231,-9.82391257831507e-05,0.352,1.586032892321652e-17,row_score_Q_r40_a1,row_score,Q,40,1.0,40,120,0.0010633370059659794,0.11298815705193355,0.010163083144279479,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00012664435776949516,-0.00010756898270691737,0.964,-8.132112136270497e-07,row_score_Q3_r240_a1,row_score,Q3,240,1.0,240,240,0.001676513580941578,0.11298815705193355,0.00954990656930388,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00012599383687827225,-0.0001067101836176424,0.96,-6.471529391213367e-07,inclusion_Q3_r240_a1,inclusion,Q3,240,1.0,240,240,0.0016604797745484047,0.11298815705193355,0.009565940375697054,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00012436380745769145,-0.00010256039314594185,0.42,1.5451720229461045e-17,gain_Q_r60_a0.55,gain,Q,60,0.55,60,180,0.0008775099565150539,0.06558874566176454,0.010348910193730403,0.04763098419968714,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001228940239246994,-9.847154219718004e-05,0.476,7.93016446160826e-18,inclusion_Q_r80_a0.55,inclusion,Q,80,0.55,80,240,0.0009738152291736197,0.06558874566176454,0.010252604921071837,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001228940239246994,-9.847154219718004e-05,0.476,7.93016446160826e-18,lift_Q_r80_a0.55,lift,Q,80,0.55,80,240,0.0009738152291736197,0.06558874566176454,0.010252604921071837,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001194902696042682,-9.26082423361162e-05,0.352,1.586032892321652e-17,row_score_Q_r40_a1.25,row_score,Q,40,1.25,40,120,0.0013178043785387083,0.13669790015525174,0.010417550516852206,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011931937780335891,-9.911946614266395e-05,0.764,0.0,inclusion_Q3_r180_a1,inclusion,Q3,180,1.0,180,180,0.0013725338793477862,0.11298815705193355,0.009853886270897672,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.0001192505413611834,-9.243100527584008e-05,0.352,1.586032892321652e-17,row_score_Q_r40_a0.75,row_score,Q,40,0.75,40,120,0.0008045173850331319,0.08739248873299255,0.010421902765212324,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011925045383831365,-9.908277589806497e-05,0.776,0.0,row_score_Q3_r180_a1,row_score,Q3,180,1.0,180,180,0.0013675804045341791,0.11298815705193355,0.009858839745711277,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011907896362104175,-0.00010110670446589853,0.964,-7.62381224770983e-07,row_score_Q3_r240_a1.25,row_score,Q3,240,1.25,240,240,0.002087717576782261,0.13669790015525174,0.009961110565144562,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011893493761155044,-0.00010099958524953742,0.964,-7.62382903705752e-07,row_score_Q3_r240_a0.75,row_score,Q3,240,0.75,240,240,0.0012619931204810742,0.08739248873299255,0.009964427029764382,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011846825622303716,-0.00010030054974763283,0.96,-6.067082225867465e-07,inclusion_Q3_r240_a1.25,inclusion,Q3,240,1.25,240,240,0.0020677996068588387,0.13669790015525174,0.009973260208007486,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011832457183817004,-0.00010019384780041102,0.96,-6.067072637251849e-07,inclusion_Q3_r240_a0.75,inclusion,Q3,240,0.75,240,240,0.0012498940397387545,0.08739248873299255,0.009976526110506702,0.047000920247761035,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011814804521557721,-8.998195292581243e-05,0.36,1.586032892321652e-17,inclusion_Q_r40_a1,inclusion,Q,40,1.0,40,120,0.0009859402904694226,0.11298815705193355,0.010240479859776035,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011814804521557721,-8.998195292581243e-05,0.36,1.586032892321652e-17,lift_Q_r40_a1,lift,Q,40,1.0,40,120,0.0009859402904694226,0.11298815705193355,0.010240479859776035,0.0487413373007578,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011796254558974414,-0.00010611206220323469,0.36,1.586032892321652e-17,gain_S_r40_a1,gain,S,40,1.0,40,160,0.0012763856192605052,0.04240276971856882,0.00995003453098495,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011770158591576614,-9.897978230347823e-05,0.416,1.531145157339573e-17,inclusion_S_r60_a0.55,inclusion,S,60,0.55,60,240,0.0008883897415216183,0.024615673188367326,0.010338030408723836,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
-0.00011770158591576614,-9.897978230347823e-05,0.416,1.531145157339573e-17,lift_S_r60_a0.55,lift,S,60,0.55,60,240,0.0008883897415216183,0.024615673188367326,0.010338030408723836,0.11298815705193355,-0.0006154952912220069,-0.0005796202207438965,diagnostic_only,2,not_materialized
