file,feature_set,alpha,actual_delta,loo_pred_delta
submission_jepa_latent_residual_probe.csv,cond_plus_world,100.0,0.013103844699999923,0.010794994903521015
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_world,100.0,-0.00021865830000000752,0.0016764974540079353
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_world,1000.0,0.0,0.004705509874806709
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_world,1000.0,0.00803546629999996,0.00855037968875357
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_world,1000.0,0.008157084499999967,0.008547922475635995
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_world,1000.0,0.0081669459,0.008639842690163817
submission_e95_hardtail_541e3973.csv,cond_plus_world,1000.0,0.008167846699999926,0.008547730956028048
submission_e101_q2s3tail_177569bc.csv,cond_plus_world,1000.0,0.00817688289999996,0.008559369981513356
submission_mixmin_0c916bb4.csv,cond_plus_world,1000.0,0.008183157399999974,0.008559383460674653
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_world,1000.0,0.008188347900000004,0.008850919868768044
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_world,1000.0,0.008206014299999898,0.008545572907494345
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_world,1000.0,0.008284294099999978,0.008655997230626947
submission_e323_5508f966_uploadsafe.csv,cond_plus_world,1000.0,0.008912018499999896,0.008528118002542561
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_world,1000.0,0.009163025699999938,0.00854164984973111
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_world,1000.0,0.009315837899999901,0.009013864020962718
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_world,1000.0,0.009402824099999929,0.009250242614822674
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_world,1000.0,0.009821492599999981,0.009239207000292831
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_world,1000.0,0.01004833439999997,0.008528811013447391
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_world,1000.0,0.010179882099999982,0.009024541067384217
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_world,1000.0,0.010303869699999968,0.009099207356383442
submission_jepa_latent_q2_w0p45.csv,cond_plus_world,1000.0,0.011677803099999995,0.012384737812091085
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_world,1000.0,0.012123336099999937,0.009724553421076086
submission_jepa_latent_residual_probe.csv,cond_plus_world,1000.0,0.013103844699999923,0.010028699005299143
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_world,1000.0,-0.00021865830000000752,0.004018636708487182
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_coords,0.01,0.0,-0.033061671731884144
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_coords,0.01,0.00803546629999996,0.008459880439015213
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_coords,0.01,0.008157084499999967,0.008449276357333047
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_coords,0.01,0.0081669459,0.00755823045265934
submission_e95_hardtail_541e3973.csv,cond_plus_coords,0.01,0.008167846699999926,0.008346162190544851
submission_e101_q2s3tail_177569bc.csv,cond_plus_coords,0.01,0.00817688289999996,0.008262241631789558
submission_mixmin_0c916bb4.csv,cond_plus_coords,0.01,0.008183157399999974,0.008386164604730672
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_coords,0.01,0.008188347900000004,0.008848669893180922
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_coords,0.01,0.008206014299999898,0.008443994909112615
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_coords,0.01,0.008284294099999978,0.00850286474119126
submission_e323_5508f966_uploadsafe.csv,cond_plus_coords,0.01,0.008912018499999896,0.008218287561249468
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_coords,0.01,0.009163025699999938,0.00812218869112133
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_coords,0.01,0.009315837899999901,0.009868702995423856
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_coords,0.01,0.009402824099999929,0.009670258510464498
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_coords,0.01,0.009821492599999981,0.009476439333062506
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_coords,0.01,0.01004833439999997,0.007968854223536864
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_coords,0.01,0.010179882099999982,0.006723496978013631
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_coords,0.01,0.010303869699999968,0.02159292645210672
submission_jepa_latent_q2_w0p45.csv,cond_plus_coords,0.01,0.011677803099999995,0.018053813962951717
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_coords,0.01,0.012123336099999937,-0.0015178159497156694
submission_jepa_latent_residual_probe.csv,cond_plus_coords,0.01,0.013103844699999923,0.008356302127690623
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_coords,0.01,-0.00021865830000000752,0.007797970961685501
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_coords,0.1,0.0,-0.0025101925423529885
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_coords,0.1,0.00803546629999996,0.008518512957202757
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_coords,0.1,0.008157084499999967,0.008505353632576035
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_coords,0.1,0.0081669459,0.008049551693841816
submission_e95_hardtail_541e3973.csv,cond_plus_coords,0.1,0.008167846699999926,0.008448574015925962
submission_e101_q2s3tail_177569bc.csv,cond_plus_coords,0.1,0.00817688289999996,0.008425831124068767
submission_mixmin_0c916bb4.csv,cond_plus_coords,0.1,0.008183157399999974,0.008482899825804491
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_coords,0.1,0.008188347900000004,0.009056185290459562
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_coords,0.1,0.008206014299999898,0.008503690552976364
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_coords,0.1,0.008284294099999978,0.008484449386126872
submission_e323_5508f966_uploadsafe.csv,cond_plus_coords,0.1,0.008912018499999896,0.008369856387071488
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_coords,0.1,0.009163025699999938,0.008324118328977453
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_coords,0.1,0.009315837899999901,0.00984306506066696
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_coords,0.1,0.009402824099999929,0.00971424192243329
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_coords,0.1,0.009821492599999981,0.009483059319984293
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_coords,0.1,0.01004833439999997,0.00830660601901071
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_coords,0.1,0.010179882099999982,0.007875906621483525
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_coords,0.1,0.010303869699999968,0.016613066361022645
submission_jepa_latent_q2_w0p45.csv,cond_plus_coords,0.1,0.011677803099999995,0.016269672646004887
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_coords,0.1,0.012123336099999937,0.0033616323520006975
submission_jepa_latent_residual_probe.csv,cond_plus_coords,0.1,0.013103844699999923,0.009945034839404636
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_coords,0.1,-0.00021865830000000752,0.008128567927572846
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_coords,1.0,0.0,0.00921627036258766
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_coords,1.0,0.00803546629999996,0.008506783497904836
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_coords,1.0,0.008157084499999967,0.008495769493141299
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_coords,1.0,0.0081669459,0.008353917589709492
submission_e95_hardtail_541e3973.csv,cond_plus_coords,1.0,0.008167846699999926,0.008479182364520617
submission_e101_q2s3tail_177569bc.csv,cond_plus_coords,1.0,0.00817688289999996,0.008493174540499259
submission_mixmin_0c916bb4.csv,cond_plus_coords,1.0,0.008183157399999974,0.008522825878530744
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_coords,1.0,0.008188347900000004,0.009332600137716614
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_coords,1.0,0.008206014299999898,0.00849111787090274
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_coords,1.0,0.008284294099999978,0.008563575966974917
submission_e323_5508f966_uploadsafe.csv,cond_plus_coords,1.0,0.008912018499999896,0.00841719617697807
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_coords,1.0,0.009163025699999938,0.00841155005334216
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_coords,1.0,0.009315837899999901,0.009510183123910276
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_coords,1.0,0.009402824099999929,0.009890441468490233
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_coords,1.0,0.009821492599999981,0.009724067152226065
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_coords,1.0,0.01004833439999997,0.008399180460992651
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_coords,1.0,0.010179882099999982,0.008636406866849718
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_coords,1.0,0.010303869699999968,0.012995017401067621
submission_jepa_latent_q2_w0p45.csv,cond_plus_coords,1.0,0.011677803099999995,0.01586898724752952
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_coords,1.0,0.012123336099999937,0.007148161426587436
submission_jepa_latent_residual_probe.csv,cond_plus_coords,1.0,0.013103844699999923,0.010520975579451943
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_coords,1.0,-0.00021865830000000752,0.0002544164159629103
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_coords,10.0,0.0,0.007345239419442221
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_coords,10.0,0.00803546629999996,0.008482200216512742
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_coords,10.0,0.008157084499999967,0.008472058908115417
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_coords,10.0,0.0081669459,0.00857331297336444
submission_e95_hardtail_541e3973.csv,cond_plus_coords,10.0,0.008167846699999926,0.008464842401432603
submission_e101_q2s3tail_177569bc.csv,cond_plus_coords,10.0,0.00817688289999996,0.0084922033756901
submission_mixmin_0c916bb4.csv,cond_plus_coords,10.0,0.008183157399999974,0.008499503168716836
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_coords,10.0,0.008188347900000004,0.00929986586527132
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_coords,10.0,0.008206014299999898,0.00846689505623654
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_coords,10.0,0.008284294099999978,0.008621616394098225
submission_e323_5508f966_uploadsafe.csv,cond_plus_coords,10.0,0.008912018499999896,0.008403663733694486
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_coords,10.0,0.009163025699999938,0.008407027700344238
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_coords,10.0,0.009315837899999901,0.009336155198604215
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_coords,10.0,0.009402824099999929,0.009972027135523668
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_coords,10.0,0.009821492599999981,0.009858794515267194
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_coords,10.0,0.01004833439999997,0.008394738285630782
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_coords,10.0,0.010179882099999982,0.00920049434084306
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_coords,10.0,0.010303869699999968,0.010447779894452103
submission_jepa_latent_q2_w0p45.csv,cond_plus_coords,10.0,0.011677803099999995,0.015620890698440883
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_coords,10.0,0.012123336099999937,0.010277892515545697
submission_jepa_latent_residual_probe.csv,cond_plus_coords,10.0,0.013103844699999923,0.01075472099034636
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_coords,10.0,-0.00021865830000000752,7.4610007412146545e-06
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_coords,100.0,0.0,0.0034422385484558504
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_coords,100.0,0.00803546629999996,0.008525213905717206
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_coords,100.0,0.008157084499999967,0.008516712058283563
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_coords,100.0,0.0081669459,0.00868449248902557
submission_e95_hardtail_541e3973.csv,cond_plus_coords,100.0,0.008167846699999926,0.008512041822983152
submission_e101_q2s3tail_177569bc.csv,cond_plus_coords,100.0,0.00817688289999996,0.00853579222325227
submission_mixmin_0c916bb4.csv,cond_plus_coords,100.0,0.008183157399999974,0.008536146542262799
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_coords,100.0,0.008188347900000004,0.009150953940768983
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_coords,100.0,0.008206014299999898,0.008512292663508269
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_coords,100.0,0.008284294099999978,0.008693567735970388
submission_e323_5508f966_uploadsafe.csv,cond_plus_coords,100.0,0.008912018499999896,0.008459601138319854
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_coords,100.0,0.009163025699999938,0.008463563783173382
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_coords,100.0,0.009315837899999901,0.00933755977290621
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_coords,100.0,0.009402824099999929,0.009838616491984944
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_coords,100.0,0.009821492599999981,0.009792594783338009
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_coords,100.0,0.01004833439999997,0.008449438530992675
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_coords,100.0,0.010179882099999982,0.009283258137542293
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_coords,100.0,0.010303869699999968,0.009554254467971183
submission_jepa_latent_q2_w0p45.csv,cond_plus_coords,100.0,0.011677803099999995,0.015073354885821556
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_coords,100.0,0.012123336099999937,0.010743856354192177
submission_jepa_latent_residual_probe.csv,cond_plus_coords,100.0,0.013103844699999923,0.010695944325543733
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_coords,100.0,-0.00021865830000000752,0.0016869439082096392
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_plus_coords,1000.0,0.0,0.004926573229629106
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_plus_coords,1000.0,0.00803546629999996,0.00856335417151689
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_plus_coords,1000.0,0.008157084499999967,0.00855701010559157
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_plus_coords,1000.0,0.0081669459,0.008658707350500342
submission_e95_hardtail_541e3973.csv,cond_plus_coords,1000.0,0.008167846699999926,0.008554193161154265
submission_e101_q2s3tail_177569bc.csv,cond_plus_coords,1000.0,0.00817688289999996,0.008566023800525785
submission_mixmin_0c916bb4.csv,cond_plus_coords,1000.0,0.008183157399999974,0.008565582130227133
submission_e176_abl_q2_to0p75_91e49725.csv,cond_plus_coords,1000.0,0.008188347900000004,0.008865424908347031
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_plus_coords,1000.0,0.008206014299999898,0.00855384457457932
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_plus_coords,1000.0,0.008284294099999978,0.0086684082679557
submission_e323_5508f966_uploadsafe.csv,cond_plus_coords,1000.0,0.008912018499999896,0.008515070413686023
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_plus_coords,1000.0,0.009163025699999938,0.008515292013704334
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_plus_coords,1000.0,0.009315837899999901,0.00902199074833103
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_plus_coords,1000.0,0.009402824099999929,0.00926060285985525
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_plus_coords,1000.0,0.009821492599999981,0.009241399482027322
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_plus_coords,1000.0,0.01004833439999997,0.008498550557289293
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_plus_coords,1000.0,0.010179882099999982,0.008968336421970119
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_plus_coords,1000.0,0.010303869699999968,0.008976736765981121
submission_jepa_latent_q2_w0p45.csv,cond_plus_coords,1000.0,0.011677803099999995,0.012448894230528657
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_plus_coords,1000.0,0.012123336099999937,0.009674092987582405
submission_jepa_latent_residual_probe.csv,cond_plus_coords,1000.0,0.013103844699999923,0.009990874697453477
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_plus_coords,1000.0,-0.00021865830000000752,0.004005457253317856
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_cos_compact,0.01,0.0,-0.004578695152215078
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_cos_compact,0.01,0.00803546629999996,0.008104468660711593
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_cos_compact,0.01,0.008157084499999967,0.008124965884115065
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_cos_compact,0.01,0.0081669459,0.00806916536309386
submission_e95_hardtail_541e3973.csv,cond_cos_compact,0.01,0.008167846699999926,0.008179623758495569
submission_e101_q2s3tail_177569bc.csv,cond_cos_compact,0.01,0.00817688289999996,0.008177677861138714
submission_mixmin_0c916bb4.csv,cond_cos_compact,0.01,0.008183157399999974,0.008285441190133134
submission_e176_abl_q2_to0p75_91e49725.csv,cond_cos_compact,0.01,0.008188347900000004,0.008161462727804686
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_cos_compact,0.01,0.008206014299999898,0.008164096736423364
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_cos_compact,0.01,0.008284294099999978,0.008375279841579793
submission_e323_5508f966_uploadsafe.csv,cond_cos_compact,0.01,0.008912018499999896,0.00845076988233154
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_cos_compact,0.01,0.009163025699999938,0.00856195204450276
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_cos_compact,0.01,0.009315837899999901,0.009327667895274632
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_cos_compact,0.01,0.009402824099999929,0.009425242216352702
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_cos_compact,0.01,0.009821492599999981,0.009785542783792569
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_cos_compact,0.01,0.01004833439999997,0.00932240623815249
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_cos_compact,0.01,0.010179882099999982,0.010256942424972963
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_cos_compact,0.01,0.010303869699999968,0.010787996991963677
submission_jepa_latent_q2_w0p45.csv,cond_cos_compact,0.01,0.011677803099999995,0.011359300409158772
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_cos_compact,0.01,0.012123336099999937,0.012339261823582866
submission_jepa_latent_residual_probe.csv,cond_cos_compact,0.01,0.013103844699999923,0.013130684684297348
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_cos_compact,0.01,-0.00021865830000000752,0.013317268371232786
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_cos_compact,0.1,0.0,-0.004460161700955253
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_cos_compact,0.1,0.00803546629999996,0.00814012035365619
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_cos_compact,0.1,0.008157084499999967,0.00818558725266017
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_cos_compact,0.1,0.0081669459,0.008089219139838783
submission_e95_hardtail_541e3973.csv,cond_cos_compact,0.1,0.008167846699999926,0.008187405488238222
submission_e101_q2s3tail_177569bc.csv,cond_cos_compact,0.1,0.00817688289999996,0.00818440915946029
submission_mixmin_0c916bb4.csv,cond_cos_compact,0.1,0.008183157399999974,0.008313627885551749
submission_e176_abl_q2_to0p75_91e49725.csv,cond_cos_compact,0.1,0.008188347900000004,0.008200724604002056
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_cos_compact,0.1,0.008206014299999898,0.008216591443058745
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_cos_compact,0.1,0.008284294099999978,0.008407150305803074
submission_e323_5508f966_uploadsafe.csv,cond_cos_compact,0.1,0.008912018499999896,0.008457917367957132
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_cos_compact,0.1,0.009163025699999938,0.008521052775707668
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_cos_compact,0.1,0.009315837899999901,0.00937385192367601
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_cos_compact,0.1,0.009402824099999929,0.00942778058236975
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_cos_compact,0.1,0.009821492599999981,0.009781223484765659
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_cos_compact,0.1,0.01004833439999997,0.009128004327276742
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_cos_compact,0.1,0.010179882099999982,0.009898103090429291
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_cos_compact,0.1,0.010303869699999968,0.011495755793663078
submission_jepa_latent_q2_w0p45.csv,cond_cos_compact,0.1,0.011677803099999995,0.011548807579016235
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_cos_compact,0.1,0.012123336099999937,0.010448190427445998
submission_jepa_latent_residual_probe.csv,cond_cos_compact,0.1,0.013103844699999923,0.013016842302511766
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_cos_compact,0.1,-0.00021865830000000752,0.018634188309827198
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_cos_compact,1.0,0.0,-0.0017204698812476917
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_cos_compact,1.0,0.00803546629999996,0.00825772144234382
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_cos_compact,1.0,0.008157084499999967,0.008296132391652855
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_cos_compact,1.0,0.0081669459,0.008178267424189927
submission_e95_hardtail_541e3973.csv,cond_cos_compact,1.0,0.008167846699999926,0.008236891421968774
submission_e101_q2s3tail_177569bc.csv,cond_cos_compact,1.0,0.00817688289999996,0.008235088139725661
submission_mixmin_0c916bb4.csv,cond_cos_compact,1.0,0.008183157399999974,0.008386476035852316
submission_e176_abl_q2_to0p75_91e49725.csv,cond_cos_compact,1.0,0.008188347900000004,0.008366346462475227
submission_e267_humansocial_tail_balanced_2936100f.csv,cond_cos_compact,1.0,0.008206014299999898,0.008321032785878603
submission_e72_topabs50_q2s3_gate_4e48cba2.csv,cond_cos_compact,1.0,0.008284294099999978,0.008475247153405923
submission_e323_5508f966_uploadsafe.csv,cond_cos_compact,1.0,0.008912018499999896,0.008550235780673817
submission_e216_maskfam_jepa_s2_rank_e154_s0p75_eaac6709.csv,cond_cos_compact,1.0,0.009163025699999938,0.00848965761154133
submission_frontier_cvjepa_refine_a2c8d2c8.csv,cond_cos_compact,1.0,0.009315837899999901,0.009459703820643152
submission_raw_timeline_jepa_rescue_strict_scale0p5.csv,cond_cos_compact,1.0,0.009402824099999929,0.009495731040359145
submission_hybrid_0p567_foldsafe_stage2_q1_q3_s1_s2_s3_s4.csv,cond_cos_compact,1.0,0.009821492599999981,0.009763386153536334
submission_h010_objective_s1s4_v2_uploadsafe.csv,cond_cos_compact,1.0,0.01004833439999997,0.008907577783212259
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,cond_cos_compact,1.0,0.010179882099999982,0.00960225627514625
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,cond_cos_compact,1.0,0.010303869699999968,0.01158687495421883
submission_jepa_latent_q2_w0p45.csv,cond_cos_compact,1.0,0.011677803099999995,0.012668829525553028
submission_lejepa_targetwise_strict_best_scale0p5.csv,cond_cos_compact,1.0,0.012123336099999937,0.011123589853675816
submission_jepa_latent_residual_probe.csv,cond_cos_compact,1.0,0.013103844699999923,0.012439017201814822
submission_h042_target_Q2_phase_k45_s0.5_c45_50fc6607_uploadsafe.csv,cond_cos_compact,1.0,-0.00021865830000000752,0.0077718384045994526
submission_h012_public_equation_top_all_k1200_a0.7_uploadsafe.csv,cond_cos_compact,10.0,0.0,0.003476493327302531
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,cond_cos_compact,10.0,0.00803546629999996,0.00836191348757748
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,cond_cos_compact,10.0,0.008157084499999967,0.008374954738991528
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,cond_cos_compact,10.0,0.0081669459,0.008395647828715434
submission_e95_hardtail_541e3973.csv,cond_cos_compact,10.0,0.008167846699999926,0.008357011001000671
submission_e101_q2s3tail_177569bc.csv,cond_cos_compact,10.0,0.00817688289999996,0.008370563956074122
submission_mixmin_0c916bb4.csv,cond_cos_compact,10.0,0.008183157399999974,0.008457488955436483
submission_e176_abl_q2_to0p75_91e49725.csv,cond_cos_compact,10.0,0.008188347900000004,0.00882449013298968
