fold,source,latent,feature_view,c,blend,target,loss,source_file
2,db_core__absolute__c0.3_b0.05,db_core,absolute,0.3,0.05,Q3,0.7023673092730769,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.05,db_core,absolute,0.3,0.05,S1,0.5746641359558052,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.05,db_core,absolute,0.3,0.05,S2,0.5387819084389035,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.05,db_core,absolute,0.3,0.05,S3,0.5276898971177083,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.05,db_core,absolute,0.3,0.05,S4,0.6008325928065177,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,Q1,0.6779104541511982,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,Q2,0.6534142008791897,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,Q3,0.699463796648033,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,S1,0.5747253359531157,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,S2,0.5404860114990747,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,S3,0.5300515395834399,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.1,db_core,absolute,0.3,0.1,S4,0.6004681342238224,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,Q1,0.6776049249899028,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,Q2,0.6552529463538009,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,Q3,0.6943277104207389,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,S1,0.5765597525502119,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,S2,0.5446019923473144,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,S3,0.5358534949067622,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute__c0.3_b0.2,db_core,absolute,0.3,0.2,S4,0.6002619531142753,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,Q1,0.6785584561140735,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,Q2,0.6529356396552759,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,Q3,0.7031529839756999,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,S1,0.5737783934354036,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,S2,0.5394723359526763,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,S3,0.5272174855088985,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.05,db_core,deviation,0.03,0.05,S4,0.6027746217928954,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,Q1,0.6781733853897471,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,Q2,0.6537744867076498,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,Q3,0.7009890757660032,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,S1,0.5728923753735183,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,S2,0.5419268101164525,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,S3,0.5291525011215681,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.1,db_core,deviation,0.03,0.1,S4,0.6042967550312991,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,Q1,0.6781194859339749,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,Q2,0.6558107133273897,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,Q3,0.6971877603650387,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,S1,0.5726767321464,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,S2,0.5476867975266527,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,S3,0.5342124833178626,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.03_b0.2,db_core,deviation,0.03,0.2,S4,0.6077198992326791,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,Q1,0.6790423706131878,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,Q2,0.6528313211074787,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,Q3,0.7028734041871312,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,S1,0.574379718859337,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,S2,0.5393634099331654,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,S3,0.5275666509701024,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.05,db_core,deviation,0.1,0.05,S4,0.6021929327806432,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,Q1,0.6791215830013136,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,Q2,0.6535747632921598,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,Q3,0.7004286071872311,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,S1,0.5741716631511523,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,S2,0.5417089991247114,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,S3,0.5298182990045864,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.1,db_core,deviation,0.1,0.1,S4,0.6031519059368687,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,Q1,0.6799577425758015,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,Q2,0.6554501998088301,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,Q3,0.6960693691885718,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,S1,0.575466210070504,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,S2,0.5472530944365663,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,S3,0.5354436950019291,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.1_b0.2,db_core,deviation,0.1,0.2,S4,0.6054969104716473,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,Q1,0.6797087605796551,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,Q2,0.6529739742258511,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,Q3,0.7024773201854906,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,S1,0.5746727417804542,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,S2,0.5392274267073596,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,S3,0.5279383246399169,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.05,db_core,deviation,0.3,0.05,S4,0.6016006468463712,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,Q1,0.6804634468353032,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,Q2,0.65387892577262,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,Q3,0.6996491693954112,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,S1,0.5749298002747079,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,S2,0.5414232264706839,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,S3,0.5305308190199767,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.1,db_core,deviation,0.3,0.1,S4,0.6019878501278582,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,Q1,0.6826822635830249,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,Q2,0.6561354113536881,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,Q3,0.69456342721985,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,S1,0.5774575107001911,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,S2,0.546636628166366,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,S3,0.536779871210002,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__deviation__c0.3_b0.2,db_core,deviation,0.3,0.2,S4,0.6032454618962341,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,Q1,0.6788719543923407,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,Q2,0.6528885864331216,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,Q3,0.7029515719075184,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,S1,0.5741289308281833,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,S2,0.5393691011749828,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,S3,0.527313455916859,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.05,db_core,absolute_plus_deviation,0.03,0.05,S4,0.6016680610500977,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,Q1,0.6787432779725497,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,Q2,0.6536795501543555,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,Q3,0.7005725190316261,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,S1,0.5736120119518603,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,S2,0.5416814955977197,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,S3,0.5293006042131614,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.1,db_core,absolute_plus_deviation,0.03,0.1,S4,0.6020723597126787,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,Q1,0.6790491298632064,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,Q2,0.6556208038894588,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,Q3,0.6963085615447744,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,S1,0.5741626154593885,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,S2,0.5470559801847373,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,S3,0.5343536869526962,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.03_b0.2,db_core,absolute_plus_deviation,0.03,0.2,S4,0.6032190831257591,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,Q1,0.6794352785026875,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,Q2,0.6529530152697446,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,Q3,0.7025041256905734,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,S1,0.5748282817697509,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,S2,0.5390988727732343,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,S3,0.5275154773042012,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.05,db_core,absolute_plus_deviation,0.1,0.05,S4,0.6003353451108147,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,Q1,0.6798546142732395,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,Q2,0.6538185223567871,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,Q3,0.6996832809339786,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,S1,0.575044932620521,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,S2,0.5410923465097612,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,S3,0.5296228428291372,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.1,db_core,absolute_plus_deviation,0.1,0.1,S4,0.5994266002884324,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,Q1,0.6812144674840293,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,Q2,0.6559412711785353,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,Q3,0.694556984130445,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,S1,0.5771309409667834,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,S2,0.5457024281092125,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,S3,0.5347123966045854,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.1_b0.2,db_core,absolute_plus_deviation,0.1,0.2,S4,0.5979968083932186,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,Q1,0.6800281773093403,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,Q2,0.653192648854768,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,Q3,0.702321821948921,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,S1,0.5752695955739694,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,S2,0.5386561785686459,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,S3,0.5277771317706228,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.05,db_core,absolute_plus_deviation,0.3,0.05,S4,0.5993332978258367,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,Q1,0.6810830927323391,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,Q2,0.6543264612107774,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,Q3,0.6993488589298399,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,S1,0.5759884065302207,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,S2,0.5401640500022641,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,S3,0.5300660032313543,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.1,db_core,absolute_plus_deviation,0.3,0.1,S4,0.5974599212015251,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,Q1,0.6838454777650549,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,Q2,0.6570723969175927,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,Q3,0.6940057832898685,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,S1,0.5791717436513132,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,S2,0.5436864843558533,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,S3,0.535314860997698,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_core__absolute_plus_deviation__c0.3_b0.2,db_core,absolute_plus_deviation,0.3,0.2,S4,0.594207607940024,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,Q1,0.6783550494347829,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,Q2,0.651224869153655,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,Q3,0.702881563625727,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,S1,0.5718081992580937,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,S2,0.5416659261628355,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,S3,0.5282272196791004,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.05,db_prebed,absolute,0.03,0.05,S4,0.6028755860422323,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.1,db_prebed,absolute,0.03,0.1,Q1,0.6777491553495251,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.1,db_prebed,absolute,0.03,0.1,Q2,0.6503845310464442,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.1,db_prebed,absolute,0.03,0.1,Q3,0.7004144849613503,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
2,db_prebed__absolute__c0.03_b0.1,db_prebed,absolute,0.03,0.1,S1,0.5688701392647137,outputs/domain_digital_boundary_pruned_probe_v1/fold_target_losses.csv
