target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,feature_family,passes_strict,passes_loose
S3,lebcj_l0p05_e32_absresid_emb_13,subject_z,-0.10395023758281392,0.2,0.5034376794790675,0.506004903844045,0.3,0.5024572960885634,-0.0009803833905041026,0.0006104154680305063,0.0,-0.0005498134995438053,0.0017418077222192824,0.35,0.2606153846153847,0.25384615384615383,resid_emb,False,False
Q1,lebcj_l0p05_e32_pred_emb_01,subject_rank,0.13874369450388988,0.1,0.5746308240745168,0.5775983144527608,0.3,0.5736542178807162,-0.0009766061938005777,0.0005117823042404704,0.0,-0.000850907364039255,0.0015009630501472415,0.4269230769230769,0.2844615384615385,0.1423076923076923,pred_emb,False,False
S1,lebcj_l0p05_e32_resid_emb_20,subject_rank,0.11789194134981928,0.2,0.47894327588040597,0.48119037251514696,0.3,0.47796940191372556,-0.0009738739666804164,9.16281641699646e-05,-7.683435936078897e-05,-0.0009763953130547537,0.0005104825716322203,0.5076923076923077,0.2671538461538462,0.17692307692307693,resid_emb,False,False
Q3,lebcj_l0p05_e32_target_norm,global_z,0.1409192979927679,0.05,0.6303484889503163,0.634568120758123,0.3,0.6293776801778447,-0.0009708087724715764,0.0001893974731490252,0.0,-0.000962450820120947,0.0010006065588922253,0.4576923076923077,0.25873076923076926,0.16923076923076924,geometry,False,False
Q3,lebcj_l0p05_e32_absresid_emb_17,subject_center,0.144423023863906,0.05,0.6303484889503163,0.6350089122258299,0.3,0.6294222456748806,-0.0009262432754356675,0.0007220001164838127,0.0,-0.000804714158999964,0.0017404283257284603,0.41923076923076924,0.24730769230769228,0.24615384615384617,resid_emb,False,False
Q3,lebcj_l0p05_e32_cos,subject_center,-0.1304607138230104,0.05,0.6303484889503163,0.6345395164264415,0.3,0.6294283600995243,-0.0009201288507919569,0.0005179051919766821,0.0,-0.0007597792101888823,0.0011399739648075835,0.4307692307692308,0.24000000000000002,0.23076923076923078,geometry,False,False
S2,lebcj_l0p05_e32_resid_emb_09,subject_rank,-0.10089077962279881,0.2,0.5389534496173579,0.5399591325145883,0.45,0.5380356805001375,-0.0009177691172204128,0.0003170070373205011,0.0,-0.0005727762692618321,0.0010476986191136906,0.41923076923076924,0.2873076923076923,0.22692307692307692,resid_emb,False,False
Q2,lebcj_l0p05_e32_resid_emb_20,subject_z,0.1683982072707585,0.05,0.6429986926145494,0.6544430632330321,0.2,0.6420992168280213,-0.0008994757865281588,0.0023587182007389225,0.0,-0.0004753635624434871,0.005127392878646497,0.27307692307692305,0.22803846153846155,0.26153846153846155,resid_emb,False,False
Q1,lebcj_l0p05_e32_target_emb_12,subject_z,0.14142488609914106,0.1,0.5746308240745168,0.5811108499624705,0.3,0.5737436243503917,-0.0008871997241250984,0.001010738611982696,0.0,-0.0006118796993335174,0.002139554213760414,0.40384615384615385,0.25534615384615383,0.19615384615384615,target_emb,False,False
Q1,lebcj_l0p05_e32_target_emb_12,global_z,0.1505866672553737,0.1,0.5746308240745168,0.5784309476278393,0.3,0.5737524251279442,-0.0008783989465726005,0.000868091262941548,0.0,-0.0005101425823468841,0.0019338161749770932,0.3423076923076923,0.2635384615384615,0.2230769230769231,target_emb,False,False
S2,lebcj_l0p05_e32_absresid_emb_09,subject_rank,-0.10474261614356038,0.1,0.5389534496173579,0.5401953022397523,0.45,0.5380922245167498,-0.0008612251006081539,0.0002607031052592675,0.0,-0.0007029690663718224,0.00074779702181893,0.4423076923076923,0.28265384615384614,0.19615384615384615,resid_emb,False,False
Q1,lebcj_l0p05_e32_pred_emb_12,subject_center,0.14083833285001252,0.1,0.5746308240745168,0.5788061295366381,0.3,0.5737885799972064,-0.0008422440773103723,0.001458963424085004,0.0,-0.0002582799419004189,0.002640865506060852,0.2692307692307692,0.2600384615384616,0.25769230769230766,pred_emb,False,False
S4,lebcj_l0p05_e32_absresid_emb_06,subject_z,-0.13002231857852248,0.02,0.6034040622125061,0.6191577577369354,0.15,0.6025665155595352,-0.0008375466529708664,0.0004965177225282109,0.0,-0.0008161666292856584,0.0008914248743834008,0.48846153846153845,0.16826923076923078,0.14615384615384616,resid_emb,False,False
Q3,lebcj_l0p05_e32_target_emb_17,subject_center,0.16388112497479942,0.02,0.6303484889503163,0.6408013920829915,0.2,0.6295191108707074,-0.0008293780796088113,0.00012441205927168995,-0.0004775880939943411,-0.000989953294035506,0.0005995609894337006,0.5846153846153846,0.20234615384615384,0.08076923076923077,target_emb,False,False
Q2,lebcj_l0p05_e32_absresid_emb_02,subject_z,-0.16917459051798164,0.2,0.6429986926145494,0.6562684020876487,0.2,0.6421732601020654,-0.0008254325124840145,0.0022396720692232906,0.0,0.0,0.004312687681903377,0.23846153846153847,0.22449999999999998,0.28846153846153844,resid_emb,False,False
Q3,lebcj_l0p05_e32_rate_gap_S3,global_z,0.1319319218357511,0.05,0.6303484889503163,0.6343365065411972,0.3,0.6295359141450532,-0.0008125748052630888,0.0004250786101205909,0.0,-0.0007576462588279875,0.001356462283104598,0.4115384615384615,0.24950000000000003,0.21153846153846154,rate,False,False
Q1,lebcj_l0p05_e32_target_emb_12,subject_rank,0.14664802842607436,0.05,0.5746308240745168,0.5788249415333986,0.3,0.5738439511063631,-0.0007868729681537179,0.0003093658873627947,0.0,-0.000753144022279828,0.0013075216504259135,0.49615384615384617,0.2763846153846154,0.11923076923076924,target_emb,False,False
S2,lebcj_l0p05_e32_pred_rate_S1,subject_center,-0.1104260451574785,0.2,0.5389534496173579,0.5430863148348716,0.3,0.5381733553816659,-0.0007800942356920304,0.0005861386583723476,0.0,-0.0003685208159137088,0.0012360866819575156,0.3,0.2457692307692308,0.27307692307692305,rate,False,False
S1,lebcj_l0p05_e32_absresid_emb_03,subject_rank,0.114462834204505,0.1,0.47894327588040597,0.48086520690121726,0.3,0.4781926318167535,-0.0007506440636524947,-9.664302803087985e-05,-0.000253701987717736,-0.0008435759304305512,0.00028017525732948467,0.5538461538461539,0.2823076923076923,0.13076923076923078,resid_emb,False,False
S3,lebcj_l0p05_e32_absresid_emb_13,subject_z,-0.10395023758281392,0.1,0.5034376794790675,0.5061611633049387,0.3,0.5026898002530237,-0.0007478792260438016,0.0008558686413550451,0.0,-0.00024843157014986517,0.0020542431477410805,0.28846153846153844,0.2440769230769231,0.2923076923076923,resid_emb,False,False
S1,lebcj_l0p05_e32_target_emb_22,subject_rank,0.1131448101299726,0.1,0.47894327588040597,0.48064864973043375,0.3,0.4782332759420116,-0.0007099999383943789,0.00021201431410018294,0.0,-0.0006261191989175852,0.000586126082584959,0.43846153846153846,0.26299999999999996,0.20384615384615384,target_emb,False,False
Q1,lebcj_l0p05_e32_pred_emb_01,global_z,0.13608104514205113,0.2,0.5746308240745168,0.5785034913443431,0.3,0.5739211849171946,-0.0007096391573222505,0.0015887029923556493,0.0,0.0,0.0027933149138260616,0.2076923076923077,0.2521153846153847,0.3153846153846154,pred_emb,False,False
S4,lebcj_l0p05_e32_both_rate_S4,subject_z,-0.108147678598954,0.02,0.6034040622125061,0.61622803859731,0.15,0.6026969280762994,-0.0007071341362067107,0.0007280040259560156,0.0,-0.000373586124860964,0.0017828685610044859,0.29615384615384616,0.14900000000000002,0.2653846153846154,rate,False,False
S1,lebcj_l0p05_e32_target_emb_12,subject_rank,0.1231020819008198,0.1,0.47894327588040597,0.48128611886921957,0.3,0.4782379261300594,-0.0007053497503465844,0.00027851244374915685,0.0,-0.000603776488304425,0.0005625609557015632,0.36923076923076925,0.26434615384615384,0.25769230769230766,target_emb,False,False
S1,lebcj_l0p05_e32_absresid_emb_02,subject_z,-0.12134034112519954,0.2,0.47894327588040597,0.48483568583415315,0.2,0.47824327996465593,-0.0006999959157500402,0.0007890787609048441,0.0,-0.00047742809858637714,0.0017480926306032846,0.3769230769230769,0.22834615384615387,0.25384615384615383,resid_emb,False,False
Q3,lebcj_l0p05_e32_absresid_emb_19,subject_z,0.12304501114062688,0.1,0.6303484889503163,0.6403496725816712,0.2,0.6296492887666564,-0.000699200183659876,0.0014339828154287112,0.0,-0.00035675702470913673,0.0031185394194525873,0.3423076923076923,0.23288461538461538,0.23846153846153847,resid_emb,False,False
S1,lebcj_l0p05_e32_pred_emb_11,subject_rank,0.11593347368247217,0.2,0.47894327588040597,0.48131317660048506,0.3,0.4782508903720639,-0.0006923855083420527,6.11078010857838e-05,-8.939528490248261e-05,-0.0006826739681624339,0.0004509688740586548,0.5115384615384615,0.2769615384615384,0.13846153846153847,pred_emb,False,False
Q3,lebcj_l0p05_e32_target_emb_17,subject_z,0.15489472560743103,0.02,0.6303484889503163,0.6429935478802101,0.2,0.6296595866355539,-0.0006889023147623741,3.0307777337231695e-06,-0.0005008849945221105,-0.0008454810571734694,0.0004778390121648046,0.6384615384615384,0.18253846153846157,0.06538461538461539,target_emb,False,False
S2,lebcj_l0p05_e32_resid_emb_00,subject_center,-0.10112958699280304,0.2,0.5389534496173579,0.5416475719205606,0.3,0.5382700255191123,-0.0006834240982456219,0.0009225914741795338,0.0,0.0,0.002046978377951758,0.2,0.2380769230769231,0.34615384615384615,resid_emb,False,False
Q2,lebcj_l0p05_e32_absresid_emb_02,subject_z,-0.16917459051798164,0.1,0.6429986926145494,0.6547618795327341,0.2,0.6423269723109895,-0.0006717203035599972,0.0023811706249016653,0.0,0.0,0.00433211896856156,0.2230769230769231,0.22030769230769232,0.3076923076923077,resid_emb,False,False
S1,lebcj_l0p05_e32_rate_gap_Q1,subject_rank,0.11494806693103651,0.1,0.47894327588040597,0.48146034160308115,0.3,0.47828092438204584,-0.0006623514983601364,0.0003846400267601409,0.0,-0.000570575178647767,0.000954455959934028,0.38076923076923075,0.23942307692307696,0.25384615384615383,rate,False,False
S2,lebcj_l0p05_e32_resid_emb_07,subject_rank,-0.10456623311826847,0.1,0.5389534496173579,0.5414201542414855,0.3,0.5383110071886421,-0.0006424424287158059,0.00017922346581372386,0.0,-0.0005532050155325208,0.0005167580545314965,0.41923076923076924,0.26976923076923076,0.17307692307692307,resid_emb,False,False
S1,lebcj_l0p05_e32_resid_emb_04,subject_rank,0.11231939908902859,0.1,0.47894327588040597,0.48059281573927615,0.3,0.47830448217854776,-0.000638793701858209,0.00048445459871692174,0.0,-0.00013984129383982913,0.0012315249889273128,0.2846153846153846,0.25330769230769234,0.25384615384615383,resid_emb,False,False
Q1,lebcj_l0p05_e32_pred_emb_12,global_z,0.1495800019295801,0.05,0.5746308240745168,0.5789367163944072,0.3,0.5740121003579812,-0.0006187237165355963,0.0012794715884312316,0.0,-0.0004091522092131983,0.002741214635718636,0.3153846153846154,0.2544230769230769,0.23846153846153847,pred_emb,False,False
S1,lebcj_l0p05_e32_target_emb_08,subject_rank,0.1091750253984333,0.1,0.47894327588040597,0.4809062774897902,0.3,0.47834728657230113,-0.0005959893081048384,0.00037489931780587855,0.0,-0.00048165695155617805,0.000744801719536739,0.4076923076923077,0.2497307692307692,0.22692307692307692,target_emb,False,False
S2,lebcj_l0p05_e32_resid_emb_09,subject_rank,-0.10089077962279881,0.1,0.5389534496173579,0.5409748776920473,0.3,0.5383625138446175,-0.0005909357727403863,0.000585222653952328,0.0,-0.0002978431237601886,0.0011180916210367653,0.3076923076923077,0.2665769230769231,0.25384615384615383,resid_emb,False,False
S1,lebcj_l0p05_e32_resid_emb_20,subject_rank,0.11789194134981928,0.1,0.47894327588040597,0.4816519782042836,0.3,0.47836250026491794,-0.0005807756154880273,0.000472178538978166,0.0,-0.0004526153612641609,0.0009529706789290354,0.3769230769230769,0.23661538461538462,0.25,resid_emb,False,False
S1,lebcj_l0p05_e32_pred_emb_01,subject_rank,0.1172543117237597,0.2,0.47894327588040597,0.48195785237568,0.3,0.47836785079020827,-0.0005754250901977009,0.0002846355078419473,0.0,-0.0005443038003571932,0.0007706645605028983,0.4115384615384615,0.25699999999999995,0.2076923076923077,pred_emb,False,False
Q3,lebcj_l0p05_e32_absresid_mean,subject_z,0.14142559361059334,0.02,0.6303484889503163,0.6460352882644292,0.15,0.6297748669272675,-0.000573622023048781,0.0014384230109627228,0.0,-0.00044209819790091975,0.0017834279342091308,0.36923076923076925,0.16711538461538464,0.24615384615384617,resid_emb,False,False
S4,lebcj_l0p05_e32_rate_gap_S4,subject_center,-0.11906082799673923,0.02,0.6034040622125061,0.6172054910452487,0.15,0.6028393792260043,-0.0005646829865018077,0.000329043253677864,0.0,-0.00042105706475126237,0.0006511809060189278,0.34615384615384615,0.12538461538461543,0.2653846153846154,rate,False,False
S1,lebcj_l0p05_e32_resid_emb_19,subject_rank,0.10798631046731512,0.1,0.47894327588040597,0.48044414068433955,0.3,0.47837864853285433,-0.0005646273475516383,0.00037265450236078935,0.0,-0.00032780435880258585,0.0008007536303241691,0.33076923076923076,0.275423076923077,0.2423076923076923,resid_emb,False,False
S2,lebcj_l0p05_e32_pred_rate_S1,subject_center,-0.1104260451574785,0.1,0.5389534496173579,0.5436406562717117,0.2,0.538393881501272,-0.0005595681160859289,0.0006896732180283557,0.0,-0.00017645994382653463,0.00129980060900739,0.2692307692307692,0.2197307692307692,0.2923076923076923,rate,False,False
Q3,lebcj_l0p05_e32_absresid_emb_17,global_z,0.14143842745231872,0.05,0.6303484889503163,0.6353183242371764,0.2,0.6297901646684395,-0.0005583242818767431,0.0007390587991455669,0.0,-0.000509003986684381,0.0019024691499441304,0.40384615384615385,0.22792307692307695,0.21923076923076923,resid_emb,False,False
S2,lebcj_l0p05_e32_pred_rate_S1,subject_z,-0.1343065668459317,0.02,0.5389534496173579,0.5538516486391716,0.15,0.5383987668214543,-0.0005546827959036493,0.0006260463335064722,-0.00011680285552817526,-0.0005363794504192054,0.0006408634182785145,0.5423076923076923,0.1591923076923077,0.11538461538461539,rate,False,False
S2,lebcj_l0p05_e32_resid_emb_00,subject_rank,-0.09521456248454158,0.2,0.5389534496173579,0.5409427824075703,0.3,0.5384057332135364,-0.0005477164038215632,0.0004963338274581792,0.0,-0.00019434646246146992,0.0009902393523715247,0.27692307692307694,0.2513846153846154,0.27692307692307694,resid_emb,False,False
Q3,lebcj_l0p05_e32_absresid_emb_20,subject_z,0.14481975693159585,0.02,0.6303484889503163,0.6484323420786292,0.15,0.6298172343517207,-0.0005312545985955985,0.0016608196560626881,0.0,-0.0003238180804925328,0.0024819700332519012,0.33076923076923076,0.1771923076923077,0.25384615384615383,resid_emb,False,False
S1,lebcj_l0p05_e32_resid_emb_18,subject_rank,0.13732728402483735,0.05,0.47894327588040597,0.48374953232166035,0.2,0.47842782997184385,-0.0005154459085621177,0.0008092922336159056,0.0,-0.00028165281998479563,0.0016801149510665692,0.33076923076923076,0.21665384615384614,0.2653846153846154,resid_emb,False,False
S1,lebcj_l0p05_e32_absresid_emb_19,subject_rank,0.1176473633372851,0.1,0.47894327588040597,0.48243618975499303,0.3,0.4784429290627616,-0.0005003468176443815,0.0004180552697683923,0.0,-0.0005019650854500846,0.0010500118129352226,0.48846153846153845,0.23880769230769233,0.16153846153846155,resid_emb,False,False
Q2,lebcj_l0p05_e32_resid_emb_02,global_z,-0.17709585967552685,0.1,0.6429986926145494,0.6541970260179227,0.2,0.6425106254428072,-0.0004880671717422125,0.0014288687934225506,0.0,-0.0001695787548961769,0.0017108274640963428,0.28076923076923077,0.19873076923076924,0.3,resid_emb,False,False
Q1,lebcj_l0p05_e32_target_emb_18,global_z,0.13813702391413682,0.2,0.5746308240745168,0.5802293764953733,0.2,0.5741446414330379,-0.0004861826414789272,0.001922532027957701,0.0,0.0,0.0038289961239782455,0.21153846153846154,0.22903846153846152,0.3576923076923077,target_emb,False,False
Q1,lebcj_l0p05_e32_target_emb_12,subject_center,0.14312508777826297,0.05,0.5746308240745168,0.5805729369985447,0.2,0.5741450509408508,-0.00048577313366604535,0.001186749230333513,0.0,-0.00016776179318750417,0.002355646058423172,0.28076923076923077,0.22699999999999998,0.27307692307692305,target_emb,False,False
Q3,lebcj_l0p05_e32_target_norm,subject_rank,0.12891314458948938,0.05,0.6303484889503163,0.6377993969560469,0.2,0.6298662837005548,-0.0004822052497615026,0.00030685451965842525,-0.0001732157530889844,-0.0004589783174521467,0.0005114931089077457,0.5076923076923077,0.1951923076923077,0.14615384615384616,geometry,False,False
S1,lebcj_l0p05_e32_resid_emb_17,subject_rank,0.10372909541857078,0.1,0.47894327588040597,0.48052606548232296,0.3,0.4784615996198885,-0.0004816762605174829,0.00026201933911121486,0.0,-0.0004041758577411486,0.0006842711810146479,0.38846153846153847,0.2725769230769231,0.18846153846153846,resid_emb,False,False
Q3,lebcj_l0p05_e32_pred_emb_02,subject_center,0.12353227433220974,0.05,0.6303484889503163,0.6366494883906435,0.2,0.629868502222905,-0.00047998672741123016,0.00014830844135420957,-0.00017938983678156273,-0.0004947502193428654,0.00038945317650740385,0.55,0.19569230769230767,0.10384615384615385,pred_emb,False,False
Q1,lebcj_l0p05_e32_pred_emb_12,subject_rank,0.14200503120002908,0.05,0.5746308240745168,0.5796693069353595,0.2,0.5741533614248175,-0.00047746264969927843,0.0009734519061575071,0.0,-0.0002218804695365284,0.002282634689177554,0.3,0.23430769230769233,0.23846153846153847,pred_emb,False,False
S4,lebcj_l0p05_e32_absresid_emb_06,subject_center,-0.12062562756296683,0.2,0.6034040622125061,0.6090599362512328,0.2,0.6029431023155735,-0.0004609598969326223,0.0012157125859872937,0.0,0.0,0.0024169536416768223,0.2,0.2229230769230769,0.3269230769230769,resid_emb,False,False
S4,lebcj_l0p05_e32_absresid_emb_06,subject_center,-0.12062562756296683,0.1,0.6034040622125061,0.6086203853656378,0.2,0.60294927310127,-0.0004547891112360869,0.0010367782840838553,0.0,-6.596766462704795e-05,0.0020930073218910494,0.2653846153846154,0.2259230769230769,0.2923076923076923,resid_emb,False,False
Q2,lebcj_l0p05_e32_resid_emb_02,global_z,-0.17709585967552685,0.2,0.6429986926145494,0.655673494646828,0.15,0.642545543049065,-0.0004531495654844786,0.0014015427924064182,0.0,-0.00027777860509614616,0.0016768590946169004,0.3153846153846154,0.1895769230769231,0.2846153846153846,resid_emb,False,False
Q3,lebcj_l0p05_e32_absresid_emb_09,subject_rank,0.14592952980071194,0.02,0.6303484889503163,0.6435538216524909,0.15,0.6298981900509438,-0.0004502988993724255,0.00015108111872202956,-0.00011371410088706346,-0.0004927718259093439,0.0005134857426458694,0.5423076923076923,0.14857692307692308,0.09230769230769231,resid_emb,False,False
Q3,lebcj_l0p05_e32_cos,global_z,-0.13319786562322875,0.05,0.6303484889503163,0.6354726040730382,0.2,0.6299002982797051,-0.00044819067061119267,0.0007164397662657717,0.0,-0.00023020193913747544,0.0015014600164741654,0.31153846153846154,0.19976923076923075,0.3,geometry,False,False
S1,lebcj_l0p05_e32_pred_rate_S1,subject_z,-0.14532511666549253,0.02,0.47894327588040597,0.4944223914304071,0.1,0.47850360565663713,-0.0004396702237688399,0.0017741913920198574,0.0,-0.00028243106463118894,0.0019924903955678974,0.2846153846153846,0.15034615384615385,0.31153846153846154,rate,False,False
Q3,lebcj_l0p05_e32_absresid_emb_15,subject_z,0.12446435333609665,0.02,0.6303484889503163,0.6450789398323319,0.15,0.6299132050163783,-0.00043528393393799103,0.0010557356210523215,0.0,-0.00025604079822666437,0.0014201938787124224,0.3576923076923077,0.1529230769230769,0.27692307692307694,resid_emb,False,False
Q3,lebcj_l0p05_e32_resid_norm,subject_z,0.13847156297855814,0.02,0.6303484889503163,0.6455455025955308,0.15,0.6299138160520903,-0.0004346728982259629,0.0012427205165816933,0.0,-0.0003276143246221386,0.0013945978788229008,0.35,0.15469230769230768,0.25769230769230766,geometry,False,False
Q1,lebcj_l0p05_e32_pred_emb_01,global_z,0.13608104514205113,0.1,0.5746308240745168,0.57874414272445,0.2,0.5742052281912609,-0.0004255958832559692,0.0017457594582241224,0.0,0.0,0.0029354764208521233,0.15,0.23926923076923073,0.36153846153846153,pred_emb,False,False
S2,lebcj_l0p05_e32_resid_emb_18,subject_z,0.0923394254125224,0.2,0.5389534496173579,0.5432568148250667,0.2,0.5385293969367813,-0.0004240526805766587,0.000676035951170096,0.0,-0.00019671737400331346,0.0015360403752675555,0.3153846153846154,0.23030769230769235,0.25,resid_emb,False,False
S1,lebcj_l0p05_e32_absresid_emb_02,subject_z,-0.12134034112519954,0.1,0.47894327588040597,0.48482717571649303,0.2,0.4785291828832651,-0.0004140929971408469,0.0009935482013195185,0.0,-0.00014358720101939615,0.002144798032754913,0.28076923076923077,0.19899999999999998,0.3230769230769231,resid_emb,False,False
S2,lebcj_l0p05_e32_resid_emb_00,subject_center,-0.10112958699280304,0.1,0.5389534496173579,0.5424385047690209,0.2,0.5385409064128964,-0.00041254320446149073,0.0011526329723941804,0.0,0.0,0.002575966143739228,0.13846153846153847,0.22042307692307694,0.4,resid_emb,False,False
S1,lebcj_l0p05_e32_pred_emb_12,subject_rank,0.13577065199923796,0.05,0.47894327588040597,0.4832228110746054,0.2,0.4785423450165274,-0.0004009308638785458,0.0009883969437173873,0.0,-4.466089893617742e-05,0.0021675345715824884,0.25384615384615383,0.21938461538461537,0.3076923076923077,pred_emb,False,False
Q3,lebcj_l0p05_e32_absresid_emb_19,subject_center,0.15034748580388746,0.02,0.6303484889503163,0.6421514095791969,0.15,0.6299475864862581,-0.00040090246405810603,0.0012837746005121408,0.0,-0.00012968892443065982,0.001923151938705847,0.27692307692307694,0.16923076923076924,0.31153846153846154,resid_emb,False,False
Q3,lebcj_l0p05_e32_absresid_emb_20,subject_rank,0.14400054372519422,0.02,0.6303484889503163,0.6437075940140016,0.15,0.6299488790216419,-0.0003996099286743826,0.0003365818952818729,-7.46995279463647e-05,-0.0004128768200031274,0.00040120433076851203,0.5230769230769231,0.14546153846153848,0.13076923076923078,resid_emb,False,False
S4,lebcj_l0p05_e32_absresid_emb_06,subject_center,-0.12062562756296683,0.05,0.6034040622125061,0.610334462415715,0.2,0.6030070712282557,-0.00039699098425038937,0.0008512225718498169,0.0,-0.00027262849553322255,0.0012508939277553477,0.3230769230769231,0.19676923076923075,0.25769230769230766,resid_emb,False,False
S1,lebcj_l0p05_e32_resid_emb_21,subject_rank,0.11301632578104731,0.2,0.47894327588040597,0.482771327617994,0.2,0.47855514843068553,-0.00038812744972044344,0.0003872989974484792,0.0,-0.00029577505763704603,0.0010477911708106635,0.38461538461538464,0.20934615384615388,0.27307692307692305,resid_emb,False,False
S3,lebcj_l0p05_e32_resid_emb_03,subject_rank,-0.127240686874411,0.2,0.5034376794790675,0.5109780514249708,0.2,0.503057010408821,-0.00038066907024647545,0.0007820815867700868,0.0,-0.00031075965993349053,0.0009829297168300055,0.35,0.1896153846153846,0.25384615384615383,resid_emb,False,False
Q2,lebcj_l0p05_e32_resid_emb_02,global_z,-0.17709585967552685,0.05,0.6429986926145494,0.654443660988649,0.15,0.6426189102815207,-0.0003797823330287109,0.0016574393398541682,0.0,0.0,0.0019488884075958834,0.24615384615384617,0.18396153846153845,0.3192307692307692,resid_emb,False,False
Q2,lebcj_l0p05_e32_target_emb_12,subject_rank,0.17249499804381824,0.2,0.6429986926145494,0.6583720084328829,0.15,0.6426206336257554,-0.0003780589887940611,0.0004656532206281743,0.0,-0.0003884501603175494,0.0004452979472139851,0.47692307692307695,0.14126923076923079,0.16538461538461538,target_emb,False,False
Q3,lebcj_l0p05_e32_target_emb_17,global_z,0.15341378336130687,0.02,0.6303484889503163,0.6424134933413387,0.15,0.6299724204466007,-0.0003760685037155209,0.00047616259944758394,0.0,-0.0003149616599178173,0.0009587743119263692,0.48846153846153845,0.14746153846153848,0.16538461538461538,target_emb,False,False
S1,lebcj_l0p05_e32_pred_emb_22,subject_rank,0.10263530818890068,0.2,0.47894327588040597,0.48149367773773444,0.3,0.47857271186491135,-0.00037056401549462326,0.00043308567021255336,0.0,-0.00025480996838628256,0.0006562146040104411,0.36923076923076925,0.23303846153846156,0.2653846153846154,pred_emb,False,False
Q1,lebcj_l0p05_e32_target_emb_12,subject_z,0.14142488609914106,0.05,0.5746308240745168,0.5825156472972571,0.15,0.5742818123200434,-0.00034901175447343835,0.0014798893917694895,0.0,-0.00014954397397592967,0.003342365850632939,0.27307692307692305,0.21023076923076922,0.28846153846153844,target_emb,False,False
Q2,lebcj_l0p05_e32_absresid_emb_02,subject_center,-0.18093618075388035,0.2,0.6429986926145494,0.6558674270412749,0.15,0.6426508898913068,-0.0003478027232426406,0.0022422807037414567,0.0,0.0,0.0051025825374570455,0.24615384615384617,0.1960769230769231,0.3,resid_emb,False,False
Q1,lebcj_l0p05_e32_pred_emb_01,subject_center,0.140039656739106,0.05,0.5746308240745168,0.5805934231596843,0.2,0.5742830436111804,-0.000347780463336389,0.0019036042706844956,0.0,0.0,0.003448421113402933,0.18461538461538463,0.2221153846153846,0.3384615384615385,pred_emb,False,False
Q2,lebcj_l0p05_e32_target_emb_12,subject_rank,0.17249499804381824,0.1,0.6429986926145494,0.656943965999459,0.15,0.6426569338345293,-0.0003417587800201849,0.00042001939078070407,0.0,-0.0003685866417849626,0.00042887516316930663,0.4307692307692308,0.13215384615384615,0.23461538461538461,target_emb,False,False
Q2,lebcj_l0p05_e32_absresid_emb_02,subject_z,-0.16917459051798164,0.05,0.6429986926145494,0.6555022631135884,0.15,0.6426569422579572,-0.00034175035659222974,0.002709251492173534,0.0,0.0,0.005710493438479292,0.16538461538461538,0.197,0.35,resid_emb,False,False
Q3,lebcj_l0p05_e32_target_norm,subject_z,0.13232162432545364,0.02,0.6303484889503163,0.6461564744989895,0.1,0.6300086863534494,-0.0003398025968668339,0.00024196308882631955,0.0,-0.00031068335351927545,0.0004862590869840755,0.49615384615384617,0.12065384615384614,0.16153846153846155,geometry,False,False
S2,lebcj_l0p05_e32_pred_rate_S1,subject_rank,-0.14027048647252036,0.02,0.5389534496173579,0.552032809210554,0.15,0.5386152918422935,-0.00033815777506440714,0.00030799530190694067,-4.319147785170063e-05,-0.0003696607479771741,0.00025379776373624097,0.5115384615384615,0.13053846153846155,0.1346153846153846,rate,False,False
Q2,lebcj_l0p05_e32_rate_gap_Q1,subject_z,0.16184995903017543,0.02,0.6429986926145494,0.6602032800930523,0.1,0.6426621314865497,-0.0003365611279997349,0.0020153791056017195,0.0,0.0,0.0027381269203780034,0.2153846153846154,0.15557692307692308,0.36153846153846153,rate,False,False
Q1,lebcj_l0p05_e32_target_emb_18,global_z,0.13813702391413682,0.1,0.5746308240745168,0.5800141707819805,0.2,0.5742980428391848,-0.00033278123533198034,0.0019423513688753985,0.0,0.0,0.003803003161411772,0.18461538461538463,0.2163846153846154,0.35384615384615387,target_emb,False,False
S3,lebcj_l0p05_e32_resid_emb_03,subject_rank,-0.127240686874411,0.1,0.5034376794790675,0.5106966108343443,0.15,0.5031102962578762,-0.0003273832211913019,0.0006952970862021465,0.0,-0.0002570918116038545,0.0009311573275323504,0.3730769230769231,0.18153846153846154,0.23461538461538461,resid_emb,False,False
Q1,lebcj_l0p05_e32_absresid_emb_13,subject_center,0.12232825472053016,0.2,0.5746308240745168,0.5804311904742473,0.2,0.5743036392106102,-0.0003271848639065933,0.0020587342787501115,0.0,0.0,0.004051095916649927,0.13076923076923078,0.2255769230769231,0.3769230769230769,resid_emb,False,False
S1,lebcj_l0p05_e32_target_emb_11,subject_rank,0.11239739128758544,0.2,0.47894327588040597,0.4828997862954126,0.2,0.4786208801825262,-0.00032239569787978484,0.0003827317980964125,0.0,-0.00031632495838296304,0.0008768740115921991,0.4423076923076923,0.2203846153846154,0.18461538461538463,target_emb,False,False
