kind,raw,bc,raw_weight,bc_weight,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos,public_safety_rank
global,raw05,bc_noq2_05,1.25,0.75,0.5617392605741245,-0.005791664115692652,-0.0064690105309108325,-0.007870501367882102,1.3373911896728365,0.7122924847778298,-0.006431664115692652
global,raw05,bc_strict_035,1.25,1.0,0.5616704702056502,-0.005860454484166944,0.018168515634154687,0.021804059926248395,1.3379268441651708,0.7028872269821609,-0.006391443390362015
global,raw10,bc_strict_05,0.5,0.75,0.5617347883262108,-0.005796136363606319,0.012196617656437753,0.017807584027525445,0.8103085433324632,0.5179065150098754,-0.006362956657667692
global,raw10,bc_strict_075,0.5,0.5,0.5617283420370479,-0.005802582652769228,0.014210318749903411,0.02310751458055669,0.7981271697823823,0.5681419730183427,-0.006355822476095714
global,raw05,bc_strict_05,1.0,0.75,0.5617430344004413,-0.005787890289375874,0.018139964330765472,0.024002467411391285,1.0873911896728365,0.6298550759167744,-0.0063190505033912815
global,raw05,bc_strict_075,1.0,0.5,0.5617363830929956,-0.0057945415968215785,0.020153665424231262,0.029140537762336813,1.0752098161227555,0.6805689042390066,-0.006313619604276191
global,raw075,bc_noq2_075,0.75,0.5,0.5618575044740602,-0.005673420215756897,-0.00875972506923856,-0.012987339147386244,1.0439811477912198,0.6775755495578196,-0.006313420215756897
global,raw075,bc_noq2_05,0.75,0.75,0.561872221728185,-0.005658702961632178,-0.010680103271212441,-0.014457065458193974,1.0561625213413008,0.6258507993095401,-0.006298702961632178
global,raw075,bc_strict_035,0.75,1.0,0.5618044535078315,-0.0057264711819856595,0.013957422893853131,0.01857911920431493,1.0566981758336347,0.6157525305532363,-0.006282726644622541
global,raw05,bc_noq2_035,1.25,1.0,0.5619477624995576,-0.005583162190259561,-0.00660147673568738,-0.007987067754023136,1.3379268441651708,0.7086209741945088,-0.006223162190259561
global,raw05,bc_noq2_10,0.5,0.5,0.5617764914505189,-0.005754433239298251,-0.012318493909118211,-0.02031315417804637,0.5828851835726776,0.4207635703084898,-0.0062207413861563934
global,raw10,bc_strict_035,1.25,0.75,0.5618889740674479,-0.005641950622369274,0.010277536851373987,0.011007642577872151,1.8732385172729455,0.8782814690253117,-0.00622028540126103
global,raw05,bc_noq2_05,0.5,1.0,0.5618245604043658,-0.0057063642854513486,-0.017219119927192206,-0.021123273655239968,0.6165215862304483,0.3310807463131038,-0.006199581554435707
global,raw10,bc_strict_035,1.0,0.75,0.5619337534159947,-0.005597171273822421,0.009566164808833046,0.01199566792562437,1.5117798404431317,0.8298708110652342,-0.006179774284969423
global,raw10,bc_noq2_075,0.5,0.5,0.5620074791488854,-0.0055234455409317595,-0.012333501693117352,-0.0203327833086274,0.7981271697823823,0.5759939125470553,-0.0061619472767576655
global,raw05,bc_noq2_075,1.0,0.5,0.562015520204833,-0.00551540448498411,-0.006390155018789507,-0.00934016220806179,1.0752098161227555,0.687973340172964,-0.00615540448498411
global,raw10,bc_strict_035,0.5,1.0,0.5619554318349825,-0.005575492854834607,0.010383646269974593,0.015051774530627036,0.810844197824797,0.514529875142465,-0.00615319097721476
global,raw10,bc_noq2_05,0.5,0.75,0.5620221724224226,-0.005508752267394557,-0.014253879895091064,-0.021077159253673896,0.8103085433324632,0.5245232741674256,-0.0061487522673945565
global,raw05,bc_noq2_05,1.0,0.75,0.5620304184966528,-0.005500506193164334,-0.00831053322076334,-0.011111334707153291,1.0873911896728365,0.636441533991814,-0.006140506193164334
global,raw05,bc_strict_035,1.0,1.0,0.5619638190672737,-0.005567105622543478,0.016326992944302336,0.02147343249605327,1.0879268441651704,0.626369097024742,-0.006109143664877663
global,raw10,bc_strict_05,1.25,0.5,0.562005014230306,-0.005525910459511119,0.010739442593608307,0.011842363957461396,1.8655541772642905,0.9005335410101268,-0.006101473803949469
global,raw075,bc_strict_035,1.25,0.75,0.5619897668922738,-0.0055411577975433834,0.015048211153603604,0.017515385352941733,1.6805640192379858,0.8562986215859634,-0.006090868530621762
global,raw075,bc_noq2_035,0.75,1.0,0.5620817458017389,-0.0054491788880782766,-0.010812569475988937,-0.014537771571746077,1.0566981758336347,0.6219496833528623,-0.0060891788880782765
global,raw10,bc_noq2_035,1.25,0.75,0.5621056957224947,-0.0054252289673224485,-0.00829995742600759,-0.00892184816515798,1.8732385172729455,0.8814697363160666,-0.0060652289673224485
global,raw10,bc_strict_05,1.0,0.5,0.562051887748882,-0.0054790369409351,0.010028070551067423,0.013082553056907989,1.5040955004344778,0.8589856324640482,-0.006058868517628695
global,raw10,bc_noq2_035,1.0,0.75,0.5621504750710417,-0.005380449618775485,-0.009011329468548534,-0.01135626471033633,1.5117798404431317,0.8340086447060335,-0.006020449618775485
global,raw10,bc_noq2_10,1.25,0.25,0.5621855661681054,-0.005345358521711696,-0.0044439094317072,-0.005181743023766398,1.848735975935405,0.9436716941831902,-0.005985358521711696
global,raw05,bc_strict_05,0.75,0.75,0.562096644100192,-0.00543428058962514,0.016298441640913174,0.023550515040054232,0.8373911896728357,0.5296854930521507,-0.005976489939779661
global,raw05,bc_strict_075,0.75,0.5,0.5620898419074751,-0.0054410827823420105,0.018312142734378905,0.029426144533684,0.8252098161227557,0.5804889380743097,-0.005971209925935737
global,raw075,bc_strict_05,1.25,0.5,0.5621083602283641,-0.005422564461453061,0.015510116895837908,0.018685778957406245,1.6728796792293326,0.8822592199055657,-0.005969503760078034
global,raw075,bc_noq2_035,1.25,0.75,0.5622064885473207,-0.005324436142496447,-0.0035292831237779577,-0.004125542883543106,1.6805640192379858,0.8599734257726337,-0.005964436142496447
global,raw10,bc_noq2_05,1.25,0.5,0.5622083549943486,-0.005322569695468515,-0.006894222440744222,-0.007626521145265627,1.8655541772642905,0.9034090078798062,-0.005962569695468515
global,raw075,bc_strict_05,0.5,0.75,0.5620934535924464,-0.005437471097370694,0.014104887377329638,0.02109706389840971,0.7332387441184791,0.48010161191888895,-0.0059394327684015
global,raw10,bc_noq2_10,1.0,0.25,0.5622321194904705,-0.005298805199346668,-0.005155281474248014,-0.0072727622820923975,1.4872772991055931,0.9184897687526985,-0.005938805199346668
global,raw10,bc_noq2_035,0.5,1.0,0.56223272412889,-0.005298200560927113,-0.014386346099867477,-0.02110354426961062,0.810844197824797,0.5206881245179222,-0.005938200560927113
global,raw05,bc_noq2_035,1.0,1.0,0.5622411113611812,-0.005289813328635984,-0.008442999425539732,-0.011213383209748023,1.0879268441651704,0.6325210177960442,-0.005929813328635984
global,raw075,bc_strict_075,0.5,0.5,0.5620867283711047,-0.005444196318712402,0.016118588470795364,0.027013558936541504,0.7210573705683981,0.529005249385799,-0.005924330684342349
global,raw10,bc_noq2_05,1.0,0.5,0.5622552285129245,-0.005275696176892608,-0.007605594483285112,-0.009966638244346702,1.5040955004344778,0.8628321222764246,-0.005915696176892608
global,raw10,bc_strict_035,0.75,0.75,0.5622270236283039,-0.005303901061513239,0.00885479276629226,0.01318924930596554,1.1503211636133182,0.7500602488155333,-0.005890772304915485
global,raw075,bc_noq2_10,1.25,0.25,0.5622882378100836,-0.005242686879733505,0.0003267648705225253,0.00042125698644914606,1.6560614779004459,0.9345952613334265,-0.005880726290510369
global,raw075,bc_noq2_05,1.25,0.5,0.5623117009924067,-0.005219223697410458,-0.002123548138514617,-0.002568099898686836,1.6728796792293326,0.8856250106052648,-0.005859223697410458
global,raw075,bc_strict_035,1.0,0.75,0.5622323438243997,-0.005298580865417457,0.013382704250616776,0.018043120215727456,1.3576402420151639,0.8012865049173571,-0.005858284639913757
global,raw05,bc_noq2_075,0.75,0.5,0.5623689790193126,-0.005161945670504542,-0.008231677708641857,-0.013406080810688371,0.8252098161227557,0.5883194733692795,-0.005801945670504542
global,raw05,bc_noq2_05,0.75,0.75,0.5623840281964035,-0.0051468964934136,-0.010152055910615642,-0.014852752250043653,0.8373911896728357,0.536310978290418,-0.0057868964934136
global,raw10,bc_strict_05,0.75,0.5,0.5623472492776583,-0.005183675412158806,0.009316698508526698,0.014671141099200537,1.1426368236046651,0.7876720439782946,-0.005767775221107645
global,raw05,bc_strict_035,0.75,1.0,0.562319649189122,-0.005211275500695112,0.014485470254449913,0.02078184264751147,0.8379268441651705,0.5262509843216654,-0.005764362679168412
global,raw075,bc_noq2_075,0.5,0.5,0.5623658654829422,-0.0051650592068749335,-0.010425231972225406,-0.017728738994229935,0.7210573705683981,0.5367812079577027,-0.005741905103329652
global,raw075,bc_noq2_05,0.5,0.75,0.5623808376886581,-0.005150087001159043,-0.012345610174199167,-0.018713490790622494,0.7332387441184791,0.4865450033981184,-0.0057366779964538265
global,raw075,bc_strict_05,1.0,0.5,0.5623525204032963,-0.005178404286520832,0.013844609992851089,0.019542427173826607,1.349955902006511,0.8341664562466994,-0.005735336626563726
global,raw075,bc_strict_035,0.5,1.0,0.5623164095032006,-0.005214515186616531,0.012291915990866447,0.018246705771254215,0.7337743986108132,0.4768291580386651,-0.005727783209559982
global,raw10,bc_noq2_035,0.75,0.75,0.5624437452833507,-0.005087179406466413,-0.009722701511089308,-0.01458420051294249,1.1503211636133182,0.7553533286812986,-0.005727179406466413
global,raw075,bc_noq2_035,1.0,0.75,0.5624490654794465,-0.005081859210370632,-0.0051947900267648,-0.007044250071736225,1.3576402420151639,0.805910535482947,-0.005721859210370632
global,raw10,bc_noq2_10,0.75,0.25,0.5625270281014608,-0.005003896588356316,-0.005866653516788853,-0.010370860163309167,1.1258186222757798,0.8712205897541071,-0.005643896588356316
global,raw075,bc_noq2_10,1.0,0.25,0.5625320948216778,-0.004998829868139376,-0.001338742032464408,-0.0020743967593268107,1.3331377006776244,0.9042849443047002,-0.005638829868139376
global,raw10,bc_noq2_05,0.75,0.5,0.5625505900417009,-0.0049803346481162025,-0.00831696652582584,-0.01318255954848686,1.1426368236046651,0.7928268834448341,-0.0056203346481162025
global,raw075,bc_noq2_05,1.0,0.5,0.5625558611673388,-0.00497506352247834,-0.0037890550415014476,-0.005376529839416981,1.349955902006511,0.8385444562401638,-0.00561506352247834
global,raw05,bc_strict_035,1.25,0.75,0.5624774491933977,-0.005053475496419435,0.01592829008793148,0.02189041429647349,1.3159451331238778,0.7916951247071373,-0.005597905755891846
global,raw05,bc_noq2_035,0.75,1.0,0.5625969414830295,-0.004933983206787618,-0.010284522115392157,-0.014927797893250917,0.8379268441651705,0.5324184512602478,-0.005573983206787618
global,raw05,bc_strict_075,0.0,0.75,0.561964833734079,-0.005566090955738123,0.019181361997232662,0.02518257704974847,0.11281472418413302,0.06483684587942802,-0.005541254563102034
global,raw075,bc_strict_075,0.0,0.75,0.561964833734079,-0.005566090955738123,0.019181361997232662,0.02518257704974847,0.11281472418413302,0.06483684587942802,-0.005541254563102034
global,raw10,bc_strict_075,0.0,0.75,0.561964833734079,-0.005566090955738123,0.019181361997232662,0.02518257704974847,0.11281472418413302,0.06483684587942802,-0.005541254563102034
global,raw075,bc_noq2_035,0.5,1.0,0.562593701797108,-0.004937222892709148,-0.012478076378975625,-0.01875575028214612,0.7337743986108132,0.48281941008634943,-0.005524242411597798
global,raw10,bc_strict_075,1.25,0.25,0.5625981331165902,-0.004932791573226902,0.00995064754511531,0.011722794895661554,1.844898292210445,0.9514536039183508,-0.00551308768795621
global,raw075,bc_strict_035,0.75,0.75,0.5626152099589864,-0.004915714730830745,0.011717197347630057,0.018476659540740417,1.0347164647923421,0.7142601741308361,-0.005485411546744964
global,raw05,bc_noq2_035,1.25,0.75,0.5626941708484445,-0.00483675384137261,-0.002649204189450096,-0.003662666872991244,1.3159451331238778,0.7964437954257911,-0.00547675384137261
global,raw05,bc_strict_05,1.25,0.5,0.5625986288567413,-0.0049322958330758615,0.016390195830165783,0.023629342463636367,1.3082607931152244,0.8256522793624113,-0.005473954658094866
global,raw10,bc_strict_075,1.0,0.25,0.5626555058524118,-0.0048754188374053875,0.009239275502574378,0.013223632317853685,1.4834396153806322,0.9294329914952114,-0.0054599831843899415
global,raw10,bc_noq2_075,1.25,0.25,0.5627506771542475,-0.004780247535569604,-0.0033212626763951293,-0.003919728524532167,1.844898292210445,0.9531484741379096,-0.005420247535569604
global,raw05,bc_strict_05,0.5,0.75,0.5625126992136621,-0.005018225476155047,0.014456918951060804,0.02255887401664705,0.5873911896728365,0.401240224352775,-0.005401396914186951
global,raw10,bc_strict_035,1.25,0.5,0.5627229057234908,-0.004808018966326322,0.00803731130515066,0.009294647570400584,1.8512568062316526,0.9371824971386785,-0.005399795098495417
global,raw05,bc_strict_075,0.5,0.5,0.5625057205478954,-0.0050252041419217575,0.01647062004452643,0.029108201860005248,0.575209816122755,0.4450072452419502,-0.005386548274552803
global,raw05,bc_noq2_10,1.25,0.25,0.5627777887741605,-0.0047531359156566255,0.0012068438048502353,0.0019195647686036357,1.2914425917863386,0.8992121659239478,-0.005385894852827524
global,raw05,bc_noq2_05,1.25,0.5,0.5628019696207838,-0.004728955069033369,-0.0012434692041867488,-0.0018024967554914689,1.3082607931152244,0.8301740383759953,-0.005368955069033369
global,raw075,bc_strict_075,1.25,0.25,0.5627146197729987,-0.0048163049168183925,0.014721321847344938,0.019206572121058203,1.6522237941754854,0.9436420595014631,-0.005367976985734323
global,raw10,bc_noq2_075,1.0,0.25,0.5628080498900692,-0.004722874799747978,-0.004032634718936059,-0.005786867112958594,1.4834396153806322,0.9318797213278611,-0.005362874799747978
global,raw075,bc_strict_05,0.75,0.5,0.5627369641153692,-0.00479396057444792,0.012179103089864559,0.020446186677240893,1.0270321247836882,0.7547730886743778,-0.0053608859559087325
global,raw10,bc_strict_035,1.0,0.5,0.5627825023633347,-0.004748422326482427,0.007325939262609911,0.010211320506552565,1.489798129401839,0.9090366274718004,-0.005344466690906767
global,raw10,bc_strict_035,0.5,0.75,0.5627699172828029,-0.004761007407014239,0.008143420723751321,0.014484925385187891,0.7888624867835045,0.6142512622397783,-0.005343236872098535
global,raw075,bc_noq2_035,0.75,0.75,0.5628319316140333,-0.004698993075783808,-0.006860296929751512,-0.01090356143098827,1.0347164647923421,0.7199165952993877,-0.005338993075783808
global,raw05,bc_strict_035,1.0,0.75,0.5627783833895988,-0.004752541300218294,0.014086767398079026,0.021857839354572767,1.0659451331238776,0.724045903954451,-0.005308020695829819
global,raw10,bc_noq2_035,1.25,0.5,0.5628731856854918,-0.004657739004325312,-0.004347684879770392,-0.005037257704361224,1.8512568062316526,0.9389406528211722,-0.005297739004325312
global,raw075,bc_noq2_075,1.25,0.25,0.5628671638106562,-0.004663760879160983,0.0014494116258344945,0.0018951480530193176,1.6522237941754854,0.9457048998135095,-0.005295064409405976
global,raw05,bc_noq2_075,0.0,0.75,0.5623442104651799,-0.005186714224637234,-0.020634368667298408,-0.027644683533098298,0.11281472418413302,0.0661639746660661,-0.005276966003984541
global,raw075,bc_noq2_075,0.0,0.75,0.5623442104651799,-0.005186714224637234,-0.020634368667298408,-0.027644683533098298,0.11281472418413302,0.0661639746660661,-0.005276966003984541
global,raw10,bc_noq2_075,0.0,0.75,0.5623442104651799,-0.005186714224637234,-0.020634368667298408,-0.027644683533098298,0.11281472418413302,0.0661639746660661,-0.005276966003984541
global,raw075,bc_noq2_10,0.75,0.25,0.5629161594940747,-0.004614765195742443,-0.00300424893545109,-0.005767544611596951,1.0102139234548038,0.8489923172330408,-0.005254765195742443
global,raw075,bc_strict_035,1.25,0.5,0.5628423578101979,-0.004688566879619271,0.012807985607380397,0.016335116569901775,1.6585823081966924,0.9260059973134748,-0.005251718965974989
global,raw10,bc_noq2_035,1.0,0.5,0.5629327823253358,-0.004598142364481306,-0.00505905692231114,-0.007070850773106993,1.489798129401839,0.9115172549518555,-0.005238142364481306
global,raw075,bc_noq2_05,0.75,0.5,0.5629403048794118,-0.004590619810405316,-0.005454561944487979,-0.009225280160740222,1.0270321247836882,0.7603946942178542,-0.005230619810405316
global,raw10,bc_strict_05,0.5,0.5,0.5628922261284256,-0.004638698561391541,0.008605326465985752,0.01657484272229493,0.7811781467748513,0.6586694402364435,-0.005212009120015508
global,raw05,bc_noq2_075,0.5,0.5,0.562784857659733,-0.004746067030084178,-0.010073200398494336,-0.01809387570747268,0.575209816122755,0.45229916007301185,-0.005206234882982382
global,raw05,bc_noq2_05,0.5,0.75,0.5628000833098737,-0.004730841379943396,-0.011993578600468001,-0.018988886207375516,0.5873911896728365,0.4071116198662269,-0.005200754331681665
global,raw05,bc_strict_035,0.5,1.0,0.5627379532978962,-0.004792971391920919,0.012643947564597503,0.01956756268537969,0.58792684416517,0.3983021966032036,-0.005187449181865471
global,raw05,bc_strict_05,1.0,0.5,0.5629006234080379,-0.004630301281779214,0.01454867314031341,0.02399070507707359,1.0582607931152246,0.7639196745301751,-0.005183009242937334
global,raw05,bc_noq2_035,1.0,0.75,0.5629951050446457,-0.004535819645171468,-0.0044907268793025566,-0.007021480810545827,1.0659451331238776,0.7295957331650019,-0.005175819645171468
global,raw075,bc_noq2_035,1.25,0.5,0.5629926377721989,-0.004538286917618262,0.0004229894224593432,0.0005407061980194675,1.6585823081966924,0.9281202169242981,-0.005175748981083505
global,raw10,bc_noq2_035,0.5,0.75,0.5629866389378498,-0.004544285751967303,-0.010434073553630257,-0.01874699252561646,0.7888624867835045,0.6204608456064415,-0.005175375741394107
global,raw10,bc_strict_075,0.75,0.25,0.5629614955528324,-0.004569429136984771,0.008527903460033586,0.015406272093792929,1.121980938550818,0.8873115423333631,-0.005158261716224569
global,raw075,bc_strict_075,1.0,0.25,0.5629667763361198,-0.004564148353697339,0.01305581494435805,0.020570706323832753,1.329300016952664,0.9168611955801074,-0.005125813464031191
global,raw05,bc_noq2_10,1.0,0.25,0.5630795387298204,-0.004451385959996723,-0.0006346788850020736,-0.001191986788623769,1.041442591786339,0.8562253675090493,-0.005091385959996723
global,raw05,bc_strict_05,0.0,1.0,0.5624624108380408,-0.005068513851776313,0.014365164761808125,0.018315154264939067,0.11652158623044818,0.06503418788614415,-0.005075540132189823
global,raw075,bc_strict_05,0.0,1.0,0.5624624108380408,-0.005068513851776313,0.014365164761808125,0.018315154264939067,0.11652158623044818,0.06503418788614415,-0.005075540132189823
global,raw10,bc_strict_05,0.0,1.0,0.5624624108380408,-0.005068513851776313,0.014365164761808125,0.018315154264939067,0.11652158623044818,0.06503418788614415,-0.005075540132189823
global,raw10,bc_noq2_10,0.5,0.25,0.5630714157223419,-0.0044595089674752675,-0.006578025559329769,-0.015167027591487985,0.7643599454459656,0.7715040402035176,-0.00507099692383204
global,raw05,bc_noq2_05,1.0,0.5,0.5631039641720804,-0.004426960517736722,-0.003084991894039129,-0.00512368151354097,1.0582607931152246,0.7694070640549215,-0.005066960517736722
global,raw10,bc_noq2_05,0.5,0.5,0.5630955668924681,-0.004435357797349049,-0.009028338568366785,-0.017560710830328716,0.7811781467748513,0.6651501659189204,-0.00506030031476893
global,raw10,bc_noq2_075,0.75,0.25,0.5631140395904897,-0.004416885099327472,-0.004744006761476855,-0.008606420788887651,1.121980938550818,0.8910418846079069,-0.005056885099327472
global,raw075,bc_noq2_075,1.0,0.25,0.563119320373777,-0.004411604316040152,-0.00021609527715239616,-0.0003415662716988659,1.329300016952664,0.9197887174840865,-0.005051604316040152
global,raw10,bc_strict_035,0.75,0.5,0.563090825739341,-0.004440098950476146,0.006614567220069047,0.011475679890534664,1.1283394525720256,0.856943380330676,-0.005040411547155731
global,raw075,bc_strict_035,1.0,0.5,0.5630962446574728,-0.004434680032344374,0.011142478704393525,0.01700396972651556,1.3356585309738709,0.8922762152729586,-0.005007825160118012
global,raw05,bc_noq2_035,0.5,1.0,0.5630152455918036,-0.004515679098013536,-0.012126044805244561,-0.019022719258454376,0.58792684416517,0.40374958021597973,-0.004986020573345672
global,raw05,bc_strict_035,0.75,0.75,0.5631418438051242,-0.00438908088469292,0.012245244708226657,0.02147343249605309,0.8159451331238775,0.6263690970247414,-0.00495560941644356
global,raw10,bc_noq2_035,0.75,0.5,0.5632411057013421,-0.004289818988475025,-0.0057704289648520014,-0.010053594875157628,1.1283394525720256,0.8605743923873503,-0.004929818988475025
global,raw075,bc_noq2_035,1.0,0.5,0.5632465246194738,-0.004284400070343364,-0.0012425174805275187,-0.0019023500250934901,1.3356585309738709,0.895197224903186,-0.004924400070343364
global,raw075,bc_strict_035,0.5,0.75,0.5631385882384178,-0.004392336451399359,0.010051690444643175,0.018531059669632043,0.7117926875695212,0.5744470914662116,-0.004901460458787117
global,raw10,bc_strict_05,1.25,0.25,0.5632287848974876,-0.004302139792329518,0.007148151403156224,0.008612989715502499,1.8364237807066792,0.9686535128753317,-0.00489925088391058
global,raw05,bc_strict_075,1.25,0.25,0.5632182144238007,-0.0043127102660164285,0.015601400781672723,0.02524556187161299,1.2876049080613776,0.9120936550959107,-0.004859101861326392
global,raw10,bc_strict_05,1.0,0.25,0.5632969340185623,-0.00423399067125485,0.00643677936061545,0.00951552484050577,1.4749651038768659,0.9545116510753788,-0.004835369995091158
global,raw10,bc_noq2_05,1.25,0.25,0.5633362826538725,-0.004194642035944662,-0.001668681114020037,-0.002012546372764927,1.8364237807066792,0.9695736790049203,-0.004834642035944662
global,raw05,bc_strict_05,0.75,0.5,0.5632651397678489,-0.004265784921968274,0.012707150450461177,0.024085978344998534,0.8082607931152239,0.6706609133722007,-0.004829542019265507
global,raw05,bc_noq2_10,0.0,0.5,0.5627725255926108,-0.004758399097206323,-0.016001539288823065,-0.02902352366881957,0.08288518357267721,0.06581132627519126,-0.004824707244064465
global,raw075,bc_noq2_10,0.0,0.5,0.5627725255926108,-0.004758399097206323,-0.016001539288823065,-0.02902352366881957,0.08288518357267721,0.06581132627519126,-0.004824707244064465
global,raw10,bc_noq2_10,0.0,0.5,0.5627725255926108,-0.004758399097206323,-0.016001539288823065,-0.02902352366881957,0.08288518357267721,0.06581132627519126,-0.004824707244064465
global,raw05,bc_noq2_035,0.75,0.75,0.563358565460171,-0.004172359229646094,-0.006332249569154921,-0.011213383209748238,0.8159451331238775,0.6325210177960439,-0.004812359229646094
global,raw05,bc_noq2_05,0.0,1.0,0.5628219063125646,-0.004709018377252572,-0.02090216530689695,-0.027114380850716834,0.11652158623044818,0.06616832877027176,-0.0048022356462369305
global,raw075,bc_noq2_05,0.0,1.0,0.5628219063125646,-0.004709018377252572,-0.02090216530689695,-0.027114380850716834,0.11652158623044818,0.06616832877027176,-0.0048022356462369305
global,raw10,bc_noq2_05,0.0,1.0,0.5628219063125646,-0.004709018377252572,-0.02090216530689695,-0.027114380850716834,0.11652158623044818,0.06616832877027176,-0.0048022356462369305
global,raw05,bc_noq2_075,1.25,0.25,0.563370758461458,-0.00416016622835913,0.0023294905601622816,0.003782186619136492,1.2876049080613776,0.9151662300776293,-0.004786189284998157
global,raw075,bc_strict_05,0.5,0.5,0.5632619120467425,-0.0042690126430746655,0.010513596186877666,0.021121147073278782,0.7041083475608675,0.6192144254160447,-0.0047692177440020935
global,raw10,bc_noq2_05,1.0,0.25,0.5634044317749473,-0.004126492914869884,-0.002380053156560805,-0.0035234797711782826,1.4749651038768659,0.9558774909801848,-0.004766492914869884
global,raw075,bc_noq2_035,0.5,0.75,0.5633553098934648,-0.004175614796352312,-0.008525803832738406,-0.01588885740202489,0.7117926875695212,0.5806925005768668,-0.0047450489464079286
global,raw075,bc_strict_075,0.75,0.25,0.563359271038129,-0.004171653651688145,0.01139030804137139,0.022416581424409363,1.0063762397298426,0.8670210697418472,-0.004743311803439917
global,raw075,bc_strict_05,1.25,0.25,0.5633589767444575,-0.004171947945359689,0.011918825705385909,0.015981132903522814,1.6437492826717195,0.9648171938821752,-0.004740434991127373
global,raw05,bc_strict_035,1.25,0.5,0.5633489767457079,-0.004181947944109199,0.013688064541708208,0.021411582084834926,1.2939634220825855,0.8860619301830381,-0.00473981955685895
global,raw05,bc_noq2_10,0.75,0.25,0.5634437762441701,-0.00408714844564706,-0.002476201574854356,-0.0055974900308398716,0.7914425917863387,0.7831809502602224,-0.004720302519076131
global,raw05,bc_noq2_05,0.75,0.5,0.5634684805318914,-0.004062444157925782,-0.00492651458389136,-0.009426979406356116,0.8082607931152239,0.6770483156838976,-0.004702444157925782
global,raw075,bc_noq2_05,1.25,0.25,0.5634664745008423,-0.004064450188974833,0.003101993188209642,0.004164143398524753,1.6437492826717195,0.9659525136115844,-0.004685838229845575
global,raw05,bc_noq2_035,1.25,0.5,0.563499256707709,-0.004031667982108189,0.0013030683567871557,0.002045340072034072,1.2939634220825855,0.8891104035274539,-0.004663849571967466
global,raw075,bc_noq2_075,0.75,0.25,0.5635118150757863,-0.004019109614030847,-0.001881602180139052,-0.0037215654035540704,1.0063762397298426,0.8713519081521218,-0.004659109614030847
global,raw075,bc_noq2_10,0.5,0.25,0.5634406512568438,-0.0040902734329733015,-0.004669755838437956,-0.011455108613006394,0.687290146231982,0.7380410512424485,-0.004640105549958887
global,raw075,bc_noq2_05,0.5,0.5,0.563465252810785,-0.004065671879032173,-0.0071200688474748735,-0.014457065458193802,0.7041083475608675,0.6258507993095406,-0.004628958557080867
global,raw075,bc_strict_035,0.75,0.5,0.5634905287850941,-0.004040395904723049,0.009476971801406723,0.017781500366252968,1.0127347537510496,0.831821022863797,-0.004623534073914608
global,raw10,bc_strict_075,0.5,0.25,0.5635172086315576,-0.004013716058259509,0.00781653141749277,0.0186748893052147,0.7605222617210046,0.7954103783144706,-0.004575234679131355
global,raw05,bc_strict_075,1.0,0.25,0.5635256048069722,-0.0040053198828449155,0.013759878091820454,0.02645593778489689,1.037604908061378,0.8733251266384531,-0.004562760614293992
global,raw075,bc_noq2_035,0.75,0.5,0.5636408087470951,-0.003890115942722039,-0.002908024383514332,-0.005483352442886247,1.0127347537510496,0.8359478688506973,-0.004530115942722039
global,raw10,bc_strict_05,0.75,0.25,0.5636139106173084,-0.003917014072508773,0.005725407318074563,0.010879317536990327,1.1135064270470516,0.9262396238420166,-0.004522661628600326
global,raw10,bc_strict_035,1.25,0.25,0.5636206849254548,-0.003910239764362333,0.005797085758927544,0.007093660090414227,1.8292750951903607,0.9798848310347272,-0.004515457249808768
global,raw075,bc_strict_05,1.0,0.25,0.5636193665942829,-0.003911558095534229,0.010253318802399145,0.016797165767141103,1.3208255054488984,0.9472232679260892,-0.004490038182719834
global,raw05,bc_noq2_075,1.0,0.25,0.5636781488446296,-0.003852775845187506,0.00048796787031001634,0.0009426808417031626,1.037604908061378,0.8774872902041321,-0.0044898480379656465
global,raw10,bc_noq2_035,1.25,0.25,0.5636987055879994,-0.0038322191018177465,-0.0003954123335330294,-0.0004841036890246584,1.8292750951903607,0.9803983372912326,-0.0044722191018177464
global,raw10,bc_noq2_075,0.5,0.25,0.563669752669215,-0.0038611720206020994,-0.005455378804017669,-0.013130023973161313,0.7605222617210046,0.8012866402890557,-0.004469589829978903
global,raw10,bc_strict_035,0.5,0.5,0.5636489806011065,-0.003881944088710676,0.00590319517752818,0.013189249305965553,0.7668807757422115,0.7500602488155327,-0.004460029538239276
global,raw10,bc_noq2_05,0.75,0.25,0.5637214083736932,-0.0038095163161239176,-0.003091425199101698,-0.005888178711667699,1.1135064270470516,0.9284324942538427,-0.0044495163161239176
global,raw10,bc_strict_035,1.0,0.25,0.5636953087993042,-0.0038356158905129556,0.005085713716386628,0.007688333255268288,1.4678164183605467,0.9713760590313177,-0.004445101608214636
global,raw05,bc_strict_035,1.0,0.5,0.5636575594194071,-0.003873365270410045,0.011846541851855909,0.02174952231747187,1.0439634220825853,0.8390324854266359,-0.00444228601929891
global,raw075,bc_noq2_05,1.0,0.25,0.5637268643506677,-0.0038040603391494843,0.0014364862852228853,0.002357414217649882,1.3208255054488984,0.9488885910358086,-0.0044354414214381474
