tag,block_mode,family,k,context_variant,folds,train_blocks,val_blocks,mean_val_len,proto_logloss,proto_acc,proto_predictability,balance_entropy_norm,oracle_rate_r2,oracle_rate_cos,pred_rate_r2,pred_rate_cos,jepa_friendly_score,practical_score
best_bridge,submission_like,label_rate,8,past_label,4,326.5,20.5,6.508638072453862,1.831846364133911,0.4276030986557302,0.1190681115978425,0.9741485288132644,0.3379902338013268,0.9023912847042084,0.1213725940043933,0.8889294564723969,0.299582365542795,0.30616305253057663
best_bridge,submission_like,raw_mean,8,prior_label,4,326.5,20.5,6.508638072453862,0.6678214266417489,0.828816359079517,0.6788457798615187,0.8957989961678381,0.0297875327939246,0.8787164092063904,0.1075536033563782,0.8850772678852081,0.518918044974583,0.41794908248166673
best_bridge,submission_like,label_state,10,past_label,4,326.5,20.5,6.508638072453862,2.5878973390759583,0.2701184780132148,-0.1239095340927973,0.9695094394229256,0.2275547177562975,0.8882385492324829,0.1039276703871802,0.8862094432115555,0.1625250443533371,0.22033931268014423
best_bridge,submission_like,label_state,10,bidir_label,4,326.5,20.5,6.508638072453862,2.9906347946671743,0.2343500797448166,-0.2988161887118182,0.9695094394229256,0.2275547177562975,0.8882385492324829,0.1034314278540262,0.8830946385860443,0.0940547870763694,0.21484999230659596
best_bridge,submission_like,label_state,10,future_label,4,326.5,20.5,6.508638072453862,2.668569863998081,0.2720295055821371,-0.1589451665076777,0.9695094394229256,0.2275547177562975,0.8882385492324829,0.1000366784885141,0.8815142661333084,0.1498665801421802,0.219653218840816
best_bridge,submission_like,raw_mean,8,prior_all,4,326.5,20.5,6.508638072453862,0.7549259763769789,0.807458988380041,0.6369573458808913,0.8957989961678381,0.0297875327939246,0.8787164092063904,0.0956557335374674,0.8853392452001572,0.4976060449776861,0.40129890092686077
best_bridge,submission_like,raw_mean,8,prior_raw,4,326.5,20.5,6.508638072453862,0.7483247249344968,0.807458988380041,0.640131876787468,0.8957989961678381,0.0297875327939246,0.8787164092063904,0.0955771730544321,0.8853719681501389,0.4987014186983809,0.4020728935327461
best_bridge,submission_like,raw_mean,8,past_label,4,326.5,20.5,6.508638072453862,0.7913991241615785,0.7542321713374345,0.6194174694027405,0.8957989961678381,0.0297875327939246,0.8787164092063904,0.093366893563633,0.8847472220659256,0.4803639568070451,0.3883576992574735
best_bridge,submission_like,label_rate,8,bidir_label,4,326.5,20.5,6.508638072453862,1.8879925983726336,0.4395078605604921,0.0920674803642441,0.9741485288132644,0.3379902338013268,0.9023912847042084,0.0882800876704552,0.8839854001998901,0.2858945957252004,0.2929254824244068
best_bridge,submission_like,label_state,10,prior_label,4,326.5,20.5,6.508638072453862,2.1764251856491823,0.2927830940988836,0.0547905515972997,0.9695094394229256,0.2275547177562975,0.8882385492324829,0.0868886389759901,0.8820059597492218,0.2261951912797668,0.23317688513952192
best_bridge,submission_like,raw_mean,8,future_label,4,326.5,20.5,6.508638072453862,0.8619999309004378,0.7314507860560492,0.5854656581477697,0.8957989961678381,0.0297875327939246,0.8787164092063904,0.086787676666867,0.8837359249591827,0.4626087024321751,0.3748077344273315
best_bridge,submission_like,label_rate,10,bidir_label,4,326.5,20.5,6.508638072453862,1.8886237493235156,0.3900318979266347,0.1797811272773669,0.9409291937548372,0.3825294387473661,0.9100467711687088,0.0856352411643698,0.8795271068811417,0.309529157552868,0.3145841558617546
best_bridge,submission_like,label_state,10,prior_raw,4,326.5,20.5,6.508638072453862,3.3247386513280164,0.283871610845295,-0.443915650042217,0.9695094394229256,0.2275547177562975,0.8882385492324829,0.0827263377113909,0.8801059871912003,0.0490332638022984,0.2171019494360089
best_bridge,fixed_2,label_rate,10,prior_label,4,286.5,112.5,2.0,2.1761389893283685,0.2734608123092203,0.0549148450801701,0.980055207057292,0.438671631395287,0.9162952601909636,0.0796697957476505,0.8744968324899673,0.253652582804456,0.2823387106078892
best_semantic_oracle,fixed_2,label_rate,10,future_raw,4,286.5,112.5,2.0,4.341999046489241,0.1925994134646706,-0.8857062263194584,0.980055207057292,0.438671631395287,0.9162952601909636,-0.1599004883232713,0.8474849164485931,-0.1396511287685083,0.23656334057425155
best_semantic_oracle,fixed_2,label_rate,10,prior_label,4,286.5,112.5,2.0,2.1761389893283685,0.2734608123092203,0.0549148450801701,0.980055207057292,0.438671631395287,0.9162952601909636,0.0796697957476505,0.8744968324899673,0.253652582804456,0.2823387106078892
best_semantic_oracle,fixed_2,label_rate,10,bidir_all,4,286.5,112.5,2.0,4.726889623845887,0.234611718899571,-1.0528620802020063,0.980055207057292,0.438671631395287,0.9162952601909636,-0.1264603620855031,0.8509072363376617,-0.1830651912928663,0.2428651863894866
best_semantic_oracle,fixed_2,label_rate,10,bidir_label,4,286.5,112.5,2.0,2.8655684590298707,0.2142027518610509,-0.2445005692726772,0.980055207057292,0.438671631395287,0.9162952601909636,0.0092133746813168,0.8636375367641449,0.1229142914780587,0.24210718500403777
best_semantic_oracle,fixed_2,label_rate,10,prior_raw,4,286.5,112.5,2.0,2.64694301705954,0.2832472949576753,-0.149552746221303,0.980055207057292,0.438671631395287,0.9162952601909636,0.0721799992760512,0.8742722421884537,0.1825482630843115,0.2682055226172151
best_semantic_oracle,fixed_2,label_rate,10,bidir_raw,4,286.5,112.5,2.0,4.701712555464083,0.2413934022060944,-1.0419278183332878,0.980055207057292,0.438671631395287,0.9162952601909636,-0.1268010974796021,0.8508303910493851,-0.17795001005633,0.24388243888546512
best_semantic_oracle,fixed_2,label_rate,10,future_label,4,286.5,112.5,2.0,2.5091586626303424,0.1974708405371531,-0.0897137614001007,0.980055207057292,0.438671631395287,0.9162952601909636,0.0501207292157326,0.8695463538169861,0.1819247628755641,0.2498242369390571
best_semantic_oracle,fixed_2,label_rate,10,past_raw,4,286.5,112.5,2.0,4.725098329221701,0.2202218986809264,-1.0520841308312592,0.980055207057292,0.438671631395287,0.9162952601909636,-0.20255782357538,0.8425061106681824,-0.2008903653548091,0.24070671335668992
best_semantic_oracle,fixed_2,label_rate,10,meta_only,4,286.5,112.5,2.0,2.3724932477807843,0.1544248296751485,-0.0303607258639188,0.980055207057292,0.438671631395287,0.9162952601909636,-0.0602530385578713,0.8615935891866684,0.1720143695861061,0.23083715300582322
best_semantic_oracle,fixed_2,label_rate,10,prior_all,4,286.5,112.5,2.0,2.569566618047253,0.2837520317719906,-0.1159486031007225,0.980055207057292,0.438671631395287,0.9162952601909636,0.0749259212514912,0.8746441751718521,0.1949598449344657,0.26896771363322236
best_semantic_oracle,fixed_2,label_rate,10,full_strict,4,286.5,112.5,2.0,4.63462627071335,0.2391162234040755,-1.0127926150546545,0.980055207057292,0.438671631395287,0.9162952601909636,-0.1177510566237391,0.8527562320232391,-0.1663981164980394,0.2435408620651623
best_semantic_oracle,fixed_2,label_rate,10,past_label,4,286.5,112.5,2.0,2.531583461386313,0.2276622062131495,-0.0994527277576096,0.980055207057292,0.438671631395287,0.9162952601909636,0.0309025666186569,0.8694945126771927,0.1807107652662201,0.2495484011411876
best_semantic_oracle,fixed_4,label_rate,10,future_raw,4,117.5,38.75,4.0,3.4453363664408543,0.3175056925056925,-0.4962905722458628,0.9732984755612848,0.4090401352973362,0.9499029517173768,-0.0519431799659843,0.9197710007429124,0.0380966700726185,0.2472157352563164
best_semantic_oracle,fixed_4,label_rate,10,prior_label,4,117.5,38.75,4.0,2.3440556968713464,0.3671789921789922,-0.0180104544251072,0.9732984755612848,0.4090401352973362,0.9499029517173768,0.0629695645152227,0.9299212843179704,0.2384119201407843,0.27040912133611705
best_semantic_oracle,fixed_4,label_rate,10,bidir_all,4,117.5,38.75,4.0,3.6212271793330544,0.3670676170676171,-0.5726789817024227,0.9732984755612848,0.4090401352973362,0.9499029517173768,-0.0113058842355926,0.9239287823438644,0.0294005708212858,0.2546500239406051
predictable_but_semantic_weak,fixed_8,raw_mean,4,past_raw,4,43.0,8.75,8.0,0.0423553668668638,1.0,0.9694470611330714,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4720335681652395,0.9592185169458388,0.4491543257676384,0.47543226835487346
predictable_but_semantic_weak,fixed_8,modality_state,4,prior_all,4,43.0,8.75,8.0,0.0598778559250405,0.96875,0.95680725709894,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3637898499487153,0.9581380039453506,0.480179208053372,0.4737605379566388
predictable_but_semantic_weak,fixed_8,modality_state,4,prior_raw,4,43.0,8.75,8.0,0.0604437774117272,0.96875,0.9563990310377524,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3639406838926298,0.9581330418586732,0.4800061621431735,0.4736584814413419
predictable_but_semantic_weak,fixed_8,raw_mean,4,bidir_raw,4,43.0,8.75,8.0,0.0620407515078978,0.9722222222222222,0.9552470577332656,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4599987286773777,0.9601757079362868,0.4410357369197233,0.4677156008382553
predictable_but_semantic_weak,fixed_8,raw_mean,4,bidir_all,4,43.0,8.75,8.0,0.0701806556441767,0.9722222222222222,0.9493753580679052,0.8307050307160564,-0.5254395671166281,0.9577973932027816,-0.4558420535573249,0.960306316614151,0.4398119770608577,0.46624767592191524
predictable_but_semantic_weak,fixed_8,modality_state,4,full_strict,4,43.0,8.75,8.0,0.0731800655739324,0.96875,0.9472117411522792,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3589198760723213,0.9582653790712355,0.4777947722473196,0.4713616589699736
predictable_but_semantic_weak,fixed_8,modality_state,4,bidir_all,4,43.0,8.75,8.0,0.0905950625089508,0.96875,0.9346494762946556,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3409489940029604,0.958751693367958,0.4769921559610234,0.46822109275556767
predictable_but_semantic_weak,fixed_8,modality_state,4,bidir_raw,4,43.0,8.75,8.0,0.0938580507958704,0.96875,0.9322957277846466,0.892462236819038,-0.4329439041561183,0.955782115459442,-0.3411425791526185,0.958799347281456,0.4761296269525887,0.46763265562806544
predictable_but_semantic_weak,fixed_8,raw_mean,8,bidir_raw,4,43.0,8.75,8.0,0.1466221895319576,0.975,0.9294896314259876,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.2825792138376592,0.9586990624666214,0.4977125766039166,0.47547347589658884
predictable_but_semantic_weak,fixed_8,raw_mean,8,bidir_all,4,43.0,8.75,8.0,0.1501873152954325,0.975,0.9277751683396174,0.9685106804009193,-0.4196267977849273,0.9545310735702516,-0.2861013185856542,0.9584934264421464,0.4964080935740881,0.47504486012499625
