target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_strict,passes_loose,source,family
Q1,nbcj_mps_pred_01,subject_rank,0.1922252281130229,0.2,0.5746308240745168,0.5686499155487245,0.45,0.5672659152795607,-0.0073649087949561,-0.0063412008810956,-0.0069440844735127,-0.0095223806935066,-0.0036843068245532,0.926923076923077,0.4102692307692308,0.0038461538461538,True,True,neural_mps,predicted_raw_latent
Q1,nbcj_mps_pred_01,subject_z,0.1901341597291168,0.05,0.5746308240745168,0.5698860497438657,0.45,0.5680864077995812,-0.0065444162749356,-0.005866476686294,-0.0065315913129531,-0.0082544431212827,-0.0034497545559433,0.9615384615384616,0.4108846153846154,0.0,True,True,neural_mps,predicted_raw_latent
Q2,nbcj_mps_pred_06,subject_z,0.1513249540454624,0.2,0.6429986926145494,0.657301172576757,0.1,0.6427462399730541,-0.0002524526414953,0.0031269708407345,0.0005032248977155,0.0,0.0067951631656546,0.0692307692307692,0.1973846153846153,0.3923076923076923,False,False,neural_mps,predicted_raw_latent
Q2,nbcj_mps_pred_06,subject_z,0.1513249540454624,0.1,0.6429986926145494,0.6567460283822949,0.1,0.642841633755694,-0.0001570588588554,0.0027748896795399,0.0001015476858705,0.0,0.003766304394482,0.0846153846153846,0.1825,0.3923076923076923,False,False,neural_mps,predicted_raw_latent
Q2,nbcj_mps_pred_06,subject_z,0.1513249540454624,0.05,0.6429986926145494,0.6587535012330735,0.03,0.642974562750569,-2.4129863980482114e-05,0.0022972286143175,0.0002383519349921,0.0,0.0026709334869072,0.0384615384615384,0.1397307692307692,0.4269230769230769,False,False,neural_mps,predicted_raw_latent
Q2,nbcj_mps_label_last_Q3,subject_z,0.1612072138762643,0.1,0.6429986926145494,0.6718551218293257,0.03,0.6429789145374176,-1.9778077131826777e-05,0.0034641601934604,1.9621960303084496e-05,0.0,0.0051718211728758,0.0615384615384615,0.1505384615384615,0.4307692307692308,False,False,neural_mps,neural_predicted_endpoint
Q2,nbcj_mps_label_last_Q3,subject_z,0.1612072138762643,0.2,0.6429986926145494,0.6741065190203324,0.03,0.6429851548876087,-1.3537726940793249e-05,0.003905321354029,6.668867130754652e-05,0.0,0.0059185017990762,0.0,0.1545,0.4769230769230769,False,False,neural_mps,neural_predicted_endpoint
Q2,nbcj_mps_label_last_Q3,subject_z,0.1612072138762643,0.05,0.6429986926145494,0.6710066268379531,0.02,0.6429916315158062,-7.061098743266214e-06,0.0027700126362109,0.0001202717940772,0.0,0.002765242152516,0.0076923076923076,0.1251923076923076,0.45,False,False,neural_mps,neural_predicted_endpoint
Q3,nbcj_mps_pred_04,subject_z,-0.1771114230181925,0.2,0.6303484889503163,0.6225455529397386,0.45,0.621992590635659,-0.0083558983146572,-0.0082984519283572,-0.008239214648164,-0.0101834461396306,-0.0061199010313954,1.0,0.449423076923077,0.0,True,True,neural_mps,predicted_raw_latent
Q3,nbcj_mps_pred_04,subject_z,-0.1771114230181925,0.1,0.6303484889503163,0.6235254929569826,0.45,0.6227064323593524,-0.0076420565909638,-0.0074371324275602,-0.0076424420377489,-0.0090907616667323,-0.005305076787276,1.0,0.4425,0.0,True,True,neural_mps,predicted_raw_latent
Q3,nbcj_mps_pred_04,subject_z,-0.1771114230181925,0.05,0.6303484889503163,0.6272169855850077,0.45,0.6243203126817227,-0.0060281762685935,-0.0057573068651077,-0.0059001106725833,-0.0075848805754523,-0.0037903936244611,0.9923076923076924,0.4346153846153846,0.0,True,True,neural_mps,predicted_raw_latent
Q3,nbcj_mps_label_last_Q3,subject_center,0.1953005046829316,0.2,0.6303484889503163,0.6279617684163089,0.45,0.6245797324849568,-0.0057687564653594,-0.0027499780317378,-0.0029096848827959,-0.0059021516020613,2.0120647189036944e-05,0.7038461538461539,0.3674615384615385,0.0423076923076923,True,True,neural_mps,neural_predicted_endpoint
Q3,nbcj_mps_label_last_Q2,subject_center,0.1442650838869017,0.2,0.6303484889503163,0.6239425777416102,0.45,0.6247712045153637,-0.0055772844349525,-0.003642703389169,-0.0041291369166109,-0.0065930942641998,-0.001124036359289,0.7961538461538461,0.3985769230769231,0.05,True,True,neural_mps,neural_predicted_endpoint
Q3,nbcj_mps_label_last_Q3,subject_center,0.1953005046829316,0.1,0.6303484889503163,0.6283492566394707,0.45,0.6251093142469253,-0.0052391747033909,-0.0024178698118308,-0.0024075428511463,-0.0055537751807545,0.0002782409178649,0.6961538461538461,0.3646153846153847,0.0423076923076923,True,True,neural_mps,neural_predicted_endpoint
S1,nbcj_mps_label_entropy_S1,subject_rank,0.1424209389761662,0.2,0.4789432758804059,0.4768956163334004,0.45,0.4749112896699972,-0.0040319862104087,-0.0038856163145785,-0.004143991136159,-0.0052632443395589,-0.0026715309674411,1.0,0.4301923076923077,0.0,True,True,neural_mps,neural_predicted_label_entropy
S1,nbcj_mps_label_entropy_S1,subject_rank,0.1424209389761662,0.1,0.4789432758804059,0.4774446824017444,0.45,0.4758612305010558,-0.0030820453793501,-0.0025775458697381,-0.0028501723898951,-0.0039626685202323,-0.00141123714685,0.9346153846153846,0.3988846153846154,0.0,True,True,neural_mps,neural_predicted_label_entropy
S1,nbcj_mps_label_change_S4,subject_rank,0.1310598847856657,0.2,0.4789432758804059,0.477961532558399,0.45,0.4764913293069786,-0.0024519465734273,-0.0011679722866897,-0.0012904842288452,-0.0027060767001756,0.0,0.6961538461538461,0.3481538461538462,0.0884615384615384,True,True,neural_mps,neural_predicted_endpoint
S1,nbcj_mps_label_last_Q3,subject_rank,0.1277901536047421,0.2,0.4789432758804059,0.477789683999457,0.45,0.4765188348757601,-0.0024244410046458,-0.0014392476341978,-0.0017385024695509,-0.0028000920852069,-5.6637753595933926e-05,0.7576923076923077,0.3383846153846154,0.05,True,True,neural_mps,neural_predicted_endpoint
S1,nbcj_mps_pred_14,subject_rank,0.1267971393408319,0.2,0.4789432758804059,0.4786687469511322,0.45,0.4766851242892805,-0.0022581515911254,-0.001526219305637,-0.0019157180756027,-0.0026923070074142,-0.0004138151320691,0.8384615384615385,0.3587692307692308,0.0269230769230769,True,True,neural_mps,predicted_raw_latent
S1,nbcj_mps_resid_10,subject_rank,0.1244178075736018,0.2,0.4789432758804059,0.4789641954175093,0.45,0.4767282758294271,-0.0022150000509788,-0.0015012070417119,-0.0017094954025561,-0.0025648806656302,-0.0006561685653588,0.8423076923076923,0.3813076923076923,0.0076923076923076,True,True,neural_mps,other
S2,nbcj_mps_pred_13,subject_rank,-0.1757125021020287,0.2,0.5389534496173579,0.5266990119898065,0.45,0.5298527004556497,-0.0091007491617082,-0.0086671983213385,-0.008659970177797,-0.0118284093424262,-0.005522934794244,1.0,0.4476923076923078,0.0,True,True,neural_mps,predicted_raw_latent
S2,nbcj_mps_pred_13,subject_rank,-0.1757125021020287,0.1,0.5389534496173579,0.5282027639857597,0.45,0.5307891169969768,-0.008164332620381,-0.0077525999004477,-0.0080976192207223,-0.0105850178876104,-0.0050004469158611,0.9884615384615384,0.4476923076923078,0.0,True,True,neural_mps,predicted_raw_latent
S2,nbcj_mps_pred_13,subject_z,-0.1582672730538902,0.2,0.5389534496173579,0.5328963463957641,0.45,0.5324980674938686,-0.0064553821234892,-0.0051181185051761,-0.0059063212984706,-0.0079819405746174,-0.0025327515611678,0.8923076923076924,0.409923076923077,0.0,True,True,neural_mps,predicted_raw_latent
S2,nbcj_mps_pred_13,subject_rank,-0.1757125021020287,0.05,0.5389534496173579,0.5326637041045426,0.45,0.5327670352826162,-0.0061864143347417,-0.0054056685862319,-0.0057996659587281,-0.0076590790512318,-0.0034440862517544,0.9576923076923076,0.4286538461538462,0.0,True,True,neural_mps,predicted_raw_latent
S2,nbcj_mps_pred_13,subject_z,-0.1582672730538902,0.1,0.5389534496173579,0.5338445940918009,0.45,0.5331870459412981,-0.0057664036760598,-0.0044262527106569,-0.0050667842732267,-0.0070307167639322,-0.0020477072909556,0.85,0.4055384615384616,0.0,True,True,neural_mps,predicted_raw_latent
S2,nbcj_mps_pred_13,subject_z,-0.1582672730538902,0.05,0.5389534496173579,0.53731226376491,0.45,0.5347462384709347,-0.0042072111464231,-0.0026072917835917,-0.003364723068349,-0.0048267540491898,-0.0008065701278813,0.7923076923076923,0.3761923076923077,0.0076923076923076,True,True,neural_mps,predicted_raw_latent
S3,nbcj_mps_label_entropy_Q1,subject_z,-0.1339072845017698,0.2,0.5034376794790675,0.5033775742526602,0.45,0.500129923145904,-0.0033077563331634,-0.0022836591027692,-0.0027968814555259,-0.0037281856564174,-0.0009681760313156,0.8730769230769231,0.3538076923076923,0.0269230769230769,True,True,neural_mps,neural_predicted_label_entropy
S3,nbcj_mps_label_entropy_Q1,subject_z,-0.1339072845017698,0.1,0.5034376794790675,0.5038477208551382,0.45,0.5005890120495947,-0.0028486674294727,-0.0019644680276176,-0.0024716118947151,-0.0032088278201226,-0.0007984585093842,0.8730769230769231,0.3510769230769231,0.0269230769230769,True,True,neural_mps,neural_predicted_label_entropy
S3,nbcj_mps_label_entropy_Q1,subject_center,-0.1296967013934306,0.2,0.5034376794790675,0.5044386870392977,0.45,0.5016725103471805,-0.0017651691318869,-0.0004676277495773,-0.0004902343464073,-0.0017922717570577,0.0,0.55,0.2997692307692308,0.2115384615384615,False,False,neural_mps,neural_predicted_label_entropy
S3,nbcj_mps_label_entropy_Q1,subject_z,-0.1339072845017698,0.05,0.5034376794790675,0.5064332290386059,0.3,0.5016979536891176,-0.0017397257899498,-0.001036609296004,-0.0013465736221177,-0.0020101665135823,-0.0003856633161373,0.8115384615384615,0.3113076923076923,0.0346153846153846,True,True,neural_mps,neural_predicted_label_entropy
S3,nbcj_mps_label_entropy_Q1,subject_center,-0.1296967013934306,0.1,0.5034376794790675,0.5049744865283011,0.45,0.502019226177904,-0.0014184533011635,-0.00026689837218,-0.000289538332122,-0.0014670509980034,3.704941815019236e-05,0.5307692307692308,0.2877307692307692,0.2153846153846154,False,False,neural_mps,neural_predicted_label_entropy
S3,nbcj_mps_label_rate_Q2,subject_center,-0.1214704270348891,0.2,0.5034376794790675,0.5086561296539241,0.3,0.5023538649511219,-0.0010838145279455,0.0016621778386405,0.0,0.0,0.0034465551833303,0.1461538461538461,0.2150384615384615,0.4423076923076923,False,False,neural_mps,neural_predicted_label_rate
S4,nbcj_mps_resid_20,subject_z,0.137373675693669,0.1,0.6034040622125061,0.6066923889215555,0.3,0.6019605615411386,-0.0014435006713674,0.0001935205927105,0.0,-0.0015861341295815,0.000958275960251,0.4769230769230769,0.2845769230769231,0.1769230769230769,False,False,neural_mps,other
S4,nbcj_mps_resid_20,subject_z,0.137373675693669,0.05,0.6034040622125061,0.6080075119458038,0.3,0.6020367056443603,-0.0013673565681457,0.000253227488749,0.0,-0.0014008539448668,0.0011265763189739,0.4615384615384615,0.268576923076923,0.1538461538461538,False,False,neural_mps,other
S4,nbcj_mps_resid_20,subject_z,0.137373675693669,0.2,0.6034040622125061,0.607396694302824,0.3,0.602053198827838,-0.001350863384668,0.0004122030400574,0.0,-0.001291291572237,0.00138949998764,0.4461538461538462,0.2808846153846154,0.1923076923076923,False,False,neural_mps,other
S4,nbcj_mps_resid_00,subject_z,-0.1292027714288502,0.1,0.6034040622125061,0.6061584236878191,0.3,0.6022439259830791,-0.001160136229427,0.000390646148929,0.0,-0.0009359207885978,0.0015365338759845,0.4615384615384615,0.2941538461538461,0.1576923076923077,False,False,neural_mps,other
S4,nbcj_mps_resid_00,subject_z,-0.1292027714288502,0.2,0.6034040622125061,0.6065495764653794,0.3,0.6022450616742944,-0.0011590005382117,0.0005744571871246,0.0,-0.0009283402479253,0.0016745428459029,0.3884615384615384,0.2840384615384616,0.1807692307692307,False,False,neural_mps,other
S4,nbcj_mps_resid_00,subject_z,-0.1292027714288502,0.05,0.6034040622125061,0.6078562062762188,0.3,0.6024226708545208,-0.0009813913579852,0.0004627971300156,0.0,-0.0009906137942217,0.0012788505135498,0.4692307692307692,0.2755769230769231,0.1423076923076923,False,False,neural_mps,other
Q1,rtday_next_pred_09,subject_center,-0.1516062393876531,0.5,0.5746308240745168,0.5772202588322576,0.45,0.5725111830511022,-0.0021196410234146,-0.0010637341014266,-0.0013806217396152,-0.0024061298516767,0.0,0.7038461538461539,0.3348846153846153,0.0653846153846153,True,True,raw_timeline,predicted_raw_latent
Q1,rtday_next_pred_09,subject_center,-0.1516062393876531,0.2,0.5746308240745168,0.5767696424363971,0.45,0.572732395967691,-0.0018984281068258,-0.000879920550011,-0.0011350829535924,-0.0021457570796292,0.0,0.6923076923076923,0.3285384615384615,0.0884615384615384,True,True,raw_timeline,predicted_raw_latent
Q1,rtday_next_pred_09,subject_z,-0.1463043261420024,0.5,0.5746308240745168,0.5782126030549198,0.3,0.573037047203936,-0.0015937768705808,-0.000542404191987,-0.0010663176555077,-0.00184322268429,0.0004163009247614,0.6730769230769231,0.3173076923076923,0.0423076923076923,True,True,raw_timeline,predicted_raw_latent
Q1,rtday_next_pred_09,subject_z,-0.1463043261420024,0.2,0.5746308240745168,0.5777422728302494,0.3,0.5732318111081008,-0.0013990129664159,-0.0003975930614985,-0.0007095412345832,-0.0015552689952989,0.0003212368903805,0.6346153846153846,0.3103461538461538,0.0692307692307692,True,True,raw_timeline,predicted_raw_latent
Q1,rtday_next_pred_09,subject_center,-0.1516062393876531,0.1,0.5746308240745168,0.5770913353100574,0.45,0.5732418048066356,-0.0013890192678812,-0.0004570002261183,-0.000698039673772,-0.0016076749320115,7.575139176732582e-05,0.6269230769230769,0.3136923076923077,0.1076923076923077,True,True,raw_timeline,predicted_raw_latent
Q1,rtday_next_pred_09,subject_rank,-0.1455126041407705,0.5,0.5746308240745168,0.5784708870416176,0.3,0.5733569826369966,-0.0012738414375201,-0.0002949962495568,-0.0007553354289918,-0.0014684107023043,0.0007569570514123,0.6192307692307693,0.3029230769230769,0.0615384615384615,False,True,raw_timeline,predicted_raw_latent
Q2,rtwin_context_02,subject_center,0.1691782092402906,0.2,0.6429986926145494,0.657867872257384,0.05,0.6429495298370848,-4.916277746469522e-05,0.0024248597613051,0.0,0.0,0.0036342148619552,0.0884615384615384,0.1512307692307692,0.4269230769230769,False,False,raw_timeline,other
Q2,rtwin_context_02,subject_center,0.1691782092402906,0.1,0.6429986926145494,0.6572022779284556,0.05,0.6429571960541711,-4.149656037832905e-05,0.0021791890485832,0.0,0.0,0.0036003247649393,0.0615384615384615,0.1443461538461538,0.4461538461538462,False,False,raw_timeline,other
Q2,rtwin_context_02,subject_center,0.1691782092402906,0.5,0.6429986926145494,0.659661905101305,0.05,0.6429612665836455,-3.7426030903953134e-05,0.0026274428386309,3.0927950776693525e-05,0.0,0.0037221388499611,0.05,0.1501153846153846,0.4461538461538462,False,False,raw_timeline,other
Q2,rtwin_context_02,subject_center,0.1691782092402906,0.05,0.6429986926145494,0.65888706480227,0.02,0.6429921165041346,-6.576110414879821e-06,0.0019227089733662,0.0,0.0,0.0022003268081206,0.0153846153846153,0.1185384615384615,0.4923076923076923,False,False,raw_timeline,other
Q3,rtday_both_err_13,subject_z,-0.1511416070878564,0.5,0.6303484889503163,0.6270866189045274,0.45,0.6254987903091502,-0.004849698641166,-0.0020696369891477,-0.0019037711980772,-0.005407777034212,0.0,0.6384615384615384,0.3256153846153846,0.1461538461538461,True,True,raw_timeline,other
Q3,rtday_both_err_13,subject_z,-0.1511416070878564,0.2,0.6303484889503163,0.626955392006753,0.45,0.6257569512375473,-0.0045915377127689,-0.001953608470078,-0.0015947494515122,-0.0048327197214491,0.0,0.6346153846153846,0.3246923076923078,0.1423076923076923,True,True,raw_timeline,other
Q3,rtday_both_err_13,subject_rank,-0.1462484324969825,0.5,0.6303484889503163,0.6276243621325582,0.45,0.6261882076966502,-0.004160281253666,-0.0015089028275564,-0.0014010008965891,-0.0042979026351376,0.0,0.5923076923076923,0.3199615384615384,0.1653846153846153,False,True,raw_timeline,other
Q3,rtday_both_err_13,subject_z,-0.1511416070878564,0.1,0.6303484889503163,0.62818660078089,0.45,0.6264295421050706,-0.0039189468452456,-0.0014357509520196,-0.0013361808408942,-0.0041124629060351,0.0,0.6,0.317,0.1576923076923077,False,True,raw_timeline,other
Q3,rtday_both_err_13,subject_rank,-0.1462484324969825,0.2,0.6303484889503163,0.627540361244804,0.45,0.6264516534017837,-0.0038968355485325,-0.0013817937723208,-0.0010768842697053,-0.0039364295141638,0.0,0.6192307692307693,0.3188461538461539,0.1538461538461538,False,True,raw_timeline,other
Q3,rtday_both_err_13,subject_center,-0.1419931734092802,0.5,0.6303484889503163,0.6284439630045181,0.45,0.626739419009267,-0.0036090699410492,-0.0011201830589368,-0.0011174983600562,-0.0036030642958739,0.0,0.5769230769230769,0.3057692307692308,0.1846153846153846,False,True,raw_timeline,other
S1,rtday_prev_pred_09,subject_rank,-0.116736119136737,0.5,0.4789432758804059,0.4802455249244824,0.45,0.477125324698661,-0.0018179511817449,-0.0009385133476145,-0.001254508921023,-0.0020693370543089,0.0,0.7230769230769231,0.3371153846153846,0.05,True,True,raw_timeline,predicted_raw_latent
S1,rtday_prev_pred_04,subject_center,-0.1323344423607804,0.5,0.4789432758804059,0.4798318717001959,0.45,0.4771325034276948,-0.0018107724527111,-0.0005356721282464,-0.0006493938414713,-0.0019081912198152,0.0,0.6038461538461538,0.3226923076923077,0.1538461538461538,False,True,raw_timeline,predicted_raw_latent
S1,rtday_prev_pred_09,subject_center,-0.1215520491167642,0.5,0.4789432758804059,0.4807956351803044,0.45,0.4773107398438786,-0.0016325360365273,-0.0007319916939121,-0.0010478382521337,-0.0018995346668406,0.0,0.6730769230769231,0.3268846153846154,0.0846153846153846,True,True,raw_timeline,predicted_raw_latent
S1,rtday_prev_pred_04,subject_center,-0.1323344423607804,0.2,0.4789432758804059,0.4795701529337073,0.45,0.4774093266107745,-0.0015339492696314,-0.0003988443457108,-0.000583340827784,-0.0016144143675942,1.5072122787340714e-06,0.6,0.3263846153846154,0.15,False,True,raw_timeline,predicted_raw_latent
S1,rtday_prev_pred_09,subject_z,-0.1131268091748522,0.5,0.4789432758804059,0.4813015673479501,0.45,0.4775310531168246,-0.0014122227635813,-0.0004374116011727,-0.0006484033653052,-0.0015966203591523,0.0002541424944505,0.6230769230769231,0.3108846153846154,0.0769230769230769,True,True,raw_timeline,predicted_raw_latent
S1,rtday_prev_pred_09,subject_rank,-0.116736119136737,0.2,0.4789432758804059,0.4800300241760821,0.45,0.4775706934883963,-0.0013725823920096,-0.000598518256692,-0.0008711891637525,-0.0015595175749433,7.633305340409846e-05,0.6692307692307692,0.3245,0.0692307692307692,True,True,raw_timeline,predicted_raw_latent
S2,rtday_both_pred_02,subject_rank,0.136484620965486,0.5,0.5389534496173579,0.5358323842546182,0.45,0.5351128488390153,-0.0038406007783425,-0.0026916819902453,-0.0031387991102069,-0.0047684057289539,-0.0007861900282605,0.8269230769230769,0.3881923076923077,0.0461538461538461,True,True,raw_timeline,predicted_raw_latent
S2,rtday_both_pred_02,subject_center,0.1387252374528274,0.5,0.5389534496173579,0.5357912360097418,0.45,0.5351596117369469,-0.0037938378804109,-0.0026125808909794,-0.0030878043539929,-0.0044801396958525,-0.0008140258418221,0.7884615384615384,0.3884615384615385,0.0615384615384615,True,True,raw_timeline,predicted_raw_latent
S2,rtday_both_pred_02,subject_z,0.1347048140376244,0.5,0.5389534496173579,0.5364613967873081,0.45,0.5353173040514405,-0.0036361455659174,-0.0023196181999249,-0.0026011573428786,-0.0043672002149058,-0.0006566089209756,0.7961538461538461,0.380423076923077,0.0576923076923076,True,True,raw_timeline,predicted_raw_latent
S2,rtday_both_pred_02,subject_rank,0.136484620965486,0.2,0.5389534496173579,0.5360345892440312,0.45,0.5354647296781512,-0.0034887199392067,-0.0023491933787772,-0.0027291230356127,-0.0043058718269841,-0.0006600580762304,0.7961538461538461,0.3835384615384615,0.0615384615384615,True,True,raw_timeline,predicted_raw_latent
S2,rtday_both_pred_02,subject_center,0.1387252374528274,0.2,0.5389534496173579,0.5359720620794113,0.45,0.5354661734903661,-0.0034872761269918,-0.0022918944575192,-0.0026523243466577,-0.004084289412785,-0.0005677383510319,0.7653846153846153,0.3826153846153847,0.0769230769230769,True,True,raw_timeline,predicted_raw_latent
S2,rtday_both_pred_02,subject_z,0.1347048140376244,0.2,0.5389534496173579,0.5365969536850589,0.45,0.5356411872197085,-0.0033122623976493,-0.0020079829607674,-0.002136861011205,-0.0040905811266287,-8.81558931954407e-05,0.7576923076923077,0.3756538461538461,0.0846153846153846,True,True,raw_timeline,predicted_raw_latent
S3,rtmod_w2m_abserr_09,subject_rank,0.157369531663967,0.5,0.5034376794790675,0.5027496757760976,0.45,0.4997595734940309,-0.0036781059850365,-0.0031433144135221,-0.0034632208070798,-0.0045857372300986,-0.0019953366526658,0.9307692307692308,0.4049615384615385,0.0,True,True,raw_timeline,other
S3,rtmod_w2m_abserr_09,subject_rank,0.157369531663967,0.2,0.5034376794790675,0.502543847837296,0.45,0.5001170618088455,-0.0033206176702219,-0.0027532284690489,-0.0030472951355779,-0.0041508811944479,-0.0015451760695928,0.9115384615384616,0.4005769230769231,0.0076923076923076,True,True,raw_timeline,other
S3,rtmod_w2m_abserr_09,subject_z,0.1417320093742707,0.5,0.5034376794790675,0.50454018770942,0.45,0.500680926513044,-0.0027567529660235,-0.0016367419855884,-0.0020807591600502,-0.0031060435131648,0.0,0.7307692307692307,0.3486923076923078,0.0692307692307692,True,True,raw_timeline,other
S3,rtwin_context_14,subject_z,0.1478720807242636,0.5,0.5034376794790675,0.5064388017681719,0.45,0.5006958360110506,-0.0027418434680168,-0.0011460402767329,-0.0016700982532074,-0.0030400123004102,0.0002453050387359,0.7307692307692307,0.3298846153846154,0.0115384615384615,True,True,raw_timeline,other
S3,rtmod_w2m_abserr_09,subject_rank,0.157369531663967,0.1,0.5034376794790675,0.5031105885113832,0.45,0.5007662107926436,-0.0026714686864238,-0.0019549005385363,-0.0022350433478273,-0.0032276878066292,-0.0010125590434462,0.8615384615384616,0.3764615384615385,0.0192307692307692,True,True,raw_timeline,other
S3,rtwin_context_14,subject_z,0.1478720807242636,0.2,0.5034376794790675,0.5060937379796425,0.45,0.5009161827243911,-0.0025214967546763,-0.0010353737331932,-0.0016000708456251,-0.0027528585081102,0.0002351949853918,0.7269230769230769,0.3301153846153846,0.0115384615384615,True,True,raw_timeline,other
S4,rtday_next_abserr_10,subject_center,0.1517442134888156,0.5,0.6034040622125061,0.6015302692445929,0.45,0.599697338052413,-0.0037067241600931,-0.0014983804884276,-0.0017934345004014,-0.0038416259170875,0.0,0.6384615384615384,0.3394230769230769,0.1384615384615384,True,True,raw_timeline,other
S4,rtday_next_abserr_10,subject_center,0.1517442134888156,0.2,0.6034040622125061,0.600932194571549,0.45,0.5998092118549655,-0.0035948503575405,-0.0015907929769497,-0.001798490274159,-0.0036558012790033,0.0,0.6730769230769231,0.345576923076923,0.1307692307692307,True,True,raw_timeline,other
S4,rtday_next_abserr_10,global_z,0.1494074764642624,0.5,0.6034040622125061,0.6019338550766321,0.45,0.6000159480414617,-0.0033881141710443,-0.0013363811810541,-0.0014499610403462,-0.0035270627837557,0.0,0.6538461538461539,0.342,0.1461538461538461,True,True,raw_timeline,other
S4,rtwin_night_pred_03,subject_center,0.1630163009207382,0.5,0.6034040622125061,0.6038196662310071,0.45,0.600018753620306,-0.0033853085922,-0.0006167828905748,-0.000557573192178,-0.0030310444502168,0.0010545488710107,0.5538461538461539,0.3043461538461538,0.1576923076923077,False,False,raw_timeline,predicted_raw_latent
S4,rtwin_night_pred_03,subject_center,0.1630163009207382,0.2,0.6034040622125061,0.602797732261712,0.45,0.6000319376109196,-0.0033721246015865,-0.0007955543281482,-0.0005356230995017,-0.0030956816355012,0.0007613514633123,0.5384615384615384,0.3095384615384615,0.173076923076923,False,False,raw_timeline,predicted_raw_latent
S4,rtday_next_abserr_10,subject_center,0.1517442134888156,0.1,0.6034040622125061,0.6012252593952689,0.45,0.6001260569543595,-0.0032780052581465,-0.0014788609154724,-0.0015261359591857,-0.003408385637044,0.0,0.676923076923077,0.3463846153846154,0.123076923076923,True,True,raw_timeline,other
