context_variant,semantic_family,semantic_k,coarse_family,coarse_k,mode,folds,semantic_logloss,semantic_acc,oracle_rate_r2,pred_rate_r2,pred_rate_rmse,pred_rate_cos,two_level_score
full_strict,label_rate,8,hybrid_raw,4,coarse_prob_only,4,2.0598442836970285,0.18779761904761905,0.3338681877355345,-0.08981822466544936,0.3304651752114296,0.900203213095665,-0.09792975050158031
bidir_label,label_rate,10,raw_mean,8,coarse_prob_only,4,2.1823007099950225,0.25863095238095235,0.3471184888183474,-0.01525521877418795,0.31960219144821167,0.9047686755657196,-0.09836242626190406
prior_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,2.2840267953713207,0.33134920634920634,0.3471184888183474,-0.011006788345589713,0.31832418590784073,0.9079179018735886,-0.09876276564391115
full_strict,label_rate,10,raw_mean,4,coarse_prob_only,4,2.1308200662182912,0.21656746031746033,0.3471184888183474,-0.02848981487407118,0.3207397609949112,0.9069770276546478,-0.09883219289919998
bidir_label,label_rate,8,raw_mean,8,context_plus_coarse_prob,4,2.224790868749074,0.30406746031746035,0.3338681877355345,-0.01256119283515078,0.31858161091804504,0.904620572924614,-0.098976034022524
future_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,4,2.348636742431032,0.3765873015873016,0.3471184888183474,-0.057743995047284835,0.3251006230711937,0.9049363136291504,-0.09970479747969258
prior_all,label_rate,10,raw_mean,4,coarse_prob_only,4,2.1443409219311143,0.21716269841269842,0.3471184888183474,-0.022673394837008393,0.31984199583530426,0.9075185656547546,-0.10068711983706513
prior_all,label_rate,10,teacher_hybrid,10,coarse_prob_only,4,2.1991365583490765,0.25882936507936505,0.3471184888183474,-0.052797168215245605,0.3250816985964775,0.9059681296348572,-0.10072817556841586
prior_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,4,2.3309788672638994,0.35416666666666663,0.3471184888183474,-0.06819048197371416,0.3267860561609268,0.9027903228998184,-0.10175484226168288
prior_raw,label_rate,10,teacher_hybrid,10,coarse_prob_only,4,2.210689527657784,0.25882936507936505,0.3471184888183474,-0.05368345458769358,0.32521267235279083,0.9060731381177902,-0.10245062011642869
prior_all,label_state,8,teacher_hybrid,10,coarse_prob_only,4,1.9599618420774536,0.2833333333333333,0.1768665574972855,-0.050571227908758565,0.32472063601017,0.9042996764183044,-0.1026810026287995
future_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,2.326626430198392,0.34285714285714286,0.3471184888183474,-0.014435164592401128,0.31860991567373276,0.9084388166666031,-0.10279903208708306
past_label,label_state,8,raw_mean,8,coarse_prob_only,4,1.9163880348461524,0.2490079365079365,0.1768665574972855,-0.02395508255082729,0.3208194375038147,0.9058685451745987,-0.10285312403355429
prior_raw,label_rate,10,raw_mean,4,coarse_prob_only,4,2.1441541184024877,0.2052579365079365,0.3471184888183474,-0.02353160689993608,0.31995271891355515,0.9074071794748306,-0.10305119030671595
future_label,label_rate,10,raw_mean,4,coarse_prob_only,4,2.123282911903091,0.1863095238095238,0.3471184888183474,-0.021298702900211602,0.31957022100687027,0.9094384014606476,-0.10350706967290724
bidir_label,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,4,2.2541002664603047,0.29930555555555555,0.3338681877355345,-0.030937805822958575,0.3212578520178795,0.90549036860466,-0.10423784506358494
future_label,label_rate,10,raw_mean,8,coarse_prob_only,4,2.183892962097586,0.22876984126984126,0.3471184888183474,-0.0011379787572754763,0.31738198548555374,0.906773254275322,-0.10437302842855062
prior_raw,label_state,8,teacher_hybrid,10,coarse_prob_only,4,1.959702853978827,0.2708333333333333,0.1768665574972855,-0.05057679061889578,0.32471509277820587,0.9045038223266602,-0.10512173982317
future_label,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,4,2.3533103484108167,0.3675595238095238,0.3338681877355345,-0.06380641519297572,0.32581181824207306,0.8981437683105469,-0.10620322373477936
future_label,label_state,8,raw_mean,8,coarse_prob_only,4,1.9098900357925648,0.22182539682539681,0.1768665574972855,-0.030688579152610834,0.3220338150858879,0.9053332209587097,-0.10736846453361301
future_label,label_state,8,hybrid_raw,4,coarse_prob_only,4,1.9956901436784293,0.28908730158730156,0.1768665574972855,-0.11618521417813887,0.33450909703969955,0.8976985812187195,-0.10754956373811074
bidir_label,label_state,8,raw_mean,4,coarse_prob_only,4,1.960269042712736,0.25476190476190474,0.1768665574972855,-0.050140751485900165,0.3243221342563629,0.9049325436353683,-0.10837808171667124
prior_label,label_state,8,raw_mean,4,coarse_prob_only,4,1.942886822376991,0.24206349206349206,0.1768665574972855,-0.06167247311294585,0.3261518180370331,0.9036580622196198,-0.10843787934756687
full_strict,label_state,8,teacher_hybrid,10,coarse_prob_only,4,1.9809828137196561,0.2665674603174603,0.1768665574972855,-0.039220412804297,0.32266412675380707,0.9045914113521576,-0.10915814948491921
prior_label,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.1757174676338416,0.19652777777777777,0.3471184888183474,-0.11112369797290161,0.3336982876062393,0.9000315517187119,-0.11026928721306264
prior_raw,label_state,8,raw_mean,8,coarse_prob_only,4,1.9111778739228575,0.2078373015873016,0.1768665574972855,-0.04632354222716875,0.32442833483219147,0.9049326479434967,-0.11039931660229728
prior_label,label_state,8,teacher_hybrid,10,coarse_prob_only,4,2.0599975694349726,0.3189484126984127,0.1768665574972855,-0.10162159146497515,0.332060806453228,0.9011604487895966,-0.11087726862228231
past_label,label_rate,8,hybrid_raw,4,coarse_prob_only,4,2.093281534533893,0.14613095238095236,0.3338681877355345,-0.10722217374005388,0.33317549526691437,0.900380089879036,-0.11126098378210625
future_label,label_rate,10,teacher_hybrid,10,coarse_prob_only,4,2.2497360279697416,0.24444444444444444,0.3471184888183474,-0.08808426670509745,0.32987093180418015,0.9044273495674133,-0.11134915814524417
prior_all,label_state,8,raw_mean,8,coarse_prob_only,4,1.9179300419488132,0.2078373015873016,0.1768665574972855,-0.04575347982577768,0.3243439942598343,0.9048692286014557,-0.11141848374039472
bidir_label,label_rate,8,hybrid_raw,4,coarse_prob_only,4,2.082725956205957,0.13621031746031745,0.3338681877355345,-0.11299733108735238,0.33397477865219116,0.8988651782274246,-0.11181326518220398
past_label,label_state,8,hybrid_raw,4,coarse_prob_only,4,1.9594397154468453,0.23898809523809522,0.1768665574972855,-0.11756381844257097,0.334676556289196,0.8989053517580032,-0.11201116371928606
prior_label,label_state,8,hybrid_raw,4,coarse_prob_only,4,1.9247635066505564,0.21259920634920634,0.1768665574972855,-0.11851107520793658,0.33483467996120453,0.8983350843191147,-0.11214453692150934
full_strict,label_state,8,raw_mean,8,coarse_prob_only,4,1.9061546796416766,0.19464285714285715,0.1768665574972855,-0.03524021665745011,0.3225913718342781,0.9041564464569092,-0.11236234649766776
future_label,label_state,8,raw_mean,4,coarse_prob_only,4,1.9921297026212206,0.2524801587301587,0.1768665574972855,-0.05327094133711116,0.3249414637684822,0.9047195464372635,-0.11363482962910358
prior_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,4,2.4241906998623914,0.36468253968253966,0.3471184888183474,-0.08381496532448407,0.32916925102472305,0.9014872610569,-0.11376374873257393
bidir_label,label_state,8,teacher_hybrid,10,coarse_prob_only,4,2.0092848689694454,0.25684523809523807,0.1768665574972855,-0.042447591383670796,0.32338932156562805,0.9062734395265579,-0.115179699399392
past_label,label_state,8,raw_mean,4,coarse_prob_only,4,1.9573693283918665,0.21706349206349207,0.1768665574972855,-0.04850832279357015,0.3239658325910568,0.9051865190267563,-0.11545740956908457
past_label,label_state,8,teacher_hybrid,10,coarse_prob_only,4,2.0859989528688514,0.30634920634920637,0.1768665574972855,-0.05702010158754714,0.3253713920712471,0.9045097380876541,-0.1169623884773996
prior_label,label_state,8,raw_mean,8,coarse_prob_only,4,1.9683695072065668,0.21537698412698414,0.1768665574972855,-0.046864472530052576,0.32458216696977615,0.9036518037319183,-0.11759820950807494
past_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,4,2.4176320476930098,0.329265873015873,0.3471184888183474,-0.0219407539465854,0.3192422091960907,0.9074102193117142,-0.1192709884150186
prior_raw,label_state,8,raw_mean,4,coarse_prob_only,4,1.9827102846579205,0.2130952380952381,0.1768665574972855,-0.05486805452054405,0.32515501976013184,0.9038351029157639,-0.12018734541374267
full_strict,label_state,8,hybrid_raw,4,coarse_prob_only,4,2.049314138583167,0.26398809523809524,0.1768665574972855,-0.11140869596043096,0.3338288962841034,0.8971062004566193,-0.1206722423198727
prior_all,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.1783935588964503,0.14434523809523808,0.3471184888183474,-0.10756904465698686,0.3332870230078697,0.9007201343774796,-0.1210383505730851
prior_raw,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.1811709495208405,0.14434523809523808,0.3471184888183474,-0.10733269112768967,0.3332572504878044,0.9007088392972946,-0.12145608867476214
bidir_label,label_state,8,hybrid_raw,4,coarse_prob_only,4,2.0037165525478673,0.2236111111111111,0.1768665574972855,-0.12519009741519777,0.33589690923690796,0.8972043395042419,-0.1218981873352123
bidir_label,label_state,8,raw_mean,8,coarse_prob_only,4,1.92197469580042,0.15793650793650793,0.1768665574972855,-0.04407283768599243,0.32403988391160965,0.9044668674468994,-0.12204557666375007
prior_all,label_state,8,raw_mean,4,coarse_prob_only,4,1.9814712821358014,0.2011904761904762,0.1768665574972855,-0.053956491299154585,0.32503458112478256,0.9039302617311478,-0.12237293153483877
bidir_label,label_rate,10,none,0,direct_semantic,4,2.409524982458599,0.3104166666666667,0.3471184888183474,-0.05921128132137632,0.3257035091519356,0.9010387063026428,-0.12246192120060542
future_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,4,2.4871559249832145,0.35376984126984123,0.3471184888183474,-0.08382204865617232,0.3287331536412239,0.9017593413591385,-0.1253638641530132
bidir_label,label_rate,10,raw_mean,4,context_plus_coarse_prob,4,2.4512759226411727,0.3257936507936508,0.3471184888183474,-0.057840073778710366,0.32532627135515213,0.9024890959262848,-0.12550412644023037
prior_all,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.0857387253108897,0.2806547619047619,0.16468109996957905,-0.11203188798887398,0.3338785469532013,0.8989862650632858,-0.12566095491695767
past_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,4,2.4581519998176757,0.3153769841269841,0.3471184888183474,-0.040514684293078695,0.3223460763692856,0.9058263748884201,-0.12828514345382566
prior_raw,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.0876972055734098,0.26875,0.16468109996957905,-0.11238653402349036,0.3339337408542633,0.8989150673151016,-0.12834279911210653
full_strict,label_state,8,raw_mean,4,coarse_prob_only,4,2.0036193022276585,0.1886904761904762,0.1768665574972855,-0.06559454624818123,0.32676760107278824,0.9024280905723572,-0.1283453516644964
prior_label,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.124335026160702,0.2959325396825397,0.16468109996957905,-0.11706810470135792,0.3345470353960991,0.8987350016832352,-0.12841997082687906
bidir_label,label_rate,10,raw_mean,4,context_plus_true_coarse_train,4,2.456487438579922,0.3138888888888889,0.3471184888183474,-0.0540671903567658,0.32494234293699265,0.9023022949695587,-0.1286854863076678
future_label,label_rate,8,hybrid_raw,4,coarse_prob_only,4,2.140556593690712,0.0939484126984127,0.3338681877355345,-0.11399956093620522,0.3342330977320671,0.8988224864006042,-0.12894451093998016
bidir_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,4,2.471182456608485,0.32232142857142854,0.3471184888183474,-0.061782538533150494,0.32611557096242905,0.9007465094327927,-0.12935880962912094
bidir_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,4,2.438392396088873,0.29166666666666663,0.3471184888183474,-0.0463069605911931,0.32351821660995483,0.903085008263588,-0.130337403049052
bidir_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,4,2.492234760476522,0.3194444444444444,0.3471184888183474,-0.06365054748377705,0.32632971554994583,0.901338204741478,-0.13303288250385475
past_label,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.283834919907721,0.1603174603174603,0.3471184888183474,-0.10977734821960328,0.33350683003664017,0.8999370038509369,-0.13373842333298552
bidir_label,label_rate,10,raw_mean,8,context_plus_coarse_prob,4,2.501414646973717,0.31954365079365077,0.3471184888183474,-0.06429649809814508,0.32599665224552155,0.9009016007184982,-0.13443368461089067
bidir_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,4,2.5310696548602993,0.32232142857142854,0.3471184888183474,-0.05712190414245591,0.3254364877939224,0.9015485644340515,-0.13826168386676718
past_label,label_state,10,raw_mean,8,coarse_prob_only,4,2.0616800831751685,0.1927579365079365,0.16468109996957905,-0.03232605274132208,0.32215193659067154,0.9047373384237289,-0.1390564163399203
full_strict,label_state,10,teacher_hybrid,10,coarse_prob_only,4,2.2412856462555397,0.3213293650793651,0.16468109996957905,-0.027193807261097436,0.32080256938934326,0.9067308604717255,-0.14008361288289062
full_strict,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.2600414226164536,0.10664682539682539,0.3471184888183474,-0.09483681045908421,0.33116503059864044,0.9000007808208466,-0.1408971480264314
bidir_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,4,2.5608131512244605,0.32648809523809524,0.3471184888183474,-0.07795557138217321,0.3285684958100319,0.9002656787633896,-0.1420181635551242
prior_label,label_state,10,raw_mean,8,coarse_prob_only,4,2.092652176365242,0.18293650793650792,0.16468109996957905,-0.05681345117573888,0.3259712979197502,0.901925578713417,-0.14594769200374824
prior_all,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4,2.6239761133685815,0.36944444444444446,0.3338681877355345,-0.0657654740752533,0.32665324211120605,0.9026003628969193,-0.14598044489282275
prior_all,label_state,10,teacher_hybrid,10,coarse_prob_only,4,2.213210678301405,0.2700396825396825,0.16468109996957905,-0.05499865208210464,0.32545438408851624,0.903969332575798,-0.14640645698729968
future_label,label_state,8,teacher_hybrid,10,coarse_prob_only,4,2.204712374328974,0.2449404761904762,0.1768665574972855,-0.1027458052329672,0.332261323928833,0.9021594971418381,-0.14728617182274564
bidir_label,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.3385502761769406,0.13303571428571428,0.3471184888183474,-0.1198508850128967,0.3349032923579216,0.8981667757034302,-0.14757909879446834
prior_raw,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4,2.6207316036873065,0.35555555555555557,0.3338681877355345,-0.06518615089448848,0.3265088051557541,0.9039917290210724,-0.14813240960599394
prior_raw,label_state,10,teacher_hybrid,10,coarse_prob_only,4,2.222651223690909,0.25962301587301584,0.16468109996957905,-0.05394610409021605,0.32529037445783615,0.9041568636894226,-0.1498871190176961
prior_all,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,2.669343015353635,0.3827380952380952,0.3338681877355345,-0.07017817608878105,0.3272424638271332,0.9029591083526611,-0.15009087548627642
full_strict,label_state,10,raw_mean,8,coarse_prob_only,4,2.1356204268099783,0.18700396825396826,0.16468109996957905,-0.03373774507666244,0.3222890645265579,0.9044565856456757,-0.15132633681374077
prior_label,label_state,10,teacher_hybrid,10,coarse_prob_only,4,2.226931850444841,0.25555555555555554,0.16468109996957905,-0.0832926864253678,0.32939988374710083,0.9024839550256729,-0.15150999596065298
prior_all,label_rate,8,raw_mean,8,context_plus_coarse_prob,4,2.6603168617424475,0.36944444444444446,0.3338681877355345,-0.07305141853405345,0.3277534693479538,0.9014632403850555,-0.15154526940008903
bidir_label,label_state,10,raw_mean,8,coarse_prob_only,4,2.1321042248864215,0.17390873015873015,0.16468109996957905,-0.03520203642730821,0.3227250576019287,0.9052939563989639,-0.15333421706892605
prior_label,label_state,10,hybrid_raw,4,context_plus_coarse_prob,4,2.323337357747314,0.3146825396825397,0.16468109996957905,-0.015844654523322815,0.3190605342388153,0.9071489870548248,-0.15367892202771186
bidir_label,label_state,10,teacher_hybrid,10,coarse_prob_only,4,2.2295668778377067,0.23521825396825397,0.16468109996957905,-0.043770023040496875,0.3236975371837616,0.9062281996011734,-0.15559828592949307
bidir_label,label_state,10,raw_mean,4,coarse_prob_only,4,2.1302792833217987,0.15882936507936507,0.16468109996957905,-0.03305111930992535,0.32158977538347244,0.9062833935022354,-0.15597740513977848
prior_raw,label_state,10,raw_mean,8,coarse_prob_only,4,2.1508047636417933,0.17450396825396824,0.16468109996957905,-0.05453704262344816,0.3256147876381874,0.9041506350040436,-0.15613458240267625
past_label,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.2133548957779308,0.22410714285714287,0.16468109996957905,-0.11942911948069052,0.3348747044801712,0.8985017091035843,-0.15616135989250782
prior_label,label_state,10,raw_mean,4,coarse_prob_only,4,2.1541852930751686,0.17331349206349206,0.16468109996957905,-0.04982852873546281,0.32428624480962753,0.9049350172281265,-0.15680131883336945
prior_all,label_state,10,raw_mean,8,coarse_prob_only,4,2.156694047132307,0.17450396825396824,0.16468109996957905,-0.05295924041105793,0.32537947595119476,0.9041769206523895,-0.15701534636141862
future_label,label_rate,10,hybrid_raw,4,coarse_prob_only,4,2.3818512330786477,0.11716269841269841,0.3471184888183474,-0.12158837261585093,0.33533481508493423,0.8982876390218735,-0.15723675917248325
prior_raw,label_rate,8,raw_mean,8,context_plus_coarse_prob,4,2.6644649713910162,0.34305555555555556,0.3338681877355345,-0.06733419099446494,0.32686904072761536,0.9035081565380096,-0.1572407720098567
prior_raw,label_state,10,raw_mean,4,coarse_prob_only,4,2.173265396303401,0.18323412698412697,0.16468109996957905,-0.0509928257866423,0.32451729476451874,0.9046224802732468,-0.1577104610289653
prior_label,label_state,10,none,0,direct_semantic,4,2.367308421074198,0.3265873015873016,0.16468109996957905,-0.017146798204383057,0.31928591430187225,0.9060164541006088,-0.15800688244121372
full_strict,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.2762235204267784,0.26041666666666663,0.16468109996957905,-0.10422757112634534,0.3326747417449951,0.8978030830621719,-0.15839961143207149
future_label,label_state,10,raw_mean,8,coarse_prob_only,4,2.185681181403491,0.18581349206349207,0.16468109996957905,-0.029611551970628813,0.32185813784599304,0.905657947063446,-0.1589534090990859
prior_all,label_state,10,raw_mean,4,coarse_prob_only,4,2.1733006342670205,0.17132936507936508,0.16468109996957905,-0.05025684697828178,0.32441607117652893,0.9047098308801651,-0.16008796404376877
future_label,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.28726023440902,0.2603174603174603,0.16468109996957905,-0.12158306197010949,0.3351954370737076,0.8976136893033981,-0.16009389917512634
prior_label,label_state,8,raw_mean,4,context_plus_coarse_prob,4,2.3788802971046286,0.3084325396825397,0.1768665574972855,-0.0507259000140593,0.3244713991880417,0.9049322605133057,-0.1604356712035344
prior_raw,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4,2.690135838525742,0.3459325396825397,0.3338681877355345,-0.0731290185151725,0.3275504931807518,0.904007151722908,-0.16046610573617892
prior_all,label_rate,8,none,0,direct_semantic,4,2.741710355828825,0.38472222222222224,0.3338681877355345,-0.07919051486187281,0.3285931348800659,0.9017121344804764,-0.16067384854794803
future_label,label_state,10,raw_mean,4,coarse_prob_only,4,2.1740132891450803,0.16785714285714284,0.16468109996957905,-0.038304036023275034,0.32258250564336777,0.9063299149274826,-0.1607272983151904
prior_label,label_state,10,raw_mean,4,context_plus_true_coarse_train,4,2.354558132816565,0.30277777777777776,0.16468109996957905,-0.014407054199261055,0.3188563659787178,0.9066839963197708,-0.1607894897425573
prior_all,label_rate,8,raw_mean,4,context_plus_coarse_prob,4,2.6988704068996534,0.34851190476190474,0.3338681877355345,-0.07380868135675717,0.32794270664453506,0.9024781882762909,-0.16141331432105432
bidir_label,label_state,10,hybrid_raw,4,coarse_prob_only,4,2.279267449100081,0.2464285714285714,0.16468109996957905,-0.12243165869947886,0.33533694595098495,0.8974545747041702,-0.16168867061648606
prior_label,label_state,10,raw_mean,8,context_plus_true_coarse_train,4,2.3581488939682744,0.30009920634920634,0.16468109996957905,-0.012825293338911803,0.31870342046022415,0.9065473973751068,-0.16187747809549446
past_label,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,4,2.3941562482683993,0.3098214285714286,0.1768665574972855,-0.031171143147588898,0.32121754437685013,0.9056149274110794,-0.16238101941054486
prior_label,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,4,2.3628546522350184,0.3007936507936508,0.16468109996957905,-0.016957161211250266,0.319278247654438,0.9066269397735596,-0.16243649870677188
past_label,label_state,10,none,0,direct_semantic,4,2.350195733378783,0.28888888888888886,0.16468109996957905,-0.016874157242931814,0.3187847062945366,0.907481849193573,-0.16283312231728753
prior_label,label_state,10,raw_mean,4,context_plus_coarse_prob,4,2.3562164419712914,0.29027777777777775,0.16468109996957905,-0.01354800139344628,0.3187253773212433,0.9070435464382172,-0.16350228110392168
prior_all,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,4,2.7424796398453455,0.36875,0.3338681877355345,-0.06284695787125541,0.32603278011083603,0.9031494110822678,-0.16383995793469142
past_label,label_state,10,teacher_hybrid,10,coarse_prob_only,4,2.317767323943891,0.25615079365079363,0.16468109996957905,-0.05056117884188929,0.3244548738002777,0.9054259359836578,-0.1647220712706644
past_label,label_state,10,raw_mean,4,coarse_prob_only,4,2.16986922049324,0.14494047619047618,0.16468109996957905,-0.03841128874473135,0.3223627731204033,0.9059070199728012,-0.16473131084621584
past_label,label_state,10,raw_mean,4,context_plus_true_coarse_train,4,2.3802092951447955,0.3013888888888889,0.16468109996957905,-0.017839898002020127,0.3189446032047272,0.9073603004217148,-0.16484731145937528
full_strict,label_state,10,raw_mean,4,coarse_prob_only,4,2.182188136280555,0.14553571428571427,0.16468109996957905,-0.052175658022505955,0.32470330595970154,0.9042702913284302,-0.16662377345970258
prior_all,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,4,2.721971150748356,0.3400793650793651,0.3338681877355345,-0.11021096617643836,0.3332485258579254,0.9005079418420792,-0.16676195847828879
prior_label,label_state,8,raw_mean,4,context_plus_true_coarse_train,4,2.4059057333122404,0.2945436507936508,0.1768665574972855,-0.047481872920538515,0.32402465492486954,0.9047734886407852,-0.16728314159970592
past_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,4,2.398173565106464,0.28482142857142856,0.1768665574972855,-0.018451993507760417,0.31910646706819534,0.9066186845302582,-0.16788324122433668
prior_raw,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,4,2.7676886928055375,0.366765873015873,0.3338681877355345,-0.06636512216805482,0.32646388560533524,0.9040859937667847,-0.16792448300709392
prior_all,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,4,2.7602532195007634,0.36041666666666666,0.3338681877355345,-0.06826047558649748,0.32687122374773026,0.9026877731084824,-0.1682188253470493
prior_label,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,4,2.3827647985217997,0.2701388888888889,0.1768665574972855,-0.045556085609622654,0.32370156794786453,0.9049030244350433,-0.16868000018266646
prior_raw,label_rate,8,raw_mean,4,context_plus_coarse_prob,4,2.718152540212169,0.32212301587301584,0.3338681877355345,-0.07846632047046082,0.3285014107823372,0.903340145945549,-0.16949721632878362
