candidate,target,axis,ratio,cos,move_abs_mean
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S1,raw_good_axis,1.280946936965839,0.4329414537801514,0.1314769457670954
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S2,bad_axis,-0.250012010462279,-0.09889849213468194,0.18782622022082868
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S2,raw_good_axis,1.7542202204486999,0.4171444022343752,0.18782622022082868
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S3,bad_axis,-0.3380918650449178,-0.12900236152293257,0.16635305540615378
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S3,raw_good_axis,1.178356608182067,0.3458023939801586,0.16635305540615378
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S4,bad_axis,1.1277306665560658,0.3546917279960428,0.10831666792068702
submission_jepa_neural_episode_rawstack_targetwise_raw075_nb_top10_er_strict10.csv,S4,raw_good_axis,1.5304604103149284,0.6014049141382413,0.10831666792068702
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,Q1,bad_axis,-0.3394876117547368,-0.16006233538423834,0.17798767397871149
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,Q1,raw_good_axis,1.0772375242950232,0.2874686295293603,0.17798767397871149
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,Q2,bad_axis,-0.055668702441118025,-0.1503866875371491,0.06680461436758722
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,Q2,raw_good_axis,0.0,0.0,0.06680461436758722
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,Q3,bad_axis,0.7106656672741459,0.15404471413513776,0.20448556190468276
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,Q3,raw_good_axis,2.322933474500896,0.4714877131383689,0.20448556190468276
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S1,bad_axis,-0.842181367903063,-0.39445888651665284,0.17340857785639496
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S1,raw_good_axis,2.0256895275300293,0.5087598869418785,0.17340857785639496
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S2,bad_axis,-0.3158886388225709,-0.0978399105569725,0.23888210791761424
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S2,raw_good_axis,2.207396441644327,0.4109943847962409,0.23888210791761424
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S3,bad_axis,-0.40171102752494964,-0.11949965780219583,0.2122605568845266
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S3,raw_good_axis,1.455181816803456,0.33293425529605897,0.2122605568845266
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S4,bad_axis,1.7908056120938374,0.37890509727741484,0.16054140991424026
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p25_ew1p0.csv,S4,raw_good_axis,1.9913658568133044,0.5264198541869382,0.16054140991424026
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,Q1,bad_axis,-0.5925781324385643,-0.42573911776894974,0.1125219867127154
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,Q1,raw_good_axis,-0.11992402406580763,-0.048766085428745776,0.1125219867127154
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,Q2,bad_axis,-0.037343643262755036,-0.15678695909500448,0.04345473364510029
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,Q2,raw_good_axis,0.0,0.0,0.04345473364510029
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,Q3,bad_axis,-0.0854573889574982,-0.03139563543979369,0.1256065605799633
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,Q3,raw_good_axis,0.3673064796738706,0.12635731516361484,0.1256065605799633
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S1,bad_axis,-0.5247768820364237,-0.5159729848036344,0.07915194928814055
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S1,raw_good_axis,0.06372948073699951,0.03359978608391845,0.07915194928814055
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S2,bad_axis,-0.1881209856783247,-0.11504914684316833,0.13294982740094197
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S2,raw_good_axis,0.28622043126846153,0.10522533045946343,0.13294982740094197
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S3,bad_axis,-0.582359759922761,-0.32882056236115365,0.11750444177251065
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S3,raw_good_axis,0.11065084347776935,0.048051909753366505,0.11750444177251065
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S4,bad_axis,1.161597316301908,0.4284973210318706,0.08411780498950583
submission_neural_block_canvas_jepa_mps_top_probe_scale1p0.csv,S4,raw_good_axis,0.24080954012649014,0.11098528518465593,0.08411780498950583
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,Q1,bad_axis,-0.10626214788426047,-0.0883677026127514,0.09659509119855636
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,Q1,raw_good_axis,1.293348758519701,0.6087575942560475,0.09659509119855636
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,Q2,bad_axis,-1.2187627771297827e-16,-0.001845265991741898,7.098488463697095e-17
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,Q2,raw_good_axis,0.0,0.0,7.098488463697095e-17
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,Q3,bad_axis,0.7934431240453561,0.3359261947121642,0.10935516891527479
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,Q3,raw_good_axis,1.5407808092802233,0.6108310027529152,0.10935516891527479
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S1,bad_axis,-0.19448730200772427,-0.1358502411370535,0.11263628114850034
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S1,raw_good_axis,1.6229566083051208,0.607882910795898,0.11263628114850034
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S2,bad_axis,-0.07538552776283962,-0.04263221782787273,0.11980049738635505
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S2,raw_good_axis,1.5264844535140392,0.5189384399704842,0.11980049738635505
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S3,bad_axis,0.3278831100026325,0.14132415735126705,0.14332968715396519
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S3,raw_good_axis,0.9966499910077842,0.33039110050324627,0.14332968715396519
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S4,bad_axis,0.32910514954727077,0.1512186415439227,0.0760396828137223
submission_jepa_episode_rawstack_raw075_er_strict10_rw1p0_ew1p0.csv,S4,raw_good_axis,1.3620027057405246,0.7818939050639959,0.0760396828137223
