cv_mode,method,group,strength,concentration,base_mix,scale,base_loss,oof_loss,oof_delta_vs_stage2,loss_Q1,loss_Q2,loss_Q3,loss_S1,loss_S2,loss_S3,loss_S4
subject_chunk,mpj_ridge_rate,all,0.2,20.0,0.35,0.5,0.5675309246898171,0.5677682973180683,0.00023737262825118677,0.5739423057180962,0.6424421282288738,0.6298996648334437,0.48041494291989695,0.5411501687014627,0.5046012610453459,0.6019276097793588
subject_chunk,mpj_ridge_rate,oracle_gap_core,0.2,20.0,0.35,0.5,0.5675309246898171,0.5677689809457335,0.00023805625591633017,0.5739423057180962,0.6424421282288738,0.6298996648334437,0.47894327588040597,0.5411501687014627,0.5046012610453459,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.2,20.0,0.35,0.75,0.5675309246898171,0.5677718769277279,0.00024095223791076315,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5396688659866965,0.5044089287751047,0.6034040622125061
subject_chunk,mpj_knn18,q13_s23,0.2,8.0,0.35,0.5,0.5675309246898171,0.5677732846348567,0.0002423599450395164,0.5728839169230019,0.6429986926145494,0.6311518510995648,0.47894327588040597,0.5401673125035371,0.5048638812104315,0.6034040622125061
subject_chunk,mpj_base_anchor,stage_only,0.2,20.0,0.0,0.75,0.5675309246898171,0.5677739463776471,0.00024302168782996958,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47942930455685123,0.5392637631956807,0.5038012850657905,0.6039452661858238
subject_chunk,mpj_base_anchor,stage_only,0.35,20.0,0.0,0.75,0.5675309246898171,0.5677739464949403,0.00024302180512314475,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4794293046837419,0.5392637634941717,0.5038012855366286,0.6039452661106565
subject_chunk,mpj_base_anchor,stage_only,0.5,20.0,0.0,0.75,0.5675309246898171,0.5677739466122336,0.00024302192241643095,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47942930481063273,0.5392637637926628,0.5038012860074668,0.6039452660354894
subject_chunk,mpj_base_anchor,stage_only,0.7,20.0,0.0,0.75,0.5675309246898171,0.5677739467686245,0.00024302207880733118,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.4794293049798206,0.5392637641906509,0.503801286635251,0.6039452659352663
subject_chunk,mpj_base_anchor,stage_only,0.9,20.0,0.0,0.75,0.5675309246898171,0.5677739469250155,0.00024302223519834243,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47942930514900833,0.539263764588639,0.5038012872630353,0.6039452658350434
subject_chunk,mpj_xt_resid,s23_only,0.2,20.0,0.0,0.5,0.5675309246898171,0.5677786034759525,0.00024767878613540795,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5396879295173453,0.5044369510820277,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.2,20.0,0.35,0.75,0.5675309246898171,0.5677802587684949,0.00024933407867777646,0.5754213868549329,0.6432102401052687,0.6306571783298367,0.47894327588040597,0.5391533575214997,0.5036723104750138,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.35,20.0,0.35,0.75,0.5675309246898171,0.5677802588805083,0.000249334190691175,0.5754213869509203,0.6432102401969413,0.6306571784257963,0.47894327588040597,0.5391533577156183,0.5036723107813698,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.5,20.0,0.35,0.75,0.5675309246898171,0.5677802589925218,0.0002493343027046846,0.5754213870469074,0.6432102402886137,0.630657178521756,0.47894327588040597,0.5391533579097372,0.5036723110877259,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.7,20.0,0.35,0.75,0.5675309246898171,0.5677802591418729,0.00024933445205577165,0.5754213871748904,0.6432102404108438,0.6306571786497019,0.47894327588040597,0.539153358168562,0.5036723114962005,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.9,20.0,0.35,0.75,0.5675309246898171,0.5677802592912243,0.00024933460140719177,0.5754213873028737,0.643210240533074,0.630657178777648,0.47894327588040597,0.5391533584273869,0.5036723119046753,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.2,4.0,0.35,0.75,0.5675309246898171,0.567780389064367,0.00024946437454986814,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5397962043650523,0.5043411753532222,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.35,4.0,0.35,0.75,0.5675309246898171,0.5677803891358331,0.00024946444601592344,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5397962045586725,0.5043411756598645,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.5,4.0,0.35,0.75,0.5675309246898171,0.5677803892072991,0.00024946451748197873,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5397962047522927,0.504341175966507,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.7,4.0,0.35,0.75,0.5675309246898171,0.5677803893025872,0.00024946461277008947,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5397962050104532,0.5043411763753634,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.9,4.0,0.35,0.75,0.5675309246898171,0.5677803893978755,0.0002494647080583112,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5397962052686137,0.5043411767842199,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.35,20.0,0.35,0.5,0.5675309246898171,0.5677831026919066,0.00025217800208943153,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5396917050641619,0.5044646700468894,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.2,20.0,0.35,1.0,0.5675309246898171,0.5677847370664112,0.00025381237659405365,0.5757108548214361,0.6432821296252531,0.6307617078288518,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.35,20.0,0.35,1.0,0.5675309246898171,0.5677847371204324,0.0002538124306152856,0.5757108549494095,0.6432821297474839,0.6307617079567959,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.5,20.0,0.35,1.0,0.5675309246898171,0.5677847371744537,0.0002538124846365175,0.5757108550773831,0.6432821298697146,0.6307617080847399,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.7,20.0,0.35,1.0,0.5675309246898171,0.5677847372464818,0.0002538125566646787,0.5757108552480144,0.6432821300326886,0.6307617082553323,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.9,20.0,0.35,1.0,0.5675309246898171,0.5677847373185101,0.00025381262869295096,0.5757108554186458,0.6432821301956629,0.6307617084259246,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.2,20.0,0.0,0.5,0.5675309246898171,0.5677866553895038,0.0002557306996866515,0.5754419141175319,0.6432156504832424,0.6306649378994221,0.47894327588040597,0.5391586184847899,0.503678128648628,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.35,20.0,0.0,0.5,0.5675309246898171,0.5677866555043235,0.0002557308145063608,0.575441914216091,0.6432156505771407,0.6306649379978171,0.47894327588040597,0.5391586186837842,0.50367812896252,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.5,20.0,0.0,0.5,0.5675309246898171,0.5677866556191433,0.00025573092932618113,0.57544191431465,0.6432156506710391,0.630664938096212,0.47894327588040597,0.5391586188827786,0.5036781292764119,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.7,20.0,0.0,0.5,0.5675309246898171,0.5677866557722365,0.0002557310824193859,0.575441914446062,0.6432156507962369,0.6306649382274054,0.47894327588040597,0.5391586191481045,0.5036781296949344,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.9,20.0,0.0,0.5,0.5675309246898171,0.5677866559253295,0.00025573123551236865,0.575441914577474,0.6432156509214347,0.6306649383585987,0.47894327588040597,0.5391586194134302,0.503678130113457,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.2,4.0,0.0,0.5,0.5675309246898171,0.5677867798010346,0.0002558551112175067,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398199095310282,0.5043622053439194,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.35,4.0,0.0,0.5,0.5675309246898171,0.5677867798741321,0.0002558551843149237,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398199097293184,0.504362205657312,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.5,4.0,0.0,0.5,0.5675309246898171,0.5677867799472297,0.00025585525741256276,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398199099276084,0.5043622059707047,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.7,4.0,0.0,0.5,0.5675309246898171,0.567786780044693,0.00025585535487582245,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398199101919954,0.5043622063885614,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.9,4.0,0.0,0.5,0.5675309246898171,0.5677867801421563,0.00025585545233919316,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398199104563821,0.5043622068064183,0.6034040622125061
subject_chunk,mpj_knn18,no_q2,0.2,20.0,0.35,0.5,0.5675309246898171,0.5677964338249687,0.0002655091351515537,0.5722224638147145,0.6429986926145494,0.6308828910321306,0.4807434326126112,0.5399926414799017,0.5046774862798131,0.6030574289410606
subject_chunk,mpj_blend_resid_knn,q_only,0.5,20.0,0.35,0.5,0.5675309246898171,0.5677967531303022,0.0002658284404850608,0.5724510034975925,0.6451703812896883,0.6322174199354968,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,oracle_gap_core,0.2,20.0,0.35,0.75,0.5675309246898171,0.5677969744968648,0.0002660498070476969,0.5712510784946202,0.6432693805933741,0.6312995101126779,0.47894327588040597,0.5407189877871504,0.5056925263973199,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,q_only,0.35,8.0,0.35,0.5,0.5675309246898171,0.5678035815614755,0.00027265687165833885,0.5737546620798265,0.6444100328873309,0.6317219087738333,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.2,2.0,0.35,0.5,0.5675309246898171,0.5678041617522335,0.0002732370624163316,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.539885002889095,0.5044187856442447,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.35,2.0,0.35,0.5,0.5675309246898171,0.5678041617998771,0.0002732371100599984,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398850030179525,0.5044187858488932,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.5,2.0,0.35,0.5,0.5675309246898171,0.5678041618475208,0.0002732371577036652,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398850031468098,0.5044187860535417,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.7,2.0,0.35,0.5,0.5675309246898171,0.5678041619110459,0.0002732372212287393,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398850033186198,0.5044187863264065,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.9,2.0,0.35,0.5,0.5675309246898171,0.5678041619745707,0.0002732372847535913,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398850034904297,0.5044187865992713,0.6034040622125061
subject_chunk,mpj_knn18,all,0.2,20.0,0.35,0.5,0.5675309246898171,0.5678064383871402,0.00027551369732303765,0.5722224638147145,0.6430687245497496,0.6308828910321306,0.4807434326126112,0.5399926414799017,0.5046774862798131,0.6030574289410606
subject_chunk,mpj_base_anchor,q_only,0.2,8.0,0.35,0.5,0.5675309246898171,0.5678083635672971,0.0002774388774799963,0.5757720019565118,0.6433248075790661,0.6308232682461646,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.35,8.0,0.35,0.5,0.5675309246898171,0.5678083635943778,0.00027743890456066733,0.5757720020210464,0.6433248076402929,0.6308232683099682,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.5,8.0,0.35,0.5,0.5675309246898171,0.5678083636214585,0.00027743893164133837,0.575772002085581,0.6433248077015196,0.6308232683737718,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.7,8.0,0.35,0.5,0.5675309246898171,0.5678083636575662,0.0002774389677490108,0.575772002171627,0.6433248077831554,0.6308232684588433,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.9,8.0,0.35,0.5,0.5675309246898171,0.5678083636936738,0.0002774390038566832,0.575772002257673,0.6433248078647912,0.6308232685439148,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,oracle_gap_core,0.2,8.0,0.35,0.5,0.5675309246898171,0.567809868146571,0.0002789434567538329,0.5728839169230019,0.6432547771965498,0.6311518510995648,0.47894327588040597,0.5401673125035371,0.5048638812104315,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.2,4.0,0.35,0.5,0.5675309246898171,0.5678123190939608,0.00028139440414365335,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398432519764689,0.5045176379489624,0.6034040622125061
subject_chunk,mpj_blend_resid_knn,q_only,0.2,20.0,0.35,1.0,0.5675309246898171,0.5678176915199687,0.000286766830151608,0.5734981515735096,0.6446228884209967,0.6318643334559374,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.2,8.0,0.0,1.0,0.5675309246898171,0.5678256194641637,0.0002946947743465156,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399376311081228,0.5045163614087281,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.35,8.0,0.0,1.0,0.5675309246898171,0.5678256196105314,0.00029469492071421133,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399376315054342,0.5045163620359905,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.5,8.0,0.0,1.0,0.5675309246898171,0.567825619756899,0.00029469506708190707,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399376319027457,0.504516362663253,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.7,8.0,0.0,1.0,0.5675309246898171,0.5678256199520558,0.0002946952622386867,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399376324324943,0.5045163634996027,0.6034040622125061
subject_chunk,mpj_base_anchor,s23_only,0.9,8.0,0.0,1.0,0.5675309246898171,0.5678256201472129,0.0002946954573957994,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399376329622432,0.5045163643359528,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.2,20.0,0.0,0.75,0.5675309246898171,0.567826296791496,0.000295372101678848,0.5758929864357817,0.6433265664282048,0.6308260574871478,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.35,20.0,0.0,0.75,0.5675309246898171,0.5678262968538197,0.00029537216400254973,0.5758929865836083,0.6433265665690527,0.6308260576347392,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.5,20.0,0.0,0.75,0.5675309246898171,0.5678262969161433,0.00029537222632614046,0.5758929867314347,0.6433265667099005,0.6308260577823308,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.7,20.0,0.0,0.75,0.5675309246898171,0.5678262969992416,0.0002953723094244465,0.5758929869285366,0.6433265668976976,0.6308260579791196,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q_only,0.9,20.0,0.0,0.75,0.5675309246898171,0.5678262970823399,0.0002953723925227525,0.5758929871256389,0.6433265670854948,0.6308260581759085,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.2,20.0,0.35,1.0,0.5675309246898171,0.5678274576673756,0.0002965329775584946,0.5757108548214361,0.6429986926145494,0.6307617078288518,0.47894327588040597,0.5392214364852739,0.5037521738286065,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.35,20.0,0.35,1.0,0.5675309246898171,0.5678274577992635,0.0002965331094463286,0.5757108549494095,0.6429986926145494,0.6307617079567959,0.47894327588040597,0.5392214367440971,0.50375217423708,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.5,20.0,0.35,1.0,0.5675309246898171,0.5678274579311512,0.00029653324133405157,0.5757108550773831,0.6429986926145494,0.6307617080847399,0.47894327588040597,0.5392214370029204,0.5037521746455536,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.7,20.0,0.35,1.0,0.5675309246898171,0.5678274581070016,0.0002965334171844969,0.5757108552480144,0.6429986926145494,0.6307617082553323,0.47894327588040597,0.5392214373480181,0.5037521751901848,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.9,20.0,0.35,1.0,0.5675309246898171,0.5678274582828521,0.0002965335930349422,0.5757108554186458,0.6429986926145494,0.6307617084259246,0.47894327588040597,0.5392214376931158,0.5037521757348162,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.35,8.0,0.0,0.75,0.5675309246898171,0.5678294248970089,0.0002985002071917986,0.5686884833367335,0.6461182440196708,0.6352607797333203,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.5,20.0,0.35,1.0,0.5675309246898171,0.5678316215215389,0.0003006968317217362,0.5663176152169856,0.6472816562062024,0.636483612038247,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.35,8.0,0.35,0.5,0.5675309246898171,0.5678336810286143,0.0003027563387971721,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5398628085708773,0.5046476148971282,0.6034040622125061
subject_chunk,mpj_base_anchor,no_q2,0.2,20.0,0.35,0.75,0.5675309246898171,0.5678346231670208,0.00030369847720368437,0.5754213868549329,0.6429986926145494,0.6306571783298367,0.4791859102898694,0.5391533575214997,0.5036723104750138,0.6037535260834438
subject_chunk,mpj_base_anchor,no_q2,0.35,20.0,0.35,0.75,0.5675309246898171,0.5678346232702436,0.00030369858042644804,0.5754213869509203,0.6429986926145494,0.6306571784257963,0.47918591036875613,0.5391533577156183,0.5036723107813698,0.6037535260346949
subject_chunk,mpj_base_anchor,no_q2,0.5,20.0,0.35,0.75,0.5675309246898171,0.5678346233734664,0.0003036986836492117,0.5754213870469074,0.6429986926145494,0.630657178521756,0.47918591044764275,0.5391533579097372,0.5036723110877259,0.6037535259859459
subject_chunk,mpj_base_anchor,no_q2,0.7,20.0,0.35,0.75,0.5675309246898171,0.5678346235110967,0.00030369882127956327,0.5754213871748904,0.6429986926145494,0.6306571786497019,0.47918591055282506,0.539153358168562,0.5036723114962005,0.6037535259209474
subject_chunk,mpj_base_anchor,no_q2,0.9,20.0,0.35,0.75,0.5675309246898171,0.567834623648727,0.00030369895890991483,0.5754213873028737,0.6429986926145494,0.630657178777648,0.47918591065800725,0.5391533584273869,0.5036723119046753,0.6037535258559491
subject_chunk,mpj_knn18,q_only,0.2,4.0,0.0,0.5,0.5675309246898171,0.5678438608565987,0.0003129361667815189,0.5738249857642967,0.6439891889397942,0.6323543841027618,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,no_q2,0.2,20.0,0.0,0.5,0.5675309246898171,0.5678444008512871,0.00031347616146992774,0.5754419141175319,0.6429986926145494,0.6306649378994221,0.4792060050564495,0.5391586184847899,0.503678128648628,0.6037625091376391
subject_chunk,mpj_base_anchor,no_q2,0.35,20.0,0.0,0.5,0.5675309246898171,0.5678444009576161,0.0003134762677989844,0.575441914216091,0.6429986926145494,0.6306649379978171,0.4792060051410237,0.5391586186837842,0.50367812896252,0.6037625090875274
subject_chunk,mpj_base_anchor,no_q2,0.5,20.0,0.0,0.5,0.5675309246898171,0.567844401063945,0.00031347637412781904,0.57544191431465,0.6429986926145494,0.630664938096212,0.4792060052255978,0.5391586188827786,0.5036781292764119,0.6037625090374157
subject_chunk,mpj_base_anchor,no_q2,0.7,20.0,0.0,0.5,0.5675309246898171,0.567844401205717,0.0003134765158998576,0.575441914446062,0.6429986926145494,0.6306649382274054,0.47920600533836344,0.5391586191481045,0.5036781296949344,0.6037625089706001
subject_chunk,mpj_base_anchor,no_q2,0.9,20.0,0.0,0.5,0.5675309246898171,0.5678444013474889,0.0003134766576717851,0.575441914577474,0.6429986926145494,0.6306649383585987,0.47920600545112896,0.5391586194134302,0.503678130113457,0.6037625089037847
subject_chunk,mpj_ridge_rate,no_q2,0.2,20.0,0.35,0.5,0.5675309246898171,0.567847806516022,0.00031688182620481786,0.5739423057180962,0.6429986926145494,0.6298996648334437,0.48041494291989695,0.5411501687014627,0.5046012610453459,0.6019276097793588
subject_chunk,mpj_ridge_rate,q13_s23,0.2,20.0,0.35,0.5,0.5675309246898171,0.5678484901436871,0.00031756545386996127,0.5739423057180962,0.6429986926145494,0.6298996648334437,0.47894327588040597,0.5411501687014627,0.5046012610453459,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.2,8.0,0.35,0.75,0.5675309246898171,0.567848788901675,0.0003178642118578656,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399304377307055,0.5046857408487253,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.5,2.0,0.35,0.5,0.5675309246898171,0.5678490517827081,0.00031812709289091856,0.5721675609182729,0.6446504538230037,0.6333868805483421,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.2,4.0,0.35,0.75,0.5675309246898171,0.5678496422231649,0.00031871753334777875,0.5739413917964984,0.6439670792937958,0.6323005572825229,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_blend_xt_ridge,s23_only,0.2,20.0,0.35,0.5,0.5675309246898171,0.5678512756919497,0.0003203510021325684,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5401007535725073,0.5045328325388458,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.2,8.0,0.35,0.5,0.5675309246898171,0.5678532111599922,0.0003222864701750705,0.5757720019565118,0.6429986926145494,0.6308232682461646,0.47894327588040597,0.5392577521749407,0.5037734250348664,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.35,8.0,0.35,0.5,0.5675309246898171,0.5678532112259796,0.00032228653616250824,0.5757720020210464,0.6429986926145494,0.6308232683099682,0.47894327588040597,0.5392577523042053,0.5037734252391762,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.5,8.0,0.35,0.5,0.5675309246898171,0.5678532112919671,0.000322286602149946,0.575772002085581,0.6429986926145494,0.6308232683737718,0.47894327588040597,0.5392577524334696,0.5037734254434858,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.7,8.0,0.35,0.5,0.5675309246898171,0.5678532113799505,0.0003222866901333443,0.575772002171627,0.6429986926145494,0.6308232684588433,0.47894327588040597,0.5392577526058222,0.5037734257158988,0.6034040622125061
subject_chunk,mpj_base_anchor,q13_s23,0.9,8.0,0.35,0.5,0.5675309246898171,0.5678532114679337,0.0003222867781165206,0.575772002257673,0.6429986926145494,0.6308232685439148,0.47894327588040597,0.539257752778175,0.5037734259883117,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.2,20.0,0.35,1.0,0.5675309246898171,0.5678551333153643,0.0003242086255471621,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399152777344506,0.5047453117408048,0.6034040622125061
subject_chunk,mpj_knn18,s23_only,0.2,20.0,0.35,0.5,0.5675309246898171,0.5678564959274299,0.0003255712376127873,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399926414799017,0.5046774862798131,0.6034040622125061
subject_chunk,mpj_xt_resid,s23_only,0.2,8.0,0.0,0.5,0.5675309246898171,0.5678570839317645,0.0003261592419473436,0.5746308240745168,0.6429986926145494,0.6303484889503163,0.47894327588040597,0.5399565082584006,0.5047177355316558,0.6034040622125061
subject_chunk,mpj_base_anchor,all,0.2,20.0,0.35,0.75,0.5675309246898171,0.5678648442371236,0.00033391954730643825,0.5754213868549329,0.6432102401052687,0.6306571783298367,0.4791859102898694,0.5391533575214997,0.5036723104750138,0.6037535260834438
subject_chunk,mpj_base_anchor,all,0.35,20.0,0.35,0.75,0.5675309246898171,0.5678648443534424,0.0003339196636252817,0.5754213869509203,0.6432102401969413,0.6306571784257963,0.47918591036875613,0.5391533577156183,0.5036723107813698,0.6037535260346949
subject_chunk,mpj_base_anchor,all,0.5,20.0,0.35,0.75,0.5675309246898171,0.5678648444697612,0.0003339197799440141,0.5754213870469074,0.6432102402886137,0.630657178521756,0.47918591044764275,0.5391533579097372,0.5036723110877259,0.6037535259859459
subject_chunk,mpj_base_anchor,all,0.7,20.0,0.35,0.75,0.5675309246898171,0.5678648446248531,0.0003339199350359534,0.5754213871748904,0.6432102404108438,0.6306571786497019,0.47918591055282506,0.539153358168562,0.5036723114962005,0.6037535259209474
subject_chunk,mpj_base_anchor,all,0.9,20.0,0.35,0.75,0.5675309246898171,0.5678648447799449,0.0003339200901277817,0.5754213873028737,0.643210240533074,0.630657178777648,0.47918591065800725,0.5391533584273869,0.5036723119046753,0.6037535258559491
subject_chunk,mpj_xt_resid,q_only,0.2,20.0,0.35,0.5,0.5675309246898171,0.5678650996133088,0.0003341749234916369,0.5750350294078019,0.6440209449931041,0.6312612557029176,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_knn18,q_only,0.9,4.0,0.35,0.5,0.5675309246898171,0.567865250010485,0.0003343253206679053,0.5673487403010269,0.6467737495636293,0.6361957930194019,0.47894327588040597,0.5389534496173579,0.5034376794790675,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.2,20.0,0.35,1.0,0.5675309246898171,0.5678679486689048,0.00033702397908763615,0.5757108548214361,0.6432821296252531,0.6307617078288518,0.47894327588040597,0.5392214364852739,0.5037521738286065,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.35,20.0,0.35,1.0,0.5675309246898171,0.5678679488182541,0.00033702412843694685,0.5757108549494095,0.6432821297474839,0.6307617079567959,0.47894327588040597,0.5392214367440971,0.50375217423708,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.5,20.0,0.35,1.0,0.5675309246898171,0.5678679489676034,0.00033702427778625754,0.5757108550773831,0.6432821298697146,0.6307617080847399,0.47894327588040597,0.5392214370029204,0.5037521746455536,0.6034040622125061
subject_chunk,mpj_base_anchor,oracle_gap_core,0.7,20.0,0.35,1.0,0.5675309246898171,0.5678679491667358,0.0003370244769186348,0.5757108552480144,0.6432821300326886,0.6307617082553323,0.47894327588040597,0.5392214373480181,0.5037521751901848,0.6034040622125061
