target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_loose,passes_strict
S4,rtday_prev_abserr_06,subject_center,0.12268306809088003,0.2,0.6034040622125061,0.6086290307519122,0.2,0.6031219790390001,-0.0002820831735059759,0.0012276753966677016,0.0,-1.1067209518850207e-05,0.002503684392167166,0.25,0.21042307692307696,0.31153846153846154,False,False
Q3,rtday_both_pred_norm,subject_center,-0.12919401641829392,0.05,0.6303484889503163,0.6375388435065257,0.15,0.6300677056523455,-0.00028078329797076584,0.0009397602232944267,0.0,-0.00014233477793124116,0.0012139949800988592,0.28846153846153844,0.1793846153846154,0.3192307692307692,False,False
Q3,rtday_prev_pred_10,subject_center,-0.10307852284992403,0.1,0.6303484889503163,0.6337879351184509,0.2,0.6300678907950656,-0.00028059815525061094,0.00034293952927533575,0.0,-0.00021454434818313217,0.000765883863458855,0.38461538461538464,0.20507692307692307,0.23846153846153847,False,False
Q3,rtday_next_err_13,subject_z,-0.12157279317236853,0.05,0.6303484889503163,0.6376693090662219,0.15,0.6300683453831021,-0.000280143567214175,0.001359141719013021,0.0,0.0,0.0014522088265699895,0.18846153846153846,0.17361538461538462,0.40384615384615385,False,False
Q3,rtday_prev_err_13,subject_rank,-0.11422004147231743,0.05,0.6303484889503163,0.6358856445113379,0.2,0.6300683808271164,-0.00028010812319989586,0.0012140839378939731,0.0,0.0,0.002456680734628569,0.16153846153846155,0.19061538461538463,0.4076923076923077,False,False
S4,rtday_target_02,global_z,0.12014361476348634,0.1,0.6034040622125061,0.6070087079416083,0.2,0.6031272899345138,-0.00027677227799227655,0.0013378609042008541,0.0,0.0,0.002258265552138705,0.19615384615384615,0.21515384615384617,0.3730769230769231,False,False
S4,rtwin_context_08,global_z,0.12132113784411047,0.05,0.6034040622125061,0.6089465184231235,0.15,0.6031294601426441,-0.00027460206986196223,0.0013055884541870613,0.0,0.0,0.0024983675070414935,0.18461538461538463,0.21265384615384617,0.3423076923076923,False,False
S2,rtday_target_02,subject_center,0.09954689033120626,0.1,0.5389534496173579,0.5410153897693865,0.2,0.5386816553461692,-0.00027179427118873,0.00047994774579599656,0.0,-0.00013011032098297903,0.0010254158144860082,0.3076923076923077,0.234,0.28846153846153844,False,False
S4,rtmod_mobile_target_10,subject_center,-0.11970410146764134,0.2,0.6034040622125061,0.6081560563845951,0.2,0.6031391844236542,-0.0002648777888518694,0.0012729846642362853,0.0,0.0,0.0027354110104992335,0.11153846153846154,0.20923076923076922,0.4269230769230769,False,False
S3,rtwin_context_14,subject_rank,0.11412696657330415,0.2,0.5034376794790675,0.5078608843609682,0.2,0.503172919326823,-0.0002647601522445253,0.0011578896997628718,0.0,0.0,0.0026021119406546417,0.23846153846153847,0.21646153846153846,0.3230769230769231,False,False
S4,rtmod_mobile_target_10,subject_center,-0.11970410146764134,0.1,0.6034040622125061,0.6080466449682302,0.2,0.6031406911142699,-0.0002633710982361537,0.0011336835069135865,0.0,0.0,0.002411608466660997,0.15,0.20734615384615385,0.38461538461538464,False,False
S4,rtday_target_02,global_z,0.12014361476348634,0.2,0.6034040622125061,0.6072461842371,0.2,0.6031413812154698,-0.000262680997036302,0.0015268834829183623,0.0,0.0,0.0028297488467235177,0.16538461538461538,0.21257692307692305,0.38846153846153847,False,False
S2,rtday_prev_abserr_09,subject_rank,-0.10008446617396163,0.5,0.5389534496173579,0.5423004446644341,0.2,0.5386913384044567,-0.000262111212901206,0.0006804676897115602,0.0,0.0,0.0014082547045107252,0.23076923076923078,0.21811538461538463,0.3346153846153846,False,False
S3,rtwin_night_abserr_05,subject_center,0.1037317450962278,0.1,0.5034376794790675,0.5080721806658813,0.15,0.503177025250688,-0.0002606542283795088,0.0011734807480291186,0.0,0.0,0.0018454950276652338,0.06538461538461539,0.17565384615384616,0.45,False,False
S2,rtwin_night_target_10,global_z,0.12049674196937576,0.05,0.5389534496173579,0.5433995403062024,0.2,0.5386941740863611,-0.00025927553099680534,0.0005444938968200104,0.0,-0.0001450469034207924,0.0013720918752906375,0.3076923076923077,0.20061538461538464,0.27307692307692305,False,False
Q3,rtday_prev_pred_00,subject_rank,0.10403593940609392,0.2,0.6303484889503163,0.6338939092849396,0.2,0.6300927426953,-0.0002557462550162315,0.0010774377051053783,0.0,0.0,0.0023109957409055693,0.18846153846153846,0.2183846153846154,0.3730769230769231,False,False
Q1,rtwin_context_00,subject_center,-0.11767077980460199,0.5,0.5746308240745168,0.5807047000820833,0.15,0.5743760176174515,-0.00025480645706532634,0.001119094602361649,0.0,0.0,0.0022485147362153457,0.17692307692307693,0.19000000000000003,0.38461538461538464,False,False
S1,rtday_prev_pred_03,subject_center,0.11331004562964465,0.2,0.47894327588040597,0.48351153553497195,0.2,0.47869294591513656,-0.00025032996526941353,0.0008324065344614939,0.0,0.0,0.0011115287205161473,0.17307692307692307,0.18603846153846157,0.38076923076923075,False,False
S4,rtmod_mobile_target_10,subject_center,-0.11970410146764134,0.5,0.6034040622125061,0.6090403207383212,0.15,0.6031541351528446,-0.0002499270596615366,0.0014213124051022045,0.0,0.0,0.003114275727507443,0.09615384615384616,0.20884615384615388,0.4346153846153846,False,False
S2,rtday_next_err_10,subject_rank,-0.11141011288305266,0.05,0.5389534496173579,0.5437200369364076,0.15,0.5387040836641686,-0.00024936595318936217,0.0008883108298077247,0.0,0.0,0.00199785702513372,0.2,0.20742307692307693,0.33076923076923076,False,False
S4,rtday_target_02,global_z,0.12014361476348634,0.05,0.6034040622125061,0.6088443857036471,0.15,0.6031555671277758,-0.00024849508473023807,0.0011740043424735374,0.0,0.0,0.002176834112738335,0.24615384615384617,0.19576923076923078,0.3346153846153846,False,False
S4,rtmod_w2m_abserr_10,subject_z,0.12326143880165132,0.05,0.6034040622125061,0.6097100725480716,0.15,0.6031592088523826,-0.0002448533601234759,0.0010871228380583617,0.0,0.0,0.002486775224861515,0.24615384615384617,0.19565384615384618,0.3230769230769231,False,False
S1,rtwin_context_04,subject_z,0.09990004816514873,0.2,0.47894327588040597,0.48244028068026934,0.2,0.47869896329353206,-0.0002443125868739071,0.0006594943346504417,0.0,-0.00012294780802468708,0.0013070611096855783,0.2846153846153846,0.20792307692307693,0.3,False,False
S2,rtmod_wear_target_11,global_z,-0.10140080183455037,0.5,0.5389534496173579,0.5433489542898963,0.2,0.5387112675479331,-0.00024218206942483445,0.0009215889300137678,0.0,0.0,0.0019014339113998524,0.2,0.21746153846153848,0.31153846153846154,False,False
Q3,rtday_both_pred_05,subject_z,-0.11444420114026464,0.05,0.6303484889503163,0.6373509265467491,0.15,0.6301090258955312,-0.0002394630547850607,0.0005987566248448411,0.0,-0.00022728407436301,0.0009509649159193667,0.36153846153846153,0.16473076923076924,0.2846153846153846,False,False
Q3,rtday_next_err_13,global_z,-0.119059151010949,0.5,0.6303484889503163,0.6365288711110844,0.15,0.6301113784029581,-0.00023711054735819914,0.0018453025564432787,0.0,0.0,0.0032812239741778215,0.12692307692307692,0.19507692307692306,0.45,False,False
S4,rtday_target_02,global_z,0.12014361476348634,0.5,0.6034040622125061,0.6082039327958624,0.2,0.6031681419146773,-0.00023592029782881774,0.001751632813087045,0.0,0.0,0.0032598714795746275,0.1576923076923077,0.20496153846153847,0.4076923076923077,False,False
S3,rtmod_w2m_abserr_05,global_z,0.11916896607635245,0.1,0.5034376794790675,0.5085286721066847,0.15,0.5032023872344762,-0.00023529224459128972,0.0005788919384319317,0.0,-7.394638561022959e-05,0.0008614363718673634,0.2692307692307692,0.1926153846153846,0.24615384615384617,False,False
S2,rtmod_m2w_abserr_06,subject_rank,-0.11299888218341106,0.05,0.5389534496173579,0.5443318360989213,0.15,0.5387214984414689,-0.00023195117588903358,0.00031426477287908297,-2.1120537791241567e-05,-0.00023594944426097442,0.0005920261929313053,0.5115384615384615,0.18673076923076923,0.11153846153846154,False,False
Q1,rtmod_w2m_abserr_08,subject_center,-0.13134308666557432,0.5,0.5746308240745168,0.5804103251790802,0.15,0.5744001730101587,-0.00023065106435815608,0.0010386800879877366,0.0,-6.796568503927847e-05,0.002120341547099891,0.26153846153846155,0.1773076923076923,0.36538461538461536,False,False
S2,rtday_both_pred_08,subject_z,-0.11521466749566826,0.5,0.5389534496173579,0.544093201471666,0.15,0.5387238836490846,-0.00022956596827328202,0.0009515272761264652,0.0,0.0,0.0023096344039091055,0.2230769230769231,0.2105,0.33076923076923076,False,False
S4,rtmod_mobile_target_10,subject_center,-0.11970410146764134,0.05,0.6034040622125061,0.610153832087596,0.15,0.6031747590331724,-0.00022930317933367306,0.0009794037394330389,0.0,-4.475296874170698e-05,0.001189032326175038,0.26153846153846155,0.17607692307692308,0.3384615384615385,False,False
S2,rtwin_night_err_09,subject_center,0.12073385722129788,0.5,0.5389534496173579,0.5428633167827119,0.2,0.538727358550224,-0.00022609106713389338,0.000874583537672822,0.0,0.0,0.001932464591466232,0.15384615384615385,0.19388461538461543,0.4269230769230769,False,False
S1,rtday_prev_pred_04,subject_z,-0.11978517768875974,0.1,0.47894327588040597,0.48239103416101986,0.2,0.4787191608878698,-0.00022411499253616185,0.0007850963666847036,0.0,-8.794612247908784e-05,0.001552386472689904,0.2923076923076923,0.21884615384615386,0.27692307692307694,False,False
S4,rtmod_m2w_err_06,subject_center,0.12222605975762416,0.05,0.6034040622125061,0.6086669018132537,0.15,0.6031807596938625,-0.00022330251864355333,0.0011592695172685267,0.0,0.0,0.002448772935132626,0.21153846153846154,0.18700000000000003,0.3923076923076923,False,False
S4,rtmod_m2w_err_06,global_z,0.11891212463357917,0.1,0.6034040622125061,0.6068932467325747,0.2,0.603184938176522,-0.00021912403598411956,0.0013049954251043157,0.0,0.0,0.0027715738577663573,0.13846153846153847,0.20619230769230773,0.4153846153846154,False,False
S1,rtwin_night_pred_04,subject_center,0.11067465773140653,0.1,0.47894327588040597,0.4814951712416916,0.2,0.47872521761712167,-0.00021805826328430422,0.0007383297662526758,3.6809095376677536e-05,0.0,0.0014044649720232893,0.22692307692307692,0.24692307692307694,0.25769230769230766,False,False
S4,rtmod_m2w_err_06,global_z,0.11891212463357917,0.05,0.6034040622125061,0.6086754365871897,0.15,0.6031904543904759,-0.0002136078220301707,0.001120705238066819,0.0,0.0,0.002437407513362133,0.23461538461538461,0.18773076923076923,0.36153846153846153,False,False
S1,rtmod_m2w_abserr_07,subject_rank,0.10008789935312627,0.2,0.47894327588040597,0.48220271872213466,0.2,0.47873004019992926,-0.00021323568047670882,0.0009285932135860475,0.0,0.0,0.0017643690873133666,0.21153846153846154,0.2208846153846154,0.3230769230769231,False,False
S4,rtday_prev_abserr_06,global_z,0.1162049461506661,0.5,0.6034040622125061,0.6090311573725995,0.15,0.6031920616048896,-0.00021200060761650263,0.0013970798428646894,0.0,0.0,0.002630895673810363,0.17307692307692307,0.20534615384615384,0.3730769230769231,False,False
S1,rtwin_context_04,subject_center,0.1029097696324121,0.2,0.47894327588040597,0.4829112754005426,0.2,0.478731343620853,-0.00021193225955296047,0.000677106592281114,0.0,-8.706920071660518e-05,0.0012823640717271045,0.28076923076923077,0.19915384615384615,0.3230769230769231,False,False
S3,rtday_prev_err_09,subject_rank,0.103125374509161,0.5,0.5034376794790675,0.5074078093661373,0.2,0.5032259654873213,-0.00021171399174613192,0.00088948851078327,0.0,0.0,0.0016537591712954547,0.2423076923076923,0.20046153846153847,0.3423076923076923,False,False
S3,rtmod_w2m_abserr_05,subject_z,0.10862894891559227,0.05,0.5034376794790675,0.5103625053767041,0.1,0.5032259711926874,-0.00021170828638006345,0.0004689292707951143,0.0,-5.136353560411533e-05,0.0005942838102266507,0.27307692307692305,0.1433076923076923,0.2653846153846154,False,False
S3,rtmod_mobile_target_06,subject_rank,0.1059833513690834,0.2,0.5034376794790675,0.507404803364783,0.2,0.5032264973843382,-0.00021118209472925642,0.001458337890516519,0.0,0.0,0.0029171815174748733,0.10384615384615385,0.20342307692307693,0.46923076923076923,False,False
Q3,rtday_prev_pred_norm,subject_z,-0.10717354091040075,0.1,0.6303484889503163,0.635381777107299,0.15,0.630138327866176,-0.00021016108414029233,0.0009032659019020613,0.0,-0.00010107233433098717,0.0018007814756241247,0.28076923076923077,0.1922307692307692,0.3384615384615385,False,False
Q3,rtday_both_pred_05,subject_center,-0.107656922675575,0.1,0.6303484889503163,0.6347467987253499,0.2,0.6301404423432438,-0.00020804660707240963,0.0006237964333580008,0.0,-0.00011596066917055059,0.0014557513209492168,0.31153846153846154,0.1926153846153846,0.3153846153846154,False,False
S1,rtmod_w2m_err_03,global_z,-0.10866831182460451,0.5,0.47894327588040597,0.4816682770375439,0.2,0.4787370129833117,-0.00020626289709424483,0.001079242566154026,0.0,0.0,0.002080871073351226,0.05384615384615385,0.21300000000000002,0.47307692307692306,False,False
S3,rtwin_night_abserr_05,subject_z,0.09425318893439008,0.05,0.5034376794790675,0.5104730171626217,0.1,0.5032327882838976,-0.0002048911951698651,0.0008099096373429969,0.00016134699685382836,0.0,0.0010915336576491075,0.019230769230769232,0.12788461538461537,0.4653846153846154,False,False
Q3,rtday_next_err_13,subject_center,-0.11615994739818859,0.1,0.6303484889503163,0.6358448005015807,0.15,0.6301477351930951,-0.0002007537572211726,0.0015180212360707238,0.0,0.0,0.0026970107922161812,0.12692307692307692,0.18442307692307694,0.46153846153846156,False,False
S1,rtmod_w2m_target_norm,subject_rank,-0.09306621305875992,0.5,0.47894327588040597,0.48185328770629776,0.2,0.4787437404417493,-0.00019953543865669499,0.0007126035699367393,0.0,0.0,0.0014292997828669884,0.20384615384615384,0.20623076923076925,0.34615384615384615,False,False
S4,rtday_prev_abserr_06,subject_center,0.12268306809088003,0.1,0.6034040622125061,0.6085223290651708,0.15,0.6032047143809222,-0.00019934783158392921,0.0011286143679252732,0.0,0.0,0.00246774898970728,0.19615384615384615,0.19776923076923078,0.34615384615384615,False,False
S4,rtmod_m2w_err_06,global_z,0.11891212463357917,0.2,0.6034040622125061,0.6071423523070372,0.2,0.603206521590838,-0.00019754062166810193,0.0015079760376716126,0.0,0.0,0.0031428507247138193,0.09230769230769231,0.2053076923076923,0.46153846153846156,False,False
S4,rtwin_night_pred_01,subject_center,0.12058403400358127,0.1,0.6034040622125061,0.607864308768177,0.15,0.6032070754063473,-0.00019698680615876096,0.001635317826140642,0.0,0.0,0.0035130118611184924,0.19615384615384615,0.21273076923076925,0.36923076923076925,False,False
S1,rtwin_night_abserr_03,subject_z,0.10014996138042383,0.2,0.47894327588040597,0.482254718859636,0.2,0.4787475817632877,-0.00019569411711828355,0.0008378585011700131,0.0,0.0,0.0016828620349917667,0.19230769230769232,0.21684615384615383,0.35384615384615387,False,False
S3,rtmod_w2m_abserr_05,subject_center,0.12485189904907479,0.05,0.5034376794790675,0.5103324708613722,0.1,0.5032437332206009,-0.00019394625846658187,0.0004452109866190736,0.0,-0.00011287108099000687,0.0006426985430296461,0.3269230769230769,0.1504230769230769,0.2076923076923077,False,False
S4,rtday_prev_abserr_06,global_z,0.1162049461506661,0.2,0.6034040622125061,0.6081096157979878,0.15,0.6032145198558242,-0.00018954235668189323,0.0012637775536514227,0.0,0.0,0.002467555901024987,0.19230769230769232,0.20546153846153847,0.36923076923076925,False,False
S2,rtwin_night_err_09,subject_center,0.12073385722129788,0.2,0.5389534496173579,0.5426755445311606,0.15,0.5387708527060404,-0.00018259691131750078,0.0008375472277809501,0.0,0.0,0.0018668222518145594,0.13846153846153847,0.191,0.4346153846153846,False,False
S2,rtmod_wear_target_11,subject_rank,-0.10760942894501603,0.1,0.5389534496173579,0.5431341586081656,0.15,0.5387714500826073,-0.00018199953475062092,0.0008500665840484647,0.0,0.0,0.0017107852449954053,0.23846153846153847,0.2096923076923077,0.28846153846153844,False,False
S1,rtday_prev_pred_04,subject_center,-0.13233444236078049,0.05,0.47894327588040597,0.48295828888002107,0.15,0.47876233396948753,-0.0001809419109184418,0.0009522754606988836,0.0,0.0,0.0017365024538958385,0.18076923076923077,0.20188461538461538,0.36153846153846153,False,False
Q3,rtday_next_err_13,global_z,-0.119059151010949,0.2,0.6303484889503163,0.6361647382445901,0.15,0.6301692076440332,-0.00017928130628308558,0.0017840879866794011,0.0,0.0,0.003109465134303352,0.11538461538461539,0.19065384615384617,0.4653846153846154,False,False
S4,rtmod_m2w_err_06,global_z,0.11891212463357917,0.5,0.6034040622125061,0.6080955184978885,0.15,0.6032291156272479,-0.0001749465852581844,0.001702060359214676,0.0,0.0,0.003502795402904879,0.1,0.20265384615384618,0.4576923076923077,False,False
Q1,rtwin_context_00,subject_center,-0.11767077980460199,0.2,0.5746308240745168,0.58019786321647,0.15,0.5744609371178561,-0.0001698869566607586,0.0010850457269156917,0.0,0.0,0.0017765011141904208,0.16923076923076924,0.17942307692307694,0.40384615384615385,False,False
S1,rtday_prev_pred_04,subject_rank,-0.11583441618415723,0.1,0.47894327588040597,0.4822736435733177,0.2,0.4787761997664122,-0.0001670761139937471,0.0007844686093817138,0.0,0.0,0.0017918951212247958,0.20384615384615384,0.21411538461538462,0.3230769230769231,False,False
Q1,rtmod_m2w_pred_09,subject_rank,0.12819271521048345,0.1,0.5746308240745168,0.5796683450939466,0.15,0.5744648745033781,-0.00016594957113869047,0.0014346481615398878,0.0,0.0,0.0032149773755056343,0.12692307692307692,0.2011153846153846,0.4307692307692308,False,False
S3,rtday_prev_err_09,subject_rank,0.103125374509161,0.2,0.5034376794790675,0.5073238440082161,0.15,0.5032730937764336,-0.00016458570263389039,0.0008709153244097227,0.0,0.0,0.001598607672351482,0.2153846153846154,0.19180769230769232,0.3576923076923077,False,False
S3,rtwin_night_abserr_05,global_z,0.09512105633676034,0.5,0.5034376794790675,0.508648300976845,0.1,0.5032736960760265,-0.00016398340304102366,0.0013861444555308615,0.0,0.0,0.0021881222191240113,0.06538461538461539,0.17719230769230773,0.4576923076923077,False,False
S3,rtmod_w2m_abserr_09,global_z,0.12568423180890562,0.05,0.5034376794790675,0.5092239671528355,0.1,0.5032738970315266,-0.00016378244754089444,0.0004871763353361745,0.0,-1.0860146165192486e-05,0.0006132356598922556,0.2923076923076923,0.14749999999999996,0.3,False,False
S2,rtday_both_pred_08,subject_z,-0.11521466749566826,0.2,0.5389534496173579,0.5439471240143133,0.15,0.5387899547359815,-0.00016349488137645807,0.0009628901781492067,0.0,0.0,0.0023678320455029767,0.19615384615384615,0.2011923076923077,0.35,False,False
S2,rtday_prev_abserr_09,subject_rank,-0.10008446617396163,0.2,0.5389534496173579,0.5423728370712357,0.2,0.5387938681177186,-0.00015958149963934964,0.0007125570962005364,0.0,0.0,0.001421678161630302,0.2076923076923077,0.20646153846153847,0.36153846153846153,False,False
S2,rtmod_wear_target_11,global_z,-0.10140080183455037,0.2,0.5389534496173579,0.5433612151856901,0.15,0.5387949801021217,-0.00015846951523623698,0.0008983539911891445,0.0,0.0,0.0019484641622749543,0.17692307692307693,0.20096153846153847,0.34615384615384615,False,False
S4,rtday_prev_abserr_06,global_z,0.1162049461506661,0.1,0.6034040622125061,0.6079430637180632,0.15,0.6032459532552021,-0.00015810895730394847,0.0011315706307873925,0.0,0.0,0.0023843330743819058,0.2,0.19726923076923078,0.3423076923076923,False,False
Q1,rtmod_w2m_abserr_08,subject_center,-0.13134308666557432,0.2,0.5746308240745168,0.5798898544122546,0.15,0.574473097186121,-0.00015772688839577054,0.0010546807125979048,0.0,0.0,0.0011487809461243892,0.21923076923076923,0.16715384615384615,0.39615384615384613,False,False
S3,rtmod_w2m_err_06,subject_rank,0.10536879737392299,0.1,0.5034376794790675,0.5070739145679459,0.15,0.5032802057305344,-0.00015747374853303242,0.001371193454919664,0.0,0.0,0.0028422608580318393,0.08846153846153847,0.19688461538461538,0.46923076923076923,False,False
Q3,rtday_both_pred_norm,subject_z,-0.10947504584556972,0.05,0.6303484889503163,0.637390017391567,0.15,0.6301981814023214,-0.00015030754799483237,0.0010160628467316365,0.0,0.0,0.0014159155934958534,0.23846153846153847,0.1655,0.36923076923076925,False,False
S1,rtwin_night_pred_04,subject_rank,0.10029550431513938,0.1,0.47894327588040597,0.48140537809389017,0.2,0.4787945550233097,-0.00014872085709627392,0.0008632693463476579,0.0001240248778880404,0.0,0.0016139612156916283,0.14615384615384616,0.23853846153846156,0.3153846153846154,False,False
S3,rtwin_context_14,subject_rank,0.11412696657330415,0.1,0.5034376794790675,0.5083564141873366,0.15,0.5032927659618435,-0.00014491351722401014,0.001126216572464265,0.0,0.0,0.00259079515873073,0.19230769230769232,0.19773076923076927,0.35384615384615387,False,False
S2,rtwin_night_abserr_05,subject_center,0.11395193179394725,0.05,0.5389534496173579,0.5434181719610359,0.15,0.5388089280358873,-0.00014452158147060246,0.0009348951460759258,0.0,0.0,0.0011341122277143123,0.17692307692307693,0.1798076923076923,0.38846153846153847,False,False
S1,rtday_next_abserr_10,subject_rank,0.09566821764924219,0.2,0.47894327588040597,0.48205290801845857,0.2,0.47880139538095257,-0.0001418804994534062,0.0007207802177237917,0.0,0.0,0.0013706964833351543,0.18461538461538463,0.19884615384615387,0.3769230769230769,False,False
Q1,rtday_next_pred_09,subject_rank,-0.14551260414077055,0.05,0.5746308240745168,0.5812447682903208,0.1,0.5744913539552531,-0.00013947011926374042,0.0006225450113304255,0.0,-7.49125019309238e-05,0.0009740655016961808,0.28076923076923077,0.1566153846153846,0.28076923076923077,False,False
Q3,rtmod_m2w_pred_10,subject_center,-0.10824878477447697,0.05,0.6303484889503163,0.6368401869464563,0.1,0.6302172543471617,-0.00013123460315456192,0.00043427369116786653,0.0,-4.103165587460156e-05,0.000850986344667265,0.2692307692307692,0.13726923076923075,0.35384615384615387,False,False
S3,rtwin_night_abserr_03,global_z,0.11667295835096592,0.05,0.5034376794790675,0.5098583214669119,0.1,0.5033116523967036,-0.0001260270823638665,0.0006808140183971241,0.0,0.0,0.0007072003121642578,0.16153846153846155,0.14365384615384613,0.34615384615384615,False,False
S3,rtwin_night_abserr_05,global_z,0.09512105633676034,0.2,0.5034376794790675,0.5084390992064697,0.1,0.503314228411252,-0.00012345106781552762,0.001306788659996935,0.0,0.0,0.0020943323522572554,0.046153846153846156,0.16984615384615387,0.46153846153846156,False,False
S1,rtwin_context_04,subject_rank,0.10071307683031275,0.1,0.47894327588040597,0.48179498544645993,0.15,0.4788207236881148,-0.00012255219229118097,0.0005304555056577776,0.0,0.0,0.0012533170301281676,0.23076923076923078,0.18949999999999997,0.35384615384615387,False,False
S1,rtmod_mobile_target_03,subject_center,-0.10116508817080866,0.5,0.47894327588040597,0.4816837265293203,0.15,0.4788211458335483,-0.00012213004685768247,0.001028017413233054,0.0,0.0,0.0020150970964238762,0.09615384615384616,0.2060769230769231,0.46923076923076923,False,False
S2,rtday_prev_abserr_11,subject_rank,-0.10021518471582509,0.1,0.5389534496173579,0.5425960311767761,0.15,0.5388316248571882,-0.00012182476016975308,0.001036218349130344,0.0,0.0,0.0019104817467123364,0.07692307692307693,0.18403846153846154,0.4653846153846154,False,False
S1,rtday_both_pred_09,subject_z,-0.09264617069233799,0.5,0.47894327588040597,0.4842410049041015,0.15,0.4788250123965743,-0.00011826348383164875,0.0011422043537808466,0.0,0.0,0.0022393893117934327,0.12307692307692308,0.17996153846153848,0.4423076923076923,False,False
S4,rtday_prev_abserr_06,global_z,0.1162049461506661,0.05,0.6034040622125061,0.6099335862100729,0.1,0.6032866000479546,-0.00011746216455144065,0.0010314919012951672,0.0,0.0,0.0014416822342467883,0.18461538461538463,0.1703076923076923,0.3576923076923077,False,False
S3,rtday_next_pred_01,subject_rank,0.10422289284227763,0.5,0.5034376794790675,0.5067868547479625,0.15,0.5033214613063088,-0.00011621817275864199,0.0010248069198503307,0.0,0.0,0.0021144812512872146,0.14615384615384616,0.20900000000000002,0.3769230769230769,False,False
S4,rtday_prev_abserr_06,subject_center,0.12268306809088003,0.05,0.6034040622125061,0.6106258487514706,0.1,0.6032911905616793,-0.00011287165082674022,0.0009730080054900042,0.0,0.0,0.0014547752108592382,0.1576923076923077,0.15653846153846154,0.35384615384615387,False,False
Q3,rtday_both_err_03,subject_rank,0.10944352126974197,0.5,0.6303484889503163,0.6351699417473524,0.15,0.6302384925202267,-0.00010999643008957616,0.001277791146106707,0.0,0.0,0.0025797883433611724,0.15384615384615385,0.20430769230769233,0.3576923076923077,False,False
S3,rtday_next_pred_01,subject_z,0.10917004931836115,0.5,0.5034376794790675,0.5076349307981197,0.15,0.5033304713839496,-0.00010720809511788332,0.001261357196990521,0.0,0.0,0.00267266989119741,0.09615384615384616,0.2076923076923077,0.4153846153846154,False,False
S1,rtday_next_err_05,global_z,-0.09071944606302401,0.5,0.47894327588040597,0.48295353732034996,0.15,0.47883630163492424,-0.00010697424548172796,0.0009228871229283433,0.0003700521935702805,0.0,0.0019935007246298236,0.05,0.21965384615384617,0.4076923076923077,False,False
S1,rtday_prev_pred_09,global_z,-0.1000397618097217,0.2,0.47894327588040597,0.4826308822443847,0.15,0.47884100344250957,-0.00010227243789640017,0.000514797748738835,0.0,0.0,0.00048649337022591,0.23461538461538461,0.16623076923076924,0.3769230769230769,False,False
S2,rtwin_night_err_09,global_z,0.11551388405031371,0.5,0.5389534496173579,0.5434879376768118,0.15,0.5388525629146049,-0.00010088670275298917,0.0008454948855296485,0.0,0.0,0.0017401014177821361,0.09615384615384616,0.17046153846153847,0.46923076923076923,False,False
S2,rtday_next_abserr_11,subject_rank,-0.11287434934275833,0.05,0.5389534496173579,0.5445564321527769,0.1,0.5388530903378785,-0.0001003592794793784,0.0006141714952680839,0.0,-2.102704396794719e-06,0.0007985475834496464,0.25769230769230766,0.15384615384615385,0.3192307692307692,False,False
S2,rtwin_night_err_09,subject_center,0.12073385722129788,0.1,0.5389534496173579,0.5431996321348415,0.1,0.5388552256385701,-9.822397878778144e-05,0.0007746301778269603,0.0,0.0,0.0010500973247632855,0.13846153846153847,0.1658846153846154,0.4307692307692308,False,False
S3,rtwin_night_abserr_05,subject_center,0.1037317450962278,0.05,0.5034376794790675,0.5106288403466445,0.08,0.5033409831565802,-9.669632248732185e-05,0.000771552216820602,6.050793537365484e-05,0.0,0.001122188305873073,0.019230769230769232,0.11296153846153846,0.47307692307692306,False,False
Q3,rtday_both_pred_05,subject_rank,-0.10831397701234172,0.05,0.6303484889503163,0.6377382998973399,0.1,0.6302564481329304,-9.204081738589664e-05,0.0006690279833396548,0.0,0.0,0.0007348465308756325,0.2153846153846154,0.13323076923076924,0.35,False,False
Q1,rtday_both_abserr_11,subject_center,-0.1367781754487737,0.5,0.5746308240745168,0.5822940031127536,0.1,0.574541876072471,-8.894800204584108e-05,0.0014313632836157626,0.0,0.0,0.0019677268357123356,0.1423076923076923,0.1681153846153846,0.4115384615384615,False,False
Q3,rtday_prev_pred_00,subject_rank,0.10403593940609392,0.1,0.6303484889503163,0.6350560506382611,0.1,0.6302596481986777,-8.884075163850813e-05,0.001146709627614539,0.0,0.0,0.0024200863586386068,0.09230769230769231,0.19019230769230772,0.4307692307692308,False,False
S1,rtday_target_04,subject_center,-0.10041209723915806,0.5,0.47894327588040597,0.4819837452243753,0.15,0.4788555689424145,-8.770693799148299e-05,0.0010052271250311586,0.0,0.0,0.001991313945752346,0.12692307692307692,0.19038461538461537,0.43846153846153846,False,False
S1,rtmod_w2m_err_03,global_z,-0.10866831182460451,0.2,0.47894327588040597,0.48156591999488835,0.15,0.4788557277970886,-8.754808331734587e-05,0.0010143080986995368,0.0,0.0,0.0020537145538137014,0.007692307692307693,0.20538461538461542,0.49615384615384617,False,False
S3,rtday_prev_err_09,subject_rank,0.103125374509161,0.1,0.5034376794790675,0.507926848199992,0.1,0.5033509128536721,-8.676662539541802e-05,0.0008458125549725728,0.0,0.0,0.0008730374250698891,0.15384615384615385,0.1645,0.4,False,False
