candidate,kind,raw,neural,episode,raw_weight,neural_weight,episode_weight,oof_loss,oof_delta_vs_stage2,jepa_bad_ratio,jepa_bad_cos,raw_good_ratio,raw_good_cos,public_safety_rank
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p75_nw1p0_ew0p75.csv,global,raw05,nb_top10,er_top10,0.75,1.0,0.75,0.5578047689978228,-0.00972615569199431,-0.11467065864828611,-0.07921731653053284,0.9035293754632815,0.27324074468672177,-0.01040449451827792
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p75_nw1p0_ew0p75.csv,global,raw05,nb_top10,er_strict10,0.75,1.0,0.75,0.5578625784819018,-0.009668346207915346,-0.15140703205562064,-0.10391840614031761,0.9559173070043333,0.2872116944370314,-0.010398051135640627
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p0_nw1p0_ew0p5.csv,global,raw075,nb_strict10,er_strict10,1.0,1.0,0.5,0.5580365527488949,-0.009494371940922286,-0.1534058475549215,-0.1143920469747965,1.444685758599418,0.4715879206152503,-0.010395734279944256
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p25_nw1p0_ew0p5.csv,global,raw05,nb_top10,er_top10,1.25,1.0,0.5,0.5580298867672575,-0.00950103792255963,-0.12778145817797767,-0.09152383403645276,1.4034386186464394,0.4400430354406905,-0.010392150505830821
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw0p5_ew1p0.csv,global,raw075,nb_top10,er_top10,1.25,0.5,1.0,0.557982741806099,-0.00954818288371817,-0.0097854665704968,-0.0070672888290760055,1.6916104658878555,0.5348192494445034,-0.010392097070346369
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p25_nw1p0_ew0p5.csv,global,raw05,nb_top10,er_strict10,1.25,1.0,0.5,0.5580573900349017,-0.009473534654915405,-0.1522723737828674,-0.10838071345687578,1.4383639063404734,0.4481619982008327,-0.010374443604428553
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p25_nw0p75_ew0p75.csv,global,raw05,nb_strict10,er_top10,1.25,0.75,0.75,0.5580298270919102,-0.00950109759790696,-0.06728433885812773,-0.05355351561292204,1.3386851567358364,0.46643143137719634,-0.010368011333450212
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p25_nw0p5_ew1p0.csv,global,raw075,nb_top10,er_strict10,1.25,0.5,1.0,0.5580554155374777,-0.009475509152339412,-0.05876729778027616,-0.04186252243017913,1.7614610412759242,0.5492854278296695,-0.010339016071451523
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p0_nw1p25_ew0p5.csv,global,raw05,nb_strict10,er_top10,1.0,1.25,0.5,0.5580645482898103,-0.009466376400006804,-0.17050203114776227,-0.11406710437725896,1.1475363241092005,0.3360722591003585,-0.010337852639342348
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p5_nw1p0_ew0p75.csv,global,raw075,nb_top10,er_top10,0.5,1.0,0.75,0.5577996027099483,-0.009731321979868812,-0.11686421291186956,-0.08133966033544543,0.7993769299089244,0.2435610233823189,-0.010337631515969808
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p0_nw1p25_ew0p35.csv,global,raw075,nb_top10,er_top10,1.0,1.25,0.35,0.5581096064132256,-0.00942131827659154,-0.18304754132243842,-0.11510919076474228,1.4833935497008075,0.40835497492227585,-0.010334537293120515
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p25_nw0p75_ew0p75.csv,global,raw05,nb_strict10,er_strict10,1.25,0.75,0.75,0.5580794995186042,-0.00945142517121289,-0.10402071226546229,-0.08167563612136015,1.391073088276888,0.47814323438193934,-0.010333033456119077
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p0_nw1p25_ew0p5.csv,global,raw05,nb_strict10,er_strict10,1.0,1.25,0.5,0.5581045310062166,-0.009426393683600542,-0.194992946752652,-0.12949700795010596,1.182461611803235,0.3437662572815933,-0.010332113990563867
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p5_nw1p0_ew0p75.csv,global,raw075,nb_top10,er_strict10,0.5,1.0,0.75,0.5578574584380082,-0.009673466251808982,-0.15360058631920412,-0.1062529879754181,0.8517648614499765,0.2579308931056089,-0.010331141889351646
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p0_nw1p25_ew0p35.csv,global,raw075,nb_top10,er_strict10,1.0,1.25,0.35,0.5581306425440496,-0.009400282145767491,-0.20019118224586122,-0.12541656878112661,1.5078412510866317,0.4135242234657605,-0.010320358618665836
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p75_nw1p0_ew0p75.csv,global,raw075,nb_top075,er_strict10,0.75,1.0,0.75,0.5580771283190861,-0.009453796370731071,-0.1375865012889484,-0.09790837865081302,1.1583506322274137,0.36084395608203146,-0.01031967641380584
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p75_nw0p75_ew0p75.csv,global,raw075,nb_top10,er_strict10,0.75,0.75,0.75,0.5580535405729058,-0.009477384116911347,-0.10929088905470924,-0.08591772583004184,1.1363743624196094,0.391070993886477,-0.010316562526226957
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p5_nw1p0_ew1p0.csv,global,raw05,nb_top10,er_top10,0.5,1.0,1.0,0.5577130767776525,-0.009817847912164668,-0.09971833642874212,-0.06305365588852584,0.6536201322801245,0.1809239379282984,-0.010315269339332252
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p75_nw1p0_ew0p75.csv,global,raw075,nb_top075,er_top10,0.75,1.0,0.75,0.5580306556816724,-0.009500269008144713,-0.10085012788161388,-0.07238450268315472,1.105962700686362,0.34749214012298213,-0.010314782949777812
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p75_nw0p75_ew0p75.csv,global,raw075,nb_top10,er_top10,0.75,0.75,0.75,0.5580078609173161,-0.009523063772501006,-0.07255451564737467,-0.05756262988884386,1.0839864308785576,0.37647434803658575,-0.010310876080374945
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw1p25_nw0p5_ew1p0.csv,global,raw075,nb_strict10,er_top10,1.25,0.5,1.0,0.5580700562898925,-0.00946086839992466,-0.009079410537866475,-0.006702917812188208,1.673923837571684,0.5409751279767784,-0.010304500164139807
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw1p25_nw1p25_ew0p35.csv,global,raw075,nb_strict10,er_top10,1.25,1.25,0.35,0.5581410687413288,-0.00938985594848829,-0.1796168943378756,-0.11544433197587543,1.762100756133202,0.4957828884544865,-0.010301702706223442
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p25_nw1p25_ew0p35.csv,global,raw075,nb_strict10,er_strict10,1.25,1.25,0.35,0.5581654932760488,-0.009365431413768333,-0.19676053526129839,-0.12570986637387538,1.7865484575190265,0.49966799592504463,-0.010284135627872852
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p5_nw1p0_ew1p0.csv,global,raw05,nb_top10,er_strict10,0.5,1.0,1.0,0.5578137061348624,-0.009717218554954776,-0.14870016763852148,-0.09346045374690565,0.7234707076681934,0.19905484034525317,-0.01028312811737792
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p25_nw0p75_ew1p0.csv,global,raw05,nb_top075,er_top10,1.25,0.75,1.0,0.5581096358824253,-0.009421288807391792,-0.040788144402225314,-0.028641019118033816,1.3530523511928987,0.4159149038057493,-0.010277604065152683
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw0p75_nw1p25_ew0p75.csv,global,raw05,nb_top075,er_top10,0.75,1.25,0.75,0.5579646195285253,-0.009566305161291866,-0.13937912635070798,-0.08876612806364677,0.9214211436597401,0.2568875613991708,-0.010267051612393966
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw0p75_nw1p25_ew0p75.csv,global,raw05,nb_top075,er_strict10,0.75,1.25,0.75,0.5580198475103557,-0.009511077179461425,-0.17611549975804247,-0.11144199872225062,0.973809075200792,0.2697494043726218,-0.010263189732005197
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p5_nw1p25_ew0p75.csv,global,raw05,nb_top10,er_top10,0.5,1.25,0.75,0.5578170656171885,-0.009713859072628672,-0.15915637169964647,-0.09587183776954555,0.6918436517164702,0.18243591807331463,-0.01026181217751006
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p75_nw1p0_ew0p75.csv,global,raw05,nb_strict10,er_top10,0.75,1.0,0.75,0.5579319837340849,-0.009598940955732216,-0.11325854658302542,-0.08272104138544407,0.8681561188309393,0.27757362894306514,-0.010251953657547082
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p25_nw0p5_ew1p0.csv,global,raw075,nb_strict10,er_strict10,1.25,0.5,1.0,0.5581457651400235,-0.009385159549793687,-0.0580612417476458,-0.04216417911673282,1.743774412959753,0.5543486501632134,-0.010248384046492746
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p75_nw1p0_ew0p5.csv,global,raw075,nb_top10,er_strict10,0.75,1.0,0.5,0.5581581957137887,-0.009372728976028477,-0.15648346652316888,-0.11537796455131802,1.1571352380089386,0.37348563079804414,-0.010245317029244002
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p25_nw1p25_ew0p5.csv,global,raw05,nb_top075,er_top10,1.25,1.25,0.5,0.5581894006093276,-0.009341524080489494,-0.15248992588039956,-0.10030379898945851,1.421330386842898,0.4092669109784144,-0.010242520050841654
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p5_nw1p25_ew0p75.csv,global,raw05,nb_top10,er_strict10,0.5,1.25,0.75,0.5578880082874432,-0.009642916402373913,-0.19589274510698096,-0.11746535960754527,0.7442315832575219,0.19535967339923538,-0.01024223560869697
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p75_nw1p0_ew0p75.csv,global,raw05,nb_strict10,er_strict10,0.75,1.0,0.75,0.55799435143405,-0.009536573255767178,-0.14999491999035994,-0.10842451173008859,0.9205440503719909,0.2912935468185955,-0.010240952059023716
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p75_nw1p0_ew0p5.csv,global,raw075,nb_top10,er_top10,0.75,1.0,0.5,0.5581310469697607,-0.00939987772005646,-0.13199255091827913,-0.09788601632618886,1.122209950314904,0.36431806871821387,-0.010238221705644205
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw1p25_nw1p0_ew0p5.csv,global,raw05,nb_strict10,er_top10,1.25,1.0,0.5,0.5581885188135927,-0.00934240587622448,-0.12636934611271697,-0.09589970739914855,1.3680653620140975,0.4544831169017369,-0.010232953614669566
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p25_nw1p25_ew0p5.csv,global,raw05,nb_top075,er_strict10,1.25,1.25,0.5,0.5582152169729084,-0.009315707716908705,-0.17698084148528911,-0.11572040396855696,1.4562556745369324,0.4168278034613601,-0.010226500053502821
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p0_nw0p5_ew1p0.csv,global,raw075,nb_top10,er_top10,1.0,0.5,1.0,0.5581494183834973,-0.009381506306319842,-0.011450973473483542,-0.00871237325305877,1.3686866886650333,0.4558620841358396,-0.010226086695709236
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p25_nw0p75_ew1p0.csv,global,raw05,nb_top075,er_strict10,1.25,0.75,1.0,0.558183314887245,-0.009347609802572099,-0.08976997561200466,-0.062301074689694036,1.4229029265809674,0.4322898787333811,-0.0102235177928169
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p25_nw1p0_ew0p5.csv,global,raw05,nb_strict10,er_strict10,1.25,1.0,0.5,0.5582190609925106,-0.009311863697306522,-0.1508602617176067,-0.1134264384331221,1.4029906497081317,0.4617741091530603,-0.010212207801993564
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw1p0_nw1p0_ew0p75.csv,global,raw05,nb_top075,er_strict10,1.0,1.0,0.75,0.5582121121223371,-0.009318812567480017,-0.13521693123849934,-0.09598045822138807,1.1895793005589497,0.36964131446549764,-0.010205604850366682
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p0_nw0p75_ew0p75.csv,global,raw05,nb_top10,er_strict10,1.0,0.75,0.75,0.5581882832894711,-0.009342641400346019,-0.10692131900426026,-0.08377895813818002,1.167603030751145,0.40049880533729193,-0.010202732049473525
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p5_nw1p25_ew0p75.csv,global,raw075,nb_top075,er_top10,0.5,1.25,0.75,0.5579594679166635,-0.00957145677315363,-0.14157268061429149,-0.09074134032334676,0.817268698105383,0.2293115679029479,-0.010200173934073116
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw1p0_nw1p0_ew0p75.csv,global,raw05,nb_top075,er_top10,1.0,1.0,0.75,0.5581663628589014,-0.009364561830915719,-0.09848055783116476,-0.0705076801434917,1.1371913690178976,0.3564140734402261,-0.010199988012360713
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p5_nw1p0_ew1p0.csv,global,raw05,nb_strict10,er_top10,0.5,1.0,1.0,0.5578051795912239,-0.009725745098593253,-0.09830622436348134,-0.06526264372419849,0.6182468756477825,0.17967222259538956,-0.010197840401292093
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p0_nw0p75_ew0p75.csv,global,raw05,nb_top10,er_top10,1.0,0.75,0.75,0.5581433286807855,-0.009387596009031607,-0.07018494559692573,-0.0555008627324682,1.1152150992100933,0.38605552396388115,-0.010196320556717441
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p5_nw1p25_ew0p75.csv,global,raw075,nb_top075,er_strict10,0.5,1.25,0.75,0.5580147430260277,-0.009516181663789425,-0.17830905402162597,-0.11358663952877189,0.8696566296464352,0.2425141206513788,-0.01019626492615058
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p5_nw1p0_ew0p75.csv,global,raw075,nb_strict10,er_top10,0.5,1.0,0.75,0.5579270813889101,-0.009603843300907022,-0.11545210084660883,-0.08500715123372676,0.7640036732765824,0.24625464584645132,-0.010184826712539273
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw0p75_nw1p0_ew1p0.csv,global,raw05,nb_top075,er_top10,0.75,1.0,1.0,0.5580027518914201,-0.009528172798397017,-0.08352823561162075,-0.054761846311418276,0.88728212583474,0.2546489389014004,-0.010182681580725984
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw1p25_nw0p75_ew0p75.csv,global,raw075,nb_top075,er_top10,1.25,0.75,0.75,0.558212303163565,-0.00931862152625218,-0.05846206824594953,-0.04365712838813637,1.7175804804901627,0.5614789124440647,-0.01018200635355056
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_top10_rw0p5_nw1p25_ew1p0.csv,global,raw05,nb_top075,er_top10,0.5,1.25,1.0,0.5578691280023236,-0.009661796687493562,-0.12442680413116394,-0.07330673393225802,0.6715119004765826,0.1731884803304701,-0.010181625739479637
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p75_nw0p75_ew1p0.csv,global,raw05,nb_top10,er_top10,0.75,0.75,1.0,0.5579788883375804,-0.009552036352236781,-0.05523262337738174,-0.03941672872716451,0.8653058560269359,0.2703273043500173,-0.01017984350080659
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p0_nw0p5_ew1p0.csv,global,raw075,nb_top10,er_strict10,1.0,0.5,1.0,0.5582195302890309,-0.00931139440078621,-0.06043280468326293,-0.045395771700665874,1.4385372640531027,0.4730413801450144,-0.010175567522659516
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p5_nw1p0_ew0p75.csv,global,raw075,nb_strict10,er_strict10,0.5,1.0,0.75,0.557989495332856,-0.009541429356961117,-0.15218847425394333,-0.11093820156762735,0.8163916048176341,0.26051531053660476,-0.010173778870035038
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw1p0_nw1p25_ew0p35.csv,global,raw075,nb_strict10,er_top10,1.0,1.25,0.35,0.5582717155888305,-0.009259209100986654,-0.18128240124086265,-0.12166226779142457,1.4391769789103803,0.42281445804102347,-0.010171722061483
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw0p75_nw1p0_ew1p0.csv,global,raw05,nb_top075,er_strict10,0.75,1.0,1.0,0.5580871635591939,-0.009443761130623285,-0.13251006682140012,-0.08615698694125862,0.9571327012228087,0.27242637264871455,-0.01016675804820781
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p75_nw0p75_ew0p75.csv,global,raw075,nb_strict10,er_strict10,0.75,0.75,0.75,0.558185855697779,-0.00934506899203813,-0.10823180500576372,-0.08866683186118787,1.109844419945353,0.3980189560858736,-0.010165252808002182
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p75_nw0p75_ew1p0.csv,global,raw05,nb_top10,er_strict10,0.75,0.75,1.0,0.5580622226240733,-0.009468702065743795,-0.10421445458716104,-0.07374982281380224,0.9351564314150052,0.2897027715405832,-0.010164997349569162
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p75_nw0p75_ew0p75.csv,global,raw075,nb_strict10,er_top10,0.75,0.75,0.75,0.558136759395156,-0.009394165294661194,-0.07149543159842918,-0.0593371623074871,1.0574564884043014,0.3841902605001409,-0.010162983009183576
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p25_nw1p25_ew0p35.csv,global,raw05,nb_top10,er_top10,1.25,1.25,0.35,0.5582805226473613,-0.009250402042455863,-0.1805019554851235,-0.11425898906554828,1.441698440809523,0.3995013566941254,-0.010162602824649912
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p5_nw1p0_ew1p0.csv,global,raw05,nb_strict10,er_strict10,0.5,1.0,1.0,0.5579118863176816,-0.009619038372135513,-0.14728805557326066,-0.0968023023590514,0.6880974510358514,0.19797186332562094,-0.010159621810089912
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p25_nw0p75_ew0p75.csv,global,raw075,nb_top075,er_strict10,1.25,0.75,0.75,0.5582520108762443,-0.00927891381357282,-0.09519844165328396,-0.07024067622432235,1.769968412031214,0.5716888529124374,-0.010156993190234134
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p0_nw1p25_ew0p35.csv,global,raw075,nb_strict10,er_strict10,1.0,1.25,0.35,0.5582954123694372,-0.00923551232037989,-0.19842604216428536,-0.13239454125525946,1.4636246802962043,0.4275003720840148,-0.010154882737245605
submission_jepa_neural_episode_rawstack_raw05_nb_top075_er_strict10_rw0p5_nw1p25_ew1p0.csv,global,raw05,nb_top075,er_strict10,0.5,1.25,1.0,0.5579662808125248,-0.00956464387729239,-0.1734086353409433,-0.10152452910403992,0.7413624758646515,0.19000552405295412,-0.010152961064534023
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p25_nw1p25_ew0p35.csv,global,raw05,nb_top10,er_strict10,1.25,1.25,0.35,0.5583010054132919,-0.009229919276525278,-0.19764559640854634,-0.12464986205577266,1.4661461421953472,0.4047783589522115,-0.010148977515088697
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw1p0_ew0p35.csv,global,raw075,nb_top10,er_top10,1.25,1.0,0.35,0.5582890570166464,-0.0092418676731707,-0.13873784405794332,-0.09774909736899018,1.7680030506704416,0.5453008669196809,-0.010137362810793879
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw1p0_nw0p5_ew1p0.csv,global,raw075,nb_strict10,er_top10,1.0,0.5,1.0,0.5582387001775263,-0.009292224512290836,-0.010744917440853203,-0.008371558568667637,1.351000060348862,0.46078037008930745,-0.010136522479267178
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw1p0_nw1p0_ew0p5.csv,global,raw05,nb_top10,er_strict10,1.0,1.0,0.5,0.5582897970878475,-0.009241127601969601,-0.1541138964727198,-0.11336448641679372,1.1883639063404736,0.38266614423035517,-0.01013462789499702
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p25_nw1p0_ew0p35.csv,global,raw075,nb_top10,er_strict10,1.25,1.0,0.35,0.5583043311048196,-0.009226593584997556,-0.15588148498136611,-0.10926245684346556,1.7924507520562656,0.5499953570190425,-0.010128946178990102
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p5_nw1p25_ew0p75.csv,global,raw05,nb_strict10,er_top10,0.5,1.25,0.75,0.5579187092312343,-0.009612215458582818,-0.15739123161807056,-0.10092193566454653,0.6476270809260426,0.18178807980617692,-0.010128510907878276
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw1p0_nw1p0_ew0p5.csv,global,raw05,nb_top10,er_top10,1.0,1.0,0.5,0.5582631061325195,-0.009267818557297636,-0.1296229808678301,-0.09590518188525755,1.153438618646439,0.3735854218065132,-0.010127074782697275
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p5_nw1p0_ew1p0.csv,global,raw075,nb_top075,er_top10,0.5,1.0,1.0,0.5579977929271633,-0.009533131762653801,-0.08572178987520421,-0.05658372293428517,0.7831296802803837,0.22629207022805203,-0.010115611254800152
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw0p5_nw0p75_ew1p0.csv,global,raw075,nb_top10,er_top10,0.5,0.75,1.0,0.5579740178042816,-0.009556906885535565,-0.057426177640965276,-0.0413119980864985,0.7611534104725787,0.23970321103153622,-0.010112684743922755
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p75_nw1p25_ew0p5.csv,global,raw075,nb_top075,er_strict10,0.75,1.25,0.5,0.5583182860763224,-0.00921263861349475,-0.18119193422559063,-0.12206490314502555,1.1750270062053967,0.3465254704658638,-0.010107634291528765
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw0p5_nw1p25_ew0p75.csv,global,raw05,nb_strict10,er_strict10,0.5,1.25,0.75,0.5579953528475823,-0.009535571842234858,-0.19412760502540508,-0.12346839924618842,0.7000150124670943,0.19489973054215043,-0.010103233392971986
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p5_nw1p0_ew1p0.csv,global,raw075,nb_top075,er_strict10,0.5,1.0,1.0,0.5580822638171704,-0.00944866087264673,-0.13470362108498365,-0.08821772959190341,0.8529802556684526,0.24454058572766713,-0.01009962850004864
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p75_nw1p25_ew0p5.csv,global,raw075,nb_top075,er_top10,0.75,1.25,0.5,0.5582928267445569,-0.009238097945260204,-0.15670101862070096,-0.10615158055674301,1.1401017185113622,0.3380909996414944,-0.010098849555666438
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw0p5_nw0p75_ew1p0.csv,global,raw075,nb_top10,er_strict10,0.5,0.75,1.0,0.558057410838561,-0.009473513851256166,-0.10640800885074457,-0.07594539997693797,0.8310039858606477,0.2596364292864852,-0.010097779844898918
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_top10_rw1p25_nw0p75_ew0p5.csv,global,raw075,nb_top10,er_top10,1.25,0.75,0.5,0.5583103680968057,-0.009220556593011464,-0.08601734675079753,-0.0681241004892479,1.7297432285073582,0.5996968137537096,-0.010094963531711784
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw1p25_nw1p0_ew0p5.csv,global,raw075,nb_top075,er_top10,1.25,1.0,0.5,0.5583321326135949,-0.009198792076222206,-0.11431295898503666,-0.08208440087461029,1.7517194983151634,0.5506366241131506,-0.010084517259816222
submission_jepa_neural_episode_rawstack_raw075_nb_top10_er_strict10_rw1p25_nw0p75_ew0p5.csv,global,raw075,nb_top10,er_strict10,1.25,0.75,0.5,0.5583306797608273,-0.009200244928989854,-0.11050826235568716,-0.08675813087995397,1.7646685162013933,0.6064764452513793,-0.010084448233932128
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw1p0_nw0p5_ew1p0.csv,global,raw075,nb_strict10,er_strict10,1.0,0.5,1.0,0.5583118472018119,-0.009219077488005212,-0.05972674865063257,-0.04580863409170417,1.4208506357369313,0.4770481965050778,-0.010082968187465464
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_top10_rw0p75_nw0p75_ew1p0.csv,global,raw075,nb_top075,er_top10,0.75,0.75,1.0,0.5582174592186381,-0.009313465471179061,-0.04499923714252666,-0.03265533147734478,1.0718236828613616,0.3404925844066746,-0.010081741744039025
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw0p75_nw0p75_ew1p0.csv,global,raw075,nb_top075,er_strict10,0.75,0.75,1.0,0.5582903183591242,-0.009240606330692902,-0.09398106835230602,-0.06747491681943012,1.1416742582494306,0.3588224051549886,-0.010077370738808426
submission_jepa_neural_episode_rawstack_raw075_nb_top075_er_strict10_rw1p25_nw1p0_ew0p5.csv,global,raw075,nb_top075,er_strict10,1.25,1.0,0.5,0.5583529578756137,-0.009177966814203464,-0.13880387458992632,-0.09888454919957243,1.7866447860091976,0.5571862990698214,-0.010073488364039436
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_top10_rw0p75_nw1p25_ew0p5.csv,global,raw05,nb_top10,er_top10,0.75,1.25,0.5,0.5582022878597138,-0.00932863683010332,-0.17410869391919057,-0.11132653122519041,0.9417528948996279,0.2636031206135447,-0.010057507334100735
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_top10_rw0p75_nw0p75_ew1p0.csv,global,raw05,nb_strict10,er_top10,0.75,0.75,1.0,0.5580822987994917,-0.009448625890325468,-0.054173539328436174,-0.04017711830984859,0.8387759135526794,0.27231582996784215,-0.010057438445543718
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_strict10_rw0p75_nw1p0_ew0p5.csv,global,raw075,nb_strict10,er_strict10,0.75,1.0,0.5,0.5583216098641308,-0.009209314825686321,-0.15507135445790815,-0.12117032948491739,1.1217619813765967,0.38370794279247517,-0.010056576754433102
submission_jepa_neural_episode_rawstack_raw05_nb_top10_er_strict10_rw0p75_nw1p25_ew0p5.csv,global,raw05,nb_top10,er_strict10,0.75,1.25,0.5,0.5582376611352797,-0.009293263554537412,-0.19859960952408018,-0.1264731088245593,0.9766781825936627,0.2722743023504287,-0.010056378126162608
submission_jepa_neural_episode_rawstack_raw075_nb_strict10_er_top10_rw0p75_nw1p0_ew0p5.csv,global,raw075,nb_strict10,er_top10,0.75,1.0,0.5,0.5582914222088291,-0.009239502480988038,-0.13058043885301837,-0.10295100208526557,1.0868366936825622,0.3751043587708917,-0.01005252034210704
submission_jepa_neural_episode_rawstack_raw05_nb_strict10_er_strict10_rw1p0_nw0p75_ew0p75.csv,global,raw05,nb_strict10,er_strict10,1.0,0.75,0.75,0.5583213053289671,-0.009209619360850074,-0.1058622349553147,-0.08641590006329994,1.1410730882768885,0.40775700037406853,-0.010050715416626022
