candidate,recipe,score,move_norm,bad_jepa_ratio,ordinal_bad_ratio,raw_good_cos,segj_cos,bad_axis_projection_ratio,good_axis_projection_ratio
submission_jepa_public_safe_blend_24.csv,raw_rescue_05:0|segj_035:0.1|bc_0:0.1|neural_0:0.35|tecount_geom:0.5,-0.01933035245375118,4.507141103815067,-0.08316690989097413,-0.0029540887572191083,0.13111863768638551,0.20728295617042097,-0.002954088757219152,-0.027100683901712327
submission_jepa_public_safe_blend_25.csv,raw_rescue_075:0|segj_035:0.1|bc_0:0.1|neural_0:0.35|tecount_geom:0.5,-0.01933035245375118,4.507141103815067,-0.08316690989097413,-0.0029540887572191083,0.13111863768638551,0.20728295617042097,-0.002954088757219152,-0.027100683901712327
submission_jepa_public_safe_blend_26.csv,raw_rescue_05:0|segj_035:0.1|neural_2:0.35|tecount_geom:0.5,-0.02454640872768908,4.485887988188658,-0.08316108463135358,0.0011570684047251454,0.1904366656102877,0.19692387027713706,0.0011570684047250358,-0.020037710552158677
submission_jepa_public_safe_blend_27.csv,raw_rescue_075:0|segj_035:0.1|neural_2:0.35|tecount_geom:0.5,-0.02454640872768908,4.485887988188658,-0.08316108463135358,0.0011570684047251454,0.1904366656102877,0.19692387027713706,0.0011570684047250358,-0.020037710552158677
submission_jepa_public_safe_blend_28.csv,raw_rescue_075:1|segj_075:0.1|neural_3:0.1,-0.09540228614376915,3.378645347706248,-0.008873916428663711,0.017929814328315193,0.8951982871768825,0.4052630813663736,0.017929814328315113,-0.012683028203081585
submission_jepa_public_safe_blend_29.csv,raw_rescue_075:1|segj_075:0.1|neural_1:0.1,-0.0953804048813994,3.3621555054438095,-0.00894710698984147,0.017106504915953825,0.8929346989274707,0.4024737236412055,0.017106504915953797,-0.01338350971661737
submission_jepa_public_safe_blend_30.csv,raw_rescue_075:1|segj_035:0.2|neural_2:0.1,-0.09536383428854146,3.422802901803984,-0.009175043524111953,0.018486006387066167,0.9071344356932892,0.37068309848952347,0.018486006387066076,-0.013990628315486184
submission_jepa_public_safe_blend_31.csv,raw_rescue_075:1|segj_075:0.1|neural_0:0.1,-0.0953593619131441,3.3912972595309223,-0.008982635944178464,0.017390362048417894,0.8947287042698628,0.39910394010346917,0.017390362048417828,-0.013672492397676872
submission_jepa_public_safe_blend_32.csv,raw_rescue_075:1|segj_075:0.1|neural_2:0.1,-0.09532385516207875,3.4552662931206313,-0.008814543866308826,0.01801450322281743,0.8987373304565413,0.39183994148035756,0.01801450322281737,-0.013963776495331861
submission_jepa_public_safe_blend_33.csv,raw_rescue_075:1|segj_035:0.2|bc_0:0.1|neural_3:0.1,-0.09527845311896616,3.3753047849755813,-0.008651919073543662,0.016474654441018078,0.891657568812602,0.3959608430687426,0.01647465444101799,-0.020792347714582018
submission_jepa_public_safe_blend_34.csv,raw_rescue_075:1|segj_05:0.1|neural_3:0.1,-0.09524609219304059,3.2296640707202537,-0.010676414717679439,0.02028733014955894,0.9358203623260327,0.292154050426098,0.020287330149558892,-0.012817287303853862
submission_jepa_public_safe_blend_35.csv,raw_rescue_075:1|segj_035:0.2|bc_0:0.1|neural_1:0.1,-0.09522258240288953,3.3598346810680284,-0.008725109634721402,0.01565134502865671,0.8891044137264843,0.3930037263423644,0.015651345028656644,-0.02149282922811795
submission_jepa_public_safe_blend_36.csv,raw_rescue_075:1|segj_035:0.2|bc_0:0.1|neural_0:0.1,-0.09520414951000468,3.3890833749112534,-0.008760638589058409,0.015935202161120775,0.8909044715434883,0.38970077040160395,0.015935202161120685,-0.021781811909177277
