fold,context_variant,semantic_family,semantic_k,coarse_family,coarse_k,mode,semantic_logloss,semantic_acc,oracle_rate_r2,pred_rate_r2,pred_rate_rmse,pred_rate_cos
geom_r00,prior_all,label_state,10,raw_mean,4,context_plus_true_coarse_train,3.3133097154817013,0.20833333333333334,0.24360563183437034,0.042450204579299156,0.30038559436798096,0.9149777889251709
geom_r00,prior_all,label_state,10,raw_mean,8,coarse_prob_only,2.2138498206244948,0.125,0.24360563183437034,0.07326366633092207,0.29551294445991516,0.9130309224128723
geom_r00,prior_all,label_state,10,raw_mean,8,context_plus_coarse_prob,3.392813493447275,0.20833333333333334,0.24360563183437034,0.034501009643419955,0.30162984132766724,0.9138372540473938
geom_r00,prior_all,label_state,10,raw_mean,8,context_plus_true_coarse_train,3.375227638921867,0.16666666666666666,0.24360563183437034,0.03353986043306234,0.30177995562553406,0.9132833480834961
geom_r00,prior_all,label_state,10,hybrid_raw,4,coarse_prob_only,2.0974230097796465,0.375,0.24360563183437034,-0.004354177610494503,0.30763933062553406,0.909172534942627
geom_r00,prior_all,label_state,10,hybrid_raw,4,context_plus_coarse_prob,3.489509504677334,0.20833333333333334,0.24360563183437034,-0.011249933734620354,0.30869361758232117,0.9099786281585693
geom_r00,prior_all,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,3.432343888302905,0.20833333333333334,0.24360563183437034,-0.007087082347384754,0.308057576417923,0.9106524586677551
geom_r00,prior_all,label_state,10,teacher_hybrid,10,coarse_prob_only,2.5238853738650424,0.16666666666666666,0.24360563183437034,0.011353428209292526,0.3052241802215576,0.9082610011100769
geom_r00,prior_all,label_state,10,teacher_hybrid,10,context_plus_coarse_prob,2.9324227226017996,0.125,0.24360563183437034,-0.0032738109581251784,0.3074738085269928,0.916469395160675
geom_r00,prior_all,label_state,10,teacher_hybrid,10,context_plus_true_coarse_train,2.9359437913386723,0.125,0.24360563183437034,0.00258567511168728,0.30657461285591125,0.9169979095458984
geom_r00,full_strict,label_rate,8,none,0,direct_semantic,4.716440662286615,0.125,0.39221405886293426,-0.2253045797811073,0.339797705411911,0.8836097121238708
geom_r00,full_strict,label_rate,8,raw_mean,4,coarse_prob_only,1.7014537201446445,0.3333333333333333,0.39221405886293426,0.1512783194135875,0.2828010618686676,0.9189057350158691
geom_r00,full_strict,label_rate,8,raw_mean,4,context_plus_coarse_prob,4.68534230510899,0.125,0.39221405886293426,-0.22423409269442263,0.3396492302417755,0.8833739757537842
geom_r00,full_strict,label_rate,8,raw_mean,4,context_plus_true_coarse_train,4.694401270015022,0.125,0.39221405886293426,-0.2250545785762823,0.33976301550865173,0.883266270160675
geom_r00,full_strict,label_rate,8,raw_mean,8,coarse_prob_only,1.806519593142127,0.3333333333333333,0.39221405886293426,0.14933752692784064,0.28312423825263977,0.9180698394775391
geom_r00,full_strict,label_rate,8,raw_mean,8,context_plus_coarse_prob,4.80739305395503,0.125,0.39221405886293426,-0.23292437553915923,0.34085261821746826,0.887488603591919
geom_r00,full_strict,label_rate,8,raw_mean,8,context_plus_true_coarse_train,4.79506002644564,0.125,0.39221405886293426,-0.23014737420421305,0.34046852588653564,0.8874967098236084
geom_r00,full_strict,label_rate,8,hybrid_raw,4,coarse_prob_only,2.222624559462848,0.20833333333333334,0.39221405886293426,-0.005221470946847884,0.30777212977409363,0.9087455868721008
geom_r00,full_strict,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,4.7127304308599465,0.125,0.39221405886293426,-0.2305427977966159,0.34052324295043945,0.883255660533905
geom_r00,full_strict,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,4.698403468589542,0.125,0.39221405886293426,-0.23052424349033007,0.3405206799507141,0.8834717869758606
geom_r00,full_strict,label_rate,8,teacher_hybrid,10,coarse_prob_only,1.9161590734206058,0.25,0.39221405886293426,0.044671781550754464,0.3000369071960449,0.9092361330986023
geom_r00,full_strict,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,4.6965543347342775,0.125,0.39221405886293426,-0.23120280097735413,0.34061455726623535,0.8826697468757629
geom_r00,full_strict,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,4.711058401391674,0.125,0.39221405886293426,-0.23322907580277485,0.3408947288990021,0.8817129135131836
geom_r00,full_strict,label_rate,10,none,0,direct_semantic,3.9202435577264736,0.25,0.3502834953421462,-0.39108586065475004,0.3620556890964508,0.858644962310791
geom_r00,full_strict,label_rate,10,raw_mean,4,coarse_prob_only,1.7717175135501975,0.375,0.3502834953421462,0.156216897430831,0.2819770872592926,0.9201539158821106
geom_r00,full_strict,label_rate,10,raw_mean,4,context_plus_coarse_prob,3.903100581425663,0.25,0.3502834953421462,-0.38804211104631836,0.36165937781333923,0.8588965535163879
geom_r00,full_strict,label_rate,10,raw_mean,4,context_plus_true_coarse_train,3.9159131212735727,0.25,0.3502834953421462,-0.38972452879290986,0.36187848448753357,0.8587092757225037
geom_r00,full_strict,label_rate,10,raw_mean,8,coarse_prob_only,1.8911558717717813,0.25,0.3502834953421462,0.12867839122116254,0.28654158115386963,0.9160521030426025
geom_r00,full_strict,label_rate,10,raw_mean,8,context_plus_coarse_prob,3.904030799060932,0.25,0.3502834953421462,-0.38494534913421274,0.3612557053565979,0.8593530654907227
geom_r00,full_strict,label_rate,10,raw_mean,8,context_plus_true_coarse_train,3.9262413492879684,0.25,0.3502834953421462,-0.3836071499139755,0.3610811233520508,0.8595386147499084
geom_r00,full_strict,label_rate,10,hybrid_raw,4,coarse_prob_only,2.3649439678396327,0.125,0.3502834953421462,-0.033655101952298594,0.3120945692062378,0.906916618347168
geom_r00,full_strict,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,3.9011075055087914,0.2916666666666667,0.3502834953421462,-0.350381688586451,0.35671934485435486,0.86163729429245
geom_r00,full_strict,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,3.886939981837211,0.2916666666666667,0.3502834953421462,-0.3444800938799706,0.35593900084495544,0.8618998527526855
geom_r00,full_strict,label_rate,10,teacher_hybrid,10,coarse_prob_only,2.0734037681728963,0.4166666666666667,0.3502834953421462,0.0304126164463443,0.30226778984069824,0.9061368107795715
geom_r00,full_strict,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,3.8515877747092495,0.20833333333333334,0.3502834953421462,-0.4059367755989185,0.3639831840991974,0.8583304286003113
geom_r00,full_strict,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,3.825991435106765,0.20833333333333334,0.3502834953421462,-0.3987810784630288,0.3630557060241699,0.858518123626709
geom_r00,full_strict,label_state,8,none,0,direct_semantic,5.086699410095499,0.25,0.19224622769266353,-0.09786215837184753,0.3216416537761688,0.8970759510993958
geom_r00,full_strict,label_state,8,raw_mean,4,coarse_prob_only,2.0763746357506268,0.25,0.19224622769266353,0.07243299967710692,0.2956453561782837,0.9128373265266418
geom_r00,full_strict,label_state,8,raw_mean,4,context_plus_coarse_prob,5.076971213335091,0.25,0.19224622769266353,-0.1007292806230391,0.3220613896846771,0.8970587849617004
geom_r00,full_strict,label_state,8,raw_mean,4,context_plus_true_coarse_train,5.044888052015605,0.25,0.19224622769266353,-0.09749492768639856,0.32158786058425903,0.8972361087799072
geom_r00,full_strict,label_state,8,raw_mean,8,coarse_prob_only,1.997977320105513,0.25,0.19224622769266353,0.07847929387611507,0.2946802079677582,0.9129288196563721
geom_r00,full_strict,label_state,8,raw_mean,8,context_plus_coarse_prob,4.93613865075658,0.25,0.19224622769266353,-0.09877107841483568,0.32177478075027466,0.8968583941459656
geom_r00,full_strict,label_state,8,raw_mean,8,context_plus_true_coarse_train,4.920685200703596,0.25,0.19224622769266353,-0.09667829724480592,0.32146820425987244,0.8970146775245667
geom_r00,full_strict,label_state,8,hybrid_raw,4,coarse_prob_only,2.3695535708112856,0.20833333333333334,0.19224622769266353,-0.016875984944505706,0.3095511198043823,0.9056594371795654
geom_r00,full_strict,label_state,8,hybrid_raw,4,context_plus_coarse_prob,5.233190047018522,0.25,0.19224622769266353,-0.09069634070525634,0.3205902576446533,0.8984482884407043
geom_r00,full_strict,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,5.199733544343987,0.25,0.19224622769266353,-0.09221309500286745,0.3208130896091461,0.898242712020874
geom_r00,full_strict,label_state,8,teacher_hybrid,10,coarse_prob_only,2.1175561092450765,0.20833333333333334,0.19224622769266353,0.04356002920496005,0.30021145939826965,0.9073007702827454
geom_r00,full_strict,label_state,8,teacher_hybrid,10,context_plus_coarse_prob,4.844277490024177,0.3333333333333333,0.19224622769266353,-0.050354700504580796,0.31460556387901306,0.9028005599975586
geom_r00,full_strict,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,4.855561766145164,0.3333333333333333,0.19224622769266353,-0.04772782037503798,0.314211905002594,0.9030959010124207
geom_r00,full_strict,label_state,10,none,0,direct_semantic,5.628831798324953,0.08333333333333333,0.24360563183437034,-0.2179698456378103,0.33877915143966675,0.8895007967948914
geom_r00,full_strict,label_state,10,raw_mean,4,coarse_prob_only,2.180314115115937,0.125,0.24360563183437034,0.0914955011831382,0.2925916612148285,0.9145386815071106
geom_r00,full_strict,label_state,10,raw_mean,4,context_plus_coarse_prob,5.594634316728835,0.08333333333333333,0.24360563183437034,-0.21173102039045966,0.33791035413742065,0.889643669128418
geom_r00,full_strict,label_state,10,raw_mean,4,context_plus_true_coarse_train,5.568237343101937,0.08333333333333333,0.24360563183437034,-0.20990293929127368,0.33765536546707153,0.8896954655647278
geom_r00,full_strict,label_state,10,raw_mean,8,coarse_prob_only,2.2596686942510344,0.125,0.24360563183437034,0.0952366035498966,0.2919886112213135,0.9144971370697021
geom_r00,full_strict,label_state,10,raw_mean,8,context_plus_coarse_prob,5.496199594286854,0.041666666666666664,0.24360563183437034,-0.22515915739352965,0.33977752923965454,0.8906552195549011
geom_r00,full_strict,label_state,10,raw_mean,8,context_plus_true_coarse_train,5.490321412058866,0.041666666666666664,0.24360563183437034,-0.22685868365630668,0.3400131165981293,0.890690803527832
geom_r00,full_strict,label_state,10,hybrid_raw,4,coarse_prob_only,2.4684535819803943,0.2916666666666667,0.24360563183437034,-0.009145285037518214,0.30837222933769226,0.9066447615623474
geom_r00,full_strict,label_state,10,hybrid_raw,4,context_plus_coarse_prob,5.768980070865382,0.08333333333333333,0.24360563183437034,-0.18268063942476842,0.3338352143764496,0.8900030255317688
geom_r00,full_strict,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,5.746256390227727,0.08333333333333333,0.24360563183437034,-0.18937729820384686,0.3347789943218231,0.8896527886390686
geom_r00,full_strict,label_state,10,teacher_hybrid,10,coarse_prob_only,2.632623983605642,0.20833333333333334,0.24360563183437034,0.0033478474595057817,0.3064574599266052,0.9068031907081604
geom_r00,full_strict,label_state,10,teacher_hybrid,10,context_plus_coarse_prob,5.516381903166682,0.08333333333333333,0.24360563183437034,-0.2405191109354743,0.3419008255004883,0.8891327977180481
geom_r00,full_strict,label_state,10,teacher_hybrid,10,context_plus_true_coarse_train,5.485178231016981,0.08333333333333333,0.24360563183437034,-0.24332551000245783,0.3422873318195343,0.8888232111930847
geom_r01,prior_label,label_rate,8,none,0,direct_semantic,1.337349867069147,0.5555555555555556,0.3549452150964998,0.024504864857445408,0.3023986220359802,0.9247263669967651
geom_r01,prior_label,label_rate,8,raw_mean,4,coarse_prob_only,1.9781374660492246,0.16666666666666666,0.3549452150964998,-0.040980746863912065,0.31238386034965515,0.9242480397224426
geom_r01,prior_label,label_rate,8,raw_mean,4,context_plus_coarse_prob,1.5721027346304908,0.4444444444444444,0.3549452150964998,-0.04354839686385148,0.3127689063549042,0.9238436222076416
geom_r01,prior_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,1.4005729971033405,0.5,0.3549452150964998,0.003652084676496359,0.30561363697052,0.9245933890342712
geom_r01,prior_label,label_rate,8,raw_mean,8,coarse_prob_only,1.6244138976112574,0.2222222222222222,0.3549452150964998,-0.06509425926232448,0.3159812092781067,0.9265859127044678
geom_r01,prior_label,label_rate,8,raw_mean,8,context_plus_coarse_prob,1.3236987414444694,0.5,0.3549452150964998,0.015978839353731566,0.3037172555923462,0.925715982913971
geom_r01,prior_label,label_rate,8,raw_mean,8,context_plus_true_coarse_train,1.3314022699503345,0.4444444444444444,0.3549452150964998,0.02625751347065519,0.30212682485580444,0.9270794987678528
geom_r01,prior_label,label_rate,8,hybrid_raw,4,coarse_prob_only,1.8909413763924006,0.2777777777777778,0.3549452150964998,-0.09773234382336082,0.3207860589027405,0.9172399044036865
geom_r01,prior_label,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,1.4463035036735323,0.5,0.3549452150964998,0.008202172664188212,0.30491501092910767,0.9254671931266785
geom_r01,prior_label,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,1.4454508142829938,0.5,0.3549452150964998,0.002966349905593413,0.3057188093662262,0.924804151058197
geom_r01,prior_label,label_rate,8,teacher_hybrid,10,coarse_prob_only,2.1142563989958947,0.2777777777777778,0.3549452150964998,-0.2072482157210327,0.3364073932170868,0.9112514853477478
geom_r01,prior_label,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,1.7319312544403231,0.4444444444444444,0.3549452150964998,-0.19319941333464663,0.3344442844390869,0.9106520414352417
geom_r01,prior_label,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,1.692875474745439,0.3888888888888889,0.3549452150964998,-0.12738300503300093,0.32508954405784607,0.9146785736083984
geom_r01,prior_label,label_rate,10,none,0,direct_semantic,2.3186257510829837,0.3888888888888889,0.3632783903117053,-0.02998065037821185,0.3107289969921112,0.9214400053024292
geom_r01,prior_label,label_rate,10,raw_mean,4,coarse_prob_only,1.9514556142661879,0.1111111111111111,0.3632783903117053,-0.06551685855478961,0.316043883562088,0.9233639240264893
geom_r01,prior_label,label_rate,10,raw_mean,4,context_plus_coarse_prob,2.325951123532422,0.2222222222222222,0.3632783903117053,-0.08945362852843974,0.31957414746284485,0.9206032156944275
geom_r01,prior_label,label_rate,10,raw_mean,4,context_plus_true_coarse_train,2.4000392064468556,0.2222222222222222,0.3632783903117053,-0.04348186613840399,0.3127589225769043,0.9207883477210999
geom_r01,prior_label,label_rate,10,raw_mean,8,coarse_prob_only,1.906546301083964,0.2222222222222222,0.3632783903117053,-0.08398551341898086,0.3187711238861084,0.9255891442298889
geom_r01,prior_label,label_rate,10,raw_mean,8,context_plus_coarse_prob,2.2839987002543753,0.3888888888888889,0.3632783903117053,-0.014992666683083966,0.3084598779678345,0.9255361557006836
geom_r01,prior_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,2.3100287137874864,0.2222222222222222,0.3632783903117053,-0.015404285176203514,0.30852243304252625,0.9250864386558533
geom_r01,prior_label,label_rate,10,hybrid_raw,4,coarse_prob_only,2.083277936599849,0.2777777777777778,0.3632783903117053,-0.1221845654368845,0.3243391811847687,0.9150431752204895
geom_r01,prior_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,2.515503779275802,0.2777777777777778,0.3632783903117053,-0.028399496013606473,0.3104903995990753,0.9224106669425964
geom_r01,prior_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,2.4031876262892626,0.2777777777777778,0.3632783903117053,-0.03759292804225667,0.3118751347064972,0.9209688901901245
geom_r01,prior_label,label_rate,10,teacher_hybrid,10,coarse_prob_only,2.4499810603383856,0.2222222222222222,0.3632783903117053,-0.21671527958043657,0.33772385120391846,0.9107926487922668
geom_r01,prior_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,2.6852193595303238,0.2777777777777778,0.3632783903117053,-0.23115648406108713,0.3397221565246582,0.9068305492401123
geom_r01,prior_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,2.643140942933727,0.3333333333333333,0.3632783903117053,-0.2054843440849623,0.3361615538597107,0.9090442657470703
geom_r01,prior_label,label_state,8,none,0,direct_semantic,2.9251766745861687,0.2222222222222222,0.28339610286586747,-0.14604220906230836,0.3277687430381775,0.9167420268058777
geom_r01,prior_label,label_state,8,raw_mean,4,coarse_prob_only,1.6996565601936726,0.2777777777777778,0.28339610286586747,-0.0786968051929493,0.31799253821372986,0.9188339710235596
geom_r01,prior_label,label_state,8,raw_mean,4,context_plus_coarse_prob,2.979310699912242,0.2777777777777778,0.28339610286586747,-0.1661679957336364,0.3306342363357544,0.9164829254150391
geom_r01,prior_label,label_state,8,raw_mean,4,context_plus_true_coarse_train,2.9511055302940963,0.2222222222222222,0.28339610286586747,-0.15520431351635477,0.3290763199329376,0.9171040654182434
geom_r01,prior_label,label_state,8,raw_mean,8,coarse_prob_only,1.5518460185059324,0.3888888888888889,0.28339610286586747,-0.04886754451159869,0.3135649859905243,0.9254973530769348
geom_r01,prior_label,label_state,8,raw_mean,8,context_plus_coarse_prob,2.8676323908867523,0.2777777777777778,0.28339610286586747,-0.13311796971479395,0.3259153366088867,0.9208676218986511
geom_r01,prior_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,2.912206122391732,0.2222222222222222,0.28339610286586747,-0.13112648871581567,0.3256288170814514,0.92006915807724
geom_r01,prior_label,label_state,8,hybrid_raw,4,coarse_prob_only,1.8641616658720181,0.1111111111111111,0.28339610286586747,-0.14940071883865125,0.32824867963790894,0.9123558402061462
geom_r01,prior_label,label_state,8,hybrid_raw,4,context_plus_coarse_prob,3.0027422693632273,0.2222222222222222,0.28339610286586747,-0.16050844330617342,0.32983094453811646,0.9171801805496216
geom_r01,prior_label,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,2.9605421685889772,0.2222222222222222,0.28339610286586747,-0.15787878408639955,0.32945704460144043,0.9165226817131042
geom_r01,prior_label,label_state,8,teacher_hybrid,10,coarse_prob_only,2.3464187866929826,0.3888888888888889,0.28339610286586747,-0.25649015704561595,0.34319961071014404,0.9095183610916138
geom_r01,prior_label,label_state,8,teacher_hybrid,10,context_plus_coarse_prob,3.002655779460996,0.2777777777777778,0.28339610286586747,-0.22715172194678268,0.3391691744327545,0.9127663373947144
geom_r01,prior_label,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,2.9009812364132213,0.2777777777777778,0.28339610286586747,-0.1548736784184097,0.32902923226356506,0.9180163145065308
geom_r01,prior_label,label_state,10,none,0,direct_semantic,2.6883969700151953,0.2777777777777778,0.1601306553639792,-0.09749520700219727,0.3207513988018036,0.9156861901283264
geom_r01,prior_label,label_state,10,raw_mean,4,coarse_prob_only,1.9533733220238905,0.2777777777777778,0.1601306553639792,-0.06645717023993458,0.31618332862854004,0.9195972084999084
geom_r01,prior_label,label_state,10,raw_mean,4,context_plus_coarse_prob,2.6418864392636072,0.2777777777777778,0.1601306553639792,-0.09238186860100983,0.32000333070755005,0.9172699451446533
geom_r01,prior_label,label_state,10,raw_mean,4,context_plus_true_coarse_train,2.6693121890801916,0.2777777777777778,0.1601306553639792,-0.10038751725337902,0.3211737871170044,0.9167540073394775
geom_r01,prior_label,label_state,10,raw_mean,8,coarse_prob_only,1.9097329038230693,0.2222222222222222,0.1601306553639792,-0.11424415565121593,0.3231896460056305,0.9172855019569397
geom_r01,prior_label,label_state,10,raw_mean,8,context_plus_coarse_prob,2.615396119869908,0.2777777777777778,0.1601306553639792,-0.09448501464039305,0.32031121850013733,0.9178330302238464
geom_r01,prior_label,label_state,10,raw_mean,8,context_plus_true_coarse_train,2.701856160310587,0.2777777777777778,0.1601306553639792,-0.09064343043401202,0.31974858045578003,0.9174554347991943
geom_r01,prior_label,label_state,10,hybrid_raw,4,coarse_prob_only,2.0897352657419694,0.2777777777777778,0.1601306553639792,-0.1421930351857914,0.32721784710884094,0.9119791388511658
geom_r01,prior_label,label_state,10,hybrid_raw,4,context_plus_coarse_prob,2.631539392827421,0.2777777777777778,0.1601306553639792,-0.09850608647137271,0.320899099111557,0.9167196750640869
geom_r01,prior_label,label_state,10,hybrid_raw,4,context_plus_true_coarse_train,2.704271370599569,0.2222222222222222,0.1601306553639792,-0.09766516716854023,0.32077622413635254,0.9163976311683655
geom_r01,prior_label,label_state,10,teacher_hybrid,10,coarse_prob_only,2.4224064912592436,0.2222222222222222,0.1601306553639792,-0.17618854032476516,0.33205169439315796,0.912613034248352
geom_r01,prior_label,label_state,10,teacher_hybrid,10,context_plus_coarse_prob,2.797776627613507,0.16666666666666666,0.1601306553639792,-0.18668909118140875,0.33353063464164734,0.9100006818771362
geom_r01,prior_label,label_state,10,teacher_hybrid,10,context_plus_true_coarse_train,2.7187288929606557,0.2222222222222222,0.1601306553639792,-0.13605735206905312,0.3263377845287323,0.9147690534591675
geom_r01,past_label,label_rate,8,none,0,direct_semantic,1.7182967228383843,0.4444444444444444,0.3549452150964998,-0.06697900043236893,0.3162606656551361,0.9170613884925842
geom_r01,past_label,label_rate,8,raw_mean,4,coarse_prob_only,2.1043614724491757,0.1111111111111111,0.3549452150964998,-0.023820421945288883,0.30979838967323303,0.9267829060554504
geom_r01,past_label,label_rate,8,raw_mean,4,context_plus_coarse_prob,2.101176377499166,0.3333333333333333,0.3549452150964998,-0.15014644430009727,0.3283551335334778,0.9151499271392822
geom_r01,past_label,label_rate,8,raw_mean,4,context_plus_true_coarse_train,1.9183463703761332,0.4444444444444444,0.3549452150964998,-0.11286251272178083,0.32298919558525085,0.9160470962524414
geom_r01,past_label,label_rate,8,raw_mean,8,coarse_prob_only,1.5560349770080721,0.2777777777777778,0.3549452150964998,-0.009290725140499667,0.3075922429561615,0.9293501973152161
geom_r01,past_label,label_rate,8,raw_mean,8,context_plus_coarse_prob,1.7494393067326561,0.4444444444444444,0.3549452150964998,-0.06340466950418056,0.315730482339859,0.9196435213088989
geom_r01,past_label,label_rate,8,raw_mean,8,context_plus_true_coarse_train,1.7465626865314847,0.4444444444444444,0.3549452150964998,-0.07134653263093904,0.31690728664398193,0.9191396236419678
geom_r01,past_label,label_rate,8,hybrid_raw,4,coarse_prob_only,2.111984869520521,0.16666666666666666,0.3549452150964998,-0.10337300281665573,0.32160916924476624,0.9169629216194153
geom_r01,past_label,label_rate,8,hybrid_raw,4,context_plus_coarse_prob,1.8215394903835436,0.3888888888888889,0.3549452150964998,-0.11846958338766544,0.32380184531211853,0.9143462777137756
geom_r01,past_label,label_rate,8,hybrid_raw,4,context_plus_true_coarse_train,1.6928862355578582,0.4444444444444444,0.3549452150964998,-0.10524668244618307,0.32188212871551514,0.9155765175819397
geom_r01,past_label,label_rate,8,teacher_hybrid,10,coarse_prob_only,2.0795751396246565,0.2777777777777778,0.3549452150964998,-0.03874244010317107,0.3120478391647339,0.9266806840896606
geom_r01,past_label,label_rate,8,teacher_hybrid,10,context_plus_coarse_prob,1.957924066922458,0.4444444444444444,0.3549452150964998,-0.1684346426456298,0.3309553861618042,0.9133918285369873
geom_r01,past_label,label_rate,8,teacher_hybrid,10,context_plus_true_coarse_train,1.9997945541899418,0.4444444444444444,0.3549452150964998,-0.1728551410528083,0.33158084750175476,0.9109293818473816
geom_r01,past_label,label_rate,10,none,0,direct_semantic,2.0909766287711844,0.2777777777777778,0.3632783903117053,-0.01258964793215811,0.3080945312976837,0.9200530648231506
geom_r01,past_label,label_rate,10,raw_mean,4,coarse_prob_only,2.1138619017554934,0.16666666666666666,0.3632783903117053,-0.02867684193825637,0.31053227186203003,0.9264548420906067
geom_r01,past_label,label_rate,10,raw_mean,4,context_plus_coarse_prob,2.330696023499987,0.2777777777777778,0.3632783903117053,-0.030881964077445367,0.3108649253845215,0.9228770732879639
geom_r01,past_label,label_rate,10,raw_mean,4,context_plus_true_coarse_train,2.2437515509311665,0.2777777777777778,0.3632783903117053,-0.029129153981892086,0.31060051918029785,0.9217444658279419
geom_r01,past_label,label_rate,10,raw_mean,8,coarse_prob_only,1.7727633946759362,0.16666666666666666,0.3632783903117053,-0.010030314272899465,0.3077049255371094,0.9280059337615967
geom_r01,past_label,label_rate,10,raw_mean,8,context_plus_coarse_prob,2.293200982139195,0.2222222222222222,0.3632783903117053,-0.05001487656087833,0.3137364387512207,0.9212301969528198
geom_r01,past_label,label_rate,10,raw_mean,8,context_plus_true_coarse_train,2.2207140275297697,0.2222222222222222,0.3632783903117053,-0.022723876092983097,0.30963245034217834,0.9221622943878174
geom_r01,past_label,label_rate,10,hybrid_raw,4,coarse_prob_only,2.1838635382490645,0.2222222222222222,0.3632783903117053,-0.11487280641375563,0.32328078150749207,0.9164177775382996
geom_r01,past_label,label_rate,10,hybrid_raw,4,context_plus_coarse_prob,2.308869628919814,0.16666666666666666,0.3632783903117053,-0.0422641277874376,0.3125763535499573,0.9213454127311707
geom_r01,past_label,label_rate,10,hybrid_raw,4,context_plus_true_coarse_train,2.1442169721917015,0.2222222222222222,0.3632783903117053,-0.019758898787308077,0.309183269739151,0.920561671257019
geom_r01,past_label,label_rate,10,teacher_hybrid,10,coarse_prob_only,2.3701152575957543,0.2222222222222222,0.3632783903117053,-0.08452333036340387,0.31885018944740295,0.9221215844154358
geom_r01,past_label,label_rate,10,teacher_hybrid,10,context_plus_coarse_prob,2.788676532604801,0.2222222222222222,0.3632783903117053,-0.20010900058174008,0.3354112207889557,0.9087839126586914
geom_r01,past_label,label_rate,10,teacher_hybrid,10,context_plus_true_coarse_train,2.7798616633651942,0.2777777777777778,0.3632783903117053,-0.18647464262948166,0.3335005044937134,0.9098472595214844
geom_r01,past_label,label_state,8,none,0,direct_semantic,2.560842513042202,0.2777777777777778,0.28339610286586747,-0.16863140888096373,0.3309832513332367,0.9119052886962891
geom_r01,past_label,label_state,8,raw_mean,4,coarse_prob_only,1.8665242290703468,0.2777777777777778,0.28339610286586747,-0.054765202654285305,0.3144453167915344,0.9217942357063293
geom_r01,past_label,label_state,8,raw_mean,4,context_plus_coarse_prob,2.590527873779346,0.2777777777777778,0.28339610286586747,-0.17033956910858916,0.33122506737709045,0.9137445092201233
geom_r01,past_label,label_state,8,raw_mean,4,context_plus_true_coarse_train,2.5560009014266867,0.2777777777777778,0.28339610286586747,-0.16845159829167833,0.3309578001499176,0.9134261012077332
geom_r01,past_label,label_state,8,raw_mean,8,coarse_prob_only,1.495892639745418,0.3888888888888889,0.28339610286586747,-0.01244455604668615,0.30807244777679443,0.9265820980072021
geom_r01,past_label,label_state,8,raw_mean,8,context_plus_coarse_prob,2.5228431826459827,0.2777777777777778,0.28339610286586747,-0.14497513373765814,0.3276161253452301,0.9155212044715881
geom_r01,past_label,label_state,8,raw_mean,8,context_plus_true_coarse_train,2.5609594906725524,0.3333333333333333,0.28339610286586747,-0.1401611836009835,0.32692667841911316,0.9153749942779541
geom_r01,past_label,label_state,8,hybrid_raw,4,coarse_prob_only,1.9260909717622592,0.16666666666666666,0.28339610286586747,-0.14079274104570305,0.327017217874527,0.91374671459198
geom_r01,past_label,label_state,8,hybrid_raw,4,context_plus_coarse_prob,2.7053719956354407,0.2777777777777778,0.28339610286586747,-0.18915508804622916,0.33387699723243713,0.911942183971405
geom_r01,past_label,label_state,8,hybrid_raw,4,context_plus_true_coarse_train,2.671800423554449,0.2777777777777778,0.28339610286586747,-0.16960934595210198,0.3311217129230499,0.9119007587432861
geom_r01,past_label,label_state,8,teacher_hybrid,10,coarse_prob_only,2.054794723308108,0.2777777777777778,0.28339610286586747,-0.14402715164120572,0.3274804651737213,0.9184427261352539
geom_r01,past_label,label_state,8,teacher_hybrid,10,context_plus_coarse_prob,2.374525961116118,0.3333333333333333,0.28339610286586747,-0.19660338039063396,0.3349209725856781,0.9106371402740479
geom_r01,past_label,label_state,8,teacher_hybrid,10,context_plus_true_coarse_train,2.4397746411558163,0.3333333333333333,0.28339610286586747,-0.15078720623838593,0.3284465968608856,0.91319340467453
geom_r01,past_label,label_state,10,none,0,direct_semantic,2.561677357183135,0.2222222222222222,0.1601306553639792,-0.08538185124165798,0.31897637248039246,0.9158837795257568
