fold,target,feature,mode,c_value,weight,base_loss,best_loss,inner_delta,corr
geom_r02,Q3,neural_jepa_mask__time__late__resid_mean,subject_z,0.2,0.45,0.633798568365917,0.6288527298165666,-0.004945838549350379,0.16368574034758096
geom_r02,Q3,neural_jepa_mask__time__late__resid_mean,subject_center,0.05,0.45,0.633798568365917,0.6288798303780899,-0.004918737987827049,0.1796207915866724
geom_r02,Q3,neural_jepa_mask__time__late__resid_mean,subject_z,0.05,0.45,0.633798568365917,0.6293861851346099,-0.004412383231307104,0.16368574034758096
geom_r02,Q3,neural_jepa_mask__time__late__resid_mean,global_z,0.2,0.45,0.633798568365917,0.6303456252794437,-0.003452943086473259,0.1638289959983647
geom_r02,Q3,neural_jepa_mask__time__late__resid_mean,global_z,0.05,0.3,0.633798568365917,0.630833863170551,-0.0029647051953659576,0.1638289959983647
geom_r02,S1,neural_jepa_mask__sensor__watch_light__cos,subject_z,0.2,0.45,0.4774230395458161,0.4712346643885078,-0.006188375157308301,0.18770815978161898
geom_r02,S1,neural_jepa_mask__sensor__watch_light__cos,subject_center,0.2,0.45,0.4774230395458161,0.4713286433390207,-0.006094396206795416,0.1864047923260692
geom_r02,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,global_z,0.2,0.45,0.4774230395458161,0.47283769440587126,-0.004585345139944852,-0.1881119340466382
geom_r02,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_center,0.2,0.45,0.4774230395458161,0.473126747408983,-0.004296292136833135,-0.18598059047745188
geom_r02,S1,neural_jepa_mask__sensor__watch_light__cos,subject_rank,0.2,0.45,0.4774230395458161,0.47404316821875725,-0.0033798713270588587,0.17636058979581523
geom_r02,S1,neural_jepa_mask__sensor__watch_light__cos,subject_z,0.05,0.45,0.4774230395458161,0.4748104926012544,-0.0026125469445617,0.18770815978161898
geom_r02,S1,neural_jepa_mask__sensor__watch_light__cos,subject_center,0.05,0.45,0.4774230395458161,0.4749597116875606,-0.002463327858255482,0.1864047923260692
geom_r02,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,global_z,0.05,0.45,0.4774230395458161,0.47542932321808873,-0.0019937163277273795,-0.1881119340466382
geom_r02,S1,neural_jepa_mask__sensor__presleep_activity__resid_mean,subject_center,0.05,0.45,0.4774230395458161,0.47564842058075185,-0.0017746189650642563,-0.18598059047745188
geom_r02,S1,neural_jepa_mask__sensor__watch_light__cos,subject_rank,0.05,0.3,0.4774230395458161,0.4767125615629415,-0.0007104779828746022,0.17636058979581523
geom_r02,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_z,0.2,0.45,0.5606169462191608,0.5533428571986442,-0.0072740890205166275,0.1669661576731547
geom_r02,S2,neural_jepa_mask__time__all__cos,subject_center,0.2,0.45,0.5606169462191608,0.5538639923458439,-0.006752953873316869,0.17080775336398793
geom_r02,S2,neural_jepa__full_z13,global_z,0.2,0.45,0.5606169462191608,0.5538726633979625,-0.006744282821198322,0.17610890669879978
geom_r02,S2,neural_jepa_mask__sensor__deep__cos,subject_rank,0.2,0.45,0.5606169462191608,0.5556664229150675,-0.0049505233040932906,0.17882222173269813
geom_r02,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_z,0.05,0.45,0.5606169462191608,0.5558520262620438,-0.004764919957117031,0.1669661576731547
geom_r02,S2,neural_jepa__full_z13,global_z,0.05,0.45,0.5606169462191608,0.5560216009004361,-0.004595345318724742,0.17610890669879978
geom_r02,S2,neural_jepa_mask__time__all__cos,subject_center,0.05,0.45,0.5606169462191608,0.5565497848168529,-0.004067161402307895,0.17080775336398793
geom_r02,S2,neural_jepa_mask__sensor__deep__cos,subject_rank,0.05,0.45,0.5606169462191608,0.5575184751901173,-0.0030984710290434814,0.17882222173269813
geom_r02,S2,neural_jepa_mask__sensor__deep__cos,subject_z,0.2,0.3,0.5606169462191608,0.5583492297274696,-0.0022677164916912185,0.16569130921955272
geom_r02,S2,neural_jepa_mask__sensor__deep__cos,subject_z,0.05,0.3,0.5606169462191608,0.5590718515090954,-0.0015450947100653645,0.16569130921955272
geom_r02,S3,neural_jepa_mask__time__pre6h__resid_abs_mean,subject_rank,0.2,0.45,0.5040542201571154,0.4978487661502472,-0.006205454006868227,-0.17552754442966326
geom_r02,S3,neural_jepa_mask__time__pre6h__resid_norm,subject_rank,0.2,0.45,0.5040542201571154,0.4995308482890443,-0.004523371868071113,-0.16264025289427178
geom_r02,S3,neural_jepa_mask__time__late__latent_shift_norm,subject_z,0.2,0.45,0.5040542201571154,0.5000400780100671,-0.004014142147048316,-0.15980619009959107
geom_r02,S3,neural_jepa_mask__time__pre6h__cos,subject_rank,0.2,0.45,0.5040542201571154,0.5002245362801144,-0.003829683877001,0.1705530950593427
geom_r02,S3,neural_jepa_mask__sensor__phone_screen__pred_norm,subject_rank,0.2,0.45,0.5040542201571154,0.5005579403133309,-0.0034962798437845333,0.16530928745640097
geom_r02,S3,neural_jepa_mask__time__pre6h__resid_abs_mean,subject_rank,0.05,0.45,0.5040542201571154,0.5016648076831403,-0.002389412473975172,-0.17552754442966326
geom_r02,S3,neural_jepa_mask__time__pre6h__resid_norm,subject_rank,0.05,0.3,0.5040542201571154,0.5027097476176433,-0.001344472539472119,-0.16264025289427178
geom_r02,S3,neural_jepa_mask__time__late__latent_shift_norm,subject_z,0.05,0.3,0.5040542201571154,0.5030065375124659,-0.0010476826446494947,-0.15980619009959107
geom_r02,S3,neural_jepa_mask__time__pre6h__cos,subject_rank,0.05,0.3,0.5040542201571154,0.503084122127126,-0.0009700980299893747,0.1705530950593427
geom_r02,S3,neural_jepa_mask__sensor__phone_screen__pred_norm,subject_rank,0.05,0.3,0.5040542201571154,0.5031681653487607,-0.000886054808354686,0.16530928745640097
geom_r02,S4,neural_jepa__full_z11,subject_center,0.2,0.45,0.5970314196841471,0.5889567379644751,-0.008074681719671961,-0.1993931997497639
geom_r02,S4,neural_jepa__full_z11,subject_z,0.2,0.45,0.5970314196841471,0.5892976112838758,-0.007733808400271269,-0.19090267628801608
geom_r02,S4,neural_jepa_mask__time__pre3h__resid_mean,subject_rank,0.2,0.45,0.5970314196841471,0.5904876169647568,-0.006543802719390257,0.16978310473736363
geom_r02,S4,neural_jepa__full_z11,subject_rank,0.2,0.45,0.5970314196841471,0.590543032388014,-0.006488387296133102,-0.18142762329417536
geom_r02,S4,neural_jepa__full_z11,global_z,0.2,0.45,0.5970314196841471,0.5916700147093071,-0.005361404974839945,-0.17638599431929333
geom_r02,S4,neural_jepa__full_z11,subject_center,0.05,0.45,0.5970314196841471,0.5917618040124173,-0.005269615671729788,-0.1993931997497639
geom_r02,S4,neural_jepa__full_z11,subject_z,0.05,0.45,0.5970314196841471,0.5920889930925429,-0.004942426591604154,-0.19090267628801608
geom_r02,S4,neural_jepa_mask__time__pre3h__resid_mean,subject_rank,0.05,0.45,0.5970314196841471,0.5930768055057437,-0.003954614178403371,0.16978310473736363
geom_r02,S4,neural_jepa__full_z11,subject_rank,0.05,0.45,0.5970314196841471,0.5932301572299421,-0.003801262454204979,-0.18142762329417536
geom_r02,S4,neural_jepa__full_z11,global_z,0.05,0.45,0.5970314196841471,0.5946114757425504,-0.002419943941596725,-0.17638599431929333
geom_r03,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,global_z,0.2,0.45,0.5731651477722832,0.5664144640386656,-0.006750683733617646,0.17235598611372185
geom_r03,Q1,neural_jepa_mask__sensor__ambience__pred_norm,subject_rank,0.2,0.45,0.5731651477722832,0.5672765228413709,-0.005888624930912356,-0.16170259597404002
geom_r03,Q1,neural_jepa_mask__sensor__phone_light__resid_abs_mean,subject_rank,0.2,0.45,0.5731651477722832,0.5695014666120236,-0.003663681160259613,-0.16249281126879395
geom_r03,Q1,neural_jepa_mask__sensor__phone_screen__cos,global_z,0.2,0.45,0.5731651477722832,0.5698557577373442,-0.0033093900349390193,-0.15754329830690642
geom_r03,Q1,neural_jepa_mask__sensor__phone_light__resid_norm,subject_rank,0.2,0.45,0.5731651477722832,0.5701355820287047,-0.0030295657435784884,-0.1628421569640203
geom_r03,Q1,neural_jepa_mask__sensor__presleep_charge__latent_shift_norm,global_z,0.05,0.45,0.5731651477722832,0.5701735328817374,-0.0029916148905457796,0.17235598611372185
geom_r03,Q1,neural_jepa_mask__sensor__ambience__pred_norm,subject_rank,0.05,0.45,0.5731651477722832,0.5706516972181321,-0.0025134505541510865,-0.16170259597404002
geom_r03,Q1,neural_jepa_mask__sensor__phone_light__resid_abs_mean,subject_rank,0.05,0.3,0.5731651477722832,0.5719186950983176,-0.0012464526739656145,-0.16249281126879395
geom_r03,Q1,neural_jepa_mask__sensor__phone_light__resid_norm,subject_rank,0.05,0.3,0.5731651477722832,0.5722592409462975,-0.0009059068259856806,-0.1628421569640203
geom_r03,Q1,neural_jepa_mask__sensor__phone_screen__cos,global_z,0.05,0.2,0.5731651477722832,0.572544497194404,-0.0006206505778791893,-0.15754329830690642
geom_r03,Q2,neural_jepa_mask__sensor__prectx_ambience__resid_abs_mean,subject_z,0.2,0.45,0.6478830864900221,0.6401712785608134,-0.0077118079292087804,-0.18274833074048003
geom_r03,Q2,neural_jepa_mask__sensor__prectx_ambience__resid_norm,subject_z,0.2,0.45,0.6478830864900221,0.6413068394903173,-0.006576246999704827,-0.16789418756758379
geom_r03,Q2,neural_jepa_mask__sensor__phone_screen__pred_norm,subject_rank,0.2,0.45,0.6478830864900221,0.6415596906198505,-0.006323395870171611,-0.1797086902000079
geom_r03,Q2,neural_jepa_mask__sensor__phone_screen__pred_norm,subject_z,0.2,0.45,0.6478830864900221,0.6424140806910593,-0.005469005798962812,-0.16622728273179532
geom_r03,Q2,neural_jepa_mask__sensor__ble__cos,subject_rank,0.2,0.45,0.6478830864900221,0.6436667155744069,-0.00421637091561522,-0.17003714450702265
geom_r03,Q2,neural_jepa_mask__sensor__prectx_ambience__resid_abs_mean,subject_z,0.05,0.45,0.6478830864900221,0.643717254198249,-0.004165832291773142,-0.18274833074048003
geom_r03,Q2,neural_jepa_mask__sensor__prectx_ambience__resid_norm,subject_z,0.05,0.45,0.6478830864900221,0.6446011433314777,-0.0032819431585444647,-0.16789418756758379
geom_r03,Q2,neural_jepa_mask__sensor__phone_screen__pred_norm,subject_rank,0.05,0.3,0.6478830864900221,0.645383240740734,-0.0024998457492880766,-0.1797086902000079
geom_r03,Q2,neural_jepa_mask__sensor__phone_screen__pred_norm,subject_z,0.05,0.3,0.6478830864900221,0.6459578016213112,-0.001925284868710908,-0.16622728273179532
geom_r03,Q2,neural_jepa_mask__sensor__ble__cos,subject_rank,0.05,0.3,0.6478830864900221,0.6465307799822492,-0.0013523065077729601,-0.17003714450702265
geom_r03,Q3,neural_jepa_mask__time__afternoon__pred_norm,subject_rank,0.2,0.45,0.6327547828631431,0.6292252676568709,-0.0035295152062722046,-0.1722103853639342
geom_r03,Q3,neural_jepa_mask__time__afternoon__pred_norm,subject_rank,0.05,0.3,0.6327547828631431,0.6306851717186409,-0.0020696111445022147,-0.1722103853639342
geom_r03,Q3,neural_jepa_mask__sensor__ble__pred_norm,subject_center,0.2,0.3,0.6327547828631431,0.6310455533942109,-0.0017092294689322607,-0.17503952260782088
geom_r03,Q3,neural_jepa_mask__sensor__ble__target_norm,subject_rank,0.2,0.3,0.6327547828631431,0.6311329234942447,-0.0016218593688984706,-0.15943944192830112
geom_r03,Q3,neural_jepa_mask__sensor__ble__target_norm,subject_rank,0.05,0.3,0.6327547828631431,0.6315090309321444,-0.0012457519309987397,-0.15943944192830112
geom_r03,Q3,neural_jepa_mask__sensor__ble__pred_norm,subject_center,0.05,0.2,0.6327547828631431,0.6317056111511853,-0.0010491717119578414,-0.17503952260782088
geom_r03,Q3,neural_jepa_mask__sensor__ble__target_norm,subject_z,0.2,0.2,0.6327547828631431,0.6317131794635173,-0.001041603399625779,-0.16277586229167124
geom_r03,Q3,neural_jepa_mask__sensor__ble__target_norm,subject_z,0.05,0.2,0.6327547828631431,0.6320915694373254,-0.0006632134258177658,-0.16277586229167124
geom_r03,Q3,neural_jepa_mask__sensor__ble__pred_norm,global_z,0.2,0.1,0.6327547828631431,0.6325796432603973,-0.00017513960274584406,-0.15622534652191952
geom_r03,Q3,neural_jepa_mask__sensor__ble__pred_norm,global_z,0.05,0.05,0.6327547828631431,0.6326998299623343,-5.495290080881343e-05,-0.15622534652191952
geom_r03,S1,neural_jepa_mask__sensor__usage__cos,subject_z,0.2,0.45,0.4777893646963304,0.4696845631954879,-0.008104801500842473,-0.1677143629764452
geom_r03,S1,neural_jepa_mask__sensor__usage__cos,subject_center,0.2,0.45,0.4777893646963304,0.47022311176037274,-0.00756625293595764,-0.16691415991122163
geom_r03,S1,neural_jepa_mask__sensor__gps__cos,subject_rank,0.2,0.45,0.4777893646963304,0.4706880322404342,-0.00710133245589617,-0.18734898814306827
geom_r03,S1,neural_jepa_mask__sensor__gps__cos,subject_z,0.2,0.45,0.4777893646963304,0.4710918171916985,-0.006697547504631862,-0.17115996747598505
geom_r03,S1,neural_jepa_mask__sensor__gps__cos,subject_center,0.2,0.45,0.4777893646963304,0.47194339417670655,-0.005845970519623822,-0.16723308992784008
geom_r03,S1,neural_jepa_mask__sensor__usage__cos,subject_z,0.05,0.45,0.4777893646963304,0.4749186134499752,-0.002870751246355163,-0.1677143629764452
geom_r03,S1,neural_jepa_mask__sensor__gps__cos,subject_rank,0.05,0.45,0.4777893646963304,0.4753952397429001,-0.0023941249534302766,-0.18734898814306827
geom_r03,S1,neural_jepa_mask__sensor__usage__cos,subject_center,0.05,0.45,0.4777893646963304,0.4754061027353379,-0.0023832619609924777,-0.16691415991122163
geom_r03,S1,neural_jepa_mask__sensor__gps__cos,subject_z,0.05,0.45,0.4777893646963304,0.4756840351694826,-0.0021053295268477767,-0.17115996747598505
geom_r03,S1,neural_jepa_mask__sensor__gps__cos,subject_center,0.05,0.45,0.4777893646963304,0.476340761477486,-0.0014486032188443798,-0.16723308992784008
geom_r03,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_z,0.2,0.45,0.5659890893768216,0.5592716962826298,-0.006717393094191726,0.1626900499206418
geom_r03,S2,neural_jepa_mask__sensor__deep__cos,subject_rank,0.2,0.45,0.5659890893768216,0.5605456387907565,-0.005443450586065102,0.16744614421635784
geom_r03,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,global_z,0.2,0.45,0.5659890893768216,0.5605906660649667,-0.005398423311854916,0.1560336421135931
geom_r03,S2,neural_jepa_mask__time__evening__target_norm,subject_rank,0.2,0.45,0.5659890893768216,0.5607233186476946,-0.0052657707291269285,0.1645705656436059
geom_r03,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,subject_z,0.05,0.45,0.5659890893768216,0.5613261140693109,-0.004662975307510697,0.1626900499206418
geom_r03,S2,neural_jepa__full_z00,subject_rank,0.2,0.45,0.5659890893768216,0.5613714868290842,-0.004617602547737354,-0.1546830687022815
geom_r03,S2,neural_jepa_mask__sensor__deep__cos,subject_rank,0.05,0.45,0.5659890893768216,0.5623875306978763,-0.0036015586789452936,0.16744614421635784
geom_r03,S2,neural_jepa_mask__sensor__prectx_wlight__resid_mean,global_z,0.05,0.45,0.5659890893768216,0.5624205630944619,-0.0035685262823597075,0.1560336421135931
geom_r03,S2,neural_jepa_mask__time__evening__target_norm,subject_rank,0.05,0.45,0.5659890893768216,0.5628043931243215,-0.0031846962525000633,0.1645705656436059
geom_r03,S2,neural_jepa__full_z00,subject_rank,0.05,0.45,0.5659890893768216,0.5632773131395619,-0.002711776237259711,-0.1546830687022815
geom_r03,S3,neural_jepa_mask__time__early__cos,subject_rank,0.2,0.45,0.5272669504928366,0.5223368052060583,-0.004930145286778265,0.15041868912049863
geom_r03,S3,neural_jepa_mask__sensor__wifi__pred_norm,subject_z,0.2,0.45,0.5272669504928366,0.522870072972308,-0.00439687752052853,0.14850683487965394
geom_r03,S3,neural_jepa_mask__sensor__phone_light__target_norm,subject_center,0.2,0.45,0.5272669504928366,0.523837754964213,-0.00342919552862353,0.15994528403668135
geom_r03,S3,neural_jepa_mask__time__early__cos,subject_rank,0.05,0.45,0.5272669504928366,0.5242787285821495,-0.002988221910687039,0.15041868912049863
geom_r03,S3,neural_jepa_mask__sensor__wifi__pred_norm,subject_z,0.05,0.45,0.5272669504928366,0.524784002529114,-0.002482947963722615,0.14850683487965394
geom_r03,S3,neural_jepa_mask__sensor__phone_light__resid_norm,subject_center,0.2,0.45,0.5272669504928366,0.5254180715962623,-0.0018488788965742575,0.13851182375981086
geom_r03,S3,neural_jepa_mask__sensor__phone_light__target_norm,subject_center,0.05,0.3,0.5272669504928366,0.5254802006850313,-0.0017867498078052435,0.15994528403668135
geom_r03,S3,neural_jepa_mask__time__morning__pred_norm,subject_rank,0.2,0.3,0.5272669504928366,0.5259698242031977,-0.0012971262896388502,0.13728927854556408
geom_r03,S3,neural_jepa_mask__sensor__phone_light__resid_norm,subject_center,0.05,0.3,0.5272669504928366,0.5263662504589579,-0.0009007000338786542,0.13851182375981086
geom_r03,S3,neural_jepa_mask__time__morning__pred_norm,subject_rank,0.05,0.2,0.5272669504928366,0.5265427705899625,-0.0007241799028741003,0.13728927854556408
geom_r03,S4,neural_jepa_mask__sensor__presleep_other__latent_shift_norm,subject_center,0.2,0.45,0.6042589932037784,0.6000788865348401,-0.00418010666893831,-0.16829451627316735
geom_r03,S4,neural_jepa__full_z11,global_z,0.2,0.45,0.6042589932037784,0.6007038780443626,-0.003555115159415756,-0.17795020040204512
geom_r03,S4,neural_jepa__full_z11,subject_center,0.2,0.45,0.6042589932037784,0.6007916409387399,-0.0034673522650384703,-0.18554499837592206
geom_r03,S4,neural_jepa_mask__sensor__presleep_other__latent_shift_norm,global_z,0.2,0.45,0.6042589932037784,0.6009040855420361,-0.00335490766174229,-0.16498524605579584
geom_r03,S4,neural_jepa__full_z11,subject_z,0.2,0.45,0.6042589932037784,0.601356539462988,-0.002902453740790456,-0.17919745685339108
geom_r03,S4,neural_jepa__full_z11,subject_center,0.05,0.3,0.6042589932037784,0.6021151362211352,-0.0021438569826431886,-0.18554499837592206
geom_r03,S4,neural_jepa_mask__sensor__presleep_other__latent_shift_norm,subject_center,0.05,0.45,0.6042589932037784,0.6021250528912968,-0.002133940312481597,-0.16829451627316735
geom_r03,S4,neural_jepa__full_z11,subject_z,0.05,0.3,0.6042589932037784,0.6024391500411745,-0.0018198431626038625,-0.17919745685339108
geom_r03,S4,neural_jepa_mask__sensor__presleep_other__latent_shift_norm,global_z,0.05,0.3,0.6042589932037784,0.6025055545523926,-0.0017534386513857747,-0.16498524605579584
geom_r03,S4,neural_jepa__full_z11,global_z,0.05,0.3,0.6042589932037784,0.6027539719688904,-0.0015050212348880487,-0.17795020040204512
