target,feature,mode,corr,c_value,base_loss,corrected_loss,best_weight,best_loss,delta_vs_base,mean_delta,median_delta,p25_delta,p75_delta,win_rate,mean_selected_weight,zero_weight_rate,passes_loose,passes_strict
Q3,qrlatent_a1p0_logit_delta_Q2,subject_z,0.14253135924406007,0.2,0.6303484889503163,0.6260219894627532,0.45,0.622046524074343,-0.008301964875973233,-0.006639982483980297,-0.00719323279258044,-0.0106179295902461,-0.0027845413701376165,0.8807692307692307,0.398923076923077,0.026923076923076925,True,True
Q3,brlatent_a1p0_rate_Q2,subject_z,0.16309035996295015,0.1,0.6303484889503163,0.621828685293029,0.45,0.6221206590996959,-0.008227829850620316,-0.0063979038429260145,-0.006830692063486854,-0.010716086140660386,-0.0027431572235285806,0.8730769230769231,0.39192307692307693,0.03076923076923077,True,True
Q3,qrlatent_a1p0_rate_Q2,subject_z,0.16309035996295015,0.1,0.6303484889503163,0.621828685293029,0.45,0.6221206590996959,-0.008227829850620316,-0.0063979038429260145,-0.006830692063486854,-0.010716086140660386,-0.0027431572235285806,0.8730769230769231,0.39192307692307693,0.03076923076923077,True,True
Q3,qrlatent_a1p0_count_Q2,subject_z,0.16309035996295015,0.1,0.6303484889503163,0.621828685293029,0.45,0.6221206590996959,-0.008227829850620316,-0.0063979038429260145,-0.006830692063486854,-0.010716086140660386,-0.0027431572235285806,0.8730769230769231,0.39192307692307693,0.03076923076923077,True,True
Q1,brlatent_a100p0_rate_Q3,subject_z,0.19097936516636466,0.1,0.5746308240745168,0.5700026952615561,0.45,0.5665662122382886,-0.008064611836228197,-0.005797485421449371,-0.00656139768355779,-0.009338421378779688,-0.0026392679410131015,0.85,0.3792307692307693,0.03461538461538462,True,True
Q1,qrlatent_a100p0_rate_Q3,subject_z,0.19097936516636466,0.1,0.5746308240745168,0.5700026952615561,0.45,0.5665662122382886,-0.008064611836228197,-0.005797485421449371,-0.00656139768355779,-0.009338421378779688,-0.0026392679410131015,0.85,0.3792307692307693,0.03461538461538462,True,True
Q1,qrlatent_a100p0_count_Q3,subject_z,0.19097936516636466,0.1,0.5746308240745168,0.5700026952615561,0.45,0.5665662122382886,-0.008064611836228197,-0.005797485421449371,-0.00656139768355779,-0.009338421378779688,-0.0026392679410131015,0.85,0.3792307692307693,0.03461538461538462,True,True
Q2,brlatent_a100p0_logit_delta_Q3,subject_z,0.19948441046707363,0.1,0.6429986926145494,0.6559046324736982,0.45,0.6351924894238986,-0.00780620319065084,-0.006717976286823341,-0.007327544630170435,-0.009697233768559854,-0.004790500013259841,0.9307692307692308,0.4033846153846154,0.0,True,True
Q2,qrlatent_a100p0_logit_delta_Q3,subject_z,0.19948441046707363,0.1,0.6429986926145494,0.6559046324736982,0.45,0.6351924894238986,-0.00780620319065084,-0.006717976286823341,-0.007327544630170435,-0.009697233768559854,-0.004790500013259841,0.9307692307692308,0.4033846153846154,0.0,True,True
Q3,brlatent_a1p0_logit_delta_Q2,subject_z,0.14253135924406007,0.1,0.6303484889503163,0.6259088383559396,0.45,0.6226126432670503,-0.007735845683265907,-0.00590766835266396,-0.0067396328403114825,-0.00982870566416974,-0.002167130929190353,0.85,0.3907307692307693,0.038461538461538464,True,True
Q3,qrlatent_a1p0_logit_delta_Q2,subject_z,0.14253135924406007,0.1,0.6303484889503163,0.6259088383559396,0.45,0.6226126432670503,-0.007735845683265907,-0.00590766835266396,-0.0067396328403114825,-0.00982870566416974,-0.002167130929190353,0.85,0.3907307692307693,0.038461538461538464,True,True
Q3,brlatent_a100p0_last_S3,subject_rank,-0.2048689496262515,0.05,0.6303484889503163,0.6255975623038745,0.45,0.6228504262449107,-0.007498062705405539,-0.005947773312268549,-0.006896346092340688,-0.009518460067327261,-0.0034016331429243263,0.8807692307692307,0.40561538461538466,0.007692307692307693,True,True
Q3,brlatent_a100p0_last_S3,subject_z,-0.19025797463899788,0.5,0.6303484889503163,0.6459443079786197,0.45,0.622936327546563,-0.007412161403753226,-0.004182946040959174,-0.005336704147125615,-0.00834855002839252,-0.0009838108214064445,0.7692307692307693,0.35269230769230775,0.019230769230769232,True,True
Q3,brlatent_a100p0_last_S3,subject_z,-0.19025797463899788,0.2,0.6303484889503163,0.6434724448825305,0.45,0.6230433150477224,-0.007305173902593887,-0.004138383898958456,-0.005217833803987992,-0.008277642809705887,-0.0009024978054711363,0.7769230769230769,0.35511538461538467,0.019230769230769232,True,True
Q3,brlatent_a100p0_last_S3,subject_z,-0.19025797463899788,0.1,0.6303484889503163,0.6417720076117626,0.45,0.6235609653616805,-0.006787523588635769,-0.003712045873516362,-0.004618140281245076,-0.007561491578305823,-0.0003145084894976835,0.7615384615384615,0.3506923076923077,0.023076923076923078,True,True
Q3,brlatent_a1p0_rate_Q2,subject_z,0.16309035996295015,0.05,0.6303484889503163,0.625246922291117,0.45,0.6236787465985995,-0.006669742351716801,-0.004391442671030818,-0.004757208794780199,-0.008259851694698367,-0.0012417850754783133,0.8115384615384615,0.36646153846153845,0.05,True,True
Q3,qrlatent_a1p0_rate_Q2,subject_z,0.16309035996295015,0.05,0.6303484889503163,0.625246922291117,0.45,0.6236787465985995,-0.006669742351716801,-0.004391442671030818,-0.004757208794780199,-0.008259851694698367,-0.0012417850754783133,0.8115384615384615,0.36646153846153845,0.05,True,True
Q3,qrlatent_a1p0_count_Q2,subject_z,0.16309035996295015,0.05,0.6303484889503163,0.625246922291117,0.45,0.6236787465985995,-0.006669742351716801,-0.004391442671030818,-0.004757208794780199,-0.008259851694698367,-0.0012417850754783133,0.8115384615384615,0.36646153846153845,0.05,True,True
Q3,brlatent_a10p0_first_Q3,subject_center,0.1676779725662129,0.5,0.6303484889503163,0.6262963454446705,0.45,0.623687446568511,-0.0066610423818052045,-0.0046603749704644225,-0.005230068961438572,-0.008421251067424307,-0.0021538148993351935,0.8346153846153846,0.4000769230769231,0.038461538461538464,True,True
Q3,qrlatent_a10p0_first_Q3,subject_center,0.1676779725662129,0.5,0.6303484889503163,0.6262963454446705,0.45,0.623687446568511,-0.0066610423818052045,-0.0046603749704644225,-0.005230068961438572,-0.008421251067424307,-0.0021538148993351935,0.8346153846153846,0.4000769230769231,0.038461538461538464,True,True
Q3,brlatent_a100p0_logit_delta_S3,subject_center,-0.17151609107665283,0.5,0.6303484889503163,0.6258364601488295,0.45,0.6236975517740898,-0.006650937176226446,-0.0041443456498997415,-0.0039433475680453745,-0.007790235241171506,0.0,0.7346153846153847,0.36219230769230776,0.08076923076923077,True,True
Q3,brlatent_a1p0_first_Q2,subject_z,0.16933761468723155,0.5,0.6303484889503163,0.6269495628158424,0.45,0.6237198795414806,-0.006628609408835695,-0.004714806394575523,-0.005920924979407216,-0.00789642768042964,-0.0011461566624619557,0.8307692307692308,0.3725000000000001,0.05,True,True
Q3,qrlatent_a1p0_first_Q2,subject_z,0.16933761468723155,0.5,0.6303484889503163,0.6269495628158424,0.45,0.6237198795414806,-0.006628609408835695,-0.004714806394575523,-0.005920924979407216,-0.00789642768042964,-0.0011461566624619557,0.8307692307692308,0.3725000000000001,0.05,True,True
S1,brlatent_a100p0_first_Q2,subject_center,0.15919866642183583,0.5,0.47894327588040597,0.47257228952677527,0.45,0.472358535043706,-0.006584740836699965,-0.006204217026431915,-0.006120945559427715,-0.007952972632044503,-0.004594287720231849,0.9923076923076923,0.4421153846153847,0.0,True,True
S1,qrlatent_a100p0_first_Q2,subject_center,0.15919866642183583,0.5,0.47894327588040597,0.47257228952677527,0.45,0.472358535043706,-0.006584740836699965,-0.006204217026431915,-0.006120945559427715,-0.007952972632044503,-0.004594287720231849,0.9923076923076923,0.4421153846153847,0.0,True,True
S2,brlatent_a100p0_rate_S4,subject_z,0.15849777645243363,0.5,0.5389534496173579,0.5348043275730262,0.45,0.5325081738781553,-0.006445275739202616,-0.005433354979156422,-0.005741233605754681,-0.008048826538459064,-0.003025802348935569,0.9538461538461539,0.41342307692307695,0.0,True,True
Q3,brlatent_a10p0_first_Q3,subject_center,0.1676779725662129,0.2,0.6303484889503163,0.625676723332668,0.45,0.6239308094979074,-0.006417679452408898,-0.004486938842013335,-0.004917137333629085,-0.008045131110564374,-0.0019939927024726634,0.8346153846153846,0.40057692307692316,0.038461538461538464,True,True
Q3,qrlatent_a10p0_first_Q3,subject_center,0.1676779725662129,0.2,0.6303484889503163,0.625676723332668,0.45,0.6239308094979074,-0.006417679452408898,-0.004486938842013335,-0.004917137333629085,-0.008045131110564374,-0.0019939927024726634,0.8346153846153846,0.40057692307692316,0.038461538461538464,True,True
Q1,brlatent_a100p0_rate_Q3,subject_z,0.19097936516636466,0.05,0.5746308240745168,0.5721468892923225,0.45,0.5682362586696507,-0.006394565404866159,-0.004237921255222979,-0.005182085892876442,-0.007361584622587625,-0.0014306542707587244,0.8076923076923077,0.3665000000000001,0.03461538461538462,True,True
Q1,qrlatent_a100p0_rate_Q3,subject_z,0.19097936516636466,0.05,0.5746308240745168,0.5721468892923225,0.45,0.5682362586696507,-0.006394565404866159,-0.004237921255222979,-0.005182085892876442,-0.007361584622587625,-0.0014306542707587244,0.8076923076923077,0.3665000000000001,0.03461538461538462,True,True
Q1,qrlatent_a100p0_count_Q3,subject_z,0.19097936516636466,0.05,0.5746308240745168,0.5721468892923225,0.45,0.5682362586696507,-0.006394565404866159,-0.004237921255222979,-0.005182085892876442,-0.007361584622587625,-0.0014306542707587244,0.8076923076923077,0.3665000000000001,0.03461538461538462,True,True
S2,brlatent_a10p0_entropy_S3,subject_z,0.15370347290282538,0.5,0.5389534496173579,0.5354434850129473,0.45,0.5325892175581015,-0.006364232059256403,-0.005531849736529154,-0.00584611590841061,-0.008027937211031677,-0.0034146773881648107,0.926923076923077,0.40615384615384625,0.015384615384615385,True,True
Q3,brlatent_a100p0_logit_delta_S3,subject_center,-0.17151609107665283,0.2,0.6303484889503163,0.625364867854407,0.45,0.6239855433417961,-0.006362945608520132,-0.003845681460522464,-0.0035607212032142677,-0.007521060814996261,0.0,0.7153846153846154,0.3611923076923078,0.1,True,True
Q3,brlatent_a1p0_logit_delta_Q2,subject_z,0.14253135924406007,0.05,0.6303484889503163,0.628122821475869,0.45,0.6239906581007334,-0.006357830849582857,-0.004036923220844446,-0.004614614569787789,-0.0072507443133285054,-0.0005047771107354881,0.7961538461538461,0.3648076923076924,0.05,True,True
Q3,qrlatent_a1p0_logit_delta_Q2,subject_z,0.14253135924406007,0.05,0.6303484889503163,0.628122821475869,0.45,0.6239906581007334,-0.006357830849582857,-0.004036923220844446,-0.004614614569787789,-0.0072507443133285054,-0.0005047771107354881,0.7961538461538461,0.3648076923076924,0.05,True,True
Q2,brlatent_a100p0_logit_delta_Q3,subject_z,0.19948441046707363,0.05,0.6429986926145494,0.6551542896359929,0.45,0.6366414278855818,-0.006357264728967693,-0.005089541737962038,-0.005945571119412962,-0.007627150856332615,-0.002923977330606453,0.9115384615384615,0.38423076923076926,0.0038461538461538464,True,True
Q2,qrlatent_a100p0_logit_delta_Q3,subject_z,0.19948441046707363,0.05,0.6429986926145494,0.6551542896359929,0.45,0.6366414278855818,-0.006357264728967693,-0.005089541737962038,-0.005945571119412962,-0.007627150856332615,-0.002923977330606453,0.9115384615384615,0.38423076923076926,0.0038461538461538464,True,True
Q3,brlatent_a1p0_first_Q2,subject_z,0.16933761468723155,0.2,0.6303484889503163,0.6267480334671771,0.45,0.6241135888469481,-0.006234900103368135,-0.0044733598349684135,-0.005281853848127738,-0.007652452490926165,-0.0010309527957539089,0.8461538461538461,0.37507692307692314,0.05,True,True
Q3,qrlatent_a1p0_first_Q2,subject_z,0.16933761468723155,0.2,0.6303484889503163,0.6267480334671771,0.45,0.6241135888469481,-0.006234900103368135,-0.0044733598349684135,-0.005281853848127738,-0.007652452490926165,-0.0010309527957539089,0.8461538461538461,0.37507692307692314,0.05,True,True
Q3,brlatent_a1p0_rate_Q2,subject_rank,0.16591722236021078,0.5,0.6303484889503163,0.6258904410403482,0.45,0.6241396418800426,-0.006208847070273693,-0.004108217692589002,-0.004890172498811185,-0.00794546683845121,-0.0009401879649549028,0.8269230769230769,0.3651538461538462,0.04230769230769231,True,True
Q3,qrlatent_a1p0_rate_Q2,subject_rank,0.16591722236021078,0.5,0.6303484889503163,0.6258904410403482,0.45,0.6241396418800426,-0.006208847070273693,-0.004108217692589002,-0.004890172498811185,-0.00794546683845121,-0.0009401879649549028,0.8269230769230769,0.3651538461538462,0.04230769230769231,True,True
Q3,qrlatent_a1p0_count_Q2,subject_rank,0.16591722236021078,0.5,0.6303484889503163,0.6258904410403482,0.45,0.6241396418800426,-0.006208847070273693,-0.004108217692589002,-0.004890172498811185,-0.00794546683845121,-0.0009401879649549028,0.8269230769230769,0.3651538461538462,0.04230769230769231,True,True
S1,brlatent_a100p0_first_Q2,subject_center,0.15919866642183583,0.2,0.47894327588040597,0.47241220504484127,0.45,0.47278953355799175,-0.006153742322414224,-0.005840548441224774,-0.0057326657311772555,-0.007393933206748887,-0.0043789745929662255,1.0,0.4446153846153847,0.0,True,True
S1,qrlatent_a100p0_first_Q2,subject_center,0.15919866642183583,0.2,0.47894327588040597,0.47241220504484127,0.45,0.47278953355799175,-0.006153742322414224,-0.005840548441224774,-0.0057326657311772555,-0.007393933206748887,-0.0043789745929662255,1.0,0.4446153846153847,0.0,True,True
S2,brlatent_a100p0_rate_S4,subject_z,0.15849777645243363,0.2,0.5389534496173579,0.5346943396695094,0.45,0.5328816300329929,-0.006071819584364979,-0.0050112214255495936,-0.005382178705197804,-0.0073426090096264385,-0.002725626040961243,0.9538461538461539,0.40988461538461546,0.0,True,True
Q3,brlatent_a1p0_rate_Q2,subject_center,0.1718364139912596,0.5,0.6303484889503163,0.6291896308007815,0.45,0.6242820634609989,-0.006066425489317351,-0.003976044908368824,-0.0042866296230462675,-0.007457799859697245,-0.001155469044315599,0.823076923076923,0.36223076923076925,0.05,True,True
Q3,qrlatent_a1p0_rate_Q2,subject_center,0.1718364139912596,0.5,0.6303484889503163,0.6291896308007815,0.45,0.6242820634609989,-0.006066425489317351,-0.003976044908368824,-0.0042866296230462675,-0.007457799859697245,-0.001155469044315599,0.823076923076923,0.36223076923076925,0.05,True,True
Q3,qrlatent_a1p0_count_Q2,subject_center,0.1718364139912596,0.5,0.6303484889503163,0.6291896308007815,0.45,0.6242820634609989,-0.006066425489317351,-0.003976044908368824,-0.0042866296230462675,-0.007457799859697245,-0.001155469044315599,0.823076923076923,0.36223076923076925,0.05,True,True
S2,brlatent_a10p0_entropy_S3,subject_z,0.15370347290282538,0.2,0.5389534496173579,0.5353491959006164,0.45,0.5329663662543449,-0.005987083363013013,-0.005214210258851424,-0.00550636947953026,-0.0074165186467177735,-0.00324900782415366,0.9384615384615385,0.4066538461538462,0.015384615384615385,True,True
S1,brlatent_a100p0_first_Q2,subject_rank,0.15478128567984104,0.5,0.47894327588040597,0.47319929358848445,0.45,0.4729859772348535,-0.005957298645552445,-0.005298594264857267,-0.00570007824831259,-0.00695532023671519,-0.0043806725328629365,0.9538461538461539,0.42519230769230776,0.0,True,True
S1,qrlatent_a100p0_first_Q2,subject_rank,0.15478128567984104,0.5,0.47894327588040597,0.47319929358848445,0.45,0.4729859772348535,-0.005957298645552445,-0.005298594264857267,-0.00570007824831259,-0.00695532023671519,-0.0043806725328629365,0.9538461538461539,0.42519230769230776,0.0,True,True
Q3,brlatent_a1p0_rate_Q2,subject_rank,0.16591722236021078,0.2,0.6303484889503163,0.6255591708128232,0.45,0.6244237798780539,-0.005924709072262391,-0.0038710208273555475,-0.004493564234770986,-0.007394533499956002,-0.0010630014062351645,0.8038461538461539,0.3636153846153846,0.046153846153846156,True,True
Q3,qrlatent_a1p0_rate_Q2,subject_rank,0.16591722236021078,0.2,0.6303484889503163,0.6255591708128232,0.45,0.6244237798780539,-0.005924709072262391,-0.0038710208273555475,-0.004493564234770986,-0.007394533499956002,-0.0010630014062351645,0.8038461538461539,0.3636153846153846,0.046153846153846156,True,True
Q3,qrlatent_a1p0_count_Q2,subject_rank,0.16591722236021078,0.2,0.6303484889503163,0.6255591708128232,0.45,0.6244237798780539,-0.005924709072262391,-0.0038710208273555475,-0.004493564234770986,-0.007394533499956002,-0.0010630014062351645,0.8038461538461539,0.3636153846153846,0.046153846153846156,True,True
Q3,brlatent_a100p0_first_Q3,subject_center,0.14883361810000018,0.5,0.6303484889503163,0.6258862604205155,0.45,0.6244786015895115,-0.0058698873608047375,-0.003764594668999879,-0.0043050767462973205,-0.007175957858106569,0.0,0.7461538461538462,0.383423076923077,0.07307692307692308,True,True
Q3,qrlatent_a100p0_first_Q3,subject_center,0.14883361810000018,0.5,0.6303484889503163,0.6258862604205155,0.45,0.6244786015895115,-0.0058698873608047375,-0.003764594668999879,-0.0043050767462973205,-0.007175957858106569,0.0,0.7461538461538462,0.383423076923077,0.07307692307692308,True,True
Q3,brlatent_a10p0_first_Q3,subject_center,0.1676779725662129,0.1,0.6303484889503163,0.62637152714431,0.45,0.6245891486301661,-0.00575934032015013,-0.0038573144893969758,-0.004364706912439342,-0.007275174642039195,-0.001363636562091819,0.823076923076923,0.39561538461538465,0.04230769230769231,True,True
Q3,qrlatent_a10p0_first_Q3,subject_center,0.1676779725662129,0.1,0.6303484889503163,0.62637152714431,0.45,0.6245891486301661,-0.00575934032015013,-0.0038573144893969758,-0.004364706912439342,-0.007275174642039195,-0.001363636562091819,0.823076923076923,0.39561538461538465,0.04230769230769231,True,True
S1,brlatent_a10p0_first_Q2,subject_rank,0.15716480217271997,0.5,0.47894327588040597,0.47396460208317465,0.45,0.4732316872223732,-0.005711588658032785,-0.005738106943560244,-0.005914039492217471,-0.007404831317502927,-0.00444891183868619,1.0,0.4396153846153847,0.0,True,True
S1,qrlatent_a10p0_first_Q2,subject_rank,0.15716480217271997,0.5,0.47894327588040597,0.47396460208317465,0.45,0.4732316872223732,-0.005711588658032785,-0.005738106943560244,-0.005914039492217471,-0.007404831317502927,-0.00444891183868619,1.0,0.4396153846153847,0.0,True,True
Q3,brlatent_a1p0_rate_Q2,subject_center,0.1718364139912596,0.2,0.6303484889503163,0.6283787284133936,0.45,0.624704101644432,-0.005644387305884235,-0.0036115429494332036,-0.0037414358826947103,-0.006813082452478275,-0.0009849433965442578,0.7884615384615384,0.3608461538461539,0.057692307692307696,True,True
Q3,qrlatent_a1p0_rate_Q2,subject_center,0.1718364139912596,0.2,0.6303484889503163,0.6283787284133936,0.45,0.624704101644432,-0.005644387305884235,-0.0036115429494332036,-0.0037414358826947103,-0.006813082452478275,-0.0009849433965442578,0.7884615384615384,0.3608461538461539,0.057692307692307696,True,True
Q3,qrlatent_a1p0_count_Q2,subject_center,0.1718364139912596,0.2,0.6303484889503163,0.6283787284133936,0.45,0.624704101644432,-0.005644387305884235,-0.0036115429494332036,-0.0037414358826947103,-0.006813082452478275,-0.0009849433965442578,0.7884615384615384,0.3608461538461539,0.057692307692307696,True,True
Q3,brlatent_a100p0_logit_delta_S3,subject_center,-0.17151609107665283,0.1,0.6303484889503163,0.6263546630370497,0.45,0.6247396875889715,-0.005608801361344784,-0.0030653592618872525,-0.0032149034073121197,-0.0061609095938056635,0.0,0.676923076923077,0.35284615384615386,0.13076923076923078,True,True
Q3,brlatent_a100p0_first_Q2,subject_center,0.14722272432130493,0.5,0.6303484889503163,0.6264097572505372,0.45,0.6247471064296027,-0.005601382520713516,-0.0038928759279654606,-0.004147223823246893,-0.006992561469916864,-0.001191820249007297,0.8269230769230769,0.3796538461538462,0.03076923076923077,True,True
Q3,qrlatent_a100p0_first_Q2,subject_center,0.14722272432130493,0.5,0.6303484889503163,0.6264097572505372,0.45,0.6247471064296027,-0.005601382520713516,-0.0038928759279654606,-0.004147223823246893,-0.006992561469916864,-0.001191820249007297,0.8269230769230769,0.3796538461538462,0.03076923076923077,True,True
Q3,brlatent_a1p0_first_Q2,subject_center,0.17771987233392317,0.5,0.6303484889503163,0.6287537821014353,0.45,0.6247631898892954,-0.005585299061020899,-0.004308090816392959,-0.005042831934271075,-0.006711763559531347,-0.0018513366292794986,0.8730769230769231,0.38707692307692315,0.03076923076923077,True,True
Q3,qrlatent_a1p0_first_Q2,subject_center,0.17771987233392317,0.5,0.6303484889503163,0.6287537821014353,0.45,0.6247631898892954,-0.005585299061020899,-0.004308090816392959,-0.005042831934271075,-0.006711763559531347,-0.0018513366292794986,0.8730769230769231,0.38707692307692315,0.03076923076923077,True,True
S1,brlatent_a100p0_first_Q2,subject_z,0.14421506049643285,0.5,0.47894327588040597,0.4747840978356698,0.45,0.4733610029066691,-0.005582272973736868,-0.004638815319454644,-0.004887400246903706,-0.006478950659527277,-0.00311287696704228,0.9576923076923077,0.4178076923076924,0.0,True,True
S1,qrlatent_a100p0_first_Q2,subject_z,0.14421506049643285,0.5,0.47894327588040597,0.4747840978356698,0.45,0.4733610029066691,-0.005582272973736868,-0.004638815319454644,-0.004887400246903706,-0.006478950659527277,-0.00311287696704228,0.9576923076923077,0.4178076923076924,0.0,True,True
