fold,block_mode,family,k,context_variant,train_blocks,val_blocks,mean_val_len,proto_logloss,proto_acc,proto_predictability,balance_entropy_norm,oracle_rate_r2,oracle_rate_rmse,oracle_rate_cos,pred_rate_r2,pred_rate_rmse,pred_rate_cos
geom_r00,fixed_8,label_rate,10,past_label,44,8,8.0,2.2211293086135595,0.625,0.03537579767554633,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.29208747122355017,0.20766960084438324,0.949512243270874
geom_r00,fixed_8,label_rate,10,future_label,44,8,8.0,1.8501529436605404,0.5,0.19648878589116947,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.34576052483346387,0.2119389921426773,0.9534400701522827
geom_r00,fixed_8,label_rate,10,bidir_label,44,8,8.0,2.3256896500740143,0.625,-0.010034181646648932,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.4362831235305642,0.2189510464668274,0.9484531283378601
geom_r00,fixed_8,label_rate,10,prior_label,44,8,8.0,1.3725272156725827,0.625,0.40391900397136293,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.2712251828631138,0.20598624646663666,0.9542644023895264
geom_r00,fixed_8,label_rate,10,bidir_all,44,8,8.0,2.143693864172767,0.625,0.06900558389990841,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.52384261526907,0.22552621364593506,0.9455080628395081
geom_r00,fixed_8,label_rate,10,prior_all,44,8,8.0,0.9930953401707046,0.5,0.5687041737600302,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.2615763984130095,0.20520301163196564,0.9523802399635315
geom_r00,fixed_8,label_rate,10,full_strict,44,8,8.0,1.870041184643276,0.625,0.18785143257760517,0.9427394057357865,-0.025005535895049613,0.18496522307395935,0.9525285959243774,-0.5382708925189394,0.22659137845039368,0.9449675679206848
geom_r00,fixed_8,label_state,4,meta_only,44,8,8.0,1.687617403817393,0.375,-0.21735862970262998,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.34872541756465525,0.21217232942581177,0.9584073424339294
geom_r00,fixed_8,label_state,4,past_raw,44,8,8.0,4.2940021962575035,0.375,-2.0974678370535087,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.647899344672479,0.23452670872211456,0.9424710273742676
geom_r00,fixed_8,label_state,4,future_raw,44,8,8.0,4.496452471890795,0.5,-2.243504841394886,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.25443994089602917,0.2046218067407608,0.9571030139923096
geom_r00,fixed_8,label_state,4,bidir_raw,44,8,8.0,4.2895732820474946,0.375,-2.0942730507698575,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.6114171585194619,0.2319161295890808,0.943305253982544
geom_r00,fixed_8,label_state,4,prior_raw,44,8,8.0,2.9410869656288554,0.5,-1.1215457900679593,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.16927631820630884,0.1975538730621338,0.9640846848487854
geom_r00,fixed_8,label_state,4,past_label,44,8,8.0,1.7316253450195607,0.375,-0.2491036489686802,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.3849345080655695,0.21500155329704285,0.9489681720733643
geom_r00,fixed_8,label_state,4,future_label,44,8,8.0,2.4391596291418045,0.5,-0.7594817504497222,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.39887169785135845,0.2160806655883789,0.9605453014373779
geom_r00,fixed_8,label_state,4,bidir_label,44,8,8.0,1.9741141580591317,0.5,-0.42402235299030044,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.31540851333921105,0.20953534543514252,0.9592917561531067
geom_r00,fixed_8,label_state,4,prior_label,44,8,8.0,1.9256565279517641,0.5,-0.38906756166573486,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.3457592492816093,0.21193888783454895,0.9592071771621704
geom_r00,fixed_8,label_state,4,bidir_all,44,8,8.0,4.284646981479993,0.375,-2.090719476070526,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.608603928903801,0.23171360790729523,0.9433647990226746
geom_r00,fixed_8,label_state,4,prior_all,44,8,8.0,2.915032966274721,0.5,-1.1027518022361926,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.16791083994579425,0.19743847846984863,0.9640787839889526
geom_r00,fixed_8,label_state,4,full_strict,44,8,8.0,4.1488830835602855,0.375,-1.9927865249402674,0.8431692929510533,-0.22081103668691227,0.2018604278564453,0.9461631178855896,-0.5214250618387539,0.22534725069999695,0.9463834762573242
geom_r00,fixed_8,teacher_hybrid,4,meta_only,44,8,8.0,1.3151590397262276,0.375,0.051313287703340094,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.20597789927834387,0.20063035190105438,0.957587480545044
geom_r00,fixed_8,teacher_hybrid,4,past_raw,44,8,8.0,1.4910999564603424,0.625,-0.07560125632754278,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.43830219456145514,0.21910488605499268,0.9556949138641357
geom_r00,fixed_8,teacher_hybrid,4,future_raw,44,8,8.0,0.28796243500288565,0.875,0.7922790115295132,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.2731561132608411,0.2061426192522049,0.9621304273605347
geom_r00,fixed_8,teacher_hybrid,4,bidir_raw,44,8,8.0,0.6452506404898395,0.625,0.5345500504174405,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.4487684801952716,0.21990062296390533,0.9564626216888428
geom_r00,fixed_8,teacher_hybrid,4,prior_raw,44,8,8.0,0.021307307702938136,1.0,0.984630026421138,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.26579554128298066,0.20554587244987488,0.9652218222618103
geom_r00,fixed_8,teacher_hybrid,4,past_label,44,8,8.0,1.197727291995209,0.625,0.13602238775057218,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.42527689679663006,0.21811051666736603,0.9547883868217468
geom_r00,fixed_8,teacher_hybrid,4,future_label,44,8,8.0,0.5626413163103566,0.625,0.5941400815799049,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.2550932785560345,0.20467509329319,0.9610243439674377
geom_r00,fixed_8,teacher_hybrid,4,bidir_label,44,8,8.0,0.8667324290375079,0.75,0.37478471142497094,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.4412763988211861,0.219331294298172,0.9557483196258545
geom_r00,fixed_8,teacher_hybrid,4,prior_label,44,8,8.0,0.30051297466771276,0.875,0.7832257108620501,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.2579770461892634,0.20491008460521698,0.963826060295105
geom_r00,fixed_8,teacher_hybrid,4,bidir_all,44,8,8.0,0.7028779202227828,0.625,0.49298075507212136,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.45792668740203757,0.22059457004070282,0.9558006525039673
geom_r00,fixed_8,teacher_hybrid,4,prior_all,44,8,8.0,0.020968192060322,1.0,0.9848746466490831,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.2662224684887671,0.20558053255081177,0.9652070999145508
geom_r00,fixed_8,teacher_hybrid,4,full_strict,44,8,8.0,0.3810477752971533,0.75,0.7251321321185125,0.880371213619269,-0.2749913772694619,0.20629115402698517,0.965240478515625,-0.35459869607987193,0.21263380348682404,0.9595369100570679
geom_r00,fixed_8,teacher_hybrid,8,meta_only,44,8,8.0,2.9625300291621532,0.0,-0.4246757938522916,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.40829509228872785,0.21680724620819092,0.9565736055374146
geom_r00,fixed_8,teacher_hybrid,8,past_raw,44,8,8.0,1.1167348087490725,0.75,0.4629640764765427,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.1675582774131401,0.19740869104862213,0.9605778455734253
geom_r00,fixed_8,teacher_hybrid,8,future_raw,44,8,8.0,0.5409587150132147,0.75,0.7398538481749231,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.1809777207010841,0.19853991270065308,0.9612267017364502
geom_r00,fixed_8,teacher_hybrid,8,bidir_raw,44,8,8.0,0.7983121905446242,0.75,0.6160929872066885,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.19024422226031867,0.1993173062801361,0.9605933427810669
geom_r00,fixed_8,teacher_hybrid,8,prior_raw,44,8,8.0,0.18695163676195078,0.875,0.9100952669191529,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.20745128922577072,0.2007528841495514,0.9605712890625
geom_r00,fixed_8,teacher_hybrid,8,past_label,44,8,8.0,0.9656309225043053,0.75,0.5356296855913345,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,0.004982815765412707,0.18223939836025238,0.961223304271698
geom_r00,fixed_8,teacher_hybrid,8,future_label,44,8,8.0,1.079841739578356,0.625,0.4807058924551314,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.14209060908111293,0.19524380564689636,0.9625911712646484
geom_r00,fixed_8,teacher_hybrid,8,bidir_label,44,8,8.0,0.6946204018026936,0.75,0.6659581970063182,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,0.0219245679450758,0.1806812733411789,0.961492657661438
geom_r00,fixed_8,teacher_hybrid,8,prior_label,44,8,8.0,0.4965771646376534,0.875,0.761196862386185,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.14549658764367823,0.19553470611572266,0.9620636701583862
geom_r00,fixed_8,teacher_hybrid,8,bidir_all,44,8,8.0,0.7907124346301069,0.75,0.619747697263302,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.1915434993795715,0.19942606985569,0.9605406522750854
geom_r00,fixed_8,teacher_hybrid,8,prior_all,44,8,8.0,0.18806987641368175,0.875,0.909557507319127,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.20794492779356055,0.20079390704631805,0.9605600833892822
geom_r00,fixed_8,teacher_hybrid,8,full_strict,44,8,8.0,0.7637792606150344,0.75,0.6326998161256169,0.9451278735881816,-0.26626277592737724,0.20558379590511322,0.959104061126709,-0.21418709590517238,0.20131205022335052,0.9603391289710999
geom_r01,submission_like,time_meta,4,meta_only,327,19,7.2105263157894735,0.06485760319074561,1.0,0.9532151287563836,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.05960302778461868,0.3133193254470825,0.8817520141601562
geom_r01,submission_like,time_meta,4,past_raw,327,19,7.2105263157894735,0.17671354857047586,0.8947368421052632,0.8725281199097418,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.058670950471193306,0.31318148970603943,0.8820690512657166
geom_r01,submission_like,time_meta,4,future_raw,327,19,7.2105263157894735,0.2942188866989516,0.9473684210526315,0.7877659356117754,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.03042776180243001,0.3089757263660431,0.8831084370613098
geom_r01,submission_like,time_meta,4,bidir_raw,327,19,7.2105263157894735,0.4081859454976766,0.8421052631578947,0.7055560803349645,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.04466742339095342,0.31110328435897827,0.8824583292007446
geom_r01,submission_like,time_meta,4,prior_raw,327,19,7.2105263157894735,0.3251379045416325,0.8947368421052632,0.7654625787563788,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.0491517345708814,0.3117702901363373,0.8812553882598877
geom_r01,submission_like,time_meta,4,past_label,327,19,7.2105263157894735,0.11335447078449218,1.0,0.9182320335683101,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.05111681328780193,0.31206214427948,0.8816855549812317
geom_r01,submission_like,time_meta,4,future_label,327,19,7.2105263157894735,0.10336913787052722,0.9473684210526315,0.9254349287066114,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.04549803484388737,0.3112269639968872,0.8822677731513977
geom_r01,submission_like,time_meta,4,bidir_label,327,19,7.2105263157894735,0.10667275011245676,0.9473684210526315,0.9230518762073855,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.044538172447382784,0.3110840618610382,0.8823236227035522
geom_r01,submission_like,time_meta,4,prior_label,327,19,7.2105263157894735,0.16843078962992408,0.9473684210526315,0.8785028675339481,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.05826887942218173,0.313122034072876,0.881045401096344
geom_r01,submission_like,time_meta,4,bidir_all,327,19,7.2105263157894735,0.3969807103228035,0.8421052631578947,0.7136389489443566,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.046465095047428795,0.311370849609375,0.8823096752166748
geom_r01,submission_like,time_meta,4,prior_all,327,19,7.2105263157894735,0.39884143197260963,0.8947368421052632,0.7122967219960317,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.04952679449455988,0.31182602047920227,0.8811870217323303
geom_r01,submission_like,time_meta,4,full_strict,327,19,7.2105263157894735,0.4724129046910034,0.7894736842105263,0.6592261225751694,0.9917465263931117,-0.06772416641267953,0.3145177364349365,0.8813291788101196,-0.0499707366576263,0.31189197301864624,0.8817345499992371
geom_r01,submission_like,time_meta,8,meta_only,327,19,7.2105263157894735,0.6302530229802584,0.6842105263157895,0.6969123630803677,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.0653430854073207,0.3141668438911438,0.8828924894332886
geom_r01,submission_like,time_meta,8,past_raw,327,19,7.2105263157894735,0.6147661271693645,0.7894736842105263,0.7043599856754146,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.054293600251752894,0.3125333786010742,0.8846158385276794
geom_r01,submission_like,time_meta,8,future_raw,327,19,7.2105263157894735,0.6981454757992612,0.7894736842105263,0.6642629947484466,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.057676492163445614,0.3130343556404114,0.8838759064674377
geom_r01,submission_like,time_meta,8,bidir_raw,327,19,7.2105263157894735,0.5420111950821918,0.7368421052631579,0.7393477122495404,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.045618230481830446,0.3112448453903198,0.8850610852241516
geom_r01,submission_like,time_meta,8,prior_raw,327,19,7.2105263157894735,0.2345764780440213,0.9473684210526315,0.8871925594722305,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.06491392583720179,0.31410354375839233,0.8837025165557861
geom_r01,submission_like,time_meta,8,past_label,327,19,7.2105263157894735,0.8130049514286135,0.7368421052631579,0.6090272627852555,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.06539060641292105,0.3141738474369049,0.88262939453125
geom_r01,submission_like,time_meta,8,future_label,327,19,7.2105263157894735,0.7462341094437643,0.6842105263157895,0.6411372503210964,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.07240003213472557,0.3152056634426117,0.8810832500457764
geom_r01,submission_like,time_meta,8,bidir_label,327,19,7.2105263157894735,0.8310363866877716,0.6842105263157895,0.6003559753757564,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.06732039265662704,0.3144582509994507,0.8815995454788208
geom_r01,submission_like,time_meta,8,prior_label,327,19,7.2105263157894735,0.6904393010365069,0.7368421052631579,0.6679688814532632,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.06523983944401346,0.3141516149044037,0.8827074766159058
geom_r01,submission_like,time_meta,8,bidir_all,327,19,7.2105263157894735,0.5490395086491981,0.7894736842105263,0.7359678078732295,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.04574841017469611,0.3112642168998718,0.8850229978561401
geom_r01,submission_like,time_meta,8,prior_all,327,19,7.2105263157894735,0.2374600164951683,0.9473684210526315,0.8858058705976697,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.06553765838464809,0.31419551372528076,0.8836584687232971
geom_r01,submission_like,time_meta,8,full_strict,327,19,7.2105263157894735,0.5756262730769606,0.6842105263157895,0.7231822768088243,0.9624163777134824,-0.07000772874205086,0.31485387682914734,0.8836494088172913,-0.047358319682008654,0.31150370836257935,0.8856605887413025
geom_r01,submission_like,time_meta,10,meta_only,327,19,7.2105263157894735,0.6682988072897545,0.6842105263157895,0.7097615157315349,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.08063734182045068,0.316413938999176,0.8831932544708252
geom_r01,submission_like,time_meta,10,past_raw,327,19,7.2105263157894735,2.0461656936118655,0.5263157894736842,0.11136153020462702,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.06266271494161035,0.3137713670730591,0.8845058083534241
geom_r01,submission_like,time_meta,10,future_raw,327,19,7.2105263157894735,1.495843380256207,0.42105263157894735,0.3503634741632218,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.0541833886687324,0.3125170171260834,0.8860034942626953
geom_r01,submission_like,time_meta,10,bidir_raw,327,19,7.2105263157894735,2.1154415322835205,0.47368421052631576,0.08127541574030739,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.05711599196384198,0.3129514157772064,0.8849307894706726
geom_r01,submission_like,time_meta,10,prior_raw,327,19,7.2105263157894735,1.754723736695461,0.6842105263157895,0.23793316388850683,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.04507181631320267,0.3111635148525238,0.8852714896202087
geom_r01,submission_like,time_meta,10,past_label,327,19,7.2105263157894735,1.2973513839385922,0.631578947368421,0.43656745286592247,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.07844417775580426,0.31609266996383667,0.8835771679878235
geom_r01,submission_like,time_meta,10,future_label,327,19,7.2105263157894735,1.1268398118532252,0.631578947368421,0.5106196877232458,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.07489712940619953,0.31557244062423706,0.8835570812225342
geom_r01,submission_like,time_meta,10,bidir_label,327,19,7.2105263157894735,1.3782629975178209,0.5789473684210527,0.4014279855665752,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.0805199324303929,0.3163967430591583,0.882573664188385
geom_r01,submission_like,time_meta,10,prior_label,327,19,7.2105263157894735,0.9286744676357258,0.631578947368421,0.5966818032213643,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.07434746461503883,0.3154917359352112,0.8838496208190918
geom_r01,submission_like,time_meta,10,bidir_all,327,19,7.2105263157894735,2.140615891736097,0.42105263157894735,0.07034233034460446,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.05796796465056353,0.31307750940322876,0.8848062753677368
geom_r01,submission_like,time_meta,10,prior_all,327,19,7.2105263157894735,1.7673066682061587,0.631578947368421,0.23246846616724426,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.044776241850031484,0.3111194968223572,0.8853162527084351
geom_r01,submission_like,time_meta,10,full_strict,327,19,7.2105263157894735,2.447419096031737,0.3684210526315789,-0.06290060831122801,0.9680795003249005,-0.0794031114030136,0.31623318791389465,0.8819041848182678,-0.05091651302315481,0.31203240156173706,0.8856866955757141
geom_r01,submission_like,raw_mean,4,meta_only,327,19,7.2105263157894735,1.0327931390163123,0.631578947368421,0.25499723003851016,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.31091074549003217,0.34849950671195984,0.8662253022193909
geom_r01,submission_like,raw_mean,4,past_raw,327,19,7.2105263157894735,0.36223913523949514,0.8947368421052632,0.7386996979870368,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.037044326572399644,0.30996614694595337,0.8956668376922607
geom_r01,submission_like,raw_mean,4,future_raw,327,19,7.2105263157894735,0.7317910683618222,0.8421052631578947,0.4721243273537814,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.0892860874439132,0.3176775872707367,0.8911536335945129
geom_r01,submission_like,raw_mean,4,bidir_raw,327,19,7.2105263157894735,0.31194507651296455,0.8421052631578947,0.7749791925425089,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.025196039627255695,0.30819034576416016,0.8964127898216248
geom_r01,submission_like,raw_mean,4,prior_raw,327,19,7.2105263157894735,1.0655903938125673,0.8421052631578947,0.23133901161384585,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.029719977443775525,0.3088696002960205,0.8954378366470337
geom_r01,submission_like,raw_mean,4,past_label,327,19,7.2105263157894735,0.4503967203906874,0.8947368421052632,0.6751074425298511,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,0.02105830672595599,0.30115774273872375,0.9015056490898132
geom_r01,submission_like,raw_mean,4,future_label,327,19,7.2105263157894735,0.6322357081914646,0.8947368421052632,0.5439383395596261,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.0006131293263269555,0.3044729232788086,0.8990423083305359
geom_r01,submission_like,raw_mean,4,bidir_label,327,19,7.2105263157894735,0.5935014520643316,0.8421052631578947,0.571879199173195,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,0.028609580265687273,0.29999396204948425,0.9021061062812805
geom_r01,submission_like,raw_mean,4,prior_label,327,19,7.2105263157894735,0.5211216856877519,0.8947368421052632,0.6240901641792916,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.02362149998893237,0.3079535961151123,0.8962692618370056
geom_r01,submission_like,raw_mean,4,bidir_all,327,19,7.2105263157894735,0.36756813390731735,0.8421052631578947,0.7348556380115514,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.021829710411326086,0.3076839745044708,0.8967923521995544
geom_r01,submission_like,raw_mean,4,prior_all,327,19,7.2105263157894735,1.0406605321713296,0.8947368421052632,0.24932210549377665,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.016026188253457585,0.3068089783191681,0.8969996571540833
geom_r01,submission_like,raw_mean,4,full_strict,327,19,7.2105263157894735,0.6236075433588439,0.8421052631578947,0.5501622448676233,0.8913034460501478,-0.12584769657017536,0.32296496629714966,0.8846763968467712,-0.013141260755497264,0.30637308955192566,0.897651195526123
geom_r01,submission_like,raw_mean,8,meta_only,327,19,7.2105263157894735,1.5885966245948675,0.47368421052631576,0.23604650924134607,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,-0.2989993809885949,0.34691259264945984,0.8582876324653625
geom_r01,submission_like,raw_mean,8,past_raw,327,19,7.2105263157894735,0.3397052861718026,0.8421052631578947,0.8366362894253914,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,-0.015004177049954714,0.3066546320915222,0.895024836063385
geom_r01,submission_like,raw_mean,8,future_raw,327,19,7.2105263157894735,0.37063603808050355,0.8947368421052632,0.8217617419621748,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.09574190119005288,0.28944215178489685,0.9029327034950256
geom_r01,submission_like,raw_mean,8,bidir_raw,327,19,7.2105263157894735,0.147459245005423,0.8947368421052632,0.9290870928324818,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,-0.01598617463799279,0.3068029284477234,0.8960870504379272
geom_r01,submission_like,raw_mean,8,prior_raw,327,19,7.2105263157894735,0.26255050545702524,0.9473684210526315,0.8737398959314197,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.029800314257803162,0.2998100221157074,0.9007732272148132
geom_r01,submission_like,raw_mean,8,past_label,327,19,7.2105263157894735,0.5197859840053445,0.7368421052631579,0.7500357795172998,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.11036443967548881,0.287092387676239,0.9104598164558411
geom_r01,submission_like,raw_mean,8,future_label,327,19,7.2105263157894735,0.8011140048725333,0.7368421052631579,0.6147455993278998,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.10507637337641074,0.28794437646865845,0.9060536623001099
geom_r01,submission_like,raw_mean,8,bidir_label,327,19,7.2105263157894735,0.5132859501771737,0.7894736842105263,0.7531616350404706,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.04538240555664508,0.29739269614219666,0.9013893604278564
geom_r01,submission_like,raw_mean,8,prior_label,327,19,7.2105263157894735,0.4949343003778175,0.8421052631578947,0.7619869130930247,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.110916658527211,0.2870032489299774,0.905839204788208
geom_r01,submission_like,raw_mean,8,bidir_all,327,19,7.2105263157894735,0.15161302898692766,0.8947368421052632,0.9270895449821349,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,-0.013868626245123972,0.30648303031921387,0.8964482545852661
geom_r01,submission_like,raw_mean,8,prior_all,327,19,7.2105263157894735,0.26772649791500985,0.9473684210526315,0.871250769714482,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,0.031483827146753685,0.29954978823661804,0.9009447693824768
geom_r01,submission_like,raw_mean,8,full_strict,327,19,7.2105263157894735,0.15145713012240644,0.8947368421052632,0.9271645164883766,0.9072324265428696,-0.07731512819603914,0.3159271776676178,0.8882830739021301,-0.0022283791420865118,0.30471858382225037,0.897773265838623
geom_r01,submission_like,raw_mean,10,meta_only,327,19,7.2105263157894735,1.939658378357564,0.21052631578947367,0.15761706950190024,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.3162055452214998,0.34920257329940796,0.8597357869148254
geom_r01,submission_like,raw_mean,10,past_raw,327,19,7.2105263157894735,2.2419584856940187,0.5263157894736842,0.026329801006917175,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.14675214049623997,0.3259495496749878,0.8837723135948181
geom_r01,submission_like,raw_mean,10,future_raw,327,19,7.2105263157894735,2.6161206804712815,0.5789473684210527,-0.1361667755216578,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.22939573558569482,0.33749040961265564,0.8703287243843079
geom_r01,submission_like,raw_mean,10,bidir_raw,327,19,7.2105263157894735,2.1829231986425772,0.5263157894736842,0.051968500410932705,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.1787333128905293,0.3304634094238281,0.8771799206733704
geom_r01,submission_like,raw_mean,10,prior_raw,327,19,7.2105263157894735,1.386770437044854,0.5263157894736842,0.39773325152485917,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.12243717436695278,0.3224754333496094,0.8813140988349915
geom_r01,submission_like,raw_mean,10,past_label,327,19,7.2105263157894735,1.4438696811327483,0.47368421052631576,0.3729353648966397,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.1063896248797076,0.320161908864975,0.884131669998169
geom_r01,submission_like,raw_mean,10,future_label,327,19,7.2105263157894735,1.9994477247833344,0.3684210526315789,0.13165088627258625,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.1645906282075711,0.3284749388694763,0.8784317970275879
geom_r01,submission_like,raw_mean,10,bidir_label,327,19,7.2105263157894735,2.2611264064215946,0.3684210526315789,0.01800527880537206,0.9045508446045227,-0.2810964999928023,0.3445137143135071,0.8661198019981384,-0.1673482396563255,0.32886362075805664,0.8763648867607117
