row,subject_id,sleep_date,lifelog_date,row_gain_to_q061_nonq2,min_target_gain,positive_targets,nearest_seed_distance,episode_near,same_subject_has_seed,Q1_gain,Q3_gain,S1_gain,S2_gain,S3_gain,S4_gain,base_row_score
73,id03,2024-09-19,2024-09-18,0.007114204983371286,2.2415214073756573e-08,6,3.0,1.0,1.0,0.0016558829335652225,0.0015277509416526946,2.2415214073756573e-08,0.0005705911900478755,0.0003454971242327076,0.003014460378658712,0.6785365853658536
176,id07,2024-08-27,2024-08-26,0.0052964194780869,4.474991521596916e-05,6,2.0,1.0,1.0,4.474991521596916e-05,0.0007292712817482672,0.0029216178005500026,0.0012271180672875914,9.843170944978663e-05,0.00027523070383528303,0.6724390243902438
186,id08,2024-08-08,2024-08-07,0.004841615235558594,0.00011164555426607103,6,8.0,0.0,1.0,0.001239153779338087,0.00012019220613379566,0.00011164555426607103,0.001209436339948855,0.0009689425339467483,0.001192244821925037,0.6687804878048781
1,id01,2024-08-01,2024-07-31,0.005106743864760954,7.726863885287871e-05,6,1.0,1.0,1.0,0.0005765310429176052,0.0029222569675849686,0.0012609081319008286,8.54050916800908e-05,7.726863885287871e-05,0.00018437399182458236,0.6663414634146342
25,id01,2024-09-14,2024-09-13,0.005117894154085201,5.899248789176248e-05,6,15.0,0.0,1.0,0.0011164048510938773,0.00020979988232039393,0.0006976504546013507,0.0001675248584502853,0.002867521619727531,5.899248789176248e-05,0.6578048780487805
245,id10,2024-09-22,2024-09-21,0.0065037384529959,2.748377659900214e-07,6,3.0,1.0,1.0,2.748377659900214e-07,0.0023715880854436877,0.00011680885697296084,0.000673291854178748,0.0027090600586648916,0.0006327147599696215,0.646829268292683
224,id09,2024-09-19,2024-09-18,0.006177837089174021,5.102079311036789e-06,6,1.0,1.0,1.0,5.102079311036789e-06,0.00045084591379196404,0.000395697969826303,0.004921106473787351,0.00016762933881808717,0.00023745531363927874,0.6395121951219512
104,id04,2024-10-28,2024-10-27,0.0042491918904797865,0.00023479939565440588,6,1.0,1.0,1.0,0.0013632426472328651,0.0003768955841229049,0.00023479939565440588,0.0010268452214882151,0.0007321079123281393,0.0005153011296532561,0.6297560975609756
193,id08,2024-09-07,2024-09-06,0.006190293137876779,3.451294239509295e-06,6,1.0,1.0,1.0,3.537641211837084e-05,0.0001602597157641661,0.0007230951633092619,0.00023443971770298333,3.451294239509295e-06,0.0050336708347424874,0.6285365853658537
231,id10,2024-08-08,2024-08-07,0.0042083905063238225,0.00023769619391722507,6,4.0,0.0,1.0,0.00023769619391722507,0.0006259654039927343,0.0009497515754881558,0.0012824743454070697,0.0004431702790297365,0.0006693327084889011,0.621219512195122
41,id02,2024-09-09,2024-09-08,0.004811256432266792,3.8600135718880324e-05,6,3.0,1.0,1.0,0.00247047043859433,3.8600135718880324e-05,0.001023863365138128,0.0005655694512292642,0.00044181220894318196,0.0002709408326430074,0.6175609756097561
5,id01,2024-08-06,2024-08-05,0.0062902051613720755,1.0604119582424687e-08,6,2.0,1.0,1.0,0.004055353965249198,0.0004063203011390737,1.6028685712043966e-08,1.0604119582424687e-08,0.0013454180836122154,0.0004830861785662943,0.6126829268292683
213,id09,2024-08-19,2024-08-18,0.005695876311908432,5.567733642908301e-06,6,3.0,1.0,1.0,0.0001592925080742269,0.00015015218360092675,0.001178376049125296,0.0024464674039175738,5.567733642908301e-06,0.0017560204335475005,0.6017073170731707
199,id08,2024-09-18,2024-09-17,0.005902858889256568,4.294749529121233e-06,6,3.0,1.0,1.0,0.0003847073143449231,0.00010601365421414322,0.0017410237305689469,0.0028959450843319967,0.0007708743562674369,4.294749529121233e-06,0.6004878048780488
42,id02,2024-09-10,2024-09-09,0.004634546955479685,3.490837681274783e-05,6,2.0,1.0,1.0,7.190001239287813e-05,0.0007597669028707177,0.0003937494641236827,0.0026086093946545985,3.490837681274783e-05,0.0007656128046250599,0.5834146341463414
79,id03,2024-10-10,2024-10-09,0.004637593035626194,3.0355389672694103e-05,6,1.0,1.0,1.0,3.0355389672694103e-05,0.0001366066639243435,0.0009164049695182808,0.002610380949349733,0.0002873967378617115,0.0006564483252994302,0.5809756097560975
180,id07,2024-09-01,2024-08-31,0.005232143032588121,8.118439848825432e-06,6,6.0,0.0,1.0,0.002466231227328808,0.0002503331202832193,8.118439848825432e-06,0.001110078136523751,0.0007919016463295847,0.0006054804622739329,0.5773170731707318
208,id09,2024-08-13,2024-08-12,0.005444943664172308,3.924800204058165e-06,6,5.0,0.0,1.0,3.924800204058165e-06,0.0016695057017150905,0.0001836326445066594,0.0028214595661899544,2.393441694148457e-05,0.0007424865346150611,0.5748780487804878
204,id09,2024-08-09,2024-08-08,0.004373325559380636,3.070075420696927e-05,6,1.0,1.0,1.0,0.0021806338008937276,0.0007362007384967839,3.070075420696927e-05,0.0011779625637882152,0.00021221116112302152,3.56165408719189e-05,0.5626829268292682
137,id06,2024-07-17,2024-07-16,0.005128391068355914,5.786858355394386e-06,6,1.0,1.0,1.0,5.786858355394386e-06,0.0005736017697584028,1.815018136247524e-05,0.0032313708368596483,0.0012820487980551298,1.743262396486367e-05,0.5590243902439025
210,id09,2024-08-15,2024-08-14,0.0039291465551575255,8.560749994046546e-05,6,6.0,0.0,1.0,0.0011468376824341764,0.000932112012480335,0.0009658572861503956,8.560749994046546e-05,0.00046442825641190844,0.00033430381774024465,0.5517073170731708
57,id02,2024-10-15,2024-10-14,0.003977061533318449,7.430929822105359e-05,6,1.0,1.0,1.0,0.0009771500302732106,0.0014527185544890298,0.000572142501777062,7.430929822105359e-05,0.0004111044651626816,0.0004896366833954113,0.546829268292683
94,id04,2024-10-15,2024-10-14,0.005270214913493221,2.1479281306913123e-06,6,1.0,1.0,1.0,0.002487271268993174,0.0003108079004217057,0.0018234821330227469,0.0006216709496587036,2.1479281306913123e-06,2.4834733266199116e-05,0.5443902439024391
68,id03,2024-08-28,2024-08-27,0.004603096967817549,1.8360022434382728e-05,6,2.0,1.0,1.0,0.0006673094078946951,1.8360022434382728e-05,0.002451164982737619,0.0012712260321532387,9.686697870481265e-05,9.816954389280097e-05,0.5419512195121952
243,id10,2024-09-20,2024-09-19,0.003594451829897427,0.0001562569197716135,6,1.0,1.0,1.0,0.00036403790125816293,0.000689767419783438,0.001047035502763194,0.0001715205355742322,0.0001562569197716135,0.0011658335507467865,0.5407317073170732
32,id02,2024-08-31,2024-08-30,0.005259798007521048,1.2079231404005242e-06,6,3.0,1.0,1.0,1.2079231404005242e-06,0.0012918075097810844,0.0025345798639905825,2.8390801018321938e-05,0.0009438418542257465,0.0004599700553649111,0.5334146341463415
227,id09,2024-09-22,2024-09-21,0.004720338135213942,8.817603500799187e-06,6,1.0,1.0,1.0,3.931795753153722e-05,0.00016241240872849616,0.0010678677588008556,0.00022305620296408923,8.817603500799187e-06,0.0032188662036881643,0.5334146341463414
241,id10,2024-09-18,2024-09-17,0.00478358609649443,7.469887949973497e-06,6,1.0,1.0,1.0,7.469887949973497e-06,0.00027899517243423766,0.0013946951228677174,0.001267644932537615,4.2224910020371986e-05,0.0017925560706845145,0.5321951219512195
189,id08,2024-08-11,2024-08-10,0.0040496650280306135,3.162713025450792e-05,6,5.0,0.0,1.0,0.001157297096675114,0.00023030867433460056,4.8299839124466004e-05,0.0003804552719330889,3.162713025450792e-05,0.002201677015708836,0.5260975609756098
165,id07,2024-07-27,2024-07-26,0.003650277841916849,7.815407421307707e-05,6,1.0,1.0,1.0,0.00024980287107834176,7.815407421307707e-05,0.0005454072474343485,0.0005431871152210554,0.0010467646077730874,0.0011869619261969389,0.521219512195122
126,id05,2024-11-19,2024-11-18,0.004316452218041555,1.2768429806464532e-05,6,5.0,0.0,1.0,1.2768429806464532e-05,0.0005864789790672731,3.384361560437865e-05,1.9474698875976415e-05,0.003168887670221554,0.0004949988244659087,0.5041463414634146
218,id09,2024-09-09,2024-09-08,0.004801941194848003,3.413940811047844e-06,6,2.0,1.0,1.0,0.0007752673232555019,0.0018379728571837894,3.413940811047844e-06,1.3333361782885689e-05,0.0003166655247481831,0.001855288187066595,0.5029268292682927
166,id07,2024-07-28,2024-07-27,0.005074043968538777,1.1851113628225107e-06,6,1.0,1.0,1.0,4.2818883961737164e-05,0.002736993412975064,0.0005863393644514603,0.0003220842785971456,1.1851113628225107e-06,0.0013846229171905478,0.5017073170731707
112,id05,2024-10-06,2024-10-05,0.0034161032549647197,7.09816150220588e-05,6,2.0,1.0,1.0,0.0012858007768371538,0.00016752256566188173,7.09816150220588e-05,0.0002069724756348923,0.00044596461716395197,0.0012388612046447811,0.5004878048780488
29,id02,2024-08-28,2024-08-27,0.005093256050671777,5.664613527966988e-07,6,2.0,1.0,1.0,0.0006626067128718827,2.45852576543637e-05,5.664613527966988e-07,0.004375177321607096,2.7963737021852175e-05,2.3565601637853817e-06,0.49926829268292683
100,id04,2024-10-22,2024-10-21,0.0039836245967164174,2.0854676814674455e-05,6,1.0,1.0,1.0,0.0005541840953648958,2.2840919142841365e-05,0.00034514430217302827,2.0854676814674455e-05,0.0019208774591173983,0.0011197231441035793,0.494390243902439
170,id07,2024-08-18,2024-08-17,0.0029251639458269807,0.00012068112647445339,6,2.0,1.0,1.0,0.00040764967511197625,0.00013529079292884383,0.0004341071184770229,0.0010605217884496199,0.00012068112647445339,0.0007669134443850645,0.4895121951219512
80,id04,2024-09-10,2024-09-09,0.0037214643575891326,2.9218357074478618e-05,6,11.0,0.0,1.0,2.9218357074478618e-05,0.0001654209693958686,0.00036718310905470286,0.0005764048518219766,0.0009199988123065328,0.0016632382579355731,0.4870731707317073
125,id05,2024-11-18,2024-11-17,0.004704471741803329,2.669407360378351e-06,6,4.0,0.0,1.0,2.669407360378351e-06,0.0005394482823607438,0.00200460263002189,0.0010771184681305224,1.4966527653759165e-05,0.0010656664262760351,0.4846341463414634
81,id04,2024-09-12,2024-09-11,0.004049234074678165,1.4262780468232705e-05,6,10.0,0.0,1.0,4.784238008215258e-05,1.4262780468232705e-05,0.0015293026826642686,0.0010511507884076732,0.0013179588566963885,8.871658635944968e-05,0.47609756097560973
39,id02,2024-09-07,2024-09-06,0.003207817765527754,6.952109375624183e-05,6,4.0,0.0,1.0,0.00020243582275181193,6.952109375624183e-05,0.00034746908563138,0.0020953081355916114,0.0001717544260056436,0.00032132920179106517,0.4748780487804878
120,id05,2024-11-08,2024-11-07,0.004208757366477689,6.919957785456177e-06,6,1.0,1.0,1.0,0.0019287414082793664,0.00022267573393430773,1.591584675619817e-05,0.0012866268162625705,0.00074787760345979,6.919957785456177e-06,0.47365853658536583
230,id10,2024-08-07,2024-08-06,0.004194151394952161,8.566500521500764e-06,6,5.0,0.0,1.0,8.566500521500764e-06,9.050378891428679e-06,0.0004176173432147712,0.00048826019291026146,9.429277443195883e-05,0.0031763642049822405,0.4724390243902439
89,id04,2024-09-23,2024-09-22,0.002694014857484328,0.00016180134766019538,6,2.0,1.0,1.0,0.0003708120837838669,0.00016180134766019538,0.00048359397866382103,0.00023545472421371283,0.00022353155055576668,0.0012188211726069653,0.4639024390243902
237,id10,2024-08-20,2024-08-19,0.0025006418241315664,0.0001828686249875089,6,2.0,1.0,1.0,0.0003476620852564949,0.0008768491233863696,0.00040689841728613896,0.00045416374833229245,0.0001828686249875089,0.0002321998248827617,0.4590243902439024
20,id01,2024-09-09,2024-09-08,0.0041661095702756334,5.878430244132815e-06,6,10.0,0.0,1.0,0.0007952376365526481,5.878430244132815e-06,0.0003792332728749237,0.00218979955865084,0.0005081518139752328,0.00028780885797785594,0.45292682926829264
190,id08,2024-08-13,2024-08-12,0.004360703137636368,1.5103457273735188e-06,6,4.0,0.0,1.0,6.652825461223033e-05,1.5103457273735188e-06,0.0032422382110968706,0.000605520684030969,0.00012584919707858688,0.0003190564450903377,0.4468292682926829
75,id03,2024-09-22,2024-09-21,0.004628229269012296,8.222895697684862e-10,6,3.0,1.0,1.0,8.222895697684862e-10,0.0019517820798781171,0.0005390308871668914,0.00011638701697291864,4.2716297388167845e-08,0.002020985746407411,0.42975609756097566
212,id09,2024-08-17,2024-08-16,0.0026769060847000037,6.140648961816542e-05,6,4.0,0.0,1.0,0.0012217039792585815,6.140648961816542e-05,0.0007535525163885337,0.0003218966264282863,0.00010204636173494208,0.00021630011127149462,0.4212195121951219
60,id03,2024-08-18,2024-08-17,0.002383642682755982,8.234539781470929e-05,6,1.0,1.0,1.0,0.00010104389158405169,0.0007027856262042942,8.234539781470929e-05,0.0004952221368826892,0.000312660579922186,0.0006895850503480516,0.42000000000000004
240,id10,2024-09-17,2024-09-16,0.0037308270720206593,6.160734383642286e-06,6,2.0,1.0,1.0,1.8219965898458312e-05,5.115109000719542e-05,6.160734383642286e-06,0.0001721553267106657,3.8911933617935546e-05,0.003444228021402762,0.42000000000000004
160,id07,2024-07-22,2024-07-21,0.0032950170366766174,1.7333092482751944e-05,6,2.0,1.0,1.0,0.000678242825165043,0.0013191342030502984,0.0003212120887838288,0.00039887837265339954,1.7333092482751944e-05,0.0005602164545412958,0.4163414634146342
175,id07,2024-08-26,2024-08-25,0.0033185379314426,1.1211431621749313e-05,6,1.0,1.0,1.0,6.076842419588946e-05,0.00022328327295795258,0.0013203032853343344,0.0005075061445953821,0.0011954653727372921,1.1211431621749313e-05,0.4004878048780488
22,id01,2024-09-11,2024-09-10,0.003675703077818615,4.577282973206032e-06,6,12.0,0.0,1.0,0.00047899195655787263,3.1502398488703065e-05,4.577282973206032e-06,2.6445379101680544e-05,2.4245510332421283e-05,0.0031099405503647315,0.39926829268292685
23,id01,2024-09-12,2024-09-11,0.003304222887107522,1.1400719059362352e-05,6,13.0,0.0,1.0,1.1400719059362352e-05,0.0005980727436836197,0.000386465527596358,0.0016434986215068115,0.0005857882740867293,7.899700117464103e-05,0.39682926829268295
24,id01,2024-09-13,2024-09-12,0.003865713330008791,1.7098155027372997e-06,6,14.0,0.0,1.0,0.0001241557391095105,0.00018419759382859446,0.00044688238674372993,0.003092143614124798,1.662418069942051e-05,1.7098155027372997e-06,0.3907317073170732
130,id06,2024-07-09,2024-07-08,0.002782143305597351,1.6227226636700213e-05,6,5.0,0.0,1.0,0.0005755745852003002,0.0004235821457534428,1.6227226636700213e-05,0.000132085604877763,0.001570339971205481,6.433377192366363e-05,0.37853658536585366
232,id10,2024-08-11,2024-08-10,0.003357841543770168,3.8954481178521405e-06,6,3.0,1.0,1.0,3.5564980652935674e-05,8.422906865468427e-05,0.0020037229816178836,0.0012202197257566993,3.8954481178521405e-06,1.0209338970113002e-05,0.36878048780487804
234,id10,2024-08-17,2024-08-16,0.0019014866938089625,5.6283253858313564e-05,6,1.0,1.0,1.0,5.6283253858313564e-05,0.0008502099589119405,0.0006481405359973769,0.0001372991433685744,9.688204679902945e-05,0.00011267175487372771,0.35536585365853657
185,id08,2024-08-07,2024-08-06,0.002722839183996073,1.3152095245660966e-05,6,9.0,0.0,1.0,0.00010710508782563188,0.0016884991285562867,6.64993799264213e-05,0.00022208910121945813,0.0006254943912226141,1.3152095245660966e-05,0.3541463414634146
102,id04,2024-10-25,2024-10-24,0.002132731869899796,2.5191382167977616e-05,6,1.0,1.0,1.0,0.000639602907149206,0.001171419668731799,2.5191382167977616e-05,9.046090908138016e-05,4.867039888534208e-05,0.00015738660388409098,0.35048780487804876
118,id05,2024-10-18,2024-10-17,0.0035697931280246342,5.922767958299602e-07,6,3.0,1.0,1.0,0.0009408012224180196,0.00032125611036915025,2.8651443511606978e-06,5.922767958299602e-07,0.002270762043213581,3.351633087689265e-05,0.3492682926829268
21,id01,2024-09-10,2024-09-09,0.0015880974437397222,8.514264140246919e-05,6,11.0,0.0,1.0,0.00042485667851310804,0.00047269429163998566,8.514264140246919e-05,0.00031838098460312825,0.00018525649860540172,0.0001017663489756293,0.34560975609756095
233,id10,2024-08-14,2024-08-13,0.00292123082960416,4.415288402004336e-06,6,2.0,1.0,1.0,0.001093829807184643,1.822808099161133e-05,0.0012700415326909464,0.0002831424231165558,0.00025157369721839906,4.415288402004336e-06,0.3395121951219512
96,id04,2024-10-17,2024-10-16,0.0017411607230496673,3.604718086239188e-05,6,1.0,1.0,1.0,0.0007727205713093932,3.604718086239188e-05,0.000394005023988786,0.0003333872634114776,9.544462564492484e-05,0.00010955605783269373,0.3260975609756097
34,id02,2024-09-02,2024-09-01,0.002220463340714851,1.540083937712211e-05,6,1.0,1.0,1.0,0.0003006037937777206,0.000624840055132303,0.0011779805304441004,1.619748595987902e-05,8.544063602372587e-05,1.540083937712211e-05,0.3224390243902439
11,id01,2024-08-14,2024-08-13,0.002747164846781225,4.794934826413133e-06,6,1.0,1.0,1.0,0.0011676247453300537,0.0012564555705035785,0.00014062858765695463,4.794934826413133e-06,7.109484155959356e-05,0.00010656616690463139,0.3224390243902439
47,id02,2024-10-04,2024-10-03,0.002093112441392473,1.709064417387829e-05,6,1.0,1.0,1.0,1.709064417387829e-05,2.0148371435046997e-05,1.8693853319526973e-05,0.0001305637648509328,0.0017208301382459212,0.00018578566936716667,0.32121951219512196
105,id04,2024-10-29,2024-10-28,0.0031009512529152072,6.370229692631568e-07,6,2.0,1.0,1.0,6.370229692631568e-07,0.000291038590614523,0.00059981780817564,8.592478644653401e-05,0.0014961937756565735,0.0006273392690526736,0.31634146341463415
108,id05,2024-09-30,2024-09-29,0.0020861265733537193,1.576688466775611e-05,6,2.0,1.0,1.0,0.00014631050837277115,0.0004486519217518081,1.576688466775611e-05,0.0004669569761908132,0.00082441914391429,0.00018402113845628065,0.3102439024390244
59,id03,2024-08-17,2024-08-16,0.002818525354086822,6.569780456322505e-07,6,2.0,1.0,1.0,2.6898427405096187e-05,6.569780456322505e-07,2.4187078386642352e-05,8.733427603624389e-05,0.0017201314913561916,0.0009593171028570158,0.2980487804878049
8,id01,2024-08-10,2024-08-09,0.002909885154548042,4.760231503420087e-07,6,2.0,1.0,1.0,4.760231503420087e-07,2.7951992258468117e-05,0.0010207974685764176,1.806359127098922e-05,0.0018255266800810688,1.706939921075623e-05,0.29560975609756096
177,id07,2024-08-28,2024-08-27,0.0022294456494292847,3.8749560078432665e-06,6,3.0,1.0,1.0,0.0005639691840506611,3.8749560078432665e-06,0.00046373579915237606,0.0006964198255370313,0.0003920991326817891,0.00010934675199958388,0.2748780487804878
211,id09,2024-08-16,2024-08-15,0.0024012428278183395,1.2042786953214701e-06,6,5.0,0.0,1.0,2.8403997114345714e-05,0.00015427447722649035,0.0003728298491241233,0.00015169570253498188,1.2042786953214701e-06,0.0016928345231230768,0.26878048780487807
239,id10,2024-09-16,2024-09-15,0.0016657255198023746,1.1456415459187852e-05,6,3.0,1.0,1.0,1.1456415459187852e-05,4.759548471855446e-05,0.00023474874570639237,1.7292512193622933e-05,0.000563422210154263,0.000791210151570354,0.25170731707317073
161,id07,2024-07-23,2024-07-22,0.0007537343413754893,2.3649185079688273e-05,6,2.0,1.0,1.0,0.00014228516389513945,0.0002459259275361392,2.3649185079688273e-05,8.381585071071118e-05,0.00021879450730943883,3.9263706844372415e-05,0.24682926829268295
69,id03,2024-08-29,2024-08-28,0.0006112392626603236,2.412265813367398e-05,6,1.0,1.0,1.0,4.216347583113622e-05,2.412265813367398e-05,5.796765139209903e-05,0.00016070132057732778,0.00015911710189286943,0.00016716705483321714,0.2431707317073171
209,id09,2024-08-14,2024-08-13,0.0022933731882995856,2.5098020284275435e-07,6,6.0,0.0,1.0,0.0012989937594970469,2.5098020284275435e-07,0.0004578145435991665,5.047385466028231e-06,0.00010349042111768014,0.00042777609841682107,0.23951219512195124
184,id08,2024-08-06,2024-08-05,0.0013907409217840394,1.2263405088641655e-05,6,10.0,0.0,1.0,0.0003207584515426687,0.00016137372721425347,9.252878690335642e-05,3.3307340629673554e-05,1.2263405088641655e-05,0.0007705092104054456,0.23829268292682929
142,id06,2024-08-12,2024-08-11,0.0020521693897549795,2.1372732589286514e-06,6,1.0,1.0,1.0,0.00019702771451396428,2.1372732589286514e-06,1.982621726175218e-05,2.3286729390608137e-05,0.00011935747977798172,0.0016905339755517446,0.23097560975609757
88,id04,2024-09-21,2024-09-20,0.0013876253915182102,8.222171112348686e-06,6,3.0,1.0,1.0,0.0008226490420556454,0.00021436690510068246,8.222171112348686e-06,0.00014580902853511546,1.587848221085153e-05,0.00018069976250356667,0.2224390243902439
111,id05,2024-10-05,2024-10-04,0.0012901371064349965,9.359448896351097e-06,6,1.0,1.0,1.0,9.359448896351097e-06,1.6659684614950265e-05,0.00014261763813749884,0.00023553355053052005,8.239673373500178e-05,0.0008035700505206744,0.2224390243902439
191,id08,2024-08-14,2024-08-13,0.0015168537295414675,4.942825596709888e-06,6,3.0,1.0,1.0,0.0009794814275941865,0.00011884328354383467,4.942825596709888e-06,0.0003456462424467066,5.956477592905518e-05,8.375174430974575e-06,0.21146341463414636
95,id04,2024-10-16,2024-10-15,0.001696466328798052,2.8970375403059023e-06,6,2.0,1.0,1.0,2.8970375403059023e-06,1.9237505738400884e-05,5.203830915223584e-05,0.0011491352065554628,9.932666358514197e-05,0.0003738316062265046,0.20902439024390246
17,id01,2024-09-05,2024-09-04,0.0020541451978087766,5.39435385249476e-10,6,7.0,0.0,1.0,9.083500263118438e-05,5.39435385249476e-10,9.715119664188698e-06,0.0003398582409546158,5.875838165647629e-05,0.0015549779134669262,0.19926829268292684
200,id08,2024-09-20,2024-09-19,0.0017426389320545077,3.6313476559080016e-07,6,4.0,0.0,1.0,0.0005740166759822252,0.00020711056853939258,0.00021322384336885936,0.00015197937513811155,3.6313476559080016e-07,0.0005959453342603283,0.19560975609756098
51,id02,2024-10-08,2024-10-07,0.0018488482515890137,3.961082228887136e-08,6,1.0,1.0,1.0,0.0005506997861960405,0.000381362293824683,0.00020246910522231376,3.961082228887136e-08,0.00047022768576601703,0.00024404976975767045,0.19195121951219513
109,id05,2024-10-01,2024-09-30,0.0011105630010742051,4.3937330090337845e-06,6,1.0,1.0,1.0,0.00023160249831477575,0.000706964922866371,6.539299799163123e-05,4.3937330090337845e-06,9.565451822618476e-05,6.554330666208585e-06,0.18707317073170732
201,id09,2024-08-06,2024-08-05,0.0017091104968172677,3.525990810437918e-07,6,2.0,1.0,1.0,1.5689730632872934e-05,3.525990810437918e-07,1.2713767446714819e-05,0.00012141548317134987,0.001526462299664133,3.2476616821153215e-05,0.1846341463414634
72,id03,2024-09-18,2024-09-17,0.0010091950397174143,3.625048161537414e-06,6,2.0,1.0,1.0,2.5286642280408778e-05,3.9330523659120153e-05,0.000515176102280579,0.00023303561421217367,3.625048161537414e-06,0.00019274110912359532,0.17609756097560975
37,id02,2024-09-05,2024-09-04,0.0009904488569263958,2.535623083721461e-07,6,2.0,1.0,1.0,0.00023797227168520507,0.0001790284940903497,0.0003245562530905799,2.535623083721461e-07,0.0001753458352782844,7.329244047360461e-05,0.13341463414634147
220,id09,2024-09-11,2024-09-10,0.0004377429141546596,1.4709107365451501e-07,6,4.0,0.0,1.0,0.00025077701471365454,0.00011538080087158953,2.4815635092934052e-05,1.4709107365451501e-07,4.47609212064215e-05,1.8614511964054614e-06,0.11634146341463415
