action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1,h100_route_basis_pred_delta,h100_action_score,h102_bad_max_pos,h102_bad_mean_pos,h102_bad_weighted_pos,h102_h088_axis_cos,h102_good_max_cos,h102_good_mean_cos,h102_good_bad_margin,h102_shadow_ratio,h102_axis_score,h105_seed_priority,h106_vote_weight
r164_q3_quality_conflict_invert,r164_q3_quality,164,id07,2024-07-26,q3_quality,Q3,conflict_invert,conflict,1,1,0,1,-3.2590335451189705e-06,2.5076285614245907e-07,8.593018719657175e-07,1.0,1.0,1.0,0.8331428571428572,0.1454114285714285,0.1785714285714285,0.5973442857142858,0.5973442857142858,0.2346059782608695,0.8203553125367085,0.2631340579710144,0.1526268115942029,0.3958333333333333,0,0,1,0,0,0,0,0.6525957411002167,basis_conflict_a052,basis_conflict_a052__r164_q3_quality_conflict_invert,0.52,0.68,0.055798254557179135,0.055798254557179135,-2.426843476258892e-05,0.7877954689442419,0.07277112236406062,0.067700607781258,0.0669686772541209,-0.12683673766386397,0.15857261791338115,0.15790363655759154,0.09160394065926025,2.367862440283767,0.7438882819212093,0.8738838078062605,1.2326425013475157
r151_full_state_conflict_invert,r151_full_state,151,id06,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",conflict_invert,conflict,7,2,0,2,-1.8581616147178462e-05,4.9180910352975256e-06,7.646105603926661e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.6649864130434783,1.446434171771772,0.6526268115942029,0.9891304347826086,0.192481884057971,1,0,1,0,0,0,0,0.7056124946869105,basis_conflict_a052,basis_conflict_a052__r151_full_state_conflict_invert,0.52,0.68,0.3200673213743467,0.409495655203475,-0.0008588976257082997,0.7949095637566821,0.009371404295081098,0.0023161032286859113,0.0023869435823465597,-0.005254122393292096,0.008691016902785868,0.003953161273622712,0.006304073320439308,3.6410635450287225,0.7592315872043527,0.8738158753059384,1.6275656049357432
r061_s14_edge_frontier_descent,r061_s14_edge,61,id03,2024-08-19,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-3.486902682953586e-06,5.044121781726618e-07,5.579484749883733e-07,1.0,1.0,1.0,0.4683428571428571,0.071728,0.8622857142857143,0.4628745142857143,0.4628745142857143,0.2133786231884057,0.6924885208694096,0.1870471014492753,0.3154438405797101,0.333786231884058,0,0,0,1,0,0,0,0.5427671744374901,basis_objective_a042,basis_objective_a042__r061_s14_edge_frontier_descent,0.42,0.56,0.07684208117040368,0.07684208117040368,3.662542840035055e-06,0.6537623164882738,0.0,0.0,0.0,-0.0005862648931880826,0.007768455587530875,0.007735682262478144,0.007768455587530875,7768455.587530875,0.7635710945650773,0.8714409480870797,1.0930924279261156
r144_q3_quality_hybrid_route,r144_q3_quality,144,id06,2024-08-14,q3_quality,Q3,hybrid_route,tail,1,1,0,1,-7.078151338587267e-06,9.487795798720905e-07,1.5357089071212921e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.1986231884057971,0.7375129125367084,0.2105978260869565,0.1526268115942029,0.3826992753623188,0,0,1,0,0,0,0,0.6448240060737515,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r144_q3_quality_hybrid_route,0.44,0.58,0.13096666121296907,0.13096666121296907,-4.719471516983066e-05,0.760063497856017,0.0033678489702601453,0.002131220283288691,0.002064303134457458,-0.00043531872456040307,0.0035416788246901963,0.003526737297375519,0.001477375690232738,1.7156768547678285,0.6579002824546762,0.8661403890248615,1.2132318870924024
r164_s14_edge_conflict_invert,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",conflict_invert,conflict,2,2,0,2,2.2315335078476107e-05,7.958970256549165e-06,6.692304785495445e-06,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.35381827326765436,basis_conflict_a052,basis_conflict_a052__r164_s14_edge_conflict_invert,0.52,0.68,0.38649982298578456,0.5407025016007013,-0.00027931332331893185,0.5667852334039977,0.00032822617500416425,2.44476473611229e-05,2.7187119768729645e-05,-0.002021425020597442,0.011845507617313436,0.011795534148689897,0.011818320497544707,435.6868999428758,0.7516471483486323,0.8661284761045985,1.367410529618822
r143_recovery_route_conflict_invert,r143_recovery_route,143,id06,2024-08-13,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,1.3497216993939212e-06,1.79524318619174e-07,6.319041760645451e-07,1.0,1.0,1.0,0.8541142857142858,0.0637723428571428,0.1785714285714285,0.46207152000000007,0.46207152000000007,0.4646286231884058,1.1906088308654,0.5058876811594203,0.6632699275362319,0.2803442028985507,1,0,0,0,0,0,0,0.5419529474577878,basis_conflict_a052,basis_conflict_a052__r143_recovery_route_conflict_invert,0.52,0.68,0.059197460129195315,0.059197460129195315,3.1349475103816925e-06,0.7517922634953849,0.005946606981702835,0.0018676050951681195,0.0018476733526772153,-8.01666352237368e-05,0.0028480608878231673,0.0028360455748443016,0.001000387535145952,1.5414301138598516,0.6734149921562147,0.8654437717377301,1.0645502722594917
r151_recovery_route_conflict_invert,r151_recovery_route,151,id06,2024-08-25,recovery_route,"Q1,S2,S3,S4",conflict_invert,conflict,4,1,0,1,-4.660843015029175e-06,7.409641795192602e-07,2.103050012163615e-06,1.0,1.0,1.0,0.4616571428571429,0.2318356571428572,0.46,0.5168146514285716,0.5168146514285716,0.4887137681159419,1.227884638008257,0.5307971014492754,0.8054800724637681,0.2133152173913043,1,0,0,0,0,0,0,0.6442273504128373,basis_conflict_a052,basis_conflict_a052__r151_recovery_route_conflict_invert,0.52,0.68,0.10831198261532259,0.10831198261532259,-9.511860377958866e-05,0.7917878412649385,0.09153233545054507,0.08536764082066206,0.08442630915608787,-0.15177300835880206,0.1833560261219512,0.18258248927453494,0.09892971696586333,2.171787749375301,0.7776306514122174,0.8648952209197474,1.2757761897613427
r000_full_state_frontier_descent,r000_full_state,0,id01,2024-07-31,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",frontier_descent,full_state,7,2,0,2,-4.68328902029642e-06,6.949588255098117e-07,1.6065729869400508e-06,1.0,1.0,1.0,0.6109,-0.01864222857142855,0.534142857142857,0.47113109142857146,0.57472224,0.2596422101449275,0.4514015233581314,0.0738224637681159,0.9891304347826086,0.0951086956521739,0,0,0,1,0,0,1,0.5497309702267584,basis_fullstate_a030,basis_fullstate_a030__r000_full_state_frontier_descent,0.3,0.44,0.09074885842132492,0.12081996262111168,5.130524760675343e-06,0.6683602962386874,0.00012304916725789432,6.152458362894716e-06,5.956677933836958e-06,-0.0011946966056098098,0.006405575309057712,0.006378551662029277,0.006399618631123875,1075.1798570172612,0.7533865454903135,0.8642929176864614,1.0863093374648416
r078_q1q3_subjective_conflict_invert,r078_q1q3_subjective,78,id03,2024-10-06,q1q3_subjective,"Q1,Q3",conflict_invert,conflict,2,1,0,1,-2.180315096233349e-06,3.269773327914684e-08,2.6477272750006766e-08,1.0,1.0,1.0,0.4491428571428572,-0.0359851428571428,0.6982857142857143,0.24309862857142855,0.24309862857142855,0.3604257246376811,0.9863634864838392,0.358695652173913,0.46875,0.5625,0,0,1,0,0,0,0,0.41063481543206876,basis_conflict_a052,basis_conflict_a052__r078_q1q3_subjective_conflict_invert,0.52,0.68,0.02574091923510007,0.02574091923510007,2.1348303170095825e-06,0.6324424341976288,0.0045142685121745095,0.00022571342560872548,0.00021853088674323996,-0.0001621146293139173,0.00568476371804366,0.005660781009115199,0.00546623283130042,26.013428990904515,0.725122490534811,0.8629829498905062,1.0776749197895255
r144_q1q3_subjective_hybrid_route,r144_q1q3_subjective,144,id06,2024-08-14,q1q3_subjective,"Q1,Q3",hybrid_route,tail,2,1,0,1,-7.078151338587267e-06,9.487795798720905e-07,1.5357089071212921e-06,1.0,1.0,1.0,0.8645428571428572,0.1008794285714285,0.4182857142857142,0.7304870285714288,0.7304870285714288,0.2414221014492753,0.7718183936486954,0.2309782608695652,0.46875,0.1526268115942029,0,0,1,0,0,0,0,0.6486759082476645,basis_tail_hybrid_a044,basis_tail_hybrid_a044__r144_q1q3_subjective_hybrid_route,0.44,0.58,0.13096666121296907,0.13096666121296907,-4.719471516983066e-05,0.7649884388036,0.006328026983246256,0.0021996616293495723,0.0021493721660518104,-0.003915870365848251,0.0018047891600240862,0.0017971751701998983,-0.0003445830060277242,0.8396816283601923,0.6712436906367439,0.8607932294216153,1.2141225295826992
r110_q_subjective_counter_h088,r110_q_subjective,110,id05,2024-10-02,q_subjective,"Q1,Q2,Q3",counter_h088,q2_route,3,1,0,1,-2.60315394634504e-06,1.1560824162086431e-07,4.322650466275231e-07,1.0,1.0,1.0,0.7383428571428572,-0.0382115428571428,0.1785714285714285,0.28291313142857144,0.28291313142857144,0.4797192028985507,1.0559362367398886,0.4134963768115942,0.5849184782608695,0.4673913043478261,1,0,0,0,0,0,0,0.543984413160075,basis_q2_counter_a050,basis_q2_counter_a050__r110_q_subjective_counter_h088,0.5,0.62,0.036024717204844306,0.036024717204844306,2.4422060182473443e-06,0.7542680104406898,0.062114455063916066,0.05497145644114841,0.05431502333039606,-0.11410098147427672,0.1490921769657135,0.14846319140694172,0.09477715363531744,2.744952778789013,0.7576488680054213,0.8603220404482802,1.0853188052880722
r164_q_subjective_conflict_invert,r164_q_subjective,164,id07,2024-07-26,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,2,0,2,-1.2528259239508372e-05,1.0272514693902945e-05,1.6397868494738883e-05,1.0,1.0,1.0,0.8621571428571428,0.08647651428571415,0.5595714285714286,0.6359089085714287,0.6744735314285715,0.4678351449275362,1.0761569232079218,0.4266304347826087,0.5849184782608695,0.3165760869565217,1,0,1,0,0,0,0,0.7003941047827287,basis_conflict_a052,basis_conflict_a052__r164_q_subjective_conflict_invert,0.52,0.68,0.3579754254297741,0.40939825455717915,-0.0009947102754284203,0.7879793560512773,0.049695631817453366,0.0433477641612643,0.042781861083409985,-0.0951283228318816,0.13179563835383926,0.13074043927539591,0.08901377727042928,3.080642869094451,0.7446215382976101,0.8603109313409762,1.6146648481161723
r196_q3_s_stage_conflict_invert,r196_q3_s_stage,196,id08,2024-09-11,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-2.199359859800308e-06,3.892219266402051e-07,1.0329916747905566e-06,1.0,1.0,1.0,0.7481428571428572,-0.0831121142857143,0.5114285714285715,0.25553450285714285,0.25553450285714285,0.2906521739130435,0.731340933433764,0.2060688405797101,0.8591485507246377,0.0905797101449275,0,0,1,0,0,0,0,0.43347772772514037,basis_conflict_a052,basis_conflict_a052__r196_q3_s_stage_conflict_invert,0.52,0.68,0.0787663418368911,0.0787663418368911,3.720086565578624e-06,0.6380011992851947,0.005770988195809253,0.00028854940979046266,0.0002793673359069817,-0.0007137660356690541,0.008621667567727627,0.008585294737824696,0.008342300231820645,30.86129120444878,0.7133582544847632,0.858319258018807,1.0718159031660777
r110_full_state_counter_h088,r110_full_state,110,id05,2024-10-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",counter_h088,q2_route,7,3,0,3,-4.437956452341628e-06,6.239593717664115e-07,1.917789827535766e-06,1.0,1.0,1.0,0.6644285714285715,-0.09729318095238089,0.6772380952380953,0.3871518819047619,0.47316624,0.3731204710144928,0.7429324246076148,0.2142210144927536,0.9026268115942028,0.2096920289855072,1,0,0,1,0,0,1,0.6027042000615334,basis_q2_counter_a050,basis_q2_counter_a050__r110_full_state_counter_h088,0.5,0.62,0.07831867587206673,0.13340994642028636,5.651399672023847e-06,0.6645710883840392,0.0,0.0,0.0,-0.0020865921254631875,0.009309125768683178,0.009269852710951662,0.009309125768683178,9309125.768683176,0.77026682635439,0.8558389866460561,1.08638615403456
r056_q3_s_stage_conflict_invert,r056_q3_s_stage,56,id02,2024-10-14,q3_s_stage,"Q3,S1,S2,S3,S4",conflict_invert,conflict,5,1,0,1,-8.199900503876945e-07,1.3275881270975702e-06,1.7728137415064761e-06,1.0,1.0,1.0,0.4693714285714285,-0.0053579428571428,0.672,0.25314420571428575,0.25314420571428575,0.3435778985507246,0.8600580251803898,0.2830615942028985,0.9026268115942028,0.1209239130434782,0,0,1,0,0,0,0,0.3897278135288676,basis_conflict_a052,basis_conflict_a052__r056_q3_s_stage_conflict_invert,0.52,0.68,0.1428638660756768,0.1428638660756768,5.637557051587109e-06,0.5754745350717634,0.0,0.0,0.0,-0.01164016143804883,0.030361803406728,0.030233713950461687,0.030361803406728,30361803.406728,0.8300758883919819,0.8537061857529303,1.1019596509138667
r151_q_subjective_conflict_invert,r151_q_subjective,151,id06,2024-08-25,q_subjective,"Q1,Q2,Q3",conflict_invert,conflict,3,2,0,2,-1.8581616147178462e-05,4.9180910352975256e-06,7.646105603926661e-06,1.0,1.0,1.0,0.4635,0.11866702857142855,0.6911428571428572,0.48481501714285724,0.5168146514285716,0.5505298913043478,1.2413931772111473,0.5375905797101449,0.5849184782608695,0.28125,1,0,1,0,0,0,0,0.6953114077303887,basis_conflict_a052,basis_conflict_a052__r151_q_subjective_conflict_invert,0.52,0.68,0.3200673213743467,0.409495655203475,-0.0008588976257082997,0.7835354380264904,0.049695631817453366,0.0433477641612643,0.042781861083409985,-0.0951283228318816,0.13179563835383926,0.13074043927539591,0.08901377727042928,3.080642869094451,0.7717961165492384,0.8529231791833054,1.6186359405267574
r061_s23_core_frontier_descent,r061_s23_core,61,id03,2024-08-19,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.7519515973770158e-06,8.769819528305368e-08,7.930183420363531e-08,1.0,1.0,1.0,0.4667142857142857,0.0456938285714285,0.9114285714285716,0.3732023542857143,0.3732023542857143,0.1804800724637681,0.6541083027431429,0.1653079710144927,0.3154438405797101,0.1979166666666666,0,0,0,0,0,1,0,0.47328054555201443,basis_objective_a042,basis_objective_a042__r061_s23_core_frontier_descent,0.42,0.56,0.02757438995585858,0.02757438995585858,2.1896290267160116e-06,0.6356570192042023,0.0017547775999556781,0.0001559938318255625,0.0001685943913482154,-0.000697590144268224,0.007150368339154135,0.007120202581857151,0.00698177394780592,42.411410430465615,0.7219619435981158,0.8519188973335049,1.0707047377409002
r144_nonq2_full_conflict_invert,r144_nonq2_full,144,id06,2024-08-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",conflict_invert,conflict,6,4,0,4,1.6324137035673677e-05,3.7746620168444524e-06,6.017812099314637e-06,1.0,1.0,1.0,0.8466500000000001,0.1481598,0.5213571428571427,0.5313698228571428,0.7918176,0.6059012681159419,1.4610522351996649,0.6612318840579711,0.9402173913043478,0.3029891304347826,0,0,1,1,0,1,1,0.5297814140628936,basis_conflict_a052,basis_conflict_a052__r144_nonq2_full_conflict_invert,0.52,0.68,0.556292152452083,1.0502301232553655,-7.368753971145935e-07,0.7429422642425236,0.005946606981702835,0.0018676050951681195,0.0018476733526772153,-8.01666352237368e-05,0.0028480608878231673,0.0028360455748443016,0.001000387535145952,1.5414301138598516,0.6696039477860418,0.8517990931340975,1.1830921836097956
