candidate_id,family,k_rows,alpha,mode,target_rule,max_per_subject,max_abs_seed_distance,selected_rows,selected_row_count,changed_cells_vs_h057,changed_rows_vs_h057,q2_changed_vs_h057,posterior_delta_vs_h057,mean_h065_row_score,mean_h064_row_score,mean_phase_route_gain,pre_rows,post_rows,phase_balance,episode_near_rate,selected_subjects,h050_null_rows_selected,h062_overlap_rows,h063_overlap_rows,h064_overlap_rows,mean_targets_per_row,target_specificity,Q1_changed_vs_h057,Q2_changed_vs_h057,Q3_changed_vs_h057,S1_changed_vs_h057,S2_changed_vs_h057,S3_changed_vs_h057,S4_changed_vs_h057,file,resolved_path,posterior_rank,h065_rank,context_rank,overlap_strength,size_score,family_penalty,h065_score
h065_phase_near_union_r39_phase_top3_a1p15_prob_47a92a3a,phase_near_union,48,1.15,prob,phase_top3,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5,8,12,57",39,117,39,0,-0.00011965308966483544,0.8723897435897435,0.6072402750998451,0.007344897932075276,15,24,0.38461538461538464,1.0,10,0,17,33,25,3.0,0.75,0,0,15,0,39,24,39,submission_h065_phase_near_union_r39_phase_top3_a1p15_prob_47a92a3a.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r39_phase_top3_a1p15_prob_47a92a3a.csv,0.4212962962962963,0.16898148148148148,0.16898148148148148,0.641025641025641,0.6583333333333333,0.0,0.4596823361823362
h065_phase_near_union_r39_phase_top3_a0p75_logit_d2e6061e,phase_near_union,48,0.75,logit,phase_top3,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5,8,12,57",39,117,39,0,-0.00011809633437240567,0.8723897435897435,0.6072402750998451,0.007344897932075276,15,24,0.38461538461538464,1.0,10,0,17,33,25,3.0,0.75,0,0,15,0,39,24,39,submission_h065_phase_near_union_r39_phase_top3_a0p75_logit_d2e6061e.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r39_phase_top3_a0p75_logit_d2e6061e.csv,0.37962962962962965,0.16898148148148148,0.16898148148148148,0.641025641025641,0.6583333333333333,0.0,0.45051566951566957
h065_phase_near_union_r39_phase_top3_a0p75_prob_1a15efca,phase_near_union,48,0.75,prob,phase_top3,8,3,"138,205,236,99,195,147,132,71,214,140,133,53,244,145,54,162,75,222,2,62,142,154,124,159,92,113,245,38,219,6,192,55,122,107,239,5,8,12,57",39,117,39,0,-0.00011624949827424517,0.8723897435897435,0.6072402750998451,0.007344897932075276,15,24,0.38461538461538464,1.0,10,0,17,33,25,3.0,0.75,0,0,15,0,39,24,39,submission_h065_phase_near_union_r39_phase_top3_a0p75_prob_1a15efca.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_near_union_r39_phase_top3_a0p75_prob_1a15efca.csv,0.3425925925925926,0.16898148148148148,0.16898148148148148,0.641025641025641,0.6583333333333333,0.0,0.44236752136752133
h065_phase_far_control_r19_phase_top4_a1p0_logit_8adcb557,phase_far_control,24,1.0,logit,phase_top4,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,76,19,0,-9.637359007252476e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,4.0,1.0,8,0,11,0,19,19,19,submission_h065_phase_far_control_r19_phase_top4_a1p0_logit_8adcb557.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top4_a1p0_logit_8adcb557.csv,0.16666666666666666,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.5444444444444445,0.25,0.16242495126705658
h065_phase_far_control_r19_phase_top4_a1p0_prob_8adcb557,phase_far_control,24,1.0,prob,phase_top4,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,76,19,0,-9.637359007252465e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,4.0,1.0,8,0,11,0,19,19,19,submission_h065_phase_far_control_r19_phase_top4_a1p0_prob_8adcb557.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top4_a1p0_prob_8adcb557.csv,0.16203703703703703,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.5444444444444445,0.25,0.16140643274853805
h065_phase_far_control_r19_phase_top4_a1p15_logit_491293dd,phase_far_control,24,1.15,logit,phase_top4,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,76,19,0,-9.431119212708101e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,4.0,1.0,8,0,11,0,19,19,19,submission_h065_phase_far_control_r19_phase_top4_a1p15_logit_491293dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top4_a1p15_logit_491293dd.csv,0.1574074074074074,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.5444444444444445,0.25,0.16038791423001952
h065_phase_far_control_r19_phase_top4_a1p15_prob_1cc04ba8,phase_far_control,24,1.15,prob,phase_top4,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,76,19,0,-9.385724260095711e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,4.0,1.0,8,0,11,0,19,19,19,submission_h065_phase_far_control_r19_phase_top4_a1p15_prob_1cc04ba8.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top4_a1p15_prob_1cc04ba8.csv,0.1527777777777778,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.5444444444444445,0.25,0.159369395711501
h065_phase_far_control_r19_phase_top4_a0p75_logit_50cfb265,phase_far_control,24,0.75,logit,phase_top4,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,76,19,0,-9.054835423787586e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,4.0,1.0,8,0,11,0,19,19,19,submission_h065_phase_far_control_r19_phase_top4_a0p75_logit_50cfb265.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top4_a0p75_logit_50cfb265.csv,0.1388888888888889,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.5444444444444445,0.25,0.15631384015594546
h065_phase_far_control_r19_phase_top4_a0p75_prob_57223a89,phase_far_control,24,0.75,prob,phase_top4,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,76,19,0,-8.991098863376124e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,4.0,1.0,8,0,11,0,19,19,19,submission_h065_phase_far_control_r19_phase_top4_a0p75_prob_57223a89.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top4_a0p75_prob_57223a89.csv,0.12962962962962962,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.5444444444444445,0.25,0.1542768031189084
h065_phase_far_control_r19_phase_weighted_gainpos_a1p15_logit_abebe887,phase_far_control,24,1.15,logit,phase_weighted_gainpos,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00012053126702987712,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p15_logit_abebe887.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p15_logit_abebe887.csv,0.43287037037037035,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.12943421052631582
h065_phase_far_control_r19_phase_weighted_a1p15_logit_abebe887,phase_far_control,24,1.15,logit,phase_weighted,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00012053126702987712,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_a1p15_logit_abebe887.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_a1p15_logit_abebe887.csv,0.43287037037037035,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.12943421052631582
h065_phase_far_control_r19_phase_weighted_a1p15_prob_1e0ae860,phase_far_control,24,1.15,prob,phase_weighted,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00011961752591352068,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_a1p15_prob_1e0ae860.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_a1p15_prob_1e0ae860.csv,0.41435185185185186,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.1253601364522417
h065_phase_far_control_r19_phase_weighted_gainpos_a1p15_prob_1e0ae860,phase_far_control,24,1.15,prob,phase_weighted_gainpos,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00011961752591352068,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p15_prob_1e0ae860.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p15_prob_1e0ae860.csv,0.41435185185185186,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.1253601364522417
h065_phase_far_control_r19_phase_weighted_a1p0_logit_6bbceece,phase_far_control,24,1.0,logit,phase_weighted,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00011798205011775211,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_a1p0_logit_6bbceece.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_a1p0_logit_6bbceece.csv,0.3680555555555556,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.11517495126705651
h065_phase_far_control_r19_phase_weighted_gainpos_a1p0_logit_6bbceece,phase_far_control,24,1.0,logit,phase_weighted_gainpos,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00011798205011775211,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p0_logit_6bbceece.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p0_logit_6bbceece.csv,0.3680555555555556,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.11517495126705651
h065_phase_far_control_r19_phase_weighted_a1p0_prob_48396458,phase_far_control,24,1.0,prob,phase_weighted,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00011695617631036904,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_a1p0_prob_48396458.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_a1p0_prob_48396458.csv,0.3587962962962963,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.11313791423001945
h065_phase_far_control_r19_phase_weighted_gainpos_a1p0_prob_48396458,phase_far_control,24,1.0,prob,phase_weighted_gainpos,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00011695617631036904,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p0_prob_48396458.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_gainpos_a1p0_prob_48396458.csv,0.3587962962962963,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.11313791423001945
h065_phase_far_control_r19_phase_weighted_a0p75_logit_515c5200,phase_far_control,24,0.75,logit,phase_weighted,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00010520437467387903,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_a0p75_logit_515c5200.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_a0p75_logit_515c5200.csv,0.22453703703703703,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.08360087719298243
h065_phase_far_control_r19_phase_weighted_gainpos_a0p75_logit_515c5200,phase_far_control,24,0.75,logit,phase_weighted_gainpos,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00010520437467387903,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_gainpos_a0p75_logit_515c5200.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_gainpos_a0p75_logit_515c5200.csv,0.22453703703703703,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.08360087719298243
h065_phase_far_control_r19_phase_top3_a1p0_logit_fa7f3880,phase_far_control,24,1.0,logit,phase_top3,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,57,19,0,-7.966620794098108e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,3.0,0.75,0,0,11,0,19,8,19,submission_h065_phase_far_control_r19_phase_top3_a1p0_logit_fa7f3880.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top3_a1p0_logit_fa7f3880.csv,0.027777777777777776,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.4916666666666667,0.25,0.0776471734892788
h065_phase_far_control_r19_phase_top3_a1p0_prob_fa7f3880,phase_far_control,24,1.0,prob,phase_top3,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,57,19,0,-7.966620794098098e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,3.0,0.75,0,0,11,0,19,8,19,submission_h065_phase_far_control_r19_phase_top3_a1p0_prob_fa7f3880.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top3_a1p0_prob_fa7f3880.csv,0.023148148148148147,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.4916666666666667,0.25,0.07662865497076027
h065_phase_far_control_r19_phase_top3_a1p15_logit_bb004855,phase_far_control,24,1.15,logit,phase_top3,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,57,19,0,-7.79709455025095e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,3.0,0.75,0,0,11,0,19,8,19,submission_h065_phase_far_control_r19_phase_top3_a1p15_logit_bb004855.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top3_a1p15_logit_bb004855.csv,0.018518518518518517,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.4916666666666667,0.25,0.07561013645224174
h065_phase_far_control_r19_phase_weighted_a0p75_prob_1dd4e170,phase_far_control,24,0.75,prob,phase_weighted,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00010341719337463281,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_a0p75_prob_1dd4e170.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_a0p75_prob_1dd4e170.csv,0.1875,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.0754527290448343
h065_phase_far_control_r19_phase_weighted_gainpos_a0p75_prob_1dd4e170,phase_far_control,24,0.75,prob,phase_weighted_gainpos,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,114,19,0,-0.00010341719337463281,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,6.0,0.5,19,0,19,19,19,19,19,submission_h065_phase_far_control_r19_phase_weighted_gainpos_a0p75_prob_1dd4e170.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_weighted_gainpos_a0p75_prob_1dd4e170.csv,0.1875,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.65,0.25,0.0754527290448343
h065_phase_far_control_r19_phase_top3_a1p15_prob_f2b24a29,phase_far_control,24,1.15,prob,phase_top3,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,57,19,0,-7.754646028146417e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,3.0,0.75,0,0,11,0,19,8,19,submission_h065_phase_far_control_r19_phase_top3_a1p15_prob_f2b24a29.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top3_a1p15_prob_f2b24a29.csv,0.013888888888888888,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.4916666666666667,0.25,0.07459161793372321
h065_phase_far_control_r19_phase_top3_a0p75_logit_348da68d,phase_far_control,24,0.75,logit,phase_top3,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,57,19,0,-7.486915812362535e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,3.0,0.75,0,0,11,0,19,8,19,submission_h065_phase_far_control_r19_phase_top3_a0p75_logit_348da68d.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top3_a0p75_logit_348da68d.csv,0.009259259259259259,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.4916666666666667,0.25,0.07357309941520473
h065_phase_far_control_r19_phase_top3_a0p75_prob_0336c88f,phase_far_control,24,0.75,prob,phase_top3,8,8,"128,221,66,246,87,228,26,16,84,189,249,181,131,247,182,229,40,19,14",19,57,19,0,-7.428102246287005e-05,0.7967242105263158,0.5806742922207153,0.009431808105780749,11,8,0.42105263157894735,0.0,9,0,12,13,11,3.0,0.75,0,0,11,0,19,8,19,submission_h065_phase_far_control_r19_phase_top3_a0p75_prob_0336c88f.csv,/Users/kbsoo/Downloads/cl2/hitl/h065_state_transition_phase_jepa/submission_h065_phase_far_control_r19_phase_top3_a0p75_prob_0336c88f.csv,0.004629629629629629,0.05787037037037037,0.05787037037037037,0.6315789473684211,0.4916666666666667,0.25,0.0725545808966862
