route_id,row,subject_id,route_name,targets,value_mode,value_head,h094_value_score,h057_transfer_score,known_basin_score,h057_cell_overlap_ratio,value_h057_echo_oof,value_h057_echo,value_overall,posterior_delta_sum,hard_delta_sum,source_proxy_sum,dual_pareto
r030_s23_core,30,id02,s23_core,"S2,S3",q_source_bridge,known_private,0.5586014099239692,0.0,1.0,0.0,0.0,0.0,0.6059085328474679,-0.005430171110605508,-0.0022366063690692495,-2.723294843607506e-06,1.0
r030_s23_core,30,id02,s23_core,"S2,S3",source_mean,known_private,0.5585727096369664,0.0,1.0,0.0,0.0,0.0,0.6059085328474679,-0.005430168130148405,-0.002235722322458278,-2.7230149377034315e-06,1.0
r205_recovery_route,205,id09,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,known_private,0.5585623026469445,0.0,0.85625,0.0,0.0,0.0,0.5583706661704545,-0.0135261601870931,-0.006739043517467819,-2.952711687523388e-06,1.0
r053_recovery_route,53,id02,recovery_route,"Q1,S2,S3,S4",hard_q,known_private,0.5585227020369433,0.0,1.0,0.0,0.0,0.0,0.5636307250871043,-0.0044194809845065795,-0.0021574582807597662,-2.2782673263383064e-06,1.0
r131_recovery_route,131,id06,recovery_route,"Q1,S2,S3,S4",q_source_bridge,known_private,0.5584008358148127,0.0,1.0,0.0,0.0,0.0,0.5637931879581018,-0.006563152902906405,-0.0015931182228192675,-4.782395229049953e-06,1.0
r030_recovery_route,30,id02,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,known_private,0.5583432560039299,0.0,0.9637499999999999,0.0,0.0,0.0,0.5672921588181087,-0.005615728114720109,-0.0028493423294727593,-2.4033009634182345e-06,1.0
r137_q3_s_stage,137,id06,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,known_private,0.5583409658231776,0.0,1.0,0.0,0.0,0.0,0.5977574050354022,-0.004265353973018389,-0.001797884397992058,-2.4751377236071028e-06,1.0
r155_nonq2_full,155,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",source_mean,known_private,0.5582846563823158,0.0,1.0,0.0,0.0,0.0,0.5550079085306451,-0.009342493903264304,-0.001138100524578578,-4.654260162893915e-06,1.0
r189_full_state,189,id08,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5582562113986733,8.215341938603554e-05,1.0,0.0,9.958996671949822e-05,8.215341938603554e-05,0.5775266813762979,-0.003654236365342678,-0.0027021924296743993,-2.59460323773996e-06,1.0
r032_q3_s_stage,32,id02,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,known_objective,0.558237215410208,0.0,1.0,0.0,0.0,0.0,0.5980929162669513,-0.005303474627756006,-0.0008845472224642858,-6.789110924188623e-06,1.0
r195_q1q3_subjective,195,id08,q1q3_subjective,"Q1,Q3",hard_binary_edge,known_private,0.5581935484834334,9.404761904761905e-06,1.0,0.0,1.2057387057387058e-05,9.404761904761905e-06,0.563768133755919,-0.006296276113698984,-0.002070697322158921,-2.4244591314258567e-06,1.0
r228_nonq2_full,228,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,known_private,0.5581845453761356,0.0,0.8491666666666666,0.0,0.0,0.0,0.556464808744225,-0.012419016253271464,-0.00881370347667787,-3.011491517867053e-06,1.0
r195_s23_core,195,id08,s23_core,"S2,S3",q061,known_private,0.5581597245422062,0.0,1.0,0.0,0.0,0.0,0.6026993943087574,-0.005621474677458327,-0.0016730334739091246,-3.050997937862861e-06,1.0
r195_s23_core,195,id08,s23_core,"S2,S3",h085_q,known_private,0.5581322401646396,0.0,1.0,0.0,0.0,0.0,0.6026590824364466,-0.005621495101619356,-0.001665490833943073,-3.0567703684464306e-06,1.0
r084_nonq2_full,84,id04,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_q,known_public,0.5581202116365066,0.0,1.0,0.0,0.0,0.0,0.56887596941362,-0.007948399853714372,-0.0005294372229503463,-1.2325649655182648e-05,1.0
r145_recovery_route,145,id06,recovery_route,"Q1,S2,S3,S4",hard_q,known_private,0.5581179764335902,0.0,1.0,0.0,0.0,0.0,0.5651920570186333,-0.003772362683809186,-0.002883818380888562,-2.852998340333044e-06,1.0
r040_s_stage,40,id02,s_stage,"S1,S2,S3,S4",hard_binary_edge,known_private,0.5581169268575207,0.0,1.0,0.0,0.0,0.0,0.5861341125633005,-0.0033204049955934192,-0.002608211594415627,-4.281617824584232e-06,1.0
r195_q1q3_subjective,195,id08,q1q3_subjective,"Q1,Q3",h085_hard_bridge,known_private,0.5581104888983142,9.404761904761905e-06,1.0,0.0,1.2057387057387058e-05,9.404761904761905e-06,0.5660784709665,-0.007804426955839716,-0.001319341130688545,-3.2560690651594954e-06,1.0
r062_nonq2_full,62,id03,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,known_public,0.5580801703992638,0.0,0.9758333333333334,0.0,0.0,0.0,0.5695680662938112,-0.010236028220795529,-0.0004546584022377398,-6.083241515555707e-06,1.0
r137_q3_s_stage,137,id06,q3_s_stage,"Q3,S1,S2,S3,S4",q061,known_objective,0.5580381417011918,0.0,1.0,0.0,0.0,0.0,0.5938143504435616,-0.00520844705885014,-0.0008851822481453799,-4.732761878912968e-06,1.0
r113_nonq2_full,113,id05,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5579603710268568,0.0,1.0,0.0,0.0,0.0,0.5530798357765805,-0.005928504410173507,-0.0028413625614342464,-2.006663275303032e-06,1.0
r195_s23_core,195,id08,s23_core,"S2,S3",hard_q,known_private,0.5579078263117818,0.0,1.0,0.0,0.0,0.0,0.5985848949507907,-0.004923659178601603,-0.002364481616897396,-1.9968743161214005e-06,1.0
r155_nonq2_full,155,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",q_source_bridge,known_private,0.557870303631428,0.0,1.0,0.0,0.0,0.0,0.5545433969943833,-0.009356722963503067,-0.0011035923906394518,-4.710529271728947e-06,1.0
r122_nonq2_full,122,id05,nonq2_full,"Q1,Q3,S1,S2,S3,S4",source_mean,known_private,0.5578566983858128,0.0,0.9758333333333334,0.0,0.0,0.0,0.5741849521785479,-0.005407242024750125,-0.001063259331120614,-7.239944258371961e-06,1.0
r006_q3_s_stage,6,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5578539541681116,0.0,1.0,0.0,0.0,0.0,0.593604117444311,-0.005213755023934619,-0.0018902106625578452,-2.5329747289503637e-06,1.0
r014_q3_s_stage,14,id01,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,known_private,0.5578224418817648,0.0,1.0,0.0,0.0,0.0,0.591857419297825,-0.0043089668627340205,-0.002375248030967503,-2.350549020059843e-06,1.0
r140_s14_edge,140,id06,s14_edge,"S1,S4",q061,known_objective,0.5577982536916593,0.0,1.0,0.0,0.0,0.0,0.601525339260943,-0.004582836792828032,-0.0013813208255856468,-4.889583700230274e-06,1.0
r140_s14_edge,140,id06,s14_edge,"S1,S4",h085_q,known_objective,0.557790759127416,0.0,1.0,0.0,0.0,0.0,0.6015606637136947,-0.004583022245080476,-0.0013748979048169574,-4.921497679223906e-06,1.0
r154_recovery_route,154,id07,recovery_route,"Q1,S2,S3,S4",hard_q,known_private,0.557747888913301,0.0,1.0,0.0,0.0,0.0,0.5679255496932749,-0.004439388618245221,-0.0018948645910374373,-3.727131287988802e-06,1.0
r245_q3_s_stage,245,id10,q3_s_stage,"Q3,S1,S2,S3,S4",q061,known_objective,0.5577437463129711,0.0,1.0,0.0,0.0,0.0,0.5921301992689371,-0.006519333403809169,-0.0009367715295517387,-3.6177760813795197e-06,1.0
r195_s23_core,195,id08,s23_core,"S2,S3",q_source_bridge,known_private,0.5577413031939736,0.0,1.0,0.0,0.0,0.0,0.6021744297659061,-0.005620635586119471,-0.0016156003605951597,-3.0946654035416583e-06,1.0
r156_nonq2_full,156,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5577171562884716,0.0,1.0,0.0,0.0,0.0,0.5654023128440041,-0.0042305352285274544,-0.0019024505527023283,-3.5142165755798777e-06,1.0
r213_s_stage,213,id09,s_stage,"S1,S2,S3,S4",hard_binary_edge,known_private,0.5577047577178226,0.0,1.0,0.0,0.0,0.0,0.5884140236408719,-0.003245866224577343,-0.00451912913640079,-2.463411527258384e-06,1.0
r245_q3_s_stage,245,id10,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,known_objective,0.5576881874732944,0.0,1.0,0.0,0.0,0.0,0.5922362021087662,-0.0065193526631441845,-0.0009316490139505973,-3.6226355699729567e-06,1.0
r122_s_stage,122,id05,s_stage,"S1,S2,S3,S4",h085_hard_bridge,known_objective,0.5576675506433332,0.0,1.0,0.0,0.0,0.0,0.5933927323124084,-0.004590408469743235,-0.0009545981622123278,-6.131501953716275e-06,1.0
r246_recovery_route,246,id10,recovery_route,"Q1,S2,S3,S4",triad_consensus,known_public,0.5575696820337277,0.0,1.0,0.0,0.0,0.0,0.5730597349252116,-0.010772442378219171,-0.0005438023007140469,-4.2726127224547506e-06,1.0
r125_q3_s_stage,125,id05,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5575257695874907,0.0,0.9710000000000001,0.0,0.0,0.0,0.5960300081823764,-0.004283205252181066,-0.00564552878564345,-2.8073291162177886e-06,1.0
r137_q3_s_stage,137,id06,q3_s_stage,"Q3,S1,S2,S3,S4",h085_q,known_objective,0.5574751102269616,0.0,1.0,0.0,0.0,0.0,0.593794949367857,-0.005208912838536571,-0.000845017376441606,-4.790409444548067e-06,1.0
r140_s14_edge,140,id06,s14_edge,"S1,S4",q_source_bridge,known_objective,0.5574710994232338,0.0,1.0,0.0,0.0,0.0,0.6013280428414122,-0.004582690215648194,-0.0013456399854126777,-4.955855823023473e-06,1.0
r155_nonq2_full,155,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_q,known_private,0.5574044164405215,0.0,1.0,0.0,0.0,0.0,0.5544488587187348,-0.009366050373872337,-0.001058901187893757,-4.756567633503063e-06,1.0
r137_q3_s_stage,137,id06,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,known_objective,0.5573589528032562,0.0,1.0,0.0,0.0,0.0,0.5937172145061144,-0.005208900042239633,-0.0008397478439496088,-4.795892135618524e-06,1.0
r195_s23_core,195,id08,s23_core,"S2,S3",source_mean,known_private,0.5573386111815789,0.0,1.0,0.0,0.0,0.0,0.6015124195449735,-0.005617250953167341,-0.001552289001384266,-3.1409815575469376e-06,1.0
r006_nonq2_full,6,id01,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5572729323998897,0.0,1.0,0.0,0.0,0.0,0.5662996795612427,-0.005727059142324187,-0.0014343205297797645,-3.5463794039130604e-06,1.0
r137_q3_s_stage,137,id06,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,known_objective,0.5572723394371225,0.0,1.0,0.0,0.0,0.0,0.5937172145061144,-0.00520884963983992,-0.0008332725417556387,-4.802593202482414e-06,1.0
r228_nonq2_full,228,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5572298792889716,0.0,0.8491666666666666,0.0,0.0,0.0,0.5554294818035459,-0.013918978407836957,-0.008220870655053836,-2.641138244703507e-06,1.0
r113_recovery_route,113,id05,recovery_route,"Q1,S2,S3,S4",hard_q,known_private,0.557184075498968,0.0,1.0,0.0,0.0,0.0,0.5494397463790246,-0.0069613453073175124,-0.004170487563278036,-1.2749518949743895e-06,1.0
r122_s_stage,122,id05,s_stage,"S1,S2,S3,S4",hard_source_bridge,known_objective,0.5571553561075967,0.0,1.0,0.0,0.0,0.0,0.597254151830263,-0.004217236145299064,-0.0012224286326825151,-4.85855469718608e-06,1.0
r155_s_stage,155,id07,s_stage,"S1,S2,S3,S4",hard_binary_edge,known_private,0.5571519644294759,0.0,1.0,0.0,0.0,0.0,0.5950360540294419,-0.004356571531858727,-0.0029040966000418167,-1.9067505291475575e-06,1.0
r140_s14_edge,140,id06,s14_edge,"S1,S4",source_mean,known_objective,0.5571451274680775,0.0,1.0,0.0,0.0,0.0,0.6009918633682607,-0.00458138178960818,-0.0013089776938512987,-4.997849109889608e-06,1.0
r192_q3_s_stage,192,id08,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5571283172808772,0.0,1.0,0.0,0.0,0.0,0.5875427967178989,-0.006473807846820168,-0.0012271597386788735,-5.777663733015104e-06,1.0
r153_recovery_route,153,id07,recovery_route,"Q1,S2,S3,S4",triad_consensus,known_private,0.5571092585587379,0.0,0.9637499999999999,0.0,0.0,0.0,0.5725524212427262,-0.005102180112697807,-0.0022287847117357096,-3.0052152779662375e-06,1.0
r245_q3_s_stage,245,id10,q3_s_stage,"Q3,S1,S2,S3,S4",q_source_bridge,known_objective,0.5570332464599399,0.0,1.0,0.0,0.0,0.0,0.591933294012065,-0.00651904087323063,-0.0008922110924766136,-3.6473039236075167e-06,1.0
r176_q3_s_stage,176,id07,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5570169382033748,0.0,1.0,0.0,0.0,0.0,0.5901818842674281,-0.004964799876109149,-0.0012636018017484762,-6.9679972851035526e-06,1.0
r131_recovery_route,131,id06,recovery_route,"Q1,S2,S3,S4",hard_q,known_private,0.556943292170626,0.0,1.0,0.0,0.0,0.0,0.555190881663904,-0.004615866259106621,-0.0030628377755651803,-2.9548770682032444e-06,1.0
r032_full_state,32,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,known_public,0.556929002811693,1.797630155632985e-05,0.9585714285714286,0.0,2.3317017864056192e-05,1.818727393396383e-05,0.5887752444646954,-0.00932443411008799,-0.0010441300701917071,-6.168754482153966e-06,1.0
r213_nonq2_full,213,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5569218826082201,0.0,0.9041666666666668,0.0,0.0,0.0,0.5666086571191317,-0.005543055172570921,-0.004224349548238804,-4.045407756792273e-06,1.0
r228_nonq2_full,228,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5568846728732543,0.0,0.8491666666666666,0.0,0.0,0.0,0.5552594020969921,-0.013548715867869099,-0.00853623728444114,-2.6210439652546805e-06,1.0
r122_s_stage,122,id05,s_stage,"S1,S2,S3,S4",triad_consensus,known_objective,0.556873619359909,0.0,1.0,0.0,0.0,0.0,0.5925438737111445,-0.004651021177264292,-0.0008698020251396432,-6.507447643887264e-06,1.0
r153_recovery_route,153,id07,recovery_route,"Q1,S2,S3,S4",h085_hard_bridge,known_private,0.5568436596698058,0.0,0.9637499999999999,0.0,0.0,0.0,0.5714761202063863,-0.005039265973678986,-0.0023334242622341517,-2.8602414821604404e-06,1.0
r154_q3_s_stage,154,id07,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5567019627494837,0.0,1.0,0.0,0.0,0.0,0.5921012305798545,-0.004613176595577084,-0.0020738854715730004,-3.354149293734074e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",source_mean,known_private,0.5566551304847123,6.291545189504374e-05,1.0,0.0,8.066083576287658e-05,6.291545189504374e-05,0.5547466324137326,-0.007073069224741623,-0.001063815567559322,-1.988759450959248e-05,1.0
r154_q3_s_stage,154,id07,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5566533287184753,0.0,1.0,0.0,0.0,0.0,0.5915562858806734,-0.0044773254625732894,-0.00207116170044358,-3.5556014135254165e-06,1.0
r214_recovery_route,214,id09,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,known_private,0.5565280338532195,0.0,0.9637499999999999,0.0,0.0,0.0,0.5752455379459809,-0.006447760780363743,-0.0013853432154825596,-3.686093992669078e-06,1.0
r245_nonq2_full,245,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5565113979108197,0.0,0.9758333333333334,0.0,0.0,0.0,0.5594503450515316,-0.006205392270130172,-0.002014358914277592,-2.9671077945726773e-06,1.0
r040_s_stage,40,id02,s_stage,"S1,S2,S3,S4",hard_q,known_private,0.5564648728035041,0.0,1.0,0.0,0.0,0.0,0.5859667065455102,-0.0032997743187082942,-0.002706279817726698,-3.6246532780456232e-06,1.0
r062_full_state,62,id03,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,known_private,0.5564487271526068,0.0,0.8971428571428571,0.0,0.0,0.0,0.5841746679527553,-0.006694252958989705,-0.002408710769900152,-3.725462595449745e-06,1.0
r228_nonq2_full,228,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5564310316425479,0.0,0.8491666666666666,0.0,0.0,0.0,0.5554532135257686,-0.012473013006837341,-0.007105409185657996,-2.7195762370822108e-06,1.0
r153_recovery_route,153,id07,recovery_route,"Q1,S2,S3,S4",hard_source_bridge,known_private,0.556420518712814,0.0,0.9637499999999999,0.0,0.0,0.0,0.5702799973242728,-0.0049701848500101065,-0.002398477904375307,-2.748241923286878e-06,1.0
r245_nonq2_full,245,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5564051232943671,0.0,0.9758333333333334,0.0,0.0,0.0,0.558979703696435,-0.006025660791759591,-0.0021830825107787,-2.800756900627075e-06,1.0
r031_s23_core,31,id02,s23_core,"S2,S3",q_source_bridge,known_private,0.556400241572085,0.0,1.0,0.0,0.0,0.0,0.6021493135556866,-0.006851544638130993,-0.0035400879028697615,-1.3867118430213021e-06,1.0
r030_recovery_route,30,id02,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,known_private,0.5563944915348841,0.0,0.9637499999999999,0.0,0.0,0.0,0.5671117830997919,-0.005374425897086532,-0.0027067752073058893,-2.4143729044448334e-06,1.0
r031_s23_core,31,id02,s23_core,"S2,S3",q061,known_private,0.5563854503133303,0.0,1.0,0.0,0.0,0.0,0.6020490483257057,-0.006851247734818446,-0.0035462694044038753,-1.384003920217027e-06,1.0
r031_s23_core,31,id02,s23_core,"S2,S3",source_mean,known_private,0.5563821728369233,0.0,1.0,0.0,0.0,0.0,0.6020527845682195,-0.006848017516636508,-0.003587907660346292,-1.365249247245771e-06,1.0
r031_s23_core,31,id02,s23_core,"S2,S3",h085_q,known_private,0.5563571911415808,0.0,1.0,0.0,0.0,0.0,0.6021493135556866,-0.006852437164444044,-0.003498969346388366,-1.4042721486558278e-06,1.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",q061,known_public,0.5563469603487566,1.818727393396383e-05,1.0,0.0,2.3317017864056192e-05,1.818727393396383e-05,0.5801305722925594,-0.01200279459337883,-0.000491082797839909,-6.804389555675483e-06,1.0
r176_q3_s_stage,176,id07,q3_s_stage,"Q3,S1,S2,S3,S4",triad_consensus,known_objective,0.556346471525194,0.0,1.0,0.0,0.0,0.0,0.5889611076452266,-0.004997868580949499,-0.0012039066769801987,-7.095957088209364e-06,1.0
r031_q3_s_stage,31,id02,q3_s_stage,"Q3,S1,S2,S3,S4",hard_q,known_private,0.5562969190131364,0.0,0.885,0.0,0.0,0.0,0.6023987973432989,-0.007200924792952492,-0.0048742322305283655,-2.5168993567585097e-06,1.0
r142_full_state,142,id06,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_q,known_private,0.5562250488947909,0.0018809754180094888,1.0,0.0,8.066083576287658e-05,0.0018809754180094888,0.5496667967779927,-0.0032428809288526585,-0.005188192459437962,-5.734129613497919e-06,1.0
r002_s23_core,2,id01,s23_core,"S2,S3",triad_consensus,known_private,0.5561622273482988,0.0,1.0,0.0,0.0,0.0,0.6015126944988711,-0.00501602367326609,-0.0029621990322909464,-1.2181660806804413e-06,1.0
r228_nonq2_full,228,id10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,known_private,0.556126547610385,0.0,0.8491666666666666,0.0,0.0,0.0,0.5545658570694355,-0.014050673507786493,-0.00798663851548187,-2.4271952654240547e-06,1.0
r245_q3_s_stage,245,id10,q3_s_stage,"Q3,S1,S2,S3,S4",source_mean,known_objective,0.5561030287684855,0.0,1.0,0.0,0.0,0.0,0.5913631582799412,-0.006517812875382445,-0.0008431622671647432,-3.677454133605312e-06,1.0
r156_q3_s_stage,156,id07,q3_s_stage,"Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.556056112727597,0.0,1.0,0.0,0.0,0.0,0.5926418179372615,-0.003991176348459247,-0.0017948102406195598,-3.4047259392819073e-06,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5560071639575347,3.7842444625850347e-05,0.8971428571428571,0.0,4.99546485260771e-05,3.896462585034014e-05,0.5679382591245339,-0.006361434292551364,-0.0026874088171177715,-9.49401309551469e-06,1.0
r113_q3_s_stage,113,id05,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5560040845815212,0.0,1.0,0.0,0.0,0.0,0.5799246748446178,-0.0065363320983259365,-0.0025269117056699875,-2.1633800980380774e-06,1.0
r129_recovery_route,129,id06,recovery_route,"Q1,S2,S3,S4",hard_binary_edge,known_private,0.555991199399281,0.0,0.9637499999999999,0.0,0.0,0.0,0.5650419597194565,-0.00537245290334821,-0.0025977204861229453,-3.14473658754437e-06,1.0
r176_q3_s_stage,176,id07,q3_s_stage,"Q3,S1,S2,S3,S4",hard_source_bridge,known_private,0.5559622497948069,0.0,1.0,0.0,0.0,0.0,0.5869721401514746,-0.004351483594882577,-0.001655485439014892,-5.137575833714899e-06,1.0
r113_q3_s_stage,113,id05,q3_s_stage,"Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5559596130204173,0.0,1.0,0.0,0.0,0.0,0.5802098773431501,-0.00679783043327209,-0.0022759093411822695,-2.3351540725156766e-06,1.0
r205_nonq2_full,205,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",triad_consensus,known_private,0.5559549805825923,0.0,0.8083333333333333,0.0,0.0,0.0,0.5647498635705284,-0.01589638912011851,-0.006302396120301675,-3.985145290845742e-06,1.0
r222_nonq2_full,222,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_q,known_private,0.5559191048113766,0.0,1.0,0.0,0.0,0.0,0.559570114028796,-0.003893922385405424,-0.0020299600510342852,-4.09217960111795e-06,1.0
r002_s23_core,2,id01,s23_core,"S2,S3",h085_hard_bridge,known_private,0.5558780600621172,0.0,1.0,0.0,0.0,0.0,0.6012008901051216,-0.004981024138374868,-0.0030260002167973865,-1.166882789101555e-06,1.0
r140_s14_edge,140,id06,s14_edge,"S1,S4",hard_q,known_private,0.5558710472894002,0.0,1.0,0.0,0.0,0.0,0.5950735418302191,-0.003915586308104624,-0.0020298020485002843,-3.5760312127189424e-06,1.0
r246_s_stage,246,id10,s_stage,"S1,S2,S3,S4",hard_source_bridge,known_private,0.5558584607200744,0.0,0.93875,0.0,0.0,0.0,0.6031197928757708,-0.009363900753136645,-0.001428040475517367,-2.4737231934773025e-06,1.0
r169_full_state,169,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5558240569002912,9.496664548573998e-06,1.0,0.0,6.440281030444965e-06,9.496664548573998e-06,0.576673466727016,-0.0033253271735158574,-0.0021334331950941254,-2.8848206335304464e-06,1.0
r213_nonq2_full,213,id09,nonq2_full,"Q1,Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5557977358018189,0.0,0.9041666666666668,0.0,0.0,0.0,0.5653830199877423,-0.0054396511278640425,-0.004409348491152987,-3.804196126336065e-06,1.0
r155_full_state,155,id07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5557836731370495,5.156256564062563e-05,1.0,0.0,1.852607709750567e-05,5.156256564062563e-05,0.5704655500169716,-0.004741516209001734,-0.0030192923097603352,-1.9378449020331354e-06,1.0
r214_s23_core,214,id09,s23_core,"S2,S3",hard_source_bridge,known_private,0.5557355949841335,0.0,1.0,0.0,0.0,0.0,0.6003823279149758,-0.005609851622768669,-0.0012427774077063969,-3.019142622102187e-06,1.0
r066_q1q3_subjective,66,id03,q1q3_subjective,"Q1,Q3",h085_hard_bridge,known_private,0.5557004260635627,9.404761904761905e-06,1.0,0.0,1.2057387057387058e-05,9.404761904761905e-06,0.5593610737531152,-0.006481023274139236,-0.002355288140756674,-1.6376086456594483e-06,1.0
r040_full_state,40,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_hard_bridge,known_private,0.5556992804517341,4.272118935652951e-05,0.8971428571428571,0.0,5.639492955652207e-05,4.398804505408722e-05,0.5686122004706922,-0.006796895116741631,-0.0023273725897098585,-1.076025811067828e-05,1.0
r113_recovery_route,113,id05,recovery_route,"Q1,S2,S3,S4",q_source_bridge,known_private,0.5556858663938296,0.0,1.0,0.0,0.0,0.0,0.5504242343336073,-0.008297226646081013,-0.0028131108992683895,-2.0914166242542083e-06,1.0
r113_recovery_route,113,id05,recovery_route,"Q1,S2,S3,S4",h085_q,known_private,0.5556725412605783,0.0,1.0,0.0,0.0,0.0,0.5504242343336073,-0.00829724590455272,-0.0028041040000736928,-2.097216773672565e-06,1.0
r113_recovery_route,113,id05,recovery_route,"Q1,S2,S3,S4",source_mean,known_private,0.5556641200340999,0.0,1.0,0.0,0.0,0.0,0.5503801560952889,-0.008297150790609886,-0.0028240670142786195,-2.0843275527428823e-06,1.0
r229_q_subjective,229,id10,q_subjective,"Q1,Q2,Q3",h085_hard_bridge,known_public,0.5556279512150255,0.00010450136923779097,1.0,0.0,0.00013397611440742432,0.00010450136923779097,0.5788832331130154,-0.00864480572295867,-0.0007959903442585903,-6.696377624081261e-06,1.0
r002_s23_core,2,id01,s23_core,"S2,S3",hard_source_bridge,known_private,0.5556261768949634,0.0,1.0,0.0,0.0,0.0,0.6006866556628214,-0.004954607680806855,-0.0030535437731721293,-1.141087205201324e-06,1.0
r137_s_stage,137,id06,s_stage,"S1,S2,S3,S4",hard_source_bridge,known_private,0.5555512001487544,0.0,1.0,0.0,0.0,0.0,0.5966356244372238,-0.0043274005743273326,-0.0013736989198786544,-3.276382642675038e-06,1.0
r084_s_stage,84,id04,s_stage,"S1,S2,S3,S4",hard_q,known_private,0.555539278002265,0.0,1.0,0.0,0.0,0.0,0.5881752263392287,-0.0037238217958355246,-0.003081121285231747,-2.072531542830552e-06,1.0
r038_full_state,38,id02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",h085_q,known_public,0.5554807828473597,1.818727393396383e-05,1.0,0.0,2.3317017864056192e-05,1.818727393396383e-05,0.5798413878822928,-0.012003714579231745,-0.00042143090804516725,-6.858189898771203e-06,1.0
r145_recovery_route,145,id06,recovery_route,"Q1,S2,S3,S4",h085_q,known_private,0.5554764587434668,0.0,1.0,0.0,0.0,0.0,0.5675124617835754,-0.004049805982602664,-0.0026075719746125135,-3.445550804223851e-06,1.0
r207_s23_core,207,id09,s23_core,"S2,S3",triad_consensus,known_private,0.5554628038234559,0.0,1.0,0.0,0.0,0.0,0.5974452763436227,-0.004895937480049128,-0.0030030182539058647,-1.570361189831442e-06,1.0
r162_s_stage,162,id07,s_stage,"S1,S2,S3,S4",h085_q,known_private,0.5554419585972129,0.0,1.0,0.0,0.0,0.0,0.5973886459786453,-0.005472282285005681,-0.0015556721086303904,-3.6369437457535616e-06,1.0
r154_nonq2_full,154,id07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",hard_binary_edge,known_private,0.5554415404885586,0.0,1.0,0.0,0.0,0.0,0.5620728330572065,-0.004820434230303594,-0.0018200447344818849,-3.0527419488380456e-06,1.0
