score_col,mode,threshold,cells,gain_sum,mean_gain,positive_gain_rate,all_cells,all_gain_sum,all_mean_gain,all_positive_gain_rate,removed_gain_sum,target
wm_energy_rank_max,all,0.7733333333333333,5,1.3614369514910036,0.2722873902982007,1.0,5,1.3614369514910036,0.2722873902982007,1.0,0.0,S2
wm_energy_calendar_rhythm,low_energy_listener,1.3230511009979475,7,0.43334891861040964,0.06190698837291566,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.5121229264923193,S3
wm_energy_calendar_rhythm,high_energy_listener,1.3230511009979475,6,0.5121229264923193,0.08535382108205321,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.4333489186104096,S3
wm_energy_calendar_rhythm,all,1.3230511009979475,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_calendar_rhythm,low_energy_listener,0.6555555555555556,7,0.43334891861040964,0.06190698837291566,0.5714285714285714,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.5121229264923193,S3
wm_energy_rank_calendar_rhythm,high_energy_listener,0.6555555555555556,6,0.5121229264923193,0.08535382108205321,0.6666666666666666,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.4333489186104096,S3
wm_energy_rank_calendar_rhythm,all,0.6555555555555556,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_phone_behavior,low_energy_listener,2.1141379087250254,7,-0.21750329425624337,-0.03107189917946334,0.42857142857142855,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,1.1629751393589722,S3
wm_energy_phone_behavior,high_energy_listener,2.1141379087250254,6,1.1629751393589722,0.19382918989316203,0.8333333333333334,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,-0.21750329425624337,S3
wm_energy_phone_behavior,all,2.1141379087250254,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
wm_energy_rank_phone_behavior,low_energy_listener,0.58,7,-0.21750329425624337,-0.03107189917946334,0.42857142857142855,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,1.1629751393589722,S3
wm_energy_rank_phone_behavior,high_energy_listener,0.58,6,1.1629751393589722,0.19382918989316203,0.8333333333333334,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,-0.21750329425624337,S3
wm_energy_rank_phone_behavior,all,0.58,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,13,0.9454718451027289,0.07272860346944068,0.6153846153846154,0.0,S3
