target,modality,offset_day,window,mean_auc_absdir,max_auc_absdir,mean_abs_diff
S1,m_light,-1,day12_17,0.5110233026031626,0.5236102094509174,0.07083197941994968
S1,w_light,1,late22_23,0.5159680736216753,0.522676282051282,2.699536692121441
S1,ambience,1,night00_05,0.509579653947753,0.5226043905934467,0.5836404774161282
S1,activity,1,night00_05,0.511128797612455,0.5225718194254446,1.0917618944465737
S1,hr,0,morning06_11,0.5123772429024305,0.5222300801508722,1.0812917064697645
S1,ble,0,morning06_11,0.5184187002630546,0.5221443554538521,0.15755343559063353
S1,pedo,-1,day12_17,0.5175738528950603,0.5218151883103519,1.1208802435365186
S1,ac,0,night00_05,0.514590122651284,0.5214800995024875,0.2830424607557778
S1,w_light,-1,late22_23,0.5171037475114624,0.5213274274553572,1.9869012427606165
S1,m_light,0,late22_23,0.516691265300277,0.5212295081967213,0.09620480699203604
S1,ambience,0,morning06_11,0.5088612375566606,0.5195436222286208,0.5769314492796506
S1,ble,-1,night00_05,0.5105468085822471,0.51901947274903,0.1504343230430746
S1,hr,-1,evening18_21,0.5128118872693728,0.5186998504011968,0.9755866353024665
S1,usage,1,late22_23,0.5185074964259286,0.5186015313133957,0.08709160361702728
S1,m_light,1,morning06_11,0.5083401787879978,0.5185387131952017,0.07781344156267818
S1,ambience,-1,night00_05,0.5093495991892475,0.5183721270677792,0.42872576642180665
S1,m_light,0,night00_05,0.5075476124740701,0.5182970345761043,0.041885926927737405
S1,activity,-1,night00_05,0.5111676410490665,0.5181310512383508,0.6481117810739102
S1,screen,-1,night00_05,0.5091634081624102,0.5175871197012003,0.4472530880738989
S1,m_light,1,evening18_21,0.515351395149872,0.5175460902733631,0.11585733476604743
S1,ambience,0,evening18_21,0.5129951562298409,0.5173133083020443,0.4865100122499628
S1,screen,1,day12_17,0.5095299468194416,0.517162217789177,0.6874795542780513
S1,activity,0,late22_23,0.5097422028658964,0.5168146165046265,0.526526114595594
S1,ambience,-1,morning06_11,0.5072321607922724,0.516802587176603,0.3045245055969878
S1,activity,0,morning06_11,0.5082882143248304,0.5164003263269028,0.4301478781902617
S1,activity,0,evening18_21,0.5124602611994524,0.5162471608028555,0.5683761930460154
S1,hr,0,late22_23,0.5118416914184695,0.5150885350617632,1.145944488204436
S1,m_light,0,day12_17,0.5083210916671176,0.5150560224089635,0.03985157650615238
S1,m_light,1,day12_17,0.5082242913127947,0.5149494240403332,0.06623968819237473
S1,activity,1,morning06_11,0.5068742535563339,0.5140964782859709,0.7510557608827071
S1,m_light,1,night00_05,0.5074311864143553,0.5139583333333333,0.087600483633315
S1,ambience,1,morning06_11,0.5084556337184816,0.5133526383526384,0.3725405128968647
S1,ac,-1,morning06_11,0.5090799977391898,0.5133142448103077,0.42675346619382165
S1,activity,-1,morning06_11,0.5069808716750692,0.5130764904386952,0.5231534230135738
S1,m_light,-1,morning06_11,0.5073890003448861,0.5126945126945126,0.05017503239234807
S1,ambience,1,day12_17,0.5058906743076022,0.5125550172572115,0.45211139360187974
S1,pedo,1,late22_23,0.5118530453646979,0.5119592958576009,1.1996314343771957
S1,m_light,-1,night00_05,0.5056572895313673,0.5118033143561663,0.039679969779584955
S1,activity,0,night00_05,0.5068514618498571,0.5115298507462687,0.2883089461138155
S1,ambience,0,night00_05,0.5068325512339594,0.5114427860696518,0.28811376851057463
S1,activity,1,late22_23,0.5089230131603013,0.5114357699103462,1.5550940165346923
S1,m_light,0,morning06_11,0.5059406098909454,0.5113539769277474,0.046386975450120126
S1,ble,0,late22_23,0.5073351267596989,0.511112412177986,0.14083422952403613
S1,ambience,0,late22_23,0.5067992940910151,0.5098280963787516,0.17350781360597267
S1,m_light,1,late22_23,0.5055869709577336,0.5096034290949545,0.13937198280418617
S1,ambience,1,late22_23,0.5086271591250405,0.5091453438911067,0.3990501024399311
S1,m_light,-1,late22_23,0.5056121708343388,0.5090793918918919,0.06289213320463327
S1,m_light,0,evening18_21,0.502853924385706,0.5068140731469893,0.04625416051507392
S1,activity,1,day12_17,0.5034552009683234,0.5065387416484595,0.6528874218656983
S1,hr,-1,late22_23,0.501575131213803,0.5018833705357143,2.197670326576577
S2,wifi,0,morning06_11,0.554874489739898,0.5994668288005987,0.4443725777710321
S2,w_light,1,day12_17,0.5809159574514816,0.5950923076923078,5.2856501332258965
S2,usage,1,night00_05,0.5453371984502455,0.5924784408953644,0.27589754419654106
S2,wifi,-1,night00_05,0.5758405740439633,0.5922650756445771,0.7492261823153746
S2,wifi,0,night00_05,0.5753434779343062,0.5919552364864865,0.707507097415634
S2,w_light,1,night00_05,0.5541270391683123,0.5856461538461538,4.208307372313421
S2,w_light,0,day12_17,0.5598278538422077,0.5852280311457175,4.686503359637129
S2,hr,1,day12_17,0.5642709692015238,0.5813644688644688,4.547731938796727
S2,gps,0,morning06_11,0.5633877815138554,0.5805837277439712,5.191792107274732
S2,gps,1,morning06_11,0.5528606987321886,0.5791472868217055,4.864580043870855
S2,pedo,1,night00_05,0.5461265403990819,0.5786,4.918964127553939
S2,wifi,1,morning06_11,0.5498211436248172,0.5782945736434109,0.4046320269886238
S2,w_light,1,morning06_11,0.5438322028448698,0.577609375,3.787085717626621
S2,gps,1,day12_17,0.5402990980132413,0.5755133312902238,4.21669830793866
S2,screen,-1,day12_17,0.5241018062666113,0.5745777221691747,0.5724159323536462
S2,wifi,1,evening18_21,0.5406644523469086,0.5735651145418327,0.25751044965796344
S2,gps,0,day12_17,0.5468531908152511,0.5730114891736633,4.014176896391536
S2,gps,1,night00_05,0.5529166490002559,0.571177015755329,5.518619115518475
S2,ble,0,evening18_21,0.5387692230581845,0.5704913643057973,0.30811708180723857
S2,pedo,1,day12_17,0.5281164202215028,0.5693409567835528,2.9393034174503327
S2,gps,0,night00_05,0.565537554722006,0.5691289198606272,6.968778095363461
S2,wifi,-1,morning06_11,0.5211734147764364,0.5685062859578095,0.18577360081184366
S2,pedo,0,night00_05,0.5538270706201346,0.5678397212543554,5.401634670491377
S2,w_light,1,evening18_21,0.5580947287982811,0.5671065737051794,5.1448112468575005
S2,gps,-1,night00_05,0.5392907867248732,0.5650614390226579,4.424380249819895
S2,wifi,1,night00_05,0.5378659884166331,0.5637009576768612,0.3516964124121083
S2,gps,1,evening18_21,0.5323857665158644,0.5619397410358565,2.5103444345325663
S2,screen,1,day12_17,0.5276428828898357,0.5597149862090102,1.2738454692271983
S2,ble,1,night00_05,0.5305850797934656,0.559125,0.1699598057458642
S2,usage,1,morning06_11,0.52195943232891,0.5578449328449329,0.10075476183927201
S2,hr,-1,evening18_21,0.5339098841802039,0.5578181818181818,3.372835938142007
S2,gps,-1,evening18_21,0.5481765270330581,0.5577851239669421,4.182620830519161
S2,ac,-1,evening18_21,0.5271344659558862,0.5572100840336135,0.8598435742411272
S2,hr,0,day12_17,0.5460445249434157,0.5568186874304784,3.717503277718587
S2,ac,-1,night00_05,0.5197364685036654,0.5566268911144258,0.9267665235829495
S2,pedo,-1,evening18_21,0.5379175103184732,0.5562314049586776,2.9011780693048337
S2,screen,1,evening18_21,0.5316898970575035,0.5561629451187498,0.9229222659041341
S2,wifi,1,day12_17,0.5357317489075254,0.5558377178309661,0.36959515844364715
S2,ble,-1,evening18_21,0.5334938580285429,0.5550689802772382,0.24664205792290245
S2,usage,1,evening18_21,0.5274484496974967,0.5547341882470119,0.18385183894208945
S2,ble,0,night00_05,0.5266153158245385,0.5543518518518518,0.17417250499567571
S2,ac,1,late22_23,0.5279731072077529,0.5542769230769232,1.5558534221683828
S2,pedo,1,evening18_21,0.5403094470415575,0.5541832061068703,4.866798882433459
S2,gps,-1,day12_17,0.5405171097815834,0.5537683974844423,2.9427899675998717
S2,pedo,0,morning06_11,0.5392059742793279,0.5520283975659229,3.7215095801634455
S2,w_light,0,morning06_11,0.5386371817351815,0.5515515749596613,3.3401745410919443
S2,gps,0,late22_23,0.5310836898247524,0.5515456989247312,2.581733742299715
S2,ac,-1,day12_17,0.519025715876991,0.5508050442856672,0.4207378791890797
S2,wifi,0,day12_17,0.5355927494566222,0.5499558108705258,0.30053737068037584
S2,pedo,-1,late22_23,0.5403496538035663,0.5498305084745763,4.478996266959488
S2,gps,1,late22_23,0.5472546335554209,0.5491076923076923,4.516204724409448
S2,hr,0,morning06_11,0.5260236358837319,0.5489970700924047,1.8317650399689516
S2,ble,0,day12_17,0.5276663426716568,0.5487464875307342,0.18468177249852477
S2,usage,-1,evening18_21,0.5317105357305413,0.5486115702479339,0.21399280273170806
S2,usage,0,day12_17,0.520529535428729,0.5485489111345276,0.13721760079204426
S2,w_light,0,night00_05,0.5232222955546126,0.5482709271771772,1.5983246318307291
S2,w_light,-1,night00_05,0.5311985957778892,0.5478016904609703,2.6049990457410632
S2,ble,1,day12_17,0.5275282716391005,0.5476719077886926,0.1820528398360758
S2,pedo,-1,morning06_11,0.5199255640412193,0.5471801736861978,1.2653021734447911
S2,wifi,-1,day12_17,0.5227191319496419,0.5470843897138717,0.1427181596399163
S2,w_light,-1,day12_17,0.5290885659905309,0.5464423298541372,1.272245931722485
S2,pedo,0,day12_17,0.5348270378312606,0.5462402669632926,3.7846641482900183
S2,usage,-1,day12_17,0.5323460628921374,0.5461130683876065,0.20978421001273992
S2,screen,1,late22_23,0.5302373107207754,0.5459076923076924,1.1768746214415522
S2,ac,1,evening18_21,0.5298528989550998,0.5458167330677292,0.8183333812178653
S2,gps,-1,morning06_11,0.5283412045728456,0.5452945598687807,2.595122152599391
S2,w_light,1,late22_23,0.5287913385826772,0.545,3.1465148394912177
S2,w_light,0,evening18_21,0.5351023845946894,0.5443750559584565,3.9896373880992257
S2,pedo,1,morning06_11,0.5277544132168167,0.5441583610188261,1.9660288768228042
S2,usage,0,late22_23,0.5287951789739285,0.5440598919980363,0.16787674148727527
S2,gps,-1,late22_23,0.5419325698021144,0.544,4.41810651455771
S2,hr,1,night00_05,0.5276609134978144,0.5439587808598736,1.7260069143333292
S2,ble,0,late22_23,0.5261758203321638,0.543234257151783,0.19635172152423563
S2,screen,-1,evening18_21,0.5172120109049184,0.5421512605042017,0.6107427806656567
S2,ble,1,late22_23,0.5365213204118716,0.5418615384615385,0.09771532404603267
S2,screen,-1,morning06_11,0.515368298418016,0.5415690034803609,0.8325459586087914
S2,pedo,-1,night00_05,0.5197901490100503,0.5410185382484551,1.8420257201771062
S2,usage,0,night00_05,0.5287174895324032,0.540987224157956,0.15546129101007153
S2,wifi,1,late22_23,0.538565112053301,0.5401538461538462,0.39877286493034525
S2,pedo,0,evening18_21,0.5260641203166343,0.5400990761815505,3.084701338824704
S2,ble,0,morning06_11,0.524260536875835,0.5399527629025092,0.16106546414755263
S2,screen,1,morning06_11,0.5197481693647862,0.5397486975176219,1.228125444163755
S2,hr,-1,late22_23,0.5303008152960473,0.5396101694915254,1.1542012487881976
S2,usage,0,morning06_11,0.52093647266279,0.539555222973131,0.12590610257963455
S2,ble,1,morning06_11,0.5229637459216437,0.539514652014652,0.17620929793146992
S2,wifi,-1,evening18_21,0.526415673786554,0.5394619867636891,0.2759206189340839
S2,pedo,1,late22_23,0.5363400363416111,0.5388031496062992,3.492156268927925
S2,usage,1,day12_17,0.525113993862656,0.5385846153846153,0.1599336883843311
S2,hr,-1,night00_05,0.5167183322228969,0.5379288301725974,1.1457081935352762
S2,ac,0,night00_05,0.5170372093333221,0.5377777777777778,1.2142702016787392
S2,screen,0,night00_05,0.5268883816254243,0.5376851851851853,1.4458044229690554
S2,ble,-1,day12_17,0.5236723657998974,0.5373671978751661,0.1476578548181974
S2,ac,1,day12_17,0.5221403392098615,0.5368682170542636,1.098018430995971
S2,screen,1,night00_05,0.5256722546903073,0.5368307692307692,0.9076834816278598
S2,hr,1,late22_23,0.5276260448213204,0.5356615384615384,0.9411944276196245
S2,ac,1,night00_05,0.5159945827642164,0.5355,0.8087353876042371
S2,hr,1,evening18_21,0.5279284604105325,0.5354961832061069,2.3383843194997684
S2,ac,0,evening18_21,0.5156863048141191,0.5354776613841884,0.9498761732132817
S2,usage,-1,morning06_11,0.5223407055161503,0.535269282257234,0.17277353828604647
S2,ac,1,morning06_11,0.519682298515659,0.5351823475329451,1.3771750757538967
S2,usage,0,evening18_21,0.5261826425068529,0.5351341098763779,0.15997653635498477
S2,usage,1,late22_23,0.531642035130224,0.5343076923076923,0.19505754088431249
S2,screen,0,morning06_11,0.5204492870345757,0.533977971610972,1.2200860686774224
S2,m_light,0,late22_23,0.5262900964368374,0.533449368500915,0.13060402501186497
S2,activity,-1,day12_17,0.5142657717741207,0.5333047973395674,0.3507800959199206
S2,w_light,-1,morning06_11,0.5172919946541282,0.531979977753059,1.1444947240484737
S2,hr,-1,day12_17,0.5164967256791756,0.5318725099601593,1.335039328960215
S2,ble,1,evening18_21,0.5151068523482849,0.5315173414867662,0.0960292760846076
S2,hr,-1,morning06_11,0.5197184849603687,0.5308850111234705,1.7404044715025158
S2,wifi,0,evening18_21,0.5134861305553207,0.5308219178082192,0.09370921854836323
S2,activity,-1,evening18_21,0.5142475820725709,0.5296638655462186,0.49516358456721044
S2,gps,0,evening18_21,0.5202754585676732,0.5294410075121521,1.387523788754562
S2,activity,1,late22_23,0.5146635372501515,0.5291538461538462,1.3253858267716545
S2,activity,1,morning06_11,0.5146710630215197,0.5285426356589147,1.2323810330671303
S2,usage,-1,night00_05,0.521259878040154,0.5280056119145262,0.1329771667639045
S2,w_light,0,late22_23,0.5276960885759105,0.527844982078853,3.054323523190959
S2,ble,-1,morning06_11,0.514023987593256,0.5273279352226721,0.1320847229554047
S2,screen,-1,night00_05,0.5106054073703267,0.5269195255344841,0.5976147574047607
S2,wifi,-1,late22_23,0.5266979246592021,0.5268704255895906,0.2530802040881963
S2,ac,-1,late22_23,0.5129999896623494,0.5259491525423728,0.6031306954711937
S2,pedo,0,late22_23,0.51834223857056,0.5253157495425538,2.0767616602626617
S2,ambience,1,late22_23,0.5151129012719564,0.5251076923076924,0.5977904300423997
S2,ac,0,day12_17,0.5146372372664524,0.524878479893946,0.40374685854099823
S2,m_light,1,morning06_11,0.5131755856781024,0.5246245786086424,0.11619089201648307
S2,screen,-1,late22_23,0.5148971438219903,0.5240847457627119,0.5400496115340623
S2,w_light,-1,evening18_21,0.5174149631074978,0.5238991596638656,1.0943132444179806
S2,ble,-1,night00_05,0.5142668508942793,0.5235922467458971,0.08050666481916224
S2,ambience,-1,day12_17,0.5115275542665784,0.5231800072437522,0.44626740101504164
S2,m_light,0,evening18_21,0.516783984235581,0.5231609144280377,0.17528103649198457
S2,m_light,-1,night00_05,0.5083139705129196,0.5224116842938341,0.051404226932666365
S2,ac,-1,morning06_11,0.511286867319623,0.52228170189099,0.5567834562718327
S2,ambience,-1,morning06_11,0.5092393898940301,0.5217794253938832,0.4749892043493074
S2,hr,0,late22_23,0.5190161396196273,0.5214888204578927,1.1763202674399462
S2,ambience,0,night00_05,0.5129332255869349,0.5211921296296296,0.7859171174110197
S2,ac,0,morning06_11,0.5142864411037505,0.5205551528190258,1.1372222875241558
S2,screen,0,day12_17,0.511622608098944,0.5202144120247568,0.13582510273354131
S2,m_light,-1,morning06_11,0.5111384267918643,0.5200803212851406,0.08286204973931828
S2,activity,0,morning06_11,0.512441989450033,0.5200508719264877,1.0300435400890855
S2,ambience,0,morning06_11,0.5128922399861342,0.5199706684387818,0.716793336489193
S2,activity,0,night00_05,0.5128745824223466,0.519375,1.2088812024940079
S2,activity,1,night00_05,0.5110576723136028,0.5185846153846154,0.6257614850668768
S2,activity,-1,morning06_11,0.5103262305290983,0.5185796718576196,0.863938278267843
S2,wifi,0,late22_23,0.5147795243337936,0.5181563620071685,0.09829697216835553
S2,screen,0,late22_23,0.5102976959785033,0.5179408220645334,1.0443719644542746
S2,activity,0,evening18_21,0.5133970458510396,0.5178627214709688,1.6982775945779789
S2,m_light,0,night00_05,0.5101823562151306,0.5178125,0.1373933053811102
S2,ambience,1,evening18_21,0.5129056610467857,0.5177570966135457,0.40506856503508537
S2,ambience,1,morning06_11,0.5107628308144825,0.5173643410852713,0.6344696887060172
S2,activity,1,day12_17,0.5107363751628669,0.5170548574931045,0.8372900753442009
S2,pedo,-1,day12_17,0.511696407801978,0.5168067226890756,1.177416822020587
S2,hr,0,night00_05,0.5101829615110866,0.5157638888888889,0.758480652992848
S2,hr,1,morning06_11,0.5092791195208154,0.5155813953488372,0.4968181667505045
S2,m_light,-1,evening18_21,0.5069716713395048,0.515327731092437,0.04085894909147325
S2,ambience,0,evening18_21,0.510521774553488,0.5152407729727317,0.7280235206108454
S2,ambience,1,day12_17,0.5089614873019164,0.5151241189089795,0.47464546099532196
S2,usage,-1,late22_23,0.5143020523682409,0.5149091894822445,0.11341424803929234
S2,m_light,1,night00_05,0.5100042064765641,0.5148130985480384,0.11478082100653353
S2,ambience,1,night00_05,0.5079101017472037,0.5145538461538461,0.33574039785915727
S2,m_light,1,evening18_21,0.5086127462529904,0.5143799800796813,0.05550607279297526
S2,activity,1,evening18_21,0.5082205437820291,0.5141604126131134,0.5270314893379329
S2,hr,0,evening18_21,0.5086081485383873,0.5139085285019884,1.2629879090173892
S2,m_light,0,morning06_11,0.5056388226443588,0.5128732783013352,0.08350684596356868
S2,ambience,-1,evening18_21,0.5100522276475042,0.5116470588235293,0.364358586212135
S2,m_light,1,day12_17,0.5044331853662813,0.5113852283174992,0.07092294906025624
S2,screen,0,evening18_21,0.5077483656941504,0.5109007073148895,1.1541261171291985
S2,activity,0,day12_17,0.5042608674587891,0.5108008429926237,0.24575405695409694
S2,m_light,-1,day12_17,0.5064686851670415,0.5107226890756303,0.024390374070232035
S2,activity,-1,night00_05,0.5085289489256014,0.510434352009055,0.8010882856567356
S2,ambience,-1,night00_05,0.5060892083838057,0.5103522977484197,0.30349049146759494
S2,ambience,0,late22_23,0.5048435849660076,0.5089927254875708,0.3423214354697137
S2,m_light,1,late22_23,0.5044928528164747,0.5089384615384615,0.08620109024833456
S2,m_light,0,day12_17,0.5051413190956557,0.5088250790305584,0.036264672568709244
S2,ble,-1,late22_23,0.504820359198901,0.508233938736785,0.07970142567688643
S2,activity,0,late22_23,0.507359994188644,0.5080443611371446,0.9294466291015979
S2,activity,-1,late22_23,0.504854385001677,0.5076070750880998,0.37929029041906404
S2,w_light,-1,late22_23,0.5032275971624297,0.505980618053673,0.7444266922734073
S2,ac,0,late22_23,0.504324609670989,0.5051657964029097,0.9568924028757344
S2,m_light,-1,late22_23,0.5047701940262161,0.50487937110328,0.019707750021824122
S2,ambience,0,day12_17,0.5028140415484611,0.5041427308882015,0.1476928012873581
S2,ambience,-1,late22_23,0.5015248103615422,0.5030157224179995,0.07491761351888826
S3,pedo,0,night00_05,0.5702028564055972,0.6057289460057431,6.9424784362141905
S3,ble,-1,day12_17,0.54561272370046,0.6025297619047619,0.2761845300540967
S3,wifi,0,night00_05,0.5420187792660028,0.5902950586562389,0.4124226644052953
S3,ble,-1,evening18_21,0.5416023674782485,0.5847056878306878,0.27149990733232543
S3,pedo,-1,morning06_11,0.5533372916333811,0.5845585732761553,5.309378413297405
S3,wifi,0,evening18_21,0.5329805525279491,0.5818927530336927,0.22680311875803905
S3,pedo,-1,night00_05,0.5497877140759793,0.5813183347350714,5.449052885925423
S3,ac,-1,evening18_21,0.53638875216759,0.5791748261192518,2.00798368388479
S3,ble,0,evening18_21,0.5447065247014689,0.5791697738006463,0.3309552955439995
S3,usage,-1,night00_05,0.5233990506898751,0.5717391304347826,0.1667726489145084
S3,w_light,-1,morning06_11,0.5300039613205014,0.5663501463481043,2.543603783438904
S3,usage,-1,day12_17,0.5468920681816668,0.5662772638260518,0.32354663780113535
S3,ble,0,morning06_11,0.5339290528960601,0.5654698423983885,0.17681067633646216
S3,wifi,-1,night00_05,0.5453251468402294,0.5648654331370899,0.4490854570130934
S3,pedo,-1,evening18_21,0.5431811721127365,0.5640923035881019,5.323677179190941
S3,pedo,0,morning06_11,0.547867348461754,0.5635230201295536,4.616437477467095
S3,ble,1,day12_17,0.5209561375185953,0.563244094488189,0.1602507128446599
S3,screen,-1,day12_17,0.514832430447438,0.562632275132275,0.5884251372760462
S3,ble,-1,morning06_11,0.5322404959568611,0.5625341716785128,0.1640758555712939
S3,ble,0,day12_17,0.5300234980229988,0.5620888799696747,0.19104343791737496
S3,usage,1,day12_17,0.5268844160933841,0.5618582677165355,0.1952205116747352
S3,ble,1,morning06_11,0.5165749528567704,0.560901185770751,0.10465079764554978
S3,pedo,1,night00_05,0.5389417896229259,0.5607580302462192,4.362202711815173
S3,hr,0,morning06_11,0.5414783811208457,0.5594210838697895,3.6111829060374334
S3,usage,-1,morning06_11,0.5210684527390744,0.5593049480590487,0.17585537336410229
S3,pedo,-1,day12_17,0.5422341456499792,0.5592096560846561,4.556091379311757
S3,screen,-1,morning06_11,0.5234861233361708,0.5588225161912637,0.9113077016899934
S3,w_light,0,morning06_11,0.5330145713730337,0.5582340318677806,2.276393102039071
S3,wifi,0,morning06_11,0.5233929103333188,0.5544614290792749,0.18961357428678313
S3,w_light,0,day12_17,0.5197086714467943,0.5532588578946194,1.256441636291079
S3,w_light,-1,day12_17,0.5367514713460607,0.5525293782851786,3.3037641244776808
S3,ble,0,late22_23,0.536557793988283,0.5524585673195452,0.16136244791565968
S3,ble,-1,night00_05,0.5212796177360731,0.5524213503004595,0.08155127101521985
S3,pedo,-1,late22_23,0.543876012524675,0.5522881355932203,4.089566265060242
S3,ac,1,evening18_21,0.5249071345315408,0.5520992188229435,1.105913914216135
S3,ac,-1,day12_17,0.5279076093739342,0.5514720777905329,0.6769472953008003
S3,usage,1,night00_05,0.5261336383387852,0.5505396825396824,0.11911750787409808
S3,usage,0,morning06_11,0.5265297304077153,0.5503926402775875,0.2035947406585783
S3,usage,-1,late22_23,0.5417701994418351,0.550135593220339,0.2828077053978628
S3,wifi,1,night00_05,0.537144454232757,0.5500406199225096,0.35612307190191467
S3,usage,0,night00_05,0.5259480592523285,0.5500177746178457,0.12809423879635448
S3,hr,0,night00_05,0.5296916302224491,0.5499822253821542,2.1081879462479685
S3,usage,0,late22_23,0.5350041903853027,0.5485892343514588,0.24034031572382508
S3,usage,-1,evening18_21,0.5229121194723227,0.5485177932338443,0.1758465020262051
S3,hr,-1,morning06_11,0.5222206319884679,0.5474780477843577,1.97199004686086
S3,usage,0,evening18_21,0.523894046608945,0.547307527173299,0.16825708969943154
S3,w_light,-1,night00_05,0.5379823309587322,0.5470795214637578,2.9167876848349543
S3,pedo,1,late22_23,0.5279108948630082,0.5469525049603174,3.1930855447258573
S3,pedo,1,morning06_11,0.528935722862743,0.5442488806546241,2.6608379691831843
S3,hr,1,morning06_11,0.5280302456601231,0.5440790513833993,2.048081521829032
S3,wifi,0,late22_23,0.5339868528986458,0.5422922922922923,0.20868288473753482
S3,w_light,1,day12_17,0.529392450493975,0.5419691190944882,1.958502946767858
S3,hr,-1,day12_17,0.524182566554519,0.5416485319227293,1.7034840345003488
S3,ble,0,night00_05,0.5218151850347317,0.5413890973916307,0.18045484624820296
S3,screen,-1,evening18_21,0.5280989945549239,0.5408830198746166,1.664545156978317
S3,ac,1,morning06_11,0.5149975306407454,0.5404395808791619,0.9358771380756904
S3,screen,1,night00_05,0.5252873736841828,0.5404110671936759,1.389641679506795
S3,screen,0,evening18_21,0.5174748027673436,0.539869414869415,1.0089036241976377
S3,ac,0,morning06_11,0.5262027905938768,0.5396980710092256,0.9381761150800543
S3,usage,0,day12_17,0.5227520736146196,0.5393671817512877,0.15614905079304298
S3,ac,1,night00_05,0.5272680300039978,0.5391620553359684,1.3951140414101733
S3,wifi,-1,morning06_11,0.5221710978735418,0.539058228540186,0.1288947711770597
S3,wifi,1,morning06_11,0.5199496768154974,0.539016544117647,0.1517034652482141
S3,w_light,1,late22_23,0.5239264296978752,0.5389552899513059,1.1693120869695832
S3,gps,-1,morning06_11,0.5252102264421806,0.5388829975256275,1.846409076436153
S3,gps,0,late22_23,0.5318699322774108,0.5387432887432888,1.754390417861174
S3,gps,1,evening18_21,0.5152997802036418,0.5387009430145342,1.28619456319195
S3,w_light,1,night00_05,0.521667004169834,0.5384519622794186,1.9754271409420336
S3,screen,0,morning06_11,0.5179843980796829,0.5383280829110167,0.8189107670785466
S3,activity,-1,evening18_21,0.5306900061130762,0.5381862380984536,1.7822454508510113
S3,ac,-1,late22_23,0.5216548567149957,0.5379152542372881,2.0162624736233106
S3,pedo,1,day12_17,0.5197227180760081,0.5378321850393701,2.580488983288999
S3,ac,-1,morning06_11,0.5154672731879414,0.5377255330781847,0.8973715438936765
S3,hr,1,day12_17,0.5232364567092916,0.5365690454701068,1.3974751795549782
S3,w_light,1,morning06_11,0.515784791029583,0.5362745098039216,0.9057865530894489
S3,activity,1,evening18_21,0.5212938335501108,0.5362679100790514,1.061659999739721
S3,pedo,0,day12_17,0.5259921954271735,0.5357593368473217,2.679626111993297
S3,w_light,0,late22_23,0.5325991575991575,0.5357142857142857,2.1585520192902727
S3,m_light,-1,evening18_21,0.5229478099537698,0.5348943210210008,0.1511205853129287
S3,wifi,1,late22_23,0.5174829266762315,0.5343967013888888,0.11484913520521056
S3,hr,-1,late22_23,0.5295155197059425,0.534322033898305,2.370411272207474
S3,ac,0,evening18_21,0.5201852853630433,0.5336472836472836,0.9664654607443737
S3,wifi,-1,day12_17,0.5153664461585487,0.5336155378486056,0.08588779341689949
S3,usage,1,evening18_21,0.5244773825401581,0.5331733483907397,0.1721343558972741
S3,gps,0,evening18_21,0.5232311333658893,0.5329243215149255,2.395637849877483
S3,screen,0,night00_05,0.5186493354471408,0.5329067425050361,0.5631920208378757
S3,ac,-1,night00_05,0.5195424219338839,0.5326604990187832,0.637146268480136
S3,w_light,1,evening18_21,0.5097675224013192,0.5325932559288538,1.3411961566810078
S3,ambience,1,evening18_21,0.5204170040210512,0.5325160573122529,0.8298644524285637
S3,activity,-1,day12_17,0.5146625554731913,0.5319906813424269,0.5979132124484927
S3,ble,1,evening18_21,0.5220679819720844,0.5317929008873892,0.10883249084662339
S3,ac,0,late22_23,0.5291090763286352,0.5313040313040313,1.286888999856405
S3,wifi,1,evening18_21,0.5174585583237372,0.5310273715785527,0.14973926782342684
S3,screen,0,day12_17,0.5147727348334108,0.5310135817712426,0.6731947009779683
S3,ambience,-1,evening18_21,0.5214692211128454,0.5309946654061719,0.9723507570471401
S3,screen,1,late22_23,0.5186513062333997,0.5305286789350534,0.5143041425567567
S3,wifi,-1,evening18_21,0.5145774327392889,0.5302910052910053,0.14479855191902335
S3,hr,0,evening18_21,0.5160939474707587,0.5298623822113755,1.4638693611203504
S3,activity,1,night00_05,0.5147309567226154,0.5296989166036785,1.3228276500022471
S3,ambience,1,night00_05,0.5132532563916575,0.5296359284454523,0.6480737852432483
S3,gps,1,day12_17,0.5130724774502199,0.5295905511811023,0.684833197407194
S3,hr,0,day12_17,0.5171672682125774,0.5295114500412514,1.080361235870053
S3,gps,1,late22_23,0.5285681739806647,0.5293743799603174,1.5344181310472393
S3,hr,1,evening18_21,0.5145981218712223,0.5284339457567804,1.8255160341092482
S3,usage,1,morning06_11,0.5185750660739821,0.5283162055335968,0.14409541396167466
S3,gps,0,morning06_11,0.5145812820900745,0.527872582480091,1.0167768387793916
S3,hr,-1,evening18_21,0.5222905923643569,0.5277058432934927,1.9685046741928138
S3,ambience,-1,day12_17,0.5132270086308246,0.5276858667026808,0.5889719196402226
S3,ac,0,night00_05,0.5153650123267518,0.5272988505747127,0.5204236513880703
S3,gps,0,day12_17,0.511137665838587,0.5271996215704825,0.5534429228225571
S3,screen,-1,late22_23,0.5189695732080866,0.527159485399224,2.0973748553536176
S3,wifi,0,day12_17,0.5131567425850749,0.5264675406586475,0.08464531348466053
S3,hr,1,night00_05,0.5113248241489263,0.526403162055336,1.2005794048471214
