family,target,candidate,mode,mean_delta,std_delta,mean_coverage,mean_move
chrono_tail,Q2,nn_identity_token,top50_w050,0.02057107383602656,0.018273037713234175,0.5033330033330033,0.07736313162914733
hole_v1,Q3,near_date_peer_w3,top50_w050,0.020611326914493078,0.01171269873506028,0.5075075075075075,0.0859529428109392
chrono_tail,S4,nn_semantic_app,top20_w075,0.02074953384427843,0.008146040784300902,0.2058303177706163,0.14716343841031454
chrono_tail,S3,nn_identity_token,top10_w090,0.020779401409033598,0.02451679235157078,0.1111549469758425,0.19012151060099378
hole_v1,S4,nn_hour_transition,top20_w075,0.020796420741308424,0.0352568529502871,0.2072072072072072,0.17745817767689923
chrono_tail,Q2,nn_hour_transition,top30_w060,0.020905675849782163,0.0211204854720919,0.3041686922283937,0.11717878441507695
hole_v1,S4,near_date_peer_w7,top20_w075,0.021067820924017894,0.002980364847272194,0.2072072072072072,0.18376232493807954
mirror_v1,Q2,near_date_peer_w3,top20_w075,0.021097510926626078,0.016314799590491598,0.2081218274111675,0.24996323111508323
hole_v1,S4,nn_semantic_app,top30_w060,0.021144012548335422,0.02344047771263048,0.3063063063063063,0.11828914521595468
hole_v1,Q2,near_date_peer_w3,top10_w090,0.02127187367299621,0.007709873758484736,0.11411411411411411,0.27499885910591804
mirror_v1,Q2,near_date_peer_w7,top20_w075,0.02156854346385569,0.001346934739215742,0.2098138747884941,0.2379041774037979
hole_v1,Q3,near_date_peer_w3,top30_w060,0.02162394052617045,0.012679730190072978,0.3183183183183183,0.1247849641406854
hole_v1,S3,near_date_peer_w3,blend_all_w025,0.02174099837232446,0.005242766814839336,1.0,0.039550821231583475
mirror_v1,S1,nn_hour_transition,top50_w050,0.022005244046442107,0.013936265891636553,0.5025380710659898,0.0885239216433582
chrono_tail,Q2,nn_semantic_app,top30_w060,0.022017411677384986,0.01509502103843466,0.3041686922283937,0.1567093246549169
hole_v1,S4,nn_rest_boundary,top50_w050,0.022119255680610943,0.009491255145920842,0.5045045045045045,0.10024852564430399
chrono_tail,Q3,nn_hour_transition,top30_w060,0.02214021843683689,0.01822129180141989,0.3041686922283937,0.12745896892328717
hole_v1,Q1,nn_hour_transition,top10_w090,0.022140521003818987,0.01685972416101764,0.10810810810810811,0.1600707568433384
chrono_tail,Q2,nn_identity_token,top20_w075,0.022156142401751417,0.011877700150109064,0.2058303177706163,0.14537943471134873
mirror_v1,Q3,nn_semantic_app,top30_w060,0.022221273034342365,0.012994720629683678,0.29949238578680204,0.11780478766093401
chrono_tail,Q1,nn_identity_token,top10_w090,0.02222366423223987,0.017093951540656398,0.10749194331283884,0.1865345408027512
mirror_v1,S3,nn_semantic_app,top30_w060,0.02224496588339016,0.009456901157194266,0.29949238578680204,0.10428727179640683
hole_v1,S1,nn_hour_transition,top30_w060,0.02228670352028228,0.005903840894904292,0.3063063063063063,0.0887651363748493
mirror_v1,S4,near_date_peer_w7,top10_w090,0.022294421491176924,0.0034141432487004215,0.10152284263959392,0.23793910602882493
hole_v1,S3,near_date_peer_w7,top20_w075,0.022349092356880134,0.008333038670090097,0.2072072072072072,0.11118815768622675
chrono_tail,S3,same_date_peer_w0,blend_all_w025,0.022399269196214117,0.005038723848954032,1.0,0.08864813397842435
hole_v1,S1,nn_semantic_app,top20_w075,0.022407655662503172,0.013414744004050365,0.2072072072072072,0.12543959002270585
chrono_tail,Q2,nn_identity_token,top30_w060,0.022457965783673983,0.01482141783175858,0.32819271625241775,0.10655169577439293
mirror_v1,S4,near_date_peer_w3,blend_all_w025,0.022476653670731223,0.005440209041936689,1.0,0.04413442477808191
chrono_tail,S2,near_date_peer_w3,top50_w050,0.02252186220171844,0.0013594392314320617,0.5434657225702001,0.1693510644549069
mirror_v1,S1,nn_hour_transition,top30_w060,0.022638651594825514,0.012417840531683396,0.29949238578680204,0.10973962840379842
hole_v1,S4,nn_semantic_app,top50_w050,0.022736718635794923,0.021354600927780187,0.5045045045045045,0.09280336820533829
mirror_v1,S1,nn_rest_boundary,top10_w090,0.022787536467602343,0.011943368852802167,0.10152284263959392,0.15845376660189048
hole_v1,Q2,nn_semantic_app,top10_w090,0.022805513939169852,0.03146446124293161,0.10810810810810811,0.243064091768612
chrono_tail,Q2,nn_rest_boundary,top20_w075,0.022871666976584715,0.017197376149479863,0.2058303177706163,0.1935200990443782
chrono_tail,S2,nn_identity_token,top20_w075,0.023025564320913555,0.006703172633875103,0.2058303177706163,0.11670572501583987
chrono_tail,S4,nn_semantic_app,top30_w060,0.02320176353941472,0.011562246581317773,0.3041686922283937,0.11904988203161215
hole_v1,Q2,nn_hour_transition,top10_w090,0.023239909798381753,0.02534243468637169,0.10810810810810811,0.2743375291972176
chrono_tail,Q2,nn_semantic_app,top50_w050,0.02350768023693217,0.005406868272481347,0.5033330033330033,0.11480777891929465
mirror_v1,S2,nn_identity_token,top20_w075,0.023622134960951818,0.006934584687161783,0.20304568527918784,0.09884300602932322
hole_v1,S3,near_date_peer_w3,top20_w075,0.023918057614747117,0.015247256192639624,0.22222222222222224,0.16753357770819252
chrono_tail,Q2,nn_rest_boundary,top10_w090,0.023924892143466714,0.003911586464981891,0.10749194331283884,0.24835139908388434
hole_v1,S3,nn_semantic_app,top20_w075,0.02398450744408846,0.021029684917827064,0.2072072072072072,0.1408967875451516
hole_v1,S2,near_date_peer_w3,blend_all_w025,0.023990258503586086,0.010958977127532193,1.0,0.04384728228487488
hole_v1,S2,nn_rest_boundary,top50_w050,0.024082554039122368,0.01796892231784672,0.5045045045045045,0.07993433375441068
mirror_v1,Q1,nn_hour_transition,top10_w090,0.024115675638584893,0.012969638897880382,0.10152284263959392,0.2334376198531777
mirror_v1,S3,nn_rest_boundary,top50_w050,0.024179896907678373,0.007848946019401427,0.5025380710659898,0.07314780096607332
chrono_tail,S3,nn_identity_token,blend_all_w025,0.024262502111846957,0.004178898774022967,1.0,0.035714799359304016
mirror_v1,S3,same_date_peer_w0,top10_w090,0.024461876700119605,0.02172867518983821,0.13874788494077836,0.3553324785961305
hole_v1,Q3,same_date_peer_w0,blend_all_w025,0.024477660427432713,0.0019669700731592323,1.0,0.06938793297572797
hole_v1,Q3,nn_semantic_app,top20_w075,0.02452304630704198,0.01619787443254794,0.2072072072072072,0.1316306625022567
hole_v1,S1,nn_hour_transition,top50_w050,0.02456218705699668,0.011732100567687092,0.5045045045045045,0.07127602249165375
hole_v1,Q3,nn_semantic_app,top10_w090,0.02472591224689839,0.02009788818890913,0.10810810810810811,0.18799657905625952
chrono_tail,S2,near_date_peer_w7,top30_w060,0.02475922939613569,0.017363287698840317,0.3139822617434558,0.2002110920127763
mirror_v1,Q1,nn_semantic_app,top10_w090,0.024859907613173804,0.03442322881880686,0.10152284263959392,0.3270623321532424
hole_v1,S4,nn_rest_boundary,top30_w060,0.024962383567844932,0.006045784132447495,0.3063063063063063,0.1366200033315045
hole_v1,S4,same_date_peer_w0,top50_w050,0.024998895075938627,0.03399398623067444,0.5705705705705705,0.2070086975302455
hole_v1,Q2,near_date_peer_w7,top20_w075,0.025065926599620886,0.008007669445811435,0.2072072072072072,0.1523151974883072
chrono_tail,S1,nn_identity_token,top10_w090,0.025079430827516513,0.014602504612498762,0.10749194331283884,0.19355726828709785
chrono_tail,S2,nn_semantic_app,top10_w090,0.02520660821806342,0.015631474130955947,0.10749194331283884,0.1558468571273884
mirror_v1,Q2,near_date_peer_w7,top30_w060,0.02521194636500949,0.01079108377887555,0.30456852791878175,0.1722450629026844
chrono_tail,S3,nn_hour_transition,top50_w050,0.02528623560870713,0.009308710150336637,0.5033330033330033,0.07880199109370456
chrono_tail,S2,nn_semantic_app,top20_w075,0.02577513015733431,0.013589794445063962,0.2058303177706163,0.11633791824623002
hole_v1,S4,same_date_peer_w0,top30_w060,0.025822218912711786,0.051054985664373206,0.32732732732732733,0.27683098869158584
chrono_tail,S2,same_date_peer_w0,blend_all_w025,0.02599872830144186,0.009612759829308575,1.0,0.08027591117713788
chrono_tail,S1,nn_identity_token,top20_w075,0.02612935183163767,0.018666355690943895,0.2058303177706163,0.13343337067323427
hole_v1,S1,near_date_peer_w3,blend_all_w025,0.026340271338533783,0.011262814851494109,1.0,0.04017833599650403
hole_v1,Q2,near_date_peer_w7,top30_w060,0.026541376262311123,0.0032643943865752023,0.3123123123123123,0.1099827380230699
mirror_v1,S1,nn_hour_transition,top20_w075,0.026564672803749707,0.017304382513151466,0.20304568527918784,0.13634233746814725
chrono_tail,S3,nn_semantic_app,top10_w090,0.02659257968107731,0.02099236104503007,0.10749194331283884,0.16404394618738374
chrono_tail,S3,nn_identity_token,top20_w075,0.02678773607939307,0.01585706404567946,0.2118363237766223,0.13130988005987054
hole_v1,S4,nn_rest_boundary,top10_w090,0.026799984749242205,0.014268662037274504,0.10810810810810811,0.23065940218722245
hole_v1,Q1,near_date_peer_w3,top30_w060,0.026861736183963997,0.006369438725048626,0.3093093093093093,0.12204148437402733
chrono_tail,S3,near_date_peer_w3,top10_w090,0.02686983172620605,0.01308122126242169,0.12293275726111547,0.5137678734816032
chrono_tail,Q3,near_date_peer_w3,top20_w075,0.02691398235200289,0.006419154604141493,0.21864689028868134,0.18453749516448184
hole_v1,S1,nn_hour_transition,top20_w075,0.026993818807405257,0.0038660122204343408,0.2072072072072072,0.11289907983292728
hole_v1,S3,nn_rest_boundary,top50_w050,0.027011236528083054,0.01362954156790873,0.5045045045045045,0.07191851464409728
hole_v1,S3,nn_rest_boundary,blend_all_w025,0.02713531448131797,0.0042524222656118976,1.0,0.03777192398603467
mirror_v1,Q2,nn_semantic_app,top30_w060,0.027470877649511987,0.019255992168486342,0.29949238578680204,0.15405790794742433
chrono_tail,S3,nn_identity_token,top30_w060,0.027499440003038167,0.017958830242943844,0.3096592574204515,0.100869221435032
hole_v1,Q3,near_date_peer_w3,top10_w090,0.027672958642433243,0.017270849684175676,0.10810810810810811,0.23140664260784405
chrono_tail,S3,nn_hour_transition,top20_w075,0.027784147035804046,0.011793823908798018,0.2058303177706163,0.153760583491798
hole_v1,Q1,nn_semantic_app,top30_w060,0.027983689667859506,0.012930856051655075,0.3063063063063063,0.16980593617889086
hole_v1,S3,near_date_peer_w3,top10_w090,0.028148437008039522,0.025276733846838106,0.11111111111111112,0.2336148040381956
chrono_tail,Q2,nn_hour_transition,top20_w075,0.028218644933844628,0.025233728425796978,0.2058303177706163,0.16000866416385776
hole_v1,S3,near_date_peer_w3,top50_w050,0.028305397684522376,0.01144855375449647,0.5165165165165165,0.09086316928479414
mirror_v1,S3,nn_semantic_app,top10_w090,0.0283092264960008,0.003452504530643244,0.10152284263959392,0.19529540770607257
mirror_v1,S2,nn_identity_token,top10_w090,0.028393062445146316,0.008867894690397048,0.116751269035533,0.1283855868492064
chrono_tail,Q1,same_date_peer_w0,blend_all_w025,0.02860235658045644,0.007278293543341892,1.0,0.06615424717831407
chrono_tail,S2,nn_identity_token,top10_w090,0.028683927397597248,0.012830304609702779,0.11848095430184984,0.16273304844992037
hole_v1,S3,near_date_peer_w3,top30_w060,0.028767247845323734,0.013464035904392326,0.3183183183183183,0.12418917501562499
mirror_v1,S1,near_date_peer_w3,top20_w075,0.02880309870016151,0.009498312654069543,0.2081218274111675,0.19024450293863512
mirror_v1,Q2,near_date_peer_w7,top50_w050,0.028819054508128345,0.002187508941084072,0.5177664974619289,0.12438925169651188
chrono_tail,S2,near_date_peer_w7,top20_w075,0.028984771001932235,0.006371908906325516,0.214323885965677,0.2913068221607173
hole_v1,Q3,near_date_peer_w3,top20_w075,0.02899932548947226,0.006096411573359951,0.2192192192192192,0.16952705724683273
mirror_v1,S1,near_date_peer_w3,top10_w090,0.0291307077623633,0.026740202330262756,0.1319796954314721,0.25654388896073893
mirror_v1,S1,same_date_peer_w0,top50_w050,0.0292064071149154,0.0011309536361938457,0.5685279187817259,0.1790897950197157
chrono_tail,Q2,nn_identity_token,top10_w090,0.02967126219334985,0.010074187143983912,0.10749194331283884,0.21058599707536949
hole_v1,S4,near_date_peer_w3,top50_w050,0.02998229156270793,0.01463697234791857,0.5195195195195196,0.10009765983681597
mirror_v1,Q2,near_date_peer_w7,top10_w090,0.030276697876160757,0.009725307367502399,0.10321489001692047,0.32470752392843716
mirror_v1,S3,nn_semantic_app,top20_w075,0.03076831856348583,0.007343049506847718,0.20304568527918784,0.13663772335794236
hole_v1,S4,nn_identity_token,top30_w060,0.030842699642106248,0.01766834402549802,0.3063063063063063,0.15360051715917414
mirror_v1,Q2,near_date_peer_w3,top10_w090,0.030856119572046037,0.007894300350923556,0.1065989847715736,0.31843252943947237
hole_v1,Q1,near_date_peer_w3,top20_w075,0.03097452434226544,0.006919804473875929,0.22822822822822822,0.17618306110661666
hole_v1,S4,nn_rest_boundary,top20_w075,0.03102282537078623,0.019315723820153962,0.2072072072072072,0.17945031803073921
chrono_tail,S4,same_date_peer_w0,top50_w050,0.031312723461886995,0.009954403061704574,0.5577389756494234,0.22046219709496542
hole_v1,S4,nn_semantic_app,top10_w090,0.03137346445981337,0.02359341340308566,0.10810810810810811,0.1754891302237954
chrono_tail,S2,near_date_peer_w7,top50_w050,0.03151327797008393,0.01032175575229581,0.508823568525061,0.17016170201505973
hole_v1,S1,same_date_peer_w0,blend_all_w025,0.031589790532869255,0.015041537277744252,1.0,0.07800406949618563
mirror_v1,S1,near_date_peer_w3,top30_w060,0.03167566798553797,0.013622733181987597,0.3147208121827411,0.15191976307453903
hole_v1,Q2,near_date_peer_w7,top50_w050,0.03170907396916182,0.0014470933776278506,0.5075075075075075,0.07784920751104057
chrono_tail,Q3,nn_hour_transition,top10_w090,0.03181909218276927,0.022197507204150542,0.10749194331283884,0.22789532445801344
mirror_v1,Q3,nn_semantic_app,top20_w075,0.031839738274748064,0.019983270640958388,0.20304568527918784,0.1571994862911191
chrono_tail,S2,near_date_peer_w3,top20_w075,0.031929293310237306,0.00765483582270848,0.22428201532679146,0.2943030222635578
hole_v1,S1,near_date_peer_w7,top50_w050,0.03197383030691551,0.016089145802712933,0.5105105105105104,0.09440311020046345
hole_v1,S3,same_date_peer_w0,blend_all_w025,0.031991466479902475,0.008456787229673374,1.0,0.06724064059382887
chrono_tail,Q3,nn_semantic_app,top20_w075,0.03218839515519334,0.011747542890964672,0.2058303177706163,0.19609124396844732
mirror_v1,S1,near_date_peer_w3,top50_w050,0.03222359771562181,0.007599573721186324,0.5194585448392556,0.10011951920232581
chrono_tail,S3,nn_rest_boundary,top20_w075,0.032236180949649085,0.006676169875058888,0.2058303177706163,0.12884758320771794
mirror_v1,S4,near_date_peer_w7,top50_w050,0.03227605553197255,0.012014348220199198,0.5025380710659898,0.11266283305228762
mirror_v1,S3,same_date_peer_w0,top50_w050,0.03255526648651389,0.022026160122386354,0.5465313028764806,0.17561874723282314
mirror_v1,S3,near_date_peer_w7,top10_w090,0.03261445846525909,0.024930952414792408,0.1116751269035533,0.36788787437000936
chrono_tail,Q2,nn_hour_transition,top10_w090,0.03319120835367632,0.01950531463826902,0.10749194331283884,0.21366223999143075
chrono_tail,Q3,nn_hour_transition,top20_w075,0.03330938919377713,0.015194126680503607,0.2058303177706163,0.167412217514299
mirror_v1,S2,same_date_peer_w0,top50_w050,0.033363591006054204,0.030340257049931485,0.5397631133671742,0.19112401378417374
mirror_v1,S2,near_date_peer_w3,top50_w050,0.0333989265987172,0.015237775149080849,0.5042301184433163,0.1358598344416602
mirror_v1,Q1,near_date_peer_w7,top50_w050,0.03341938964081074,0.013325137878484793,0.5076142131979695,0.11176941575705183
chrono_tail,Q3,nn_semantic_app,top10_w090,0.03346916266162251,0.005422448694444736,0.10749194331283884,0.2671012133453146
hole_v1,Q1,nn_rest_boundary,top10_w090,0.033725569931934984,0.037590469409536226,0.10810810810810811,0.28900251697625673
chrono_tail,Q2,nn_semantic_app,top10_w090,0.03387163790044401,0.0255943051748419,0.10749194331283884,0.29141657114479297
chrono_tail,S2,near_date_peer_w7,top10_w090,0.033998315859510964,0.010096815369078345,0.11861763354300668,0.3638919098438411
mirror_v1,S2,near_date_peer_w3,top10_w090,0.034327555664884137,0.025434451218642323,0.10829103214890017,0.3718622240077172
mirror_v1,S2,near_date_peer_w7,top30_w060,0.034437216894682675,0.015382488525605843,0.3096446700507614,0.188839589489443
chrono_tail,S1,near_date_peer_w7,blend_all_w025,0.034443590021508284,0.0032185505569833585,1.0,0.04073986533073947
chrono_tail,S3,near_date_peer_w3,top30_w060,0.03460449097695032,0.011963880734088089,0.3103192580804521,0.283875351513549
mirror_v1,S4,same_date_peer_w0,top30_w060,0.034733415269443034,0.004542349094151749,0.34517766497461927,0.24896022265626316
hole_v1,S4,nn_semantic_app,top20_w075,0.034821776767993286,0.027411317487478423,0.2072072072072072,0.15710208266220047
mirror_v1,S1,near_date_peer_w7,top50_w050,0.034834923982689205,0.013645610589610875,0.509306260575296,0.09767489413466217
chrono_tail,S4,near_date_peer_w3,top10_w090,0.03489654232904871,0.013635499257743324,0.12293275726111547,0.24355735816469026
hole_v1,S1,near_date_peer_w7,top30_w060,0.03508762032986975,0.024635525391833103,0.3093093093093093,0.1369699411411174
chrono_tail,Q2,near_date_peer_w7,top20_w075,0.03558931164845954,0.02220785993342201,0.2118363237766223,0.22374781553471487
hole_v1,S4,near_date_peer_w3,top30_w060,0.03575703187950485,0.015092236615807919,0.3123123123123123,0.1471331771928288
mirror_v1,Q1,near_date_peer_w7,top30_w060,0.035774179844440535,0.014541077111846726,0.30118443316412863,0.15775437608807139
mirror_v1,S2,near_date_peer_w7,top10_w090,0.03607115991228708,0.023454690769742607,0.10152284263959392,0.3654908143789442
chrono_tail,S3,nn_hour_transition,top30_w060,0.03680564097697592,0.01573767064045779,0.3041686922283937,0.1144040420580806
hole_v1,S2,near_date_peer_w7,top50_w050,0.03682455313041574,0.0162429685565999,0.5075075075075075,0.10402514675137205
mirror_v1,S2,near_date_peer_w7,top50_w050,0.03721609454895136,0.011401639635244923,0.5025380710659898,0.12644251328712544
hole_v1,Q1,nn_semantic_app,top20_w075,0.03737519823533475,0.010912993436492152,0.2072072072072072,0.23156744042924396
chrono_tail,S3,same_date_peer_w0,top20_w075,0.03737585747825182,0.019939987941636383,0.22084533278563132,0.39009890129427016
mirror_v1,S3,same_date_peer_w0,top30_w060,0.03742699478756358,0.01687842013925474,0.4060913705583757,0.23770645720751257
mirror_v1,S2,near_date_peer_w7,top20_w075,0.03763592918969431,0.011948247643669176,0.21150592216582065,0.2563414149495498
chrono_tail,Q3,near_date_peer_w7,top20_w075,0.03771845683786201,0.011529980820309602,0.21681144815473175,0.16262748822458548
hole_v1,S2,near_date_peer_w7,top30_w060,0.03809025840774505,0.017205662860887202,0.3123123123123123,0.1568583515267511
chrono_tail,Q3,near_date_peer_w3,top50_w050,0.038114256991526596,0.004738516209224886,0.5131465728480654,0.12998364740688836
mirror_v1,S1,nn_hour_transition,top10_w090,0.038144760028854696,0.014566772100802103,0.10152284263959392,0.14211180004898505
hole_v1,Q1,near_date_peer_w3,top10_w090,0.038368267031851665,0.017761976655901186,0.10810810810810811,0.2826529670614779
chrono_tail,Q2,near_date_peer_w3,top20_w075,0.03931771487956226,0.004984766141612251,0.21198088362267464,0.2317009701846
chrono_tail,S1,near_date_peer_w3,blend_all_w025,0.03940777990986747,0.004239644215013326,1.0,0.04430865655531661
hole_v1,S2,same_date_peer_w0,blend_all_w025,0.039846102541180595,0.005739165349717202,1.0,0.07747054305460184
hole_v1,S4,nn_identity_token,top20_w075,0.03987315808493145,0.01977919858781343,0.2072072072072072,0.21785938867096102
hole_v1,S2,near_date_peer_w7,top20_w075,0.04200091180209845,0.018577339704265863,0.21021021021021022,0.23294436768707624
mirror_v1,Q1,near_date_peer_w7,top10_w090,0.042187553350366724,0.01772658307487035,0.10321489001692047,0.32406318156383457
hole_v1,S1,nn_hour_transition,top10_w090,0.04226230575765585,0.007257394634410023,0.10810810810810811,0.1521067629339824
chrono_tail,Q3,near_date_peer_w3,top30_w060,0.04275491385187894,0.01952559634000088,0.3071716952313967,0.17288141826276002
hole_v1,Q1,same_date_peer_w0,top30_w060,0.04298141187643293,0.009127476520670526,0.32732732732732733,0.23753744551677516
hole_v1,S4,same_date_peer_w0,top20_w075,0.04371497345434361,0.05471439673940765,0.26126126126126126,0.3582654386382023
mirror_v1,S1,near_date_peer_w7,top30_w060,0.04409027005410204,0.016320192120123932,0.30287648054145516,0.14583606478150044
chrono_tail,Q3,same_date_peer_w0,top20_w075,0.04472554630358087,0.017220460945264963,0.23395102499580112,0.31234600364746834
mirror_v1,Q3,same_date_peer_w0,top30_w060,0.04524618251087139,0.020351269995626548,0.30287648054145516,0.2276469290954811
chrono_tail,Q3,near_date_peer_w7,top50_w050,0.045493142830653345,0.00826781909946124,0.5153450153450153,0.11084896837228268
chrono_tail,S3,nn_identity_token,top50_w050,0.04563180264792451,0.005705285697838054,0.5033330033330033,0.07519580991891166
hole_v1,S2,near_date_peer_w7,top10_w090,0.045720025036060284,0.015909320555186384,0.11411411411411411,0.33776893309156913
mirror_v1,Q2,nn_semantic_app,top20_w075,0.04579872887088032,0.0177001774896276,0.20304568527918784,0.21257481542003623
mirror_v1,S1,near_date_peer_w7,top20_w075,0.045964024920183665,0.014638928316238288,0.20473773265651438,0.1894290635743481
hole_v1,S4,nn_identity_token,top10_w090,0.04633008012585471,0.002510512520863192,0.10810810810810811,0.322118669436668
mirror_v1,S4,near_date_peer_w3,top30_w060,0.046682479300767486,0.005574254230407384,0.30118443316412863,0.1746783440258847
mirror_v1,S1,near_date_peer_w7,top10_w090,0.04708856819671725,0.02804985764462345,0.10152284263959392,0.2783798745479608
chrono_tail,S2,same_date_peer_w0,top50_w050,0.04739905074300018,0.018503243125089767,0.6227551973820631,0.2071963683553927
hole_v1,S2,near_date_peer_w3,top30_w060,0.04827600416891568,0.023681183325250238,0.3153153153153153,0.18205128745605673
mirror_v1,Q1,near_date_peer_w7,top20_w075,0.04844259263142214,0.02393481729024665,0.20473773265651438,0.22080139551813127
hole_v1,S2,near_date_peer_w3,top20_w075,0.04864918119745772,0.03737358339309301,0.21021021021021022,0.2631502122452119
chrono_tail,Q2,near_date_peer_w3,top10_w090,0.04866506198607264,0.008588944322510186,0.10997950550189356,0.3604323187993048
chrono_tail,S2,same_date_peer_w0,top10_w090,0.04872264851617388,0.01429753579878217,0.13715897297986848,0.5300348611474223
chrono_tail,S2,near_date_peer_w3,top10_w090,0.04872762092475724,0.018530394068099035,0.11964851517090323,0.43505335751586244
mirror_v1,S4,near_date_peer_w3,top50_w050,0.049211915744109026,0.012301946164517203,0.5042301184433163,0.131886367958821
mirror_v1,Q1,near_date_peer_w3,top30_w060,0.04923942531251616,0.0024205329080577522,0.30456852791878175,0.16064636921286274
mirror_v1,S1,same_date_peer_w0,top30_w060,0.049340476681434486,0.002798150953416874,0.38071065989847713,0.25329547555063014
mirror_v1,Q1,near_date_peer_w3,top50_w050,0.04947624877271147,0.011225016551037437,0.5025380710659898,0.12650756555560352
chrono_tail,S2,same_date_peer_w0,top30_w060,0.049703148365812654,0.051162310712330655,0.3569655435327077,0.3064712610141896
mirror_v1,S3,same_date_peer_w0,top20_w075,0.05058013843537079,0.038194240914224076,0.25380710659898476,0.32216529140853295
hole_v1,S1,near_date_peer_w7,top20_w075,0.05110749163382674,0.01799574724594655,0.2072072072072072,0.19244460950760656
chrono_tail,S1,near_date_peer_w7,top10_w090,0.05132461063169506,0.00835243036879495,0.11979307501695562,0.25067620889692915
chrono_tail,Q3,near_date_peer_w7,top10_w090,0.051619239040310405,0.013180989983641873,0.12096851649090455,0.2595866365086747
mirror_v1,Q1,same_date_peer_w0,top50_w050,0.052274994666791454,0.026775093309707558,0.5448392554991539,0.1966623389048611
chrono_tail,Q3,near_date_peer_w3,top10_w090,0.05281243314446379,0.020446695321962506,0.12448696030785582,0.227355047816615
hole_v1,S2,near_date_peer_w3,top10_w090,0.05298186922922299,0.04084817215687142,0.12012012012012012,0.3837671665899427
hole_v1,S2,near_date_peer_w3,top50_w050,0.053325380286525594,0.025659058033587742,0.5225225225225225,0.11895990508412618
chrono_tail,Q2,same_date_peer_w0,top30_w060,0.05345797721294421,0.00692603279852087,0.3560871023557591,0.27912344423921825
mirror_v1,Q2,same_date_peer_w0,top50_w050,0.05417271432897456,0.008722890652905484,0.5228426395939086,0.2165592513607886
chrono_tail,Q3,same_date_peer_w0,top30_w060,0.054283188776638513,0.03867033097519601,0.3587034631810751,0.25518552092626307
mirror_v1,Q1,same_date_peer_w0,top30_w060,0.05459149679675653,0.020411296209932202,0.35871404399323187,0.24476677369908492
mirror_v1,S4,same_date_peer_w0,top50_w050,0.05478316142373182,0.0043798150361387825,0.5516074450084602,0.22592181343699633
chrono_tail,S3,near_date_peer_w3,top20_w075,0.05480722903171098,0.00532333244740816,0.23146346280674637,0.38393597080892344
mirror_v1,S2,same_date_peer_w0,top30_w060,0.055120443106508175,0.031008729258663596,0.3367174280879865,0.2855629487062697
chrono_tail,S1,same_date_peer_w0,top50_w050,0.05565708955896157,0.016339593782897073,0.5798536768686023,0.19437494210520798
hole_v1,S4,same_date_peer_w0,top10_w090,0.055942638503308974,0.04616175557235624,0.15615615615615616,0.4014135776145878
chrono_tail,Q3,same_date_peer_w0,top50_w050,0.05600139957250486,0.015123443647417814,0.5233231427261278,0.19908994377486447
hole_v1,S4,near_date_peer_w3,top20_w075,0.05639687512734526,0.012678988515298929,0.21021021021021022,0.21449497094951533
mirror_v1,S4,near_date_peer_w3,top10_w090,0.05645261005802208,0.011175982182406455,0.10490693739424704,0.32621083106425114
mirror_v1,Q3,same_date_peer_w0,top50_w050,0.05655737009079872,0.009993789981437724,0.5211505922165821,0.20426098522258815
chrono_tail,Q2,same_date_peer_w0,top10_w090,0.05666608230604986,0.020564623978172044,0.15837947181230763,0.37631373773112325
mirror_v1,Q3,nn_semantic_app,top10_w090,0.05669187902735617,0.031208594265286032,0.10152284263959392,0.23433978061442948
hole_v1,Q2,same_date_peer_w0,top50_w050,0.056898787814377294,0.006130551099247044,0.5225225225225225,0.19395320689369086
mirror_v1,S4,near_date_peer_w3,top20_w075,0.05724258076697434,0.010958914453646468,0.20642978003384096,0.24844681004293742
mirror_v1,Q2,nn_semantic_app,top10_w090,0.057644412833701066,0.008903359178779297,0.10152284263959392,0.30598126165157447
mirror_v1,Q1,same_date_peer_w0,top20_w075,0.057650439260210073,0.04524067934955526,0.23688663282571912,0.2953152261203373
hole_v1,Q2,same_date_peer_w0,top30_w060,0.05804345530228372,0.029735399175400242,0.3873873873873874,0.22404469389396928
hole_v1,S1,near_date_peer_w3,top50_w050,0.059712915543447376,0.01556371797043643,0.5195195195195196,0.10549608966305134
mirror_v1,S2,same_date_peer_w0,top10_w090,0.06158005127662377,0.04711629069863804,0.12013536379018612,0.40816372460322503
chrono_tail,S3,same_date_peer_w0,top30_w060,0.0627187643573766,0.00668624161552217,0.3728557982289325,0.32188675305221803
chrono_tail,S1,same_date_peer_w0,top20_w075,0.0627460230705101,0.03920865666566434,0.24859515904292026,0.34469614601668
mirror_v1,S1,same_date_peer_w0,top10_w090,0.06301573780239027,0.010981260993614803,0.13197969543147206,0.38218977894617384
hole_v1,S1,near_date_peer_w7,top10_w090,0.06331031998132781,0.015287380930820117,0.11111111111111112,0.2702917477660231
hole_v1,S2,same_date_peer_w0,top30_w060,0.06568379373701343,0.03125682331940618,0.3123123123123123,0.24298860356650978
hole_v1,S1,near_date_peer_w3,top30_w060,0.06626112908131276,0.01536815731979983,0.3093093093093093,0.15519814348163927
mirror_v1,Q1,near_date_peer_w3,top20_w075,0.06652366804661376,0.010308905017070777,0.2148900169204738,0.2292103314665361
chrono_tail,S1,near_date_peer_w3,top10_w090,0.06658710109309929,0.013040953074212915,0.11349794931884483,0.30159648628311975
