name,source,target,mode,mask,gamma,old_bce,refit_bce,robust,drift,max_drift,dmean
submission_v84_shape_half_v83_plus_v18_l04|Q2|rank_logit|all|g0.12,outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l04.csv,Q2,rank_logit,all,0.12,0.5977559547553101,0.5992634301589567,0.5992634301589567,0.0033222987623718133,0.0493185489552066,0.0014537886294007096
submission_v84_shape_q0075_s010_plus_v18_l04|Q2|rank_logit|all|g0.12,outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l04.csv,Q2,rank_logit,all,0.12,0.5977559547553101,0.5992634301589567,0.5992634301589567,0.0033222987623718133,0.0493185489552066,0.0014537886294007096
submission_10_v76_posterior_blend_w15|Q2|rank_logit|all|g0.12,outputs/public_lb_pseudolabel_calibration/submission_10_v76_posterior_blend_w15.csv,Q2,rank_logit,all,0.12,0.5977898679941611,0.5992637709334714,0.5992637709334714,0.00333488095557937,0.04948291430906632,0.0013093006476646574
submission_v84_shape_q010_s005_plus_v18_p06|Q2|rank_logit|all|g0.08,outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p06.csv,Q2,rank_logit,all,0.08,0.5975670682525728,0.5992664479331902,0.5992664479331902,0.0021742699109787876,0.03297318076923761,0.0012204630930015004
submission_v84_shape_two_thirds_v83_plus_v18_p06|Q2|rank_logit|all|g0.08,outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p06.csv,Q2,rank_logit,all,0.08,0.5975670682525728,0.5992664479331902,0.5992664479331902,0.0021742699109787876,0.03297318076923761,0.0012204630930015004
posterior_refit_values|Q2|logit_blend|small_gap5|g0.16,posterior_refit_values,Q2,logit_blend,small_gap5,0.16,0.597650656525525,0.5992699548224419,0.5992699548224419,0.0010090679037263663,0.04953077922178162,-0.002118015979167387
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|inside_future|g0.16,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q2,rank_logit,inside_future,0.16,0.5976299241457692,0.5992725762000682,0.5992725762000682,0.0026680707257910998,0.06440411440050792,-0.002133011735904078
submission_v84_shape_half_v83_plus_v18_p04|Q2|rank_logit|all|g0.12,outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,Q2,rank_logit,all,0.12,0.5977567717344001,0.5992791075789488,0.5992791075789488,0.003308692567924988,0.04920077396411138,0.001564788982363452
submission_v84_shape_q0075_s010_plus_v18_p04|Q2|rank_logit|all|g0.12,outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_p04.csv,Q2,rank_logit,all,0.12,0.5977567717344001,0.5992791075789488,0.5992791075789488,0.003308692567924988,0.04920077396411138,0.001564788982363452
submission_v84_shape_q005_s010_plus_v18_l04|Q2|rank_logit|all|g0.16,outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l04.csv,Q2,rank_logit,all,0.16,0.5979275069223955,0.5992868662953008,0.5992868662953008,0.004456876951814711,0.06634224272947131,0.001722969251746309
submission_v84_shape_q010_s005_plus_v18_l02|Q2|rank_logit|all|g0.16,outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l02.csv,Q2,rank_logit,all,0.16,0.5979314518974983,0.5992902642193136,0.5992902642193136,0.004456833345437787,0.06634224272947131,0.0017186985862370774
submission_v84_shape_two_thirds_v83_plus_v18_l02|Q2|rank_logit|all|g0.16,outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l02.csv,Q2,rank_logit,all,0.16,0.5979314518974983,0.5992902642193136,0.5992902642193136,0.004456833345437787,0.06634224272947131,0.0017186985862370774
submission_v84_shape_q005_s010_plus_v18_p04|Q2|rank_logit|all|g0.16,outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_p04.csv,Q2,rank_logit,all,0.16,0.5979220370756979,0.5992951579666218,0.5992951579666218,0.004447332463427834,0.06587239654451488,0.0018493199635274404
submission_v84_shape_q010_s005_plus_v18_p02|Q2|rank_logit|all|g0.16,outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p02.csv,Q2,rank_logit,all,0.16,0.5979272689144194,0.5992991958167168,0.5992991958167168,0.004447914596646939,0.06587239654451488,0.0018379666391598048
submission_v84_shape_two_thirds_v83_plus_v18_p02|Q2|rank_logit|all|g0.16,outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p02.csv,Q2,rank_logit,all,0.16,0.5979272689144194,0.5992991958167168,0.5992991958167168,0.004447914596646939,0.06587239654451488,0.0018379666391598048
posterior_refit_values|Q2|rank_logit|inside_future|g0.08,posterior_refit_values,Q2,rank_logit,inside_future,0.08,0.5977061200691763,0.5992997320308553,0.5992997320308553,0.0013032465232037512,0.03096820420092994,-0.000925946401894806
submission_04_v77_etri_blend_80_20|Q2|rank_logit|all|g0.12,outputs/public_feedback_bold_candidates/submission_04_v77_etri_blend_80_20.csv,Q2,rank_logit,all,0.12,0.5977647950163262,0.5993006440976205,0.5993006440976205,0.0033035232352372564,0.050874162441861215,0.0014707741014103881
submission_v84_shape_half_v83_plus_v18_l06|Q2|rank_logit|small_gap5|g0.16,outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,Q2,rank_logit,small_gap5,0.16,0.5977197125790312,0.5993039246186292,0.5993039246186292,0.002894976197597459,0.0658274277269828,0.0021473258430839692
submission_v84_shape_q0075_s010_plus_v18_l06|Q2|rank_logit|small_gap5|g0.16,outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l06.csv,Q2,rank_logit,small_gap5,0.16,0.5977197125790312,0.5993039246186292,0.5993039246186292,0.002894976197597459,0.0658274277269828,0.0021473258430839692
submission_05_v77_posterior_blend_w10|Q2|rank_logit|all|g0.16,outputs/public_lb_pseudolabel_calibration/submission_05_v77_posterior_blend_w10.csv,Q2,rank_logit,all,0.16,0.597946573665046,0.5993039780741783,0.5993039780741783,0.004416504720540146,0.06884403926522747,6.514829556902857e-05
submission_v84_shape_half_v83_plus_v18_l06|Q2|rank_logit|all|g0.08,outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,Q2,rank_logit,all,0.08,0.5976399432042439,0.5993040353987973,0.5993040353987973,0.002191690253403243,0.032663634758458904,0.0011115249545515793
submission_v84_shape_q0075_s010_plus_v18_l06|Q2|rank_logit|all|g0.08,outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l06.csv,Q2,rank_logit,all,0.08,0.5976399432042439,0.5993040353987973,0.5993040353987973,0.002191690253403243,0.032663634758458904,0.0011115249545515793
submission_v84_shape_q010_s005_plus_v18_l04|Q2|rank_logit|all|g0.08,outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l04.csv,Q2,rank_logit,all,0.08,0.5976439955760815,0.5993073940832376,0.5993073940832376,0.002192392025793278,0.032663634758458904,0.0011089645577062601
submission_v84_shape_two_thirds_v83_plus_v18_l04|Q2|rank_logit|all|g0.08,outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,Q2,rank_logit,all,0.08,0.5976439955760815,0.5993073940832376,0.5993073940832376,0.002192392025793278,0.032663634758458904,0.0011089645577062601
submission_v84_shape_half_v83_plus_v18_p06|Q2|rank_logit|small_gap5|g0.16,outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p06.csv,Q2,rank_logit,small_gap5,0.16,0.5977154370741992,0.5993083545639297,0.5993083545639297,0.002909823224400733,0.06527445247885594,0.0020679502247282766
posterior_refit_values|Q3|rank_logit|all|g0.16,posterior_refit_values,Q3,rank_logit,all,0.16,0.5968103311665047,0.5967626738598468,0.5968103311665047,0.004155735696200818,0.062024213060714484,-0.0013416147525922018
posterior_old_refit_avg|Q3|rank_logit|all|g0.16,posterior_old_refit_avg,Q3,rank_logit,all,0.16,0.5965408848543577,0.5968237639221596,0.5968237639221596,0.004198054478500967,0.06718774392754606,-0.0010501313089072983
posterior_refit_values|Q3|rank_logit|all|g0.12,posterior_refit_values,Q3,rank_logit,all,0.12,0.5969902739874796,0.5974423557285183,0.5974423557285183,0.003130450897769476,0.04644125449745662,-0.0009239887463673435
posterior_refit_values|Q3|logit_blend|all|g0.12,posterior_refit_values,Q3,logit_blend,all,0.12,0.5968801236705044,0.597443504712033,0.597443504712033,0.0027306928163716355,0.0834362456767983,0.006070615006289359
posterior_old_refit_avg|Q3|rank_logit|all|g0.12,posterior_old_refit_avg,Q3,rank_logit,all,0.12,0.596787064091172,0.5974870481130559,0.5974870481130559,0.003160544577914949,0.05036201530090739,-0.0007061924722185919
posterior_old_values|Q3|rank_logit|all|g0.16,posterior_old_values,Q3,rank_logit,all,0.16,0.5963233346420139,0.5975456325978641,0.5975456325978641,0.004208467368586902,0.06829447343922151,-0.0005710528167028883
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.16,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,all,0.16,0.5965794248542539,0.5976370646590056,0.5976370646590056,0.00421966093859275,0.06884776286375488,-0.0013898931130472691
posterior_old_refit_avg|Q3|logit_blend|all|g0.16,posterior_old_refit_avg,Q3,logit_blend,all,0.16,0.5967731019582025,0.5977615402197636,0.5977615402197636,0.002418461033261046,0.0665682272077025,0.00656632316005612
posterior_refit_values|Q3|rank_logit|small_gap5|g0.16,posterior_refit_values,Q3,rank_logit,small_gap5,0.16,0.5973074317983371,0.597974714214181,0.597974714214181,0.002562363938029106,0.062024213060714484,-0.003094183992252697
posterior_old_values|Q3|rank_logit|all|g0.12,posterior_old_values,Q3,rank_logit,all,0.12,0.5966232612418791,0.598027809429799,0.598027809429799,0.0031645464949286405,0.051193373430314326,-0.0003376015905421914
posterior_old_refit_avg|Q3|rank_logit|small_gap5|g0.16,posterior_old_refit_avg,Q3,rank_logit,small_gap5,0.16,0.5971434527818891,0.5980438222385842,0.5980438222385842,0.0026032659644834367,0.062024213060714484,-0.0033214076660268432
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.12,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,all,0.12,0.5968148617939122,0.5980959163685081,0.5980959163685081,0.0031761929211881618,0.05160904541654637,-0.0009587486663480416
posterior_refit_values|Q3|rank_logit|all|g0.08,posterior_refit_values,Q3,rank_logit,all,0.08,0.5972170732560623,0.598168894044798,0.598168894044798,0.002095640078095035,0.030889645981875713,-0.0005604437823525377
posterior_refit_values|Q3|logit_blend|all|g0.08,posterior_refit_values,Q3,logit_blend,all,0.08,0.5971455214975909,0.5981715418199863,0.5981715418199863,0.0018348602234067545,0.057684769676690784,0.004125961695231939
posterior_old_refit_avg|Q3|rank_logit|all|g0.08,posterior_old_refit_avg,Q3,rank_logit,all,0.08,0.5970808988985905,0.5981979878745561,0.5981979878745561,0.002114559682560792,0.033530121774979715,-0.00041596207776783967
posterior_refit_values|Q3|rank_logit|inside_future|g0.16,posterior_refit_values,Q3,rank_logit,inside_future,0.16,0.5976046126564868,0.5982221073362685,0.5982221073362685,0.002361213349566911,0.062024213060714484,-0.006179671661075803
posterior_old_refit_avg|Q3|logit_blend|all|g0.12,posterior_old_refit_avg,Q3,logit_blend,all,0.12,0.5970037194322672,0.5982328728494702,0.5982328728494702,0.0018215274647603685,0.0503848996478784,0.0049778992973406044
posterior_refit_values|Q3|logit_blend|inside_future|g0.16,posterior_refit_values,Q3,logit_blend,inside_future,0.16,0.5975336691741294,0.5983397842176085,0.5983397842176085,0.0018384679277216507,0.07499262676156526,-0.0001060596291885263
posterior_old_refit_avg|Q3|rank_logit|inside_future|g0.16,posterior_old_refit_avg,Q3,rank_logit,inside_future,0.16,0.5974839066690183,0.598345834500983,0.598345834500983,0.0022878058718988573,0.062024213060714484,-0.006736959638239504
posterior_refit_values|Q3|rank_logit|small_gap5|g0.12,posterior_refit_values,Q3,rank_logit,small_gap5,0.12,0.5973900410164263,0.5983783275493415,0.5983783275493415,0.0019319502634655658,0.04644125449745662,-0.0022801280615346586
posterior_refit_values|Q3|logit_blend|small_gap5|g0.12,posterior_refit_values,Q3,logit_blend,small_gap5,0.12,0.597319222857019,0.5983814791155941,0.5983814791155941,0.0016622306383533843,0.0834362456767983,0.0023200958315049425
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|small_gap5|g0.16,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,small_gap5,0.16,0.5971130793566894,0.5984121504628425,0.5984121504628425,0.002648905713694556,0.06391893616002592,-0.0015440550460350533
posterior_old_refit_avg|Q3|rank_logit|small_gap5|g0.12,posterior_old_refit_avg,Q3,rank_logit,small_gap5,0.12,0.5972668658184531,0.5984299676320067,0.5984299676320067,0.00196127946606532,0.04644125449745662,-0.0024499154219771446
posterior_old_values|Q3|rank_logit|small_gap5|g0.16,posterior_old_values,Q3,rank_logit,small_gap5,0.16,0.5970018465695655,0.5985239332186418,0.5985239332186418,0.0026592073153719835,0.06583891061199099,-0.0032321466437259527
posterior_old_values|Q3|rank_logit|all|g0.08,posterior_old_values,Q3,rank_logit,all,0.08,0.5969713608005531,0.5985581592205428,0.5985581592205428,0.0021146509114056914,0.03408395811080023,-0.0001641949222297434
posterior_refit_values|Q3|rank_logit|inside_future|g0.12,posterior_refit_values,Q3,rank_logit,inside_future,0.12,0.5976177821188137,0.5985687278496822,0.5985687278496822,0.0017767239486355909,0.04644125449745662,-0.004606800436149361
posterior_old_values|Q3|logit_blend|all|g0.16,posterior_old_values,Q3,logit_blend,all,0.16,0.5968998075301071,0.5985754519421681,0.5985754519421681,0.0017606027458120645,0.06526090252962069,0.006057461066259151
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.08,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,all,0.08,0.5970987116031571,0.5986031809475976,0.5986031809475976,0.0021245623507242226,0.03436088884885713,-0.0005826031362886619
posterior_old_refit_avg|Q3|logit_blend|small_gap5|g0.16,posterior_old_refit_avg,Q3,logit_blend,small_gap5,0.16,0.597272487828293,0.5986249434093871,0.5986249434093871,0.0014160520288250484,0.06582247548322617,0.0026465573026749345
posterior_old_refit_avg|Q3|rank_logit|inside_future|g0.12,posterior_old_refit_avg,Q3,rank_logit,inside_future,0.12,0.5975301128816398,0.5986643834766456,0.5986643834766456,0.001719518202048641,0.04644125449745662,-0.005025962922126648
posterior_refit_values|Q3|logit_blend|inside_future|g0.12,posterior_refit_values,Q3,logit_blend,inside_future,0.12,0.5975738230990282,0.5986662341026697,0.5986662341026697,0.0013874539141524726,0.056776530918213663,-4.3016956589481126e-05
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|small_gap5|g0.12,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,small_gap5,0.12,0.5972437596156318,0.5987058876662791,0.5987058876662791,0.0019960190515514575,0.04810001134064612,-0.0011138828999623929
posterior_old_refit_avg|Q3|logit_blend|all|g0.08,posterior_old_refit_avg,Q3,logit_blend,all,0.08,0.5972537947353239,0.5987236633081692,0.5987236633081692,0.0012193387268673627,0.034257182824855015,0.0033534865905512357
posterior_refit_values|Q3|rank_logit|all|g0.05,posterior_refit_values,Q3,rank_logit,all,0.05,0.5974182359846927,0.598744861059201,0.598744861059201,0.0013136584194370364,0.019264574715585625,-0.00032396896770769956
posterior_refit_values|Q3|logit_blend|all|g0.05,posterior_refit_values,Q3,logit_blend,all,0.05,0.5973742210292896,0.5987472208123352,0.5987472208123352,0.0011533844011269922,0.03699847799722422,0.002615281426929461
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|inside_future|g0.16,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,inside_future,0.16,0.5974181081251945,0.5987613544891561,0.5987613544891561,0.002186866542387082,0.06379387206568377,-0.0038709173246354034
posterior_old_refit_avg|Q3|rank_logit|all|g0.05,posterior_old_refit_avg,Q3,rank_logit,all,0.05,0.5973328192873393,0.5987627369788664,0.5987627369788664,0.0013249298337521447,0.02092509040529228,-0.00023407817644183204
posterior_old_values|Q3|rank_logit|small_gap5|g0.12,posterior_old_values,Q3,rank_logit,small_gap5,0.12,0.5971595251585154,0.5987889148663552,0.5987889148663552,0.0019999773753394175,0.049287105949866294,-0.0023699384786132205
posterior_refit_values|Q3|rank_logit|small_gap5|g0.08,posterior_refit_values,Q3,rank_logit,small_gap5,0.08,0.5975016276507406,0.598810918300727,0.598810918300727,0.0012945282431616727,0.030889645981875713,-0.0014922219500200784
posterior_refit_values|Q3|logit_blend|small_gap5|g0.08,posterior_refit_values,Q3,logit_blend,small_gap5,0.08,0.5974555672894705,0.5988141710898971,0.5988141710898971,0.0011185336016276133,0.057684769676690784,0.0015932671642727714
submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob|Q3|rank_logit|all|g0.16,cl/outputs/submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob.csv,Q3,rank_logit,all,0.16,0.5977588509091419,0.5988407542282322,0.5988407542282322,0.004159180796956508,0.06348907955367905,-0.0014260370714410664
posterior_old_refit_avg|Q3|rank_logit|small_gap5|g0.08,posterior_old_refit_avg,Q3,rank_logit,small_gap5,0.08,0.5974194202740358,0.598845254444448,0.598845254444448,0.0013131672376339551,0.030918798637863898,-0.0016050332341457363
posterior_old_values|Q3|logit_blend|all|g0.12,posterior_old_values,Q3,logit_blend,all,0.12,0.597111279240286,0.598855837270364,0.598855837270364,0.001324080534409592,0.04934537513615711,0.004572293096899549
submission_goal_breakthrough_axis2_twofactor_qs_g050_prob|Q3|rank_logit|all|g0.16,cl/outputs/submission_goal_breakthrough_axis2_twofactor_qs_g050_prob.csv,Q3,rank_logit,all,0.16,0.5977788590517895,0.5988661057030172,0.5988661057030172,0.004208905534155708,0.0688959483827189,-0.0012814105403191611
posterior_old_refit_avg|Q3|logit_blend|small_gap5|g0.12,posterior_old_refit_avg,Q3,logit_blend,small_gap5,0.12,0.5973910752594617,0.5988932416663144,0.5988932416663144,0.0010674388232314355,0.0503848996478784,0.0020164302610753415
posterior_old_values|Q3|rank_logit|inside_future|g0.16,posterior_old_values,Q3,rank_logit,inside_future,0.16,0.5973509886925206,0.5989045907645734,0.5989045907645734,0.0022321985248646434,0.06272739347009715,-0.006516340458595171
posterior_old_refit_avg|Q3|logit_blend|inside_future|g0.16,posterior_old_refit_avg,Q3,logit_blend,inside_future,0.16,0.5975323639847498,0.5989189223979483,0.5989189223979483,0.0010946193239166101,0.04403470495337247,0.00048592112241419017
posterior_refit_values|Q3|rank_logit|inside_future|g0.08,posterior_refit_values,Q3,rank_logit,inside_future,0.08,0.597656807798653,0.5989412045806087,0.5989412045806087,0.0011881417926412703,0.030889645981875713,-0.0030514173339556416
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|inside_future|g0.12,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,inside_future,0.12,0.5974841472322772,0.5989794067262806,0.5989794067262806,0.0016448010051948428,0.047437819831203654,-0.002877155678243426
posterior_old_values|Q3|rank_logit|all|g0.05,posterior_old_values,Q3,rank_logit,all,0.05,0.5972642383022194,0.5989877243962615,0.5989877243962615,0.0013237653596353447,0.02127052706895094,-7.395890735861776e-05
submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob|Q3|rank_logit|all|g0.12,cl/outputs/submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob.csv,Q3,rank_logit,all,0.12,0.5977016902762403,0.5990009424865904,0.5990009424865904,0.0031338258722534563,0.04787138076031716,-0.0009872591706400202
posterior_old_refit_avg|Q3|rank_logit|inside_future|g0.08,posterior_old_refit_avg,Q3,rank_logit,inside_future,0.08,0.5976003243549557,0.5990069377130026,0.5990069377130026,0.0011485857781932053,0.030889645981875713,-0.003331715136674185
posterior_refit_values|Q3|logit_blend|inside_future|g0.08,posterior_refit_values,Q3,logit_blend,inside_future,0.08,0.5976335475251734,0.5990122544889775,0.5990122544889775,0.0009305939352719331,0.038173282233869954,-3.841403068416405e-06
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|all|g0.05,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,all,0.05,0.597343624222196,0.5990156546440197,0.5990156546440197,0.0013309566927774126,0.021443254888480145,-0.00033733150533943324
submission_goal_breakthrough_axis2_twofactor_qs_g050_prob|Q3|rank_logit|all|g0.12,cl/outputs/submission_goal_breakthrough_axis2_twofactor_qs_g050_prob.csv,Q3,rank_logit,all,0.12,0.5977153842013923,0.5990186439108454,0.5990186439108454,0.0031679887616320496,0.05168951116525122,-0.0008738274867124973
submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q3|rank_logit|small_gap5|g0.08,cl/outputs/submission_cl_anchor_clue_v85_soft_direction_w006_prob.csv,Q3,rank_logit,small_gap5,0.08,0.597403796194503,0.5990289811896442,0.5990289811896442,0.0013366427768214078,0.032296420195968234,-0.0007124623110945638
submission_06_v77_posterior_blend_w15|Q3|rank_logit|all|g0.16,outputs/public_lb_pseudolabel_calibration/submission_06_v77_posterior_blend_w15.csv,Q3,rank_logit,all,0.16,0.5975630716283227,0.5990572649538052,0.5990572649538052,0.004222942438409265,0.06487068828677245,5.47178852586816e-05
submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob|Q3|rank_logit|small_gap5|g0.16,cl/outputs/submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob.csv,Q3,rank_logit,small_gap5,0.16,0.597750091221636,0.5990653334596147,0.5990653334596147,0.0028641594522722685,0.06348907955367905,-0.0007959864370382652
posterior_refit_values|Q3|rank_logit|public_top30|g0.16,posterior_refit_values,Q3,rank_logit,public_top30,0.16,0.5977566642383934,0.599079185906159,0.599079185906159,0.0011380486509648161,0.05911742682361032,-0.003902457652317337
posterior_refit_values|Q3|rank_logit|pressure_top30|g0.16,posterior_refit_values,Q3,rank_logit,pressure_top30,0.16,0.5977566642383934,0.599079185906159,0.599079185906159,0.0011380486509648161,0.05911742682361032,-0.003902457652317337
posterior_old_values|Q3|rank_logit|small_gap5|g0.08,posterior_old_values,Q3,rank_logit,small_gap5,0.08,0.5973471796251698,0.5990838723917726,0.5990838723917726,0.0013367685885821688,0.032772854253045214,-0.0015431260836090699
posterior_old_values|Q3|rank_logit|inside_future|g0.12,posterior_old_values,Q3,rank_logit,inside_future,0.12,0.597432184074601,0.599085210349673,0.599085210349673,0.001673879859913938,0.04664933821120787,-0.004849835430387639
posterior_old_refit_avg|Q3|logit_blend|all|g0.05,posterior_old_refit_avg,Q3,logit_blend,all,0.05,0.5974542674323376,0.5991046723719142,0.5991046723719142,0.0007643664663569475,0.021717607104527636,0.002112035557081837
posterior_old_refit_avg|Q3|logit_blend|inside_future|g0.12,posterior_old_refit_avg,Q3,logit_blend,inside_future,0.12,0.5975923553599827,0.5991200988909139,0.5991200988909139,0.0008232019663349479,0.03317958710910507,0.0003810947342940407
submission_goal_breakthrough_axis2_twofactor_qs_g050_prob|Q3|rank_logit|small_gap5|g0.16,cl/outputs/submission_goal_breakthrough_axis2_twofactor_qs_g050_prob.csv,Q3,rank_logit,small_gap5,0.16,0.597790994150299,0.5991252086175288,0.5991252086175288,0.002748501799688167,0.0688959483827189,-0.0020862717850765877
posterior_old_values|Q3|logit_blend|small_gap5|g0.16,posterior_old_values,Q3,logit_blend,small_gap5,0.16,0.5973430356564797,0.599143382854766,0.599143382854766,0.001010145092283676,0.04791192390684662,0.0027157240496349377
posterior_refit_values|Q3|rank_logit|all|g0.03,posterior_refit_values,Q3,rank_logit,all,0.03,0.5975672523084451,0.5991437469068018,0.5991437469068018,0.0007896947715845446,0.011589478609489001,-0.00018378835956556205
posterior_refit_values|Q3|logit_blend|all|g0.03,posterior_refit_values,Q3,logit_blend,all,0.03,0.5975410747739741,0.5991453941974534,0.5991453941974534,0.0006946205632072548,0.02256894655947672,0.0015836443510066633
posterior_old_values|Q3|logit_blend|all|g0.08,posterior_old_values,Q3,logit_blend,all,0.08,0.5973339539049579,0.599147425553053,0.599147425553053,0.0008850604627554658,0.03314195130997888,0.003067287086982673
posterior_old_refit_avg|Q3|rank_logit|all|g0.03,posterior_old_refit_avg,Q3,rank_logit,all,0.03,0.5975158853521442,0.5991543555207121,0.5991543555207121,0.0007962315515124088,0.01253962437979489,-0.0001300402866999395
posterior_refit_values|Q3|rank_logit|small_gap5|g0.05,posterior_refit_values,Q3,rank_logit,small_gap5,0.05,0.5976045707918627,0.5991546145296527,0.5991546145296527,0.0008120588148362981,0.019264574715585625,-0.0009192354749173459
posterior_old_refit_avg|Q3|rank_logit|public_top30|g0.16,posterior_old_refit_avg,Q3,rank_logit,public_top30,0.16,0.5977209204618988,0.5991547124160835,0.5991547124160835,0.0010705002278465765,0.05712959186391786,-0.004520474170723099
posterior_old_refit_avg|Q3|rank_logit|pressure_top30|g0.16,posterior_old_refit_avg,Q3,rank_logit,pressure_top30,0.16,0.5977209204618988,0.5991547124160835,0.5991547124160835,0.0010705002278465765,0.05712959186391786,-0.004520474170723099
posterior_refit_values|Q3|logit_blend|small_gap5|g0.05,posterior_refit_values,Q3,logit_blend,small_gap5,0.05,0.5975761950130722,0.5991570594698873,0.5991570594698873,0.0007038777817583967,0.03699847799722422,0.001017544850832608
submission_06_v77_posterior_blend_w15|Q3|rank_logit|all|g0.12,outputs/public_lb_pseudolabel_calibration/submission_06_v77_posterior_blend_w15.csv,Q3,rank_logit,all,0.12,0.5975528865659616,0.5991613562811059,0.5991613562811059,0.0031637113482732644,0.04868662945356339,0.00015353059865230723
posterior_refit_values|Q3|logit_blend|public_top30|g0.16,posterior_refit_values,Q3,logit_blend,public_top30,0.16,0.5977338960794742,0.5991692094621573,0.5991692094621573,0.0008422247499057959,0.06981622163880669,-0.0009751642917892323
posterior_refit_values|Q3|logit_blend|pressure_top30|g0.16,posterior_refit_values,Q3,logit_blend,pressure_top30,0.16,0.5977338960794742,0.5991692094621573,0.5991692094621573,0.0008422247499057959,0.06981622163880669,-0.0009751642917892323
posterior_old_refit_avg|Q3|logit_blend|small_gap5|g0.08,posterior_old_refit_avg,Q3,logit_blend,small_gap5,0.08,0.597520621757108,0.5991724989897198,0.5991724989897198,0.0007151785502054147,0.034257182824855015,0.0013652053688354426
posterior_old_refit_avg|Q3|rank_logit|small_gap5|g0.05,posterior_old_refit_avg,Q3,rank_logit,small_gap5,0.05,0.5975531639505209,0.5991760473885771,0.5991760473885771,0.0008232743821570994,0.01942126060766486,-0.0009895839427440656
submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob|Q3|rank_logit|small_gap5|g0.12,cl/outputs/submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob.csv,Q3,rank_logit,small_gap5,0.12,0.5977142891580266,0.599188545557543,0.599188545557543,0.002161142386676006,0.04787138076031716,-0.0005464728861060975
submission_goal_breakthrough_axis2_twofactor_qs_g050_prob|Q3|rank_logit|inside_future|g0.16,cl/outputs/submission_goal_breakthrough_axis2_twofactor_qs_g050_prob.csv,Q3,rank_logit,inside_future,0.16,0.5978519150001667,0.5991965344752709,0.5991965344752709,0.002619953086531487,0.0688959483827189,-0.002141409563161112
