rank,name,old_bce,refit_bce,robust,drift_v83,max_drift_v83,n_moves,moves,credible_under_0585,mean_Q1,dmean_Q1,mean_Q2,dmean_Q2,mean_Q3,dmean_Q3,mean_S1,dmean_S1,mean_S2,dmean_S2,mean_S3,dmean_S3,mean_S4,dmean_S4
1,beam_001,0.594835128816299,0.5942732131127098,0.594835128816299,0.014823010665631943,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_l06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6422669781412358,-0.0016582705127641262,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
75,beam_075,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
76,beam_076,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
77,beam_077,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
78,beam_078,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
79,beam_079,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
80,beam_080,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
81,beam_081,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
82,beam_082,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
83,beam_083,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
84,beam_084,0.5948335450321885,0.5942700945758091,0.5948335450321885,0.014849589944664168,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
85,beam_085,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
86,beam_086,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
87,beam_087,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
88,beam_088,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
89,beam_089,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
90,beam_090,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
91,beam_091,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
92,beam_092,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
93,beam_093,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
94,beam_094,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
95,beam_095,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
96,beam_096,0.5948333124289794,0.5942698883292467,0.5948333124289794,0.014851463317863814,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p02|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424920710557781,-0.0014331775982218131,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
97,beam_097,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
98,beam_098,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
99,beam_099,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
100,beam_100,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
101,beam_101,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
102,beam_102,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
103,beam_103,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
104,beam_104,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l06|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
105,beam_105,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
106,beam_106,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
107,beam_107,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
108,beam_108,0.5948334469709262,0.5942700220988758,0.5948334469709262,0.014850905185146259,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p04|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_l02|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424877599453805,-0.0014374887086193722,0.6586408208969556,0.0,0.5524311673548858,-0.0005827546678014439
109,beam_109,0.5948340835093914,0.5942657186037007,0.5948340835093914,0.01485158120884298,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
110,beam_110,0.5948340835093914,0.5942657186037007,0.5948340835093914,0.01485158120884298,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q0075_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q005_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
111,beam_111,0.5948340835093914,0.5942657186037007,0.5948340835093914,0.01485158120884298,0.06829447343922151,5,posterior_old_values|Q3|rank_logit|all|g0.16 || posterior_refit_values|S1|logit_blend|all|g0.16 || submission_v84_shape_q005_s010_plus_v18_p06|S2|rank_logit|all|g0.12 || submission_cl_anchor_clue_v85_soft_direction_w006_prob|Q2|rank_logit|all|g0.08 || submission_v84_shape_q0075_s010_plus_v18_p04|S4|rank_logit|all|g0.12,False,0.510368196901956,0.0,0.5695616548563521,0.00024333979989210608,0.6114157088444955,-0.0005710528167028883,0.6858271922166389,0.0032148050055396116,0.6424785532620059,-0.0014466953919940462,0.6586408208969556,0.0,0.5524968660102263,-0.0005170560124609924
