analysis,target,feature,auc_raw,auc_absdir,mean_pos,mean_neg,diff_pos_minus_neg,n,pos_rate
coverage_vs_label,Q1,usage_active_hours,0.5589281128385453,0.5589281128385453,18.022421524663677,16.594713656387665,1.4277078682760127,450,0.4955555555555556
coverage_vs_label,Q1,usage_night_hours,0.5336421643191561,0.5336421643191561,4.0358744394618835,3.7180616740088106,0.3178127654530729,450,0.4955555555555556
coverage_vs_label,Q1,usage_day_hours,0.5751565555797001,0.5751565555797001,13.986547085201794,12.876651982378855,1.1098951028229394,450,0.4955555555555556
coverage_vs_label,Q1,usage_longest_missing_hours,0.4809367653740542,0.5190632346259458,4.165919282511211,4.537444933920705,-0.37152565140949445,450,0.4955555555555556
coverage_vs_label,Q1,wifi_record_n,0.4996147843780249,0.500385215621975,110.89237668161435,106.34361233480176,4.54876434681259,450,0.4955555555555556
coverage_vs_label,Q1,wifi_item_n,0.4996147843780249,0.500385215621975,110.89237668161435,106.34361233480176,4.54876434681259,450,0.4955555555555556
coverage_vs_label,Q1,wifi_active_hours,0.5018174275498312,0.5018174275498312,21.210762331838566,20.162995594713657,1.0477667371249098,450,0.4955555555555556
coverage_vs_label,Q1,wifi_night_hours,0.4962466170166532,0.5037533829833468,6.497757847533633,6.28193832599119,0.21581952154244277,450,0.4955555555555556
coverage_vs_label,Q1,wifi_day_hours,0.5265601232689991,0.5265601232689991,14.713004484304932,13.881057268722467,0.8319472155824652,450,0.4955555555555556
coverage_vs_label,Q1,wifi_longest_missing_hours,0.5026965093538255,0.5026965093538255,1.7130044843049328,2.26431718061674,-0.5513126963118071,450,0.4955555555555556
coverage_vs_label,Q1,hr_record_n,0.5434009600758578,0.5434009600758578,548.3811659192825,516.8193832599119,31.56178265937058,450,0.4955555555555556
coverage_vs_label,Q1,hr_item_n,0.5434009600758578,0.5434009600758578,548.3811659192825,516.8193832599119,31.56178265937058,450,0.4955555555555556
coverage_vs_label,Q1,hr_active_hours,0.5429268485411194,0.5429268485411194,11.434977578475337,10.797356828193832,0.6376207502815046,450,0.4955555555555556
coverage_vs_label,Q1,hr_night_hours,0.5534066889235694,0.5534066889235694,1.4753363228699552,1.1762114537444934,0.29912486912546177,450,0.4955555555555556
coverage_vs_label,Q1,hr_day_hours,0.5269650935382548,0.5269650935382548,9.959641255605382,9.62114537444934,0.33849588115604234,450,0.4955555555555556
coverage_vs_label,Q1,hr_longest_missing_hours,0.5254044764030739,0.5254044764030739,7.430493273542601,7.052863436123348,0.3776298374192528,450,0.4955555555555556
coverage_vs_label,Q1,w_light_record_n,0.5709883250034571,0.5709883250034571,932.847533632287,845.4052863436124,87.4422472886746,450,0.4955555555555556
coverage_vs_label,Q1,w_light_item_n,0.5709883250034571,0.5709883250034571,932.847533632287,845.4052863436124,87.4422472886746,450,0.4955555555555556
coverage_vs_label,Q1,w_light_active_hours,0.5111910076845578,0.5111910076845578,19.51121076233184,18.854625550660792,0.6565852116710467,450,0.4955555555555556
coverage_vs_label,Q1,w_light_night_hours,0.5171272791924301,0.5171272791924301,6.053811659192825,5.797356828193832,0.2564548309989929,450,0.4955555555555556
coverage_vs_label,Q1,w_light_day_hours,0.5194089409533593,0.5194089409533593,13.457399103139014,13.05726872246696,0.40013038067205464,450,0.4955555555555556
coverage_vs_label,Q1,w_light_longest_missing_hours,0.5110922344481539,0.5110922344481539,2.789237668161435,2.555066079295154,0.23417158886628098,450,0.4955555555555556
coverage_vs_label,Q1,pedo_record_n,0.5054917919440549,0.5054917919440549,1033.5022421524664,1007.9162995594713,25.585942592995025,450,0.4955555555555556
coverage_vs_label,Q1,pedo_item_n,0.5054917919440549,0.5054917919440549,1033.5022421524664,1007.9162995594713,25.585942592995025,450,0.4955555555555556
coverage_vs_label,Q1,pedo_active_hours,0.5008988364512751,0.5008988364512751,18.62780269058296,18.26872246696035,0.35908022362260894,450,0.4955555555555556
coverage_vs_label,Q1,pedo_night_hours,0.4959700519547223,0.5040299480452777,5.551569506726457,5.515418502202643,0.03615100452381359,450,0.4955555555555556
coverage_vs_label,Q1,pedo_day_hours,0.5126034649651331,0.5126034649651331,13.076233183856502,12.753303964757709,0.3229292190987927,450,0.4955555555555556
coverage_vs_label,Q1,pedo_longest_missing_hours,0.49987159479267496,0.500128405207325,2.6278026905829597,2.806167400881057,-0.17836471029809742,450,0.4955555555555556
coverage_vs_label,Q1,any_sensor_active_hours,0.5321408111258173,0.5321408111258173,11.591928251121077,11.427312775330396,0.16461547579068103,450,0.4955555555555556
coverage_vs_label,Q2,ac_record_n,0.428211713248129,0.571788286751871,1331.6719367588933,1356.010152284264,-24.338215525370742,450,0.5622222222222222
coverage_vs_label,Q2,ac_item_n,0.428211713248129,0.571788286751871,1331.6719367588933,1356.010152284264,-24.338215525370742,450,0.5622222222222222
coverage_vs_label,Q2,ac_active_hours,0.46123673281033684,0.5387632671896632,23.0197628458498,23.294416243654823,-0.2746533978050216,450,0.5622222222222222
coverage_vs_label,Q2,ac_night_hours,0.48202283260769246,0.5179771673923075,7.5770750988142295,7.730964467005077,-0.1538893681908471,450,0.5622222222222222
coverage_vs_label,Q2,ac_day_hours,0.45926044822535667,0.5407395517746434,15.442687747035572,15.563451776649746,-0.12076402961417365,450,0.5622222222222222
coverage_vs_label,Q2,ac_longest_missing_hours,0.5380810978912942,0.5380810978912942,0.8972332015810277,0.700507614213198,0.19672558736782975,450,0.5622222222222222
coverage_vs_label,Q2,activity_record_n,0.4427278746413595,0.5572721253586406,1361.8418972332015,1385.4670050761422,-23.62510784294068,450,0.5622222222222222
coverage_vs_label,Q2,activity_item_n,0.4427278746413595,0.5572721253586406,1361.8418972332015,1385.4670050761422,-23.62510784294068,450,0.5622222222222222
coverage_vs_label,Q2,activity_active_hours,0.46123673281033684,0.5387632671896632,23.0197628458498,23.294416243654823,-0.2746533978050216,450,0.5622222222222222
coverage_vs_label,Q2,activity_night_hours,0.48202283260769246,0.5179771673923075,7.5770750988142295,7.730964467005077,-0.1538893681908471,450,0.5622222222222222
coverage_vs_label,Q2,activity_day_hours,0.45926044822535667,0.5407395517746434,15.442687747035572,15.563451776649746,-0.12076402961417365,450,0.5622222222222222
coverage_vs_label,Q2,activity_longest_missing_hours,0.5380810978912942,0.5380810978912942,0.8972332015810277,0.700507614213198,0.19672558736782975,450,0.5622222222222222
coverage_vs_label,Q2,ambience_record_n,0.4477137296603198,0.5522862703396803,674.296442687747,687.9543147208121,-13.657872033065132,450,0.5622222222222222
coverage_vs_label,Q2,ambience_item_n,0.4477137296603198,0.5522862703396803,674.296442687747,687.9543147208121,-13.657872033065132,450,0.5622222222222222
coverage_vs_label,Q2,ambience_active_hours,0.4635240063401617,0.5364759936598382,22.73517786561265,23.101522842639593,-0.36634497702694446,450,0.5622222222222222
coverage_vs_label,Q2,ambience_night_hours,0.49409121004795253,0.5059087899520475,7.4980237154150196,7.6395939086294415,-0.141570193214422,450,0.5622222222222222
coverage_vs_label,Q2,ambience_day_hours,0.45023173692341656,0.5497682630765834,15.237154150197629,15.461928934010153,-0.22477478381252425,450,0.5622222222222222
coverage_vs_label,Q2,ambience_longest_missing_hours,0.5357035372484501,0.5357035372484501,1.1225296442687747,0.868020304568528,0.2545093397002467,450,0.5622222222222222
coverage_vs_label,Q2,ble_record_n,0.5036716759294556,0.5036716759294556,30.24901185770751,30.64467005076142,-0.39565819305390804,450,0.5622222222222222
coverage_vs_label,Q2,ble_item_n,0.5036716759294556,0.5036716759294556,30.24901185770751,30.64467005076142,-0.39565819305390804,450,0.5622222222222222
coverage_vs_label,Q2,ble_active_hours,0.48932605686081737,0.5106739431391827,11.450592885375494,11.842639593908629,-0.39204670853313495,450,0.5622222222222222
coverage_vs_label,Q2,ble_night_hours,0.48184225838165373,0.5181577416183463,2.122529644268775,2.279187817258883,-0.1566581729901082,450,0.5622222222222222
coverage_vs_label,Q2,ble_day_hours,0.4919343512369335,0.5080656487630665,9.328063241106719,9.563451776649746,-0.2353885355430272,450,0.5622222222222222
coverage_vs_label,Q2,ble_longest_missing_hours,0.5291125779980339,0.5291125779980339,6.071146245059288,5.883248730964467,0.18789751409482136,450,0.5622222222222222
coverage_vs_label,Q2,gps_record_n,0.46611223691338455,0.5338877630866155,1112.8142292490118,1176.0558375634519,-63.2416083144401,450,0.5622222222222222
coverage_vs_label,Q2,gps_item_n,0.46611223691338455,0.5338877630866155,1112.8142292490118,1176.0558375634519,-63.2416083144401,450,0.5622222222222222
coverage_vs_label,Q2,gps_active_hours,0.4623603057723561,0.5376396942276439,20.68379446640316,21.85279187817259,-1.1689974117694284,450,0.5622222222222222
coverage_vs_label,Q2,gps_night_hours,0.4515358841114745,0.5484641158885255,6.604743083003952,7.096446700507614,-0.49170361750366176,450,0.5622222222222222
coverage_vs_label,Q2,gps_day_hours,0.4671956822696174,0.5328043177303826,14.079051383399209,14.756345177664974,-0.6772937942657649,450,0.5622222222222222
coverage_vs_label,Q2,gps_longest_missing_hours,0.5262735498886459,0.5262735498886459,1.33201581027668,0.9238578680203046,0.40815794225637536,450,0.5622222222222222
coverage_vs_label,Q2,m_light_record_n,0.4689512650227724,0.5310487349772276,136.62055335968378,138.3451776649746,-1.7246243052908312,450,0.5622222222222222
coverage_vs_label,Q2,m_light_item_n,0.4689512650227724,0.5310487349772276,136.62055335968378,138.3451776649746,-1.7246243052908312,450,0.5622222222222222
coverage_vs_label,Q2,m_light_active_hours,0.46422623944142366,0.5357737605585764,22.992094861660078,23.233502538071065,-0.24140767641098648,450,0.5622222222222222
coverage_vs_label,Q2,m_light_night_hours,0.4835777773319155,0.5164222226680846,7.541501976284585,7.67005076142132,-0.12854878513673462,450,0.5622222222222222
coverage_vs_label,Q2,m_light_day_hours,0.4611163499929776,0.5388836500070224,15.450592885375494,15.563451776649746,-0.11285889127425186,450,0.5622222222222222
coverage_vs_label,Q2,m_light_longest_missing_hours,0.5350213679500814,0.5350213679500814,0.9130434782608695,0.7614213197969543,0.15162215846391525,450,0.5622222222222222
coverage_vs_label,Q2,screen_record_n,0.4145984229850926,0.5854015770149075,1329.090909090909,1356.51269035533,-27.421781264421043,450,0.5622222222222222
coverage_vs_label,Q2,screen_item_n,0.4145984229850926,0.5854015770149075,1329.090909090909,1356.51269035533,-27.421781264421043,450,0.5622222222222222
coverage_vs_label,Q2,screen_active_hours,0.46123673281033684,0.5387632671896632,23.0197628458498,23.294416243654823,-0.2746533978050216,450,0.5622222222222222
coverage_vs_label,Q2,screen_night_hours,0.48202283260769246,0.5179771673923075,7.5770750988142295,7.730964467005077,-0.1538893681908471,450,0.5622222222222222
coverage_vs_label,Q2,screen_day_hours,0.45926044822535667,0.5407395517746434,15.442687747035572,15.563451776649746,-0.12076402961417365,450,0.5622222222222222
coverage_vs_label,Q2,screen_longest_missing_hours,0.5380810978912942,0.5380810978912942,0.8972332015810277,0.700507614213198,0.19672558736782975,450,0.5622222222222222
coverage_vs_label,Q2,usage_record_n,0.563782829397484,0.563782829397484,65.89328063241106,61.0507614213198,4.842519211091265,450,0.5622222222222222
coverage_vs_label,Q2,usage_item_n,0.563782829397484,0.563782829397484,65.89328063241106,61.0507614213198,4.842519211091265,450,0.5622222222222222
coverage_vs_label,Q2,usage_active_hours,0.4894464396781766,0.5105535603218234,17.52173913043478,17.02030456852792,0.5014345619068621,450,0.5622222222222222
coverage_vs_label,Q2,usage_night_hours,0.5217792580405691,0.5217792580405691,3.9565217391304346,3.771573604060914,0.1849481350695208,450,0.5622222222222222
coverage_vs_label,Q2,usage_day_hours,0.48464115888525516,0.5153588411147448,13.565217391304348,13.248730964467006,0.31648642683734174,450,0.5622222222222222
coverage_vs_label,Q2,usage_longest_missing_hours,0.5850905880700629,0.5850905880700629,4.608695652173913,4.025380710659898,0.5833149415140149,450,0.5622222222222222
coverage_vs_label,Q2,wifi_record_n,0.437721955819506,0.562278044180494,104.83794466403162,113.42639593908629,-8.588451275054666,450,0.5622222222222222
coverage_vs_label,Q2,wifi_item_n,0.437721955819506,0.562278044180494,104.83794466403162,113.42639593908629,-8.588451275054666,450,0.5622222222222222
coverage_vs_label,Q2,wifi_active_hours,0.41766818482775225,0.5823318151722477,20.007905138339922,21.548223350253807,-1.5403182119138847,450,0.5622222222222222
coverage_vs_label,Q2,wifi_night_hours,0.41280271262615115,0.5871972873738489,6.07905138339921,6.786802030456853,-0.7077506470576429,450,0.5622222222222222
coverage_vs_label,Q2,wifi_day_hours,0.44908810015850403,0.5509118998414959,13.928853754940711,14.761421319796954,-0.8325675648562427,450,0.5622222222222222
coverage_vs_label,Q2,wifi_longest_missing_hours,0.5619971509399893,0.5619971509399893,2.2569169960474307,1.649746192893401,0.6071708031540297,450,0.5622222222222222
coverage_vs_label,Q2,hr_record_n,0.4530507012299111,0.5469492987700889,515.8577075098814,553.7817258883249,-37.92401837844352,450,0.5622222222222222
coverage_vs_label,Q2,hr_item_n,0.4530507012299111,0.5469492987700889,515.8577075098814,553.7817258883249,-37.92401837844352,450,0.5622222222222222
coverage_vs_label,Q2,hr_active_hours,0.46032382977869624,0.5396761702213038,10.84189723320158,11.461928934010153,-0.620031700808573,450,0.5622222222222222
coverage_vs_label,Q2,hr_night_hours,0.49881623562930116,0.5011837643706989,1.3359683794466404,1.3096446700507614,0.026323709395879025,450,0.5622222222222222
coverage_vs_label,Q2,hr_day_hours,0.44453361690174753,0.5554663830982525,9.505928853754941,10.152284263959391,-0.6463554102044498,450,0.5622222222222222
coverage_vs_label,Q2,hr_longest_missing_hours,0.5232840432575592,0.5232840432575592,7.24505928853755,7.233502538071066,0.01155675046648419,450,0.5622222222222222
coverage_vs_label,Q2,w_light_record_n,0.47657551012218863,0.5234244898778113,869.4150197628459,913.5532994923858,-44.13827972953993,450,0.5622222222222222
coverage_vs_label,Q2,w_light_item_n,0.47657551012218863,0.5234244898778113,869.4150197628459,913.5532994923858,-44.13827972953993,450,0.5622222222222222
coverage_vs_label,Q2,w_light_active_hours,0.45117473565939686,0.5488252643406031,18.64426877470356,19.868020304568528,-1.2237515298649697,450,0.5622222222222222
coverage_vs_label,Q2,w_light_night_hours,0.45467586926426035,0.5453241307357397,5.715415019762846,6.192893401015229,-0.47747838125238307,450,0.5622222222222222
coverage_vs_label,Q2,w_light_day_hours,0.4521578620011637,0.5478421379988363,12.928853754940711,13.6751269035533,-0.7462731486125893,450,0.5622222222222222
coverage_vs_label,Q2,w_light_longest_missing_hours,0.5316004895567905,0.5316004895567905,2.909090909090909,2.3654822335025383,0.5436086755883709,450,0.5622222222222222
coverage_vs_label,Q2,pedo_record_n,0.4500411307959311,0.5499588692040689,988.3833992094861,1061.9644670050761,-73.58106779559,450,0.5622222222222222
coverage_vs_label,Q2,pedo_item_n,0.4500411307959311,0.5499588692040689,988.3833992094861,1061.9644670050761,-73.58106779559,450,0.5622222222222222
coverage_vs_label,Q2,pedo_active_hours,0.45419433799482356,0.5458056620051764,17.849802371541504,19.21319796954315,-1.3633955980016452,450,0.5622222222222222
coverage_vs_label,Q2,pedo_night_hours,0.4538231576412993,0.5461768423587007,5.284584980237154,5.852791878172589,-0.5682068979354344,450,0.5622222222222222
coverage_vs_label,Q2,pedo_day_hours,0.45620071828414366,0.5437992817158563,12.565217391304348,13.360406091370558,-0.7951887000662108,450,0.5622222222222222
coverage_vs_label,Q2,pedo_longest_missing_hours,0.52918280130816,0.52918280130816,3.039525691699605,2.3045685279187818,0.7349571637808232,450,0.5622222222222222
coverage_vs_label,Q2,any_sensor_active_hours,0.5134628117413375,0.5134628117413375,11.462450592885375,11.568527918781726,-0.10607732589635077,450,0.5622222222222222
coverage_vs_label,Q3,ac_record_n,0.5249279835390945,0.5249279835390945,1350.625925925926,1329.8777777777777,20.748148148148175,450,0.6
coverage_vs_label,Q3,ac_item_n,0.5249279835390945,0.5249279835390945,1350.625925925926,1329.8777777777777,20.748148148148175,450,0.6
coverage_vs_label,Q3,ac_active_hours,0.5233641975308643,0.5233641975308643,23.285185185185185,22.92222222222222,0.36296296296296404,450,0.6
coverage_vs_label,Q3,ac_night_hours,0.532880658436214,0.532880658436214,7.711111111111111,7.544444444444444,0.16666666666666696,450,0.6
coverage_vs_label,Q3,ac_day_hours,0.5124485596707817,0.5124485596707817,15.574074074074074,15.377777777777778,0.1962962962962962,450,0.6
coverage_vs_label,Q3,ac_longest_missing_hours,0.47633744855967075,0.5236625514403292,0.6666666666666666,1.0277777777777777,-0.36111111111111105,450,0.6
coverage_vs_label,Q3,activity_record_n,0.5032716049382717,0.5032716049382717,1380.4333333333334,1359.8111111111111,20.622222222222263,450,0.6
coverage_vs_label,Q3,activity_item_n,0.5032716049382717,0.5032716049382717,1380.4333333333334,1359.8111111111111,20.622222222222263,450,0.6
coverage_vs_label,Q3,activity_active_hours,0.5233641975308643,0.5233641975308643,23.285185185185185,22.92222222222222,0.36296296296296404,450,0.6
coverage_vs_label,Q3,activity_night_hours,0.532880658436214,0.532880658436214,7.711111111111111,7.544444444444444,0.16666666666666696,450,0.6
coverage_vs_label,Q3,activity_day_hours,0.5124485596707817,0.5124485596707817,15.574074074074074,15.377777777777778,0.1962962962962962,450,0.6
coverage_vs_label,Q3,activity_longest_missing_hours,0.47633744855967075,0.5236625514403292,0.6666666666666666,1.0277777777777777,-0.36111111111111105,450,0.6
coverage_vs_label,Q3,ambience_record_n,0.5306481481481482,0.5306481481481482,684.7,673.6388888888889,11.061111111111131,450,0.6
coverage_vs_label,Q3,ambience_item_n,0.5306481481481482,0.5306481481481482,684.7,673.6388888888889,11.061111111111131,450,0.6
coverage_vs_label,Q3,ambience_active_hours,0.5405658436213991,0.5405658436213991,23.055555555555557,22.655555555555555,0.40000000000000213,450,0.6
coverage_vs_label,Q3,ambience_night_hours,0.5553497942386831,0.5553497942386831,7.655555555555556,7.416666666666667,0.23888888888888893,450,0.6
coverage_vs_label,Q3,ambience_day_hours,0.5142901234567901,0.5142901234567901,15.4,15.238888888888889,0.16111111111111143,450,0.6
coverage_vs_label,Q3,ambience_longest_missing_hours,0.45808641975308645,0.5419135802469135,0.8407407407407408,1.2666666666666666,-0.4259259259259258,450,0.6
coverage_vs_label,Q3,ble_record_n,0.5215329218106997,0.5215329218106997,31.137037037037036,29.35,1.7870370370370345,450,0.6
coverage_vs_label,Q3,ble_item_n,0.5215329218106997,0.5215329218106997,31.137037037037036,29.35,1.7870370370370345,450,0.6
coverage_vs_label,Q3,ble_active_hours,0.5204423868312757,0.5204423868312757,11.951851851851853,11.127777777777778,0.8240740740740744,450,0.6
coverage_vs_label,Q3,ble_night_hours,0.5023148148148148,0.5023148148148148,2.2,2.1777777777777776,0.022222222222222587,450,0.6
coverage_vs_label,Q3,ble_day_hours,0.5357098765432098,0.5357098765432098,9.751851851851852,8.95,0.8018518518518523,450,0.6
coverage_vs_label,Q3,ble_longest_missing_hours,0.5855041152263375,0.5855041152263375,6.277777777777778,5.555555555555555,0.7222222222222223,450,0.6
coverage_vs_label,Q3,gps_record_n,0.5842283950617284,0.5842283950617284,1195.1037037037038,1058.5944444444444,136.50925925925935,450,0.6
coverage_vs_label,Q3,gps_item_n,0.5842283950617284,0.5842283950617284,1195.1037037037038,1058.5944444444444,136.50925925925935,450,0.6
coverage_vs_label,Q3,gps_active_hours,0.5716563786008231,0.5716563786008231,22.055555555555557,19.905555555555555,2.150000000000002,450,0.6
coverage_vs_label,Q3,gps_night_hours,0.5566769547325103,0.5566769547325103,7.1,6.4,0.6999999999999993,450,0.6
coverage_vs_label,Q3,gps_day_hours,0.5685802469135802,0.5685802469135802,14.955555555555556,13.505555555555556,1.4499999999999993,450,0.6
coverage_vs_label,Q3,gps_longest_missing_hours,0.4661008230452675,0.5338991769547325,0.9555555555555556,1.45,-0.49444444444444435,450,0.6
coverage_vs_label,Q3,m_light_record_n,0.5564917695473252,0.5564917695473252,138.53703703703704,135.63333333333333,2.9037037037037123,450,0.6
coverage_vs_label,Q3,m_light_item_n,0.5564917695473252,0.5564917695473252,138.53703703703704,135.63333333333333,2.9037037037037123,450,0.6
coverage_vs_label,Q3,m_light_active_hours,0.5359465020576132,0.5359465020576132,23.266666666666666,22.844444444444445,0.4222222222222207,450,0.6
coverage_vs_label,Q3,m_light_night_hours,0.5437757201646092,0.5437757201646092,7.688888888888889,7.461111111111111,0.22777777777777786,450,0.6
coverage_vs_label,Q3,m_light_day_hours,0.5141255144032921,0.5141255144032921,15.577777777777778,15.383333333333333,0.19444444444444464,450,0.6
coverage_vs_label,Q3,m_light_longest_missing_hours,0.4637345679012345,0.5362654320987654,0.6851851851851852,1.0888888888888888,-0.40370370370370356,450,0.6
coverage_vs_label,Q3,screen_record_n,0.49082304526748977,0.5091769547325102,1346.9444444444443,1332.3222222222223,14.622222222222035,450,0.6
coverage_vs_label,Q3,screen_item_n,0.49082304526748977,0.5091769547325102,1346.9444444444443,1332.3222222222223,14.622222222222035,450,0.6
coverage_vs_label,Q3,screen_active_hours,0.5233641975308643,0.5233641975308643,23.285185185185185,22.92222222222222,0.36296296296296404,450,0.6
