model,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
ext_appsem_only_k10_C0.3,chrono_last_30,0.7073516415924166,0.7050894888171906,0.7041727013465424,0.7198907251866402,0.6516467876783953,0.7617024034104714,0.7009946475084937,0.7079647371991824
ext_appsem_only_k20_C0.001,chrono_last_20,0.703447469925947,0.6890816835527038,0.6932042280408702,0.7064958352758484,0.6758717368805528,0.7092498773482107,0.7132449245510448,0.7369840038323984
ext_appsem_only_k20_C0.001,chrono_last_25,0.6976027252601529,0.6866927535143043,0.689091514149698,0.7158007201603394,0.6760354088578664,0.6929839105045464,0.7198505242924772,0.7027642453418385
ext_appsem_only_k20_C0.001,chrono_last_30,0.6938746179684786,0.6931966045245956,0.6910891293087937,0.7087108620912761,0.6773594674161243,0.7018189130662504,0.6951944966704218,0.6897528527018885
ext_appsem_only_k20_C0.003,chrono_last_20,0.7120706770312788,0.6896580421027203,0.6872601734945186,0.7193802595635712,0.6633644735457089,0.7167894542416152,0.7370011720660392,0.7710411642047784
ext_appsem_only_k20_C0.003,chrono_last_25,0.6998291551978593,0.6861040176751237,0.682353697189377,0.7313246181304998,0.666311000678408,0.6886764413911892,0.7258061891006414,0.7182281222197752
ext_appsem_only_k20_C0.003,chrono_last_30,0.697133859495089,0.6973256863839256,0.6890188023200534,0.7213610611993271,0.6718643458469326,0.7092600136710435,0.6992098045300124,0.6918973025143279
ext_appsem_only_k20_C0.01,chrono_last_20,0.71938146538726,0.693837488593875,0.673254174255354,0.7424265811442627,0.641244166908725,0.7347229300142807,0.7474420237382428,0.8027428930560797
ext_appsem_only_k20_C0.01,chrono_last_25,0.7021312329224593,0.6889760283555217,0.6730525304812219,0.7500382981280034,0.6485469447832187,0.6885333597473355,0.7232020216234577,0.7425694473384553
ext_appsem_only_k20_C0.01,chrono_last_30,0.7026414396473719,0.7083020332910492,0.6886482385413186,0.7327049250100839,0.662871455630265,0.7250860555390763,0.7028104526114831,0.6980669169083278
ext_appsem_only_k20_C0.03,chrono_last_20,0.7261961676473431,0.698796910951742,0.6615730918996133,0.7656842080756673,0.6168891520616054,0.764332636822953,0.7479282569837676,0.8281689167360531
ext_appsem_only_k20_C0.03,chrono_last_25,0.7075415326820202,0.6922559162454119,0.6725792658899208,0.7668805400687589,0.6302746184588478,0.7031707296313789,0.7211025642375336,0.7665270942422898
ext_appsem_only_k20_C0.03,chrono_last_30,0.7081571270805421,0.7224444281173139,0.69230693941105,0.7355206356486734,0.6559462919864094,0.7452059916057774,0.7017144386706241,0.703961164123946
ext_appsem_only_k20_C0.1,chrono_last_20,0.732894018419206,0.703019892872392,0.6543162982250265,0.7825944396706702,0.5989884971337772,0.7943547768979029,0.7506512612700286,0.8463329628646454
ext_appsem_only_k20_C0.1,chrono_last_25,0.7161611915806564,0.6948619250421492,0.6801788445049141,0.7815963551557127,0.620363068676076,0.7302714091840666,0.7194756752548284,0.786381063246847
ext_appsem_only_k20_C0.1,chrono_last_30,0.7136811095956634,0.7395013919672102,0.6967623322751485,0.7324153793533336,0.6512732010870296,0.7721848262253629,0.6957727205112688,0.7078579157502907
ext_appsem_only_k20_C0.3,chrono_last_20,0.7365956200857376,0.707588445857396,0.6541800963341586,0.7898222843759233,0.5891344977733014,0.8069903050887477,0.7545585818478768,0.8538951293227593
ext_appsem_only_k20_C0.3,chrono_last_25,0.7229284151832925,0.6959969104604655,0.6881638438407844,0.7880700299916558,0.6171835308257709,0.7518867356688769,0.7214170928166345,0.7977807626788596
ext_appsem_only_k20_C0.3,chrono_last_30,0.7179983449887659,0.7550363919401157,0.7002579375528203,0.7274035076602228,0.6484318246950397,0.7944618675991888,0.6899793053608497,0.7104175801131247
ext_appsem_only_k50_C0.001,chrono_last_20,0.7069267949154672,0.6917721373361303,0.6785073852354714,0.7203697259555588,0.6721721747957797,0.7095262375247012,0.7424299083052511,0.733709995255378
ext_appsem_only_k50_C0.001,chrono_last_25,0.7099411183349414,0.6940178338628676,0.6821447901828517,0.7261884687768794,0.6949961395710651,0.701642133922636,0.7351959132533118,0.7354025487749782
ext_appsem_only_k50_C0.001,chrono_last_30,0.7081611188599718,0.6936777905839603,0.6850324347761805,0.7162250605154439,0.6885576353153936,0.7006821030846824,0.7664618570714344,0.7064909506727073
ext_appsem_only_k50_C0.003,chrono_last_20,0.7137394156207668,0.6907932914026593,0.6664448580764062,0.7415994540483383,0.649720284877754,0.7245245838954761,0.7674256599542447,0.7556677770904892
ext_appsem_only_k50_C0.003,chrono_last_25,0.7167647212934628,0.6957004881015166,0.6704651619864571,0.7440553807869168,0.6950474206190828,0.709840402753708,0.7374725612956267,0.7647716335109326
ext_appsem_only_k50_C0.003,chrono_last_30,0.7124631298305637,0.6968553001706153,0.6772508203369169,0.7262990617129274,0.6909972590036103,0.7101010552405279,0.7657819551570366,0.7199564571923114
ext_appsem_only_k50_C0.01,chrono_last_20,0.7193337670613096,0.6895334761425085,0.6539235875443734,0.7658603561062538,0.621603465134587,0.7541081255680022,0.7639983180138,0.7863090409196433
ext_appsem_only_k50_C0.01,chrono_last_25,0.7233613365992818,0.6922322298176441,0.6609731971479129,0.7605796617518613,0.7002160514282105,0.7260473746560694,0.724705132965448,0.7987757084278277
ext_appsem_only_k50_C0.01,chrono_last_30,0.717379316847068,0.702547966261587,0.672632644785084,0.7302644861689239,0.6920397557301184,0.7260135434668165,0.7566850042563801,0.7414718172605669
ext_appsem_only_k50_C0.03,chrono_last_20,0.7266546651979077,0.6901588226650107,0.6509470566797319,0.7845319409668342,0.6045695959970684,0.7828370287708424,0.7538273397693223,0.819710871536544
ext_appsem_only_k50_C0.03,chrono_last_25,0.7250224030829708,0.6811739470735835,0.662077744125264,0.7740219663627663,0.6844197399125793,0.7365711257900426,0.7101173227487029,0.8267749755678572
ext_appsem_only_k50_C0.03,chrono_last_30,0.7245138188707274,0.705827364742435,0.6777507281209277,0.7307070920319637,0.6932625082186917,0.7424816805885611,0.7550469918365733,0.7665203665559394
ext_appsem_only_k50_C0.1,chrono_last_20,0.7392585796702276,0.6985876385803785,0.6640940802522131,0.8109474979096403,0.5994167432363862,0.8061349734154721,0.7394844971381456,0.856144627159357
ext_appsem_only_k50_C0.1,chrono_last_25,0.7327549950688967,0.6757766078129835,0.6736181343430485,0.7957884358124296,0.6847858990731754,0.7513871898736985,0.6969772905710824,0.85095140799586
ext_appsem_only_k50_C0.1,chrono_last_30,0.735069895927173,0.7052681561802854,0.6941286088897227,0.7367345775479011,0.6938185758083928,0.7670165733085964,0.7581373514434492,0.7903854283118636
ext_appsem_only_k50_C0.3,chrono_last_20,0.748964836412427,0.7071251491826209,0.6893716916227837,0.8411161285708347,0.5999211592339413,0.807243489501437,0.7259373535583752,0.872038883216995
ext_appsem_only_k50_C0.3,chrono_last_25,0.7421432380915999,0.685177723659576,0.6924832441334327,0.8198794307833349,0.6849105665380242,0.7676736583838155,0.6874840029615031,0.8573940401815128
ext_appsem_only_k50_C0.3,chrono_last_30,0.7469736487673114,0.706252296876454,0.720868643634398,0.7470895567766538,0.6939904966243097,0.7964594789861911,0.7627235278367196,0.8014315406364536
ext_appsem_only_k100_C0.001,chrono_last_20,0.7235610983150439,0.696919647314754,0.673908722198555,0.71187462626683,0.6727980632930884,0.7261544139521252,0.8100473334881166,0.7732248816918381
ext_appsem_only_k100_C0.001,chrono_last_25,0.7217487327762638,0.6973835804447404,0.663868860820073,0.7682475577155518,0.6841710472221331,0.7069691007703693,0.7898724478357279,0.741728534625252
ext_appsem_only_k100_C0.001,chrono_last_30,0.7115196673386918,0.7023875858649493,0.6767166279819434,0.7129293447566424,0.6781425492875479,0.7175330192814102,0.7758023294355265,0.717126214762822
ext_appsem_only_k100_C0.003,chrono_last_20,0.735725437479938,0.6954547020436634,0.6712941251961273,0.7261924729102126,0.6477825346807102,0.7612339099482167,0.8311690345262555,0.8169512830543803
ext_appsem_only_k100_C0.003,chrono_last_25,0.7319937249204796,0.6991348991025742,0.6528168150298833,0.7877974792400575,0.6824834570151338,0.7290330184483498,0.8007616365898163,0.7719287690175427
ext_appsem_only_k100_C0.003,chrono_last_30,0.7189524202567951,0.7085783314440695,0.668383058581989,0.7157284951975086,0.6853769893054731,0.7424487357430039,0.7707986020428225,0.7413527294826979
ext_appsem_only_k100_C0.01,chrono_last_20,0.747619573010386,0.6880410345242284,0.6786450538370736,0.7481661118842372,0.6129619811688775,0.7973187736048188,0.8436882943343954,0.8645157617190705
ext_appsem_only_k100_C0.01,chrono_last_25,0.7369367223649804,0.6953243990657597,0.6522646081584008,0.806678881405688,0.6390088965837463,0.7569077137351943,0.7995844623082089,0.8087880952978643
ext_appsem_only_k100_C0.01,chrono_last_30,0.7265962643845069,0.709636614328063,0.6691567855623263,0.7199491649806344,0.6648446429913224,0.7749392661297944,0.7683082225585078,0.7793391541408994
ext_appsem_only_k100_C0.03,chrono_last_20,0.7577402642014796,0.6864588632194488,0.6965212149291704,0.775330930193192,0.5903705882391725,0.8166975933281302,0.8482467449699318,0.8905559145313116
ext_appsem_only_k100_C0.03,chrono_last_25,0.7463969919613299,0.6943132626386541,0.6616788531055279,0.8296973790786109,0.637424936434938,0.7729543271659507,0.7896789043734603,0.8390312809321684
ext_appsem_only_k100_C0.03,chrono_last_30,0.7400744527461016,0.7078939037871033,0.6829380745908252,0.7352260886923451,0.6657722830506896,0.7983149225500089,0.7714925221200808,0.8188833744316589
ext_appsem_only_k100_C0.1,chrono_last_20,0.7799170626466692,0.7052000633676536,0.7331250888525899,0.8221660297392318,0.5887194892463528,0.8252758099335705,0.868502994238173,0.9164299631491124
ext_appsem_only_k100_C0.1,chrono_last_25,0.762040294661729,0.7181394298527092,0.6845533420527982,0.8645990730641442,0.6362785142204304,0.7820802108899996,0.7853278883163319,0.8633036042356894
ext_appsem_only_k100_C0.1,chrono_last_30,0.7588816175778377,0.7223932659899068,0.7189924776163713,0.7656470423832479,0.6661654643806783,0.8197567959986058,0.7725846338503408,0.8466316428257119
ext_appsem_only_k100_C0.3,chrono_last_20,0.8122687991444763,0.7490223736630298,0.7793372779560553,0.8886029714385854,0.6069609532700867,0.8335094157504545,0.8848417402621932,0.9436068616709283
ext_appsem_only_k100_C0.3,chrono_last_25,0.782968997573236,0.7656420064654135,0.7138297341206666,0.9065720187483272,0.6359654879217574,0.7899016017045615,0.7913290859438437,0.8775430481080826
ext_appsem_only_k100_C0.3,chrono_last_30,0.7814979750767447,0.7568568895182128,0.7765739657542016,0.7934337631508074,0.6662847580886745,0.8409407181227916,0.7729046219884206,0.8634911089141042
ext_appsem_only_k200_C0.001,chrono_last_20,0.7320645641779524,0.7153278971722897,0.710273296413446,0.7188436113913561,0.6604925841173138,0.7275133465539589,0.8215896940251248,0.7704115195721776
ext_appsem_only_k200_C0.001,chrono_last_25,0.7249849583247018,0.702158209571117,0.6580019798285688,0.767362482100363,0.6780327456591962,0.7147750662347789,0.8041112299466016,0.7504529949322869
ext_appsem_only_k200_C0.001,chrono_last_30,0.7149980716378402,0.7035823955242438,0.6522189367378373,0.7242960968559353,0.6806697821968221,0.7175697675128752,0.7993253316929426,0.7273241909442263
ext_appsem_only_k200_C0.003,chrono_last_20,0.7475976882842781,0.7180422133263682,0.7067003653114214,0.735507306038586,0.6391978517740897,0.763986010348578,0.862327749871225,0.8074223213196782
ext_appsem_only_k200_C0.003,chrono_last_25,0.7351816834144448,0.70579406537427,0.6516790695926349,0.788639471650411,0.6538683131714295,0.7350108623085551,0.8192813148986909,0.7919986869051212
ext_appsem_only_k200_C0.003,chrono_last_30,0.7245516719299852,0.7102065245221361,0.6458969491630947,0.7324634521013164,0.6702905776587315,0.7457912847877711,0.8104622371060901,0.756750678170755
ext_appsem_only_k200_C0.01,chrono_last_20,0.765923764443826,0.7188732989899851,0.7222078489758889,0.7601237912734913,0.621571122943732,0.8014892143723963,0.8823121996908345,0.8548888748604538
ext_appsem_only_k200_C0.01,chrono_last_25,0.7517140156294654,0.711060378358183,0.6550999485300866,0.8148788855714632,0.6259794774978655,0.7678916228819084,0.826031249104619,0.8610565474621319
ext_appsem_only_k200_C0.01,chrono_last_30,0.7396386701109742,0.7174686808933898,0.6536837567663666,0.7417557667792762,0.6585299899467211,0.79452977308066,0.818324515317023,0.7931782079933817
ext_appsem_only_k200_C0.03,chrono_last_20,0.7917494954087944,0.7449928409446376,0.760523438168487,0.7992039465642613,0.6122711577342426,0.8499259285069244,0.8853789946407483,0.8899501613022596
ext_appsem_only_k200_C0.03,chrono_last_25,0.7745595095907319,0.7433510729798716,0.6700014520722581,0.8460212762514716,0.6069841935875048,0.8132299478241004,0.8292368907453019,0.913091733674615
ext_appsem_only_k200_C0.03,chrono_last_30,0.7624212606007121,0.7452983257314553,0.6754262130150004,0.7609588488831767,0.6733837289343839,0.8396475528189763,0.8221664102236727,0.8200677445983198
ext_appsem_only_k200_C0.1,chrono_last_20,0.8272986239381488,0.8078841740758397,0.8138577802702188,0.8680503419556288,0.6294690735764864,0.8793088525632817,0.8620913689724813,0.9304287761531046
ext_appsem_only_k200_C0.1,chrono_last_25,0.8118269646718996,0.8199396731528775,0.7068482252356751,0.8989579149035338,0.6085523921069639,0.8628775473229661,0.8303463706632049,0.9552666293180772
ext_appsem_only_k200_C0.1,chrono_last_30,0.8010604837151664,0.8198611059136026,0.7221676096992095,0.7959484631513775,0.6883869180039114,0.8942617528170559,0.8422441874195754,0.8445533490014315
ext_appsem_only_k200_C0.3,chrono_last_20,0.8721316246819084,0.8787450504629444,0.8742198487589855,0.9769775818072136,0.6196137615866154,0.8998885962861531,0.8868408927606486,0.968635641110798
ext_appsem_only_k200_C0.3,chrono_last_25,0.8491817150531408,0.9135656701245286,0.7637285654145156,0.9728369530345056,0.6076435481282317,0.8688569532248099,0.8306700307840899,0.9869702846613045
ext_appsem_only_k200_C0.3,chrono_last_30,0.8477197458455104,0.9167371802433686,0.7845429265863142,0.8403592356415297,0.7278488625525462,0.9274536320139317,0.8429706056468005,0.894125778234082
ext_hfapp_only_k5_C0.001,chrono_last_20,0.68993472265483,0.6840320185104921,0.7042313447507264,0.7080834750951117,0.6742438609100788,0.6809267898208253,0.6874627070075804,0.6905628624889951
ext_hfapp_only_k5_C0.001,chrono_last_25,0.6904688245559341,0.6845881304030459,0.7037684224692755,0.7002850597087956,0.6764114698051811,0.6790165043392365,0.6994098199742702,0.6898023651917338
ext_hfapp_only_k5_C0.001,chrono_last_30,0.6885336498049176,0.6873776636685567,0.6987446560989801,0.6944899446732955,0.6738245910300302,0.6784821983363758,0.695079701936678,0.6917367928905064
ext_hfapp_only_k5_C0.003,chrono_last_20,0.6861392562919832,0.675535342028166,0.7151329612872702,0.720030703734377,0.653598832651638,0.6699550314751549,0.6802529048279723,0.688469018039305
ext_hfapp_only_k5_C0.003,chrono_last_25,0.6855352602175786,0.676692533119803,0.714087957333055,0.7079342212235422,0.6593650110693275,0.6647863793355006,0.6892905211434954,0.6865901982983257
ext_hfapp_only_k5_C0.003,chrono_last_30,0.6824525072343006,0.6835517666248749,0.7065161446766737,0.6957546305881283,0.6536216386642992,0.6626359325168142,0.684567522045136,0.6905199155241781
ext_hfapp_only_k5_C0.01,chrono_last_20,0.6818452509401868,0.6684221541587554,0.7171184403430756,0.7353277488590255,0.6247962048749567,0.6652423834890562,0.6730785333230291,0.6889312915334085
ext_hfapp_only_k5_C0.01,chrono_last_25,0.6809025138986359,0.670264333445973,0.7187848206041589,0.7190312449811832,0.6363329750944328,0.65344968307624,0.6833241893551756,0.6851303507332868
ext_hfapp_only_k5_C0.01,chrono_last_30,0.6765767640305016,0.683655612375012,0.7111850302264197,0.6954626666868161,0.6286674818374937,0.6467767996060422,0.6792728456685663,0.6910169118131616
ext_hfapp_only_k5_C0.03,chrono_last_20,0.6850101932834232,0.667942172192312,0.7204700288243626,0.7541909434390633,0.6034497281367144,0.6760907014438106,0.6791887276077587,0.6937390513399406
ext_hfapp_only_k5_C0.03,chrono_last_25,0.6824416672806134,0.6702803227212731,0.7237375571616698,0.7337580471972187,0.6195220774300144,0.6578253722622953,0.683335225655156,0.6886330685366655
ext_hfapp_only_k5_C0.03,chrono_last_30,0.6755757669575743,0.6877396205409655,0.7182462108644551,0.6972964782885575,0.615432638711196,0.6460460597292297,0.669371244417229,0.6948981161513874
ext_hfapp_only_k5_C0.1,chrono_last_20,0.693164827204164,0.6711033650488958,0.7264709920776994,0.7750454940244276,0.5890551153891824,0.6935874059320214,0.6975320200945251,0.6993593978623953
ext_hfapp_only_k5_C0.1,chrono_last_25,0.6871095420717364,0.6739249142803421,0.7307121373618091,0.7506446282268837,0.6059378396289734,0.6711681043579198,0.6833387743679002,0.6940403962783264
ext_hfapp_only_k5_C0.1,chrono_last_30,0.6811863943338816,0.6909951328563733,0.7299512283342932,0.7032401711997589,0.6121075134594421,0.6559532101319975,0.6761037333671849,0.6999537709881216
ext_hfapp_only_k5_C0.3,chrono_last_20,0.6987446259777375,0.6734443960638683,0.7309528074844592,0.7862941546232406,0.5821796155053734,0.7049455577333297,0.7112849895218573,0.7021108609120333
ext_hfapp_only_k5_C0.3,chrono_last_25,0.6904361843013669,0.6765739714441942,0.7360753832349575,0.7597571094304645,0.5987743224202786,0.6814409396621199,0.683339761098103,0.6970918028194506
ext_hfapp_only_k5_C0.3,chrono_last_30,0.6857513326808038,0.6913289223052291,0.7398851743346846,0.7077221770555989,0.6126070603891431,0.6652633211343091,0.680794358941423,0.7026583146052388
ext_hfapp_only_k10_C0.001,chrono_last_20,0.6868364071395127,0.6766578905260299,0.6882645864190557,0.7104354084359165,0.6754763264699238,0.6801552749191164,0.6877848407176367,0.6890805224889093
ext_hfapp_only_k10_C0.001,chrono_last_25,0.6907386318564458,0.6783719618838909,0.7064672333394457,0.7059138727488368,0.6782744674426958,0.6791318822508298,0.6976421344168106,0.6893688709126113
ext_hfapp_only_k10_C0.001,chrono_last_30,0.6942109657684316,0.704519706882805,0.7042370215976588,0.6986266198341279,0.6897740640926227,0.6794624655270276,0.6940361445449789,0.6888207378997999
ext_hfapp_only_k10_C0.003,chrono_last_20,0.6808792586141025,0.6681229374430835,0.6785271206774113,0.7233196179877607,0.6577292526930082,0.670364302464792,0.6817857211596138,0.6863058578730482
ext_hfapp_only_k10_C0.003,chrono_last_25,0.6866882927467322,0.6706539156275609,0.7182469249002356,0.7169048212169771,0.6649388061757027,0.6658531459720823,0.6834743383194977,0.6867460970150694
ext_hfapp_only_k10_C0.003,chrono_last_30,0.6897618927391195,0.7163447879028044,0.7147269723878849,0.7048063942695525,0.6574772709198674,0.6653478482816665,0.6845145021091258,0.6851154733029344
ext_hfapp_only_k10_C0.01,chrono_last_20,0.6767583983981108,0.6648869026100093,0.6692042847805721,0.7420329458893083,0.6301038864698731,0.6693321512644632,0.676677906290667,0.6850707114818829
ext_hfapp_only_k10_C0.01,chrono_last_25,0.6836091688869693,0.6678378116934595,0.7253009368683042,0.7300578751399128,0.6418612371486723,0.6580816175877463,0.6762138861526692,0.6859108176180214
ext_hfapp_only_k10_C0.01,chrono_last_30,0.6968267084868323,0.7311284674520011,0.7283008930321644,0.7132190049190039,0.6856490401589553,0.6535210414986115,0.681327007541632,0.6846415048054574
ext_hfapp_only_k10_C0.03,chrono_last_20,0.6797037720989562,0.6690324061476373,0.6726880707228423,0.765331594866961,0.5994182286106962,0.6823549895777821,0.6821099796939666,0.6869911350728083
ext_hfapp_only_k10_C0.03,chrono_last_25,0.6840322214867053,0.6721640362825491,0.7319550099655263,0.743008137440471,0.611819202478123,0.6650019440501719,0.6762132407966224,0.6880639793934723
ext_hfapp_only_k10_C0.03,chrono_last_30,0.7019017146550945,0.7405035096641275,0.743581870330194,0.7228240729136557,0.6865398658687285,0.6552438693474093,0.6733531906599188,0.6912656238016277
ext_hfapp_only_k10_C0.1,chrono_last_20,0.6864619373194806,0.6746286565487104,0.6817321858124802,0.7872771747603922,0.5725576591247817,0.6994815614538515,0.6970846286029996,0.6924716949331495
ext_hfapp_only_k10_C0.1,chrono_last_25,0.6845440510995099,0.6783997435262051,0.7403963449941161,0.7559038533803094,0.5839529673967186,0.6796830364090801,0.6620942573521943,0.6913781546379456
ext_hfapp_only_k10_C0.1,chrono_last_30,0.7109651600119863,0.7434710558906907,0.757073806734794,0.7331699817537908,0.68687192464932,0.6653748190181379,0.6909684888378794,0.6998260431992911
ext_hfapp_only_k10_C0.3,chrono_last_20,0.691220017124525,0.6766813798324989,0.6879169947043003,0.7969892869284737,0.5591984971700056,0.7094653091056652,0.7094984245247119,0.698790227606018
ext_hfapp_only_k10_C0.3,chrono_last_25,0.6862441586783271,0.6818647013058045,0.7429071245382967,0.7641420538149907,0.5668630417462405,0.6909938574673746,0.6631334026335803,0.6938049292420031
ext_hfapp_only_k10_C0.3,chrono_last_30,0.7161230018520383,0.7425396552693592,0.7641317582155488,0.7391766143454032,0.6869688569083484,0.6739832155301948,0.7033009350386292,0.7027599776567847
ext_hfapp_only_k20_C0.001,chrono_last_20,0.6897309721582296,0.676065796966492,0.694610583674373,0.7201919979051761,0.6814768235175763,0.6774137664924178,0.6897663642854297,0.6885914722661421
ext_hfapp_only_k20_C0.001,chrono_last_25,0.6923709411075676,0.679432839707364,0.7115119693247399,0.7122042501573351,0.6805577948996869,0.6771487812898117,0.6995381059672996,0.6862028464067352
ext_hfapp_only_k20_C0.001,chrono_last_30,0.6952054284325736,0.7016160350965751,0.7073376916913161,0.703245039737803,0.6824566836164533,0.681967314876382,0.7005496045280544,0.6892656294814317
ext_hfapp_only_k20_C0.003,chrono_last_20,0.6875130476990216,0.6719298863584006,0.691847227565752,0.7384547471392338,0.6696991335911723,0.6686004192512047,0.6863560503354633,0.6857038696519243
ext_hfapp_only_k20_C0.003,chrono_last_25,0.6895614408430271,0.6763835399702126,0.7218859565856437,0.7271645566480547,0.6699976863336261,0.6630229539894457,0.6892734250321142,0.6792019673420926
ext_hfapp_only_k20_C0.003,chrono_last_30,0.6980063823670398,0.7080662727622189,0.7174076065421036,0.713395240368322,0.6878716748945396,0.6720514226491555,0.7005496045340177,0.6867028548189221
ext_hfapp_only_k20_C0.01,chrono_last_20,0.6874688988041557,0.6796909998231412,0.6942679996647567,0.7575509588133278,0.6407641699189619,0.6702621776299443,0.6836812726255356,0.6860647131534233
ext_hfapp_only_k20_C0.01,chrono_last_25,0.6872952181626891,0.6819557357893117,0.7283278267769899,0.7435530612882444,0.6448562002323649,0.6538165005887484,0.6866654383712364,0.6718917640919276
ext_hfapp_only_k20_C0.01,chrono_last_30,0.7032160202031357,0.7176932781533192,0.7335769289928996,0.7264114435276867,0.6880137932978873,0.6699738377370918,0.7005496045361049,0.6862932551769604
ext_hfapp_only_k20_C0.03,chrono_last_20,0.6929877503210433,0.698084652753127,0.7064748916529923,0.7751970818556904,0.6017849032335616,0.6841657865067012,0.692180789293673,0.6930261469515581
ext_hfapp_only_k20_C0.03,chrono_last_25,0.6869972920817984,0.6949378779169418,0.7356736118034527,0.7576672416154235,0.6116210761035697,0.6580592851189182,0.6797525780828314,0.6712693739314514
ext_hfapp_only_k20_C0.03,chrono_last_30,0.7122920904101117,0.7312106962313065,0.7542395047641975,0.7378849398738864,0.6880529889438388,0.6824561916704287,0.7005496045367013,0.6916507068504215
ext_hfapp_only_k20_C0.1,chrono_last_20,0.6994737347378065,0.7096981897141273,0.7178936975962737,0.7879034034585829,0.5676176741610962,0.7017812737903388,0.7086319505499359,0.7027899538942897
ext_hfapp_only_k20_C0.1,chrono_last_25,0.6910937873055677,0.7031023640344056,0.7502530632023063,0.7698126803759341,0.5844254629523948,0.671935428480363,0.682468881351505,0.675658630742064
ext_hfapp_only_k20_C0.1,chrono_last_30,0.7245625304117694,0.7527652566630401,0.7787886825165601,0.7493250948104391,0.6880665645906717,0.7023794841116869,0.7005496045369101,0.7000630256530793
ext_hfapp_only_k20_C0.3,chrono_last_20,0.7040346655835487,0.7147321825436904,0.7221705657643364,0.7941471337745432,0.544559979113079,0.7130116720615874,0.7325070579205172,0.7071140679070871
ext_hfapp_only_k20_C0.3,chrono_last_25,0.6945255672278977,0.7072950370570507,0.7612034925289419,0.7763269967696984,0.5691239769647916,0.6856813925272718,0.6834379250702559,0.6786101496772734
ext_hfapp_only_k20_C0.3,chrono_last_30,0.7334268913523724,0.7782861871410812,0.7930140581984255,0.7530617260238024,0.6880704303260442,0.7163890508070041,0.7005496045369697,0.7046171824332802
ext_hfapp_only_k50_C0.001,chrono_last_20,0.7016187126364989,0.6886035737416623,0.6914837391831538,0.7237635321894885,0.6759195685786877,0.7221084248641698,0.6994565782007456,0.7099955716975845
ext_hfapp_only_k50_C0.001,chrono_last_25,0.6956229450059974,0.6880738354885652,0.7029342360958243,0.7264532431203715,0.6893599086548843,0.6782066876953887,0.6986358392706897,0.6856968647162583
ext_hfapp_only_k50_C0.001,chrono_last_30,0.7025920200195941,0.6994358934461572,0.7105111019368199,0.709145460119157,0.6906321235541176,0.6822775595388665,0.6986676727152967,0.7274743288267442
ext_hfapp_only_k50_C0.003,chrono_last_20,0.7066894583365977,0.6949860349923073,0.6931383872342278,0.7417809815261274,0.6787780515192359,0.7288421590978845,0.6994663167595802,0.7098342772268214
ext_hfapp_only_k50_C0.003,chrono_last_25,0.7006988859751357,0.6937155543264932,0.7018881223738923,0.7486761778353883,0.6893894576538007,0.6865162224267154,0.6986358325102503,0.6860708346994097
ext_hfapp_only_k50_C0.003,chrono_last_30,0.7074376395168042,0.7028376612987663,0.7210465304875133,0.7180704050886746,0.6913317603374542,0.6968555484302055,0.6986676726928434,0.7232538982821717
ext_hfapp_only_k50_C0.01,chrono_last_20,0.7144194388432795,0.7113096840653895,0.6939411720566507,0.7610402618292136,0.6854983274684507,0.7398392480096431,0.699469735486449,0.70983764298716
ext_hfapp_only_k50_C0.01,chrono_last_25,0.7107262071333772,0.7132558756353972,0.7094875287250184,0.7667425420260193,0.689399513228531,0.7014266704050831,0.6986358301312314,0.6961354897823596
ext_hfapp_only_k50_C0.01,chrono_last_30,0.7158006334374286,0.7154994447715342,0.7388423342178375,0.7219719300894691,0.6919532302135902,0.7223176060359571,0.6986676726849844,0.721352216048628
ext_hfapp_only_k50_C0.03,chrono_last_20,0.7227382844151783,0.7281497631180976,0.6941997902887581,0.7842994315452342,0.6896443923345292,0.7535653369239405,0.6994707132429594,0.7098385634527298
ext_hfapp_only_k50_C0.03,chrono_last_25,0.723013322848425,0.7427688147120467,0.7292695434706752,0.7732667263569278,0.689402359789926,0.7158706397404224,0.6986358294502869,0.7118793464186898
ext_hfapp_only_k50_C0.03,chrono_last_30,0.7277616368636812,0.7450815696224662,0.7645663835951593,0.7278483269185736,0.6910529640708969,0.7386043099170495,0.6986676726827391,0.7285102312388847
ext_hfapp_only_k50_C0.1,chrono_last_20,0.7318056756443989,0.7470579115224225,0.6942937516416453,0.8115206338303155,0.6898458244714496,0.7706116709957075,0.6994710555604715,0.7098388814887804
ext_hfapp_only_k50_C0.1,chrono_last_25,0.7378810604027768,0.7833551252086332,0.7572592386240315,0.7763725109529823,0.6894033533364649,0.7316256471129505,0.6986358292118275,0.7285157183725482
ext_hfapp_only_k50_C0.1,chrono_last_30,0.7456761924011889,0.7979464221473764,0.8010130285341145,0.7460465951114338,0.6906981287524914,0.7434064682407505,0.6986676726819532,0.7419550313402028
ext_hfapp_only_k50_C0.3,chrono_last_20,0.7415424086656203,0.7672213602374232,0.6943209376693728,0.8478855012898338,0.6898550386285256,0.7822038974903959,0.699471153375262,0.7098389719685289
ext_hfapp_only_k50_C0.3,chrono_last_25,0.750556300192266,0.8232231805800737,0.7760644651679686,0.7879542915192691,0.6894036369458021,0.7421233690992943,0.6986358291436843,0.7364893288897698
