model,subset,n_features,k,C,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.01,chrono_last_20,0.6759205873904165,0.6393519412024985,0.6952995563347445,0.7720949155309514,0.7006595118058109,0.6342314824055004,0.6754657651471083,0.6143409393063007
feature_subset_selectk_logistic,daily_windows_only,1204,80,0.1,chrono_last_20,0.6759776172480263,0.72643260606631,0.7117549974738006,0.7124045794307303,0.5324846971740352,0.706542743674787,0.7137223719064654,0.6285013250100557
feature_subset_selectk_logistic,daily_windows_only,1204,10,0.001,chrono_last_30,0.6759840531525516,0.6819601600015637,0.6751919104258003,0.6950034435153178,0.6671616167134636,0.6808815476308773,0.6577782737268835,0.6739114200539545
feature_subset_selectk_logistic,daily_windows_only,1204,30,0.01,chrono_last_30,0.6759953231171635,0.6901853451420097,0.661372403520022,0.7020877949908821,0.5951065608644441,0.7017173024402551,0.704632441735666,0.6768654131268657
feature_subset_selectk_logistic,daily_windows_only,1204,20,0.003,chrono_last_20,0.6760257894690069,0.6573917248769315,0.6866915724866582,0.7217109594871459,0.6254432345538239,0.6838898017587395,0.7137218753443735,0.6433313577753753
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.001,chrono_last_30,0.6762161888895857,0.663607061568295,0.6798648080950881,0.6892350528797672,0.6816477378901006,0.6763563815491208,0.6737903248134419,0.6690119554312858
feature_subset_selectk_logistic,all,4241,10,0.001,chrono_last_30,0.6762310557780282,0.663607061568295,0.6798648080950881,0.6893391210988653,0.6816477378901006,0.6763563815491208,0.6737903248134419,0.6690119554312858
feature_subset_selectk_logistic,sleep_only,592,30,0.1,chrono_last_20,0.6762832936857729,0.7155199529300198,0.705732874330037,0.7641151107433783,0.5464385354978982,0.6864998212772653,0.6754657651471083,0.6402109958747038
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.003,chrono_last_25,0.676418472745136,0.6709856789403941,0.6660903361388918,0.7120702925904514,0.7030898491591241,0.6400360514792944,0.6854419368124907,0.657215164095305
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.001,chrono_last_25,0.676463417012437,0.6665021895734985,0.6641264388398335,0.7070809814747621,0.7030898491591241,0.6516615458907911,0.6854419368124904,0.6573409773365587
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.03,chrono_last_30,0.6765155221263492,0.652510678672623,0.6718133221550667,0.7023070319049877,0.6501171993032238,0.7017173024402539,0.7046324417356657,0.6525106786726237
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.001,chrono_last_30,0.6765155221263494,0.652510678672623,0.671813322155067,0.7023070319049878,0.6501171993032238,0.7017173024402549,0.7046324417356659,0.6525106786726236
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.01,chrono_last_30,0.6765155221263495,0.6525106786726231,0.6718133221550672,0.7023070319049877,0.6501171993032238,0.7017173024402553,0.7046324417356662,0.6525106786726237
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.1,chrono_last_30,0.6765155221263496,0.6525106786726231,0.6718133221550673,0.7023070319049877,0.6501171993032238,0.7017173024402559,0.7046324417356661,0.6525106786726237
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.003,chrono_last_30,0.6765155221263497,0.652510678672623,0.6718133221550672,0.7023070319049878,0.6501171993032239,0.701717302440256,0.7046324417356667,0.6525106786726237
feature_subset_selectk_logistic,all,4241,80,0.01,chrono_last_20,0.6765287786389379,0.6393519412024745,0.6952995563347445,0.7746945818226761,0.7007911326724435,0.6226612134286131,0.6745437597780324,0.6283592652335814
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.001,chrono_last_25,0.6766183158834576,0.6524222295311883,0.6973993960406191,0.7162221372532478,0.7042503633006715,0.6490691257050111,0.6851275513731682,0.6318374079802971
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.003,chrono_last_25,0.6766693171218545,0.6524222295311883,0.6973993960406191,0.7246498588823231,0.7042503633006716,0.6370398176377465,0.685127551373168,0.6357960030872645
feature_subset_selectk_logistic,all,4241,10,0.001,chrono_last_20,0.6766813138410447,0.6716340974818715,0.6822062977991884,0.7078337172600937,0.6687404574734461,0.6674433933288314,0.6771908144354661,0.6617204191084153
feature_subset_selectk_logistic,subj_norm_only,3178,10,0.001,chrono_last_20,0.6766813138410447,0.6716340974818715,0.6822062977991884,0.7078337172600937,0.6687404574734461,0.6674433933288314,0.6771908144354661,0.6617204191084153
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.001,chrono_last_20,0.676719055115638,0.6393519412024985,0.6953003493474044,0.7004041279009939,0.7006594397316964,0.6864998212772653,0.6754657651471081,0.6393519412024993
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.01,chrono_last_20,0.6767190551156382,0.6393519412024985,0.695300349347405,0.700404127900994,0.7006594397316968,0.6864998212772653,0.6754657651471083,0.6393519412024993
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.03,chrono_last_20,0.6767190551156382,0.6393519412024985,0.6953003493474048,0.7004041279009939,0.7006594397316965,0.6864998212772653,0.6754657651471081,0.6393519412024994
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.003,chrono_last_20,0.6767190551156383,0.6393519412024985,0.6953003493474058,0.700404127900994,0.7006594397316965,0.6864998212772653,0.6754657651471081,0.6393519412024994
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.1,chrono_last_20,0.6767190551156385,0.6393519412024985,0.6953003493474069,0.700404127900994,0.7006594397316966,0.6864998212772653,0.6754657651471082,0.6393519412024994
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.03,chrono_last_20,0.676719123958072,0.6393519412024985,0.6953003521898579,0.7004041279009939,0.7006599187862812,0.6864998212772653,0.6754657651471081,0.6393519412024993
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.001,chrono_last_20,0.676719123958072,0.6393519412024985,0.6953003521898574,0.7004041279009939,0.7006599187862811,0.6864998212772653,0.6754657651471081,0.6393519412024993
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.01,chrono_last_20,0.6767191239580722,0.6393519412024985,0.6953003521898586,0.700404127900994,0.7006599187862812,0.6864998212772653,0.6754657651471083,0.6393519412024993
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.003,chrono_last_20,0.6767191239580722,0.6393519412024985,0.6953003521898583,0.700404127900994,0.7006599187862811,0.6864998212772653,0.6754657651471081,0.6393519412024994
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.1,chrono_last_20,0.6767191239580723,0.6393519412024985,0.6953003521898595,0.700404127900994,0.7006599187862812,0.6864998212772653,0.6754657651471082,0.6393519412024994
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.01,chrono_last_30,0.6767409480347226,0.6525106786726231,0.6718133453734358,0.6884961312407911,0.695510700385366,0.6951803093390743,0.6811647925591465,0.6525106786726225
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.01,chrono_last_20,0.6768860627913985,0.6626461487907966,0.7211661470062841,0.731081253714339,0.7007911326724435,0.6343644823397394,0.6745437597780324,0.6136095152381543
feature_subset_selectk_logistic,sleep_only,592,30,0.01,chrono_last_20,0.6771054851787789,0.7100790271951407,0.6840627802546295,0.7327832701955709,0.6022968144067875,0.6864998212772653,0.6754657651471083,0.64855091777495
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.001,chrono_last_25,0.6771837223777292,0.6524222295311883,0.6757157687752772,0.6976798134482047,0.7042500976759735,0.6885688510203107,0.6851275513731682,0.6365217448199805
feature_subset_selectk_logistic,sleep_only,592,200,0.01,chrono_last_20,0.6773170115643171,0.6914439194944104,0.7187074175006242,0.6968926705534905,0.6912347566527105,0.6864998212772653,0.7137088270990816,0.5427316683726381
feature_subset_selectk_logistic,semantic_only,1281,30,0.1,chrono_last_20,0.6773296298115737,0.6393519412024979,0.6953003602171773,0.8137078742626104,0.7006591864439435,0.6489365638441186,0.620993846152722,0.6223576365579466
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.03,chrono_last_30,0.6773631023519007,0.652510678672623,0.6718133453734358,0.6928512114610363,0.695510700385366,0.6951803093390744,0.6811647925591466,0.6525106786726225
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.003,chrono_last_30,0.677440353690934,0.652510678672623,0.6718133453734358,0.6933919708342698,0.695510700385366,0.6951803093390744,0.6811647925591465,0.6525106786726225
feature_subset_selectk_logistic,daily_windows_only,1204,80,0.01,chrono_last_20,0.6775647440352028,0.7157098743831269,0.7117549974738007,0.7124045794307304,0.5538417436452775,0.7065427436747859,0.7137223719064661,0.6289768977322324
feature_subset_selectk_logistic,daily_windows_only,1204,30,0.01,chrono_last_25,0.6776076934852263,0.7160295761114002,0.6522684735739687,0.7169974237012554,0.5805118815303115,0.6955769309279801,0.7122467261147863,0.6696228424368816
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.001,chrono_last_30,0.6776156847207204,0.652510678672623,0.6890450587539891,0.689534252114742,0.6959861616136236,0.6951803093390743,0.6811647925591466,0.6398885399918441
feature_subset_selectk_logistic,sleep_only,592,20,0.003,chrono_last_20,0.6776571134338207,0.699833232111878,0.6777321659412532,0.6970098163995562,0.6504091414892222,0.6864998212772653,0.6754657651471081,0.6566498516704624
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.003,chrono_last_25,0.6778225871910103,0.6524222295311883,0.6757157687752768,0.6976798134482047,0.7042500976759736,0.6885688510203107,0.685127551373168,0.6409937985129502
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.003,chrono_last_30,0.6778972971501985,0.652510678672623,0.6890450587539891,0.6854021186706127,0.6959861616136236,0.6951803093390744,0.6811647925591465,0.6459919604423203
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.001,chrono_last_25,0.6779076879093557,0.6524222295311883,0.6757167004559983,0.6976798134482047,0.7042500976759245,0.6885688510203107,0.6851275513731682,0.6415885718606954
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.03,chrono_last_25,0.6779076879093557,0.6524222295311882,0.6757167004559985,0.6976798134482047,0.7042500976759245,0.6885688510203108,0.6851275513731682,0.6415885718606954
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.01,chrono_last_25,0.6779076879093558,0.6524222295311883,0.6757167004559992,0.6976798134482047,0.7042500976759246,0.6885688510203107,0.685127551373168,0.6415885718606954
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.003,chrono_last_25,0.6779076879093558,0.6524222295311882,0.6757167004559995,0.6976798134482047,0.7042500976759248,0.6885688510203107,0.685127551373168,0.6415885718606954
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,120,0.1,chrono_last_25,0.6779076879093558,0.6524222295311883,0.6757167004559992,0.6976798134482047,0.7042500976759246,0.6885688510203107,0.6851275513731682,0.6415885718606954
feature_subset_selectk_logistic,sleep_only,592,200,0.03,chrono_last_20,0.6780010737598392,0.6914439194944104,0.7187074175006246,0.6968926705534906,0.6912347566527105,0.6864998212772653,0.7137088270990815,0.5475201037412912
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.01,chrono_last_25,0.6780679779338508,0.6524222295311883,0.6973993960406191,0.732779304605435,0.7042503633006716,0.6319687265384836,0.685127551373168,0.6425282741473902
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.01,chrono_last_25,0.678223218275973,0.6782213015970892,0.6750536374414297,0.7169412347762181,0.7030898491591239,0.6334431814300603,0.6854419368124904,0.6553713867153985
feature_subset_selectk_logistic,daily_windows_only,1204,80,0.1,chrono_last_25,0.6782267948005557,0.7287276699905674,0.6896988047631729,0.7126933437089615,0.5270655372155475,0.6955769309279861,0.7122467261147865,0.6815785508828681
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.01,chrono_last_25,0.6782937030459318,0.6524222295311883,0.6757157687752768,0.6976798134482047,0.7042500976759735,0.6885688510203107,0.685127551373168,0.6442916094974009
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.03,chrono_last_25,0.6785306044009142,0.6524222295311882,0.6757157687752773,0.6976798134482047,0.7042500976759735,0.6885688510203108,0.6851275513731682,0.6459499189822755
feature_subset_selectk_logistic,raw_no_subj_norm,1063,10,0.003,chrono_last_30,0.6785306986497351,0.7069751343915407,0.6877015040899422,0.6717345631846204,0.6642427297489544,0.6674355458526718,0.6666703314229618,0.6849550818574549
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.1,chrono_last_30,0.678596138392297,0.6525106786726231,0.6718133453734358,0.70148246374381,0.695510700385366,0.6951803093390744,0.6811647925591466,0.6525106786726225
feature_subset_selectk_logistic,sleep_only,592,120,0.1,chrono_last_20,0.6786075706932565,0.6914439194944104,0.7187074175006244,0.6968926705534906,0.6912347566527106,0.6864998212772653,0.7137088270990818,0.5517655822752117
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.001,chrono_last_30,0.6786677696991648,0.652510678672623,0.6718133453734358,0.701983882891885,0.695510700385366,0.6951803093390743,0.6811647925591466,0.6525106786726225
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,80,0.1,chrono_last_25,0.6787146936874496,0.6524222295311883,0.6757157687752774,0.6976798134482047,0.7042500976759735,0.6885688510203107,0.6851275513731682,0.647238543988024
feature_subset_selectk_logistic,sleep_only,592,10,0.001,chrono_last_20,0.6788506060148819,0.6825780386529928,0.6837554721694107,0.6899574287511384,0.6829435404332854,0.6689494420699218,0.6690143082308639,0.6747560117965606
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.01,chrono_last_30,0.6788619680387701,0.6525106786726231,0.6890450587539891,0.6835686166666218,0.6959861616136236,0.6951803093390743,0.6811647925591465,0.6545781586663123
feature_subset_selectk_logistic,sleep_only,592,200,0.003,chrono_last_20,0.6790542868113476,0.6914439194944104,0.7187074175006245,0.6968926705534906,0.6912347566527106,0.6864998212772653,0.7137088270990811,0.5548925951018505
feature_subset_selectk_logistic,daily_windows_only,1204,120,0.03,chrono_last_25,0.6791155690834658,0.7227413514055597,0.6980807639338912,0.7126933437089615,0.529953661073678,0.6955769309279838,0.7122467261147858,0.6825162064194007
feature_subset_selectk_logistic,sleep_only,592,120,0.03,chrono_last_20,0.6791633428776451,0.6914439194944104,0.7187074175006246,0.6968926705534906,0.6912347566527105,0.6864998212772653,0.7137088270990815,0.5556559875659329
feature_subset_selectk_logistic,sleep_only,592,50,0.003,chrono_last_25,0.6794019372260273,0.734946547557008,0.661206498725735,0.7006336791413151,0.6453659692913851,0.6885688510203107,0.685127551373168,0.6399644634732685
feature_subset_selectk_logistic,daily_windows_only,1204,80,0.003,chrono_last_25,0.67942096375139,0.7257983261706975,0.6450774672285392,0.7126933437089615,0.5965316469573066,0.6955769309279859,0.7122467261147866,0.668022305151453
feature_subset_selectk_logistic,all,4241,80,0.03,chrono_last_20,0.6795557116082289,0.6393519412024745,0.6952995563347448,0.7915659976967655,0.7007911326724438,0.6266115387401903,0.6745437597780324,0.6287260548329514
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.03,chrono_last_20,0.6796662220707195,0.6662266806117473,0.7211661470062841,0.7382800372503808,0.7007911326724438,0.6360851129276459,0.6745437597780324,0.6205706842485018
feature_subset_selectk_logistic,no_flat_hourly,3185,80,0.01,chrono_last_30,0.6797960970636802,0.6525106786726231,0.671813345349979,0.6654752287759975,0.6959861616136236,0.7017173024402539,0.7046324417356661,0.6664375208576172
feature_subset_selectk_logistic,sleep_only,592,20,0.003,chrono_last_25,0.679849275603468,0.7073862548489966,0.6543909783156744,0.6953696240318326,0.6683946477135031,0.6885688510203107,0.685127551373168,0.6597070219207902
feature_subset_selectk_logistic,daily_windows_only,1204,10,0.001,chrono_last_25,0.6798638331780559,0.6846946795741081,0.6741360203935556,0.6900602003305917,0.6735493532716375,0.6763219912749228,0.6854419368124904,0.6748426505890855
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.03,chrono_last_25,0.6800594176688949,0.6524222295311882,0.6973993960406191,0.7447818422879,0.7042503633006716,0.6288655899974238,0.6851275513731682,0.6475689511512932
feature_subset_selectk_logistic,raw_no_subj_norm,1063,10,0.1,chrono_last_20,0.6801474623968489,0.7898776046213343,0.7243692158369227,0.6868776228830462,0.5568773795658393,0.6975341077204688,0.6739811263893575,0.6315151797609737
feature_subset_selectk_logistic,sleep_only,592,200,0.1,chrono_last_20,0.6802231992119773,0.6914439194944104,0.7187074175006244,0.6968926705534906,0.6912347566527106,0.6864998212772653,0.7137088270990818,0.5630749819062575
feature_subset_selectk_logistic,daily_windows_only,1204,20,0.003,chrono_last_25,0.680263312387793,0.6740247042488439,0.6629465034326532,0.7051253445450271,0.6365097750418485,0.6870346440130352,0.7122470445146996,0.683955170918444
feature_subset_selectk_logistic,sleep_only,592,120,0.01,chrono_last_20,0.6804606297288885,0.6914439194944104,0.7187074175006242,0.6968926705534905,0.6912347566527105,0.6864998212772653,0.7137088270990816,0.5647369955246376
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.03,chrono_last_30,0.6804640495085369,0.652510678672623,0.6890450587539891,0.6881615991813619,0.6959861616136237,0.6951803093390744,0.6811647925591466,0.6611997464399401
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.03,chrono_last_20,0.6807049250299911,0.6393519412024985,0.7203064515690828,0.7121302762905108,0.6335287493640935,0.7065427436747896,0.7137223719064637,0.6393519412024994
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.001,chrono_last_20,0.6807049250299915,0.6393519412024985,0.7203064515690827,0.7121302762905107,0.6335287493640934,0.7065427436747901,0.7137223719064658,0.6393519412024993
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.01,chrono_last_20,0.6807049250299918,0.6393519412024985,0.720306451569083,0.7121302762905107,0.6335287493640934,0.7065427436747909,0.7137223719064665,0.6393519412024993
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.1,chrono_last_20,0.6807049250299918,0.6393519412024985,0.7203064515690836,0.7121302762905108,0.6335287493640936,0.7065427436747915,0.7137223719064657,0.6393519412024994
feature_subset_selectk_logistic,no_flat_hourly,3185,200,0.003,chrono_last_20,0.680704925029992,0.6393519412024985,0.7203064515690841,0.7121302762905111,0.6335287493640936,0.7065427436747923,0.713722371906466,0.6393519412024994
feature_subset_selectk_logistic,no_flat_hourly,3185,80,0.003,chrono_last_30,0.6807372536554414,0.652510678672623,0.6718133453499792,0.6735380823086135,0.6959861616136236,0.7017173024402551,0.7046324417356665,0.6649627634673284
feature_subset_selectk_logistic,no_flat_hourly,3185,80,0.03,chrono_last_30,0.6807785942824083,0.652510678672623,0.6718133453499793,0.6717366764466455,0.6959861616136237,0.7017173024402522,0.7046324417356654,0.6670535537180691
feature_subset_selectk_logistic,sleep_only,592,10,0.001,chrono_last_25,0.680828320474278,0.6861854224816929,0.6759191578564806,0.6886545615725077,0.6879917025568287,0.6707168581984582,0.676131358919748,0.6801991817342293
feature_subset_selectk_logistic,raw_no_subj_norm,1063,10,0.003,chrono_last_20,0.6808288687517399,0.712921464318511,0.6989100632501904,0.678310371410796,0.6533604719438194,0.6710570150905962,0.6929447279815226,0.6582979672667435
feature_subset_selectk_logistic,sleep_only,592,20,0.003,chrono_last_30,0.6808337689031342,0.7023303708520233,0.6809158542738222,0.6803893687088175,0.6627256245747186,0.6951803093390744,0.6811647925591465,0.6631300620143377
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.03,chrono_last_20,0.6808735456710416,0.6393519412024985,0.6952995563347446,0.7936735072081413,0.700659511805811,0.6404432209385775,0.6754657651471081,0.6212213170604103
feature_subset_selectk_logistic,sleep_only,592,30,0.003,chrono_last_30,0.6813277632623941,0.6991321842456839,0.6708707018741519,0.7011402670484844,0.6486040959314456,0.6951803093390744,0.6811647925591465,0.6732019918387713
feature_subset_selectk_logistic,daily_windows_only,1204,30,0.03,chrono_last_20,0.6813930285513263,0.6981430226935462,0.6959434491485605,0.7785876894560168,0.539191852841183,0.7065334500227818,0.7137223719064634,0.6376293637907322
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.001,chrono_last_30,0.6815406550356151,0.652510678672623,0.674241744873844,0.6869243186711946,0.6959861616136236,0.6958532986172048,0.7046334890458542,0.6606348937549616
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.03,chrono_last_25,0.6815804755832195,0.6834529550409478,0.6881799002423146,0.7275268336822657,0.7030898491591241,0.6291501023401006,0.6854419368124903,0.6542217518052945
feature_subset_selectk_logistic,all,4241,80,0.001,chrono_last_30,0.6815938206308608,0.652510678672623,0.6703768606702273,0.6899251865157763,0.6959861616136236,0.6958532986172048,0.7046334890458542,0.661871069280717
feature_subset_selectk_logistic,all,4241,120,0.03,chrono_last_20,0.6818114354238374,0.6393519412024985,0.6953003521898579,0.7004041279009939,0.700659511805811,0.6838898017587396,0.7137223719064635,0.639351941202498
feature_subset_selectk_logistic,all,4241,120,0.001,chrono_last_20,0.6818114354238377,0.6393519412024985,0.6953003521898573,0.7004041279009939,0.7006595118058109,0.6838898017587396,0.713722371906465,0.639351941202498
feature_subset_selectk_logistic,all,4241,120,0.003,chrono_last_20,0.6818114354238378,0.6393519412024985,0.6953003521898586,0.700404127900994,0.7006595118058109,0.6838898017587395,0.7137223719064653,0.639351941202498
feature_subset_selectk_logistic,all,4241,120,0.01,chrono_last_20,0.6818114354238379,0.6393519412024985,0.6953003521898586,0.700404127900994,0.7006595118058109,0.6838898017587397,0.7137223719064661,0.639351941202498
feature_subset_selectk_logistic,all,4241,120,0.1,chrono_last_20,0.6818114354238379,0.6393519412024985,0.6953003521898595,0.700404127900994,0.700659511805811,0.6838898017587395,0.713722371906465,0.639351941202498
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.1,chrono_last_25,0.6818318356004923,0.6524222295311883,0.6973993960406191,0.7576857662959053,0.7042503633006717,0.624763619967545,0.6851275513731682,0.6511739226943482
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.003,chrono_last_30,0.6819009043247147,0.652510678672623,0.6807608353326586,0.6795846308208178,0.6959861616136236,0.6958532986172049,0.7046334890458574,0.6639772361702184
feature_subset_selectk_logistic,no_flat_hourly,3185,120,0.003,chrono_last_30,0.6819795038263632,0.652510678672623,0.6718133315193949,0.6951613934991977,0.6955107002447809,0.701717302440256,0.7046324417356667,0.6525106786726237
feature_subset_selectk_logistic,no_flat_hourly,3185,80,0.001,chrono_last_30,0.6820298411958975,0.652510678672623,0.6718133453499793,0.6848280137550956,0.6959861616136236,0.7017173024402538,0.7046324417356659,0.6627209448040409
feature_subset_selectk_logistic,all,4241,80,0.1,chrono_last_20,0.6821709562844734,0.6393519412024746,0.6952995563347445,0.8033439992445567,0.7007911326724438,0.6325990380881864,0.6745437597780324,0.6292672666708757
feature_subset_selectk_logistic,sleep_semantic_behavior_no_flat,2212,50,0.1,chrono_last_30,0.6822359415191724,0.6525106786726231,0.6890450587539891,0.6966194781865541,0.6959861616136237,0.6951803093390744,0.6811647925591465,0.6651451115091963
feature_subset_selectk_logistic,daily_windows_only,1204,20,0.001,chrono_last_20,0.6822645543712168,0.664894917482506,0.6836108484099267,0.7065432264222681,0.6633401757737252,0.6838898017587396,0.7137218753443707,0.6598510354069816
feature_subset_selectk_logistic,daily_windows_only,1204,50,0.003,chrono_last_25,0.6822764181194113,0.7080812683761247,0.6486020275058845,0.7126933437089615,0.6188365779852382,0.6955769309279859,0.7122467261147869,0.6798980522168983
feature_subset_selectk_logistic,sleep_only,592,10,0.001,chrono_last_30,0.682308338797313,0.6929462587025254,0.6842837752634796,0.6851823089181653,0.6828818514498209,0.6782103954545049,0.6704259173663151,0.6822278644263792
feature_subset_selectk_logistic,daily_windows_only,1204,30,0.1,chrono_last_20,0.6823199854725752,0.702012685650074,0.6996721912140716,0.7977929072087528,0.5246089247008265,0.7065334500227863,0.7137223719064654,0.6318973676050502
feature_subset_selectk_logistic,no_flat_hourly,3185,50,0.1,chrono_last_20,0.6824598339414776,0.6684333014908886,0.7211661470062841,0.7496988722587965,0.7007911326724438,0.6378176195225979,0.6745437597780324,0.6247680048613001
feature_subset_selectk_logistic,daily_windows_only,1204,80,0.01,chrono_last_30,0.6824836716380946,0.6922810942381608,0.7003853655709437,0.7043269774052443,0.5844411150090649,0.7017173024402551,0.7046324417356661,0.6896014050673275
feature_subset_selectk_logistic,sleep_only,592,120,0.03,chrono_last_25,0.6825044698038081,0.6978290491187015,0.6986346802029755,0.6991796976629109,0.6926866456384612,0.6885688510203108,0.7122474286602407,0.588384936323056
feature_subset_selectk_logistic,daily_windows_only,1204,120,0.001,chrono_last_25,0.6825083060650993,0.7227413514055588,0.6410557698427405,0.7126933437089615,0.6284691022859621,0.6955769309279847,0.7122467261147863,0.6647749181697015
feature_subset_selectk_logistic,sleep_only,592,50,0.03,chrono_last_20,0.6825311016488431,0.7134302397196589,0.7117549974738006,0.7115246304706584,0.6931584825330804,0.6864998212772653,0.6754657651471081,0.5858837749203297
feature_subset_selectk_logistic,no_flat_hourly,3185,120,0.01,chrono_last_30,0.6826650433581379,0.6525106786726231,0.6718133315193949,0.6999601702216219,0.6955107002447809,0.7017173024402552,0.7046324417356662,0.6525106786726237
feature_subset_selectk_logistic,sleep_only,592,200,0.001,chrono_last_20,0.6826969361216647,0.6914439194944104,0.7187074175006246,0.6968926705534906,0.6912347566527105,0.6864998212772653,0.7137088270990815,0.5803911402740705
feature_subset_selectk_logistic,sleep_only,592,20,0.001,chrono_last_20,0.682744923325379,0.6939455752291765,0.6809282155348019,0.6965441598091507,0.6775207674498724,0.6864998212772653,0.6754657651471081,0.6683101588302773
feature_subset_selectk_logistic,daily_windows_only,1204,20,0.003,chrono_last_30,0.6827554236678345,0.6861634283790516,0.6695104331592675,0.6946605300862588,0.6344291696215864,0.7017173024402588,0.7046334890458574,0.6881736129425602
feature_subset_selectk_logistic,all,4241,200,0.03,chrono_last_25,0.6827830100021124,0.6524222295311882,0.6757167004559989,0.6976798134482047,0.7042500976759245,0.6955769309279891,0.712246726114786,0.6415885718606954
feature_subset_selectk_logistic,all,4241,200,0.001,chrono_last_25,0.6827830100021125,0.6524222295311883,0.6757167004559983,0.6976798134482047,0.7042500976759245,0.6955769309279901,0.7122467261147863,0.6415885718606954
feature_subset_selectk_logistic,all,4241,200,0.01,chrono_last_25,0.6827830100021127,0.6524222295311883,0.6757167004559992,0.6976798134482047,0.7042500976759246,0.6955769309279903,0.7122467261147866,0.6415885718606954
feature_subset_selectk_logistic,all,4241,200,0.1,chrono_last_25,0.6827830100021128,0.6524222295311883,0.6757167004559991,0.6976798134482047,0.7042500976759246,0.6955769309279913,0.7122467261147862,0.6415885718606954
feature_subset_selectk_logistic,all,4241,200,0.003,chrono_last_25,0.6827830100021129,0.6524222295311883,0.6757167004559992,0.6976798134482047,0.7042500976759248,0.6955769309279912,0.7122467261147872,0.6415885718606954
feature_subset_selectk_logistic,no_flat_hourly,3185,120,0.03,chrono_last_25,0.6827830147834135,0.6524222295311882,0.6757167339251218,0.6976798134482047,0.7042500976759245,0.6955769309279892,0.7122467261147861,0.6415885718606801
