state,rank,feature,family,std_mean_diff,direction
2,71,app_browser_search_time__dev_roll3,screen_phone,0.28492941494061186,higher_in_state
2,72,app_browser_search_time__dev_roll3__routine_deviation_features_v1,screen_phone,0.28492941494061186,higher_in_state
2,73,app_unique_count__subj_mean,screen_phone,-0.2833879801659843,lower_in_state
2,74,app_total_time__dev_roll3__subj_mean,screen_phone,-0.28323691268216317,lower_in_state
2,75,amb_speech_prob__dev_weekday_mean__subj_z,location_context,-0.2759309535910647,lower_in_state
2,76,amb_music_prob_21_03__dev_weekday_mean__subj_mean,location_context,0.27241979666595806,higher_in_state
2,77,app_time_21_03__subj_mean,screen_phone,-0.269459558761622,lower_in_state
2,78,amb_music_prob__dev_weekday_mean__subj_z,location_context,-0.2671655420623425,lower_in_state
2,79,ble_records__dev_roll7__subj_mean,location_context,0.26672281947747656,higher_in_state
2,80,amb_music_prob_21_03__subj_mean,location_context,-0.26210378134139234,lower_in_state
2,81,amb_speech_prob_21_03__dev_weekday_mean__subj_delta,location_context,-0.2620125866999984,lower_in_state
2,82,amb_speech_prob_21_03__dev_weekday_mean__routine_deviation_features_v1,location_context,-0.2620125866999984,lower_in_state
2,83,amb_speech_prob_21_03__dev_weekday_mean,location_context,-0.2620125866999984,lower_in_state
2,84,amb_music_prob__dev_roll7__subj_mean,location_context,-0.261981147418725,lower_in_state
2,85,amb_vehicle_prob__weekday_vs_subject_mean__subj_mean,location_context,0.26091496872965686,higher_in_state
2,86,amb_speech_prob_21_03__dev_roll3__subj_mean,location_context,-0.2604846420305724,lower_in_state
2,87,amb_inside_prob__subj_z,location_context,-0.26033607152100213,lower_in_state
2,88,amb_speech_prob__dev_roll7__subj_mean,location_context,-0.2582685250419171,lower_in_state
2,89,amb_vehicle_prob_21_03__subj_z,location_context,-0.2566822239472099,lower_in_state
2,90,app_browser_search_time__dev_weekday_mean__subj_z,screen_phone,0.25577871130706686,higher_in_state
2,91,app_top_share__dev_roll7__subj_mean,screen_phone,0.25414494523763154,higher_in_state
2,92,app_browser_search_time__subj_z,screen_phone,0.2527388692581039,higher_in_state
2,93,amb_records__prev_abs_delta__routine_deviation_features_v1,location_context,-0.2524430032834009,lower_in_state
2,94,amb_records__prev_abs_delta,location_context,-0.2524430032834009,lower_in_state
2,95,ble_near_count__prev_abs_delta__subj_mean,location_context,-0.2514208032420147,lower_in_state
2,96,ble_deviceclass_1024_count__subj_mean,location_context,0.25047039004082877,higher_in_state
2,97,amb_speech_prob_21_03__subj_z,location_context,-0.24927270042429042,lower_in_state
2,98,app_unique_count__prev_abs_delta__subj_mean,screen_phone,-0.24826637072616242,lower_in_state
2,99,amb_music_prob_21_03__dev_roll3__subj_mean,location_context,-0.24753462964393155,lower_in_state
2,100,amb_records__prev_abs_delta__subj_z,location_context,-0.24498052866071335,lower_in_state
2,101,amb_inside_prob__dev_weekday_mean__routine_deviation_features_v1,location_context,-0.24456047754069507,lower_in_state
2,102,amb_inside_prob__dev_weekday_mean,location_context,-0.24456047754069507,lower_in_state
2,103,amb_inside_prob__dev_weekday_mean__subj_delta,location_context,-0.244560477540695,lower_in_state
2,104,amb_speech_prob__dev_weekday_mean,location_context,-0.2434017437949059,lower_in_state
2,105,amb_speech_prob__dev_weekday_mean__subj_delta,location_context,-0.2434017437949059,lower_in_state
2,106,amb_speech_prob__dev_weekday_mean__routine_deviation_features_v1,location_context,-0.2434017437949059,lower_in_state
2,107,ble_near_count__dev_roll7__subj_mean,location_context,0.24260735318271998,higher_in_state
2,108,axis_late_phone,routine_axes,-0.2424636356648242,lower_in_state
2,109,amb_music_prob_21_03__prev_abs_delta__subj_mean,location_context,-0.2415262419346379,lower_in_state
2,110,amb_music_prob__subj_z,location_context,-0.24142059780612277,lower_in_state
2,111,app_hourly_unique_max__subj_mean,screen_phone,-0.23943507218876414,lower_in_state
2,112,activity_n__prev_abs_delta__routine_deviation_features_v1,activity_steps,-0.23733169627661438,lower_in_state
2,113,activity_n__prev_abs_delta,activity_steps,-0.23733169627661438,lower_in_state
2,114,amb_speech_prob__subj_z,location_context,-0.23704767815974806,lower_in_state
2,115,dark_hours_count__sleep_block_features_v1,sleep_episode,0.23277655028691835,higher_in_state
2,116,activity_sum_21_03__weekday_vs_subject_mean__subj_mean,activity_steps,-0.231494954310538,lower_in_state
2,117,amb_vehicle_prob_21_03__dev_weekday_mean__routine_deviation_features_v1,location_context,-0.23077792972954037,lower_in_state
2,118,amb_vehicle_prob_21_03__dev_weekday_mean,location_context,-0.23077792972954037,lower_in_state
2,119,amb_vehicle_prob_21_03__dev_weekday_mean__subj_delta,location_context,-0.23077792972954037,lower_in_state
2,120,amb_vehicle_prob_21_03__prev_abs_delta__subj_mean,location_context,0.2304398548522334,higher_in_state
2,121,ble_near_count__dev_weekday_mean__subj_mean,location_context,0.23042827979519248,higher_in_state
2,122,amb_outside_prob__subj_z,location_context,-0.2292082330946304,lower_in_state
2,123,first_screen_hour_any__weekday_vs_subject_mean__subj_mean,screen_phone,-0.22726062048738155,lower_in_state
2,124,amb_speech_prob_21_03__weekday_vs_subject_mean__subj_mean,location_context,0.2271528928644892,higher_in_state
2,125,amb_music_prob__prev_delta__subj_mean,location_context,-0.22584128387531044,lower_in_state
2,126,axis_late_phone_vs_prev30,routine_axes,-0.2252948100257276,lower_in_state
2,127,ble_records_21_03__prev_delta__subj_mean,location_context,-0.22519962375619407,lower_in_state
2,128,axis_recovery_deficit_week,routine_axes,-0.22510281342469118,lower_in_state
