split,target,method,logloss,std,auc,global_loss,subject_loss,delta_vs_global,delta_vs_subject
tail0.30,Q1,past_exp_tau30,0.7110002386495308,,0.6108241634852909,0.6989688437453018,0.6565060001026578,0.012031394904228998,0.054494238546872964
tail0.30,Q1,past_exp_tau7,1.1772787333890657,,0.4803503256231754,0.6989688437453018,0.6565060001026578,0.478309889643764,0.5207727332864079
tail0.30,Q1,prev1,1.8789825511912517,,0.5360431169997754,0.6989688437453018,0.6565060001026578,1.18001370744595,1.2224765510885938
tail0.30,Q1,prevnext_mean,0.8211490452009684,,0.5360431169997754,0.6989688437453018,0.6565060001026578,0.12218020145566666,0.16464304509831063
tail0.30,Q1,subject_mean,0.6565060001026578,,0.6148663822142376,0.6989688437453018,0.6565060001026578,-0.042462843642643966,0.0
tail0.30,Q2,both_exp_tau30,0.6847223904513381,,0.5714614499424626,0.6801014911539485,0.6935507103331117,0.004620899297389625,-0.008828319881773572
tail0.30,Q2,both_exp_tau7,0.995210429285905,,0.5578826237054085,0.6801014911539485,0.6935507103331117,0.3151089381319565,0.3016597189527933
tail0.30,Q2,both_exp_tau7_alpha5,0.669407521661429,,0.5703107019562716,0.6801014911539485,0.6935507103331117,-0.01069396949251944,-0.024143188671682636
tail0.30,Q2,global,0.6801014911539485,,0.5,0.6801014911539485,0.6935507103331117,0.0,-0.013449219179163197
tail0.30,Q2,linear_interp,1.704721940828089,,0.5555811277330265,0.6801014911539485,0.6935507103331117,1.0246204496741405,1.0111712304949774
tail0.30,Q2,local3_mean,1.1962124824289655,,0.6241657077100116,0.6801014911539485,0.6935507103331117,0.516110991275017,0.5026617720958538
tail0.30,Q2,nearest,1.704721940828089,,0.5555811277330265,0.6801014911539485,0.6935507103331117,1.0246204496741405,1.0111712304949774
tail0.30,Q2,next1,0.6801014911539485,,0.5,0.6801014911539485,0.6935507103331117,0.0,-0.013449219179163197
tail0.30,Q2,past_exp_tau30,0.6847223904513381,,0.5714614499424626,0.6801014911539485,0.6935507103331117,0.004620899297389625,-0.008828319881773572
tail0.30,Q2,past_exp_tau7,0.995210429285905,,0.5578826237054085,0.6801014911539485,0.6935507103331117,0.3151089381319565,0.3016597189527933
tail0.30,Q2,prev1,1.704721940828089,,0.5555811277330265,0.6801014911539485,0.6935507103331117,1.0246204496741405,1.0111712304949774
tail0.30,Q2,prevnext_mean,0.758694254411909,,0.5555811277330265,0.6801014911539485,0.6935507103331117,0.0785927632579605,0.0651435440787973
tail0.30,Q2,subject_mean,0.6935507103331117,,0.562945914844649,0.6801014911539485,0.6935507103331117,0.013449219179163197,0.0
tail0.30,Q3,both_exp_tau30,0.6554293609446512,,0.604561824729892,0.6616010645681507,0.6699340647655514,-0.006171703623499503,-0.014504703820900189
tail0.30,Q3,both_exp_tau7,0.9071432112091061,,0.5721488595438176,0.6616010645681507,0.6699340647655514,0.24554214664095542,0.23720914644355473
tail0.30,Q3,both_exp_tau7_alpha5,0.6421625666573048,,0.611764705882353,0.6616010645681507,0.6699340647655514,-0.019438497910845953,-0.02777149810824664
tail0.30,Q3,global,0.6616010645681507,,0.5,0.6616010645681507,0.6699340647655514,0.0,-0.008333000197400686
tail0.30,Q3,linear_interp,1.5595047655254533,,0.5845138055222088,0.6616010645681507,0.6699340647655514,0.8979037009573025,0.8895707007599019
tail0.30,Q3,local3_mean,0.8654798490038275,,0.6428571428571429,0.6616010645681507,0.6699340647655514,0.20387878443567675,0.19554578423827607
tail0.30,Q3,nearest,1.5595047655254533,,0.5845138055222088,0.6616010645681507,0.6699340647655514,0.8979037009573025,0.8895707007599019
tail0.30,Q3,next1,0.6616010645681507,,0.5,0.6616010645681507,0.6699340647655514,0.0,-0.008333000197400686
tail0.30,Q3,past_exp_tau30,0.6554293609446512,,0.604561824729892,0.6616010645681507,0.6699340647655514,-0.006171703623499503,-0.014504703820900189
tail0.30,Q3,past_exp_tau7,0.9071432112091061,,0.5721488595438176,0.6616010645681507,0.6699340647655514,0.24554214664095542,0.23720914644355473
tail0.30,Q3,prev1,1.5595047655254533,,0.5845138055222088,0.6616010645681507,0.6699340647655514,0.8979037009573025,0.8895707007599019
tail0.30,Q3,prevnext_mean,0.7094195343693147,,0.5845138055222088,0.6616010645681507,0.6699340647655514,0.047818469801164,0.03948546960376331
tail0.30,Q3,subject_mean,0.6699340647655514,,0.554501800720288,0.6616010645681507,0.6699340647655514,0.008333000197400686,0.0
tail0.30,S1,both_exp_tau30,0.5859022233986868,,0.6749297214413493,0.6275880859992483,0.5876442729735186,-0.04168586260056151,-0.0017420495748318165
tail0.30,S1,both_exp_tau7,0.7534376920109364,,0.6395348837209303,0.6275880859992483,0.5876442729735186,0.12584960601168804,0.16579341903741773
tail0.30,S1,both_exp_tau7_alpha5,0.6192998176939885,,0.5870176335292615,0.6275880859992483,0.5876442729735186,-0.00828826830525986,0.03165554472046983
tail0.30,S1,global,0.6275880859992483,,0.5,0.6275880859992483,0.5876442729735186,0.0,0.03994381302572969
tail0.30,S1,linear_interp,1.3562007201017643,,0.5632507027855864,0.6275880859992483,0.5876442729735186,0.728612634102516,0.7685564471282457
tail0.30,S1,local3_mean,0.8364485460650624,,0.6137234858165092,0.6275880859992483,0.5876442729735186,0.20886046006581405,0.24880427309154374
tail0.30,S1,nearest,1.3562007201017643,,0.5632507027855864,0.6275880859992483,0.5876442729735186,0.728612634102516,0.7685564471282457
tail0.30,S1,next1,0.6275880859992483,,0.5,0.6275880859992483,0.5876442729735186,0.0,0.03994381302572969
tail0.30,S1,past_exp_tau30,0.5859022233986868,,0.6749297214413493,0.6275880859992483,0.5876442729735186,-0.04168586260056151,-0.0017420495748318165
tail0.30,S1,past_exp_tau7,0.7534376920109364,,0.6395348837209303,0.6275880859992483,0.5876442729735186,0.12584960601168804,0.16579341903741773
tail0.30,S1,prev1,1.3562007201017643,,0.5632507027855864,0.6275880859992483,0.5876442729735186,0.728612634102516,0.7685564471282457
tail0.30,S1,prevnext_mean,0.6779436464855955,,0.5632507027855864,0.6275880859992483,0.5876442729735186,0.05035556048634715,0.09029937351207684
tail0.30,S1,subject_mean,0.5876442729735186,,0.686429849220547,0.6275880859992483,0.5876442729735186,-0.03994381302572969,0.0
tail0.30,S2,both_exp_tau30,0.6436388124474623,,0.7141181988742965,0.6747100855777428,0.6638679772804233,-0.031071273130280463,-0.020229164832961
tail0.30,S2,both_exp_tau7,0.8193260667157921,,0.6212476547842402,0.6747100855777428,0.6638679772804233,0.1446159811380493,0.15545808943536876
tail0.30,S2,both_exp_tau7_alpha5,0.6627166908357301,,0.6050656660412758,0.6747100855777428,0.6638679772804233,-0.011993394742012664,-0.0011512864446932003
tail0.30,S2,global,0.6747100855777428,,0.5,0.6747100855777428,0.6638679772804233,0.0,0.010842108297319464
tail0.30,S2,linear_interp,1.5304613304649266,,0.5562851782363978,0.6747100855777428,0.6638679772804233,0.8557512448871838,0.8665933531845033
tail0.30,S2,local3_mean,0.7328663887271849,,0.6361397748592871,0.6747100855777428,0.6638679772804233,0.05815630314944209,0.06899841144676155
tail0.30,S2,nearest,1.5304613304649266,,0.5562851782363978,0.6747100855777428,0.6638679772804233,0.8557512448871838,0.8665933531845033
tail0.30,S2,next1,0.6747100855777428,,0.5,0.6747100855777428,0.6638679772804233,0.0,0.010842108297319464
tail0.30,S2,past_exp_tau30,0.6436388124474623,,0.7141181988742965,0.6747100855777428,0.6638679772804233,-0.031071273130280463,-0.020229164832961
tail0.30,S2,past_exp_tau7,0.8193260667157921,,0.6212476547842402,0.6747100855777428,0.6638679772804233,0.1446159811380493,0.15545808943536876
tail0.30,S2,prev1,1.5304613304649266,,0.5562851782363978,0.6747100855777428,0.6638679772804233,0.8557512448871838,0.8665933531845033
tail0.30,S2,prevnext_mean,0.7512053323264403,,0.5562851782363978,0.6747100855777428,0.6638679772804233,0.07649524674869745,0.08733735504601692
tail0.30,S2,subject_mean,0.6638679772804233,,0.6601782363977486,0.6747100855777428,0.6638679772804233,-0.010842108297319464,0.0
tail0.30,S3,both_exp_tau30,0.6147283611888655,,0.7338095238095238,0.6662599305566952,0.6047772516788629,-0.051531569367829655,0.009951109510002665
tail0.30,S3,both_exp_tau7,0.8182269252193896,,0.6823809523809524,0.6662599305566952,0.6047772516788629,0.15196699466269437,0.21344967354052669
tail0.30,S3,both_exp_tau7_alpha5,0.6370746905406589,,0.6404761904761904,0.6662599305566952,0.6047772516788629,-0.029185240016036285,0.032297438861796035
tail0.30,S3,global,0.6662599305566952,,0.5,0.6662599305566952,0.6047772516788629,0.0,0.06148267887783232
tail0.30,S3,linear_interp,1.2690704149201828,,0.5821428571428571,0.6662599305566952,0.6047772516788629,0.6028104843634876,0.6642931632413199
tail0.30,S3,local3_mean,0.7732086422361212,,0.6983333333333334,0.6662599305566952,0.6047772516788629,0.10694871167942599,0.1684313905572583
tail0.30,S3,nearest,1.2690704149201828,,0.5821428571428571,0.6662599305566952,0.6047772516788629,0.6028104843634876,0.6642931632413199
tail0.30,S3,next1,0.6662599305566952,,0.5,0.6662599305566952,0.6047772516788629,0.0,0.06148267887783232
tail0.30,S3,past_exp_tau30,0.6147283611888655,,0.7338095238095238,0.6662599305566952,0.6047772516788629,-0.051531569367829655,0.009951109510002665
tail0.30,S3,past_exp_tau7,0.8182269252193896,,0.6823809523809524,0.6662599305566952,0.6047772516788629,0.15196699466269437,0.21344967354052669
tail0.30,S3,prev1,1.2690704149201828,,0.5821428571428571,0.6662599305566952,0.6047772516788629,0.6028104843634876,0.6642931632413199
tail0.30,S3,prevnext_mean,0.7059439282369805,,0.5821428571428571,0.6662599305566952,0.6047772516788629,0.0396839976802853,0.10116667655811762
tail0.30,S3,subject_mean,0.6047772516788629,,0.7242857142857142,0.6662599305566952,0.6047772516788629,-0.06148267887783232,0.0
tail0.30,S4,both_exp_tau30,0.6498301181872693,,0.6574820788530467,0.6924773167232526,0.6682745284448893,-0.04264719853598331,-0.018444410257620003
tail0.30,S4,both_exp_tau7,0.8963603418943737,,0.5647401433691757,0.6924773167232526,0.6682745284448893,0.2038830251711211,0.22808581344948442
tail0.30,S4,both_exp_tau7_alpha5,0.6861619516828008,,0.5669802867383513,0.6924773167232526,0.6682745284448893,-0.006315365040451826,0.01788742323791148
tail0.30,S4,global,0.6924773167232526,,0.5,0.6924773167232526,0.6682745284448893,0.0,0.024202788278363307
tail0.30,S4,linear_interp,1.7918522460096702,,0.5394265232974911,0.6924773167232526,0.6682745284448893,1.0993749292864177,1.123577717564781
tail0.30,S4,local3_mean,0.7722355976490315,,0.6008064516129031,0.6924773167232526,0.6682745284448893,0.07975828092577886,0.10396106920414216
tail0.30,S4,nearest,1.7918522460096702,,0.5394265232974911,0.6924773167232526,0.6682745284448893,1.0993749292864177,1.123577717564781
tail0.30,S4,next1,0.6924773167232526,,0.5,0.6924773167232526,0.6682745284448893,0.0,0.024202788278363307
tail0.30,S4,past_exp_tau30,0.6498301181872693,,0.6574820788530467,0.6924773167232526,0.6682745284448893,-0.04264719853598331,-0.018444410257620003
tail0.30,S4,past_exp_tau7,0.8963603418943737,,0.5647401433691757,0.6924773167232526,0.6682745284448893,0.2038830251711211,0.22808581344948442
tail0.30,S4,prev1,1.7918522460096702,,0.5394265232974911,0.6924773167232526,0.6682745284448893,1.0993749292864177,1.123577717564781
tail0.30,S4,prevnext_mean,0.7928705356002371,,0.5394265232974911,0.6924773167232526,0.6682745284448893,0.10039321887698449,0.1245960071553478
tail0.30,S4,subject_mean,0.6682745284448893,,0.6392249103942652,0.6924773167232526,0.6682745284448893,-0.024202788278363307,0.0
tail0.40,Q1,both_exp_tau30,0.6507642487134079,,0.6106526631657915,0.6955598573886862,0.6408186740956276,-0.04479560867527832,0.009945574617780228
tail0.40,Q1,both_exp_tau7,0.7084041331249813,,0.5773943485871467,0.6955598573886862,0.6408186740956276,0.012844275736295097,0.06758545902935365
tail0.40,Q1,both_exp_tau7_alpha5,0.6843333088693501,,0.6450362590647662,0.6955598573886862,0.6408186740956276,-0.011226548519336133,0.043514634773722416
tail0.40,Q1,global,0.6955598573886862,,0.5,0.6955598573886862,0.6408186740956276,0.0,0.05474118329305855
tail0.40,Q1,linear_interp,1.737821721567461,,0.5713303325831458,0.6955598573886862,0.6408186740956276,1.0422618641787746,1.0970030474718333
tail0.40,Q1,local3_mean,1.2042693209513957,,0.5569517379344836,0.6955598573886862,0.6408186740956276,0.5087094635627095,0.5634506468557681
tail0.40,Q1,nearest,1.737821721567461,,0.5713303325831458,0.6955598573886862,0.6408186740956276,1.0422618641787746,1.0970030474718333
tail0.40,Q1,next1,0.6955598573886862,,0.5,0.6955598573886862,0.6408186740956276,0.0,0.05474118329305855
tail0.40,Q1,past_exp_tau30,0.6507642487134079,,0.6106526631657915,0.6955598573886862,0.6408186740956276,-0.04479560867527832,0.009945574617780228
tail0.40,Q1,past_exp_tau7,0.7084041331249813,,0.5773943485871467,0.6955598573886862,0.6408186740956276,0.012844275736295097,0.06758545902935365
tail0.40,Q1,prev1,1.737821721567461,,0.5713303325831458,0.6955598573886862,0.6408186740956276,1.0422618641787746,1.0970030474718333
tail0.40,Q1,prevnext_mean,0.7827176144381998,,0.5713303325831458,0.6955598573886862,0.6408186740956276,0.08715775704951356,0.1418989403425721
tail0.40,Q1,subject_mean,0.6408186740956276,,0.6418479619904977,0.6955598573886862,0.6408186740956276,-0.05474118329305855,0.0
tail0.40,Q2,both_exp_tau30,0.6870373911635238,,0.6065406234031682,0.6827025261463676,0.7019134474373219,0.0043348650171561864,-0.014876056273798066
tail0.40,Q2,both_exp_tau7,0.7369096016395682,,0.49795605518650987,0.6827025261463676,0.7019134474373219,0.054207075493200585,0.03499615420224633
tail0.40,Q2,both_exp_tau7_alpha5,0.6842555472146621,,0.5343638221768012,0.6827025261463676,0.7019134474373219,0.001553021068294469,-0.017657900222659784
tail0.40,Q2,global,0.6827025261463676,,0.5,0.6827025261463676,0.7019134474373219,0.0,-0.019210921290954253
tail0.40,Q2,linear_interp,1.9987258756307427,,0.47374808380173733,0.6827025261463676,0.7019134474373219,1.3160233494843752,1.2968124281934208
tail0.40,Q2,local3_mean,1.1301674241707418,,0.5113694430250383,0.6827025261463676,0.7019134474373219,0.44746489802437417,0.4282539767334199
tail0.40,Q2,nearest,1.9987258756307427,,0.47374808380173733,0.6827025261463676,0.7019134474373219,1.3160233494843752,1.2968124281934208
tail0.40,Q2,next1,0.6827025261463676,,0.5,0.6827025261463676,0.7019134474373219,0.0,-0.019210921290954253
tail0.40,Q2,past_exp_tau30,0.6870373911635238,,0.6065406234031682,0.6827025261463676,0.7019134474373219,0.0043348650171561864,-0.014876056273798066
tail0.40,Q2,past_exp_tau7,0.7369096016395682,,0.49795605518650987,0.6827025261463676,0.7019134474373219,0.054207075493200585,0.03499615420224633
tail0.40,Q2,prev1,1.9987258756307427,,0.47374808380173733,0.6827025261463676,0.7019134474373219,1.3160233494843752,1.2968124281934208
tail0.40,Q2,prevnext_mean,0.8468576683935525,,0.47374808380173733,0.6827025261463676,0.7019134474373219,0.16415514224718486,0.1449442209562306
tail0.40,Q2,subject_mean,0.7019134474373219,,0.6013030148185999,0.6827025261463676,0.7019134474373219,0.019210921290954253,0.0
tail0.40,Q3,both_exp_tau30,0.6776504864453832,,0.553231429337624,0.6638793035702287,0.6951243033823582,0.013771182875154442,-0.01747381693697503
tail0.40,Q3,both_exp_tau7,0.6726168950253101,,0.6458836149101636,0.6638793035702287,0.6951243033823582,0.00873759145508135,-0.02250740835704812
tail0.40,Q3,both_exp_tau7_alpha5,0.6568652251098972,,0.6466881201394477,0.6638793035702287,0.6951243033823582,-0.00701407846033153,-0.038259078272461
tail0.40,Q3,global,0.6638793035702287,,0.5,0.6638793035702287,0.6951243033823582,0.0,-0.03124499981212947
tail0.40,Q3,linear_interp,1.6291116573744262,,0.5496781979082864,0.6638793035702287,0.6951243033823582,0.9652323538041975,0.933987353992068
tail0.40,Q3,local3_mean,0.915817493205113,,0.6529900777688389,0.6638793035702287,0.6951243033823582,0.25193818963488424,0.22069318982275477
tail0.40,Q3,nearest,1.6291116573744262,,0.5496781979082864,0.6638793035702287,0.6951243033823582,0.9652323538041975,0.933987353992068
tail0.40,Q3,next1,0.6638793035702287,,0.5,0.6638793035702287,0.6951243033823582,0.0,-0.03124499981212947
tail0.40,Q3,past_exp_tau30,0.6776504864453832,,0.553231429337624,0.6638793035702287,0.6951243033823582,0.013771182875154442,-0.01747381693697503
tail0.40,Q3,past_exp_tau7,0.6726168950253101,,0.6458836149101636,0.6638793035702287,0.6951243033823582,0.00873759145508135,-0.02250740835704812
tail0.40,Q3,prev1,1.6291116573744262,,0.5496781979082864,0.6638793035702287,0.6951243033823582,0.9652323538041975,0.933987353992068
tail0.40,Q3,prevnext_mean,0.736441856435588,,0.5496781979082864,0.6638793035702287,0.6951243033823582,0.07256255286535929,0.041317553053229816
tail0.40,Q3,subject_mean,0.6951243033823582,,0.5337892196299275,0.6638793035702287,0.6951243033823582,0.03124499981212947,0.0
tail0.40,S1,both_exp_tau30,0.588807271466788,,0.6667141635793674,0.6301125616856467,0.5868061968534904,-0.04130529021885865,0.002001074613297571
tail0.40,S1,both_exp_tau7,0.64293912123889,,0.6728412653177543,0.6301125616856467,0.5868061968534904,0.0128265595532433,0.05613292438539952
tail0.40,S1,both_exp_tau7_alpha5,0.6275806092732314,,0.585636933599316,0.6301125616856467,0.5868061968534904,-0.002531952412415217,0.040774412419741
tail0.40,S1,global,0.6301125616856467,,0.5,0.6301125616856467,0.5868061968534904,0.0,0.04330636483215622
tail0.40,S1,linear_interp,1.3029814647953235,,0.6484753491023083,0.6301125616856467,0.5868061968534904,0.6728689031096768,0.7161752679418331
tail0.40,S1,local3_mean,1.0113618436144418,,0.6057281276717014,0.6301125616856467,0.5868061968534904,0.38124928192879515,0.42455564676095137
tail0.40,S1,nearest,1.3029814647953235,,0.6484753491023083,0.6301125616856467,0.5868061968534904,0.6728689031096768,0.7161752679418331
tail0.40,S1,next1,0.6301125616856467,,0.5,0.6301125616856467,0.5868061968534904,0.0,0.04330636483215622
tail0.40,S1,past_exp_tau30,0.588807271466788,,0.6667141635793674,0.6301125616856467,0.5868061968534904,-0.04130529021885865,0.002001074613297571
tail0.40,S1,past_exp_tau7,0.64293912123889,,0.6728412653177543,0.6301125616856467,0.5868061968534904,0.0128265595532433,0.05613292438539952
tail0.40,S1,prev1,1.3029814647953235,,0.6484753491023083,0.6301125616856467,0.5868061968534904,0.6728689031096768,0.7161752679418331
tail0.40,S1,prevnext_mean,0.6193152740564044,,0.6484753491023083,0.6301125616856467,0.5868061968534904,-0.010797287629242258,0.03250907720291396
tail0.40,S1,subject_mean,0.5868061968534904,,0.6973496722713024,0.6301125616856467,0.5868061968534904,-0.04330636483215622,0.0
tail0.40,S2,both_exp_tau30,0.6300032859289058,,0.7221481876332622,0.6651416397964592,0.64809555818364,-0.035138353867553485,-0.0180922722547342
tail0.40,S2,both_exp_tau7,0.6170138584078825,,0.7002931769722814,0.6651416397964592,0.64809555818364,-0.04812778138857676,-0.031081699775757476
tail0.40,S2,both_exp_tau7_alpha5,0.6522424259687198,,0.6504530916844349,0.6651416397964592,0.64809555818364,-0.012899213827739398,0.0041468677850798885
tail0.40,S2,global,0.6651416397964592,,0.5,0.6651416397964592,0.64809555818364,0.0,0.017046081612819286
tail0.40,S2,linear_interp,1.3247234776339303,,0.6122068230277186,0.6651416397964592,0.64809555818364,0.659581837837471,0.6766279194502903
tail0.40,S2,local3_mean,0.6109289448604286,,0.7121535181236673,0.6651416397964592,0.64809555818364,-0.05421269493603065,-0.03716661332321136
tail0.40,S2,nearest,1.3247234776339303,,0.6122068230277186,0.6651416397964592,0.64809555818364,0.659581837837471,0.6766279194502903
tail0.40,S2,next1,0.6651416397964592,,0.5,0.6651416397964592,0.64809555818364,0.0,0.017046081612819286
tail0.40,S2,past_exp_tau30,0.6300032859289058,,0.7221481876332622,0.6651416397964592,0.64809555818364,-0.035138353867553485,-0.0180922722547342
tail0.40,S2,past_exp_tau7,0.6170138584078825,,0.7002931769722814,0.6651416397964592,0.64809555818364,-0.04812778138857676,-0.031081699775757476
tail0.40,S2,prev1,1.3247234776339303,,0.6122068230277186,0.6651416397964592,0.64809555818364,0.659581837837471,0.6766279194502903
tail0.40,S2,prevnext_mean,0.6783900636850083,,0.6122068230277186,0.6651416397964592,0.64809555818364,0.013248423888549077,0.030294505501368363
tail0.40,S2,subject_mean,0.64809555818364,,0.6751066098081023,0.6651416397964592,0.64809555818364,-0.017046081612819286,0.0
tail0.40,S3,both_exp_tau30,0.5371627541562791,,0.780103995621237,0.6498905136504659,0.5391707532385115,-0.11272775949418679,-0.00200799908223237
tail0.40,S3,both_exp_tau7,0.5479867671142223,,0.773535851122058,0.6498905136504659,0.5391707532385115,-0.10190374653624357,0.008816013875710849
tail0.40,S3,both_exp_tau7_alpha5,0.6352031131947291,,0.7380952380952381,0.6498905136504659,0.5391707532385115,-0.014687400455736799,0.09603235995621762
tail0.40,S3,global,0.6498905136504659,,0.5,0.6498905136504659,0.5391707532385115,0.0,0.11071976041195442
tail0.40,S3,linear_interp,1.0638193235706481,,0.6480569239189928,0.6498905136504659,0.5391707532385115,0.4139288099201822,0.5246485703321366
tail0.40,S3,local3_mean,0.7011600746840501,,0.6343732895457033,0.6498905136504659,0.5391707532385115,0.051269561033584155,0.16198932144553857
tail0.40,S3,nearest,1.0638193235706481,,0.6480569239189928,0.6498905136504659,0.5391707532385115,0.4139288099201822,0.5246485703321366
tail0.40,S3,next1,0.6498905136504659,,0.5,0.6498905136504659,0.5391707532385115,0.0,0.11071976041195442
tail0.40,S3,past_exp_tau30,0.5371627541562791,,0.780103995621237,0.6498905136504659,0.5391707532385115,-0.11272775949418679,-0.00200799908223237
tail0.40,S3,past_exp_tau7,0.5479867671142223,,0.773535851122058,0.6498905136504659,0.5391707532385115,-0.10190374653624357,0.008816013875710849
tail0.40,S3,prev1,1.0638193235706481,,0.6480569239189928,0.6498905136504659,0.5391707532385115,0.4139288099201822,0.5246485703321366
tail0.40,S3,prevnext_mean,0.6132869480238853,,0.6480569239189928,0.6498905136504659,0.5391707532385115,-0.036603565626580625,0.07411619478537379
tail0.40,S3,subject_mean,0.5391707532385115,,0.7710043787629994,0.6498905136504659,0.5391707532385115,-0.11071976041195442,0.0
tail0.40,S4,both_exp_tau30,0.6994458320261742,,0.5996245306633292,0.6987003980021376,0.7031381771058748,0.0007454340240365953,-0.0036923450797006208
tail0.40,S4,both_exp_tau7,0.7289178441420531,,0.6249061326658323,0.6987003980021376,0.7031381771058748,0.030217446139915505,0.02577966703617829
tail0.40,S4,both_exp_tau7_alpha5,0.690561446191696,,0.5540675844806007,0.6987003980021376,0.7031381771058748,-0.008138951810441553,-0.012576730914178769
tail0.40,S4,global,0.6987003980021376,,0.5,0.6987003980021376,0.7031381771058748,0.0,-0.004437779103737216
tail0.40,S4,linear_interp,1.7595637344060673,,0.5463078848560701,0.6987003980021376,0.7031381771058748,1.0608633364039297,1.0564255573001926
tail0.40,S4,local3_mean,1.0754657672477534,,0.551314142678348,0.6987003980021376,0.7031381771058748,0.3767653692456159,0.37232759014187866
tail0.40,S4,nearest,1.7595637344060673,,0.5463078848560701,0.6987003980021376,0.7031381771058748,1.0608633364039297,1.0564255573001926
tail0.40,S4,next1,0.6987003980021376,,0.5,0.6987003980021376,0.7031381771058748,0.0,-0.004437779103737216
tail0.40,S4,past_exp_tau30,0.6994458320261742,,0.5996245306633292,0.6987003980021376,0.7031381771058748,0.0007454340240365953,-0.0036923450797006208
tail0.40,S4,past_exp_tau7,0.7289178441420531,,0.6249061326658323,0.6987003980021376,0.7031381771058748,0.030217446139915505,0.02577966703617829
tail0.40,S4,prev1,1.7595637344060673,,0.5463078848560701,0.6987003980021376,0.7031381771058748,1.0608633364039297,1.0564255573001926
tail0.40,S4,prevnext_mean,0.7955287160855145,,0.5463078848560701,0.6987003980021376,0.7031381771058748,0.09682831808337689,0.09239053897963967
tail0.40,S4,subject_mean,0.7031381771058748,,0.5839173967459325,0.6987003980021376,0.7031381771058748,0.004437779103737216,0.0
testpattern,Q1,both_exp_tau30,0.6818758739047825,0.026997386570729358,0.6199065197744026,0.6977920497763416,0.6846013987276584,-0.015916175871559024,-0.0027255248228758022
testpattern,Q1,both_exp_tau7,0.7557651891856242,0.05156937516100885,0.6395724399465547,0.6977920497763416,0.6846013987276584,0.057973139409282615,0.07116379045796584
testpattern,Q1,both_exp_tau7_alpha5,0.6683973556371114,0.009439725761661978,0.6409073710834432,0.6977920497763416,0.6846013987276584,-0.029394694139230126,-0.016204043090546905
testpattern,Q1,global,0.6977920497763416,0.0070229098890976374,0.5,0.6977920497763416,0.6846013987276584,0.0,0.013190651048683222
testpattern,Q1,linear_interp,1.1636674489672536,0.08042832761829061,0.6337910278721252,0.6977920497763416,0.6846013987276584,0.46587539919091203,0.47906605023959525
testpattern,Q1,local3_mean,0.9053300981155111,0.07775426819555853,0.6053189634308039,0.6977920497763416,0.6846013987276584,0.20753804833916956,0.22072869938785278
testpattern,Q1,nearest,1.517256248657407,0.07050990581633465,0.6169197480370929,0.6977920497763416,0.6846013987276584,0.8194641988810655,0.8326548499297487
testpattern,Q1,next1,1.595550919946332,0.10566678211422034,0.5790965155574525,0.6977920497763416,0.6846013987276584,0.8977588701699905,0.9109495212186737
testpattern,Q1,past_exp_tau30,0.7469572100187976,0.038645207372946494,0.6049259513435273,0.6977920497763416,0.6846013987276584,0.049165160242455985,0.06235581129113921
testpattern,Q1,past_exp_tau7,0.8518832169367921,0.05831278590917722,0.6224540980917223,0.6977920497763416,0.6846013987276584,0.15409116716045057,0.1672818182091338
testpattern,Q1,prev1,1.615643671561518,0.11979562489247512,0.5887899535511382,0.6977920497763416,0.6846013987276584,0.9178516217851763,0.9310422728338595
testpattern,Q1,prevnext_mean,1.058562129738626,0.0762923399042878,0.6223317639202324,0.6977920497763416,0.6846013987276584,0.3607700799622845,0.3739607310109677
testpattern,Q1,subject_mean,0.6846013987276584,0.029875245117742935,0.6034097771253628,0.6977920497763416,0.6846013987276584,-0.013190651048683222,0.0
testpattern,Q2,both_exp_tau30,0.6858347058254147,0.025614840906202745,0.6143841369784467,0.6859280074758299,0.7082452448120864,-9.330165041521177e-05,-0.02241053898667167
testpattern,Q2,both_exp_tau7,0.7722379280160085,0.05443147387584668,0.633087617796409,0.6859280074758299,0.7082452448120864,0.08630992054017861,0.06399268320392215
testpattern,Q2,both_exp_tau7_alpha5,0.6502698572229991,0.011790078841557102,0.64585431963003,0.6859280074758299,0.7082452448120864,-0.03565815025283081,-0.05797538758908727
testpattern,Q2,global,0.6859280074758299,0.0040534087740990874,0.5,0.6859280074758299,0.7082452448120864,0.0,-0.022317237336256457
testpattern,Q2,linear_interp,1.090561336769284,0.09929055349248166,0.6502650330015035,0.6859280074758299,0.7082452448120864,0.40463332929345397,0.3823160919571975
testpattern,Q2,local3_mean,0.8903646471318943,0.0681864174370299,0.6301821321728079,0.6859280074758299,0.7082452448120864,0.2044366396560644,0.18211940231980794
testpattern,Q2,nearest,1.4536898504549336,0.14610317062977426,0.6227289587514594,0.6859280074758299,0.7082452448120864,0.7677618429791037,0.7454446056428472
testpattern,Q2,next1,1.4265369014688274,0.16813409631779527,0.6125742334470382,0.6859280074758299,0.7082452448120864,0.7406088939929975,0.718291656656741
testpattern,Q2,past_exp_tau30,0.7913753750201447,0.053592118303767915,0.5844623210135991,0.6859280074758299,0.7082452448120864,0.10544736754431472,0.08313013020805826
testpattern,Q2,past_exp_tau7,0.8974772002758855,0.08038857679481988,0.609062630492626,0.6859280074758299,0.7082452448120864,0.21154919280005557,0.18923195546379912
