source,source_short,target,mode,mask,gamma,old_bce,refit_bce,robust,delta_robust_vs_v83,drift,max_drift,dmean
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p04.csv,submission_v84_shape_q010_s005_plus_v18_p04,Q2,rank_logit,all,0.08,0.5976538323532573,0.5993278305544949,0.5993278305544949,-0.0004367529452330432,0.0021839979110613024,0.032390118982046745,0.001175949160486911
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p04.csv,submission_v84_shape_two_thirds_v83_plus_v18_p04,Q2,rank_logit,all,0.08,0.5976538323532573,0.5993278305544949,0.5993278305544949,-0.0004367529452330432,0.0021839979110613024,0.032390118982046745,0.001175949160486911
posterior_old_values,posterior_old_values,S4,rank_logit,all,0.05,0.597468643543205,0.5993278483207418,0.5993278483207418,-0.00043673517898612513,0.0013534342424483623,0.02110994378167974,-0.00022146415718393708
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p03.csv,submission_base_toward_env_base_c3e05_logit_w0p03,S1,rank_logit,all,0.16,0.5978807450487049,0.5993280190774454,0.5993280190774454,-0.0004365644222825704,0.0037852831600784253,0.06889561918485132,0.004136925823802096
posterior_old_refit_avg,posterior_old_refit_avg,Q3,logit_blend,inside_future,0.08,0.5976591330587435,0.5993280617074075,0.5993280617074075,-0.0004365217923204545,0.0005502689790906901,0.022215348259526868,0.00026521919541167005
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p005.csv,submission_base_toward_env_base_c3e05_prob_w0p005,S1,rank_logit,all,0.16,0.5978997805636904,0.5993281081911999,0.5993281081911999,-0.0004364753085280837,0.0037920389198333503,0.06889561918485132,0.0029416411851528323
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p01.csv,submission_base_toward_text_base_c0p001_logit_w0p01,S1,rank_logit,all,0.16,0.5978985704951587,0.5993281366798339,0.5993281366798339,-0.0004364468198940763,0.003792946876123921,0.06889561918485132,0.0029862797791723183
posterior_refit_values,posterior_refit_values,Q1,rank_logit,small_gap5,0.08,0.597574961982036,0.59932837816895,0.59932837816895,-0.0004362053307779279,0.0015277475292713265,0.03368102930209882,0.0007785450087405277
posterior_old_refit_avg,posterior_old_refit_avg,S2,rank_logit,public_top30,0.16,0.5977653524880335,0.5993285524136845,0.5993285524136845,-0.000436031086043398,0.0009804343295528092,0.06210130341954967,0.0017260408296176921
posterior_old_refit_avg,posterior_old_refit_avg,S2,rank_logit,pressure_top30,0.16,0.5977653524880335,0.5993285524136845,0.5993285524136845,-0.000436031086043398,0.0009804343295528092,0.06210130341954967,0.0017260408296176921
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l06.csv,submission_v84_shape_q0075_s010_plus_v18_l06,S2,rank_logit,all,0.12,0.5973818790894043,0.5993287310335017,0.5993287310335017,-0.00043585246622623863,0.002873387260014488,0.04957727632547376,-0.0016582705127641262
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l06.csv,submission_v84_shape_q005_s010_plus_v18_l06,S2,rank_logit,all,0.12,0.5973818790894043,0.5993287310335017,0.5993287310335017,-0.00043585246622623863,0.002873387260014488,0.04957727632547376,-0.0016582705127641262
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l04.csv,submission_v84_shape_q0075_s010_plus_v18_l04,S2,rank_logit,all,0.12,0.5973818790894043,0.5993287310335017,0.5993287310335017,-0.00043585246622623863,0.002873387260014488,0.04957727632547376,-0.0016582705127641262
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l04.csv,submission_v84_shape_q005_s010_plus_v18_l04,S2,rank_logit,all,0.12,0.5973818790894043,0.5993287310335017,0.5993287310335017,-0.00043585246622623863,0.002873387260014488,0.04957727632547376,-0.0016582705127641262
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l02.csv,submission_v84_shape_q0075_s010_plus_v18_l02,S2,rank_logit,all,0.12,0.5973818790894043,0.5993287310335017,0.5993287310335017,-0.00043585246622623863,0.002873387260014488,0.04957727632547376,-0.0016582705127641262
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l02.csv,submission_v84_shape_q005_s010_plus_v18_l02,S2,rank_logit,all,0.12,0.5973818790894043,0.5993287310335017,0.5993287310335017,-0.00043585246622623863,0.002873387260014488,0.04957727632547376,-0.0016582705127641262
outputs/public_feedback_bold_candidates/submission_04_v77_etri_blend_80_20.csv,submission_04_v77_etri_blend_80_20,S1,rank_logit,all,0.08,0.5977084107540604,0.5993287902717132,0.5993287902717132,-0.00043579322801479137,0.0018561311242684371,0.03444129732261325,0.0023436929815175978
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_prob_w0p03.csv,submission_base_toward_text_base_c0p001_prob_w0p03,Q1,rank_logit,all,0.16,0.5977781875355311,0.5993288439190502,0.5993288439190502,-0.0004357395806777742,0.004494817512800976,0.06813741075906199,-0.0007083288718628955
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p03.csv,submission_base_toward_text_base_c0p003_prob_w0p03,S1,rank_logit,all,0.16,0.5979038297631464,0.5993291000130196,0.5993291000130196,-0.00043548348670829906,0.0037808102470585385,0.06889561918485132,0.0034118171925728857
posterior_refit_values,posterior_refit_values,Q1,rank_logit,all,0.05,0.5975597601834763,0.5993291213854748,0.5993291213854748,-0.00043546211425316006,0.0013889753815198823,0.021213812867793447,-0.00011807025679277938
outputs/public_lb_pseudolabel_calibration/submission_09_v76_posterior_blend_w10.csv,submission_09_v76_posterior_blend_w10,Q2,rank_logit,all,0.16,0.5979921633492892,0.5993291481631534,0.5993291481631534,-0.00043543533657453004,0.004461981997491537,0.06642665130074249,0.0015290481614279594
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_l04.csv,submission_v84_shape_q005_s010_plus_v18_l04,Q2,rank_logit,all,0.12,0.5978219628265103,0.5993293070772218,0.5993293070772218,-0.00043527642250618115,0.0033303575401153287,0.04948291430906632,0.0013427601746215378
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p03.csv,submission_base_toward_env_base_c3e05_prob_w0p03,S1,rank_logit,all,0.16,0.5978742230955085,0.5993296354755028,0.5993296354755028,-0.000434948024225168,0.003762284709810422,0.06889561918485132,0.004538265023876331
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p06.csv,submission_v84_shape_q010_s005_plus_v18_p06,S2,rank_logit,all,0.16,0.5978257450133445,0.5993296565926421,0.5993296565926421,-0.0004349269070857975,0.003581273920887856,0.06313780447211614,0.0067184215168444306
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p06.csv,submission_v84_shape_half_v83_plus_v18_p06,S2,rank_logit,all,0.16,0.5978257450133445,0.5993296565926421,0.5993296565926421,-0.0004349269070857975,0.003581273920887856,0.06313780447211614,0.0067184215168444306
outputs/hybrid_posterior_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p03.csv,submission_base_toward_text_base_c0p003_logit_w0p03,S1,rank_logit,all,0.16,0.5979063371818494,0.5993297713777486,0.5993297713777486,-0.0004348121219793777,0.0037850173306073357,0.06889561918485132,0.0032687175549944714
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p02.csv,submission_base_toward_env_base_c3e05_prob_w0p02,S1,rank_logit,all,0.16,0.5978836163045406,0.5993299336322127,0.5993299336322127,-0.000434649867515291,0.003777747883684896,0.06889561918485132,0.003968805493059446
outputs/public_lb_pseudolabel_calibration/submission_06_v77_posterior_blend_w15.csv,submission_06_v77_posterior_blend_w15,Q1,rank_logit,inside_future,0.16,0.5976540073484452,0.5993300162464145,0.5993300162464145,-0.0004345672533134781,0.0028149891633699165,0.0665271630089756,-0.001125435741185954
posterior_old_refit_avg,posterior_old_refit_avg,Q2,rank_logit,inside_future,0.08,0.5976528943450296,0.5993302694555189,0.5993302694555189,-0.00043431404420901654,0.0012521077022315703,0.03261612597332553,-0.0007777039337782954
posterior_old_refit_avg,posterior_old_refit_avg,S1,logit_blend,small_gap5,0.12,0.5977473123242611,0.5993312633987009,0.5993312633987009,-0.0004333201010270349,0.0006125297013084509,0.02300765435798413,0.000725929509097667
outputs/public_feedback_bold_candidates/submission_03_v77_etri_blend_90_10.csv,submission_03_v77_etri_blend_90_10,Q1,rank_logit,all,0.12,0.597668121758335,0.5993312964999178,0.5993312964999178,-0.0004332869998101563,0.003375431256243644,0.05093762033679561,-0.00036929359226245406
posterior_old_values,posterior_old_values,S2,rank_logit,all,0.08,0.5974482574922113,0.599331387097503,0.599331387097503,-0.0004331964022249446,0.001861515283811337,0.03357436801018854,-0.0014101892701655627
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w050.csv,submission_C_v76_plus_v18_w050,Q2,rank_logit,all,0.16,0.5979607202051488,0.5993314115793554,0.5993314115793554,-0.0004331719203725104,0.004454826008679363,0.06634224272947131,0.001769869525189316
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l02.csv,submission_v84_shape_q010_s005_plus_v18_l02,Q2,rank_logit,all,0.12,0.5978249220570543,0.599331856019448,0.599331856019448,-0.00043272748027989305,0.003330348605338433,0.04948291430906632,0.0013396530534326434
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l02.csv,submission_v84_shape_two_thirds_v83_plus_v18_l02,Q2,rank_logit,all,0.12,0.5978249220570543,0.599331856019448,0.599331856019448,-0.00043272748027989305,0.003330348605338433,0.04948291430906632,0.0013396530534326434
outputs/public_feedback_bold_candidates/submission_06_v76_to_v77_extrap_1p10_etri10.csv,submission_06_v76_to_v77_extrap_1p10_etri10,S1,rank_logit,small_gap5,0.16,0.5978277622104339,0.5993319017614727,0.5993319017614727,-0.00043268173825528056,0.0025099165125071414,0.06889561918485132,0.002821604465060301
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p01.csv,submission_base_toward_env_base_c3e05_logit_w0p01,S1,rank_logit,all,0.16,0.5978977896799477,0.5993319711773103,0.5993319711773103,-0.000432612322417647,0.0037926447424072945,0.06889561918485132,0.0031312213922216614
outputs/public_feedback_bold_candidates/submission_05_v76_to_v77_extrap_1p05_etri10.csv,submission_05_v76_to_v77_extrap_1p05_etri10,S1,rank_logit,small_gap5,0.16,0.5978252333075919,0.5993325778957552,0.5993325778957552,-0.00043200560397271826,0.002514077946017275,0.06889561918485132,0.002899768581519191
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p03.csv,submission_base_toward_text_base_c0p001_logit_w0p03,Q1,rank_logit,all,0.16,0.5977816315470921,0.5993326584421765,0.5993326584421765,-0.00043192505755140775,0.0044938382156683955,0.06813741075906199,-0.000780797472326622
outputs/v83_anchor_candidates/submission_C_v76_plus_v18_w100.csv,submission_C_v76_plus_v18_w100,Q2,rank_logit,small_gap5,0.16,0.5977466354910823,0.5993328783879098,0.5993328783879098,-0.00043170511181811477,0.0029120386591939074,0.0658274277269828,0.00197240702016388
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p04.csv,submission_v84_shape_q010_s005_plus_v18_p04,S3,rank_logit,all,0.12,0.5979102281308839,0.5993329833660584,0.5993329833660584,-0.00043160013366949634,0.00270180739223994,0.051094480871628656,0.004558122488099836
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,S3,rank_logit,all,0.12,0.5979102281308839,0.5993329833660584,0.5993329833660584,-0.00043160013366949634,0.00270180739223994,0.051094480871628656,0.004558122488099836
outputs/public_lb_pseudolabel_calibration/submission_04_v77_posterior_blend_w05.csv,submission_04_v77_posterior_blend_w05,S1,rank_logit,all,0.16,0.5979069225404575,0.5993333139283565,0.5993333139283565,-0.00043126957137140653,0.0037912973697948825,0.06889561918485132,0.002600989849637747
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_prob_w0p03.csv,submission_base_toward_text_base_c0p003_prob_w0p03,Q1,rank_logit,all,0.16,0.5977749912397251,0.5993337905619567,0.5993337905619567,-0.0004307929377712627,0.004497679633361634,0.06813741075906199,-0.0007666799743427655
outputs/public_lb_pseudolabel_calibration/submission_10_v76_posterior_blend_w15.csv,submission_10_v76_posterior_blend_w15,Q1,rank_logit,all,0.08,0.597669240501564,0.5993339974739665,0.5993339974739665,-0.0004305860257614036,0.0022156116037173827,0.03354775970899382,8.942803278644273e-05
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p05.csv,submission_base_toward_env_base_c3e05_logit_w0p05,S1,rank_logit,all,0.16,0.597868256016698,0.5993340175378593,0.5993340175378593,-0.00043056596186863416,0.003773587414414063,0.06889561918485132,0.004984702971669752
cl/outputs/submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob.csv,submission_goal_breakthrough_combo_twofactor_bcg_lag_g030_prob,Q3,rank_logit,inside_future,0.12,0.5978253082299204,0.5993342198274121,0.5993342198274121,-0.0004303636723158588,0.0019379013077508412,0.04787138076031716,-0.001662363228177699
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p03.csv,submission_base_away_env_base_c3e05_logit_w0p03,Q3,rank_logit,inside_future,0.16,0.5978241516262756,0.5993343236069184,0.5993343236069184,-0.0004302598928095369,0.0024636904515884725,0.06376397839676973,3.5032774355236995e-05
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p04.csv,submission_v84_shape_q010_s005_plus_v18_p04,S4,rank_logit,inside_future,0.16,0.5976902605570396,0.5993345004616084,0.5993345004616084,-0.0004300830381195331,0.0025332367233999275,0.06378207169945288,0.003408169739083089
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p04.csv,submission_v84_shape_half_v83_plus_v18_p04,S4,rank_logit,inside_future,0.16,0.5976902605570396,0.5993345004616084,0.5993345004616084,-0.0004300830381195331,0.0025332367233999275,0.06378207169945288,0.003408169739083089
outputs/public_feedback_bold_candidates/submission_03_v77_etri_blend_90_10.csv,submission_03_v77_etri_blend_90_10,S1,rank_logit,small_gap5,0.16,0.597822896159907,0.5993349233639014,0.5993349233639014,-0.0004296601358265706,0.0025051298470936895,0.06889561918485132,0.0030142814938413087
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p05.csv,submission_base_toward_env_base_c3e05_logit_w0p05,Q2,rank_logit,all,0.16,0.5979517308442289,0.5993350239502299,0.5993350239502299,-0.00042955954949808195,0.00443779212330771,0.06884403926522736,0.0007065837888081683
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p005.csv,submission_base_away_env_base_c3e05_logit_w0p005,S1,rank_logit,all,0.16,0.5979116322680249,0.5993353901805741,0.5993353901805741,-0.00042919331915380887,0.003794650779535582,0.06889561918485132,0.0023654358963389743
posterior_old_refit_avg,posterior_old_refit_avg,S1,rank_logit,public_top30,0.12,0.5977591920504282,0.599335573009599,0.599335573009599,-0.00042901049012888937,0.0007764300239388468,0.05095416958318866,0.0007312579953749898
posterior_old_refit_avg,posterior_old_refit_avg,S1,rank_logit,pressure_top30,0.12,0.5977591920504282,0.599335573009599,0.599335573009599,-0.00042901049012888937,0.0007764300239388468,0.05095416958318866,0.0007312579953749898
outputs/v84_public_pivot/submission_v84_shape_q005_s010_plus_v18_p04.csv,submission_v84_shape_q005_s010_plus_v18_p04,Q2,rank_logit,all,0.12,0.5978180769237382,0.5993357423129635,0.5993357423129635,-0.0004288411867644504,0.003322813160013723,0.0493185489552066,0.0014385114775836705
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l06.csv,submission_v84_shape_q010_s005_plus_v18_l06,S4,rank_logit,inside_future,0.12,0.5975927496923524,0.5993358086058771,0.5993358086058771,-0.00042877489385084733,0.0018555039585357704,0.04821624304912492,0.0022464993102060404
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,submission_v84_shape_half_v83_plus_v18_l06,S4,rank_logit,inside_future,0.12,0.5975927496923524,0.5993358086058771,0.5993358086058771,-0.00042877489385084733,0.0018555039585357704,0.04821624304912492,0.0022464993102060404
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_logit_w0p01.csv,submission_base_away_env_base_c3e05_logit_w0p01,S1,rank_logit,all,0.16,0.5979170463457057,0.5993362529831286,0.5993362529831286,-0.00042833051659929566,0.003790268745297034,0.06889561918485132,0.002059281668049251
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p005.csv,submission_base_away_text_base_c0p001_logit_w0p005,S1,rank_logit,all,0.16,0.5979107549257251,0.5993363446764784,0.5993363446764784,-0.0004282388232494938,0.0037938620311572303,0.06889561918485132,0.0024349753803529772
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p04.csv,submission_v84_shape_two_thirds_v83_plus_v18_p04,S2,rank_logit,all,0.16,0.5978320203870986,0.5993364824102909,0.5993364824102909,-0.0004281010894370274,0.0035829596584436066,0.06313780447211614,0.0067293984720290245
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p003_logit_w0p03.csv,submission_base_toward_text_base_c0p003_logit_w0p03,Q1,rank_logit,all,0.16,0.597777197579994,0.59933653577474,0.59933653577474,-0.0004280477249879455,0.004496485965248836,0.06813741075906199,-0.0008026513738926822
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_prob_w0p005.csv,submission_base_away_text_base_c0p001_prob_w0p005,S1,rank_logit,all,0.16,0.5979120439592868,0.5993366068950994,0.5993366068950994,-0.000427976604628566,0.0037943844430152595,0.06889561918485132,0.0023784386885018494
posterior_old_refit_avg,posterior_old_refit_avg,Q2,logit_blend,all,0.12,0.5976163011092971,0.599336857118546,0.599336857118546,-0.0004277263811819365,0.0008270131465113642,0.03469257815631516,-0.0009858920732586096
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,submission_v84_shape_two_thirds_v83_plus_v18_l04,S4,rank_logit,inside_future,0.12,0.5975946848667465,0.5993369114864288,0.5993369114864288,-0.00042767201329918514,0.0018552878632788362,0.04781411545829545,0.0022537108926766747
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,submission_v84_shape_half_v83_plus_v18_l06,Q1,rank_logit,all,0.08,0.597632479704321,0.5993369278264662,0.5993369278264662,-0.0004276556732617509,0.0021999039438813876,0.03314221139897444,0.00024596962188472293
outputs/v84_public_pivot/submission_v84_shape_q0075_s010_plus_v18_l06.csv,submission_v84_shape_q0075_s010_plus_v18_l06,Q1,rank_logit,all,0.08,0.597632479704321,0.5993369278264662,0.5993369278264662,-0.0004276556732617509,0.0021999039438813876,0.03314221139897444,0.00024596962188472293
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_env_base_c3e05_prob_w0p005.csv,submission_base_away_env_base_c3e05_prob_w0p005,S1,rank_logit,all,0.16,0.5979134918348056,0.5993369386321873,0.5993369386321873,-0.0004276448675406552,0.0037951232396351772,0.06889561918485132,0.0022433114396316345
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l06.csv,submission_v84_shape_q010_s005_plus_v18_l06,S4,rank_logit,small_gap5,0.08,0.597549400117631,0.5993369593491676,0.5993369593491676,-0.0004276241505603018,0.001394925901906143,0.03420173102555951,0.0014847661814449964
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,submission_v84_shape_half_v83_plus_v18_l06,S4,rank_logit,small_gap5,0.08,0.597549400117631,0.5993369593491676,0.5993369593491676,-0.0004276241505603018,0.001394925901906143,0.03420173102555951,0.0014847661814449964
posterior_refit_values,posterior_refit_values,S1,rank_logit,public_top30,0.12,0.5977804720599378,0.599337059126248,0.599337059126248,-0.0004275243734799261,0.0007567585001374706,0.04706889059409741,0.0007006935767602807
posterior_refit_values,posterior_refit_values,S1,rank_logit,pressure_top30,0.12,0.5977804720599378,0.599337059126248,0.599337059126248,-0.0004275243734799261,0.0007567585001374706,0.04706889059409741,0.0007006935767602807
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l06.csv,submission_v84_shape_q010_s005_plus_v18_l06,Q1,rank_logit,small_gap5,0.16,0.5976567935750087,0.5993371250803432,0.5993371250803432,-0.00042745841938474083,0.0029174851208237495,0.06602977677679778,0.0027385985992833817
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l06.csv,submission_v84_shape_two_thirds_v83_plus_v18_l06,Q1,rank_logit,small_gap5,0.16,0.5976567935750087,0.5993371250803432,0.5993371250803432,-0.00042745841938474083,0.0029174851208237495,0.06602977677679778,0.0027385985992833817
posterior_old_refit_avg,posterior_old_refit_avg,Q1,rank_logit,small_gap5,0.08,0.5975525831784464,0.5993373561757173,0.5993373561757173,-0.00042722732401068164,0.0015006137563959093,0.03400237960607455,0.0005922377488561947
outputs/public_lb_pseudolabel_calibration/submission_10_v76_posterior_blend_w15.csv,submission_10_v76_posterior_blend_w15,S4,rank_logit,inside_future,0.16,0.5977210178838094,0.5993377136630708,0.5993377136630708,-0.00042686983665718436,0.0025197512631770368,0.06487647563591553,0.0032745474505774252
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p03.csv,submission_base_toward_env_base_c3e05_prob_w0p03,Q1,rank_logit,all,0.16,0.5977842741294938,0.5993378151801722,0.5993378151801722,-0.00042676831955579253,0.004487028669023055,0.06758391343929604,-0.0005955306008812444
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,submission_v84_shape_two_thirds_v83_plus_v18_l04,S4,rank_logit,small_gap5,0.08,0.597550789969959,0.5993378867565884,0.5993378867565884,-0.0004266967431395541,0.0013939703192988688,0.03420173102555951,0.00149407625280773
posterior_old_refit_avg,posterior_old_refit_avg,Q1,rank_logit,all,0.05,0.5975364822367114,0.5993381790064687,0.5993381790064687,-0.0004264044932592581,0.0013898351940350108,0.021386200171091052,-8.667505068105097e-05
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l06.csv,submission_v84_shape_q010_s005_plus_v18_l06,S4,rank_logit,all,0.05,0.5975741043297218,0.5993383819692408,0.5993383819692408,-0.0004262015304871136,0.0013392442273621242,0.02138726352943937,0.0002181322488531423
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_l06.csv,submission_v84_shape_half_v83_plus_v18_l06,S4,rank_logit,all,0.05,0.5975741043297218,0.5993383819692408,0.5993383819692408,-0.0004262015304871136,0.0013392442273621242,0.02138726352943937,0.0002181322488531423
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_text_base_c0p001_logit_w0p05.csv,submission_base_toward_text_base_c0p001_logit_w0p05,Q2,rank_logit,all,0.16,0.5979530253062555,0.5993384036956487,0.5993384036956487,-0.0004261798040792186,0.004433311246672457,0.06884403926522736,0.0006044740891248956
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_logit_w0p03.csv,submission_base_toward_env_base_c3e05_logit_w0p03,Q1,rank_logit,all,0.16,0.5977868894558407,0.5993385960123867,0.5993385960123867,-0.0004259874873412395,0.004488257929974234,0.06758391343929604,-0.000726780466805077
outputs/public_feedback_bold_candidates/submission_05_v76_to_v77_extrap_1p05_etri10.csv,submission_05_v76_to_v77_extrap_1p05_etri10,Q1,rank_logit,all,0.12,0.5976683866195277,0.599338650614808,0.599338650614808,-0.0004259328849199884,0.003376190424134497,0.05093762033679561,-0.0003999449086816709
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p02.csv,submission_v84_shape_q010_s005_plus_v18_p02,Q2,rank_logit,all,0.12,0.5978219955676658,0.5993387654654212,0.5993387654654212,-0.00042581803430674636,0.00332332743754429,0.0493185489552066,0.0014298953170497342
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_p02.csv,submission_v84_shape_two_thirds_v83_plus_v18_p02,Q2,rank_logit,all,0.12,0.5978219955676658,0.5993387654654212,0.5993387654654212,-0.00042581803430674636,0.00332332743754429,0.0493185489552066,0.0014298953170497342
outputs/public_feedback_bold_candidates/submission_04_v77_etri_blend_80_20.csv,submission_04_v77_etri_blend_80_20,Q1,rank_logit,inside_future,0.16,0.5976390513029557,0.5993388927188031,0.5993388927188031,-0.0004256907809248034,0.0027867033940077663,0.06822072374384258,-7.390570062415502e-05
posterior_old_refit_avg,posterior_old_refit_avg,S1,logit_blend,all,0.08,0.5977381370865429,0.5993389059324252,0.5993389059324252,-0.000425677567302718,0.0006237971510246867,0.015351609220387363,0.0010338454862669488
outputs/public_lb_pseudolabel_calibration/submission_05_v77_posterior_blend_w10.csv,submission_05_v77_posterior_blend_w10,Q3,rank_logit,inside_future,0.16,0.5977734029657139,0.5993391491171651,0.5993391491171651,-0.00042543438256281707,0.0024614425183280913,0.06487068828677245,-0.00030779887594190036
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_toward_env_base_c3e05_prob_w0p05.csv,submission_base_toward_env_base_c3e05_prob_w0p05,S1,rank_logit,all,0.16,0.5978605025480628,0.5993394365755262,0.5993394365755262,-0.0004251469242017025,0.003752139165901396,0.06889561918485132,0.005504642806717919
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,submission_v84_shape_two_thirds_v83_plus_v18_l04,S4,rank_logit,all,0.05,0.5975756275924076,0.5993395009112572,0.5993395009112572,-0.00042508258847073765,0.001339107973981608,0.02138726352943937,0.0002211825221795083
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_l04.csv,submission_v84_shape_q010_s005_plus_v18_l04,Q1,rank_logit,all,0.08,0.5976359650736291,0.5993396551372051,0.5993396551372051,-0.00042492836252283617,0.002200255700161659,0.03314221139897444,0.00024437379508590595
outputs/v84_public_pivot/submission_v84_shape_two_thirds_v83_plus_v18_l04.csv,submission_v84_shape_two_thirds_v83_plus_v18_l04,Q1,rank_logit,all,0.08,0.5976359650736291,0.5993396551372051,0.5993396551372051,-0.00042492836252283617,0.002200255700161659,0.03314221139897444,0.00024437379508590595
outputs/v84_public_pivot/submission_v84_shape_q010_s005_plus_v18_p02.csv,submission_v84_shape_q010_s005_plus_v18_p02,S4,rank_logit,small_gap5,0.16,0.5977584904696256,0.5993401425881678,0.5993401425881678,-0.0004244409115601311,0.002685792537833354,0.06651704182799273,0.003314226669512532
outputs/v84_public_pivot/submission_v84_shape_half_v83_plus_v18_p02.csv,submission_v84_shape_half_v83_plus_v18_p02,S4,rank_logit,small_gap5,0.16,0.5977584904696256,0.5993401425881678,0.5993401425881678,-0.0004244409115601311,0.002685792537833354,0.06651704182799273,0.003314226669512532
outputs/hybrid_posterior_w05_text_public_candidates/submission_base_away_text_base_c0p001_logit_w0p01.csv,submission_base_away_text_base_c0p001_logit_w0p01,S1,rank_logit,all,0.16,0.5979149834160571,0.5993402877290853,0.5993402877290853,-0.00042429577064262425,0.0037935557795302425,0.06889561918485132,0.002224767207016143
outputs/public_lb_pseudolabel_calibration/submission_05_v77_posterior_blend_w10.csv,submission_05_v77_posterior_blend_w10,S1,rank_logit,small_gap5,0.16,0.5978249161556016,0.5993404703528806,0.5993404703528806,-0.0004241131468473158,0.0024992616074145857,0.06889561918485132,0.003311608702763258
