model,fold_id,mean_logloss,logloss_Q1,logloss_Q2,logloss_Q3,logloss_S1,logloss_S2,logloss_S3,logloss_S4
psw_all_only_k50_C0.01,chrono_last_30,0.6796763755767534,0.6700241830378997,0.71605761039442,0.7089431738923169,0.6869698112527031,0.6549436652187685,0.6424765006344223,0.6783196846067427
psw_all_only_k50_C0.03,chrono_last_20,0.6930944468238012,0.6454907386494635,0.7430947476080227,0.755676887415802,0.6058714699186531,0.6850010700651589,0.7746894073487914,0.6418368067607162
psw_all_only_k50_C0.03,chrono_last_25,0.6748688327509799,0.6739343052142579,0.7081455233483994,0.7063501618536739,0.6313796478704478,0.6579360655495571,0.7002274451382017,0.6461086802823215
psw_all_only_k50_C0.03,chrono_last_30,0.6789136776908203,0.674398807289409,0.7283726236557921,0.6989455798872508,0.6758207336908016,0.6450017799313199,0.6587920949851263,0.6710641243960419
psw_all_only_k50_C0.1,chrono_last_20,0.7011954692716121,0.6683816541835108,0.748257709005609,0.7653871689037802,0.6008692381873003,0.6832775365918573,0.8057835716192497,0.6364114064099775
psw_all_only_k50_C0.1,chrono_last_25,0.6847355611946323,0.6998816032065936,0.7144728294793111,0.7203421550797627,0.6364163733994499,0.6594705584535656,0.7211699701695375,0.6413954385742057
psw_all_only_k50_C0.1,chrono_last_30,0.6868898940123226,0.6737669960511826,0.7428560199354297,0.699991583292152,0.6796169812718847,0.6473588800385657,0.6895518180857729,0.6750869794112694
psw_all_only_k50_C0.3,chrono_last_20,0.7119719463277662,0.6862489993717297,0.7461515654634505,0.7822295263186172,0.6179786541179909,0.6874374170454893,0.8272332813846334,0.6365241805924514
psw_all_only_k50_C0.3,chrono_last_25,0.6976940133812451,0.7203238503502746,0.7149815196234688,0.7410370425948394,0.6585119156322791,0.6695179537308155,0.7394631874962528,0.6400226242407862
psw_all_only_k50_C0.3,chrono_last_30,0.697126949287408,0.671763262370993,0.751428942606485,0.708059306316449,0.6934608800835831,0.6587337750815506,0.7150198207631792,0.6814226577896171
psw_all_only_k100_C0.001,chrono_last_20,0.7268911095856653,0.6896089442045251,0.6963439727232178,0.7650401803647656,0.741831911044739,0.748077747039668,0.7182593893185373,0.7290756224042045
psw_all_only_k100_C0.001,chrono_last_25,0.7128057143944939,0.6931242536322244,0.684760694095933,0.7454796865826204,0.7265253373872156,0.727241166639969,0.6819868904857076,0.7305219719377875
psw_all_only_k100_C0.001,chrono_last_30,0.7220357326712489,0.7282300373831431,0.710279551476184,0.7519677575793825,0.7627663837834356,0.7436747327507598,0.6585132648623024,0.698818400863534
psw_all_only_k100_C0.003,chrono_last_20,0.7261719384174194,0.6815429089341146,0.7109059049967844,0.7709049151884808,0.740666250953997,0.7489078743308615,0.7264816644342463,0.7037940500834519
psw_all_only_k100_C0.003,chrono_last_25,0.7089882571686555,0.6880239297269127,0.6945453130556986,0.7457076169855906,0.7204822721467335,0.7244131512671311,0.6759747443394306,0.7137707726590915
psw_all_only_k100_C0.003,chrono_last_30,0.7189653552066169,0.7199167303949567,0.7212615675330788,0.7509399424952543,0.760052148197309,0.7464785203719254,0.6559354563270966,0.6781731211266971
psw_all_only_k100_C0.01,chrono_last_20,0.7283924222077536,0.6830176124406592,0.7369645379841605,0.7819600682665642,0.7138883643307511,0.7551619246609007,0.7436105274928665,0.6841439202783726
psw_all_only_k100_C0.01,chrono_last_25,0.708812566767749,0.6976580797418306,0.7082807006964563,0.7484137788126347,0.70095854334857,0.7229231432746699,0.681702638031454,0.7017510834686278
psw_all_only_k100_C0.01,chrono_last_30,0.7175035239639832,0.7145057126518978,0.7404599319785273,0.7493855418839536,0.741602763920554,0.7497142101110538,0.6609459820133675,0.6659105251885281
psw_all_only_k100_C0.03,chrono_last_20,0.7434216069322283,0.7003160980947349,0.7609265198312544,0.801499177222758,0.6967460975420224,0.7757779578685754,0.7801480536585548,0.6885373443076973
psw_all_only_k100_C0.03,chrono_last_25,0.7187889160942692,0.7167807271804667,0.7170531188799277,0.7579639578148137,0.6930920027282185,0.7336342311070274,0.7055361786586024,0.7074621962908288
psw_all_only_k100_C0.03,chrono_last_30,0.72449689463838,0.7248704621631972,0.7636344363375275,0.7470101328377518,0.7301618416926914,0.7598980660420025,0.6753207675051691,0.6705825558903207
psw_all_only_k100_C0.1,chrono_last_20,0.7757176874589929,0.7358796845646784,0.7873042665236194,0.8186005120123672,0.6986536181964572,0.8208493514417503,0.8478237401604767,0.7209126393136014
psw_all_only_k100_C0.1,chrono_last_25,0.7431456496516621,0.7448973048419749,0.7256604265831779,0.7742331766867265,0.7040914008519739,0.7636196729560184,0.7518905028224392,0.7376270628193241
psw_all_only_k100_C0.1,chrono_last_30,0.7460441119450196,0.7511243365896592,0.7821267700421232,0.7579986037554034,0.748766273004252,0.7871761563847478,0.7034968431676106,0.6916198006713413
psw_all_only_k100_C0.3,chrono_last_20,0.8115288022381666,0.7632257087602363,0.8163394352053482,0.8513400663500169,0.7188393447952109,0.8617829894035609,0.9045343172767397,0.7646397538760531
psw_all_only_k100_C0.3,chrono_last_25,0.7708495241070226,0.7688539324990158,0.7393728407716252,0.8065202132978508,0.7209333171679325,0.7889923389374133,0.7908839888544372,0.780390037220883
psw_all_only_k100_C0.3,chrono_last_30,0.7765996008424482,0.7800218208704918,0.8121306279847985,0.7924074463611804,0.7859714650783264,0.8141052805119819,0.7301126147610459,0.7214479503293121
psw_all_only_k200_C0.001,chrono_last_20,0.7477619537169122,0.7252337975274675,0.7181463521920997,0.8066233105893577,0.7394225280249961,0.7864667668413031,0.7440428746759064,0.7143980461672554
psw_all_only_k200_C0.001,chrono_last_25,0.7237784877257224,0.7186351863145901,0.693506840304259,0.7978943102213105,0.7078676370121728,0.7343114700308977,0.7000446042247088,0.714189365972118
psw_all_only_k200_C0.001,chrono_last_30,0.7284435325504484,0.7420754894489541,0.7080434128707488,0.7711902775074764,0.7535790920854173,0.7330699164501174,0.6848078997063243,0.7063386397840999
psw_all_only_k200_C0.003,chrono_last_20,0.7545969226349563,0.7353205670510617,0.7535809844448105,0.8146570198646164,0.7526851349061453,0.7895474929992113,0.7579445475614999,0.6784427116173481
psw_all_only_k200_C0.003,chrono_last_25,0.723439271008578,0.7239604571312359,0.7141411106391813,0.7967060637659058,0.7103718248633488,0.7284696813466001,0.707022738918793,0.6834030203949815
psw_all_only_k200_C0.003,chrono_last_30,0.7306755013985275,0.7482640544486446,0.7303941287403745,0.7697820868852336,0.7589547342367323,0.73941027713804,0.6878554841205956,0.680067744220072
psw_all_only_k200_C0.01,chrono_last_20,0.7705478991787409,0.7596557067262878,0.8062389907998005,0.8226862470616024,0.7445323038671112,0.7999410920183916,0.8012229207028843,0.6595580330751075
psw_all_only_k200_C0.01,chrono_last_25,0.7356196040754284,0.7590523351357473,0.7495864808376983,0.7963819323483682,0.7096249827618016,0.7252036208673095,0.7384832143613632,0.6710046622157106
psw_all_only_k200_C0.01,chrono_last_30,0.7401728115755556,0.7672780062635849,0.7674381711557408,0.7653976057121206,0.7529134961555044,0.7455244309022849,0.7107513078102177,0.671906663029436
psw_all_only_k200_C0.03,chrono_last_20,0.7944039698266313,0.7919351199972547,0.8494159446697132,0.824496537861201,0.7294447930642078,0.8223447182359863,0.8699349266087741,0.6732557483492813
psw_all_only_k200_C0.03,chrono_last_25,0.7583935470058992,0.7951582625317748,0.785184325637261,0.7968402523525032,0.7063279008172001,0.7372557035592462,0.7931760154910463,0.694812368652263
psw_all_only_k200_C0.03,chrono_last_30,0.7611272980558087,0.8000168444365852,0.8062748474658986,0.7662945674062981,0.7426740984946576,0.7641846539724196,0.7499528877035945,0.698493186911207
psw_all_only_k200_C0.1,chrono_last_20,0.8269188389416892,0.8325962375778628,0.8862247420278094,0.8260896385741258,0.7317239206963458,0.8478876036736578,0.9633220825788832,0.7005876474631391
psw_all_only_k200_C0.1,chrono_last_25,0.798433746026808,0.8598837560271626,0.8297831833320772,0.8118230326485322,0.7226963327334615,0.7656640273584011,0.8658288048569888,0.7333570852310329
psw_all_only_k200_C0.1,chrono_last_30,0.8042309603697798,0.8662280770259807,0.8635621007556324,0.7909137410031942,0.760620947373479,0.8013772669469805,0.8084643107060877,0.7384502787771047
psw_all_only_k200_C0.3,chrono_last_20,0.8754949378395155,0.9022304868204538,0.9495657847164489,0.8300158531262462,0.7775610745008831,0.8696197313579637,1.0306864924534265,0.7687851419011861
psw_all_only_k200_C0.3,chrono_last_25,0.8528952020842142,0.929395381704002,0.8998023011070135,0.8351665308251727,0.7763212846281937,0.802859308449357,0.9273852493614321,0.7993363585143277
psw_all_only_k200_C0.3,chrono_last_30,0.8586629710939511,0.9332631946630363,0.9308152476669282,0.8396127333500549,0.8074224186214984,0.842813926492031,0.8586066551220894,0.7981066217420186
psw_sleep_only_k5_C0.001,chrono_last_20,0.6848368874392914,0.657528209388533,0.685167040809179,0.698421875690699,0.697547070155981,0.6831002384630489,0.6895222957098129,0.6825714818577863
psw_sleep_only_k5_C0.001,chrono_last_25,0.6849135883368141,0.6677220209885647,0.6825850069629598,0.6958687113786964,0.695456045150346,0.6824065556046435,0.6864784400944645,0.6838783381780255
psw_sleep_only_k5_C0.001,chrono_last_30,0.6842464027709861,0.6614224860520245,0.6837319948351491,0.6908197631520582,0.69811689187504,0.6821335044782133,0.6863467662598229,0.6871534127445944
psw_sleep_only_k5_C0.003,chrono_last_20,0.6784386753715769,0.646489002382342,0.6762522829862475,0.6999986983859,0.6945089947612817,0.6741185080811024,0.6788868857596204,0.6788163552445432
psw_sleep_only_k5_C0.003,chrono_last_25,0.6774595967552395,0.657761456852551,0.6747737195899053,0.6947939893883913,0.6905574905766637,0.6709444173313621,0.6728598376620354,0.6805262658857673
psw_sleep_only_k5_C0.003,chrono_last_30,0.6751520057522342,0.647482752476237,0.6777490351165598,0.6845291990741298,0.6860442889452146,0.6690220319110481,0.6735478872352593,0.6876888455071912
psw_sleep_only_k5_C0.01,chrono_last_20,0.666928827445519,0.6349597099030021,0.6659774992016512,0.7008789804649368,0.6639239935028503,0.6608286828478879,0.6677330925954351,0.67419983360287
psw_sleep_only_k5_C0.01,chrono_last_25,0.6643167367978561,0.6484111323600341,0.667391407725766,0.6920110926341855,0.661886970894941,0.6520977522098128,0.6541709567852201,0.6742478449750331
psw_sleep_only_k5_C0.01,chrono_last_30,0.6605514884377145,0.6343362990261132,0.672505215608061,0.6705826958328818,0.6567243491708121,0.6468063836423396,0.656222173207199,0.6866833025765956
psw_sleep_only_k5_C0.03,chrono_last_20,0.6613214631371737,0.6253458444958347,0.6605269960840381,0.7070255302369417,0.6409651932386579,0.6538770265999274,0.6713524607265451,0.6701571905782705
psw_sleep_only_k5_C0.03,chrono_last_25,0.6561815712414365,0.6403586477954477,0.6648880285005285,0.6942286247208616,0.6403190565584513,0.639478163765045,0.6473846564725778,0.6666138208771439
psw_sleep_only_k5_C0.03,chrono_last_30,0.6504266734626512,0.6247409704356327,0.671079556417421,0.6581451471147629,0.6350267526950633,0.629738952596419,0.6501895427676755,0.6840657922115838
psw_sleep_only_k5_C0.1,chrono_last_20,0.6622413666564263,0.6189868112841143,0.6560188604766589,0.7180662368133577,0.6350549771428061,0.6523713723027034,0.6870593479508896,0.6681319606244541
psw_sleep_only_k5_C0.1,chrono_last_25,0.6540921541341204,0.634827361430408,0.6632184577065628,0.6987360225917617,0.6334891212221136,0.6346634099076298,0.6520906691074702,0.6616200369728973
psw_sleep_only_k5_C0.1,chrono_last_30,0.64734312668154,0.6193542099226533,0.6704601980812879,0.6523434355157479,0.6309391747247698,0.6216016099485033,0.6542735824342565,0.682429676143562
psw_sleep_only_k5_C0.3,chrono_last_20,0.6651315694608136,0.617152021101701,0.6513996647019917,0.7251138045367468,0.6434660182665058,0.6513504104506602,0.699208826764011,0.6682302404040794
psw_sleep_only_k5_C0.3,chrono_last_25,0.6548607927080897,0.6332427776596093,0.6599180124844719,0.6983474714022294,0.6407061273759153,0.633665375972239,0.6576351767647086,0.6605106072974544
psw_sleep_only_k5_C0.3,chrono_last_30,0.6482407021776556,0.6180620654525307,0.668337981628548,0.6515057701508631,0.6387682973480722,0.6193828721484307,0.6587688289606152,0.6828590995545298
psw_sleep_only_k10_C0.001,chrono_last_20,0.6917136196332109,0.6811083894606951,0.6769934546480497,0.69924201066505,0.7130055993351373,0.6960493650725328,0.6923707066579007,0.6832258115931112
psw_sleep_only_k10_C0.001,chrono_last_25,0.6876484414496008,0.6696975494324462,0.6803084030183941,0.69485982753932,0.7111398204389862,0.6892229613565629,0.6840867481693794,0.6842237801921174
psw_sleep_only_k10_C0.001,chrono_last_30,0.6907159589792966,0.6727028128359401,0.6825986064645608,0.6895003886546638,0.6974580273104836,0.686865625624694,0.6877488893095087,0.7181373626552251
psw_sleep_only_k10_C0.003,chrono_last_20,0.6847267707290883,0.6669702258570106,0.6715392746812152,0.7007991549095078,0.7000546569240236,0.6907498946549213,0.6849604351765175,0.6780137529004229
psw_sleep_only_k10_C0.003,chrono_last_25,0.6801889148632844,0.6633653916057756,0.6753796412605079,0.6916328685722902,0.697720008936959,0.6818361875073796,0.6718578155232829,0.6795304906367955
psw_sleep_only_k10_C0.003,chrono_last_30,0.6800662327989879,0.6553223494245016,0.6803942193640172,0.6817557364196122,0.6844121519821563,0.6768646188608981,0.6748016649177471,0.7069128886239836
psw_sleep_only_k10_C0.01,chrono_last_20,0.6734126010695897,0.6533326500207199,0.6675664378517373,0.700788870496452,0.6606608988334107,0.6819501176585212,0.6789420512022583,0.6706471814240286
psw_sleep_only_k10_C0.01,chrono_last_25,0.6676795189543981,0.6583147404769152,0.6752522670138383,0.683549898103028,0.6613305955023976,0.6679304321462697,0.6556638935470056,0.671714805891333
psw_sleep_only_k10_C0.01,chrono_last_30,0.6642903306442276,0.638710249859,0.6835074116980839,0.667359499796442,0.6491983832185301,0.6573439469234912,0.6590084318270769,0.6949043911869685
psw_sleep_only_k10_C0.03,chrono_last_20,0.6684695274251163,0.6438713627660182,0.6644884070440646,0.7068632216416368,0.6286556331904235,0.6831403128882849,0.689584794945499,0.6626829594998874
psw_sleep_only_k10_C0.03,chrono_last_25,0.6602994767099043,0.6528384334270414,0.6776193078667814,0.6807944556407767,0.6321024223468559,0.6626610325001827,0.6517150972005644,0.6643655879871272
psw_sleep_only_k10_C0.03,chrono_last_30,0.6544316438740571,0.626254319547071,0.6887291568322412,0.6582670690628354,0.6208557327427061,0.6443334363422366,0.6572222549119219,0.6853595376793873
psw_sleep_only_k10_C0.1,chrono_last_20,0.6705786254164641,0.6392356275503681,0.6590559417478068,0.7194728618445313,0.6163223264992548,0.6916296051530078,0.7130376842825488,0.6552963308377316
psw_sleep_only_k10_C0.1,chrono_last_25,0.6600541168433643,0.6465716302589668,0.6770326614504291,0.6880745196961926,0.6218471184605389,0.666542982224599,0.6595959767961427,0.6607139290166821
psw_sleep_only_k10_C0.1,chrono_last_30,0.6523029273658058,0.6161087150463446,0.6918155983077334,0.659556893558602,0.6103150317302904,0.6417588456793997,0.6679371615526445,0.6786282456856257
psw_sleep_only_k10_C0.3,chrono_last_20,0.6741632432360988,0.6388167116969626,0.6517746644083834,0.728737915769638,0.6222678384039666,0.6959340013383956,0.7300465393456497,0.6515650316896964
psw_sleep_only_k10_C0.3,chrono_last_25,0.6623595327618036,0.6409777713110912,0.672507241777491,0.6967478532359557,0.6276230192478189,0.6697520343444677,0.6683493556144253,0.6605594538013749
