feature_family,feature_file,fold_family,fold,target,n_valid,n_features_used,anchor_logloss,best_logloss,delta_vs_anchor,best_mode,best_weight,best_temp,mean_abs_move,selected_features
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed1,S3,197,81,0.5610685540867164,0.5543597823775946,-0.006708771709121764,prob,0.2,1.0,0.03904651007312734,g4_evening_18_23_wlight_max_h_rz_maxabs|g4_sleep_00_06_wlight_max_h_rz_maxabs|g4_morning_06_10_wlight_max_h_rz_maxabs__prev_abs_delta|g4_late_21_02_wlight_max_h_rz_maxabs|g4_h04_wlight_max_h_rz|g4_late_21_02_wlight_max_h_rz_mean|g4_day_10_18_wlight_max_h_rz_mean|g4_h03_wlight_max_h_rz|g4_h02_wlight_max_h_rz|g4_h14_wlight_max_h_rz|g4_day_10_18_wlight_max_h_rz_maxabs__prev_abs_delta|g4_morning_06_10_wlight_max_h_rz_mean__prev_abs_delta|g4_h13_wlight_max_h_rz|g4_day_10_18_wlight_max_h_rz_maxabs|g4_sleep_00_06_wlight_max_h_rz_mean|g4_evening_18_23_wlight_max_h_rz_mean__prev_abs_delta|g4_h12_wlight_max_h_rz|g4_h17_wlight_max_h_rz|g4_evening_18_23_wlight_max_h_rz_mean|g4_h09_wlight_max_h_rz
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed1,S4,197,81,0.6374311761413028,0.6288653275454,-0.008565848595902814,logit,0.2,1.0,0.049696711152390306,g4_sleep_00_06_activity_mean_h_rz_maxabs|g4_hourly_max_abs_deviation|g4_day_10_18_activity_mean_h_rz_maxabs__prev_abs_delta|g4_day_10_18_mlight_max_h_rz_mean__prev_abs_delta|g4_evening_18_23_wlight_max_h_rz_maxabs__prev_abs_delta|g4_morning_06_10_activity_mean_h_rz_maxabs|g4_morning_06_10_activity_mean_h_rz_mean|g4_hourly_mean_abs_deviation|g4_h08_activity_mean_h_rz|g4_day_10_18_activity_mean_h_rz_mean|g4_late_21_02_activity_mean_h_rz_maxabs|g4_evening_18_23_wlight_max_h_rz_mean__prev_abs_delta|g4_morning_06_10_activity_mean_h_rz_mean__prev_abs_delta|g4_day_10_18_screen_use_sum_h_rz_mean__prev_delta|g4_sleep_00_06_activity_mean_h_rz_maxabs__prev_abs_delta|g4_h14_screen_use_sum_h_rz|g4_day_10_18_screen_use_sum_h_rz_mean|g4_h00_mlight_max_h_rz|g4_evening_18_23_activity_mean_h_rz_maxabs|g4_h06_activity_mean_h_rz
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,Q1,197,81,0.7058661524535926,0.7018476236744013,-0.004018528779191288,logit,0.05,1.16,0.013057874255479291,g4_morning_06_10_mlight_max_h_rz_maxabs__prev_abs_delta|g4_sleep_00_06_mlight_max_h_rz_mean__prev_abs_delta|g4_h20_wlight_max_h_rz|g4_day_10_18_mlight_max_h_rz_maxabs|g4_late_21_02_mlight_max_h_rz_maxabs__prev_abs_delta|g4_h21_screen_use_sum_h_rz|g4_day_10_18_mlight_max_h_rz_maxabs__prev_abs_delta|g4_evening_18_23_wlight_max_h_rz_mean__prev_abs_delta|g4_sleep_00_06_mlight_max_h_rz_maxabs|g4_h14_wlight_max_h_rz|g4_evening_18_23_wlight_max_h_rz_maxabs|g4_h20_mlight_max_h_rz|g4_evening_18_23_mlight_max_h_rz_maxabs__prev_abs_delta|g4_sleep_00_06_mlight_max_h_rz_maxabs__prev_abs_delta|g4_h04_mlight_max_h_rz|g4_h03_mlight_max_h_rz|g4_evening_18_23_wlight_max_h_rz_mean|g4_late_21_02_screen_use_sum_h_rz_mean__prev_delta|g4_sleep_00_06_wlight_max_h_rz_maxabs__prev_abs_delta|g4_sleep_00_06_screen_use_sum_h_rz_mean__prev_delta
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,Q2,197,81,0.7170705182414648,0.7082406983182368,-0.008829819923228066,logit,0.1,1.16,0.01752409489381187,g4_h08_mlight_max_h_rz|g4_late_21_02_screen_use_sum_h_rz_maxabs__prev_delta|g4_day_10_18_wlight_max_h_rz_maxabs|g4_evening_18_23_activity_mean_h_rz_maxabs__prev_abs_delta|g4_hourly_mean_abs_deviation|g4_evening_18_23_wlight_max_h_rz_maxabs|g4_evening_18_23_wlight_max_h_rz_maxabs__prev_abs_delta|g4_late_21_02_wlight_max_h_rz_maxabs|g4_day_10_18_activity_mean_h_rz_maxabs|g4_h18_wlight_max_h_rz|g4_sleep_00_06_wlight_max_h_rz_maxabs|g4_sleep_00_06_wlight_max_h_rz_maxabs__prev_delta|g4_evening_18_23_activity_mean_h_rz_maxabs|g4_hourly_max_abs_deviation|g4_sleep_00_06_wlight_max_h_rz_mean__prev_abs_delta|g4_h08_screen_use_sum_h_rz|g4_evening_18_23_activity_mean_h_rz_mean__prev_abs_delta|g4_sleep_00_06_activity_mean_h_rz_mean__prev_abs_delta|g4_evening_18_23_wlight_max_h_rz_mean__prev_abs_delta|g4_late_21_02_activity_mean_h_rz_maxabs__prev_abs_delta
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,Q3,197,81,0.7058654970353704,0.6989137418968162,-0.006951755138554172,logit,0.05,1.16,0.013120858179373427,g4_h21_mlight_max_h_rz|g4_evening_18_23_mlight_max_h_rz_maxabs__prev_abs_delta|g4_h18_wlight_max_h_rz|g4_h20_mlight_max_h_rz|g4_day_10_18_screen_use_sum_h_rz_maxabs|g4_h12_mlight_max_h_rz|g4_late_21_02_mlight_max_h_rz_maxabs__prev_abs_delta|g4_late_21_02_mlight_max_h_rz_mean__prev_abs_delta|g4_day_10_18_mlight_max_h_rz_maxabs|g4_h20_activity_mean_h_rz|g4_h21_activity_mean_h_rz|g4_h00_mlight_max_h_rz|g4_evening_18_23_mlight_max_h_rz_mean__prev_abs_delta|g4_h02_screen_use_sum_h_rz|g4_h05_mlight_max_h_rz|g4_sleep_00_06_wlight_max_h_rz_maxabs__prev_delta|g4_morning_06_10_screen_use_sum_h_rz_maxabs|g4_evening_18_23_wlight_max_h_rz_maxabs__prev_abs_delta|g4_day_10_18_wlight_max_h_rz_maxabs|g4_late_21_02_screen_use_sum_h_rz_mean__prev_abs_delta
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,S1,197,81,0.581111110431608,0.5799727347272912,-0.0011383757043168519,prob,0.1,1.0,0.014902816878567461,g4_late_21_02_mlight_max_h_rz_maxabs__prev_abs_delta|g4_h04_wlight_max_h_rz|g4_late_21_02_wlight_max_h_rz_maxabs|g4_h03_wlight_max_h_rz|g4_sleep_00_06_wlight_max_h_rz_mean|g4_h02_wlight_max_h_rz|g4_h07_wlight_max_h_rz|g4_h01_wlight_max_h_rz|g4_h02_screen_use_sum_h_rz|g4_late_21_02_wlight_max_h_rz_mean|g4_h01_screen_use_sum_h_rz|g4_late_21_02_wlight_max_h_rz_mean__prev_abs_delta|g4_h05_wlight_max_h_rz|g4_day_10_18_mlight_max_h_rz_mean__prev_delta|g4_sleep_00_06_mlight_max_h_rz_mean__prev_abs_delta|g4_sleep_00_06_wlight_max_h_rz_maxabs|g4_sleep_00_06_screen_use_sum_h_rz_mean|g4_sleep_00_06_mlight_max_h_rz_maxabs__prev_abs_delta|g4_h18_wlight_max_h_rz|g4_morning_06_10_wlight_max_h_rz_maxabs
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,S2,197,81,0.6211025974811887,0.6094569370306884,-0.011645660450500306,logit,0.35,1.16,0.05353278487073818,g4_h04_wlight_max_h_rz|g4_day_10_18_wlight_max_h_rz_mean__prev_abs_delta|g4_day_10_18_wlight_max_h_rz_maxabs__prev_abs_delta|g4_sleep_00_06_wlight_max_h_rz_maxabs|g4_sleep_00_06_wlight_max_h_rz_mean|g4_h01_wlight_max_h_rz|g4_h03_wlight_max_h_rz|g4_morning_06_10_wlight_max_h_rz_maxabs|g4_h02_wlight_max_h_rz|g4_morning_06_10_wlight_max_h_rz_mean__prev_abs_delta|g4_h05_wlight_max_h_rz|g4_h00_mlight_max_h_rz|g4_h06_screen_use_sum_h_rz|g4_late_21_02_wlight_max_h_rz_maxabs|g4_h08_mlight_max_h_rz|g4_h00_wlight_max_h_rz|g4_morning_06_10_screen_use_sum_h_rz_maxabs__prev_delta|g4_h12_wlight_max_h_rz|g4_day_10_18_activity_mean_h_rz_maxabs__prev_abs_delta|g4_morning_06_10_mlight_max_h_rz_mean
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,S3,197,81,0.5956744638051317,0.5927804790527178,-0.0028939847524138695,logit,0.05,1.16,0.02021646594034478,g4_late_21_02_wlight_max_h_rz_mean|g4_h04_wlight_max_h_rz|g4_sleep_00_06_wlight_max_h_rz_maxabs|g4_late_21_02_wlight_max_h_rz_maxabs|g4_h03_wlight_max_h_rz|g4_h02_wlight_max_h_rz|g4_sleep_00_06_wlight_max_h_rz_mean|g4_evening_18_23_wlight_max_h_rz_maxabs|g4_h01_wlight_max_h_rz|g4_h00_wlight_max_h_rz|g4_h14_wlight_max_h_rz|g4_morning_06_10_wlight_max_h_rz_maxabs__prev_abs_delta|g4_h23_wlight_max_h_rz|g4_morning_06_10_wlight_max_h_rz_maxabs|g4_day_10_18_wlight_max_h_rz_maxabs__prev_abs_delta|g4_h13_wlight_max_h_rz|g4_day_10_18_wlight_max_h_rz_mean|g4_h05_wlight_max_h_rz|g4_day_10_18_wlight_max_h_rz_maxabs|g4_morning_06_10_wlight_max_h_rz_mean__prev_abs_delta
goal4_hour_transition_features_v1,goal4_hour_transition_features_v1.parquet,mirror_v1,mirror_v1_seed2,S4,197,81,0.6497095281946499,0.644882736378808,-0.004826791815841891,logit,0.2,1.0,0.05346633983655432,g4_h00_mlight_max_h_rz|g4_sleep_00_06_activity_mean_h_rz_maxabs|g4_day_10_18_mlight_max_h_rz_mean__prev_abs_delta|g4_day_10_18_wlight_max_h_rz_mean__prev_abs_delta|g4_hourly_max_abs_deviation|g4_day_10_18_activity_mean_h_rz_maxabs__prev_abs_delta|g4_evening_18_23_activity_mean_h_rz_maxabs__prev_abs_delta|g4_morning_06_10_activity_mean_h_rz_maxabs|g4_morning_06_10_wlight_max_h_rz_mean__prev_abs_delta|g4_late_21_02_activity_mean_h_rz_maxabs|g4_hourly_mean_abs_deviation|g4_late_21_02_mlight_max_h_rz_mean|g4_late_21_02_wlight_max_h_rz_maxabs__prev_abs_delta|g4_day_10_18_activity_mean_h_rz_mean|g4_late_21_02_activity_mean_h_rz_maxabs__prev_abs_delta|g4_day_10_18_activity_mean_h_rz_mean__prev_abs_delta|g4_day_10_18_activity_mean_h_rz_maxabs|g4_h09_screen_use_sum_h_rz|g4_evening_18_23_mlight_max_h_rz_maxabs__prev_abs_delta|g4_h08_activity_mean_h_rz
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,Q1,91,81,0.6714300681389129,0.646629244520791,-0.02480082361812197,logit,0.5,1.08,0.09132166475870962,g4_crossnight_dark_h|g4_crossnight_screen_on_h|g4_rest_activity_interrupt_h__prev_abs_delta|g4_crossnight_screen_on_h__subj_z|g4_rest_block_len_h__prev_abs_delta|g4_rest_block_len_h|g4_rest_high_run_start_rel_h|g4_rest_activity_interrupt_h|g4_rest_high_run_start_rel_h__subj_z|g4_crossnight_screen_on_h__prev_delta|g4_rest_event_long_confident__subj_z|g4_rest_high_run_len_h__prev_abs_delta|g4_rest_activity_interrupt_h__subj_z|g4_crossnight_dark_h__subj_z|g4_rest_high_run_len_h__subj_z|g4_rest_block_start_rel_h|g4_pre_rest_active_h__subj_z|g4_rest_block_len_h__subj_z|g4_rest_boundary_contrast|g4_post_rest_screen_sum__prev_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,Q2,91,81,0.6815517023797905,0.6792795535053455,-0.0022721488744449347,logit,0.1,1.16,0.01608976789497935,g4_rest_fragmentation|g4_rest_fragmentation__subj_z|g4_rest_fragmentation__prev_delta|g4_rest_event_fragmented__subj_z|g4_rest_event_fragmented__prev_delta|g4_rest_block_score_mean__prev_delta|g4_rest_block_score_min__prev_delta|g4_rest_block_score_mean|g4_pre_rest_active_h__prev_delta|g4_rest_block_score_min|g4_post_rest_active_h|g4_rest_high_run_end_rel_h__prev_delta|g4_rest_block_len_h__subj_z|g4_rest_boundary_confidence__prev_delta|g4_rest_high_run_len_h__prev_delta|g4_crossnight_screen_on_h__prev_abs_delta|g4_crossnight_screen_on_h|g4_crossnight_active_h|g4_rest_light_interrupt_h__prev_delta|g4_rest_block_len_h__prev_abs_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,Q3,91,81,0.7071502980799891,0.7030978824049056,-0.0040524156750835205,logit,0.05,1.16,0.012978476301422091,g4_rest_activity_interrupt_h|g4_rest_block_len_h|g4_rest_high_run_start_rel_h__subj_z|g4_rest_block_end_rel_h__subj_z|g4_rest_high_run_start_rel_h__prev_delta|g4_rest_block_end_rel_h__prev_delta|g4_rest_screen_interrupt_h|g4_crossnight_dark_h|g4_rest_block_end_rel_h|g4_rest_high_run_end_rel_h__subj_z|g4_rest_block_score_min|g4_rest_block_start_rel_h__subj_z|g4_rest_block_start_rel_h__prev_delta|g4_rest_screen_interrupt_h__prev_abs_delta|g4_crossnight_screen_on_h__prev_delta|g4_post_rest_screen_sum__subj_z|g4_rest_block_len_h__prev_abs_delta|g4_crossnight_screen_on_h__prev_abs_delta|g4_rest_activity_interrupt_h__subj_z|g4_rest_block_len_h__subj_z
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,S1,91,81,0.5320997646048389,0.47638378858424657,-0.055715976020592306,logit,0.5,1.0,0.10788840140209356,g4_rest_high_run_start_rel_h|g4_rest_high_run_start_rel_h__subj_z|g4_rest_block_len_h|g4_rest_high_run_len_h|g4_crossnight_screen_on_h|g4_crossnight_screen_on_h__subj_z|g4_rest_event_long_confident__subj_z|g4_post_rest_screen_sum__prev_abs_delta|g4_post_rest_screen_sum|g4_rest_activity_interrupt_h|g4_rest_block_start_rel_h|g4_crossnight_screen_on_h__prev_delta|g4_rest_block_start_rel_h__subj_z|g4_crossnight_dark_h__subj_z|g4_rest_block_len_h__subj_z|g4_pre_rest_screen_sum|g4_crossnight_dark_h|g4_rest_activity_interrupt_h__prev_abs_delta|g4_rest_block_start_rel_h__prev_abs_delta|g4_post_rest_active_h__prev_abs_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,S2,91,81,0.6356792955072419,0.6017236056716652,-0.03395568983557673,logit,0.5,1.16,0.06888443019694898,g4_rest_high_run_end_rel_h__prev_abs_delta|g4_rest_high_run_end_rel_h|g4_rest_block_len_h|g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_activity_interrupt_h|g4_rest_block_len_h__prev_delta|g4_pre_rest_screen_sum__prev_abs_delta|g4_rest_block_len_h__subj_z|g4_post_rest_screen_sum|g4_rest_block_end_rel_h|g4_rest_activity_interrupt_h__prev_delta|g4_pre_rest_screen_sum|g4_rest_block_score_min__prev_abs_delta|g4_rest_activity_interrupt_h__subj_z|g4_crossnight_dark_h__prev_abs_delta|g4_rest_event_long_confident__subj_z|g4_rest_high_run_len_h|g4_crossnight_screen_on_h__subj_z|g4_rest_light_interrupt_h__prev_delta|g4_rest_block_end_rel_h__prev_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,S3,91,81,0.6087922743777165,0.6066481440978506,-0.00214413027986593,logit,0.05,1.16,0.02000506762215399,g4_crossnight_observed_h__prev_abs_delta|g4_rest_high_run_end_rel_h__prev_abs_delta|g4_crossnight_observed_h|g4_rest_block_end_rel_h__prev_abs_delta|g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_fragmentation__prev_delta|g4_rest_activity_interrupt_h__prev_abs_delta|g4_rest_screen_interrupt_h__prev_delta|g4_rest_light_interrupt_h__prev_delta|g4_rest_block_score_min|g4_rest_event_fragmented__prev_delta|g4_crossnight_dark_h|g4_rest_high_run_len_h__subj_z|g4_rest_block_score_mean__subj_z|g4_rest_high_run_len_h__prev_abs_delta|g4_pre_rest_active_h__prev_delta|g4_rest_screen_interrupt_h__subj_z|g4_rest_boundary_contrast|g4_rest_boundary_confidence|g4_rest_event_long_confident__subj_z
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_20,S4,91,81,0.6417967737101425,0.6184346259629261,-0.023362147747216455,prob,0.5,1.0,0.08452112428790141,g4_post_rest_screen_sum|g4_crossnight_screen_on_h|g4_crossnight_screen_on_h__subj_z|g4_rest_event_long_confident__prev_delta|g4_post_rest_screen_sum__subj_z|g4_pre_rest_active_h__prev_abs_delta|g4_rest_block_start_rel_h__prev_abs_delta|g4_pre_rest_active_h__prev_delta|g4_rest_block_end_rel_h__prev_delta|g4_rest_event_long_confident__subj_z|g4_rest_activity_interrupt_h__prev_delta|g4_rest_high_run_end_rel_h__prev_delta|g4_rest_block_len_h__prev_delta|g4_pre_rest_screen_sum|g4_rest_high_run_end_rel_h|g4_rest_block_end_rel_h|g4_post_rest_screen_sum__prev_delta|g4_rest_boundary_contrast__prev_delta|g4_crossnight_active_h__subj_z|g4_rest_block_start_rel_h
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,Q1,111,81,0.683018521875428,0.6669653930739509,-0.016053128801477135,logit,0.35,1.16,0.058074048004699515,g4_crossnight_dark_h|g4_crossnight_screen_on_h|g4_rest_activity_interrupt_h__prev_abs_delta|g4_crossnight_screen_on_h__subj_z|g4_rest_block_len_h|g4_rest_high_run_start_rel_h|g4_rest_activity_interrupt_h|g4_rest_block_len_h__prev_abs_delta|g4_rest_high_run_start_rel_h__subj_z|g4_rest_activity_interrupt_h__subj_z|g4_rest_event_long_confident__subj_z|g4_crossnight_screen_on_h__prev_delta|g4_rest_high_run_len_h__prev_abs_delta|g4_crossnight_dark_h__subj_z|g4_rest_block_len_h__subj_z|g4_rest_high_run_len_h__subj_z|g4_rest_block_start_rel_h|g4_pre_rest_active_h__subj_z|g4_rest_boundary_contrast|g4_rest_boundary_confidence
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,Q2,111,81,0.6667606216495826,0.6662707590308641,-0.0004898626187185284,logit,0.05,1.0,0.010835892309063289,g4_rest_fragmentation|g4_rest_fragmentation__subj_z|g4_rest_event_fragmented__subj_z|g4_rest_fragmentation__prev_delta|g4_rest_event_fragmented__prev_delta|g4_rest_block_score_mean__prev_delta|g4_rest_block_score_min__prev_delta|g4_rest_block_score_mean|g4_rest_block_len_h__subj_z|g4_rest_block_score_min|g4_pre_rest_active_h__prev_delta|g4_rest_block_len_h__prev_abs_delta|g4_rest_high_run_len_h__prev_delta|g4_rest_screen_interrupt_h__prev_delta|g4_rest_event_long_confident__subj_z|g4_rest_block_len_h|g4_post_rest_active_h|g4_rest_boundary_confidence__prev_delta|g4_crossnight_screen_on_h__prev_abs_delta|g4_rest_high_run_end_rel_h__prev_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,Q3,111,81,0.6810905400204265,0.6800001246294349,-0.0010904153909915282,logit,0.05,1.16,0.012888207772211774,g4_rest_block_len_h|g4_rest_activity_interrupt_h|g4_rest_screen_interrupt_h|g4_rest_block_end_rel_h__subj_z|g4_rest_high_run_start_rel_h__subj_z|g4_rest_high_run_start_rel_h__prev_delta|g4_rest_high_run_end_rel_h__subj_z|g4_crossnight_dark_h|g4_rest_block_end_rel_h|g4_rest_block_score_min|g4_rest_block_end_rel_h__prev_delta|g4_rest_block_len_h__subj_z|g4_rest_screen_interrupt_h__prev_abs_delta|g4_rest_activity_interrupt_h__subj_z|g4_rest_screen_interrupt_h__subj_z|g4_rest_activity_interrupt_h__prev_delta|g4_rest_block_len_h__prev_delta|g4_rest_block_score_mean|g4_post_rest_screen_sum__subj_z|g4_rest_high_run_end_rel_h__prev_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,S1,111,81,0.546791006111851,0.5145490081285108,-0.032241997983340265,logit,0.5,1.0,0.1071273367339565,g4_rest_high_run_start_rel_h|g4_rest_block_len_h|g4_rest_high_run_start_rel_h__subj_z|g4_rest_high_run_len_h|g4_crossnight_screen_on_h|g4_crossnight_screen_on_h__subj_z|g4_rest_block_start_rel_h|g4_rest_activity_interrupt_h|g4_rest_event_long_confident__subj_z|g4_crossnight_dark_h__subj_z|g4_rest_block_start_rel_h__subj_z|g4_post_rest_screen_sum|g4_rest_block_len_h__subj_z|g4_crossnight_screen_on_h__prev_delta|g4_post_rest_screen_sum__prev_abs_delta|g4_crossnight_dark_h|g4_pre_rest_screen_sum|g4_rest_activity_interrupt_h__prev_abs_delta|g4_post_rest_active_h__prev_delta|g4_rest_activity_interrupt_h__subj_z
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,S2,111,81,0.6207001800723062,0.617474471995677,-0.0032257080766292523,logit,0.1,1.16,0.019735665876485405,g4_rest_high_run_end_rel_h|g4_rest_block_len_h|g4_rest_high_run_end_rel_h__prev_abs_delta|g4_rest_block_len_h__prev_delta|g4_rest_activity_interrupt_h|g4_rest_block_score_min__prev_abs_delta|g4_rest_block_len_h__subj_z|g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_activity_interrupt_h__prev_delta|g4_crossnight_dark_h__prev_abs_delta|g4_rest_event_long_confident__subj_z|g4_rest_block_end_rel_h|g4_pre_rest_screen_sum|g4_rest_high_run_len_h|g4_rest_screen_interrupt_h__prev_abs_delta|g4_pre_rest_screen_sum__prev_abs_delta|g4_post_rest_screen_sum|g4_rest_activity_interrupt_h__subj_z|g4_rest_event_long_confident__prev_delta|g4_crossnight_observed_h
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,S3,111,81,0.5834536716477198,0.5834450124046331,-8.659243086683865e-06,logit,0.05,1.08,0.010327686565760925,g4_crossnight_observed_h|g4_crossnight_observed_h__prev_abs_delta|g4_rest_block_end_rel_h__prev_abs_delta|g4_rest_high_run_end_rel_h__prev_abs_delta|g4_rest_fragmentation__prev_delta|g4_rest_high_run_start_rel_h__prev_abs_delta|g4_rest_event_fragmented__prev_delta|g4_rest_block_score_min|g4_rest_block_start_rel_h__prev_abs_delta|g4_rest_light_interrupt_h__prev_delta|g4_rest_screen_interrupt_h__prev_abs_delta|g4_rest_activity_interrupt_h__prev_abs_delta|g4_rest_boundary_contrast|g4_rest_screen_interrupt_h__prev_delta|g4_rest_boundary_confidence|g4_post_rest_active_h__prev_abs_delta|g4_post_rest_active_h|g4_rest_high_run_len_h__subj_z|g4_pre_rest_screen_sum__prev_abs_delta|g4_crossnight_active_h__prev_abs_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_25,S4,111,81,0.6589370546871907,0.6466255363652026,-0.012311518321988069,logit,0.35,1.16,0.05814108420885516,g4_crossnight_screen_on_h|g4_crossnight_screen_on_h__subj_z|g4_post_rest_screen_sum|g4_pre_rest_active_h__prev_abs_delta|g4_post_rest_screen_sum__subj_z|g4_crossnight_active_h__subj_z|g4_pre_rest_active_h__prev_delta|g4_post_rest_active_h__subj_z|g4_rest_event_long_confident__prev_delta|g4_rest_block_start_rel_h__prev_abs_delta|g4_pre_rest_screen_sum|g4_rest_block_end_rel_h__prev_delta|g4_rest_high_run_end_rel_h__prev_delta|g4_rest_screen_interrupt_h|g4_rest_activity_interrupt_h__prev_delta|g4_rest_high_run_len_h__prev_abs_delta|g4_post_rest_active_h__prev_abs_delta|g4_crossnight_dark_h__subj_z|g4_rest_event_long_confident__subj_z|g4_rest_block_len_h__prev_delta
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_30,Q1,134,81,0.6645539082218935,0.6350757894108465,-0.029478118811047005,logit,0.5,1.0,0.09513119296378372,g4_rest_activity_interrupt_h__prev_abs_delta|g4_crossnight_dark_h|g4_crossnight_screen_on_h|g4_rest_block_len_h__prev_abs_delta|g4_crossnight_screen_on_h__subj_z|g4_rest_block_len_h|g4_rest_event_long_confident__subj_z|g4_rest_activity_interrupt_h|g4_rest_high_run_start_rel_h|g4_rest_activity_interrupt_h__subj_z|g4_rest_high_run_len_h__prev_abs_delta|g4_crossnight_screen_on_h__prev_delta|g4_rest_high_run_len_h__subj_z|g4_pre_rest_active_h__subj_z|g4_rest_high_run_start_rel_h__subj_z|g4_rest_block_len_h__subj_z|g4_crossnight_dark_h__subj_z|g4_pre_rest_active_h__prev_abs_delta|g4_rest_block_score_min__prev_abs_delta|g4_rest_boundary_contrast
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_30,Q2,134,81,0.6798735829496889,0.6726021199500235,-0.007271462999665412,logit,0.2,1.16,0.033838955627998345,g4_rest_fragmentation|g4_rest_fragmentation__subj_z|g4_rest_event_fragmented__subj_z|g4_rest_fragmentation__prev_delta|g4_rest_event_fragmented__prev_delta|g4_rest_block_score_mean__prev_delta|g4_rest_block_score_min__prev_delta|g4_rest_high_run_len_h__prev_delta|g4_rest_block_score_mean|g4_pre_rest_active_h__prev_delta|g4_rest_block_score_min|g4_post_rest_active_h|g4_rest_high_run_end_rel_h__prev_delta|g4_rest_screen_interrupt_h__prev_delta|g4_rest_boundary_confidence__prev_delta|g4_rest_block_score_min__subj_z|g4_rest_high_run_len_h__prev_abs_delta|g4_pre_rest_active_h|g4_crossnight_active_h|g4_rest_block_score_mean__subj_z
goal4_sleep_boundary_rest_features_v1,goal4_sleep_boundary_rest_features_v1.parquet,chrono_tail,chrono_tail_last_30,Q3,134,81,0.6546307320198681,0.6551466312647181,0.00051589924484996,prob,0.05,1.0,0.009530587070318619,g4_rest_high_run_start_rel_h__subj_z|g4_rest_block_len_h|g4_rest_activity_interrupt_h|g4_rest_block_end_rel_h__subj_z|g4_rest_high_run_start_rel_h__prev_delta|g4_rest_block_end_rel_h|g4_rest_screen_interrupt_h|g4_rest_block_end_rel_h__prev_delta|g4_rest_high_run_end_rel_h__subj_z|g4_rest_block_score_min|g4_rest_block_start_rel_h__subj_z|g4_crossnight_dark_h|g4_rest_screen_interrupt_h__prev_abs_delta|g4_rest_screen_interrupt_h__subj_z|g4_rest_block_len_h__subj_z|g4_rest_activity_interrupt_h__prev_delta|g4_rest_block_score_mean|g4_rest_activity_interrupt_h__subj_z|g4_rest_high_run_end_rel_h__prev_delta|g4_rest_block_len_h__prev_delta
