split,seed,target,tau,alpha,w,logloss,base_logloss,smooth_only_logloss
testpattern,3,S2,30,5,0.3,0.574547659066166,0.5916083096363685,0.5679598093007604
testpattern,3,S2,30,5,0.4,0.5708217007550005,0.5916083096363685,0.5679598093007604
testpattern,3,S2,30,10,0.0,0.5916083096363685,0.5916083096363685,0.586740192278878
testpattern,3,S2,30,10,0.05,0.5887989096690935,0.5916083096363685,0.586740192278878
testpattern,3,S2,30,10,0.1,0.586305263616077,0.5916083096363685,0.586740192278878
testpattern,3,S2,30,10,0.2,0.5822032533432066,0.5916083096363685,0.586740192278878
testpattern,3,S2,30,10,0.3,0.5792085069048862,0.5916083096363685,0.586740192278878
testpattern,3,S2,30,10,0.4,0.5772621607084364,0.5916083096363685,0.586740192278878
testpattern,3,S3,3,1,0.0,0.609995520757538,0.609995520757538,0.6152399977378709
testpattern,3,S3,3,1,0.05,0.6013277893116524,0.609995520757538,0.6152399977378709
testpattern,3,S3,3,1,0.1,0.5956650261910011,0.609995520757538,0.6152399977378709
testpattern,3,S3,3,1,0.2,0.5889215059807374,0.609995520757538,0.6152399977378709
testpattern,3,S3,3,1,0.3,0.5857858786795752,0.609995520757538,0.6152399977378709
testpattern,3,S3,3,1,0.4,0.5850513342494353,0.609995520757538,0.6152399977378709
testpattern,3,S3,3,5,0.0,0.609995520757538,0.609995520757538,0.6144986355202441
testpattern,3,S3,3,5,0.05,0.5984790330376422,0.609995520757538,0.6144986355202441
testpattern,3,S3,3,5,0.1,0.5917525910643117,0.609995520757538,0.6144986355202441
testpattern,3,S3,3,5,0.2,0.5847069723234707,0.609995520757538,0.6144986355202441
testpattern,3,S3,3,5,0.3,0.5821399419098571,0.609995520757538,0.6144986355202441
testpattern,3,S3,3,5,0.4,0.5822332866873635,0.609995520757538,0.6144986355202441
testpattern,3,S3,3,10,0.0,0.609995520757538,0.609995520757538,0.6249239021069226
testpattern,3,S3,3,10,0.05,0.5979154739655842,0.609995520757538,0.6249239021069226
testpattern,3,S3,3,10,0.1,0.5911519554832323,0.609995520757538,0.6249239021069226
testpattern,3,S3,3,10,0.2,0.5845459271891252,0.609995520757538,0.6249239021069226
testpattern,3,S3,3,10,0.3,0.582725323448667,0.609995520757538,0.6249239021069226
testpattern,3,S3,3,10,0.4,0.5837514532873677,0.609995520757538,0.6249239021069226
testpattern,3,S3,7,1,0.0,0.609995520757538,0.609995520757538,0.597346299154528
testpattern,3,S3,7,1,0.05,0.6032305955845584,0.609995520757538,0.597346299154528
testpattern,3,S3,7,1,0.1,0.5981777543033506,0.609995520757538,0.597346299154528
testpattern,3,S3,7,1,0.2,0.5910145237714342,0.609995520757538,0.597346299154528
testpattern,3,S3,7,1,0.3,0.586398533792689,0.609995520757538,0.597346299154528
testpattern,3,S3,7,1,0.4,0.5836262976690679,0.609995520757538,0.597346299154528
testpattern,3,S3,7,5,0.0,0.609995520757538,0.609995520757538,0.5922564751776435
testpattern,3,S3,7,5,0.05,0.5996283209279738,0.609995520757538,0.5922564751776435
testpattern,3,S3,7,5,0.1,0.592930217533471,0.609995520757538,0.5922564751776435
testpattern,3,S3,7,5,0.2,0.5847729717290633,0.609995520757538,0.5922564751776435
testpattern,3,S3,7,5,0.3,0.5804154257321159,0.609995520757538,0.5922564751776435
testpattern,3,S3,7,5,0.4,0.5783469566644521,0.609995520757538,0.5922564751776435
testpattern,3,S3,7,10,0.0,0.609995520757538,0.609995520757538,0.6056139493241406
testpattern,3,S3,7,10,0.05,0.5986350856984003,0.609995520757538,0.6056139493241406
testpattern,3,S3,7,10,0.1,0.5917808647728678,0.609995520757538,0.6056139493241406
testpattern,3,S3,7,10,0.2,0.5841979909179964,0.609995520757538,0.6056139493241406
testpattern,3,S3,7,10,0.3,0.5809233378798875,0.609995520757538,0.6056139493241406
testpattern,3,S3,7,10,0.4,0.5802039771921258,0.609995520757538,0.6056139493241406
testpattern,3,S3,14,1,0.0,0.609995520757538,0.609995520757538,0.5901896615387118
testpattern,3,S3,14,1,0.05,0.6049384423690465,0.609995520757538,0.5901896615387118
testpattern,3,S3,14,1,0.1,0.6007091915049646,0.609995520757538,0.5901896615387118
testpattern,3,S3,14,1,0.2,0.5939848253054688,0.609995520757538,0.5901896615387118
testpattern,3,S3,14,1,0.3,0.5889862511772436,0.609995520757538,0.5901896615387118
testpattern,3,S3,14,1,0.4,0.5853771093310209,0.609995520757538,0.5901896615387118
testpattern,3,S3,14,5,0.0,0.609995520757538,0.609995520757538,0.5760611112565125
testpattern,3,S3,14,5,0.05,0.6008717873509452,0.609995520757538,0.5760611112565125
testpattern,3,S3,14,5,0.1,0.5943905434089529,0.609995520757538,0.5760611112565125
testpattern,3,S3,14,5,0.2,0.5855174462894064,0.609995520757538,0.5760611112565125
testpattern,3,S3,14,5,0.3,0.5797759572589049,0.609995520757538,0.5760611112565125
testpattern,3,S3,14,5,0.4,0.5759900972430327,0.609995520757538,0.5760611112565125
testpattern,3,S3,14,10,0.0,0.609995520757538,0.609995520757538,0.5884496539058128
testpattern,3,S3,14,10,0.05,0.5995036073491076,0.609995520757538,0.5884496539058128
testpattern,3,S3,14,10,0.1,0.5926571656661147,0.609995520757538,0.5884496539058128
testpattern,3,S3,14,10,0.2,0.5842044192911205,0.609995520757538,0.5884496539058128
testpattern,3,S3,14,10,0.3,0.5795479412228636,0.609995520757538,0.5884496539058128
testpattern,3,S3,14,10,0.4,0.5771655733665175,0.609995520757538,0.5884496539058128
testpattern,3,S3,30,1,0.0,0.609995520757538,0.609995520757538,0.5922143663251811
testpattern,3,S3,30,1,0.05,0.6066135472001217,0.609995520757538,0.5922143663251811
testpattern,3,S3,30,1,0.1,0.6035275882847434,0.609995520757538,0.5922143663251811
testpattern,3,S3,30,1,0.2,0.5981694634310051,0.609995520757538,0.5922143663251811
testpattern,3,S3,30,1,0.3,0.5938196892792565,0.609995520757538,0.5922143663251811
testpattern,3,S3,30,1,0.4,0.5904308845277851,0.609995520757538,0.5922143663251811
testpattern,3,S3,30,5,0.0,0.609995520757538,0.609995520757538,0.5678102582582591
testpattern,3,S3,30,5,0.05,0.6026205906291752,0.609995520757538,0.5678102582582591
testpattern,3,S3,30,5,0.1,0.5967886397338955,0.609995520757538,0.5678102582582591
testpattern,3,S3,30,5,0.2,0.58791593705441,0.609995520757538,0.5678102582582591
testpattern,3,S3,30,5,0.3,0.5814229138066751,0.609995520757538,0.5678102582582591
testpattern,3,S3,30,5,0.4,0.5765414706607198,0.609995520757538,0.5678102582582591
testpattern,3,S3,30,10,0.0,0.609995520757538,0.609995520757538,0.5749057764757827
testpattern,3,S3,30,10,0.05,0.6008067447104518,0.609995520757538,0.5749057764757827
testpattern,3,S3,30,10,0.1,0.5942335470520135,0.609995520757538,0.5749057764757827
testpattern,3,S3,30,10,0.2,0.585233410748333,0.609995520757538,0.5749057764757827
testpattern,3,S3,30,10,0.3,0.579418049977894,0.609995520757538,0.5749057764757827
testpattern,3,S3,30,10,0.4,0.5755778092085789,0.609995520757538,0.5749057764757827
testpattern,3,S4,3,1,0.0,0.6959721405466311,0.6959721405466311,0.6980799591076399
testpattern,3,S4,3,1,0.05,0.6929711844823353,0.6959721405466311,0.6980799591076399
testpattern,3,S4,3,1,0.1,0.6902803443196504,0.6959721405466311,0.6980799591076399
testpattern,3,S4,3,1,0.2,0.6858169020797164,0.6959721405466311,0.6980799591076399
testpattern,3,S4,3,1,0.3,0.6825699681743288,0.6959721405466311,0.6980799591076399
testpattern,3,S4,3,1,0.4,0.6805476351665835,0.6959721405466311,0.6980799591076399
testpattern,3,S4,3,5,0.0,0.6959721405466311,0.6959721405466311,0.6803694169975499
testpattern,3,S4,3,5,0.05,0.6940208173409336,0.6959721405466311,0.6803694169975499
testpattern,3,S4,3,5,0.1,0.6921968066909766,0.6959721405466311,0.6803694169975499
testpattern,3,S4,3,5,0.2,0.688924008126751,0.6959721405466311,0.6803694169975499
testpattern,3,S4,3,5,0.3,0.686143019742464,0.6959721405466311,0.6803694169975499
testpattern,3,S4,3,5,0.4,0.683847171996048,0.6959721405466311,0.6803694169975499
testpattern,3,S4,3,10,0.0,0.6959721405466311,0.6959721405466311,0.6832663253492187
testpattern,3,S4,3,10,0.05,0.6943266939775008,0.6959721405466311,0.6832663253492187
testpattern,3,S4,3,10,0.1,0.6927924180426752,0.6959721405466311,0.6832663253492187
testpattern,3,S4,3,10,0.2,0.6900510766457844,0.6959721405466311,0.6832663253492187
testpattern,3,S4,3,10,0.3,0.6877376867511107,0.6959721405466311,0.6832663253492187
testpattern,3,S4,3,10,0.4,0.6858450033286778,0.6959721405466311,0.6832663253492187
testpattern,3,S4,7,1,0.0,0.6959721405466311,0.6959721405466311,0.6848689519954829
testpattern,3,S4,7,1,0.05,0.6917698763505131,0.6959721405466311,0.6848689519954829
testpattern,3,S4,7,1,0.1,0.6879291637274454,0.6959721405466311,0.6848689519954829
testpattern,3,S4,7,1,0.2,0.6813136350196386,0.6959721405466311,0.6848689519954829
testpattern,3,S4,7,1,0.3,0.6761044486221051,0.6959721405466311,0.6848689519954829
testpattern,3,S4,7,1,0.4,0.6723073812691825,0.6959721405466311,0.6848689519954829
testpattern,3,S4,7,5,0.0,0.6959721405466311,0.6959721405466311,0.6674463216757964
testpattern,3,S4,7,5,0.05,0.6931064472000739,0.6959721405466311,0.6674463216757964
testpattern,3,S4,7,5,0.1,0.6903983996262139,0.6959721405466311,0.6674463216757964
testpattern,3,S4,7,5,0.2,0.6854453781080628,0.6959721405466311,0.6674463216757964
testpattern,3,S4,7,5,0.3,0.6810970663582088,0.6959721405466311,0.6674463216757964
testpattern,3,S4,7,5,0.4,0.6773431170995866,0.6959721405466311,0.6674463216757964
testpattern,3,S4,7,10,0.0,0.6959721405466311,0.6959721405466311,0.6724650044136179
testpattern,3,S4,7,10,0.05,0.6936981116265226,0.6959721405466311,0.6724650044136179
testpattern,3,S4,7,10,0.1,0.6915457662287015,0.6959721405466311,0.6724650044136179
testpattern,3,S4,7,10,0.2,0.6875986135352844,0.6959721405466311,0.6724650044136179
testpattern,3,S4,7,10,0.3,0.6841180716392261,0.6959721405466311,0.6724650044136179
testpattern,3,S4,7,10,0.4,0.6810951061501828,0.6959721405466311,0.6724650044136179
testpattern,3,S4,14,1,0.0,0.6959721405466311,0.6959721405466311,0.6644938216037922
testpattern,3,S4,14,1,0.05,0.690994961880652,0.6959721405466311,0.6644938216037922
testpattern,3,S4,14,1,0.1,0.6863638521415552,0.6959721405466311,0.6644938216037922
testpattern,3,S4,14,1,0.2,0.6781151206205266,0.6959721405466311,0.6644938216037922
testpattern,3,S4,14,1,0.3,0.6711928716838556,0.6959721405466311,0.6644938216037922
testpattern,3,S4,14,1,0.4,0.6655905182483012,0.6959721405466311,0.6644938216037922
testpattern,3,S4,14,5,0.0,0.6959721405466311,0.6959721405466311,0.655958116251242
testpattern,3,S4,14,5,0.05,0.6923324786378816,0.6959721405466311,0.655958116251242
testpattern,3,S4,14,5,0.1,0.6888734425168676,0.6959721405466311,0.655958116251242
testpattern,3,S4,14,5,0.2,0.682484522258441,0.6959721405466311,0.655958116251242
testpattern,3,S4,14,5,0.3,0.6767845083169639,0.6959721405466311,0.655958116251242
testpattern,3,S4,14,5,0.4,0.6717595805773601,0.6959721405466311,0.655958116251242
testpattern,3,S4,14,10,0.0,0.6959721405466311,0.6959721405466311,0.6621649254251664
testpattern,3,S4,14,10,0.05,0.6930732374030237,0.6959721405466311,0.6621649254251664
testpattern,3,S4,14,10,0.1,0.6903087763657679,0.6959721405466311,0.6621649254251664
testpattern,3,S4,14,10,0.2,0.6851743876061591,0.6959721405466311,0.6621649254251664
testpattern,3,S4,14,10,0.3,0.6805540567042224,0.6959721405466311,0.6621649254251664
testpattern,3,S4,14,10,0.4,0.6764368825056156,0.6959721405466311,0.6621649254251664
testpattern,3,S4,30,1,0.0,0.6959721405466311,0.6959721405466311,0.6433205427048808
testpattern,3,S4,30,1,0.05,0.6904447244003518,0.6959721405466311,0.6433205427048808
testpattern,3,S4,30,1,0.1,0.6852290827801357,0.6959721405466311,0.6433205427048808
testpattern,3,S4,30,1,0.2,0.6757046420396651,0.6959721405466311,0.6433205427048808
testpattern,3,S4,30,1,0.3,0.6673551100652255,0.6959721405466311,0.6433205427048808
testpattern,3,S4,30,1,0.4,0.6601575477756276,0.6959721405466311,0.6433205427048808
testpattern,3,S4,30,5,0.0,0.6959721405466311,0.6959721405466311,0.645582852145468
testpattern,3,S4,30,5,0.05,0.6917061335615787,0.6959721405466311,0.645582852145468
testpattern,3,S4,30,5,0.1,0.6876338813100394,0.6959721405466311,0.645582852145468
testpattern,3,S4,30,5,0.2,0.6800559872919417,0.6959721405466311,0.645582852145468
testpattern,3,S4,30,5,0.3,0.6732141349313759,0.6959721405466311,0.645582852145468
testpattern,3,S4,30,5,0.4,0.6670917077364834,0.6959721405466311,0.645582852145468
testpattern,3,S4,30,10,0.0,0.6959721405466311,0.6959721405466311,0.6527735160199696
testpattern,3,S4,30,10,0.05,0.6925004316564165,0.6959721405466311,0.6527735160199696
testpattern,3,S4,30,10,0.1,0.6891747719664291,0.6959721405466311,0.6527735160199696
testpattern,3,S4,30,10,0.2,0.6829520523692849,0.6959721405466311,0.6527735160199696
testpattern,3,S4,30,10,0.3,0.6772876418156037,0.6959721405466311,0.6527735160199696
testpattern,3,S4,30,10,0.4,0.6721694186179573,0.6959721405466311,0.6527735160199696
testpattern,4,Q1,3,1,0.0,0.6866752321054945,0.6866752321054945,0.6759819309950791
testpattern,4,Q1,3,1,0.05,0.6788080732740461,0.6866752321054945,0.6759819309950791
testpattern,4,Q1,3,1,0.1,0.6723860706535,0.6866752321054945,0.6759819309950791
testpattern,4,Q1,3,1,0.2,0.6626639739467172,0.6866752321054945,0.6759819309950791
testpattern,4,Q1,3,1,0.3,0.6561491335771955,0.6866752321054945,0.6759819309950791
testpattern,4,Q1,3,1,0.4,0.652250249539626,0.6866752321054945,0.6759819309950791
testpattern,4,Q1,3,5,0.0,0.6866752321054945,0.6866752321054945,0.6882216076540371
testpattern,4,Q1,3,5,0.05,0.6797554950376139,0.6866752321054945,0.6882216076540371
testpattern,4,Q1,3,5,0.1,0.674360269220728,0.6866752321054945,0.6882216076540371
testpattern,4,Q1,3,5,0.2,0.666718206348101,0.6866752321054945,0.6882216076540371
testpattern,4,Q1,3,5,0.3,0.6622084692184208,0.6866752321054945,0.6882216076540371
testpattern,4,Q1,3,5,0.4,0.6601779797557754,0.6866752321054945,0.6882216076540371
testpattern,4,Q1,3,10,0.0,0.6866752321054945,0.6866752321054945,0.6983156786172876
testpattern,4,Q1,3,10,0.05,0.6800801399039849,0.6866752321054945,0.6983156786172876
testpattern,4,Q1,3,10,0.1,0.6750586972168728,0.6866752321054945,0.6983156786172876
testpattern,4,Q1,3,10,0.2,0.6682452150386297,0.6866752321054945,0.6983156786172876
testpattern,4,Q1,3,10,0.3,0.6646349241999802,0.6866752321054945,0.6983156786172876
testpattern,4,Q1,3,10,0.4,0.6635575906315746,0.6866752321054945,0.6983156786172876
testpattern,4,Q1,7,1,0.0,0.6866752321054945,0.6866752321054945,0.6774533039048742
testpattern,4,Q1,7,1,0.05,0.6793844729494765,0.6866752321054945,0.6774533039048742
testpattern,4,Q1,7,1,0.1,0.6732915076058229,0.6866752321054945,0.6774533039048742
testpattern,4,Q1,7,1,0.2,0.6638706293886273,0.6866752321054945,0.6774533039048742
testpattern,4,Q1,7,1,0.3,0.6574052490484396,0.6866752321054945,0.6774533039048742
testpattern,4,Q1,7,1,0.4,0.6534186139090175,0.6866752321054945,0.6774533039048742
testpattern,4,Q1,7,5,0.0,0.6866752321054945,0.6866752321054945,0.6797075804987118
testpattern,4,Q1,7,5,0.05,0.6798236606054859,0.6866752321054945,0.6797075804987118
testpattern,4,Q1,7,5,0.1,0.6743322920775022,0.6866752321054945,0.6797075804987118
testpattern,4,Q1,7,5,0.2,0.6662599740631691,0.6866752321054945,0.6797075804987118
testpattern,4,Q1,7,5,0.3,0.6611333662927322,0.6866752321054945,0.6797075804987118
testpattern,4,Q1,7,5,0.4,0.6583552782564355,0.6866752321054945,0.6797075804987118
testpattern,4,Q1,7,10,0.0,0.6866752321054945,0.6866752321054945,0.6900644676139006
testpattern,4,Q1,7,10,0.05,0.6800590165686803,0.6866752321054945,0.6900644676139006
testpattern,4,Q1,7,10,0.1,0.674901959364021,0.6866752321054945,0.6900644676139006
testpattern,4,Q1,7,10,0.2,0.667644903118771,0.6866752321054945,0.6900644676139006
testpattern,4,Q1,7,10,0.3,0.6634472699203465,0.6866752321054945,0.6900644676139006
testpattern,4,Q1,7,10,0.4,0.6616740191508211,0.6866752321054945,0.6900644676139006
testpattern,4,Q1,14,1,0.0,0.6866752321054945,0.6866752321054945,0.6762277453083091
testpattern,4,Q1,14,1,0.05,0.6802913666270861,0.6866752321054945,0.6762277453083091
testpattern,4,Q1,14,1,0.1,0.674876312419984,0.6866752321054945,0.6762277453083091
testpattern,4,Q1,14,1,0.2,0.6663804151127071,0.6866752321054945,0.6762277453083091
testpattern,4,Q1,14,1,0.3,0.6604427940153149,0.6866752321054945,0.6762277453083091
testpattern,4,Q1,14,1,0.4,0.6566798110931512,0.6866752321054945,0.6762277453083091
testpattern,4,Q1,14,5,0.0,0.6866752321054945,0.6866752321054945,0.6759331085287821
testpattern,4,Q1,14,5,0.05,0.6802726875313705,0.6866752321054945,0.6759331085287821
testpattern,4,Q1,14,5,0.1,0.675037555391406,0.6866752321054945,0.6759331085287821
testpattern,4,Q1,14,5,0.2,0.6671704802078354,0.6866752321054945,0.6759331085287821
testpattern,4,Q1,14,5,0.3,0.6619927204284372,0.6866752321054945,0.6759331085287821
testpattern,4,Q1,14,5,0.4,0.6589792901541617,0.6866752321054945,0.6759331085287821
testpattern,4,Q1,14,10,0.0,0.6866752321054945,0.6866752321054945,0.6850776326571247
testpattern,4,Q1,14,10,0.05,0.680321281659893,0.6866752321054945,0.6850776326571247
testpattern,4,Q1,14,10,0.1,0.6752755710592737,0.6866752321054945,0.6850776326571247
testpattern,4,Q1,14,10,0.2,0.6680063166524907,0.6866752321054945,0.6850776326571247
testpattern,4,Q1,14,10,0.3,0.6635986649449644,0.6866752321054945,0.6850776326571247
testpattern,4,Q1,14,10,0.4,0.6614689394762893,0.6866752321054945,0.6850776326571247
testpattern,4,Q1,30,1,0.0,0.6866752321054945,0.6866752321054945,0.6727144697522492
testpattern,4,Q1,30,1,0.05,0.6812112210837318,0.6866752321054945,0.6727144697522492
testpattern,4,Q1,30,1,0.1,0.6765289782125323,0.6866752321054945,0.6727144697522492
testpattern,4,Q1,30,1,0.2,0.6691021757365068,0.6866752321054945,0.6727144697522492
testpattern,4,Q1,30,1,0.3,0.6638282741675611,0.6866752321054945,0.6727144697522492
testpattern,4,Q1,30,1,0.4,0.6603842989823909,0.6866752321054945,0.6727144697522492
testpattern,4,Q1,30,5,0.0,0.6866752321054945,0.6866752321054945,0.6748577390951993
testpattern,4,Q1,30,5,0.05,0.6809209314392163,0.6866752321054945,0.6748577390951993
testpattern,4,Q1,30,5,0.1,0.6761403121629767,0.6866752321054945,0.6748577390951993
testpattern,4,Q1,30,5,0.2,0.6688440350037591,0.6866752321054945,0.6748577390951993
testpattern,4,Q1,30,5,0.3,0.6639425517295138,0.6866752321054945,0.6748577390951993
testpattern,4,Q1,30,5,0.4,0.660991231321746,0.6866752321054945,0.6748577390951993
testpattern,4,Q1,30,10,0.0,0.6866752321054945,0.6866752321054945,0.6817649754078946
testpattern,4,Q1,30,10,0.05,0.6807807497341279,0.6866752321054945,0.6817649754078946
testpattern,4,Q1,30,10,0.1,0.6760148630128285,0.6866752321054945,0.6817649754078946
testpattern,4,Q1,30,10,0.2,0.669009143564946,0.6866752321054945,0.6817649754078946
testpattern,4,Q1,30,10,0.3,0.664611786236295,0.6866752321054945,0.6817649754078946
testpattern,4,Q1,30,10,0.4,0.6623071702245681,0.6866752321054945,0.6817649754078946
testpattern,4,Q2,3,1,0.0,0.7263524440666527,0.7263524440666527,0.6527626632482115
testpattern,4,Q2,3,1,0.05,0.7179123955437435,0.7263524440666527,0.6527626632482115
testpattern,4,Q2,3,1,0.1,0.7101987452316607,0.7263524440666527,0.6527626632482115
testpattern,4,Q2,3,1,0.2,0.6965774529017125,0.7263524440666527,0.6527626632482115
testpattern,4,Q2,3,1,0.3,0.6850158198790192,0.7263524440666527,0.6527626632482115
testpattern,4,Q2,3,1,0.4,0.6752771329818952,0.7263524440666527,0.6527626632482115
testpattern,4,Q2,3,5,0.0,0.7263524440666527,0.7263524440666527,0.657505560345196
testpattern,4,Q2,3,5,0.05,0.7200482226518035,0.7263524440666527,0.657505560345196
testpattern,4,Q2,3,5,0.1,0.7143282461494821,0.7263524440666527,0.657505560345196
testpattern,4,Q2,3,5,0.2,0.7041481869451074,0.7263524440666527,0.657505560345196
testpattern,4,Q2,3,5,0.3,0.6952592659658527,0.7263524440666527,0.657505560345196
testpattern,4,Q2,3,5,0.4,0.68741675193724,0.7263524440666527,0.657505560345196
testpattern,4,Q2,3,10,0.0,0.7263524440666527,0.7263524440666527,0.6658812414268989
testpattern,4,Q2,3,10,0.05,0.7206362879994415,0.7263524440666527,0.6658812414268989
testpattern,4,Q2,3,10,0.1,0.7155161081259099,0.7263524440666527,0.6658812414268989
testpattern,4,Q2,3,10,0.2,0.7064992935335139,0.7263524440666527,0.6658812414268989
testpattern,4,Q2,3,10,0.3,0.6986938323273982,0.7263524440666527,0.6658812414268989
testpattern,4,Q2,3,10,0.4,0.691845269241933,0.7263524440666527,0.6658812414268989
testpattern,4,Q2,7,1,0.0,0.7263524440666527,0.7263524440666527,0.6550598005266002
testpattern,4,Q2,7,1,0.05,0.7179854838399358,0.7263524440666527,0.6550598005266002
testpattern,4,Q2,7,1,0.1,0.7103025194338648,0.7263524440666527,0.6550598005266002
testpattern,4,Q2,7,1,0.2,0.6967031174716851,0.7263524440666527,0.6550598005266002
testpattern,4,Q2,7,1,0.3,0.6851680211837604,0.7263524440666527,0.6550598005266002
testpattern,4,Q2,7,1,0.4,0.675489848282842,0.7263524440666527,0.6550598005266002
testpattern,4,Q2,7,5,0.0,0.7263524440666527,0.7263524440666527,0.6551999776126389
testpattern,4,Q2,7,5,0.05,0.7198859683381915,0.7263524440666527,0.6551999776126389
testpattern,4,Q2,7,5,0.1,0.7139450597304385,0.7263524440666527,0.6551999776126389
testpattern,4,Q2,7,5,0.2,0.7032877560270461,0.7263524440666527,0.6551999776126389
testpattern,4,Q2,7,5,0.3,0.6939504505359346,0.7263524440666527,0.6551999776126389
testpattern,4,Q2,7,5,0.4,0.685720534438675,0.7263524440666527,0.6551999776126389
testpattern,4,Q2,7,10,0.0,0.7263524440666527,0.7263524440666527,0.6617440390758814
testpattern,4,Q2,7,10,0.05,0.7204833756976504,0.7263524440666527,0.6617440390758814
testpattern,4,Q2,7,10,0.1,0.7151495720807882,0.7263524440666527,0.6617440390758814
testpattern,4,Q2,7,10,0.2,0.70564763743454,0.7263524440666527,0.6617440390758814
testpattern,4,Q2,7,10,0.3,0.6973436765635768,0.7263524440666527,0.6617440390758814
testpattern,4,Q2,7,10,0.4,0.6900097498794668,0.7263524440666527,0.6617440390758814
testpattern,4,Q2,14,1,0.0,0.7263524440666527,0.7263524440666527,0.6569235248362367
testpattern,4,Q2,14,1,0.05,0.7187297171625141,0.7263524440666527,0.6569235248362367
testpattern,4,Q2,14,1,0.1,0.7117147925672134,0.7263524440666527,0.6569235248362367
testpattern,4,Q2,14,1,0.2,0.6992542725121947,0.7263524440666527,0.6569235248362367
testpattern,4,Q2,14,1,0.3,0.6886201932637526,0.7263524440666527,0.6569235248362367
testpattern,4,Q2,14,1,0.4,0.6796154024696257,0.7263524440666527,0.6569235248362367
testpattern,4,Q2,14,5,0.0,0.7263524440666527,0.7263524440666527,0.658186859729326
testpattern,4,Q2,14,5,0.05,0.7200650362867314,0.7263524440666527,0.658186859729326
testpattern,4,Q2,14,5,0.1,0.7142779401220821,0.7263524440666527,0.658186859729326
testpattern,4,Q2,14,5,0.2,0.7038992959103564,0.7263524440666527,0.658186859729326
testpattern,4,Q2,14,5,0.3,0.6948308519700649,0.7263524440666527,0.658186859729326
testpattern,4,Q2,14,5,0.4,0.686873448441731,0.7263524440666527,0.658186859729326
testpattern,4,Q2,14,10,0.0,0.7263524440666527,0.7263524440666527,0.6624892934478294
testpattern,4,Q2,14,10,0.05,0.7205655028381027,0.7263524440666527,0.6624892934478294
testpattern,4,Q2,14,10,0.1,0.715283486959795,0.7263524440666527,0.6624892934478294
testpattern,4,Q2,14,10,0.2,0.7058497516350074,0.7263524440666527,0.6624892934478294
testpattern,4,Q2,14,10,0.3,0.6975985486648906,0.7263524440666527,0.6624892934478294
testpattern,4,Q2,14,10,0.4,0.6903162784686592,0.7263524440666527,0.6624892934478294
testpattern,4,Q2,30,1,0.0,0.7263524440666527,0.7263524440666527,0.67106607193745
testpattern,4,Q2,30,1,0.05,0.7202173813490874,0.7263524440666527,0.67106607193745
testpattern,4,Q2,30,1,0.1,0.7145818835017039,0.7263524440666527,0.67106607193745
testpattern,4,Q2,30,1,0.2,0.704602992817559,0.7263524440666527,0.67106607193745
testpattern,4,Q2,30,1,0.3,0.6961290123140108,0.7263524440666527,0.67106607193745
testpattern,4,Q2,30,1,0.4,0.6889947755295514,0.7263524440666527,0.67106607193745
testpattern,4,Q2,30,5,0.0,0.7263524440666527,0.7263524440666527,0.6679399029975169
testpattern,4,Q2,30,5,0.05,0.720681320508958,0.7263524440666527,0.6679399029975169
testpattern,4,Q2,30,5,0.1,0.7154834144481383,0.7263524440666527,0.6679399029975169
testpattern,4,Q2,30,5,0.2,0.7062255266906865,0.7263524440666527,0.6679399029975169
testpattern,4,Q2,30,5,0.3,0.6982212302162356,0.7263524440666527,0.6679399029975169
testpattern,4,Q2,30,5,0.4,0.6912840346740351,0.7263524440666527,0.6679399029975169
testpattern,4,Q2,30,10,0.0,0.7263524440666527,0.7263524440666527,0.6682814737233326
testpattern,4,Q2,30,10,0.05,0.7209209175889384,0.7263524440666527,0.6682814737233326
testpattern,4,Q2,30,10,0.1,0.715974256981358,0.7263524440666527,0.6682814737233326
testpattern,4,Q2,30,10,0.2,0.7071773974282682,0.7263524440666527,0.6682814737233326
testpattern,4,Q2,30,10,0.3,0.6995359965384833,0.7263524440666527,0.6682814737233326
testpattern,4,Q2,30,10,0.4,0.6928459584753032,0.7263524440666527,0.6682814737233326
testpattern,4,Q3,3,1,0.0,0.6802357641810572,0.6802357641810572,0.6438412400973322
testpattern,4,Q3,3,1,0.05,0.6751070647610454,0.6802357641810572,0.6438412400973322
testpattern,4,Q3,3,1,0.1,0.6703575283064204,0.6802357641810572,0.6438412400973322
testpattern,4,Q3,3,1,0.2,0.6619386241376521,0.6802357641810572,0.6438412400973322
testpattern,4,Q3,3,1,0.3,0.6548899654266757,0.6802357641810572,0.6438412400973322
testpattern,4,Q3,3,1,0.4,0.6491579604528971,0.6802357641810572,0.6438412400973322
testpattern,4,Q3,3,5,0.0,0.6802357641810572,0.6802357641810572,0.6445085431906811
testpattern,4,Q3,3,5,0.05,0.6772682226762985,0.6802357641810572,0.6445085431906811
testpattern,4,Q3,3,5,0.1,0.674441286075231,0.6802357641810572,0.6445085431906811
testpattern,4,Q3,3,5,0.2,0.6691932078744258,0.6802357641810572,0.6445085431906811
testpattern,4,Q3,3,5,0.3,0.6644633300291907,0.6802357641810572,0.6445085431906811
testpattern,4,Q3,3,5,0.4,0.6602289328346804,0.6802357641810572,0.6445085431906811
testpattern,4,Q3,3,10,0.0,0.6802357641810572,0.6802357641810572,0.6522519368676251
testpattern,4,Q3,3,10,0.05,0.6779251446382748,0.6802357641810572,0.6522519368676251
