target,subset,k,C,avg_logloss,chrono_last_20,chrono_last_25,chrono_last_30,n_cols
Q3,qstate_plus_sleep_semantic,50,0.001,0.7247981276062184,0.7172549235061674,0.7433930256819588,0.7137464336305294,2002
Q3,q3x_only,30,0.001,0.7252835040015664,0.7293376289141014,0.7300952284811706,0.7164176546094273,800
Q3,qstate_all,30,0.001,0.7252835040015664,0.7293376289141014,0.7300952284811706,0.7164176546094273,942
Q3,qstate_plus_semantic,200,0.01,0.7253068451488384,0.7091251345044783,0.7046248463504513,0.7621705545915857,1202
Q3,qstate_plus_semantic,120,0.0005,0.7256985946580542,0.7408930697953242,0.7298624805422415,0.7063402336365968,1202
Q3,q3x_plus_semantic,120,0.0005,0.7258402855125549,0.7412378635368181,0.7305059991893323,0.7057769938115143,1060
Q3,q3x_plus_semantic,200,0.03,0.7260729349934593,0.7091251345044783,0.7046248463504513,0.7644688241254478,1060
Q3,qstate_plus_sleep_semantic,20,0.03,0.7264261733092076,0.735184490088586,0.7053769710548,0.7387170587842369,2002
Q3,qstate_plus_sleep_semantic,30,0.003,0.7267136787613117,0.7209244662454072,0.74973770115142,0.7094788688871079,2002
Q3,qstate_plus_semantic,200,0.03,0.7275576244426106,0.7091251345044783,0.7046248463504513,0.7689228924729022,1202
Q3,qstate_all,120,0.0005,0.7278343966823186,0.7382614174081957,0.7307391215120056,0.7145026511267549,942
Q3,q3x_only,80,0.0005,0.7279292112575724,0.7376112466636312,0.7299650782164658,0.7162113088926202,800
Q3,qstate_all,80,0.0005,0.7281839831015064,0.7370193803462953,0.7299295803877398,0.7176029885704843,942
Q3,qstate_plus_sleep_semantic,80,0.0005,0.728190961256519,0.7218777632979803,0.7261839338103735,0.7365111866612035,2002
Q3,semantic_only,10,0.01,0.7286768110357328,0.7492503675541834,0.7329646856630632,0.7038153798899515,260
Q3,semantic_only,20,0.1,0.7312800932405198,0.7698599257850584,0.7302329763410375,0.6937473775954636,260
Q3,q3x_plus_semantic,80,0.0005,0.7315022593729554,0.7481468993687631,0.7283230895218562,0.718036789228247,1060
Q3,q3x_only,120,0.0005,0.7315662367576361,0.7398071052355246,0.7408790483241536,0.7140125567132302,800
Q3,qstate_plus_semantic,80,0.0005,0.7319023527701082,0.7493471795602213,0.7283230895218562,0.718036789228247,1202
Q3,semantic_only,30,0.1,0.7321331212506258,0.7585191215197254,0.7283376347452734,0.7095426074868786,260
Q3,qstate_all,50,0.0005,0.7324998300349476,0.7497994039897216,0.7341778210642711,0.7135222650508499,942
Q3,q3x_plus_semantic,20,0.003,0.7328914555149422,0.7290935108816563,0.752775571082764,0.7168052845804063,1060
Q3,qstate_plus_semantic,20,0.003,0.7328914555149422,0.7290935108816563,0.752775571082764,0.7168052845804063,1202
Q3,q3x_only,50,0.0005,0.7331285894091027,0.7516856821121874,0.7341778210642711,0.7135222650508499,800
Q3,q3x_only,10,0.01,0.7350540940127589,0.7022938548728791,0.7750577831582287,0.727810644007169,800
Q3,qstate_all,10,0.01,0.7350540940127589,0.7022938548728791,0.7750577831582287,0.727810644007169,942
Q3,q3x_plus_semantic,10,0.03,0.7350806750276409,0.7356463204559288,0.7296582916488614,0.7399374129781323,1060
Q3,qstate_plus_semantic,10,0.03,0.7350806750276409,0.7356463204559288,0.7296582916488614,0.7399374129781323,1202
Q3,semantic_only,10,0.03,0.7352128750687009,0.7632779767779082,0.7370267210119431,0.7053339274162514,260
Q3,semantic_only,80,0.001,0.7352769221234424,0.7750992793770344,0.739187969329281,0.6915435176640119,260
Q3,semantic_only,50,0.01,0.7353144822177962,0.7860516061741026,0.7290842970438616,0.690807543435424,260
Q3,qstate_plus_sleep_semantic,20,0.1,0.7354204687654687,0.7511198975430324,0.7149678198407478,0.7401736889126261,2002
Q3,semantic_only,80,0.0005,0.7356775464324086,0.7735164234675568,0.7401827380787229,0.6933334777509457,260
Q3,q3x_plus_semantic,30,0.001,0.7361817464628212,0.7448113896693851,0.7392164922887355,0.724517357430343,1060
Q3,qstate_plus_semantic,30,0.001,0.7361817464628212,0.7448113896693851,0.7392164922887355,0.724517357430343,1202
Q3,qstate_plus_sleep_semantic,50,0.003,0.7371987069538884,0.7191884899647472,0.7621243152194228,0.7302833156774952,2002
Q3,q3x_plus_semantic,50,0.001,0.7378003089444034,0.7351525809537528,0.7531491517309753,0.7250991941484823,1060
Q3,qstate_plus_semantic,50,0.001,0.7378003089444034,0.7351525809537528,0.7531491517309753,0.7250991941484823,1202
Q3,qstate_plus_sleep_semantic,30,0.01,0.7378265625376796,0.7328307887590504,0.7707603032326571,0.7098885956213314,2002
Q3,semantic_only,80,0.003,0.7388012407511,0.7816686697404535,0.7416721319556064,0.69306292055724,260
Q3,semantic_only,10,0.1,0.7388544031625677,0.7720380074290131,0.7389408485022122,0.7055843535564778,260
Q3,qstate_plus_sleep_semantic,80,0.001,0.7404596910353654,0.734936676196834,0.7377210601219958,0.7487213367872664,2002
Q3,qstate_plus_semantic,200,0.1,0.7410084159972768,0.7091251345044783,0.7046248463504513,0.8092752671369009,1202
Q3,q3x_only,10,0.03,0.7413130592284952,0.7098804947047659,0.7862759419196842,0.7277827410610358,800
Q3,qstate_all,10,0.03,0.7413130592284952,0.7098804947047659,0.7862759419196842,0.7277827410610358,942
Q3,semantic_only,50,0.03,0.7420793017451048,0.7949997261417069,0.7254759280793034,0.7057622510143042,260
Q3,qstate_plus_semantic,120,0.001,0.7425355416321731,0.7620940974910179,0.7469408550972343,0.7185716723082672,1202
Q3,qstate_plus_sleep_semantic,30,0.03,0.7429368748252196,0.7452872156297407,0.777618389387052,0.7059050194588662,2002
Q3,q3x_plus_semantic,120,0.001,0.7429475425759232,0.7627396536335829,0.7479122693968445,0.718190704697342,1060
Q3,q3x_plus_semantic,200,0.1,0.7433850930808723,0.7091251345044783,0.7046248463504513,0.8164052983876874,1060
Q3,q3x_only,20,0.003,0.7436150014813373,0.7560884653030935,0.7456501991088962,0.7291063400320219,800
Q3,qstate_all,20,0.003,0.7436150014813373,0.7560884653030935,0.7456501991088962,0.7291063400320219,942
Q3,q3x_plus_semantic,20,0.01,0.7445099170635429,0.7425732690477651,0.7733563051054899,0.7176001770373734,1060
Q3,qstate_plus_semantic,20,0.01,0.7445099170635429,0.7425732690477651,0.7733563051054899,0.7176001770373734,1202
Q3,qstate_plus_sleep_semantic,50,0.01,0.7449185911689186,0.7302712721086252,0.7707707762538186,0.733713725144312,2002
Q3,q3x_only,30,0.003,0.744954865396238,0.7505575040136548,0.7521239594573919,0.732183132717667,800
Q3,qstate_all,30,0.003,0.744954865396238,0.7505575040136548,0.7521239594573919,0.732183132717667,942
Q3,q3x_plus_semantic,10,0.1,0.7450396653107508,0.7457473721450668,0.7464893590192679,0.7428822647679179,1060
Q3,qstate_plus_semantic,10,0.1,0.7450396653107508,0.7457473721450668,0.7464893590192679,0.7428822647679179,1202
Q3,q3x_only,10,0.1,0.745132893447192,0.7170349173097412,0.7952987128068784,0.7230650502249565,800
Q3,qstate_all,10,0.1,0.745132893447192,0.7170349173097412,0.7952987128068784,0.7230650502249565,942
Q3,qstate_all,80,0.001,0.7456494693974941,0.7585826814428681,0.7475319351105932,0.7308337916390213,942
Q3,q3x_only,80,0.001,0.746218297485704,0.7594730275031885,0.7480251880033804,0.7311566769505431,800
Q3,semantic_only,200,0.001,0.7462207026993077,0.7808953657750715,0.7494974937473602,0.7082692485754917,260
Q3,no_flat_hourly,200,0.0005,0.7464232458499804,0.7845789533043415,0.7464327622541599,0.7082580219914401,604
Q3,q3x_plus_semantic,80,0.001,0.746889517783011,0.7668195588526144,0.7424071183343303,0.7314418761620884,1060
Q3,qstate_all,120,0.001,0.7476000752678789,0.7617078446147866,0.7492954870010063,0.7317968941878438,942
Q3,qstate_plus_semantic,80,0.001,0.7476066805379714,0.7689710471174956,0.7424071183343303,0.7314418761620884,1202
Q3,no_flat_hourly,200,0.001,0.7477368314950764,0.7907570976414885,0.7471514143388778,0.705301982504863,604
Q3,semantic_only,200,0.0005,0.7478084902223742,0.7798682095788583,0.7516706455428305,0.7118866155454338,260
Q3,q3x_plus_semantic,20,0.03,0.7478983674881499,0.75544823043806,0.7784123178710419,0.7098345541553478,1060
Q3,qstate_plus_semantic,20,0.03,0.7478983674881499,0.75544823043806,0.7784123178710419,0.7098345541553478,1202
Q3,no_flat_hourly,200,0.003,0.7483594504638833,0.7960973306178468,0.745732490435298,0.703248530338505,604
Q3,qstate_plus_sleep_semantic,30,0.1,0.748399952171094,0.7605493649020394,0.783401173400108,0.7012493182111346,2002
Q3,semantic_only,50,0.1,0.7486857773010991,0.8063131118331373,0.7192462422641644,0.7204979778059956,260
Q3,semantic_only,200,0.003,0.7493956832887244,0.7907895906733923,0.7497570890680576,0.7076403701247235,260
Q3,q3x_plus_semantic,20,0.1,0.7496422732778818,0.7698020326555373,0.7803234713225113,0.6988013158555966,1060
Q3,qstate_plus_semantic,20,0.1,0.7496422732778818,0.7698020326555373,0.7803234713225113,0.6988013158555966,1202
Q3,semantic_only,120,0.0005,0.7499482109419057,0.7842129890883044,0.7563185896983781,0.7093130540390347,260
Q3,q3x_plus_semantic,50,0.1,0.7500234615742705,0.7560887081479117,0.7679556719606668,0.726026004614233,1060
Q3,qstate_plus_semantic,50,0.1,0.7500234615742705,0.7560887081479117,0.7679556719606668,0.726026004614233,1202
Q3,semantic_only,120,0.001,0.7500873867997812,0.7859977808712729,0.7578364692776224,0.7064279102504479,260
Q3,qstate_all,50,0.001,0.750167198934602,0.7718830257056735,0.7526487014536634,0.7259698696444694,942
Q3,q3x_only,30,0.1,0.750947161682733,0.7564222438923758,0.7607499613944811,0.735669279761342,800
Q3,qstate_all,30,0.1,0.750947161682733,0.7564222438923758,0.7607499613944811,0.735669279761342,942
Q3,q3x_only,50,0.001,0.7509907572316891,0.7743537005969342,0.7526487014536634,0.7259698696444694,800
Q3,q3x_only,120,0.001,0.7512606073951121,0.7635252273181401,0.7595232302734508,0.7307333645937453,800
Q3,q3x_only,30,0.03,0.7516961967262653,0.755594336863995,0.7625404953208833,0.7369537579939175,800
Q3,qstate_all,30,0.03,0.7516961967262653,0.755594336863995,0.7625404953208833,0.7369537579939175,942
Q3,q3x_only,30,0.01,0.7522745440428616,0.7567730249132756,0.7623039745151649,0.7377466327001443,800
Q3,qstate_all,30,0.01,0.7522745440428616,0.7567730249132756,0.7623039745151649,0.7377466327001443,942
Q3,qstate_plus_sleep_semantic,50,0.03,0.7524764705629182,0.752146157803456,0.7752741791169206,0.7300090747683781,2002
Q3,no_flat_hourly,200,0.01,0.7546773647603064,0.8046789985856365,0.7498917401087187,0.7094613555865639,604
Q3,q3x_plus_semantic,50,0.03,0.7548840061249122,0.757475437947675,0.7741815435824454,0.7329950368446164,1060
Q3,qstate_plus_semantic,50,0.03,0.7548840061249122,0.757475437947675,0.7741815435824454,0.7329950368446164,1202
Q3,semantic_only,80,0.01,0.7549081945146653,0.8026974372710168,0.7572976107344017,0.7047295355385775,260
Q3,semantic_only,120,0.003,0.7550142352238448,0.7927432495009882,0.7650396789294486,0.7072597772410975,260
Q3,qstate_plus_sleep_semantic,120,0.0005,0.7554447313073309,0.7787950371420661,0.7518677115658513,0.7356714452140751,2002
Q3,qstate_plus_sleep_semantic,80,0.003,0.7555737539251397,0.7528753956230311,0.7495172000037313,0.7643286661486566,2002
Q3,q3x_plus_semantic,50,0.003,0.7560795700432408,0.7543581432757398,0.7747859319947092,0.7390946348592734,1060
Q3,qstate_plus_semantic,50,0.003,0.7560795700432408,0.7543581432757398,0.7747859319947092,0.7390946348592734,1202
Q3,qstate_plus_sleep_semantic,200,0.0005,0.757179999243469,0.765380371568546,0.750475640025548,0.7556839861363129,2002
Q3,q3x_plus_semantic,30,0.003,0.7576277741387373,0.7681753610645258,0.7593824778677325,0.7453254834839536,1060
Q3,qstate_plus_semantic,30,0.003,0.7576277741387373,0.7681753610645258,0.7593824778677325,0.7453254834839536,1202
Q3,qstate_plus_sleep_semantic,80,0.01,0.758277107834013,0.7581003073158262,0.7498570336634353,0.7668739825227777,2002
Q3,semantic_only,200,0.01,0.7589040233208116,0.8022035014204978,0.7535906244043437,0.7209179441375934,260
Q3,q3x_plus_semantic,50,0.01,0.7594270931269999,0.7593415995459719,0.7796173627580408,0.7393223170769866,1060
Q3,qstate_plus_semantic,50,0.01,0.7594270931269999,0.7593415995459719,0.7796173627580408,0.7393223170769866,1202
Q3,q3x_only,20,0.01,0.7594945933318105,0.7755766227116261,0.7619812714935401,0.740925885790265,800
Q3,qstate_all,20,0.01,0.7594945933318105,0.7755766227116261,0.7619812714935401,0.740925885790265,942
Q3,qstate_plus_sleep_semantic,80,0.03,0.7600537963326809,0.7603670925434003,0.7502403305439619,0.7695539659106806,2002
Q3,q3x_plus_semantic,80,0.1,0.761588071854239,0.8015672120559917,0.7596368620606546,0.7235601414460711,1060
Q3,qstate_plus_semantic,80,0.1,0.761936007183403,0.8026110180434833,0.7596368620606546,0.7235601414460711,1202
Q3,q3x_plus_semantic,30,0.1,0.7630625490131552,0.7847790755545251,0.7643164237761103,0.7400921477088305,1060
Q3,qstate_plus_semantic,30,0.1,0.7630625490131552,0.7847790755545251,0.7643164237761103,0.7400921477088305,1202
Q3,no_flat_hourly,200,0.03,0.7636865910739536,0.8149839829720225,0.7607586468733548,0.7153171433764837,604
Q3,q3x_plus_semantic,80,0.03,0.7645798590448921,0.8007151229442254,0.7618163216856906,0.7312081325047604,1060
Q3,q3x_only,20,0.03,0.7650517682745163,0.7850721386965601,0.7692419500746668,0.7408412160523221,800
Q3,qstate_all,20,0.03,0.7650517682745163,0.7850721386965601,0.7692419500746668,0.7408412160523221,942
Q3,qstate_plus_sleep_semantic,50,0.1,0.7655821233546432,0.784676787415197,0.7845500879111108,0.7275194947376216,2002
Q3,qstate_plus_semantic,80,0.03,0.7657041474132624,0.8040879880493367,0.7618163216856906,0.7312081325047604,1202
Q3,qstate_plus_sleep_semantic,80,0.1,0.7658435894088348,0.7658243192583488,0.7548856511420566,0.7768207978260987,2002
Q3,q3x_plus_semantic,30,0.03,0.765876720975886,0.7832176208192533,0.7670257985571365,0.7473867435512682,1060
Q3,qstate_plus_semantic,30,0.03,0.765876720975886,0.7832176208192533,0.7670257985571365,0.7473867435512682,1202
Q3,q3x_plus_semantic,80,0.003,0.7662421015826849,0.791914291611447,0.7615284040560167,0.7452836090805909,1060
Q3,q3x_plus_semantic,30,0.01,0.7666604133778946,0.779966295310559,0.7677360096338735,0.7522789351892515,1060
Q3,qstate_plus_semantic,30,0.01,0.7666604133778946,0.779966295310559,0.7677360096338735,0.7522789351892515,1202
Q3,q3x_only,20,0.1,0.7669528372616158,0.7909277817386027,0.7727828949153703,0.7371478351308742,800
Q3,qstate_all,20,0.1,0.7669528372616158,0.7909277817386027,0.7727828949153703,0.7371478351308742,942
Q3,qstate_plus_semantic,80,0.003,0.7676641168025161,0.7961803372709406,0.7615284040560167,0.7452836090805909,1202
Q3,semantic_only,120,0.01,0.7681089995812155,0.8066412372618529,0.7827526776773881,0.7149330838044057,260
Q3,qstate_plus_sleep_semantic,120,0.001,0.7687987053723452,0.7955501595947985,0.7645251823282111,0.746320774194026,2002
Q3,semantic_only,200,0.03,0.7693147799587302,0.8062770046727818,0.7590503286124445,0.7426170065909644,260
Q3,q3x_plus_semantic,80,0.01,0.7694088299440557,0.8007445028250443,0.7659992264185602,0.7414827605885629,1060
Q3,qstate_all,80,0.003,0.7698808238363314,0.7894469883207281,0.7726964891375503,0.7474989940507157,942
Q3,qstate_plus_sleep_semantic,200,0.001,0.769925301684791,0.7821880105873226,0.7645485068351311,0.7630393876319195,2002
Q3,qstate_plus_semantic,80,0.01,0.7710970650726644,0.8058092082108701,0.7659992264185602,0.7414827605885629,1202
Q3,q3x_only,80,0.003,0.7726779327300269,0.79071010806449,0.7747298792603469,0.7525938108652439,800
Q3,semantic_only,80,0.03,0.7728086331805611,0.8275715573359749,0.7761737321980272,0.7146806100076812,260
Q3,qstate_plus_semantic,120,0.003,0.774152102173323,0.7898398428202401,0.7948603806492102,0.7377560830505185,1202
Q3,q3x_plus_semantic,120,0.003,0.7751770467947282,0.7904289091011348,0.7965616774700023,0.7385405538130474,1060
Q3,qstate_all,50,0.003,0.7758335588600058,0.80411031726362,0.77949394614482,0.7438964131715771,942
Q3,q3x_only,50,0.003,0.7767681973776203,0.8069142328164639,0.77949394614482,0.7438964131715771,800
Q3,no_flat_hourly,200,0.1,0.7775972670573909,0.8350699859154292,0.7703185295672856,0.7274032856894579,604
Q3,qstate_all,50,0.1,0.7789502571354351,0.8194245289976456,0.7761740759087666,0.7412521664998927,942
Q3,q3x_only,50,0.1,0.7792138811566005,0.8202154010611421,0.7761740759087666,0.7412521664998927,800
Q3,semantic_only,120,0.03,0.7792932360115827,0.8157552075371782,0.8035363668565876,0.7185881336409823,260
Q3,qstate_all,50,0.03,0.7821738042031058,0.818647312222455,0.7816858924953974,0.7461882078914648,942
Q3,q3x_only,50,0.03,0.7824966064089459,0.819615718839976,0.7816858924953974,0.7461882078914648,800
Q3,qstate_all,50,0.01,0.7841294992414568,0.8167552294521857,0.7869294435831236,0.7487038246890613,942
Q3,q3x_only,50,0.01,0.7846467218857295,0.8183068973850036,0.7869294435831236,0.7487038246890613,800
Q3,semantic_only,200,0.1,0.7869127243715018,0.8084458479981018,0.7756520842394361,0.7766402408769677,260
Q3,qstate_plus_sleep_semantic,120,0.003,0.787035416685668,0.8213839994776966,0.7842492557203193,0.7554729948589881,2002
Q3,semantic_only,80,0.1,0.7890475286905465,0.8443137860719859,0.7955503771135031,0.7272784228861509,260
Q3,semantic_only,120,0.1,0.789492772804126,0.8205619315160418,0.8240121451850374,0.7239042417112985,260
Q3,qstate_plus_semantic,120,0.01,0.7900578140088798,0.8304038744232896,0.7930060298374277,0.7467635377659217,1202
Q3,q3x_plus_semantic,120,0.01,0.7917011068662506,0.8307840279651918,0.7950826017134544,0.7492366909201057,1060
Q3,qstate_plus_sleep_semantic,120,0.01,0.7919295435139132,0.8334496497315981,0.7913811872897245,0.7509577935204169,2002
Q3,qstate_plus_sleep_semantic,120,0.03,0.7928750190542763,0.8359737540042,0.7900183117853649,0.7526329913732636,2002
Q3,qstate_plus_semantic,120,0.03,0.7931745597379208,0.8291003440663747,0.789702173264687,0.7607211618827007,1202
Q3,q3x_plus_semantic,120,0.03,0.7943921199828335,0.8292563642537094,0.7905026237436904,0.7634173719511006,1060
Q3,qstate_plus_sleep_semantic,200,0.003,0.7945817092982189,0.8021325514063314,0.809858866722106,0.7717537097662195,2002
Q3,qstate_all,120,0.003,0.795052326203523,0.8284248470661503,0.7993048748987158,0.7574272566457025,942
Q3,qstate_plus_sleep_semantic,120,0.1,0.7959530235711328,0.8348625972102557,0.7853552397293416,0.7676412337738012,2002
Q3,qstate_all,80,0.03,0.7960830723409164,0.8365739709735107,0.8028618376960425,0.7488134083531959,942
Q3,qstate_all,80,0.01,0.7963570671857015,0.8315931046712963,0.8061325171927123,0.751345579693096,942
Q3,q3x_only,120,0.003,0.7974696401643392,0.83050295807499,0.8073266639465572,0.7545792984714705,800
Q3,qstate_plus_semantic,120,0.1,0.7987551049432916,0.8335385537303913,0.7917394928104984,0.7709872682889852,1202
Q3,q3x_only,80,0.03,0.7988512003190685,0.83728181716972,0.8079392428416128,0.751332540945873,800
Q3,q3x_plus_semantic,120,0.1,0.7990028511798807,0.8305195650718098,0.7972081072778625,0.7692808811899701,1060
Q3,q3x_only,80,0.01,0.7993395754617348,0.832623185091853,0.8075379738942583,0.7578575673990932,800
Q3,q3x_only,80,0.1,0.800905689303636,0.8392886002992511,0.8152637814683491,0.7481646861433077,800
Q3,qstate_all,80,0.1,0.8018194357933263,0.8386710481868909,0.8162968554343357,0.7504904037587523,942
Q3,q3x_only,120,0.01,0.8051501028978119,0.8478086759021686,0.8058757530816313,0.7617658797096357,800
Q3,qstate_plus_sleep_semantic,200,0.01,0.8059628057742705,0.8382900901670873,0.8032998063302901,0.776298520825434,2002
Q3,qstate_all,120,0.01,0.8066620991933955,0.8459680685175572,0.8062627550569481,0.7677554740056812,942
Q3,q3x_only,120,0.03,0.8117847506928931,0.8577030966683687,0.807988650505278,0.7696625049050329,800
Q3,qstate_plus_sleep_semantic,200,0.03,0.8131533317397118,0.8398719598814162,0.8089782607908177,0.7906097745469017,2002
Q3,qstate_all,120,0.03,0.8136130022847787,0.8519955168181853,0.8097697333784404,0.7790737566577105,942
Q3,qstate_all,120,0.1,0.8223455501397706,0.8689768334478809,0.797824323424017,0.8002354935474141,942
Q3,q3x_only,120,0.1,0.8261784718500663,0.8728475860855415,0.8166204217421075,0.7890674077225502,800
Q3,qstate_plus_sleep_semantic,200,0.1,0.8270223572051205,0.8480030803326798,0.8234761983755079,0.8095877929071736,2002
