split,seed,target,method,logloss,auc,n,pos_rate
testpattern,7,Q3,local3_mean,0.9369809279213756,0.5632842334969995,250,0.624
testpattern,7,S1,global,0.6185985644378669,0.5,250,0.692
testpattern,7,S1,subject_mean,0.5857186547843191,0.6717213422415734,250,0.692
testpattern,7,S1,prev1,1.389138789503585,0.5975152015614444,250,0.692
testpattern,7,S1,next1,1.3558587646666769,0.5987538473087606,250,0.692
testpattern,7,S1,nearest,1.4368252958297876,0.6000675624953082,250,0.692
testpattern,7,S1,prevnext_mean,0.9095167391956895,0.6401921777644322,250,0.692
testpattern,7,S1,linear_interp,1.0843514352367962,0.6375647473913371,250,0.692
testpattern,7,S1,past_exp_tau7,0.8001007957442822,0.6316342616920652,250,0.692
testpattern,7,S1,past_exp_tau30,0.6452931245441923,0.6646272802342167,250,0.692
testpattern,7,S1,both_exp_tau7,0.6562377557142866,0.6600105097214923,250,0.692
testpattern,7,S1,both_exp_tau30,0.5898169399534968,0.6830943622851138,250,0.692
testpattern,7,S1,both_exp_tau7_alpha5,0.593529636481345,0.6480744688837173,250,0.692
testpattern,7,S1,local3_mean,0.807826032389612,0.6243149913670145,250,0.692
testpattern,7,S2,global,0.6439185515845671,0.5,250,0.656
testpattern,7,S2,subject_mean,0.5652960676560879,0.7232699943278502,250,0.656
testpattern,7,S2,prev1,1.2770550990093843,0.6590328984685195,250,0.656
testpattern,7,S2,next1,1.3765006391558914,0.5749787294384572,250,0.656
testpattern,7,S2,nearest,1.3745561710600176,0.6379750425411231,250,0.656
testpattern,7,S2,prevnext_mean,0.8210179710280286,0.6855856494611458,250,0.656
testpattern,7,S2,linear_interp,0.9516176377601944,0.6957246171298923,250,0.656
testpattern,7,S2,past_exp_tau7,0.7098261659940748,0.7146199659671015,250,0.656
testpattern,7,S2,past_exp_tau30,0.6321114241420596,0.7189095292115713,250,0.656
testpattern,7,S2,both_exp_tau7,0.6325012351707513,0.7182359614293816,250,0.656
testpattern,7,S2,both_exp_tau30,0.5527838635544828,0.7511344299489506,250,0.656
testpattern,7,S2,both_exp_tau7_alpha5,0.5983392035645506,0.6895916052183777,250,0.656
testpattern,7,S2,local3_mean,0.7165694101717618,0.7019285309132162,250,0.656
testpattern,7,S3,global,0.63197590103816,0.5,250,0.676
testpattern,7,S3,subject_mean,0.5565661772395358,0.7551683833735116,250,0.676
testpattern,7,S3,prev1,1.4902199754850167,0.5941997224048506,250,0.676
testpattern,7,S3,next1,1.111856858884369,0.6492439184746877,250,0.676
testpattern,7,S3,nearest,1.421258014637345,0.6115859449192782,250,0.676
testpattern,7,S3,prevnext_mean,0.8997397210150233,0.6641463949156257,250,0.676
testpattern,7,S3,linear_interp,1.0485551470906262,0.6675798086054496,250,0.676
testpattern,7,S3,past_exp_tau7,0.6936323662162688,0.6883629191321499,250,0.676
testpattern,7,S3,past_exp_tau30,0.6251927473145388,0.6987362115567245,250,0.676
testpattern,7,S3,both_exp_tau7,0.5810954734763978,0.7526481116224706,250,0.676
testpattern,7,S3,both_exp_tau30,0.5565193327273382,0.754985754985755,250,0.676
testpattern,7,S3,both_exp_tau7_alpha5,0.5666213706104473,0.7492146979326466,250,0.676
testpattern,7,S3,local3_mean,0.633357617560415,0.7327416173570019,250,0.676
testpattern,7,S4,global,0.6850968758046672,0.5,250,0.564
testpattern,7,S4,subject_mean,0.6586548792387007,0.6527100006506603,250,0.564
testpattern,7,S4,prev1,1.416555235424235,0.6389159997397359,250,0.564
testpattern,7,S4,next1,1.548029556036291,0.5701411933112108,250,0.564
testpattern,7,S4,nearest,1.5924981077542124,0.5960374780402108,250,0.564
testpattern,7,S4,prevnext_mean,1.02234295406043,0.6499446938642723,250,0.564
testpattern,7,S4,linear_interp,1.2180198799016195,0.6298392868761793,250,0.564
testpattern,7,S4,past_exp_tau7,0.7836945426896728,0.6807209317457219,250,0.564
testpattern,7,S4,past_exp_tau30,0.6679868121969914,0.6840067668683714,250,0.564
testpattern,7,S4,both_exp_tau7,0.7677386890042335,0.6462359294684104,250,0.564
testpattern,7,S4,both_exp_tau30,0.6669825751664407,0.6579478170342898,250,0.564
testpattern,7,S4,both_exp_tau7_alpha5,0.6552896585272954,0.6343288437764331,250,0.564
testpattern,7,S4,local3_mean,0.8782090015866026,0.6246990695555988,250,0.564
testpattern,8,Q1,global,0.6984077895666287,0.5,250,0.52
testpattern,8,Q1,subject_mean,0.6698799813636857,0.6137820512820513,250,0.52
testpattern,8,Q1,prev1,1.5793519698608443,0.5945833333333332,250,0.52
testpattern,8,Q1,next1,1.5559456942327548,0.5966987179487179,250,0.52
testpattern,8,Q1,nearest,1.5302289829844424,0.6080128205128206,250,0.52
testpattern,8,Q1,prevnext_mean,1.1183332164118465,0.6291346153846153,250,0.52
testpattern,8,Q1,linear_interp,1.1965121167664372,0.632724358974359,250,0.52
testpattern,8,Q1,past_exp_tau7,0.7441528665103999,0.6220192307692307,250,0.52
testpattern,8,Q1,past_exp_tau30,0.714522570406899,0.603878205128205,250,0.52
testpattern,8,Q1,both_exp_tau7,0.6869393467683178,0.6728846153846154,250,0.52
testpattern,8,Q1,both_exp_tau30,0.6597220142029799,0.6275,250,0.52
testpattern,8,Q1,both_exp_tau7_alpha5,0.6582152285584326,0.6823717948717949,250,0.52
testpattern,8,Q1,local3_mean,0.8735988584116435,0.6220833333333333,250,0.52
testpattern,8,Q2,global,0.6835300524553924,0.5,250,0.58
testpattern,8,Q2,subject_mean,0.7014393755030546,0.5909688013136289,250,0.58
testpattern,8,Q2,prev1,1.5021197249282834,0.6039737274220032,250,0.58
testpattern,8,Q2,next1,1.4433547887934721,0.6108045977011495,250,0.58
testpattern,8,Q2,nearest,1.3434216086751325,0.647783251231527,250,0.58
testpattern,8,Q2,prevnext_mean,0.8993692712606272,0.6547126436781608,250,0.58
testpattern,8,Q2,linear_interp,0.9710954034306541,0.6775697865353038,250,0.58
testpattern,8,Q2,past_exp_tau7,0.8622462905568559,0.6333004926108374,250,0.58
testpattern,8,Q2,past_exp_tau30,0.8174611790270883,0.5918226600985221,250,0.58
testpattern,8,Q2,both_exp_tau7,0.7440739411488813,0.6457799671592775,250,0.58
testpattern,8,Q2,both_exp_tau30,0.6811615612822915,0.6211494252873563,250,0.58
testpattern,8,Q2,both_exp_tau7_alpha5,0.6461451070007341,0.6407881773399013,250,0.58
testpattern,8,Q2,local3_mean,0.8572768963998383,0.6424302134646962,250,0.58
testpattern,8,Q3,global,0.66935676262673,0.5,250,0.612
testpattern,8,Q3,subject_mean,0.6992117046100172,0.549086988747389,250,0.612
testpattern,8,Q3,prev1,1.3624259860733106,0.6308200256047436,250,0.612
testpattern,8,Q3,next1,1.441205214024929,0.6049457583720773,250,0.612
testpattern,8,Q3,nearest,1.3745561710600174,0.6345596657907149,250,0.612
testpattern,8,Q3,prevnext_mean,0.8725620396873951,0.670911663634526,250,0.612
testpattern,8,Q3,linear_interp,0.9419773483830645,0.6852301057880197,250,0.612
testpattern,8,Q3,past_exp_tau7,0.9144544324916126,0.5887743413516611,250,0.612
testpattern,8,Q3,past_exp_tau30,0.7781046418730027,0.5353075938279092,250,0.612
testpattern,8,Q3,both_exp_tau7,0.775616712074213,0.610605754329223,250,0.612
testpattern,8,Q3,both_exp_tau30,0.693397836566718,0.5812950609797183,250,0.612
testpattern,8,Q3,both_exp_tau7_alpha5,0.6475705225235628,0.6153897985310963,250,0.612
testpattern,8,Q3,local3_mean,0.8562257107309188,0.6314601441951351,250,0.612
testpattern,8,S1,global,0.6164078170108424,0.5,250,0.696
testpattern,8,S1,subject_mean,0.5851593796940757,0.6639443436176649,250,0.696
testpattern,8,S1,prev1,1.267136264836955,0.6091575922565033,250,0.696
testpattern,8,S1,next1,1.238328170322554,0.632183908045977,250,0.696
testpattern,8,S1,nearest,1.2655852027129197,0.6033726557773744,250,0.696
testpattern,8,S1,prevnext_mean,0.7928435920995422,0.6727162734422263,250,0.696
testpattern,8,S1,linear_interp,0.8686779130065629,0.6643224440411373,250,0.696
testpattern,8,S1,past_exp_tau7,0.6730326949145445,0.6630369026013309,250,0.696
testpattern,8,S1,past_exp_tau30,0.6245981140824894,0.6540003024803388,250,0.696
testpattern,8,S1,both_exp_tau7,0.5961721098079775,0.6880671506352086,250,0.696
testpattern,8,S1,both_exp_tau30,0.5754453757863263,0.6848911070780399,250,0.696
testpattern,8,S1,both_exp_tau7_alpha5,0.580928593654183,0.6868572292800967,250,0.696
testpattern,8,S1,local3_mean,0.7350790708817893,0.6415229885057471,250,0.696
testpattern,8,S2,global,0.6357088770633051,0.5,250,0.692
testpattern,8,S2,subject_mean,0.5629572782645343,0.7189024847984385,250,0.692
testpattern,8,S2,prev1,1.3453841003409264,0.5795736055851664,250,0.692
testpattern,8,S2,next1,1.41102959810947,0.6172209293596578,250,0.692
testpattern,8,S2,nearest,1.4056907334449025,0.5914345769837099,250,0.692
testpattern,8,S2,prevnext_mean,0.838230732316922,0.6526537046768262,250,0.692
testpattern,8,S2,linear_interp,0.9790883608103201,0.6407176638390512,250,0.692
testpattern,8,S2,past_exp_tau7,0.6549226637713527,0.676938668268148,250,0.692
testpattern,8,S2,past_exp_tau30,0.600386062030359,0.7114330755949253,250,0.692
testpattern,8,S2,both_exp_tau7,0.620825846702564,0.7020118609713984,250,0.692
testpattern,8,S2,both_exp_tau30,0.5471339603640143,0.748517378575182,250,0.692
testpattern,8,S2,both_exp_tau7_alpha5,0.5911124060041991,0.692140229712484,250,0.692
testpattern,8,S2,local3_mean,0.6336159316282703,0.7037384580737183,250,0.692
testpattern,8,S3,global,0.6338277764496956,0.5,250,0.672
testpattern,8,S3,subject_mean,0.5030447608555938,0.7877831010452961,250,0.672
testpattern,8,S3,prev1,1.5007367414346573,0.5593786295005807,250,0.672
testpattern,8,S3,next1,1.2410927171523645,0.6455066782810686,250,0.672
testpattern,8,S3,nearest,1.4679598582146725,0.5827526132404182,250,0.672
testpattern,8,S3,prevnext_mean,0.7474808629880291,0.6658681765389084,250,0.672
testpattern,8,S3,linear_interp,0.9654837507975466,0.6454340882694541,250,0.672
testpattern,8,S3,past_exp_tau7,0.616110797543243,0.7325058072009291,250,0.672
testpattern,8,S3,past_exp_tau30,0.5584537571791566,0.7630299070847851,250,0.672
testpattern,8,S3,both_exp_tau7,0.576550170428155,0.7655705574912891,250,0.672
testpattern,8,S3,both_exp_tau30,0.5066774642147577,0.7958042973286876,250,0.672
testpattern,8,S3,both_exp_tau7_alpha5,0.5674290933296049,0.7537020905923345,250,0.672
testpattern,8,S3,local3_mean,0.6148544596676515,0.7290214866434378,250,0.672
testpattern,8,S4,global,0.6850968758046672,0.5,250,0.564
testpattern,8,S4,subject_mean,0.6563938899624513,0.6562560999414405,250,0.564
testpattern,8,S4,prev1,1.4711177713726662,0.6107098705185763,250,0.564
testpattern,8,S4,next1,1.6165014495445502,0.5775912551239507,250,0.564
testpattern,8,S4,nearest,1.4990944205995576,0.6069035070596656,250,0.564
testpattern,8,S4,prevnext_mean,0.9673800290616498,0.6384605374455072,250,0.564
testpattern,8,S4,linear_interp,1.0737659988074697,0.6373218817099355,250,0.564
testpattern,8,S4,past_exp_tau7,0.8105678797251056,0.621966295790227,250,0.564
testpattern,8,S4,past_exp_tau30,0.7334575209831042,0.6112954648968703,250,0.564
testpattern,8,S4,both_exp_tau7,0.758151432801693,0.6474071182249985,250,0.564
testpattern,8,S4,both_exp_tau30,0.6682067283916364,0.6511158826208602,250,0.564
testpattern,8,S4,both_exp_tau7_alpha5,0.6523555440070743,0.646886589888737,250,0.564
testpattern,8,S4,local3_mean,0.9705891311992273,0.6316936690741102,250,0.564
testpattern,9,Q1,global,0.693437191060592,0.5,250,0.488
testpattern,9,Q1,subject_mean,0.657700418128079,0.6251280737704917,250,0.488
testpattern,9,Q1,prev1,1.657499211760366,0.5793096823770492,250,0.488
testpattern,9,Q1,next1,1.5835639574852967,0.5876024590163935,250,0.488
testpattern,9,Q1,nearest,1.4679598582146722,0.6290343237704918,250,0.488
testpattern,9,Q1,prevnext_mean,1.0579854798783326,0.6244236680327868,250,0.488
testpattern,9,Q1,linear_interp,1.0948963390920485,0.6488857581967213,250,0.488
testpattern,9,Q1,past_exp_tau7,0.871907235570864,0.6206134733606556,250,0.488
testpattern,9,Q1,past_exp_tau30,0.7629183801121037,0.6026511270491803,250,0.488
testpattern,9,Q1,both_exp_tau7,0.7317344409918485,0.6557377049180328,250,0.488
testpattern,9,Q1,both_exp_tau30,0.6634264879436329,0.6346695696721312,250,0.488
testpattern,9,Q1,both_exp_tau7_alpha5,0.6694555919362335,0.6321080942622951,250,0.488
testpattern,9,Q1,local3_mean,1.0046108168479193,0.5662781762295083,250,0.488
testpattern,9,Q2,global,0.6849651520251053,0.5,250,0.564
testpattern,9,Q2,subject_mean,0.7208818824111022,0.5704665235213742,250,0.564
testpattern,9,Q2,prev1,1.424461126016354,0.625479862059991,250,0.564
testpattern,9,Q2,next1,1.3649807009706787,0.6321816643893552,250,0.564
testpattern,9,Q2,nearest,1.2655852027129197,0.6673823931290259,250,0.564
testpattern,9,Q2,prevnext_mean,0.9291425726018351,0.6830307762378814,250,0.564
testpattern,9,Q2,linear_interp,1.0073867803466052,0.6905133710716376,250,0.564
testpattern,9,Q2,past_exp_tau7,0.9507300936226054,0.6065781768495022,250,0.564
testpattern,9,Q2,past_exp_tau30,0.7807337832043107,0.5877090246600299,250,0.564
testpattern,9,Q2,both_exp_tau7,0.8201649475608734,0.6483831088554883,250,0.564
testpattern,9,Q2,both_exp_tau30,0.6991452340110836,0.6028368794326242,250,0.564
testpattern,9,Q2,both_exp_tau7_alpha5,0.6402341415167777,0.6751252521309129,250,0.564
testpattern,9,Q2,local3_mean,0.9036927977824214,0.6395666601600624,250,0.564
testpattern,9,Q3,global,0.6747692689757024,0.5,250,0.596
testpattern,9,Q3,subject_mean,0.7239889500523642,0.5476775865506014,250,0.596
testpattern,9,Q3,prev1,1.5805654937888238,0.5892750348860389,250,0.596
testpattern,9,Q3,next1,1.4706569292833542,0.5753538441092432,250,0.596
testpattern,9,Q3,nearest,1.4679598582146722,0.6002059937537378,250,0.596
testpattern,9,Q3,prevnext_mean,0.9899625373328227,0.6168183932487209,250,0.596
testpattern,9,Q3,linear_interp,1.1045619285401624,0.6175161140275103,250,0.596
testpattern,9,Q3,past_exp_tau7,1.0099889154080184,0.5620971493122466,250,0.596
testpattern,9,Q3,past_exp_tau30,0.7964435354539681,0.5508671672536382,250,0.596
testpattern,9,Q3,both_exp_tau7,0.7944047591959106,0.5949897003123131,250,0.596
testpattern,9,Q3,both_exp_tau30,0.720519116558891,0.5913349724234169,250,0.596
testpattern,9,Q3,both_exp_tau7_alpha5,0.6513646554220545,0.6182470596052895,250,0.596
testpattern,9,Q3,local3_mean,0.9694932519313417,0.572562960994086,250,0.596
testpattern,9,S1,global,0.6339842560353657,0.5,250,0.672
testpattern,9,S1,subject_mean,0.5808965968581085,0.7137049941927991,250,0.672
testpattern,9,S1,prev1,1.410359696625131,0.6084857723577236,250,0.672
testpattern,9,S1,next1,1.4937925394279217,0.5204703832752613,250,0.672
testpattern,9,S1,nearest,1.4368252958297871,0.5855836236933798,250,0.672
testpattern,9,S1,prevnext_mean,1.0886847570367149,0.5853658536585367,250,0.672
testpattern,9,S1,linear_interp,1.160130716825086,0.595020325203252,250,0.672
testpattern,9,S1,past_exp_tau7,0.8586054828831486,0.6337470963995354,250,0.672
testpattern,9,S1,past_exp_tau30,0.7054298981834747,0.6444541231126597,250,0.672
testpattern,9,S1,both_exp_tau7,0.8087898353475969,0.6236933797909407,250,0.672
testpattern,9,S1,both_exp_tau30,0.608778138528739,0.6885525551684089,250,0.672
testpattern,9,S1,both_exp_tau7_alpha5,0.6194182287879444,0.6215882694541232,250,0.672
testpattern,9,S1,local3_mean,1.0869940278597536,0.5512485481997678,250,0.672
testpattern,9,S2,global,0.6487840114954552,0.5,250,0.648
testpattern,9,S2,subject_mean,0.5682434442565296,0.7454755892255891,250,0.648
testpattern,9,S2,prev1,1.3475976412936654,0.614337822671156,250,0.648
testpattern,9,S2,next1,1.5630498068997492,0.5481200897867564,250,0.648
testpattern,9,S2,nearest,1.6080653889466547,0.5424382716049383,250,0.648
testpattern,9,S2,prevnext_mean,0.9736028678662948,0.6213524130190797,250,0.648
testpattern,9,S2,linear_interp,1.1123486407128707,0.6022376543209875,250,0.648
testpattern,9,S2,past_exp_tau7,0.8029850313844306,0.648253367003367,250,0.648
testpattern,9,S2,past_exp_tau30,0.6512596190991757,0.6807309203142535,250,0.648
testpattern,9,S2,both_exp_tau7,0.6562233860128422,0.680064534231201,250,0.648
testpattern,9,S2,both_exp_tau30,0.5599434043195123,0.7422839506172839,250,0.648
testpattern,9,S2,both_exp_tau7_alpha5,0.6068289146105844,0.6817480359147026,250,0.648
testpattern,9,S2,local3_mean,0.8189098844613066,0.6297348484848484,250,0.648
testpattern,9,S3,global,0.6410914513287508,0.5,250,0.66
testpattern,9,S3,subject_mean,0.5403669149870388,0.7590730837789661,250,0.66
testpattern,9,S3,prev1,1.4695109203387073,0.5853475935828878,250,0.66
testpattern,9,S3,next1,1.4795926988293668,0.5405347593582888,250,0.66
testpattern,9,S3,nearest,1.4056907334449025,0.604812834224599,250,0.66
testpattern,9,S3,prevnext_mean,0.9466794201606762,0.6,250,0.66
testpattern,9,S3,linear_interp,1.0453326261723854,0.6152584670231729,250,0.66
testpattern,9,S3,past_exp_tau7,0.7559878499376564,0.6804634581105171,250,0.66
testpattern,9,S3,past_exp_tau30,0.6169361634370735,0.7263458110516936,250,0.66
testpattern,9,S3,both_exp_tau7,0.6011067799236611,0.7306951871657754,250,0.66
testpattern,9,S3,both_exp_tau30,0.5481955202754266,0.7602852049910873,250,0.66
testpattern,9,S3,both_exp_tau7_alpha5,0.5784239212551543,0.7401782531194296,250,0.66
testpattern,9,S3,local3_mean,0.7483229935248173,0.653868092691622,250,0.66
testpattern,9,S4,global,0.6900161922713526,0.5,250,0.548
testpattern,9,S4,subject_mean,0.6533008467906258,0.6472773076674633,250,0.548
testpattern,9,S4,prev1,1.6892436485198281,0.5666623603126413,250,0.548
testpattern,9,S4,next1,1.5780727328804351,0.5825205090110458,250,0.548
testpattern,9,S4,nearest,1.670334513716425,0.574381499903107,250,0.548
testpattern,9,S4,prevnext_mean,1.0304036476652987,0.6111685291647826,250,0.548
testpattern,9,S4,linear_interp,1.1536753161878937,0.6158516891673664,250,0.548
testpattern,9,S4,past_exp_tau7,1.006561710385382,0.5697952328660939,250,0.548
testpattern,9,S4,past_exp_tau30,0.7529202212839923,0.6167237258575027,250,0.548
testpattern,9,S4,both_exp_tau7,0.8286120216338417,0.6181125250306828,250,0.548
testpattern,9,S4,both_exp_tau30,0.6611333503794041,0.6508623473935792,250,0.548
testpattern,9,S4,both_exp_tau7_alpha5,0.664477525093736,0.6234093404818811,250,0.548
testpattern,9,S4,local3_mean,1.0252886678043764,0.5940184742587689,250,0.548
testpattern,10,Q1,global,0.6945881629048206,0.5,250,0.508
testpattern,10,Q1,subject_mean,0.6780770008515227,0.6060431470456437,250,0.508
testpattern,10,Q1,prev1,1.7198914231648033,0.5615837654439537,250,0.508
testpattern,10,Q1,next1,1.7004595549752062,0.555886306894565,250,0.508
testpattern,10,Q1,nearest,1.5924981077542124,0.5955764675756994,250,0.508
testpattern,10,Q1,prevnext_mean,1.0021706809343753,0.598297164074003,250,0.508
testpattern,10,Q1,linear_interp,1.094492880939831,0.6192625312079892,250,0.508
testpattern,10,Q1,past_exp_tau7,0.892696734597218,0.5870302797516164,250,0.508
testpattern,10,Q1,past_exp_tau30,0.747118502685389,0.5851738044939504,250,0.508
testpattern,10,Q1,both_exp_tau7,0.730660847138439,0.6218231867358044,250,0.508
testpattern,10,Q1,both_exp_tau30,0.6730770896363183,0.6201267524486267,250,0.508
testpattern,10,Q1,both_exp_tau7_alpha5,0.6668454892228813,0.6150694577811919,250,0.508
testpattern,10,Q1,local3_mean,0.9386235064315768,0.5777799116573843,250,0.508
testpattern,10,Q2,global,0.6843777289148995,0.5,250,0.588
testpattern,10,Q2,subject_mean,0.7147065765976505,0.5719899610329569,250,0.588
testpattern,10,Q2,prev1,1.6260913723995711,0.5723862360478171,250,0.588
testpattern,10,Q2,next1,1.4346587672995872,0.6100984082953569,250,0.588
testpattern,10,Q2,nearest,1.545796264176885,0.591110230499967,250,0.588
testpattern,10,Q2,prevnext_mean,0.8844580988734604,0.638002773925104,250,0.588
testpattern,10,Q2,linear_interp,1.0328938676115822,0.6387623010369197,250,0.588
testpattern,10,Q2,past_exp_tau7,0.8832154080288812,0.6005217621028993,250,0.588
testpattern,10,Q2,past_exp_tau30,0.7924099807390393,0.5904497721418664,250,0.588
testpattern,10,Q2,both_exp_tau7,0.8256850486070222,0.5944125222904696,250,0.588
testpattern,10,Q2,both_exp_tau30,0.6959867918692739,0.5921669638729279,250,0.588
testpattern,10,Q2,both_exp_tau7_alpha5,0.6533315066665744,0.6197741232415296,250,0.588
testpattern,10,Q2,local3_mean,0.9683843670289282,0.592497193051978,250,0.588
testpattern,10,Q3,global,0.6682519694965012,0.5,250,0.62
testpattern,10,Q3,subject_mean,0.6843366729093682,0.5520203735144312,250,0.62
testpattern,10,Q3,prev1,1.2832852140288313,0.6703565365025467,250,0.62
testpattern,10,Q3,next1,1.6507200719597326,0.5504923599320882,250,0.62
testpattern,10,Q3,nearest,1.483527139407115,0.6152801358234296,250,0.62
testpattern,10,Q3,prevnext_mean,0.9800969827589802,0.658641765704584,250,0.62
testpattern,10,Q3,linear_interp,1.0882017346727608,0.6535483870967742,250,0.62
testpattern,10,Q3,past_exp_tau7,0.7339381677283068,0.6508319185059422,250,0.62
testpattern,10,Q3,past_exp_tau30,0.7063580031196706,0.6160271646859082,250,0.62
testpattern,10,Q3,both_exp_tau7,0.7996530670776384,0.5995246179966044,250,0.62
testpattern,10,Q3,both_exp_tau30,0.6797213939516356,0.5651612903225808,250,0.62
testpattern,10,Q3,both_exp_tau7_alpha5,0.6484119444157922,0.6052292020373514,250,0.62
testpattern,10,Q3,local3_mean,0.8657262625802017,0.588081494057725,250,0.62
testpattern,10,S1,global,0.6269272245396212,0.5,250,0.68
testpattern,10,S1,subject_mean,0.5921471831142827,0.6835294117647059,250,0.68
testpattern,10,S1,prev1,1.2670177376465295,0.6141544117647059,250,0.68
testpattern,10,S1,next1,1.399636209722962,0.5764705882352941,250,0.68
testpattern,10,S1,nearest,1.2500179215204774,0.61875,250,0.68
testpattern,10,S1,prevnext_mean,0.9583942466893793,0.6497794117647058,250,0.68
testpattern,10,S1,linear_interp,1.0274833567176456,0.6514705882352941,250,0.68
testpattern,10,S1,past_exp_tau7,0.7860539777500114,0.6473161764705883,250,0.68
testpattern,10,S1,past_exp_tau30,0.6428455323505147,0.6638970588235295,250,0.68
testpattern,10,S1,both_exp_tau7,0.6880849552409423,0.6486764705882353,250,0.68
testpattern,10,S1,both_exp_tau30,0.5976815971474417,0.6887867647058823,250,0.68
testpattern,10,S1,both_exp_tau7_alpha5,0.605096097846469,0.6580882352941176,250,0.68
testpattern,10,S1,local3_mean,0.8567025690306331,0.6186764705882353,250,0.68
testpattern,10,S2,global,0.6548045815053665,0.5,250,0.64
testpattern,10,S2,subject_mean,0.5818645874400591,0.7346180555555556,250,0.64
testpattern,10,S2,prev1,1.3477152968344903,0.5996527777777778,250,0.64
testpattern,10,S2,next1,1.4053309846010187,0.5837847222222223,250,0.64
testpattern,10,S2,nearest,1.3901234522524597,0.5864583333333333,250,0.64
testpattern,10,S2,prevnext_mean,0.9891470110780967,0.6563194444444445,250,0.64
testpattern,10,S2,linear_interp,1.0773378321720013,0.6436458333333334,250,0.64
testpattern,10,S2,past_exp_tau7,0.7304422881667962,0.685625,250,0.64
testpattern,10,S2,past_exp_tau30,0.6572145308313836,0.6944097222222222,250,0.64
testpattern,10,S2,both_exp_tau7,0.6718719455396218,0.6903819444444445,250,0.64
testpattern,10,S2,both_exp_tau30,0.5721495105174317,0.7456944444444445,250,0.64
testpattern,10,S2,both_exp_tau7_alpha5,0.610903885085147,0.7184027777777778,250,0.64
testpattern,10,S2,local3_mean,0.7409272559930898,0.6823263888888889,250,0.64
testpattern,10,S3,global,0.647391441082499,0.5,250,0.652
testpattern,10,S3,subject_mean,0.5827130650949278,0.7443410196742121,250,0.652
testpattern,10,S3,prev1,1.2670765622360882,0.6351456173753613,250,0.652
testpattern,10,S3,next1,1.464924450721324,0.5816938156688527,250,0.652
testpattern,10,S3,nearest,1.4212580146373448,0.592623933432057,250,0.652
testpattern,10,S3,prevnext_mean,0.9729028242363891,0.6587335166772441,250,0.652
testpattern,10,S3,linear_interp,1.0715883716166532,0.6482265002468091,250,0.652
testpattern,10,S3,past_exp_tau7,0.7395775515808244,0.7037232917283689,250,0.652
testpattern,10,S3,past_exp_tau30,0.6417094035937133,0.7195895917072139,250,0.652
testpattern,10,S3,both_exp_tau7,0.7134109524539677,0.6667371835554615,250,0.652
testpattern,10,S3,both_exp_tau30,0.6019630648945012,0.7305549679148156,250,0.652
testpattern,10,S3,both_exp_tau7_alpha5,0.593625470251093,0.6979761652915873,250,0.652
testpattern,10,S3,local3_mean,0.7084254946379357,0.7101050701643044,250,0.652
testpattern,10,S4,global,0.6883882343127038,0.5,250,0.552
testpattern,10,S4,subject_mean,0.6259649619089007,0.6933876811594203,250,0.552
testpattern,10,S4,prev1,1.517956771243908,0.610248447204969,250,0.552
testpattern,10,S4,next1,1.8532338527433267,0.5044966356107661,250,0.552
testpattern,10,S4,nearest,1.5924981077542124,0.5911620082815735,250,0.552
testpattern,10,S4,prevnext_mean,1.1673382421031189,0.5903856107660456,250,0.552
testpattern,10,S4,linear_interp,1.2129087380532992,0.6037784679089028,250,0.552
testpattern,10,S4,past_exp_tau7,0.7244776048102778,0.6998253105590062,250,0.552
testpattern,10,S4,past_exp_tau30,0.6776018707795499,0.7104684265010351,250,0.552
testpattern,10,S4,both_exp_tau7,0.6796480432725268,0.678312629399586,250,0.552
testpattern,10,S4,both_exp_tau30,0.6198909658502163,0.7098214285714286,250,0.552
testpattern,10,S4,both_exp_tau7_alpha5,0.6554864636023233,0.6801242236024844,250,0.552
testpattern,10,S4,local3_mean,0.9230903561832876,0.6170419254658386,250,0.552
testpattern,11,Q1,global,0.6931471805599454,0.5,250,0.492
testpattern,11,Q1,subject_mean,0.6747766419352442,0.6085397861852635,250,0.492
testpattern,11,Q1,prev1,1.4835271394071148,0.6242878176813265,250,0.492
testpattern,11,Q1,next1,1.6295996120904124,0.5784520837334357,250,0.492
testpattern,11,Q1,nearest,1.4679598582146722,0.6289930222136867,250,0.492
testpattern,11,Q1,prevnext_mean,1.0927149202088497,0.6379233083669419,250,0.492
testpattern,11,Q1,linear_interp,1.1518373524724332,0.6471416682670764,250,0.492
testpattern,11,Q1,past_exp_tau7,0.856191369789333,0.6460533896677549,250,0.492
testpattern,11,Q1,past_exp_tau30,0.7146589337444064,0.6518468727994366,250,0.492
testpattern,11,Q1,both_exp_tau7,0.7880233351350011,0.6481659304782025,250,0.492
testpattern,11,Q1,both_exp_tau30,0.6934841423938378,0.630817489277255,250,0.492
testpattern,11,Q1,both_exp_tau7_alpha5,0.6685036785925235,0.6417642916586647,250,0.492
testpattern,11,Q1,local3_mean,0.8937892884135737,0.614237244734652,250,0.492
testpattern,11,Q2,global,0.6888070687838608,0.5,250,0.552
testpattern,11,Q2,subject_mean,0.7455365766905754,0.5326410455486542,250,0.552
testpattern,11,Q2,prev1,1.6547672325239824,0.5758281573498965,250,0.552
testpattern,11,Q2,next1,1.4730817884724576,0.6092456004140787,250,0.552
testpattern,11,Q2,nearest,1.45239257702223,0.6254528985507246,250,0.552
testpattern,11,Q2,prevnext_mean,1.0558123277291847,0.6294642857142857,250,0.552
