split,seed,source,model,k,n,C,blend_w,logloss,auc,base_loss
random_gap,0,existing_no_flat,select_pca,64.0,16.0,0.003,1.0,0.6453034539256134,0.7282700421940929,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,64.0,32.0,0.001,1.0,0.6714969322203528,0.7364275668073136,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,64.0,32.0,0.003,1.0,0.6432497908033272,0.7372714486638537,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,64.0,4.0,0.001,1.0,0.6785349237795832,0.7215189873417721,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,64.0,4.0,0.003,1.0,0.6564344758929728,0.7240506329113924,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,64.0,8.0,0.001,1.0,0.6785929887334236,0.7125175808720113,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,64.0,8.0,0.003,1.0,0.6566592298213029,0.7161744022503516,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,64.0,12.0,0.001,1.0,0.6784232994523639,0.7144866385372715,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,64.0,12.0,0.003,1.0,0.6562221740356312,0.7192686357243319,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,96.0,8.0,0.001,1.0,0.6733552363223119,0.7507735583684951,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,96.0,8.0,0.003,1.0,0.6468874394304739,0.749085794655415,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,96.0,16.0,0.001,1.0,0.6726292220144416,0.7479606188466947,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,96.0,16.0,0.003,1.0,0.6448965178508138,0.7504922644163151,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.6719561893765978,0.7310829817158931,0.6388103533251264
random_gap,0,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.6440440196318522,0.729957805907173,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6778291841602773,0.7248945147679325,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6549918124413615,0.7251758087201126,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6777474684216587,0.7220815752461323,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.6551542250457848,0.7203938115330522,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.6776082650535923,0.719831223628692,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.6548426152933481,0.7187060478199719,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.6371880830395894,0.7160337552742616,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.6267959648460208,0.7132208157524613,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.6143737207306578,0.7118143459915611,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.636321718136752,0.7137834036568214,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.6253792881367624,0.7140646976090014,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.6125761717959143,0.710126582278481,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.6276408118071958,0.7260196905766526,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.6114814421556505,0.7257383966244726,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.5977348947835353,0.7293952180028129,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.6235863764066714,0.7248945147679327,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.6076355854450988,0.7282700421940927,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.5974662546400685,0.7265822784810126,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6737509336739622,0.7400843881856541,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6477403542193789,0.7409282700421942,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.6736380856355153,0.7170182841068918,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6478201564344408,0.7144866385372715,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.6736380856355153,0.7170182841068918,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.6478201564344409,0.7144866385372715,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6746865957764636,0.7265822784810126,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6488335955357509,0.7254571026722925,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,48.0,8.0,0.001,1.0,0.6746101485990669,0.7246132208157524,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,48.0,8.0,0.003,1.0,0.6487197544467892,0.7246132208157525,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,48.0,12.0,0.001,1.0,0.6739092951197103,0.7344585091420535,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,48.0,12.0,0.003,1.0,0.6472363207639726,0.7336146272855134,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,64.0,8.0,0.001,1.0,0.6726960716142608,0.7530239099859354,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,64.0,8.0,0.003,1.0,0.6456906990026898,0.7535864978902954,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,64.0,16.0,0.001,1.0,0.6714802559996959,0.739240506329114,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.6431631031058457,0.7383966244725738,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.6714644719947458,0.7367088607594936,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.6434145050047271,0.7330520393811533,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6719814536300216,0.7212376933895922,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.6441320464022653,0.719268635724332,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6718639345295997,0.7350210970464135,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6437582243580884,0.7338959212376933,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.6716861967765738,0.7263009845288326,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.6434355464501482,0.7265822784810126,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.6772123474385517,0.69929676511955,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6550688625705703,0.7046413502109704,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6756122182633723,0.7144866385372715,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6514524438512304,0.7187060478199719,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.6744223154482407,0.7158931082981718,0.6388103533251264
random_gap,0,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6487944354332393,0.7246132208157525,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.6720835328569603,0.7310829817158931,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.6435123772633398,0.7291139240506329,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.6720582457501012,0.728551336146273,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.6435452206790031,0.7310829817158933,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.6718661752938718,0.731364275668073,0.6388103533251264
random_gap,0,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.6430787306983216,0.7319268635724332,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.63863394354655,0.7223628691983123,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.6384587965244096,0.7218002812939521,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.6382849112456094,0.7218002812939522,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.001,0.4,0.6381122867313475,0.7226441631504923,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.001,0.5,0.6379409220371035,0.7234880450070323,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.001,0.7,0.6376019685019707,0.7229254571026723,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.003,0.1,0.6373284848099263,0.7215189873417722,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.003,0.2,0.6358906587950979,0.7226441631504923,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.003,0.3,0.6344967956653991,0.7226441631504923,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.003,0.4,0.6331468580707287,0.7223628691983122,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.003,0.5,0.6318408520028629,0.7212376933895922,0.6388103533251264
random_gap,0,existing_no_flat,raw_blend_base,32.0,,0.003,0.7,0.629360883205816,0.7212376933895921,0.6388103533251264
random_gap,0,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.1,0.6225547872149794,0.7220815752461321,0.6388103533251264
random_gap,0,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.2,0.617192706895777,0.7237693389592124,0.6388103533251264
random_gap,0,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.3,0.6157858412906968,0.7265822784810126,0.6388103533251264
random_gap,0,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.4,0.616585333958469,0.730801687763713,0.6388103533251264
random_gap,0,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.5,0.6188904312223068,0.740084388185654,0.6388103533251264
random_gap,0,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.7,0.6268113220736795,0.7412095639943742,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.1,0.6224002174013313,0.719831223628692,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.2,0.61791519128869,0.7195499296765121,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.3,0.6175828274747728,0.7212376933895921,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.4,0.6195434566459043,0.7215189873417721,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.5,0.6230705807392598,0.720112517580872,0.6388103533251264
random_gap,0,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.7,0.6336143979402963,0.720393811533052,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.1,0.6385541536402548,0.719127988748242,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.2,0.6382996003987311,0.7174402250351618,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.3,0.6380466872921792,0.7174402250351618,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.4,0.6377954081506318,0.7174402250351617,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.5,0.6375457569410954,0.7168776371308018,0.6388103533251264
random_gap,0,combo_existing_dayflat,raw_blend_base,32.0,,0.001,0.7,0.6370513148626921,0.7151898734177216,0.6388103533251264
random_gap,1,existing_base_cfg,basecfg,,,,0.0,0.5679006632745086,0.7734180712904117,0.5679006632745086
random_gap,1,existing_no_flat,raw,20.0,,0.001,1.0,0.5679006632745086,0.7734180712904117,0.5679006632745086
random_gap,1,existing_no_flat,raw,20.0,,0.003,1.0,0.5565894591555275,0.7728654324399006,0.5679006632745086
random_gap,1,existing_no_flat,raw,20.0,,0.01,1.0,0.5498189651330456,0.7692732799115778,0.5679006632745086
random_gap,1,existing_no_flat,raw,32.0,,0.001,1.0,0.569938853900691,0.7742470295661784,0.5679006632745086
random_gap,1,existing_no_flat,raw,32.0,,0.003,1.0,0.5570453067580325,0.7725891130146448,0.5679006632745086
random_gap,1,existing_no_flat,raw,32.0,,0.01,1.0,0.5488192890382978,0.7706548770378557,0.5679006632745086
random_gap,1,existing_no_flat,raw,48.0,,0.001,1.0,0.6834648106147426,0.7303122409505387,0.5679006632745086
random_gap,1,existing_no_flat,raw,48.0,,0.003,1.0,0.668910378425157,0.736391268306162,0.5679006632745086
random_gap,1,existing_no_flat,raw,48.0,,0.01,1.0,0.6583873818878513,0.739707101409229,0.5679006632745086
random_gap,1,existing_no_flat,raw,64.0,,0.001,1.0,0.6797504277048174,0.734180712904117,0.5679006632745086
random_gap,1,existing_no_flat,raw,64.0,,0.003,1.0,0.6626958807794235,0.7355623100303952,0.5679006632745086
random_gap,1,existing_no_flat,raw,64.0,,0.01,1.0,0.6494483294376557,0.733628074053606,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,48.0,8.0,0.001,1.0,0.6722936767135038,0.7579441834760984,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,48.0,8.0,0.003,1.0,0.6462348131834932,0.7576678640508429,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,48.0,16.0,0.001,1.0,0.7185249254367835,0.7012987012987013,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,48.0,16.0,0.003,1.0,0.7165441248238483,0.7093119646311135,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,48.0,32.0,0.001,1.0,0.7185249254367798,0.7012987012987013,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,48.0,32.0,0.003,1.0,0.7165441248238408,0.7093119646311135,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,48.0,4.0,0.001,1.0,0.6834236002232024,0.7253384912959381,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,48.0,4.0,0.003,1.0,0.6735232181374209,0.7228516164686377,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,48.0,8.0,0.001,1.0,0.6813655201248391,0.7474440453163858,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,48.0,8.0,0.003,1.0,0.6681528864001505,0.743851892788063,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,48.0,12.0,0.001,1.0,0.6814501007309528,0.7460624481901077,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,48.0,12.0,0.003,1.0,0.6685522906582959,0.7421939762365295,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,64.0,8.0,0.001,1.0,0.671844860249375,0.7421939762365294,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,64.0,8.0,0.003,1.0,0.6475651736231918,0.7421939762365294,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,64.0,16.0,0.001,1.0,0.6841574021389565,0.6999171041724233,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,64.0,16.0,0.003,1.0,0.6793291597497596,0.7057198121027907,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,64.0,32.0,0.001,1.0,0.682679612559064,0.691903840840011,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,64.0,32.0,0.003,1.0,0.6759461123960658,0.6971539099198674,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,64.0,4.0,0.001,1.0,0.67774242652073,0.7347333517546284,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,64.0,4.0,0.003,1.0,0.6588942068741469,0.7341807129041171,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,64.0,8.0,0.001,1.0,0.6772616741424217,0.7416413373860181,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,64.0,8.0,0.003,1.0,0.6580485457000039,0.7391544625587179,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,64.0,12.0,0.001,1.0,0.6765779383847271,0.742470295661785,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,64.0,12.0,0.003,1.0,0.6562959051359867,0.741088698535507,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,96.0,8.0,0.001,1.0,0.6770574561745731,0.7073777286543244,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,96.0,8.0,0.003,1.0,0.6555670173989128,0.7361149488809063,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,96.0,16.0,0.001,1.0,0.6902749062782506,0.6659298148659851,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,96.0,16.0,0.003,1.0,0.6908043630512231,0.6855484940591323,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,96.0,32.0,0.001,1.0,0.691319875811484,0.6427189831445151,0.5679006632745086
random_gap,1,existing_no_flat,select_pca,96.0,32.0,0.003,1.0,0.693174147791085,0.6592981486598508,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,96.0,4.0,0.001,1.0,0.6785027654339392,0.7413650179607626,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,96.0,4.0,0.003,1.0,0.6582135875330163,0.7408123791102514,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,96.0,8.0,0.001,1.0,0.6787167576233459,0.7510361978447084,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,96.0,8.0,0.003,1.0,0.660098382341945,0.750759878419453,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,96.0,12.0,0.001,1.0,0.6778010056530435,0.7560099474993092,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit,96.0,12.0,0.003,1.0,0.657202900740383,0.755457308648798,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,20.0,,0.001,1.0,0.5697527178126476,0.7750759878419452,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,20.0,,0.003,1.0,0.5578324793176425,0.7712075158883669,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,20.0,,0.01,1.0,0.547666137864445,0.772589113014645,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,32.0,,0.001,1.0,0.5694354438853408,0.7695495993368333,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,32.0,,0.003,1.0,0.5568031706890305,0.7720364741641338,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,32.0,,0.01,1.0,0.5482205848481227,0.7618126554296767,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,48.0,,0.001,1.0,0.5679202580353916,0.7767339043934788,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,48.0,,0.003,1.0,0.5546113789550126,0.774523348991434,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,48.0,,0.01,1.0,0.5470695464721506,0.7712075158883669,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,64.0,,0.001,1.0,0.6821789981753184,0.7355623100303951,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,64.0,,0.003,1.0,0.6677929507102711,0.742470295661785,0.5679006632745086
random_gap,1,combo_existing_dayflat,raw,64.0,,0.01,1.0,0.6585972580184395,0.741088698535507,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,48.0,8.0,0.001,1.0,0.6748354364164102,0.7507598784194528,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,48.0,8.0,0.003,1.0,0.6509359622554141,0.7488256424426637,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,48.0,16.0,0.001,1.0,0.6751701249609049,0.7350096711798838,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,48.0,16.0,0.003,1.0,0.6522866787852708,0.7366675877314176,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,48.0,32.0,0.001,1.0,0.6751701249609049,0.7350096711798838,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,48.0,32.0,0.003,1.0,0.6522866787852709,0.7366675877314176,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,48.0,4.0,0.001,1.0,0.6714481179079945,0.7432992539375517,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,48.0,4.0,0.003,1.0,0.6460346876918115,0.7421939762365294,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,48.0,8.0,0.001,1.0,0.6720086909112004,0.7394307819839735,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,48.0,8.0,0.003,1.0,0.6477823314093402,0.7394307819839735,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,48.0,12.0,0.001,1.0,0.6735869297847676,0.7327991157778392,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,48.0,12.0,0.003,1.0,0.6545191965202868,0.7369439071566731,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,64.0,8.0,0.001,1.0,0.6738873142924349,0.7618126554296767,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,64.0,8.0,0.003,1.0,0.6481121146599845,0.7601547388781431,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,64.0,16.0,0.001,1.0,0.7202927598409254,0.7037855761260017,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,64.0,16.0,0.003,1.0,0.718768650227693,0.7120751588836693,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,64.0,32.0,0.001,1.0,0.7202927598409254,0.7037855761260017,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,64.0,32.0,0.003,1.0,0.7187686502276931,0.7120751588836693,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,64.0,4.0,0.001,1.0,0.6776921714508674,0.7278253661232384,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,64.0,4.0,0.003,1.0,0.6619208988888561,0.7225752970433821,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,64.0,8.0,0.001,1.0,0.6734403598089407,0.7347333517546284,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,64.0,8.0,0.003,1.0,0.6510055231045814,0.732246476927328,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,64.0,12.0,0.001,1.0,0.67330822808372,0.7416413373860182,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,64.0,12.0,0.003,1.0,0.650867089707552,0.7374965460071843,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,96.0,8.0,0.001,1.0,0.6692913487495704,0.7253384912959381,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,96.0,8.0,0.003,1.0,0.6420018321366482,0.7319701575020724,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,96.0,16.0,0.001,1.0,0.6748709058683168,0.6921801602652665,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,96.0,16.0,0.003,1.0,0.6581801254076953,0.6990881458966566,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,96.0,32.0,0.001,1.0,0.670202178803551,0.7101409229068804,0.5679006632745086
random_gap,1,combo_existing_dayflat,select_pca,96.0,32.0,0.003,1.0,0.6477610847507689,0.7140093948604587,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,96.0,4.0,0.001,1.0,0.6699202789254197,0.7449571704890854,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,96.0,4.0,0.003,1.0,0.6438666202747702,0.7416413373860182,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,96.0,8.0,0.001,1.0,0.669130823945934,0.7455098093395965,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,96.0,8.0,0.003,1.0,0.6431496219321734,0.7408123791102514,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,96.0,12.0,0.001,1.0,0.6682808346161422,0.7455098093395965,0.5679006632745086
random_gap,1,combo_existing_dayflat,pls_logit,96.0,12.0,0.003,1.0,0.6408598478940968,0.7430229345122963,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.001,0.1,0.5680396979032893,0.7736943907156674,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.001,0.2,0.56819255798505,0.774523348991434,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.001,0.3,0.5683594252064822,0.7747996684166897,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.001,0.4,0.5685404986916064,0.7745233489914342,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.001,0.5,0.5687359958515715,0.774523348991434,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.001,0.7,0.5691712280323563,0.7747996684166897,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.003,0.1,0.5665438809897493,0.7736943907156674,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.003,0.2,0.5652467526106467,0.7734180712904116,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.003,0.3,0.5640094196527531,0.7734180712904117,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.003,0.4,0.5628320746356478,0.7736943907156674,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.003,0.5,0.5617149622954748,0.7734180712904116,0.5679006632745086
random_gap,1,existing_no_flat,raw_blend_base,32.0,,0.003,0.7,0.5596626843184592,0.7725891130146448,0.5679006632745086
random_gap,1,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.1,0.5747024319986634,0.7734180712904116,0.5679006632745086
random_gap,1,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.2,0.5820895324658273,0.7720364741641338,0.5679006632745086
random_gap,1,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.3,0.5900825946056891,0.7651284885327438,0.5679006632745086
random_gap,1,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.4,0.5987309155132186,0.7576678640508427,0.5679006632745086
random_gap,1,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.5,0.6081175263844815,0.7449571704890853,0.5679006632745086
random_gap,1,existing_no_flat,select_pca_blend_base,64.0,16.0,0.003,0.7,0.629718524941998,0.7189831445150595,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.1,0.5737746704469512,0.7794970986460348,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.2,0.5802487625503072,0.7817076540480795,0.5679006632745086
random_gap,1,existing_no_flat,pls_logit_blend_base,64.0,8.0,0.003,0.3,0.5873075887096029,0.7836418900248687,0.5679006632745086
