file,resolved_path,candidate_id,family,score_name,target_group,k,alpha,curve,changed_cells_vs_h012,changed_cells_vs_e247,max_abs_prob_vs_h012,mean_abs_prob_vs_h012,cos_e247_to_h012,proj_e247_to_h012,phase_loss_delta_vs_e247,phase_loss_delta_vs_h012,changed_rows_vs_h012,changed_rows_vs_e247,max_abs_prob_vs_e247,mean_abs_prob_vs_e247
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.7_target_route_ac190076.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.7_target_route_ac190076.csv,memory_conflict_phase_score_S124_k240_a0.7_target_route,phase,memory_conflict_phase_score,S124,240,0.7,target_route,1200,240,0.29411027902876097,0.016845173650750198,0.8928640388556653,0.8450385633945569,-0.003052827062999848,0.004110479261397447,250.0,162.0,0.15790858570618505,0.00686027637248167
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_uniform_c5bb38eb.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_uniform_c5bb38eb.csv,memory_conflict_phase_score_S124_k240_a0.8_uniform,phase,memory_conflict_phase_score,S124,240,0.8,uniform,1200,240,0.29411027902876097,0.017223690902575566,0.8928640388556655,0.9110927907216708,-0.0030964729874357567,0.004066833336961539,250.0,162.0,0.16625035576765768,0.0072387936243070335
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_consistency_1c45e9fc.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_consistency_1c45e9fc.csv,memory_conflict_phase_score_S124_k240_a0.8_consistency,phase,memory_conflict_phase_score,S124,240,0.8,consistency,1200,240,0.29411027902876097,0.017196839746187666,0.8928431766518811,0.9094695892540603,-0.003094372820258295,0.004068933504139,250.0,162.0,0.16625035576765768,0.007211942467919134
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_score_soft_e304b087.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_score_soft_e304b087.csv,memory_conflict_phase_score_S124_k240_a0.8_score_soft,phase,memory_conflict_phase_score,S124,240,0.8,score_soft,1200,240,0.29411027902876097,0.017301759394639057,0.8919827941337323,0.8476651779129618,-0.002954465645077125,0.004208840679320171,250.0,162.0,0.16498951536160023,0.0059609601196410865
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_target_route_9b4d20d9.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.8_target_route_9b4d20d9.csv,memory_conflict_phase_score_S124_k240_a0.8_target_route,phase,memory_conflict_phase_score,S124,240,0.8,target_route,1200,240,0.29411027902876097,0.017531021562205838,0.8928640388556656,0.9657583581649385,-0.0031237063088715026,0.004039600015525792,250.0,162.0,0.17277171443560801,0.007546124283937307
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_uniform_d4610d05.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_uniform_d4610d05.csv,memory_conflict_phase_score_S124_k240_a0.95_uniform,phase,memory_conflict_phase_score,S124,240,0.95,uniform,1200,240,0.29411027902876097,0.018167188480203298,0.8928640388556656,1.0819226889822482,-0.003156159289272565,0.00400714703512473,250.0,162.0,0.18553803299504779,0.008182291201934767
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_consistency_320a71a3.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_consistency_320a71a3.csv,memory_conflict_phase_score_S124_k240_a0.95_consistency,phase,memory_conflict_phase_score,S124,240,0.95,consistency,1200,240,0.29411027902876097,0.018136360150596564,0.8928431766518805,1.0799951372394907,-0.0031554350486450045,0.004007871275752291,250.0,162.0,0.18553803299504779,0.008151462872328031
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_score_soft_2c5c5aad.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_score_soft_2c5c5aad.csv,memory_conflict_phase_score_S124_k240_a0.95_score_soft,phase,memory_conflict_phase_score,S124,240,0.95,score_soft,1200,240,0.29411027902876097,0.017177735858554543,0.8919827941337417,1.0066023987716917,-0.003061664468265699,0.004101641856131596,250.0,162.0,0.18426750562692096,0.006704279378406182
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_target_route_384d3ca0.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a0.95_target_route_384d3ca0.csv,memory_conflict_phase_score_S124_k240_a0.95_target_route,phase,memory_conflict_phase_score,S124,240,0.95,target_route,1200,240,0.29411027902876097,0.01851314331067612,0.8928632882007255,1.1391497929271686,-0.003159925384499233,0.004003380939898062,250.0,162.0,0.19206022532275613,0.008528246032407589
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_uniform_611d205c.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_uniform_611d205c.csv,memory_conflict_phase_score_S124_k240_a1.1_uniform,phase,memory_conflict_phase_score,S124,240,1.1,uniform,1200,240,0.29411027902876097,0.01906367005397403,0.8927118918027414,1.1429203387578768,-0.0031451157955662574,0.004018190528831038,250.0,162.0,0.2018251484164013,0.009078772775705497
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_consistency_bacf8458.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_consistency_bacf8458.csv,memory_conflict_phase_score_S124_k240_a1.1_consistency,phase,memory_conflict_phase_score,S124,240,1.1,consistency,1200,240,0.29411027902876097,0.0190291190438865,0.8927203273990277,1.1427860403297148,-0.003146197468416773,0.004017108855980522,250.0,162.0,0.2018251484164013,0.009044221765617966
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_score_soft_f93fb46f.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_score_soft_f93fb46f.csv,memory_conflict_phase_score_S124_k240_a1.1_score_soft,phase,memory_conflict_phase_score,S124,240,1.1,score_soft,1200,240,0.29411027902876097,0.017503003295830082,0.892555060655492,1.130771552422355,-0.0031175190732921857,0.00404578725110511,250.0,162.0,0.2005859348039577,0.007411281400503784
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_target_route_1a22d869.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k240_a1.1_target_route_1a22d869.csv,memory_conflict_phase_score_S124_k240_a1.1_target_route,phase,memory_conflict_phase_score,S124,240,1.1,target_route,1200,240,0.29411027902876097,0.019444337173621384,0.8924469245237985,1.1455962099925705,-0.003119515184358222,0.004043791140039074,250.0,162.0,0.20813748233221407,0.009459439895352853
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_uniform_02647b1d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_uniform_02647b1d.csv,memory_conflict_phase_score_S124_k400_a0.35_uniform,phase,memory_conflict_phase_score,S124,400,0.35,uniform,1200,400,0.29411027902876097,0.0178802732653337,0.8941591349785892,0.39976027933280056,-0.002697468977740295,0.004465837346657,250.0,222.0,0.10155200583861945,0.005266782265042626
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_consistency_1aa136b2.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_consistency_1aa136b2.csv,memory_conflict_phase_score_S124_k400_a0.35_consistency,phase,memory_conflict_phase_score,S124,400,0.35,consistency,1200,400,0.29411027902876097,0.017906451556940227,0.8941377410806769,0.39903305535939254,-0.0026912689889102104,0.004472037335487085,250.0,222.0,0.10155200583861945,0.005240603973436102
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_score_soft_e316f353.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_score_soft_e316f353.csv,memory_conflict_phase_score_S124_k400_a0.35_score_soft,phase,memory_conflict_phase_score,S124,400,0.35,score_soft,1200,400,0.29411027902876097,0.018691668689136305,0.8936982108764516,0.3826735794297032,-0.002501677501639845,0.00466162882275745,250.0,222.0,0.10155200583861945,0.004455386841240024
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_target_route_8cca0116.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.35_target_route_8cca0116.csv,memory_conflict_phase_score_S124_k400_a0.35_target_route,phase,memory_conflict_phase_score,S124,400,0.35,target_route,1200,400,0.29411027902876097,0.017640005902807794,0.8941591349785892,0.4237458960927683,-0.0027690605406368645,0.0043942457837604304,250.0,222.0,0.1019744452334469,0.005507049627568536
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_uniform_478925af.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_uniform_478925af.csv,memory_conflict_phase_score_S124_k400_a0.5_uniform,phase,memory_conflict_phase_score,S124,400,0.5,uniform,1200,400,0.29411027902876097,0.01620924874544734,0.8941591349785896,0.5710861133325754,-0.0031360774426951797,0.004027228881702116,250.0,222.0,0.11722745217479913,0.006937806784928989
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_consistency_05b8803d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_consistency_05b8803d.csv,memory_conflict_phase_score_S124_k400_a0.5_consistency,phase,memory_conflict_phase_score,S124,400,0.5,consistency,1200,400,0.29411027902876097,0.016245967077688998,0.8941377410806771,0.5700472219419916,-0.0031294668878081556,0.004033839436589141,250.0,222.0,0.11722745217479913,0.006901088452687331
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_score_soft_640917fc.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_score_soft_640917fc.csv,memory_conflict_phase_score_S124_k400_a0.5_score_soft,phase,memory_conflict_phase_score,S124,400,0.5,score_soft,1200,400,0.29411027902876097,0.01735497758345906,0.8936982108764518,0.5466765420424424,-0.0029131310431000737,0.004250175281297222,250.0,222.0,0.11658930547359103,0.005792077946917267
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_target_route_e0f53b6d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.5_target_route_e0f53b6d.csv,memory_conflict_phase_score_S124_k400_a0.5_target_route,phase,memory_conflict_phase_score,S124,400,0.5,target_route,1200,400,0.29411027902876097,0.0158852509715205,0.8941591349785896,0.6053512801325241,-0.003206049052275919,0.003957257272121375,250.0,222.0,0.12281144541029987,0.007261804558855829
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_uniform_eba28763.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_uniform_eba28763.csv,memory_conflict_phase_score_S124_k400_a0.6_uniform,phase,memory_conflict_phase_score,S124,400,0.6,uniform,1200,400,0.29411027902876097,0.015139503760023425,0.8941591349785897,0.6853033359991035,-0.003349569349574775,0.0038137369748225203,250.0,222.0,0.1352314809324966,0.008007551770352905
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_consistency_eacf408b.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_consistency_eacf408b.csv,memory_conflict_phase_score_S124_k400_a0.6_consistency,phase,memory_conflict_phase_score,S124,400,0.6,consistency,1200,400,0.29411027902876097,0.015183229416448585,0.8941377410806772,0.6840566663304088,-0.0033432463221873022,0.003820060002209993,250.0,222.0,0.1352314809324966,0.007963826113927744
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_score_soft_1c30a301.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_score_soft_1c30a301.csv,memory_conflict_phase_score_S124_k400_a0.6_score_soft,phase,memory_conflict_phase_score,S124,400,0.6,score_soft,1200,400,0.29411027902876097,0.016506996228910987,0.8936982108764516,0.6560118504509211,-0.003123951383962011,0.004039354940435285,250.0,222.0,0.13453580619184802,0.0066400593014653425
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_target_route_7bdcd175.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.6_target_route_7bdcd175.csv,memory_conflict_phase_score_S124_k400_a0.6_target_route,phase,memory_conflict_phase_score,S124,400,0.6,target_route,1200,400,0.29411027902876097,0.01476108594441288,0.8941591349785896,0.7264215361590076,-0.00341316337539784,0.0037501429489994556,250.0,222.0,0.14129372008609942,0.00838596958596345
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_uniform_452e26db.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_uniform_452e26db.csv,memory_conflict_phase_score_S124_k400_a0.7_uniform,phase,memory_conflict_phase_score,S124,400,0.7,uniform,800,400,0.29411027902876097,0.014096188333533365,0.8941591349785896,0.799520558665667,-0.0035099455115002736,0.0036533608128970223,248.0,222.0,0.15154162030558238,0.00905086719684297
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_consistency_0978cd7a.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_consistency_0978cd7a.csv,memory_conflict_phase_score_S124_k400_a0.7_consistency,phase,memory_conflict_phase_score,S124,400,0.7,consistency,906,400,0.29411027902876097,0.014146894948799962,0.8941377410806771,0.798066110718855,-0.0035043827578120175,0.0036589235665852775,250.0,222.0,0.15154162030558238,0.00900016058157637
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_score_soft_d02b8d7c.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_score_soft_d02b8d7c.csv,memory_conflict_phase_score_S124_k400_a0.7_score_soft,phase,memory_conflict_phase_score,S124,400,0.7,score_soft,1199,400,0.29411027902876097,0.015684133445223153,0.8936982108764533,0.7653471588593997,-0.0032943952755577236,0.0038689110488395718,250.0,222.0,0.15080778676632567,0.0074629220851531765
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_target_route_44616829.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.7_target_route_44616829.csv,memory_conflict_phase_score_S124_k400_a0.7_target_route,phase,memory_conflict_phase_score,S124,400,0.7,target_route,1200,400,0.29411027902876097,0.014527384606268933,0.8941591349785896,0.8474917921856058,-0.003562525141204829,0.003600781183192466,250.0,222.0,0.15790858570618505,0.009482063469578545
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_uniform_5dc09064.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_uniform_5dc09064.csv,memory_conflict_phase_score_S124_k400_a0.8_uniform,phase,memory_conflict_phase_score,S124,400,0.8,uniform,1200,400,0.29411027902876097,0.015116528341572824,0.8941591349785897,0.9137377813319663,-0.0036213732610922795,0.0035419330633050155,250.0,222.0,0.16625035576765768,0.010071207204882438
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_consistency_7fd41da2.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_consistency_7fd41da2.csv,memory_conflict_phase_score_S124_k400_a0.8_consistency,phase,memory_conflict_phase_score,S124,400,0.8,consistency,1200,400,0.29411027902876097,0.015058915604170307,0.8941377410806776,0.9120755551070475,-0.003617052277722305,0.0035462540466749902,250.0,222.0,0.16625035576765768,0.010013542754305944
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_score_soft_7ee68d33.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_score_soft_7ee68d33.csv,memory_conflict_phase_score_S124_k400_a0.8_score_soft,phase,memory_conflict_phase_score,S124,400,0.8,score_soft,1200,400,0.29411027902876097,0.01510569076000583,0.893698210876453,0.8746824672678725,-0.0034287281482139943,0.003734578176183301,250.0,222.0,0.16549531338298362,0.008264219635489659
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_target_route_0df81efe.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.8_target_route_0df81efe.csv,memory_conflict_phase_score_S124_k400_a0.8_target_route,phase,memory_conflict_phase_score,S124,400,0.8,target_route,1200,400,0.29411027902876097,0.015598805494720203,0.8941591349785898,0.9685620482118515,-0.0036583276392896146,0.0035049786851076804,250.0,222.0,0.17277171443560801,0.010553484358029814
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_uniform_fb9ac8d1.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_uniform_fb9ac8d1.csv,memory_conflict_phase_score_S124_k400_a0.95_uniform,phase,memory_conflict_phase_score,S124,400,0.95,uniform,1200,400,0.29411027902876097,0.016608642927614194,0.8941591349785899,1.085063615331974,-0.003702715643949391,0.003460590680447904,250.0,222.0,0.18553803299504779,0.011563321790923807
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_consistency_2f9c44a6.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_consistency_2f9c44a6.csv,memory_conflict_phase_score_S124_k400_a0.95_consistency,phase,memory_conflict_phase_score,S124,400,0.95,consistency,1200,400,0.29411027902876097,0.016540568732937286,0.8941377410806767,1.0830897216899131,-0.003701171366619907,0.003462134957777388,250.0,222.0,0.18553803299504779,0.011495247596246897
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_score_soft_13671838.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_score_soft_13671838.csv,memory_conflict_phase_score_S124_k400_a0.95_score_soft,phase,memory_conflict_phase_score,S124,400,0.95,score_soft,1200,400,0.29411027902876097,0.015160999459899955,0.8936982108764425,1.038685429880858,-0.003568492889974684,0.003594813434422612,250.0,222.0,0.18477755335654233,0.009430388903323943
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_target_route_b614dba7.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a0.95_target_route_b614dba7.csv,memory_conflict_phase_score_S124_k400_a0.95_target_route,phase,memory_conflict_phase_score,S124,400,0.95,target_route,1200,400,0.29411027902876097,0.017164542734325005,0.8941583266635799,1.1424791748578773,-0.003707912270594603,0.0034553940538026933,250.0,222.0,0.19206022532275613,0.01211922159763462
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_uniform_87e2b549.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_uniform_87e2b549.csv,memory_conflict_phase_score_S124_k400_a1.1_uniform,phase,memory_conflict_phase_score,S124,400,1.1,uniform,1200,400,0.29411027902876097,0.01805934157015617,0.8939953888750094,1.1465572008470328,-0.0036872358629712137,0.003476070461426081,250.0,222.0,0.2018251484164013,0.01301402043346578
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_consistency_0f0913c5.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_consistency_0f0913c5.csv,memory_conflict_phase_score_S124_k400_a1.1_consistency,phase,memory_conflict_phase_score,S124,400,1.1,consistency,1200,400,0.29411027902876097,0.01798086651865871,0.8940070268277466,1.146369243377572,-0.0036895800534643888,0.0034737262709329075,250.0,222.0,0.2018251484164013,0.012935545381968325
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_score_soft_f85dacc4.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_score_soft_f85dacc4.csv,memory_conflict_phase_score_S124_k400_a1.1_score_soft,phase,memory_conflict_phase_score,S124,400,1.1,score_soft,1200,400,0.29411027902876097,0.015782197178473893,0.8939376804873733,1.1425203888974103,-0.0036402069295247965,0.003523099394872499,250.0,222.0,0.2010837782168583,0.0105581338925532
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_target_route_832c2a3d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k400_a1.1_target_route_832c2a3d.csv,memory_conflict_phase_score_S124_k400_a1.1_target_route,phase,memory_conflict_phase_score,S124,400,1.1,target_route,1200,400,0.29411027902876097,0.01868562434287462,0.8937104001780046,1.149451283807076,-0.0036512137790618696,0.0035120925453354253,250.0,222.0,0.20813748233221407,0.013640303206184232
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_uniform_78309d2d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_uniform_78309d2d.csv,memory_conflict_phase_score_S124_k600_a0.35_uniform,phase,memory_conflict_phase_score,S124,600,0.35,uniform,1234,600,0.29411027902876097,0.016662595009236836,0.8951792097279062,0.4006878432037229,-0.002978038288821943,0.0041852680355753515,250.0,248.0,0.10155200583861945,0.00667322593754689
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_consistency_e9ceb9be.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_consistency_e9ceb9be.csv,memory_conflict_phase_score_S124_k600_a0.35_consistency,phase,memory_conflict_phase_score,S124,600,0.35,consistency,1234,600,0.29411027902876097,0.01670184778589318,0.8951584986920365,0.3999458504078139,-0.0029689196101507806,0.004194386714246515,250.0,248.0,0.10155200583861945,0.006628528799346771
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_score_soft_3d7d2963.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_score_soft_3d7d2963.csv,memory_conflict_phase_score_S124_k600_a0.35_score_soft,phase,memory_conflict_phase_score,S124,600,0.35,score_soft,1234,600,0.29411027902876097,0.01763503421795706,0.8948817677288079,0.38897895830736723,-0.0027660347619844106,0.004397271562412885,250.0,248.0,0.10155200583861945,0.0056207134347390966
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_target_route_32ad06ee.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.35_target_route_32ad06ee.csv,memory_conflict_phase_score_S124_k600_a0.35_target_route,phase,memory_conflict_phase_score,S124,600,0.35,target_route,1234,600,0.29411027902876097,0.01634803256134303,0.8951792097279063,0.4247291137959461,-0.003062816702265306,0.004100489622131989,250.0,248.0,0.1019744452334469,0.006999104717837633
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.5_uniform_faa1573d.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.5_uniform_faa1573d.csv,memory_conflict_phase_score_S124_k600_a0.5_uniform,phase,memory_conflict_phase_score,S124,600,0.5,uniform,1234,600,0.29411027902876097,0.014457863750455317,0.8951792097279064,0.5724112045767502,-0.00350161197524027,0.003661694349157025,250.0,248.0,0.11722745217479913,0.00895876296117677
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.5_consistency_7ff834f1.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.5_consistency_7ff834f1.csv,memory_conflict_phase_score_S124_k600_a0.5_consistency,phase,memory_conflict_phase_score,S124,600,0.5,consistency,1234,600,0.29411027902876097,0.014513672127172486,0.8951584986920367,0.5713512148683078,-0.003491735109874477,0.0036715712145228186,250.0,248.0,0.11722745217479913,0.008895188604043898
hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.5_score_soft_881d554a.csv,/Users/kbsoo/Downloads/cl2/hitl/h032_h012_phase_translator_jepa/submission_h032_memory_conflict_phase_score_S124_k600_a0.5_score_soft_881d554a.csv,memory_conflict_phase_score_S124_k600_a0.5_score_soft,phase,memory_conflict_phase_score,S124,600,0.5,score_soft,1234,600,0.29411027902876097,0.015845064362108103,0.8948817677288078,0.5556842261533802,-0.0032586001371798087,0.0039047061872174867,250.0,248.0,0.11680224551314344,0.007457234606003594
