target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,student_policy_score
S1,student_conservative_tail_score,top_all,0.18,81,-1.004366402419607,-0.012399585215056878,0.30864197530864196,9,2,7,24,57,-1.7292779505161657,2.392535017563397,0.7249115480965587,0.3029888978740308,-5.462323779440384,-6.680398542951558
S1,student_conservative_tail_score,top_decisive,0.01,3,0.00031838864380245857,0.00010612954793415286,0.3333333333333333,2,1,1,0,3,-0.28927689753231706,0.6855607436792389,0.2895952861761195,0.42242104561286803,-0.28941448996660224,-0.4276924865671707
S1,student_conservative_tail_score,top_decisive,0.02,7,0.5242685548477978,0.07489550783539968,0.5714285714285714,3,2,1,1,6,-0.18073978885598868,0.5118765361683698,0.7050083437037864,1.3773015441987175,0.7587516295639949,0.7313067223569827
S1,student_conservative_tail_score,top_decisive,0.04,14,0.12227003389500718,0.00873357384964337,0.42857142857142855,5,2,3,3,11,-0.6762270334142484,0.9784788197695652,0.7984970673092555,0.8160596337663232,-1.216650029170121,-1.6195316538708084
S1,student_conservative_tail_score,top_decisive,0.06,21,0.7204058478917584,0.03430504037579802,0.47619047619047616,6,3,3,7,14,-1.1452900012907805,1.4837622007455737,1.865695849182539,1.2574089353705384,0.0158069553093676,-0.11755386829028505
S1,student_conservative_tail_score,top_decisive,0.08,28,0.04519274756960312,0.0016140266989143972,0.39285714285714285,7,3,4,9,19,-0.6730703792375436,2.10366182277659,0.7182631268071468,0.3414346921308495,-1.9317716888348104,-2.539028190112264
S1,student_conservative_tail_score,top_decisive,0.1,35,-0.03902177015808206,-0.0011149077188023445,0.37142857142857144,7,3,4,10,25,-1.6356266044136418,1.998250075484553,1.5966048342555599,0.7990015132957777,-1.6703099268390584,-2.064253641837221
S1,student_conservative_tail_score,top_decisive,0.14,49,-1.0651093666921194,-0.02173692585085958,0.32653061224489793,8,2,6,13,36,-1.5267602849635395,2.4505137956411343,0.46165091827142013,0.1883894386118472,-4.8704068871502235,-5.953112448400049
S1,student_conservative_tail_score,top_decisive,0.18,63,-0.6494289175184103,-0.010308395516165242,0.3333333333333333,8,2,6,15,48,-1.7359863058103013,2.1099788360246383,1.086557388291891,0.5149612734216086,-4.200971037607421,-5.134096946165187
S1,student_teacher_mean,top_all,0.01,4,-0.009310011965728227,-0.0023275029914320566,0.25,2,1,1,1,3,-0.4577930982158005,0.6238878374161311,0.44848308625007227,0.7188521066663071,-0.24295572111157226,-0.33042756914072946
S1,student_teacher_mean,top_all,0.02,9,-0.03310341493236468,-0.003678157214707187,0.4444444444444444,2,1,1,1,8,-0.22622163935109593,0.6602828449655415,0.19311822441873125,0.29247802800148415,-0.3307086780301048,-0.5048863702982114
S1,student_teacher_mean,top_all,0.04,18,0.20800717909355593,0.01155595439408644,0.5,4,3,1,2,16,-0.883078754221461,0.7621802706814605,1.091085933315017,1.431532637730814,0.7580405195268933,0.8476209369439636
S1,student_teacher_mean,top_all,0.06,27,0.22043128193797512,0.008164121553258338,0.4444444444444444,6,4,2,3,24,-0.14213620300838076,1.574786114268055,0.3625674849463559,0.23023284347085676,-0.1740912584281591,-0.45054052446552456
S1,student_teacher_mean,top_all,0.08,36,-0.8322798233012321,-0.02311888398058978,0.3611111111111111,6,3,3,6,30,-1.5209305645354099,1.138370480390603,0.6886507412341778,0.6049443068814335,-2.054368744292238,-2.459991298781859
S1,student_teacher_mean,top_all,0.1,45,-0.17968190311106147,-0.00399293118024581,0.37777777777777777,7,3,4,7,38,-1.8555530724876288,1.3012638015441427,1.6758711693765673,1.2878796500662644,-1.732116806600414,-2.098686622420256
S1,student_teacher_mean,top_all,0.14,63,-0.14832344545985143,-0.002354340404124626,0.3492063492063492,8,3,5,12,51,-0.5687840810551746,1.9622263432758964,0.4204606355953232,0.21427733708506475,-3.0075122670707595,-3.8814414090627687
S1,student_teacher_mean,top_all,0.18,81,-0.642283723700539,-0.007929428687660976,0.32098765432098764,9,2,7,19,62,-2.396603347368875,1.6543948180434864,1.7543196236683358,1.0603996123144426,-4.659886215172832,-5.627283474914924
S1,student_teacher_mean,top_decisive,0.01,3,0.0603123737345051,0.020104124578168365,0.3333333333333333,2,1,1,0,3,-0.042407417504706016,0.32032470903717036,0.10271979123921111,0.3206739547129083,-0.3050016371938135,-0.48829593944787014
S1,student_teacher_mean,top_decisive,0.02,7,-0.2706811601088672,-0.038668737158409607,0.2857142857142857,2,1,1,1,6,-0.005258480815648084,0.704189074968701,-0.26542267929321917,-0.3769196210620228,-0.8512710599676963,-1.1284280971978056
S1,student_teacher_mean,top_decisive,0.04,14,0.17637174090989582,0.012597981493563988,0.42857142857142855,2,1,1,2,12,-0.029168096780472698,0.6074056304066666,0.20553983769036852,0.3383897471492925,-0.11785034118354587,-0.2866655264289181
S1,student_teacher_mean,top_decisive,0.06,21,-0.2552927628353053,-0.012156798230252633,0.38095238095238093,4,2,2,2,19,-0.8503476220720003,1.0567266612208965,0.5950548592366951,0.5631114280292638,-0.9573790859662024,-1.2073494778764151
S1,student_teacher_mean,top_decisive,0.08,28,-0.7269443762079663,-0.025962299150284508,0.35714285714285715,5,3,2,2,26,-0.45547480653077066,1.8306613789944384,-0.2714695696771956,-0.1482904336061925,-1.611787768955604,-2.0529058643677685
S1,student_teacher_mean,top_decisive,0.1,35,-0.07463365925706944,-0.0021323902644876983,0.4,6,3,3,3,32,-1.2284243924266303,1.6032401435553396,1.153790733169561,0.7196618284587851,-1.1088407198018446,-1.4090756146036694
S1,student_teacher_mean,top_decisive,0.14,49,0.07495186476932869,0.001529629893251606,0.3877551020408163,7,4,3,7,42,-2.467753414622837,2.268304672927961,2.5427052793921656,1.1209716709307855,-0.23728983463604925,-0.18882369716131658
S1,student_teacher_mean,top_decisive,0.18,63,-0.8966857083815091,-0.014233106482246176,0.3333333333333333,8,2,6,11,52,-2.8848650839039562,2.010113081540502,1.988179375522447,0.9890883223339627,-4.085247428048589,-4.801517738565081
S1,student_pessimistic_mean,top_all,0.01,4,0.08393738615006513,0.020984346537516282,0.5,2,1,1,0,4,-0.13785819407621686,0.5395846981280434,0.22179558022628199,0.41104868428579844,-0.17232929234215633,-0.3430953352043955
S1,student_pessimistic_mean,top_all,0.02,9,0.17618837184435648,0.019576485760484055,0.5555555555555556,3,2,1,0,9,-0.5052593742153335,0.8651881700525036,0.6814477460596899,0.7876295234345803,0.33790247975315046,0.2948324962600151
S1,student_pessimistic_mean,top_all,0.04,18,0.39553660084209397,0.021974255602338552,0.5,5,2,3,2,16,-0.618703451713426,1.3803651392364633,1.01424005255552,0.7347621464249219,-0.8510031661209818,-1.2130327111047137
S1,student_pessimistic_mean,top_all,0.06,27,0.09828826772427152,0.003640306212010056,0.4444444444444444,5,3,2,6,21,-0.5703032616771901,0.9686158317579465,0.6685915294014617,0.6902545957647946,-0.34312368185318176,-0.5599869826199941
S1,student_pessimistic_mean,top_all,0.08,36,-0.02579695551239769,-0.0007165820975666025,0.4166666666666667,6,4,2,8,28,-1.9499477753926104,1.237394082928191,1.9241508198802126,1.5550024413619858,0.2489894089152087,0.3609774796482303
S1,student_pessimistic_mean,top_all,0.1,45,0.08181418716339439,0.001818093048075431,0.4,7,4,3,11,34,-0.4979051741583886,1.5553601660799512,0.579719361321783,0.3727235491589562,-0.9880116814580857,-1.4072217573708963
S1,student_pessimistic_mean,top_all,0.14,63,1.0882665876508968,0.017274072819855504,0.3968253968253968,7,3,4,17,46,-2.3685067007306633,2.176154706560687,3.45677328838156,1.5884777299886146,0.195873900472193,0.24301877171718445
S1,student_pessimistic_mean,top_all,0.18,81,-0.36594786608711105,-0.004517874889964334,0.345679012345679,8,2,6,21,60,-2.29570644692624,3.1757046545277547,1.9297585808391289,0.6076631144170725,-3.6087783970307212,-4.347348562383947
S1,student_pessimistic_mean,top_decisive,0.01,3,0.00031838864380245857,0.00010612954793415286,0.3333333333333333,2,1,1,0,3,-0.19267987805533504,0.3649757917481911,0.1929982666991375,0.5287974464681575,-0.312585806698017,-0.47095358976118556
S1,student_pessimistic_mean,top_decisive,0.02,7,-0.20648867383692388,-0.02949838197670341,0.42857142857142855,3,2,1,0,7,-0.2325081159007849,0.683840924728713,0.02601944206386103,0.038048968879982166,-0.3935769722265743,-0.5896886640314295
S1,student_pessimistic_mean,top_decisive,0.04,14,0.3572497722266018,0.0255178408733287,0.5,4,2,2,1,13,-0.4361783586122178,1.0064823204378504,0.7934281308388196,0.7883180009497378,-0.21121858188483777,-0.42296375177291434
