variant,family,file,basename,source_id,source_family,gate,q2_scale,s1_scale,move_l1,move_l2,changed_cells_1e12,changed_rows_1e12,non_q2s1_l1,all_cos_e323_bad_vs_e247,all_cos_e323_bad_vs_e365,q2_cos_e323_bad_vs_e247,q2_cos_e323_bad_vs_e365,s1_cos_e323_bad_vs_e247,s1_cos_e323_bad_vs_e365,q2_transfer_abs_spearman,s1_transfer_abs_spearman,q2_benefit_abs_wmean,s1_benefit_abs_wmean,q2_danger_abs_wmean,s1_danger_abs_wmean,q2_base_action_abs_spearman,s1_base_action_abs_spearman,q2_benefit_minus_danger,s1_benefit_minus_danger,l1_Q1,signed_sum_Q1,changed_Q1,l1_Q2,signed_sum_Q2,changed_Q2,l1_Q3,signed_sum_Q3,changed_Q3,l1_S1,signed_sum_S1,changed_S1,l1_S2,signed_sum_S2,changed_S2,l1_S3,signed_sum_S3,changed_S3,l1_S4,signed_sum_S4,changed_S4,q2_weight_nonzero,s1_weight_nonzero,q2_weight_mean,s1_weight_mean
h002_e368_minus_e365_all_q21p08_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_all_q21p08_s10p75_765536b4.csv,submission_h002_e368_minus_e365_all_q21p08_s10p75_765536b4.csv,e368_minus_e365,e368_base_action,all,1.08,0.75,0.16556491486545205,0.03662742111412457,194.0,168.0,0.0,-0.019479585240796262,0.00883852174986741,-0.01468062245963541,0.5917345466652331,-0.07588088559779883,-0.06320046219804491,0.4284575784600711,0.197475314012705,0.5009873755151232,0.5978744049345239,0.7555220573450533,0.6247447915091333,0.9999999999999999,1.0,-0.2545346818299301,-0.026870386574609384,0.0,0.0,0.0,0.08360788463012836,0.06926186704036078,34.0,0.0,0.0,0.0,0.08195703023532369,-0.009336181634941926,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e368_minus_e365_all_q21p08_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_all_q21p08_s11p0_0379fec8.csv,submission_h002_e368_minus_e365_all_q21p08_s11p0_0379fec8.csv,e368_minus_e365,e368_base_action,all,1.08,1.0,0.19288392494389328,0.04057792517148357,194.0,168.0,0.0,-0.02344417458988607,0.0031255000307376622,-0.01468062245963541,0.5917345466652331,-0.07588088559854425,-0.06320046219866256,0.4284575784600711,0.197475314012705,0.5009873755151232,0.597874404934524,0.7555220573450533,0.6247447915091334,0.9999999999999999,1.0,-0.2545346818299301,-0.026870386574609384,0.0,0.0,0.0,0.08360788463012836,0.06926186704036078,34.0,0.0,0.0,0.0,0.10927604031376492,-0.012448242179922568,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e368_minus_e365_all_q21p08_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_all_q21p08_s11p15_904a016a.csv,submission_h002_e368_minus_e365_all_q21p08_s11p15_904a016a.csv,e368_minus_e365,e368_base_action,all,1.08,1.15,0.209275330990958,0.04325964178689502,194.0,168.0,0.0,-0.025289468689745055,0.00020071214044099897,-0.01468062245963541,0.5917345466652331,-0.07588088559883593,-0.06320046219890421,0.4284575784600711,0.197475314012705,0.5009873755151232,0.5978744049345239,0.7555220573450533,0.6247447915091334,0.9999999999999999,1.0,-0.2545346818299301,-0.026870386574609495,0.0,0.0,0.0,0.08360788463012836,0.06926186704036078,34.0,0.0,0.0,0.0,0.12566744636082963,-0.014315478506910943,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,1.0,1.0
h002_e368_minus_e365_benefit_floor035_q20p0_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p0_s10p5_feb6db2d.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p0_s10p5_feb6db2d.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.0,0.5,0.04035664501717166,0.01077532969198802,160.0,160.0,0.0,-0.042174499889268774,-0.04437321236735462,0.0,0.0,-0.08882157369628889,-0.0940119811446458,,0.2372856375772126,0.0,0.6926014731835014,0.0,0.5932541377920764,,0.997421293461799,0.0,0.09934733539142504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04035664501717167,-0.0043360181336914855,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p0_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p0_s10p75_f63e0da5.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p0_s10p75_f63e0da5.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.0,0.75,0.0605349675257575,0.016162994537982034,160.0,160.0,0.0,-0.04217449988975082,-0.04437321236785614,0.0,0.0,-0.08882157369842696,-0.094011981146897,,0.2372856375772126,0.0,0.6926014731835013,0.0,0.5932541377920764,,0.997421293461799,0.0,0.09934733539142493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605349675257575,-0.006504027200537224,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p0_s11p0_2b80f02b.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p0_s11p0_2b80f02b.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.0,1.0,0.08071329003434333,0.02155065938397604,160.0,160.0,0.0,-0.042174499889991834,-0.04437321236810691,0.0,0.0,-0.08882157369949599,-0.09401198114802264,,0.2372856375772126,0.0,0.6926014731835014,0.0,0.5932541377920764,,0.997421293461799,0.0,0.09934733539142504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08071329003434334,-0.008672036267382971,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p0_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p0_s11p15_0f4ffcc1.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p0_s11p15_0f4ffcc1.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.0,1.15,0.09282028353949481,0.02478325829157245,160.0,160.0,0.0,-0.042174499890086155,-0.044373212368205024,0.0,0.0,-0.08882157369991432,-0.0940119811484631,,0.2372856375772126,0.0,0.6926014731835014,0.0,0.5932541377920764,,0.997421293461799,0.0,0.09934733539142504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09282028353949483,-0.009972841707490411,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p25_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p25_s10p0_65a8b79f.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p25_s10p0_65a8b79f.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.25,0.0,0.013076153048874398,0.004846284324542577,34.0,34.0,0.0,-1.821577116926426e-11,0.02893197132609623,-0.02304189475137136,0.5768664500174895,0.0,0.0,0.42976328175625156,,0.5619452420755721,0.0,0.7120168901916121,0.0,0.9998529006159785,,-0.15007164811604,0.0,0.0,0.0,0.0,0.013076153048874398,0.009976098036457772,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p25_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p25_s10p5_3c98b2f3.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p25_s10p5_3c98b2f3.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.25,0.5,0.05343279806604606,0.011814999015037868,194.0,168.0,0.0,-0.03846332449226843,-0.028601224020430412,-0.02304189475137136,0.5768664500174895,-0.08882157369628889,-0.0940119811446458,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.013076153048874398,0.009976098036457772,34.0,0.0,0.0,0.0,0.04035664501717167,-0.0043360181336914855,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p25_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p25_s10p75_c6b1ff83.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p25_s10p75_c6b1ff83.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.25,0.75,0.0736111205746319,0.016873910755635282,194.0,168.0,0.0,-0.04039764233205095,-0.034194291908237924,-0.02304189475137136,0.5768664500174895,-0.08882157369842696,-0.094011981146897,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835013,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142493,0.0,0.0,0.0,0.013076153048874398,0.009976098036457772,34.0,0.0,0.0,0.0,0.0605349675257575,-0.006504027200537224,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p25_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p25_s11p0_fa4628bb.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p25_s11p0_fa4628bb.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.25,1.0,0.09378944308321772,0.022088852202829867,194.0,168.0,0.0,-0.04114692214704426,-0.0369444015877713,-0.02304189475137136,0.5768664500174895,-0.08882157369949599,-0.09401198114802264,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.013076153048874398,0.009976098036457772,34.0,0.0,0.0,0.0,0.08071329003434334,-0.008672036267382971,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p25_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p25_s11p15_754f2c63.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p25_s11p15_754f2c63.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.25,1.15,0.10589643658836922,0.025252650619313245,194.0,168.0,0.0,-0.04139056687312981,-0.037996020247085656,-0.02304189475137136,0.5768664500174895,-0.08882157369991432,-0.0940119811484631,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.013076153048874398,0.009976098036457772,34.0,0.0,0.0,0.0,0.09282028353949483,-0.009972841707490411,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p5_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p5_s10p0_1b9dbb01.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p5_s10p0_1b9dbb01.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.5,0.0,0.026152306097748795,0.009692568649085154,34.0,34.0,0.0,-1.8215771169958637e-11,0.028931971327186827,-0.02420924002216723,0.576866450451059,0.0,0.0,0.42976328175625156,,0.5619452420755721,0.0,0.7120168901916121,0.0,0.9998529006159785,,-0.15007164811604,0.0,0.0,0.0,0.0,0.026152306097748795,0.019952196072915544,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p5_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p5_s10p5_00450349.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p5_s10p5_00450349.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.5,0.5,0.06650895111492046,0.01449322658997185,194.0,168.0,0.0,-0.03135562245308282,-0.013641605151345819,-0.02420924002216723,0.576866450451059,-0.08882157369628889,-0.0940119811446458,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.026152306097748795,0.019952196072915544,34.0,0.0,0.0,0.0,0.04035664501717167,-0.0043360181336914855,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p5_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p5_s10p75_6d9c30e7.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p5_s10p75_6d9c30e7.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.5,0.75,0.08668727362350628,0.018846439436988237,194.0,168.0,0.0,-0.03616949577229409,-0.023175670521202053,-0.02420924002216723,0.576866450451059,-0.08882157369842696,-0.094011981146897,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835013,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142493,0.0,0.0,0.0,0.026152306097748795,0.019952196072915544,34.0,0.0,0.0,0.0,0.0605349675257575,-0.006504027200537224,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p5_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p5_s11p0_25f0bfda.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p5_s11p0_25f0bfda.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.5,1.0,0.10686559613209212,0.023629998030075736,194.0,168.0,0.0,-0.03846332449286983,-0.028601224020872635,-0.02420924002216723,0.576866450451059,-0.08882157369949599,-0.09401198114802264,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.026152306097748795,0.019952196072915544,34.0,0.0,0.0,0.0,0.08071329003434334,-0.008672036267382971,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p5_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p5_s11p15_bb9918ac.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p5_s11p15_bb9918ac.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.5,1.15,0.11897258963724361,0.026611196488771846,194.0,168.0,0.0,-0.03927750955176109,-0.030787329139671665,-0.02420924002216723,0.576866450451059,-0.08882157369991432,-0.0940119811484631,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.026152306097748795,0.019952196072915544,34.0,0.0,0.0,0.0,0.09282028353949483,-0.009972841707490411,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p75_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p75_s10p0_234e2306.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p75_s10p0_234e2306.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.75,0.0,0.0392284591466232,0.01453885297362773,34.0,34.0,0.0,-1.8215771170190092e-11,0.02893197132755037,-0.02462509100193258,0.5768664505955822,0.0,0.0,0.42976328175625156,,0.5619452420755721,0.0,0.7120168901916121,0.0,0.9998529006159785,,-0.15007164811604,0.0,0.0,0.0,0.0,0.03922845914662319,0.029928294109373317,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p75_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p75_s10p5_2efe3a55.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p75_s10p5_2efe3a55.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.75,0.5,0.07958510416379486,0.01809657359169969,194.0,168.0,0.0,-0.025112164955976127,-0.0031773039849506113,-0.02462509100193258,0.5768664505955822,-0.08882157369628889,-0.0940119811446458,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.03922845914662319,0.029928294109373317,34.0,0.0,0.0,0.0,0.04035664501717167,-0.0043360181336914855,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p75_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p75_s10p75_ed2a1034.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p75_s10p75_ed2a1034.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.75,0.75,0.0997634266723807,0.021739839884957774,194.0,168.0,0.0,-0.031355622453349274,-0.013641605151460446,-0.02462509100193258,0.5768664505955822,-0.08882157369842696,-0.094011981146897,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835013,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142493,0.0,0.0,0.0,0.03922845914662319,0.029928294109373317,34.0,0.0,0.0,0.0,0.0605349675257575,-0.006504027200537224,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p75_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p75_s11p0_9ddd1dd4.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p75_s11p0_9ddd1dd4.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.75,1.0,0.11994174918096653,0.025996329850056114,194.0,168.0,0.0,-0.034962176866065904,-0.020604228028995974,-0.02462509100193258,0.5768664505955822,-0.08882157369949599,-0.09401198114802264,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.03922845914662319,0.029928294109373317,34.0,0.0,0.0,0.0,0.08071329003434334,-0.008672036267382971,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q20p75_s11p15,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q20p75_s11p15_c04ec378.csv,submission_h002_e368_minus_e365_benefit_floor035_q20p75_s11p15_c04ec378.csv,e368_minus_e365,e368_base_action,benefit_floor035,0.75,1.15,0.13204874268611802,0.028733049565536174,194.0,168.0,0.0,-0.03637697843303648,-0.023633937790963795,-0.02462509100193258,0.5768664505955822,-0.08882157369991432,-0.0940119811484631,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.03922845914662319,0.029928294109373317,34.0,0.0,0.0,0.0,0.09282028353949483,-0.009972841707490411,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q21p0_s10p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q21p0_s10p0_311a10db.csv,submission_h002_e368_minus_e365_benefit_floor035_q21p0_s10p0_311a10db.csv,e368_minus_e365,e368_base_action,benefit_floor035,1.0,0.0,0.05230461219549759,0.019385137298170308,34.0,34.0,0.0,-1.8215771170305826e-11,0.028931971327732127,-0.02483842032200358,0.5768664506678437,0.0,0.0,0.42976328175625156,,0.5619452420755721,0.0,0.7120168901916121,0.0,0.9998529006159785,,-0.15007164811604,0.0,0.0,0.0,0.0,0.05230461219549759,0.03990439214583109,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q21p0_s10p5,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q21p0_s10p5_0cb08b52.csv,submission_h002_e368_minus_e365_benefit_floor035_q21p0_s10p5_0cb08b52.csv,e368_minus_e365,e368_base_action,benefit_floor035,1.0,0.5,0.09266125721266925,0.022178622095160742,194.0,168.0,0.0,-0.020490188223274145,0.003729458186449338,-0.02483842032200358,0.5768664506678437,-0.08882157369628889,-0.0940119811446458,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.05230461219549759,0.03990439214583109,34.0,0.0,0.0,0.0,0.04035664501717167,-0.0043360181336914855,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q21p0_s10p75,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q21p0_s10p75_56a8d28e.csv,submission_h002_e368_minus_e365_benefit_floor035_q21p0_s10p75_56a8d28e.csv,e368_minus_e365,e368_base_action,benefit_floor035,1.0,0.75,0.11283957972125508,0.02523937282310618,194.0,168.0,0.0,-0.02700804875368505,-0.006194835099063988,-0.02483842032200358,0.5768664506678437,-0.08882157369842696,-0.094011981146897,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835013,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142493,0.0,0.0,0.0,0.05230461219549759,0.03990439214583109,34.0,0.0,0.0,0.0,0.0605349675257575,-0.006504027200537224,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
h002_e368_minus_e365_benefit_floor035_q21p0_s11p0,h002_e247locked_q2s1_action_benefit,hitl/h002_e247locked_q2s1_action_benefit_selector/submission_h002_e368_minus_e365_benefit_floor035_q21p0_s11p0_262f29ec.csv,submission_h002_e368_minus_e365_benefit_floor035_q21p0_s11p0_262f29ec.csv,e368_minus_e365,e368_base_action,benefit_floor035,1.0,1.0,0.13301790222984092,0.0289864531799437,194.0,168.0,0.0,-0.031355622453482494,-0.013641605151517765,-0.02483842032200358,0.5768664506678437,-0.08882157369949599,-0.09401198114802264,0.42976328175625156,0.2372856375772126,0.5619452420755721,0.6926014731835014,0.7120168901916121,0.5932541377920764,0.9998529006159785,0.997421293461799,-0.15007164811604,0.09934733539142504,0.0,0.0,0.0,0.05230461219549759,0.03990439214583109,34.0,0.0,0.0,0.0,0.08071329003434334,-0.008672036267382971,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.6762999999999999,0.6762999999999999
