posterior_id,config_id,prior_kind,beta,method,temperature,top_k,weight_power,posterior_mae,posterior_p90_abs,posterior_spearman,best_world_mae,top100_world_mae,median_world_mae,ess,ess_rate,q_abs_shift_vs_base,q_max_abs_shift_vs_base,q_spearman_vs_base,mean_max_vector_posterior,row_vector_kl_from_prior,row_vector_kl_from_hs,posterior_score
hs_b0.1_top5000_t0.0005,hs_b0.1,hs,0.1,topk,0.0005,5000,1.0,5.415630117064753e-05,8.0573277631767e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,4877.616262494669,0.08129360437491115,0.01370379274655939,0.05990725913538142,0.9980005622924598,0.11486002042327377,0.012033714429227379,1.119916698784029,2.0382327345506572e-05
hsconf_b0.2_top500_t0.00012,hsconf_b0.2,hs_conf,0.2,topk,0.00012,500,1.0,5.2820992696995216e-05,8.750605880940721e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,438.7059874231165,0.007311766457051941,0.0240046673520718,0.1328504000818022,0.9923590181777816,0.12937777197718564,0.12043566314663647,1.1710078968772373,2.1261417173783113e-05
hsconf_b0.2_top250_t0.00012,hsconf_b0.2,hs_conf,0.2,topk,0.00012,250,1.0,5.143521512218198e-05,9.438077733944385e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,228.23457676400005,0.0038039096127333344,0.02842107109306786,0.15519704228925046,0.9891964127301892,0.1333812793868035,0.2166832465420911,1.2702687595765632,2.1594319231479037e-05
hsconf_b0.2_elite100,hsconf_b0.2,hs_conf,0.2,elite,0.0,100,1.0,4.4049600339914585e-05,6.452347497791257e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,99.99999999999999,0.0016666666666666663,0.03800220194111616,0.16783695977795543,0.979510144079266,0.139,0.4349344658989616,1.4963540077560833,2.1744378858828828e-05
hsconf_b0.2_top500_t0.00025,hsconf_b0.2,hs_conf,0.2,topk,0.00025,500,1.0,5.392920138764731e-05,8.604639875833299e-05,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,487.34372413827316,0.008122395402304554,0.023579211029061072,0.13296285187527518,0.9926613467094629,0.1284871373931291,0.11268392162158573,1.1622620516854054,2.1824259723847104e-05
hsconf_b0.2_top500_t0.0005,hsconf_b0.2,hs_conf,0.2,topk,0.0005,500,1.0,5.4484834363327603e-05,8.515081626179928e-05,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,497.04377455821657,0.00828406290930361,0.02352007009195162,0.1326877873929428,0.9926967469707972,0.1282194120908091,0.11128520240217353,1.1605141079918422,2.215599707539397e-05
hsconf_b0.2_elite500,hsconf_b0.2,hs_conf,0.2,elite,0.0,500,1.0,5.5013334050084316e-05,8.423058058616341e-05,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,500.0,0.008333333333333333,0.023534249337663703,0.1323168266714641,0.9926829560154271,0.12804800000000002,0.11091397815196641,1.1598614457463323,2.2454437843241717e-05
hsconf_b0.2_top100_t0.0005,hsconf_b0.2,hs_conf,0.2,topk,0.0005,100,1.0,4.458563310007239e-05,6.61657120889914e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,99.74184368354031,0.0016623640613923384,0.038101804894155177,0.1678600047080545,0.9794662353056519,0.13931563158361535,0.43534091974687517,1.4970872287420751,2.275550997587126e-05
hs_b0.1_elite5000,hs_b0.1,hs,0.1,elite,0.0,5000,1.0,5.636084753252125e-05,8.3097388761943e-05,0.9729323308270676,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,4999.999999999999,0.08333333333333331,0.013695858132919188,0.060360470296173196,0.9980182175293542,0.11488159999999979,0.01177859048597122,1.1192175446332178,2.32179014899243e-05
hsconf_b0.2_top250_t0.00025,hsconf_b0.2,hs_conf,0.2,topk,0.00025,250,1.0,5.2707984480518823e-05,9.649119386330763e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,245.54053609746592,0.004092342268291098,0.02776886634098291,0.15090063198769765,0.9896859113959561,0.13249690287912932,0.20812429790326256,1.2604395648292577,2.3394692720781825e-05
hsconf_b0.2_top100_t0.00025,hsconf_b0.2,hs_conf,0.2,topk,0.00025,100,1.0,4.54286319103602e-05,6.702575589325987e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,98.89365286522965,0.0016482275477538275,0.038275773384992835,0.1680266044823825,0.9793363231687235,0.1396845212667955,0.4368957624761568,1.4989544994567645,2.4025567441803846e-05
hsconf_b0.2_top250_t0.0005,hsconf_b0.2,hs_conf,0.2,topk,0.0005,250,1.0,5.3473320142295724e-05,9.672281493607413e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,248.95238917054544,0.0041492064861757575,0.027664050593102348,0.1493099524145094,0.9897474399136408,0.1322696396018294,0.20647371479298096,1.2582471573700853,2.421793365075035e-05
hsconf_b0.2_elite250,hsconf_b0.2,hs_conf,0.2,elite,0.0,250,1.0,5.4329642147313975e-05,9.697617906287392e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,250.0,0.004166666666666667,0.027641988673899952,0.14793788191803137,0.9897903686923583,0.13209600000000005,0.20595356322655783,1.257218696765517,2.5137596687468552e-05
hs_b0.1_soft_t0.00025_p1.5,hs_b0.1,hs,0.1,soft,0.00025,0,1.5,5.715129988767857e-05,9.231378694048998e-05,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,8356.522227076906,0.13927537045128177,0.013449667933073272,0.06278161519982989,0.9981416201170485,0.11489408795630385,0.0067420086480118645,1.1142781847400598,2.6372603765658208e-05
hs_b0.1_soft_t0.00035_p2,hs_b0.1,hs,0.1,soft,0.00035,0,2.0,5.7973546575538704e-05,9.395351413162315e-05,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,8997.228934891615,0.1499538155815269,0.013422168262440715,0.06290834243158366,0.9981645103907147,0.11489309181854164,0.006284232053111766,1.1137090997018115,2.7604782251301632e-05
hsconf_b0.2_top100_t0.00012,hsconf_b0.2,hs_conf,0.2,topk,0.00012,100,1.0,4.757186820638238e-05,6.852644557921833e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,94.42062767674888,0.0015736771279458146,0.03911196038779539,0.1721662113802791,0.9786040624226302,0.14081442439359176,0.44529892621695055,1.5079648123796245,2.766223245643584e-05
hs_b0.1_soft_t0.00018_p1,hs_b0.1,hs,0.1,soft,0.00018,0,1.0,5.843739497598281e-05,9.48907959896231e-05,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,9377.08407873043,0.15628473464550716,0.013408234267691934,0.06298651945514916,0.9981723673769513,0.11489317017580232,0.00604113404785392,1.1134044533465417,2.8302951116245727e-05
hs_b0.25_top250_t0.00012,hs_b0.25,hs,0.25,topk,0.00012,250,1.0,5.609982255933496e-05,0.00010373699512364386,0.9624060150375938,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,219.45848612878368,0.003657641435479728,0.03844466649086985,0.2057964025320982,0.9835125923150827,0.15021976779562402,0.21589199313624702,1.0760970726405872,2.853783073874217e-05
hs_b0.25_top250_t0.00025,hs_b0.25,hs,0.25,topk,0.00025,250,1.0,5.758833835563483e-05,0.00010623770044887896,0.9624060150375938,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,243.86683351758984,0.004064447225293164,0.03766428706002276,0.20830757079621898,0.9841959363303687,0.1498658259124629,0.20425665040677898,1.063259124864876,3.0651522866350824e-05
hs_b0.25_top250_t0.0005,hs_b0.25,hs,0.25,topk,0.0005,250,1.0,5.814884198323666e-05,0.00010718297315586472,0.9624060150375938,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,248.58986801994538,0.00414316446699909,0.03749377687858618,0.20945952155194758,0.9843360891948567,0.14988484639117136,0.20218274014800458,1.0607562360377252,3.1448344670699094e-05
hsconf_b0.2_soft_t8e-05_p1.5,hsconf_b0.2,hs_conf,0.2,soft,8e-05,0,1.5,6.109483627817102e-05,9.61106465286743e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,446.08021361367537,0.007434670226894589,0.024470442340797222,0.13365064479672528,0.9925212174658528,0.13146356512888474,0.0863227566188169,1.1374850496463853,3.168640768477568e-05
hs_b0.18_elite250,hs_b0.18,hs,0.18,elite,0.0,250,1.0,5.652668576638766e-05,0.0001167164588286,0.9744360902255638,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,250.0,0.004166666666666667,0.03168715598530044,0.14457316980530244,0.9875652569079738,0.13699200000000003,0.20644944702296011,1.176714914321714,3.17283568645151e-05
hs_b0.18_top250_t0.0005,hs_b0.18,hs,0.18,topk,0.0005,250,1.0,5.652288787959649e-05,0.00011854648087678503,0.9804511278195487,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,248.81216070569022,0.004146869345094837,0.031745915948338296,0.14674191274079118,0.98750240891054,0.13708739379247947,0.20711136122050705,1.1774591810505668,3.19414629860108e-05
hs_b0.25_elite250,hs_b0.25,hs,0.25,elite,0.0,250,1.0,5.864424825869829e-05,0.00010802542328546397,0.9624060150375938,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,250.0,0.004166666666666667,0.03740932201895883,0.21056047029617286,0.9843696416860901,0.14995200000000006,0.20163494167013127,1.0598397845516427,3.2154363478560534e-05
hs_b0.18_top250_t0.00025,hs_b0.18,hs,0.18,topk,0.00025,250,1.0,5.667244232740523e-05,0.00012036717315403474,0.9819548872180449,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,244.99339417886827,0.004083223236314471,0.03186217803235269,0.14890245290362059,0.9873366836266001,0.1372161275771268,0.2090269725798601,1.1794869795419634,3.248604012719212e-05
hs_b0.18_top500_t0.00012,hs_b0.18,hs,0.18,topk,0.00012,500,1.0,6.037600906187998e-05,0.00010703748123717921,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,437.0913258230083,0.007284855430383471,0.02827866518613201,0.1418743210583739,0.9906413964614329,0.13413091730098728,0.12176734509173634,1.0926731656850015,3.3278236514031927e-05
hs_b0.18_top250_t0.00012,hs_b0.18,hs,0.18,topk,0.00012,250,1.0,5.701230189187863e-05,0.00012414490188396976,0.9819548872180449,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,226.66972828063692,0.003777828804677282,0.032388395553755306,0.1546541425346485,0.9865789473424094,0.1377475930259895,0.2184136108955466,1.1892188505987065,3.377033187414927e-05
hsconf_b0.2_soft_t0.00012_p2,hsconf_b0.2,hs_conf,0.2,soft,0.00012,0,2.0,6.338405521009015e-05,9.662922546673922e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,697.0275410181922,0.011617125683636537,0.02239362205297498,0.13387524395120182,0.9938682176858988,0.12981651574113678,0.0611438232296594,1.11125207504265,3.410527135121105e-05
hs_b0.1_soft_t0.00035_p1.5,hs_b0.1,hs,0.1,soft,0.00035,0,1.5,6.23643713502547e-05,0.00010318153806920425,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,13194.871862176362,0.2199145310362727,0.013313845382138482,0.06379139962191943,0.9982321243586204,0.11490368449537168,0.0043509441243320315,1.1112349022623296,3.430261301041291e-05
hs_b0.18_top500_t0.00025,hs_b0.18,hs,0.18,topk,0.00025,500,1.0,6.10948373752791e-05,0.00010926597353828824,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,486.9311590201032,0.00811551931700172,0.027648738702289774,0.13785875916520457,0.991160428838101,0.13367680668473525,0.11373523788505067,1.084555957411605,3.4554187902708294e-05
hs_b0.18_top500_t0.0005,hs_b0.18,hs,0.18,topk,0.0005,500,1.0,6.1514969207051e-05,0.00011019074303577539,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,496.9632073823831,0.008282720123039718,0.027494344972219805,0.13606371446143134,0.9912520057961058,0.1336170596237559,0.1122735349403269,1.0831043934453466,3.520551210885199e-05
hs_b0.1_soft_t0.00025_p1,hs_b0.1,hs,0.1,soft,0.00025,0,1.0,6.331141148362783e-05,0.00010527585919079213,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,14299.339783716414,0.2383223297286069,0.013297837189863224,0.06400788891970793,0.9982463448543707,0.11490882669660366,0.004025296817583958,1.1108057778038782,3.5773233424183e-05
hs_b0.18_elite500,hs_b0.18,hs,0.18,elite,0.0,500,1.0,6.190974199958443e-05,0.00011107486916102603,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,500.0,0.008333333333333333,0.027411445685388485,0.1343168266714641,0.9912753636036021,0.13358400000000004,0.11187444098308774,1.0827422560702273,3.5821316432698086e-05
hs_b0.18_soft_t8e-05_p2,hs_b0.18,hs,0.18,soft,8e-05,0,2.0,6.312420515448453e-05,0.00010818459448407905,0.9804511278195487,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,189.64023401130618,0.0031606705668551028,0.03379679266561308,0.18581083355823436,0.9848562759002465,0.13902009631890172,0.18147242595373028,1.1546599525164545,3.5952308662722345e-05
hs_b0.18_top1000_t0.00012,hs_b0.18,hs,0.18,topk,0.00012,1000,1.0,6.660972461031413e-05,9.649771367044733e-05,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,827.9357491229724,0.013798929152049541,0.025805432350954827,0.13302255371409094,0.9926459821683558,0.13228389133891225,0.06635893953764424,1.0407905877004358,3.687701017078311e-05
hsconf_b0.2_top1000_t0.00012,hsconf_b0.2,hs_conf,0.2,topk,0.00012,1000,1.0,6.237113803211165e-05,0.00011288989630528854,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,824.7029370049369,0.013745048950082281,0.021520245915374703,0.13893056960546718,0.9941716981978714,0.1281812095164862,0.06603533763444534,1.1146135480269894,3.6977070755050326e-05
hs_b0.25_top100_t0.00012,hs_b0.25,hs,0.25,topk,0.00012,100,1.0,5.486500374104362e-05,7.613577850174513e-05,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,91.31228086053723,0.0015218713476756204,0.0470438511784739,0.21025502179736832,0.9734128792527088,0.15783971558686524,0.4352619281797607,1.296605306818974,3.7634787925781694e-05
hs_b0.1_soft_t0.00055_p2,hs_b0.1,hs,0.1,soft,0.00055,0,2.0,6.454483802489303e-05,0.00010809061128661883,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,15881.279005148632,0.26468798341914385,0.01327886035836009,0.06429400842191374,0.9982636844102026,0.11491514722297909,0.0036355892134393142,1.11028722484358,3.771034798940489e-05
hsconf_b0.2_top2500_t0.00012,hsconf_b0.2,hs_conf,0.2,topk,0.00012,2500,1.0,6.796841113098544e-05,9.583299462166999e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,1783.082883857698,0.02971804806429497,0.01994487762035183,0.14013029177942,0.9953090787812245,0.12747664133718137,0.030787229222299768,1.0785172656632502,3.849056956083903e-05
hs_b0.25_top100_t0.00025,hs_b0.25,hs,0.25,topk,0.00025,100,1.0,5.6097402808520136e-05,8.26114884201543e-05,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,98.20510210996908,0.0016367517018328179,0.04618284688926055,0.2065047804487551,0.9744252429496408,0.15698766871495115,0.42177411438101203,1.281271996705905,3.876290916050254e-05
hsconf_b0.2_soft_t8e-05_p2,hsconf_b0.2,hs_conf,0.2,soft,8e-05,0,2.0,5.882880210921109e-05,9.449323562734213e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,120.62120835943871,0.002010353472657312,0.03700752391061879,0.15228662254281056,0.9821989059398758,0.14894555664034534,0.21270595553982224,1.2670049656706275,3.886071870062304e-05
hs_b0.25_top100_t0.0005,hs_b0.25,hs,0.25,topk,0.0005,100,1.0,5.650396769751476e-05,8.37015416376154e-05,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,99.57954175898527,0.0016596590293164212,0.04604908376582016,0.20459063961045487,0.9746627584479738,0.15672751162995707,0.4190535742633749,1.2778267257867075,3.9098377441608395e-05
hs_b0.25_elite100,hs_b0.25,hs,0.25,elite,0.0,100,1.0,5.681513419318468e-05,8.299141584342911e-05,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,99.99999999999999,0.0016666666666666663,0.0459866985459513,0.2025639931129649,0.9745877207159798,0.15648,0.4181039356079986,1.2762177791846185,3.912689792847805e-05
hs_b0.18_top1000_t0.00025,hs_b0.18,hs,0.18,topk,0.00025,1000,1.0,6.842475483165682e-05,0.00010202143685918849,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,964.3205560876945,0.016072009268128244,0.025358922091829283,0.12822230102827542,0.993005735582445,0.13185307159809356,0.059289674600657094,1.0345627646038658,4.007297118931108e-05
hs_b0.18_soft_t8e-05_p1.5,hs_b0.18,hs,0.18,soft,8e-05,0,1.5,6.880685663267364e-05,0.00010515698365719565,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,516.3657986833575,0.008606096644722625,0.027517373666115733,0.15291741568919037,0.9911212204285306,0.13399886559146393,0.08130151717225069,1.0541025233121704,4.1238959689829694e-05
hsconf_b0.2_top1000_t0.00025,hsconf_b0.2,hs_conf,0.2,topk,0.00025,1000,1.0,6.549328822385474e-05,0.00011804590361258229,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,963.2136907717781,0.01605356151286297,0.02115918015196241,0.14084631209517334,0.9943858773395806,0.12772055928187168,0.05921032542522337,1.106920659665646,4.138822277361685e-05
hs_b0.25_soft_t8e-05_p2,hs_b0.25,hs,0.25,soft,8e-05,0,2.0,5.77628238045972e-05,7.985721430786925e-05,0.9624060150375938,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,90.60714827174017,0.0015101191378623362,0.04745364981483578,0.22228539704775835,0.973974863047612,0.1612302434317137,0.2703750477048684,1.1409434457776912,4.157909971212571e-05
hsconf_b0.2_soft_t8e-05_p1,hsconf_b0.2,hs_conf,0.2,soft,8e-05,0,1.0,7.067606705747128e-05,9.838872934219462e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,1746.0817229680508,0.029101362049467512,0.02004607174812532,0.13950783608496303,0.9953500361522508,0.12801987573702778,0.028393095393944506,1.076634061066996,4.1837159167456036e-05
hsconf_b0.2_soft_t0.00012_p1.5,hsconf_b0.2,hs_conf,0.2,soft,0.00012,0,1.5,7.067606705747162e-05,9.838872934219479e-05,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,1746.0817229680504,0.029101362049467505,0.02004607174812532,0.13950783608496303,0.9953500361522508,0.12801987573702778,0.028393095393944506,1.076634061066996,4.1837159167456416e-05
hs_b0.18_top1000_t0.0005,hs_b0.18,hs,0.18,topk,0.0005,1000,1.0,6.920367735466617e-05,0.00010677823158343446,0.9654135338345864,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,991.7729351129827,0.016529548918549714,0.025279417577482872,0.1262041338523477,0.9930824627061626,0.13175443617241606,0.05799752390523439,1.0336918535305604,4.228169389714133e-05
hs_b0.1_soft_t0.00035_p1,hs_b0.1,hs,0.1,soft,0.00035,0,1.0,6.770832124355286e-05,0.0001148214289437722,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,20148.24872236178,0.3358041453726963,0.013250300087696518,0.0649068614040495,0.998285000599707,0.11492516372503479,0.002882846158522489,1.1092695697018367,4.255653562235305e-05
hsconf_b0.2_top1000_t0.0005,hsconf_b0.2,hs_conf,0.2,topk,0.0005,1000,1.0,6.680214565833652e-05,0.0001204831482552047,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,991.451858881912,0.01652419764803187,0.021137254685024413,0.14158894483679402,0.994415133457104,0.12764014154208705,0.05806841717785137,1.1055139090305184,4.330639136875423e-05
hs_b0.1_soft_t0.00055_p1.5,hs_b0.1,hs,0.1,soft,0.00055,0,1.5,6.832726565583229e-05,0.00011606120819097016,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,21010.58385051443,0.3501763975085739,0.01324656713282565,0.06500254496682306,0.9982895579441358,0.11492665421073854,0.002767074766928743,1.1091110701863753,4.348542484643197e-05
hsconf_b0.2_top2500_t0.00025,hsconf_b0.2,hs_conf,0.2,topk,0.00025,2500,1.0,7.176597534643628e-05,0.00010170092389846182,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,2339.32461130679,0.038988743521779834,0.01968377672853189,0.14134241423819355,0.9955035176543559,0.1272181287749765,0.024604834012646584,1.071553323468962,4.3755116095487834e-05
hs_b0.18_elite1000,hs_b0.18,hs,0.18,elite,0.0,1000,1.0,6.993891796813582e-05,0.00011122026356615024,0.9654135338345864,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,1000.0,0.016666666666666666,0.025245168825290158,0.1243168266714641,0.993126584058979,0.131692,0.057571827521598146,1.0336966464327217,4.4127442506289924e-05
hs_b0.25_top500_t0.00012,hs_b0.25,hs,0.25,topk,0.00012,500,1.0,6.882527248138447e-05,0.00011834123638379636,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,423.3322388409491,0.007055537314015818,0.035576033162620355,0.19752644538113995,0.9866772335014953,0.1481274462601943,0.12291321806915655,0.984996545870531,4.4974491351769656e-05
hsconf_b0.2_elite1000,hsconf_b0.2,hs_conf,0.2,elite,0.0,1000,1.0,6.802359150521247e-05,0.0001229285192375697,0.9654135338345864,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,1000.0,0.016666666666666666,0.02117083619291819,0.14231682667146411,0.994413207723515,0.12762800000000002,0.05781683252565377,1.1050726049277058,4.5139179961221444e-05
hs_b0.18_soft_t0.00012_p2,hs_b0.18,hs,0.18,soft,0.00012,0,2.0,7.176447743361255e-05,0.00010912448260200493,0.9714285714285714,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,767.1427660156463,0.01278571276692744,0.02606848875898706,0.1438025178738046,0.9924071016476137,0.13293685012677584,0.058555855740970934,1.0312675588619817,4.518845522697092e-05
hsconf_b0.2_top2500_t0.0005,hsconf_b0.2,hs_conf,0.2,topk,0.0005,2500,1.0,7.32840900013079e-05,0.00010475589217716825,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,2462.5215529893253,0.04104202588315542,0.0196818645856436,0.14167450336307746,0.9955359017422218,0.12720835808917888,0.023558260209107534,1.0702563799665026,4.603697282003605e-05
hsconf_b0.2_top5000_t0.00012,hsconf_b0.2,hs_conf,0.2,topk,0.00012,5000,1.0,7.375614733022623e-05,0.00010453390321460407,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,2895.855698567414,0.048264261642790234,0.01943571727374303,0.1427665077962849,0.9957021251386258,0.1274866958154684,0.018977294209067914,1.066315492698521,4.645353290831334e-05
hsconf_b0.2_soft_t0.00018_p2,hsconf_b0.2,hs_conf,0.2,soft,0.00018,0,2.0,7.388428050560201e-05,0.00010480222654221786,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,2399.1483962223488,0.03998580660370581,0.01963109668842718,0.14057366880758176,0.9956039591038982,0.12768885082088602,0.02144930203587546,1.0691667767510649,4.664874691559256e-05
hsconf_b0.2_elite2500,hsconf_b0.2,hs_conf,0.2,elite,0.0,2500,1.0,7.466149776729752e-05,0.00010735400812298215,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,2500.0,0.041666666666666664,0.01971030370448207,0.1419168266714656,0.9955351111604265,0.12721760000000054,0.023250239110234376,1.0697443775175954,4.806390957247916e-05
hsconf_b0.35_top250_t0.00012,hsconf_b0.35,hs_conf,0.35,topk,0.00012,250,1.0,7.383220415827524e-05,0.000122812530299302,0.9714285714285714,0.0001891060880477552,0.0002802793059459326,0.0013764153466912182,222.77206437236904,0.0037128677395394842,0.0385234039465959,0.2254664504129465,0.9833772388260317,0.15597354823018153,0.21576356325697268,1.1103033887375577,5.067819387595788e-05
hs_b0.25_top500_t0.00025,hs_b0.25,hs,0.25,topk,0.00025,500,1.0,7.326983022433731e-05,0.00012389410300704868,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,484.8436192365992,0.008080726987276653,0.03510532513333169,0.19808099594661233,0.9870334190084322,0.14807334476555614,0.11341316944643884,0.9750133295462777,5.080726575053557e-05
hs_b0.18_top2500_t0.00012,hs_b0.18,hs,0.18,topk,0.00012,2500,1.0,7.635439991601463e-05,0.0001126152142940913,0.9654135338345864,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,1805.3513473895975,0.03008918912315996,0.024179215589102843,0.12761126489711316,0.9940137880741516,0.13142145022266385,0.03106659437725162,1.0042192616415002,5.089166213615401e-05
hs_b0.1_soft_t0.00055_p1,hs_b0.1,hs,0.1,soft,0.00055,0,1.0,7.34854920950683e-05,0.00012634635676741018,0.9714285714285714,0.00013151513821918698,0.000260035023755434,0.0013983720282944073,28927.97297207522,0.48213288286792033,0.013225494265495758,0.06551403177196641,0.9983127437677701,0.11493057717314015,0.0020218194135474725,1.1080741852245173,5.121493842977799e-05
hs_b0.25_soft_t8e-05_p1.5,hs_b0.25,hs,0.25,soft,8e-05,0,1.5,7.520475023576551e-05,0.00011796967907923354,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,328.84666291240114,0.005480777715206686,0.03652974691038119,0.18201776070461617,0.9861001511456716,0.14912418053880347,0.10695736176743319,0.9741322510496541,5.126107978000999e-05
hs_b0.25_top500_t0.0005,hs_b0.25,hs,0.25,topk,0.0005,500,1.0,7.512912308363191e-05,0.00012562615774006102,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,496.55394902797207,0.008275899150466202,0.035009514713064946,0.19789302849680124,0.9871030820195392,0.14814134535259174,0.11181176162863488,0.973287880483018,5.309957229308327e-05
hsconf_b0.35_top250_t0.00025,hsconf_b0.35,hs_conf,0.35,topk,0.00025,250,1.0,7.555713188582471e-05,0.00012589918979964527,0.9654135338345864,0.0001891060880477552,0.0002802793059459326,0.0013764153466912182,244.29681183821904,0.004071613530636984,0.03785245583512759,0.2126798187935353,0.9841404032508799,0.15549687732711856,0.2048629819889066,1.1003681762416817,5.3415387982352574e-05
hsconf_b0.2_top5000_t0.00025,hsconf_b0.2,hs_conf,0.2,topk,0.00025,5000,1.0,7.932029494497078e-05,0.00011539404151433289,0.9609022556390976,0.00015526611056316636,0.0002666279303118516,0.0013955016018068422,4467.3405287745245,0.0744556754795754,0.019211036518726302,0.14496345069708633,0.9959101506487701,0.12738851315122957,0.01298893985668917,1.0595243996852615,5.4732715097990104e-05
hs_b0.25_elite500,hs_b0.25,hs,0.25,elite,0.0,500,1.0,7.687725999166087e-05,0.0001269337596417106,0.9609022556390976,0.00016748652445669338,0.00027578518875191716,0.0013719216438996206,500.0000000000001,0.008333333333333335,0.034995781818137825,0.197460857779025,0.9871070516068794,0.14822400000000002,0.11140840939386205,0.9728008762573173,5.517460967652462e-05
hs_b0.18_soft_t0.00012_p1.5,hs_b0.18,hs,0.18,soft,0.00012,0,1.5,7.927377246916608e-05,0.0001185590695516348,0.9654135338345864,0.00019896343073439902,0.0002695207019025553,0.0013839236764949326,1839.0206639942014,0.030650344399903356,0.024234211965518837,0.1290079634794954,0.9940541400202983,0.13161026427328004,0.027663704909211148,1.0001501752335025,5.529699850369132e-05
