kind,iteration,config_id,prior_kind,beta,best_world_mae,top100_world_mae,p01_world_mae,median_world_mae
permute_hs_rows,36,hs_b0.1,hs,0.1,0.00017638713265645135,0.00032597679618890583,0.00036993723949310317,0.0014331841606673697
permute_hs_rows,37,hs_b0.1,hs,0.1,0.0001879806384188394,0.0003369846312306212,0.00037586658635165433,0.0014092531992259982
permute_hs_rows,38,hs_b0.1,hs,0.1,0.00022889706157685867,0.00033827931997216403,0.0003751028321550857,0.0014001719568357328
permute_hs_rows,39,hs_b0.1,hs,0.1,0.00018610548336348313,0.0003436677831445817,0.0003833749079002799,0.0014049283224579082
permute_hs_rows,40,hs_b0.1,hs,0.1,0.00020840494634866198,0.0003477114145658007,0.00038263538772274306,0.0013913337966231089
permute_hs_rows,41,hs_b0.1,hs,0.1,0.0002118662876015977,0.00033525518877445523,0.00037217479312200537,0.001385094796580792
permute_hs_rows,42,hs_b0.1,hs,0.1,0.00020236582474385872,0.0003442841680986092,0.0003830225933651324,0.0014082456333601176
permute_hs_rows,43,hs_b0.1,hs,0.1,0.0002074582431744392,0.0003405515740355374,0.00037730686435811345,0.0014194251237327337
permute_hs_rows,44,hs_b0.1,hs,0.1,0.00019513810002585948,0.00033353573792525403,0.00036940814096813603,0.0014250592437725865
permute_hs_rows,45,hs_b0.1,hs,0.1,0.0002000290761061509,0.0003278786499858845,0.0003671286466502829,0.001414362025834389
permute_hs_rows,46,hs_b0.1,hs,0.1,0.00023566398090065708,0.00033671100884481736,0.0003730011567053069,0.0014031219490413947
permute_hs_rows,47,hs_b0.1,hs,0.1,0.00023897887164689755,0.0003481686000415496,0.00038563495382789274,0.0014118235424269792
permute_hs_rows,48,hs_b0.1,hs,0.1,0.00020882828612239223,0.00035336708329770136,0.0003875313548303909,0.0014233514665955374
permute_hs_rows,49,hs_b0.1,hs,0.1,0.00019595459829949589,0.000345287943808839,0.00037673166311386796,0.0014017354553869594
permute_hs_rows,50,hs_b0.1,hs,0.1,0.00023829522487054424,0.00034337895402143686,0.0003759139129062932,0.001429333324251064
permute_hs_rows,51,hs_b0.1,hs,0.1,0.00015633758414943574,0.0003413946944531268,0.0003859646162362535,0.0013817135633479986
permute_hs_rows,52,hs_b0.1,hs,0.1,0.000175748362308434,0.0003391124356205753,0.00037108678648509164,0.0013907320332151112
permute_hs_rows,53,hs_b0.1,hs,0.1,0.0002109652153409052,0.00034687161530700875,0.00038467926263986967,0.001435115455933396
permute_hs_rows,54,hs_b0.1,hs,0.1,0.00015045194098726845,0.0003378584889598975,0.00037744673405007255,0.0014105336382288546
permute_hs_rows,55,hs_b0.1,hs,0.1,0.00021794950652462443,0.0003500624310709712,0.0003830206101580097,0.0014132187328767653
permute_hs_rows,56,hs_b0.1,hs,0.1,0.00023982278719460997,0.00034716977190096186,0.0003809168214170503,0.0014073346877785
permute_hs_rows,57,hs_b0.1,hs,0.1,0.00017619673896392926,0.00034423198040485546,0.0003844271645244399,0.0014330391535941648
permute_hs_rows,58,hs_b0.1,hs,0.1,0.00022531027869564322,0.00033067808668377013,0.0003637807975544619,0.0014197553320556854
permute_hs_rows,59,hs_b0.1,hs,0.1,0.00023945941839408018,0.00034730086271911266,0.0003768332888984846,0.001401022296397607
permute_hs_rows,60,hs_b0.1,hs,0.1,0.00019922172677853514,0.00034650054602065433,0.00038263322982147566,0.001396270015880989
permute_hs_rows,61,hs_b0.1,hs,0.1,0.00022245716859402783,0.0003388741531514227,0.0003782168631163687,0.0014149224575062407
permute_hs_rows,62,hs_b0.1,hs,0.1,0.00022741767709818654,0.0003486007098397128,0.00038348788724249866,0.0014367482149843674
permute_hs_rows,63,hs_b0.1,hs,0.1,0.00021404358986891903,0.0003559904615597967,0.00039233115666387127,0.0014262721715073666
permute_hs_rows,64,hs_b0.1,hs,0.1,0.00020550705527046736,0.00035275359922404314,0.00038915466286177085,0.001403261952060469
permute_hs_rows,65,hs_b0.1,hs,0.1,0.00021556711329193454,0.00033709069254358337,0.00037274369308624896,0.0013983919500714839
permute_hs_rows,66,hs_b0.1,hs,0.1,0.00020140373436857567,0.00034160130714088334,0.00037508500204225747,0.0013942400874045323
permute_hs_rows,67,hs_b0.1,hs,0.1,0.0002252509570226103,0.000339917516409151,0.0003698123415617182,0.001372701476639115
permute_hs_rows,68,hs_b0.1,hs,0.1,0.0002061074896335246,0.000346363331195123,0.00038510697113204427,0.0014060482764091447
permute_hs_rows,69,hs_b0.1,hs,0.1,0.0001847135897174999,0.0003514371270196682,0.00038370382149018696,0.0013983251560083258
permute_hs_rows,70,hs_b0.1,hs,0.1,0.00025049857439527455,0.000347504089974247,0.00038244346657721393,0.0014222598955241617
permute_hs_rows,71,hs_b0.1,hs,0.1,0.00025799526315375916,0.0003554830554138202,0.0003917283094121639,0.0014192934140911063
permute_hs_rows,72,hs_b0.1,hs,0.1,0.0002115517081469548,0.0003503776689856216,0.0003848498511063444,0.0014279940903667214
permute_hs_rows,73,hs_b0.1,hs,0.1,0.00023075234800437873,0.0003443327880641562,0.0003744548108064194,0.0013977433123322338
permute_hs_rows,74,hs_b0.1,hs,0.1,0.0001778101275359951,0.00033245288799222577,0.00037902501550677394,0.0013979092015156513
permute_hs_rows,75,hs_b0.1,hs,0.1,0.00022304138458289273,0.0003496209285762327,0.0003846077224023657,0.001418454191991974
permute_hs_rows,76,hs_b0.1,hs,0.1,0.00023691942603365073,0.00035311956223373157,0.000387385302649452,0.0013886941291195083
permute_hs_rows,77,hs_b0.1,hs,0.1,0.00017953439064509425,0.00034380903434763166,0.00038402081634049217,0.0013962830176772532
permute_hs_rows,78,hs_b0.1,hs,0.1,0.00019597642187566856,0.0003343081249383956,0.00037320948655305126,0.0014522969472747687
permute_hs_rows,79,hs_b0.1,hs,0.1,0.00018438206940213,0.00035670960699782166,0.00039381601337423885,0.0013823817737453705
