action_id,route_id,row,subject_id,sleep_date,route_name,route_targets,mode,route_group,route_n_cells,action_cells,action_q2_cells,changed_cells,model_pred_delta_vs_h057,posterior_delta_vs_h057,hard_diag_delta_vs_h057,anti_h088_direction_rate,h057_positive_align_rate,selected_conflict_rate,selected_toxic_mean,selected_safe_cell_mean,mean_bad_same_rank,mean_h098_frontier_cell_score,max_h098_frontier_cell_score,assignment_route_score,h071_route_score,h071_route_rank,h071_novelty_rank,h071_shortcut_avoid_rank,Q1_cells,Q2_cells,Q3_cells,S1_cells,S2_cells,S3_cells,S4_cells,h099_route_score,basis_spec,basis_id,basis_alpha,basis_cap,basis_norm_l2,basis_norm_l1
r040_s_stage_frontier_descent,r040_s_stage,40,id02,2024-09-08,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.6835471899615965e-06,1.3579656540307518e-06,9.47478636165686e-07,1.0,0.0,0.0,0.6285428571428572,0.4716227428571429,0.1785714285714285,0.4143942742857143,0.4143942742857143,0.8282336956521738,2.0628723022901716,0.9021739130434784,0.5849184782608695,0.8582427536231884,0,0,0,0,0,1,0,0.4242014147477763,basis_objective_a042,basis_objective_a042__r040_s_stage_frontier_descent,0.42,0.56,0.1115512378120328,0.1115512378120328
r153_s_stage_frontier_descent,r153_s_stage,153,id07,2024-07-15,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.1644211728420737e-06,2.8559160393095307e-06,2.0068616541387866e-06,1.0,0.0,0.0,0.6725142857142856,0.5293378285714285,0.1785714285714285,0.4357606399999999,0.4357606399999999,0.8558786231884058,2.143210859433029,0.9248188405797102,0.5849184782608695,0.9456521739130436,0,0,0,0,0,1,0,0.42406711556502646,basis_objective_a042,basis_objective_a042__r153_s_stage_frontier_descent,0.42,0.56,0.12168134363090136,0.12168134363090136
r119_q3_s_stage_frontier_descent,r119_q3_s_stage,119,id05,2024-11-07,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,3,0,3,-1.0304532663004784e-05,1.1589804950549107e-06,3.984038865450497e-06,0.6666666666666666,0.0,0.0,0.6217142857142858,0.4218394285714285,0.2796190476190476,0.3507793714285714,0.3699774057142857,0.8646331521739131,2.0412334129545755,0.8958333333333334,0.8054800724637681,0.9017210144927535,0,0,1,0,1,1,0,0.4225032157959948,basis_objective_a042,basis_objective_a042__r119_q3_s_stage_frontier_descent,0.42,0.56,0.257338980573178,0.3823545620557099
r113_s23_core_frontier_descent,r113_s23_core,113,id05,2024-10-07,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.593970387419135e-06,3.647485197161762e-06,2.325199835324422e-06,1.0,0.0,0.0,0.6838285714285715,0.5488205714285713,0.1785714285714285,0.43830548571428574,0.43830548571428574,0.6466983695652173,1.5588535643064494,0.7119565217391305,0.1526268115942029,0.8106884057971014,0,0,0,0,1,0,0,0.42184691373052235,basis_objective_a042,basis_objective_a042__r113_s23_core_frontier_descent,0.42,0.56,0.11929155348017098,0.11929155348017098
r150_s23_core_frontier_descent,r150_s23_core,150,id06,2024-08-24,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-3.761730691884406e-06,-3.641697263867446e-08,2.0128691152642144e-07,0.0,1.0,0.0,0.0,0.6453625142857142,0.1785714285714285,0.43070453714285717,0.43070453714285717,0.2773731884057971,0.8581488148129099,0.2817028985507246,0.46875,0.2418478260869565,0,0,0,0,1,0,0,0.42052573797404086,basis_objective_a042,basis_objective_a042__r150_s23_core_frontier_descent,0.42,0.56,0.062285342021794976,0.062285342021794976
r145_q3_s_stage_frontier_descent,r145_q3_s_stage,145,id06,2024-08-15,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-2.2568442720937104e-06,2.824358292106708e-06,2.3469970900759572e-06,1.0,0.0,0.0,0.6609857142857143,0.5540682857142856,0.1785714285714285,0.3962385428571429,0.4535889942857143,0.9004030797101449,2.490523100953958,0.9836956521739132,0.5849184782608695,0.9560688405797102,0,0,0,1,0,1,0,0.4199008716914747,basis_objective_a042,basis_objective_a042__r145_q3_s_stage_frontier_descent,0.42,0.56,0.1481744901376631,0.18723439787030388
r249_s14_edge_frontier_descent,r249_s14_edge,249,id10,2024-09-27,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-2.3442783836108037e-06,6.095372615788337e-06,3.1361296930843323e-06,1.0,0.0,0.0,0.6845142857142857,0.5828673142857143,0.1785714285714285,0.4493535885714286,0.4493535885714286,0.5798007246376812,1.3655956228723638,0.6100543478260869,0.3154438405797101,0.5045289855072463,0,0,0,1,0,0,0,0.4198211338126597,basis_objective_a042,basis_objective_a042__r249_s14_edge_frontier_descent,0.42,0.56,0.13269162669137435,0.13269162669137435
r177_s_stage_frontier_descent,r177_s_stage,177,id07,2024-08-28,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-3.6707439599515616e-05,7.706207661283074e-06,3.477455944123806e-06,1.0,0.0,0.0,0.5487428571428572,0.2694747428571428,0.7174285714285715,0.3506669028571429,0.38410401142857153,0.5899501811594202,1.325107866575886,0.5878623188405797,0.8054800724637681,0.458786231884058,0,0,0,1,1,0,0,0.4195969775857343,basis_objective_a042,basis_objective_a042__r177_s_stage_frontier_descent,0.42,0.56,0.2580922572828453,0.34146651998326855
r006_q3_s_stage_frontier_descent,r006_q3_s_stage,6,id01,2024-08-07,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-2.1619127425749705e-06,3.3680782280839463e-06,2.238491912415526e-06,1.0,0.0,0.0,0.6768857142857143,0.5745287999999998,0.1785714285714285,0.42314659428571433,0.42314659428571433,0.8449682971014493,2.0942303846034407,0.9103260869565216,0.7373188405797102,0.7368659420289855,0,0,0,0,1,0,0,0.4193310672209476,basis_objective_a042,basis_objective_a042__r006_q3_s_stage_frontier_descent,0.42,0.56,0.1003345863683466,0.1003345863683466
r006_s_stage_frontier_descent,r006_s_stage,6,id01,2024-08-07,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.1619127425749705e-06,3.3680782280839463e-06,2.238491912415526e-06,1.0,0.0,0.0,0.6768857142857143,0.5745287999999998,0.1785714285714285,0.42314659428571433,0.42314659428571433,0.82606884057971,2.062901059433029,0.9026268115942028,0.5849184782608695,0.7830615942028986,0,0,0,0,1,0,0,0.41763011613399104,basis_objective_a042,basis_objective_a042__r006_s_stage_frontier_descent,0.42,0.56,0.1003345863683466,0.1003345863683466
r145_s_stage_frontier_descent,r145_s_stage,145,id06,2024-08-15,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-2.2568442720937104e-06,2.824358292106708e-06,2.3469970900759572e-06,1.0,0.0,0.0,0.6609857142857143,0.5540682857142856,0.1785714285714285,0.3962385428571429,0.4535889942857143,0.8739628623188405,2.403102673718742,0.9732789855072465,0.46875,0.9918478260869564,0,0,0,1,0,1,0,0.4175212521262573,basis_objective_a042,basis_objective_a042__r145_s_stage_frontier_descent,0.42,0.56,0.1481744901376631,0.18723439787030388
r177_s14_edge_frontier_descent,r177_s14_edge,177,id07,2024-08-28,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-4.1528790615004115e-05,5.90518481892243e-06,2.4098413810305096e-06,1.0,0.0,0.0,0.5126571428571429,0.2082572571428571,0.788,0.38410401142857153,0.38410401142857153,0.3252400362318841,0.8695012874328258,0.2889492753623188,0.46875,0.4175724637681159,0,0,0,1,0,0,0,0.4170825791251449,basis_objective_a042,basis_objective_a042__r177_s14_edge_frontier_descent,0.42,0.56,0.23520000000000002,0.23520000000000002
r131_s_stage_frontier_descent,r131_s_stage,131,id06,2024-07-10,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.1991813558125666e-06,1.7661944781367283e-06,9.245270860210086e-07,1.0,0.0,0.0,0.6817714285714287,0.5802987428571427,0.1785714285714285,0.4148430171428571,0.4148430171428571,0.7982065217391304,1.911220616575886,0.8596014492753623,0.6632699275362319,0.7210144927536232,0,0,0,0,1,0,0,0.41691090168220857,basis_objective_a042,basis_objective_a042__r131_s_stage_frontier_descent,0.42,0.56,0.09258549280262206,0.09258549280262206
r206_q3_quality_frontier_descent,r206_q3_quality,206,id09,2024-08-11,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-9.895405144346131e-06,5.27298948101985e-06,3.6289750000456494e-06,1.0,0.0,0.0,0.5604857142857144,0.3440697142857143,0.5605714285714286,0.39048868571428574,0.39048868571428574,0.4042255434782608,1.093636341108137,0.4402173913043478,0.1526268115942029,0.4189311594202898,0,0,1,0,0,0,0,0.41523522077349345,basis_objective_a042,basis_objective_a042__r206_q3_quality_frontier_descent,0.42,0.56,0.21927589561892144,0.21927589561892144
r094_q3_s_stage_frontier_descent,r094_q3_s_stage,94,id04,2024-10-15,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-9.451428121225701e-06,4.891727345636644e-06,4.793916489965173e-06,1.0,0.0,0.0,0.6159857142857144,0.35339022857142843,0.4675714285714285,0.36168073714285714,0.37451741714285713,0.598292572463768,1.3586537567556989,0.6068840579710145,0.7373188405797102,0.473731884057971,0,0,1,1,0,0,0,0.41477839216435336,basis_objective_a042,basis_objective_a042__r094_q3_s_stage_frontier_descent,0.42,0.56,0.22481331788730968,0.2848294869723789
r073_q3_quality_frontier_descent,r073_q3_quality,73,id03,2024-09-19,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-9.847505863625405e-06,5.40676248541774e-06,3.3464959538994496e-06,1.0,0.0,0.0,0.621,0.4039113142857143,0.636,0.40037113142857145,0.40037113142857145,0.3982653985507247,1.0586188553938511,0.4166666666666667,0.1526268115942029,0.3935688405797101,0,0,1,0,0,0,0,0.4137576019542163,basis_objective_a042,basis_objective_a042__r073_q3_quality_frontier_descent,0.42,0.56,0.22607255095324572,0.22607255095324572
r053_q3_quality_frontier_descent,r053_q3_quality,53,id02,2024-10-10,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-8.489537185950324e-06,6.607240750413913e-06,5.541584561595496e-06,1.0,0.0,0.0,0.6480857142857144,0.4210574857142857,0.6142857142857143,0.40621831999999997,0.40621831999999997,0.4872961956521739,1.2739538268224226,0.5652173913043478,0.0337409420289855,0.4977355072463768,0,0,1,0,0,0,0,0.4134182902464934,basis_objective_a042,basis_objective_a042__r053_q3_quality_frontier_descent,0.42,0.56,0.2199789177373827,0.2199789177373827
r217_q3_s_stage_frontier_descent,r217_q3_s_stage,217,id09,2024-09-08,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-2.2261506494742614e-06,3.595698345883034e-06,1.1034130184896764e-06,1.0,0.0,0.0,0.5780571428571428,0.5827969142857142,0.1785714285714285,0.40042426285714283,0.40042426285714283,0.7837318840579709,1.817264530394906,0.8269927536231884,0.5849184782608695,0.7971014492753623,0,0,0,1,0,0,0,0.4111168932395501,basis_objective_a042,basis_objective_a042__r217_q3_s_stage_frontier_descent,0.42,0.56,0.09561581867278698,0.09561581867278698
r040_s23_core_frontier_descent,r040_s23_core,40,id02,2024-09-08,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.6835471899615965e-06,1.3579656540307518e-06,9.47478636165686e-07,1.0,0.0,0.0,0.6285428571428572,0.4716227428571429,0.1785714285714285,0.4143942742857143,0.4143942742857143,0.675683876811594,1.6726805867840058,0.7694746376811594,0.1526268115942029,0.9112318840579712,0,0,0,0,0,1,0,0.4104719310521241,basis_objective_a042,basis_objective_a042__r040_s23_core_frontier_descent,0.42,0.56,0.1115512378120328,0.1115512378120328
r040_q3_s_stage_frontier_descent,r040_q3_s_stage,40,id02,2024-09-08,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-3.967923048044694e-06,5.4595987524812154e-06,2.597021752669405e-06,1.0,0.0,0.0,0.6309857142857143,0.4591625714285714,0.4667142857142857,0.3854065428571429,0.4143942742857143,0.8683740942028985,2.1511654632421933,0.9284420289855072,0.7373188405797102,0.7549818840579711,0,0,1,0,0,1,0,0.40922798851814596,basis_objective_a042,basis_objective_a042__r040_q3_s_stage_frontier_descent,0.42,0.56,0.19820101427728715,0.27538030545007036
r153_s23_core_frontier_descent,r153_s23_core,153,id07,2024-07-15,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.1644211728420737e-06,2.8559160393095307e-06,2.0068616541387866e-06,1.0,0.0,0.0,0.6725142857142856,0.5293378285714285,0.1785714285714285,0.4357606399999999,0.4357606399999999,0.6818478260869565,1.5958968911585687,0.7332427536231884,0.3154438405797101,0.9406702898550724,0,0,0,0,0,1,0,0.408404343825896,basis_objective_a042,basis_objective_a042__r153_s23_core_frontier_descent,0.42,0.56,0.12168134363090136,0.12168134363090136
r131_s23_core_frontier_descent,r131_s23_core,131,id06,2024-07-10,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.1991813558125666e-06,1.7661944781367283e-06,9.245270860210086e-07,1.0,0.0,0.0,0.6817714285714287,0.5802987428571427,0.1785714285714285,0.4148430171428571,0.4148430171428571,0.6974547101449274,1.6369799594466568,0.7495471014492754,0.3154438405797101,0.873641304347826,0,0,0,0,1,0,0,0.4078432386387303,basis_objective_a042,basis_objective_a042__r131_s23_core_frontier_descent,0.42,0.56,0.09258549280262206,0.09258549280262206
r006_s23_core_frontier_descent,r006_s23_core,6,id01,2024-08-07,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.1619127425749705e-06,3.3680782280839463e-06,2.238491912415526e-06,1.0,0.0,0.0,0.6768857142857143,0.5745287999999998,0.1785714285714285,0.42314659428571433,0.42314659428571433,0.7157880434782609,1.7438776372138176,0.7980072463768116,0.1526268115942029,0.9411231884057972,0,0,0,0,1,0,0,0.40770484439486065,basis_objective_a042,basis_objective_a042__r006_s23_core_frontier_descent,0.42,0.56,0.1003345863683466,0.1003345863683466
r217_s_stage_frontier_descent,r217_s_stage,217,id09,2024-09-08,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.2261506494742614e-06,3.595698345883034e-06,1.1034130184896764e-06,1.0,0.0,0.0,0.5780571428571428,0.5827969142857142,0.1785714285714285,0.40042426285714283,0.40042426285714283,0.7415036231884058,1.7939092594330286,0.8170289855072463,0.3154438405797101,0.8609601449275363,0,0,0,1,0,0,0,0.4073163497612892,basis_objective_a042,basis_objective_a042__r217_s_stage_frontier_descent,0.42,0.56,0.09561581867278698,0.09561581867278698
r053_q3_s_stage_frontier_descent,r053_q3_s_stage,53,id02,2024-10-10,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-9.676031228472628e-06,5.676758242591198e-06,4.800488250931569e-06,0.5,0.0,0.0,0.6603428571428571,0.4927633142857142,0.3964285714285714,0.36853976,0.40621831999999997,0.918088768115942,2.5570036197957604,0.9895833333333334,0.6632699275362319,0.948822463768116,0,0,1,0,0,1,0,0.40569052796474864,basis_objective_a042,basis_objective_a042__r053_q3_s_stage_frontier_descent,0.42,0.56,0.2636849241724951,0.3653715413017999
r217_s14_edge_frontier_descent,r217_s14_edge,217,id09,2024-09-08,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-2.2261506494742614e-06,3.595698345883034e-06,1.1034130184896764e-06,1.0,0.0,0.0,0.5780571428571428,0.5827969142857142,0.1785714285714285,0.40042426285714283,0.40042426285714283,0.7187454710144927,1.7195541152376834,0.7880434782608695,0.1526268115942029,0.9528985507246376,0,0,0,1,0,0,0,0.405268116065637,basis_objective_a042,basis_objective_a042__r217_s14_edge_frontier_descent,0.42,0.56,0.09561581867278698,0.09561581867278698
r030_q3_quality_frontier_descent,r030_q3_quality,30,id02,2024-08-29,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-8.34182732268869e-06,3.0888607839488225e-06,3.2914603429018585e-06,1.0,0.0,0.0,0.5433428571428571,0.2930033142857142,0.4548571428571428,0.3914334742857143,0.3914334742857143,0.392445652173913,1.0486391982509942,0.4048913043478261,0.1526268115942029,0.6154891304347826,0,0,1,0,0,0,0,0.4043943564809076,basis_objective_a042,basis_objective_a042__r030_q3_quality_frontier_descent,0.42,0.56,0.20679755438337968,0.20679755438337968
r156_q3_s_stage_frontier_descent,r156_q3_s_stage,156,id07,2024-07-18,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-8.04963733066794e-06,1.476293110189479e-06,4.448486253071943e-06,0.5,0.0,0.0,0.7105285714285714,0.26904188571428567,0.1785714285714285,0.38427733142857146,0.4166130971428572,0.8457155797101449,1.904939007259019,0.8577898550724637,0.8054800724637681,0.8378623188405797,0,0,1,0,1,0,0,0.40259364802989295,basis_objective_a042,basis_objective_a042__r156_q3_s_stage_frontier_descent,0.42,0.56,0.24132961576530987,0.3267141473445217
r129_q3_quality_frontier_descent,r129_q3_quality,129,id06,2024-07-08,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-9.014043929998208e-06,5.418435066215033e-06,3.3236442756469257e-06,1.0,0.0,0.0,0.5978571428571429,0.4267277714285715,0.6542857142857142,0.3885442057142857,0.3885442057142857,0.3879823369565217,1.104197541108137,0.4461050724637681,0.0337409420289855,0.3172554347826087,0,0,1,0,0,0,0,0.3989352448110447,basis_objective_a042,basis_objective_a042__r129_q3_quality_frontier_descent,0.42,0.56,0.2143645889736155,0.2143645889736155
r054_q3_s_stage_frontier_descent,r054_q3_s_stage,54,id02,2024-10-12,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,3,0,3,-1.5627498349535945e-05,4.181062055319752e-06,2.5613934787636116e-06,0.3333333333333333,0.0,0.0,0.6429714285714286,0.4663960380952381,0.3803809523809523,0.3430216990476191,0.3686159314285714,0.9057291666666666,2.4233772435268244,0.9759963768115942,0.5849184782608695,0.9365942028985508,0,0,1,0,1,1,0,0.3986942233806913,basis_objective_a042,basis_objective_a042__r054_q3_s_stage_frontier_descent,0.42,0.56,0.3155683069841597,0.533982914952937
r177_q3_s_stage_frontier_descent,r177_q3_s_stage,177,id07,2024-08-28,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,3,0,3,-3.60534430313439e-05,1.1743793668266746e-05,6.535186401641159e-06,1.0,0.0,0.0,0.5178571428571429,0.19600697142857135,0.7297142857142856,0.34493117333333334,0.38410401142857153,0.5142889492753624,1.1322091131194232,0.463768115942029,0.9026268115942028,0.360054347826087,0,0,1,1,1,0,0,0.39856817724924104,basis_objective_a042,basis_objective_a042__r177_q3_s_stage_frontier_descent,0.42,0.56,0.3491857002647079,0.5766665199832686
r182_q3_quality_frontier_descent,r182_q3_quality,182,id08,2024-08-01,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.0082766494538104e-05,4.550231890361214e-06,4.1792370809424304e-06,1.0,0.0,0.0,0.6166285714285714,0.3375214857142856,0.6685714285714286,0.38709957714285714,0.38709957714285714,0.3529483695652173,0.9766536553938512,0.3519021739130434,0.1526268115942029,0.4302536231884058,0,0,1,0,0,0,0,0.39763622905057316,basis_objective_a042,basis_objective_a042__r182_q3_quality_frontier_descent,0.42,0.56,0.22458042377022386,0.22458042377022386
r099_s_stage_frontier_descent,r099_s_stage,99,id04,2024-10-20,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-1.546357436050215e-06,2.3583713411225613e-06,1.6395400296221419e-06,1.0,0.0,0.0,0.6895714285714285,0.6262330285714286,0.1785714285714285,0.43332044571428574,0.43332044571428574,0.8830027173913043,2.4120911308616004,0.9746376811594204,0.46875,0.958786231884058,0,0,0,1,0,0,0,0.39763365147120333,basis_objective_a042,basis_objective_a042__r099_s_stage_frontier_descent,0.42,0.56,0.10404859275865824,0.10404859275865824
r071_s14_edge_frontier_descent,r071_s14_edge,71,id03,2024-09-17,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,-2.169727098397874e-06,3.7658662008326914e-06,4.325885071043701e-06,1.0,0.0,0.0,0.6779999999999999,0.5498527999999998,0.1785714285714285,0.38943956571428573,0.4419105828571429,0.7676041666666666,2.018782360735131,0.8894927536231884,0.0337409420289855,0.998641304347826,0,0,0,1,0,0,1,0.39669842427287966,basis_objective_a042,basis_objective_a042__r071_s14_edge_frontier_descent,0.42,0.56,0.1351624807710651,0.16752640048911693
r176_q3_quality_frontier_descent,r176_q3_quality,176,id07,2024-08-27,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.1122960346322775e-05,6.079590183482722e-06,4.8221184434297075e-06,1.0,0.0,0.0,0.5886857142857143,0.3014770285714286,0.6817142857142857,0.3776139885714286,0.3776139885714286,0.2857744565217391,0.8120552553938514,0.2586050724637681,0.1526268115942029,0.3822463768115942,0,0,1,0,0,0,0,0.3965258405491822,basis_objective_a042,basis_objective_a042__r176_q3_quality_frontier_descent,0.42,0.56,0.22623481210248161,0.22623481210248161
r019_q3_s_stage_frontier_descent,r019_q3_s_stage,19,id01,2024-09-08,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-8.401617408417038e-06,1.1699120700102478e-06,7.157001478822541e-06,1.0,0.0,0.0,0.8100857142857143,0.08571828571428565,0.5015714285714286,0.3675915428571429,0.4285717371428571,0.7445878623188406,1.705106596239892,0.7807971014492754,0.7373188405797102,0.7454710144927537,0,0,1,0,0,0,1,0.39525083385703985,basis_objective_a042,basis_objective_a042__r019_q3_s_stage_frontier_descent,0.42,0.56,0.27752318092702394,0.38250945642372614
r038_q3_s_stage_frontier_descent,r038_q3_s_stage,38,id02,2024-09-06,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-5.034178758298643e-06,-1.1540264114353674e-06,-8.130644255920352e-07,0.5,0.0,0.0,0.6845142857142856,0.5667591999999999,0.1785714285714285,0.3768976342857143,0.39245285714285716,0.8327264492753623,1.985042552435812,0.8817934782608695,0.6632699275362319,0.7730978260869565,0,0,0,0,1,1,0,0.39433771202082496,basis_objective_a042,basis_objective_a042__r038_q3_s_stage_frontier_descent,0.42,0.56,0.2144029812711399,0.2760998677047036
r164_s14_edge_frontier_descent,r164_s14_edge,164,id07,2024-07-26,s14_edge,"S1,S4",frontier_descent,objective,2,2,0,2,9.319559579222189e-07,1.968358824485104e-07,-9.042056144987377e-08,1.0,1.0,1.0,0.47674285714285713,0.0625157714285713,0.966,0.3922026628571429,0.3923701142857143,0.1131793478260869,0.3593673432974166,0.0398550724637681,0.46875,0.0108695652173913,0,0,0,1,0,0,1,0.3941919720945159,basis_objective_a042,basis_objective_a042__r164_s14_edge_frontier_descent,0.42,0.56,0.05696711003985893,0.0796180373833056
r085_s23_core_frontier_descent,r085_s23_core,85,id04,2024-09-16,s23_core,"S2,S3",frontier_descent,objective,2,1,0,1,-2.346773374325051e-06,2.5516031641677493e-06,1.7767135293757435e-06,1.0,0.0,0.0,0.6656571428571427,0.5204835428571429,0.1785714285714285,0.4067609257142857,0.4067609257142857,0.5373097826086957,1.2680072964559672,0.5597826086956522,0.3154438405797101,0.7364130434782609,0,0,0,0,1,0,0,0.3939124904743695,basis_objective_a042,basis_objective_a042__r085_s23_core_frontier_descent,0.42,0.56,0.09328940264575032,0.09328940264575032
r038_s_stage_frontier_descent,r038_s_stage,38,id02,2024-09-06,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,2,0,2,-5.034178758298643e-06,-1.1540264114353674e-06,-8.130644255920352e-07,0.5,0.0,0.0,0.6845142857142856,0.5667591999999999,0.1785714285714285,0.3768976342857143,0.39245285714285716,0.8133106884057971,1.9686792094330283,0.8786231884057971,0.46875,0.853713768115942,0,0,0,0,1,1,0,0.3925902935425641,basis_objective_a042,basis_objective_a042__r038_s_stage_frontier_descent,0.42,0.56,0.2144029812711399,0.2760998677047036
r206_q3_s_stage_frontier_descent,r206_q3_s_stage,206,id09,2024-08-11,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,2,0,2,-9.98846741732506e-06,3.296641579144976e-06,2.687122308395899e-06,0.5,0.0,0.0,0.6248571428571429,0.46367497142857145,0.36957142857142855,0.35337549714285715,0.39048868571428574,0.8393614130434782,1.9640766847876767,0.8754528985507246,0.8054800724637681,0.7060688405797102,0,0,1,1,0,0,0,0.3914254952877277,basis_objective_a042,basis_objective_a042__r206_q3_s_stage_frontier_descent,0.42,0.56,0.24801187300153577,0.3351550169059323
r238_q3_s_stage_frontier_descent,r238_q3_s_stage,238,id10,2024-08-23,q3_s_stage,"Q3,S1,S2,S3,S4",frontier_descent,objective,5,1,0,1,-2.1499338907662695e-06,2.2889316443958175e-06,9.505276969763133e-07,1.0,0.0,0.0,0.6647142857142857,0.5368274285714285,0.1785714285714285,0.39398560000000005,0.39398560000000005,0.733990036231884,1.6493492686364295,0.7558876811594203,0.8591485507246377,0.5987318840579711,0,0,0,0,1,0,0,0.39120647094286565,basis_objective_a042,basis_objective_a042__r238_q3_s_stage_frontier_descent,0.42,0.56,0.0805194907972321,0.0805194907972321
r238_s_stage_frontier_descent,r238_s_stage,238,id10,2024-08-23,s_stage,"S1,S2,S3,S4",frontier_descent,objective,4,1,0,1,-2.1499338907662695e-06,2.2889316443958175e-06,9.505276969763133e-07,1.0,0.0,0.0,0.6647142857142857,0.5368274285714285,0.1785714285714285,0.39398560000000005,0.39398560000000005,0.7075317028985508,1.6200832451473146,0.7436594202898551,0.7373188405797102,0.6086956521739131,0,0,0,0,1,0,0,0.38882522094286565,basis_objective_a042,basis_objective_a042__r238_s_stage_frontier_descent,0.42,0.56,0.0805194907972321,0.0805194907972321
r038_s23_core_frontier_descent,r038_s23_core,38,id02,2024-09-06,s23_core,"S2,S3",frontier_descent,objective,2,2,0,2,-5.034178758298643e-06,-1.1540264114353674e-06,-8.130644255920352e-07,0.5,0.0,0.0,0.6845142857142856,0.5667591999999999,0.1785714285714285,0.3768976342857143,0.39245285714285716,0.7661458333333333,1.8556061842724272,0.8392210144927537,0.1526268115942029,1.0,0,0,0,0,1,1,0,0.38834545658604236,basis_objective_a042,basis_objective_a042__r038_s23_core_frontier_descent,0.42,0.56,0.2144029812711399,0.2760998677047036
r099_s14_edge_frontier_descent,r099_s14_edge,99,id04,2024-10-20,s14_edge,"S1,S4",frontier_descent,objective,2,1,0,1,-1.546357436050215e-06,2.3583713411225613e-06,1.6395400296221419e-06,1.0,0.0,0.0,0.6895714285714285,0.6262330285714286,0.1785714285714285,0.43332044571428574,0.43332044571428574,0.7642164855072464,1.900578250653906,0.8559782608695652,0.1526268115942029,0.9605978260869564,0,0,0,1,0,0,0,0.3869428906016381,basis_objective_a042,basis_objective_a042__r099_s14_edge_frontier_descent,0.42,0.56,0.10404859275865824,0.10404859275865824
r016_q3_quality_frontier_descent,r016_q3_quality,16,id01,2024-09-04,q3_quality,Q3,frontier_descent,objective,1,1,0,1,-1.1242077100905479e-05,6.859331447110366e-06,3.936282828858528e-06,1.0,0.0,0.0,0.5965714285714285,0.3197736,0.7451428571428571,0.37374878857142857,0.37374878857142857,0.2781657608695652,0.8760623696795656,0.2921195652173913,0.0337409420289855,0.2617753623188406,0,0,1,0,0,0,0,0.3869128868618103,basis_objective_a042,basis_objective_a042__r016_q3_quality_frontier_descent,0.42,0.56,0.22874925115842465,0.22874925115842465
