split,feature_set,target,logloss,auc,uses_public_score,uses_train_labels,core_representation_frozen,evaluated_rows,probe_calibration_shrink
chronological_holdout,raw_lifelog_pca_calibrated10,Q1,0.6937031453487753,0.5990610328638497,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,Q2,0.676953015914473,0.5404040404040404,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,Q3,0.6559671758718792,0.5645896656534954,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,S1,0.6133338322063469,0.6449864498644987,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,S2,0.6680655242305383,0.6404411764705883,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,S3,0.6603754379595194,0.5998008959681433,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,S4,0.685012434437182,0.6320843091334895,False,True,True,131,0.1
chronological_holdout,raw_lifelog_pca_calibrated10,all,0.6647729379955306,0.6030525100511579,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,Q1,0.6947274431849932,0.6037558685446008,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,Q2,0.6775327248912075,0.5394420394420394,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,Q3,0.6558101100770967,0.5732016210739614,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,S1,0.6134484863677506,0.6523035230352304,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,S2,0.6702120676947557,0.5990196078431372,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,S3,0.6677569927285663,0.5171727227476357,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,S4,0.6886221478282393,0.580327868852459,False,True,True,131,0.1
chronological_holdout,raw_plus_subject_relative_world_model_calibrated10,all,0.6668728532532299,0.5807461787912949,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,Q1,0.6986347358222351,0.5112676056338028,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,Q2,0.6785524206475497,0.5416065416065416,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,Q3,0.6555115912205439,0.6286727456940222,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,S1,0.618800081597417,0.578590785907859,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,S2,0.6758846083887515,0.4752450980392157,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,S3,0.6692424574071486,0.46515679442508717,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,S4,0.6933346413584475,0.5306791569086651,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_energy_calibrated10,all,0.6699943623488706,0.5330312468878847,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,Q1,0.6962912369507354,0.5481220657276996,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,Q2,0.68064227521786,0.4944684944684945,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,Q3,0.6580341399582571,0.5364741641337386,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,S1,0.620313697471263,0.5590785907859078,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,S2,0.6748510732080407,0.5107843137254903,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,S3,0.6674434311015306,0.4972623195619711,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,S4,0.6939353152321133,0.5023419203747073,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_full_calibrated10,all,0.6702158813056858,0.5212188383968585,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,Q1,0.698133527391242,0.5223004694835681,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,Q2,0.6838926859036115,0.4538239538239538,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,Q3,0.6584091835463446,0.5306484295845998,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,S1,0.6238750173723652,0.47452574525745256,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,S2,0.6755994764446621,0.47720588235294115,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,S3,0.6664540375027391,0.5104529616724738,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,S4,0.6926540689445821,0.5285714285714286,False,True,True,131,0.1
chronological_holdout,subject_relative_world_model_predicted_calibrated10,all,0.6712882853007923,0.49964698153520243,False,True,True,131,0.1
subject_heldout,absolute_world_model_full_calibrated10,Q1,0.7088338422706081,0.39321625412378264,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,Q2,0.6957987277281538,0.41297325495074333,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,Q3,0.6799948429923925,0.4515226337448559,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,S1,0.651634349785582,0.3488758798205052,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,S2,0.6611023792576534,0.3941001282580814,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,S3,0.6681974463965132,0.34106764394206995,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,S4,0.7066107908339018,0.38642376142376145,False,True,True,450,0.1
subject_heldout,absolute_world_model_full_calibrated10,all,0.6817389113235436,0.38973993660911427,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,Q1,0.7024020276956073,0.4192528792398411,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,Q2,0.6921767675479181,0.4408218133665055,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,Q3,0.6817207958678285,0.42948559670781894,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,S1,0.6444413428123876,0.36504863214960936,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,S2,0.6645536228614033,0.37633964479033066,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,S3,0.6661542126491317,0.33568085482161786,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,S4,0.7044416745927506,0.3914542247875582,False,True,True,450,0.1
subject_heldout,absolute_world_model_predicted_calibrated10,all,0.6794129205752896,0.3940119494090402,False,True,True,450,0.1
subject_heldout,existing_cohort_human_state_calibrated10,Q1,0.7072501051704015,0.40627407597637344,False,True,True,450,0.1
subject_heldout,existing_cohort_human_state_calibrated10,Q2,0.6915787955351028,0.4658815031801128,False,True,True,450,0.1
