law_name,model_name,feature_view,model_family,policy,param,logloss,switched_cells,switched_rate,mean_realized_gain_all_cells,mean_realized_gain_switched,positive_true_gain_rate,target_null_p_ge_observed,target_family_null_p_ge_observed,target_null_z,target_family_null_z,target_null_mean,target_null_std,target_family_null_mean,target_family_null_std
human_state_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,human_state_law,sparse_linear,topfrac,0.02,0.637970536734054,15,0.02040816326530612,-0.0009734545830590769,-0.04769927456989478,0.4,0.92275,0.71425,-1.38211568146201,-0.3655878054617785,-9.995433112560296e-05,0.0006320022727833322,-0.0006053886023084473,0.001006778604898271
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,threshold,0.04,0.637992485547698,23,0.031292517006802724,-0.0009954033967032195,-0.0318096302859507,0.8695652173913043,0.2595,0.242,0.6671055028680513,0.7015998933688411,-0.002282358424852574,0.0019291626626019684,-0.0023589707850191397,0.0019435113961727378
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,threshold,0.02,0.6380453893660654,34,0.04625850340136054,-0.0010483072150705456,-0.02266193538461326,0.7647058823529411,0.278,0.27925,0.600416492516289,0.5960364593089178,-0.002481496551513831,0.0023869919535969507,-0.0025198318195523736,0.00246884998643876
human_state_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,human_state_law,sparse_linear,topfrac,0.02,0.6380499142350545,15,0.02040816326530612,-0.0010528320840596111,-0.05158877211892096,0.7333333333333333,0.786,0.3755,-0.6709946508134421,0.32305295922446625,-0.0004686624624143611,0.0008706025017294334,-0.0014588950923359522,0.0012569549254436544
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,topfrac,0.005,0.6380818605429692,4,0.005442176870748299,-0.0010847783919744561,-0.19932802952530632,0.75,0.927,0.91975,-1.9435124794210457,-1.8633906885790659,-2.073665909293079e-05,0.0005474838696165684,-2.3671875385268763e-05,0.0005694492964319455
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,topfrac,0.03,0.6380903854690604,22,0.029931972789115645,-0.0010933033180654933,-0.0365262699444608,0.8636363636363636,0.281,0.2595,0.5921726974314327,0.6259008553294905,-0.0022087869451305514,0.0018837133692645785,-0.002292807259001667,0.0019164440034272257
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.03,0.6381407883675219,22,0.029931972789115645,-0.001143706216526886,-0.03821018496123914,0.8636363636363636,0.43475,0.41375,0.1849545600731643,0.2326319282298202,-0.0014916045744486812,0.001880993676415298,-0.0015801577558137074,0.0018761463338585463
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,topfrac,0.02,0.6382374960070083,15,0.02040816326530612,-0.0012404138560135347,-0.06078027894466319,0.8,0.62525,0.39925,-0.3157909846038497,0.29083156452377057,-0.0008740823868210543,0.001160044102120369,-0.001692855503699192,0.0015556827486264066
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,threshold,0.08,0.6382550812548876,10,0.013605442176870748,-0.001257999103892768,-0.09246293413611846,0.7,0.89625,0.81525,-1.4667864303534823,-0.8613412161870957,-4.657107648125436e-05,0.0008259062139807025,-0.0005488148779529537,0.0008233487642437041
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,topfrac,0.005,0.6382807447453022,4,0.005442176870748299,-0.0012836625943072918,-0.2358730017039649,0.75,0.86425,0.7215,-1.5838351139256508,-0.8169666551045182,-0.0002487478039169044,0.0006534233148962559,-0.0005038615441068952,0.0009545078068096103
human_state_law__tree_depth5_leaf14,tree_depth5_leaf14,human_state_law,shallow_tree,topfrac,0.03,0.6382918345890962,22,0.029931972789115645,-0.0012947524381014131,-0.043256501909297224,0.8181818181818182,0.47425,0.452,0.11200786950914147,0.17345927149044055,-0.001513731107833113,0.001955029326879819,-0.0016368779455277678,0.0019723679483181094
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,topfrac,0.03,0.6382958972018196,22,0.029931972789115645,-0.0012988150508247088,-0.043392230107098244,0.6363636363636364,0.606,0.37925,-0.21539729170799501,0.3280043622680684,-0.0010322575437957475,0.0012375155923052294,-0.0018116221610438527,0.0015634155188461825
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,threshold,0.04,0.6383343986178872,23,0.031292517006802724,-0.0013373164668923738,-0.04273598274634325,0.6086956521739131,0.612,0.389,-0.2426519036675756,0.31657553062127464,-0.0010338102797495142,0.0012507884032867602,-0.0018316115209369918,0.0015613811120353223
compact_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,compact_hsjepa_law,shallow_tree,topfrac,0.02,0.6384065341345431,15,0.02040816326530612,-0.0014094519835482057,-0.06906314719386208,0.6666666666666666,0.499,0.404,0.021572802210917383,0.2679818126684325,-0.0014419043116145843,0.0015043167665049755,-0.0018126541356679427,0.0015045877483432406
minimal_hsjepa_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,minimal_hsjepa_law,robust_linear,topfrac,0.02,0.6384127872514691,15,0.02040816326530612,-0.00141570510047428,-0.06936954992323971,0.4,0.6045,0.429,-0.26459283727103095,0.13056597103034637,-0.0009303754856679814,0.00183425076737493,-0.0016918614299736867,0.0021150712342592084
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,threshold,0.02,0.6384942246571257,33,0.044897959183673466,-0.0014971425061307924,-0.03334544672745855,0.8181818181818182,0.22125,0.214,0.7813256011287713,0.7949593366156175,-0.0032776917976476212,0.002278882566940712,-0.003364934383204481,0.0023495439213601092
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,topfrac,0.03,0.6385028871358837,22,0.029931972789115645,-0.0015058049848888282,-0.05030757563151312,0.7727272727272727,0.4265,0.41675,0.20768680817119908,0.21801034700772362,-0.00194543782534734,0.0021168067646170205,-0.001966981021430612,0.002115386002873733
route_disagreement_law__tree_depth4_leaf18,tree_depth4_leaf18,route_disagreement_law,shallow_tree,topfrac,0.005,0.6385244255443664,4,0.005442176870748299,-0.0015273433933715552,-0.2806493485320233,0.5,0.94725,0.821,-1.6326540223244128,-0.927600673601577,-0.00015728651610626132,0.0008391593433339546,-0.0007661465841772784,0.0008206082971444951
compact_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,compact_hsjepa_law,shallow_tree,topfrac,0.005,0.6385244255443664,4,0.005442176870748299,-0.0015273433933715552,-0.2806493485320233,0.5,0.94175,0.82575,-1.5961455503892648,-0.9253875079284823,-0.0001732842848169603,0.0008483305975600844,-0.0007628448957041709,0.0008261387701015602
compact_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,compact_hsjepa_law,sparse_linear,topfrac,0.02,0.6385908335839063,15,0.02040816326530612,-0.0015937514329114433,-0.07809382021266072,0.26666666666666666,0.8365,0.88775,-1.0239104038676112,-1.335831152272245,-0.0005082533066925543,0.0010601495229647464,-0.000383681601286205,0.0009058553766820852
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,threshold,0.08,0.6386388721920113,17,0.02312925170068027,-0.0016417900410164235,-0.07098327530276889,0.8235294117647058,0.48675,0.4755,0.05064980130319144,0.0764390185987294,-0.001731025522977029,0.001761813070626657,-0.001774089738141746,0.0017307874898268498
minimal_hsjepa_law__tree_depth2_leaf28,tree_depth2_leaf28,minimal_hsjepa_law,shallow_tree,topfrac,0.005,0.6386428953171224,4,0.005442176870748299,-0.0016458131661274693,-0.30241816927592247,0.0,0.97,0.9545,-1.818308824622339,-1.650548016049276,-0.0003191682114485432,0.0007296037596663311,-0.00035920483268378847,0.0007795037290240637
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,topfrac,0.005,0.6386428953171224,4,0.005442176870748299,-0.0016458131661274693,-0.30241816927592247,0.0,0.97025,0.96525,-1.8321261040886827,-1.699730225956348,-0.0003370200889022963,0.000714357529377695,-0.00035670191361109326,0.0007584210910828872
minimal_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,minimal_hsjepa_law,shallow_tree,topfrac,0.005,0.6386428953171224,4,0.005442176870748299,-0.0016458131661274693,-0.30241816927592247,0.0,0.94125,0.9275,-1.5511432714412627,-1.4629509417141335,-0.00043335359496507887,0.0007816554366611276,-0.0004932722292913837,0.0007878192658228567
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,topfrac,0.04,0.6386499812633887,29,0.03945578231292517,-0.0016528991123939125,-0.04189244302101812,0.7241379310344828,0.42875,0.41125,0.1850711645100427,0.2226762941811472,-0.0020700864672859916,0.0022541996533957144,-0.0021616691043204062,0.002284796384803358
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,threshold,0.04,0.6386917760103786,28,0.0380952380952381,-0.0016946938593837496,-0.044485713808823435,0.7142857142857143,0.443,0.4455,0.1381962421276457,0.14679758945253404,-0.0020013025556171165,0.0022186471318819644,-0.0020328755353180633,0.00230372771920524
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,topfrac,0.1,0.638695276324497,74,0.10068027210884353,-0.001698194173502172,-0.01686719888546076,0.6891891891891891,0.7075,0.6585,-0.5438628287121948,-0.3947795499024234,-0.0006945037080688909,0.0018454845825920945,-0.0009634804056632007,0.001861073523237382
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,topfrac,0.03,0.6387090321666762,22,0.029931972789115645,-0.0017119500156814271,-0.05719469370572041,0.7272727272727273,0.8835,0.84125,-1.2588911546203356,-1.0556263197327507,-0.00022209707907577147,0.0011834644569053113,-0.0005091053760463229,0.0011394606378700603
human_state_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,human_state_law,sparse_linear,threshold,0.04,0.6387276676498108,18,0.024489795918367346,-0.0017305854988160202,-0.0706655745349875,0.3888888888888889,0.97025,0.77075,-2.1814919269449207,-0.7711804097332746,-0.00016892392470423923,0.0007158686011269436,-0.0007629221314354237,0.0012547820914113712
human_state_law__tree_depth5_leaf14,tree_depth5_leaf14,human_state_law,shallow_tree,topfrac,0.02,0.6387305966041487,15,0.02040816326530612,-0.0017335144531538287,-0.08494220820453763,0.8,0.673,0.668,-0.4285433533503564,-0.3848981779534014,-0.001044518378228601,0.0016077628308516505,-0.0010961720831679067,0.0016558726605951453
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,threshold,0.12,0.6388163823238205,17,0.02312925170068027,-0.001819300172825599,-0.0786579780604009,0.8235294117647058,0.68275,0.65975,-0.43698481897836416,-0.41210190091712345,-0.0010530499073983179,0.0017534940166084336,-0.001092491728554303,0.0017636619550984846
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,topfrac,0.06,0.6388247834568279,44,0.05986394557823129,-0.001827701305833095,-0.030530919540621017,0.75,0.8185,0.766,-0.9163636640127765,-0.7254075625925843,-0.0004187272857472004,0.0015375708088598433,-0.0007084456578699114,0.0015429335254832446
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,topfrac,0.06,0.6388744752231186,44,0.05986394557823129,-0.0018773930721237046,-0.031360997909339154,0.7272727272727273,0.3065,0.29675,0.49380200770520144,0.5274597260515719,-0.0031392574966683717,0.0025554056177470976,-0.00321586093818697,0.0025375735813664723
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.02,0.6389173727015554,15,0.02040816326530612,-0.0019202905505604293,-0.09409423697746098,0.8,0.7485,0.729,-0.633134602312907,-0.5979963742339547,-0.0008725518735278382,0.0016548434933189424,-0.0009277178970784583,0.001659830554580662
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,topfrac,0.02,0.6389287691125756,15,0.02040816326530612,-0.0019316869615806703,-0.09465266111745282,0.8,0.609,0.61375,-0.26839794394596844,-0.254000721028982,-0.001484555522074863,0.0016659272158799387,-0.0014992564783630538,0.0017024773845751209
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,threshold,0.08,0.6390368869914417,18,0.024489795918367346,-0.002039804840446961,-0.08329203098491757,0.7222222222222222,0.6305,0.60675,-0.3257525645455705,-0.27001929405485503,-0.0013888761190752668,0.0019982305351294743,-0.001503636844985718,0.001985665496008293
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,topfrac,0.08,0.639051122825332,59,0.08027210884353742,-0.002054040674337237,-0.025588472807421513,0.711864406779661,0.818,0.76625,-0.9325791223917591,-0.706876339693652,-0.0005008368238436607,0.0016654928393744425,-0.0008570667122275436,0.001693328655799176
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,threshold,0.01,0.639206148734377,122,0.16598639455782313,-0.002209066583382046,-0.013308720809719706,0.6065573770491803,0.14375,0.14675,1.0478205633093522,1.0650845620734706,-0.006101880243984181,0.0037151529535814653,-0.006110040411808735,0.0036625954101075367
compact_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,compact_hsjepa_law,sparse_linear,topfrac,0.03,0.6392150951470229,22,0.029931972789115645,-0.0022180129960280848,-0.07410179782184738,0.36363636363636365,0.947,0.9045,-1.8441171449411269,-1.4148706152082358,-0.00047332512211273385,0.0009460829962464504,-0.0005844305602222678,0.0011545807922269924
human_state_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,human_state_law,sparse_linear,topfrac,0.03,0.6392508325797494,22,0.029931972789115645,-0.0022537504287545875,-0.07529575296066461,0.5,0.952,0.63025,-1.9239704519994025,-0.35238160580956707,-0.00047137177200673626,0.0009264064606062901,-0.001787437984082401,0.001323316645886985
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.02,0.63926495625122,15,0.02040816326530612,-0.0022678741002251255,-0.11112583091103116,0.6,0.957,0.901,-1.9915952339580771,-1.2913830682878895,-0.0004222189536227809,0.0009267220141586238,-0.0007209866618991956,0.001197853275540299
minimal_hsjepa_law__tree_depth5_leaf14,tree_depth5_leaf14,minimal_hsjepa_law,shallow_tree,topfrac,0.005,0.6393353433251614,4,0.005442176870748299,-0.0023382611741665175,-0.4296554907530976,0.0,1.0,1.0,-4.4252516429560895,-4.17680934804593,-8.440446798925888e-05,0.000509317184202359,-0.00010464612219743438,0.0005347658621320729
route_disagreement_law__tree_depth4_leaf18,tree_depth4_leaf18,route_disagreement_law,shallow_tree,threshold,0.12,0.6393425361243275,11,0.014965986394557823,-0.0023454539733327373,-0.15671897003632382,0.6363636363636364,0.88325,0.778,-1.20216819718089,-0.7673781854466208,-0.0007124482438649918,0.0013583837380635913,-0.0012817399416361539,0.0013861666279677894
compact_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,compact_hsjepa_law,shallow_tree,threshold,0.12,0.6393425361243275,11,0.014965986394557823,-0.0023454539733327373,-0.15671897003632382,0.6363636363636364,0.88675,0.78175,-1.2127502084698307,-0.7654507144703808,-0.0006952686471774922,0.0013606967985908174,-0.0013038676657161656,0.001360749017442946
human_state_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,human_state_law,robust_linear,topfrac,0.04,0.6394368799489727,29,0.03945578231292517,-0.00243979779797784,-0.061836254534955615,0.7241379310344828,0.94775,0.90825,-1.6955529361000243,-1.4098619044955472,-0.00025246476881133137,0.0012900411320672996,-0.0005842235162484483,0.0013161390316403523
human_state_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,human_state_law,sparse_linear,topfrac,0.03,0.6394416642097899,22,0.029931972789115645,-0.002444582058795067,-0.08167126423701702,0.36363636363636365,0.99225,0.8915,-2.9292255792166215,-1.302320457603932,-0.00018389194332570048,0.000771770577011674,-0.0007438369204472151,0.0013059344406498533
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.04,0.6394430214965505,29,0.03945578231292517,-0.002445939345555725,-0.06199191099942958,0.4827586206896552,0.8695,0.8815,-1.1767879943119623,-1.277034784320246,-0.0009768401271829795,0.0012483975240006504,-0.0009182244669577777,0.0011962985639511268
human_state_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,human_state_law,sparse_linear,topfrac,0.04,0.6394497898866474,29,0.03945578231292517,-0.002452707735652418,-0.062163454679466476,0.4482758620689655,0.98,0.831,-2.4184528929329168,-0.9793833386568046,-0.0002685772668006553,0.0009031106106032172,-0.0010052596502000293,0.0014779178165696815
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,threshold,0.12,0.6394627689681337,11,0.014965986394557823,-0.002465686817138803,-0.16475271005427455,0.7272727272727273,0.822,0.82075,-0.9265346861118136,-0.9111247360240453,-0.0010853252556293077,0.0014898109938033274,-0.0010969743182962606,0.0015022229610572452
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,threshold,0.12,0.6394627689681337,11,0.014965986394557823,-0.002465686817138803,-0.16475271005427455,0.7272727272727273,0.848,0.849,-1.0184315799864987,-1.0101719315017164,-0.0008305661444079319,0.0016055282503637089,-0.0008297821708579304,0.0016194318959634375
minimal_hsjepa_law__tree_depth2_leaf28,tree_depth2_leaf28,minimal_hsjepa_law,shallow_tree,threshold,0.08,0.6394756660260001,6,0.00816326530612245,-0.002478583875005191,-0.30362652468813595,0.0,0.9895,0.984,-2.217031095681461,-2.0782177072527848,-0.0004708130573007227,0.0009056123847858475,-0.0005273177207095619,0.0009389132560491105
minimal_hsjepa_law__tree_depth2_leaf28,tree_depth2_leaf28,minimal_hsjepa_law,shallow_tree,threshold,0.12,0.6394756660260001,6,0.00816326530612245,-0.002478583875005191,-0.30362652468813595,0.0,0.99075,0.9875,-2.225034817410499,-2.092611270304137,-0.0004776792921306205,0.0008992688865890325,-0.0005308368413261706,0.0009307734605653432
minimal_hsjepa_law__tree_depth3_leaf24,tree_depth3_leaf24,minimal_hsjepa_law,shallow_tree,threshold,0.12,0.6394765268908751,12,0.0163265306122449,-0.00247944473988032,-0.15186599031766965,0.25,0.878,0.86475,-1.1478749962659993,-1.0980792017817527,-0.001071673903686334,0.0012264147583782381,-0.0011138450801050223,0.0012436258309596107
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.02,0.6394795324672309,15,0.02040816326530612,-0.0024824503162360788,-0.12164006549556783,0.6,0.97925,0.9345,-2.488728540696174,-1.549899901497551,-0.0004890199756464478,0.0008009834371216744,-0.0008378813921535324,0.001061080733338665
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,threshold,0.08,0.6394884262968373,8,0.010884353741496598,-0.002491344145842473,-0.2288922433992772,0.75,0.9715,0.87125,-2.184445002956402,-1.1610472348177383,-0.0004987712537301867,0.0009121643664251387,-0.0010056330655564439,0.0012796301784563113
human_state_law__tree_depth5_leaf14,tree_depth5_leaf14,human_state_law,shallow_tree,threshold,0.04,0.6394888180711419,73,0.09931972789115646,-0.0024917359201470915,-0.02508802604531659,0.7123287671232876,0.17925,0.189,0.9265357181337157,0.8983457179818429,-0.005247626076344327,0.0029744024998284114,-0.005167972107080489,0.0029790715682884686
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,threshold,0.08,0.6394912739808988,20,0.027210884353741496,-0.0024941918299040172,-0.09166154974897263,0.5,0.92475,0.91175,-1.5578316645905887,-1.449157771728107,-0.0007773557130282614,0.0011020678009693394,-0.0008775924423897419,0.0011155440898519254
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,topfrac,0.02,0.6395074508209203,15,0.02040816326530612,-0.002510368669925488,-0.12300806482634892,0.6666666666666666,0.768,0.75375,-0.7184812704093821,-0.6892743575568312,-0.0012129512342909446,0.001805777671692528,-0.0012694078896684359,0.0018003872719938433
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.03,0.6395103730158936,22,0.029931972789115645,-0.0025132908648988006,-0.08396676298639175,0.5,0.96425,0.9215,-2.134341745334738,-1.4348986253538325,-0.0006188690875477566,0.0008875906501345846,-0.0009311870652037606,0.0011025892503764216
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,threshold,0.04,0.6395335867966411,9,0.012244897959183673,-0.0025365046456462333,-0.2071478793944424,0.6666666666666666,0.99125,0.95375,-2.995717722809188,-1.87493688975397,-0.00037526669919308475,0.0007214424543399506,-0.0006468751751191574,0.0010078363068396579
route_disagreement_law__tree_depth4_leaf18,tree_depth4_leaf18,route_disagreement_law,shallow_tree,topfrac,0.03,0.639558425640488,22,0.029931972789115645,-0.0025613434894932135,-0.0855721574898869,0.5909090909090909,0.7485,0.7025,-0.6747765594991754,-0.5340426728989444,-0.0012937802985014933,0.0018784932184551816,-0.001564749526010503,0.0018661317045563018
compact_hsjepa_law__tree_depth4_leaf18,tree_depth4_leaf18,compact_hsjepa_law,shallow_tree,topfrac,0.03,0.639558425640488,22,0.029931972789115645,-0.0025613434894932135,-0.0855721574898869,0.5909090909090909,0.748,0.721,-0.6619975584055945,-0.5817676675594109,-0.001323810056801196,0.0018693927446992217,-0.0014910406603687312,0.0018397427165633637
minimal_hsjepa_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,minimal_hsjepa_law,sparse_linear,topfrac,0.01,0.6395665979665717,7,0.009523809523809525,-0.0025695158155767716,-0.26979916063556103,0.7142857142857143,0.97975,0.90275,-2.5168926440822643,-1.4526427049393866,-0.0004273075884635486,0.0008511321419091902,-0.0008419041715630671,0.001189288761881602
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.01,0.6395665979665717,7,0.009523809523809525,-0.0025695158155767716,-0.26979916063556103,0.7142857142857143,0.99625,0.97725,-3.5881724165963114,-2.3050255878348747,-0.0002972345431977454,0.000633269812194387,-0.00047931802769836043,0.0009068002537194164
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,topfrac,0.01,0.6395665979665717,7,0.009523809523809525,-0.0025695158155767716,-0.26979916063556103,0.7142857142857143,0.935,0.938,-1.553208574163484,-1.5641287165766093,-0.0006785109033499257,0.0012174829212781612,-0.000676070133264546,0.0012105433921425523
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,topfrac,0.01,0.6395665979665717,7,0.009523809523809525,-0.0025695158155767716,-0.26979916063556103,0.7142857142857143,0.938,0.94525,-1.5519084288995397,-1.6159040362561314,-0.0005026688206567529,0.0013318098906039337,-0.0005116824282895323,0.0012734873737025923
human_state_law__tree_depth4_leaf18,tree_depth4_leaf18,human_state_law,shallow_tree,topfrac,0.01,0.6395665979665717,7,0.009523809523809525,-0.0025695158155767716,-0.26979916063556103,0.7142857142857143,0.9535,0.95225,-1.8008495630940566,-1.80905190818473,-0.0003662889753341217,0.0012234374738427705,-0.0003857966799992346,0.0012071069523752703
human_state_law__tree_depth5_leaf14,tree_depth5_leaf14,human_state_law,shallow_tree,topfrac,0.1,0.6396143256299537,74,0.10068027210884353,-0.0026172434789588973,-0.025995594013983624,0.7027027027027027,0.1935,0.19325,0.8692777028355723,0.8754371728370162,-0.005218167060865923,0.002992051416276812,-0.005230854655237069,0.002985492571452367
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.03,0.6396477263720619,22,0.029931972789115645,-0.0026506442210671327,-0.0885556137492883,0.45454545454545453,0.93575,0.92675,-1.6450260751790575,-1.534895645941706,-0.0008093482822475386,0.0011193110957947417,-0.0008985986613017932,0.0011414753598381635
route_disagreement_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,route_disagreement_law,sparse_linear,topfrac,0.03,0.6396756745148627,22,0.029931972789115645,-0.0026785923638678565,-0.08948933579285795,0.5,0.95675,0.92375,-1.9340097028511722,-1.5183421112813247,-0.0006121408124614312,0.0010684804467940385,-0.0007827191136956905,0.0012486469525449996
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.02,0.6396939047826148,15,0.02040816326530612,-0.002696822631619865,-0.1321443089493734,0.5333333333333333,0.95825,0.944,-2.0008629939139126,-1.7298175024883256,-0.0006434501993346361,0.0010262433952404717,-0.0008319135072332857,0.0010780958810417433
route_disagreement_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,route_disagreement_law,robust_linear,topfrac,0.01,0.639778355412911,7,0.009523809523809525,-0.0027812732619160742,-0.2920336925011879,0.2857142857142857,0.96075,0.9345,-1.8759959628058607,-1.5116378159653023,-0.0004291813981210969,0.001253783009360552,-0.0007694056513665505,0.001330919079491793
compact_hsjepa_law__huber_linear_epsilon_1p35,huber_linear_epsilon_1p35,compact_hsjepa_law,robust_linear,topfrac,0.01,0.639778355412911,7,0.009523809523809525,-0.0027812732619160742,-0.2920336925011879,0.2857142857142857,0.9615,0.93725,-1.9109614303832791,-1.5019319075588897,-0.0004513860705374328,0.0012192225098501019,-0.000762470458421071,0.0013441373695670343
minimal_hsjepa_law__elasticnet_sparse_alpha_0p001,elasticnet_sparse_alpha_0p001,minimal_hsjepa_law,sparse_linear,topfrac,0.06,0.6398040476405961,44,0.05986394557823129,-0.0028069654896013,-0.04688908261038535,0.4772727272727273,0.92975,0.88925,-1.6198001554838979,-1.2840671281849472,-0.001017791802162835,0.0011045644620919107,-0.001208651947985718,0.0012447274029005228
route_disagreement_law__elasticnet_sparse_alpha_0p0005,elasticnet_sparse_alpha_0p0005,route_disagreement_law,sparse_linear,topfrac,0.005,0.639901530983186,4,0.005442176870748299,-0.0029044488321912187,-0.5336924729151364,0.5,0.999,0.99225,-4.895866337665069,-3.2891053030186495,-0.00017984424856024183,0.000556511227169325,-0.00039296850604671896,0.0007635755303545718
human_state_law__tree_depth2_leaf28,tree_depth2_leaf28,human_state_law,shallow_tree,topfrac,0.005,0.639901530983186,4,0.005442176870748299,-0.0029044488321912187,-0.5336924729151364,0.5,0.9915,0.99325,-2.6308543870142866,-2.695845887705587,-0.00038756691131981323,0.0009566785350396277,-0.0003993275898796721,0.0009292523930007125
human_state_law__tree_depth3_leaf24,tree_depth3_leaf24,human_state_law,shallow_tree,topfrac,0.005,0.639901530983186,4,0.005442176870748299,-0.0029044488321912187,-0.5336924729151364,0.5,0.993,0.9935,-2.578189430107308,-2.562458502454049,-0.0002673278826402853,0.0010228577150908466,-0.00032398957017692803,0.0010070248004184273
