candidate_id,family,op,score_signal,strength,group,k,cap,reverse,file,basename,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_s4_before,mean_s4_after,std_s4_before,std_s4_after,mean_delta,worst_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,changed_rows_local,promotion_decision,pred_delta_vs_current_mean,pred_delta_vs_current_p10,pred_delta_vs_current_p90,pred_beats_current_rate,incremental_bad_axis_vs_current,strict_promote_gate,info_sensor_gate,below_resolution_gate,block_gate,bad_axis_abs_load,mean_abs_move_vs_a2c8,mean_abs_move_vs_raw05,changed_rows_vs_current,changed_cells_vs_current,l1_logit_delta_vs_current,max_abs_prob_delta_vs_current,cos_delta_with_h003_tiny,l1_ratio_to_h003_tiny,local_robust_gate,jackpot_shape_gate,jackpot_score,h009_decision,decision_rank
reverse_tailswap_consensus_k100,reverse_control,tail_swap,consensus,1.0,global,100,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_consensus_k100_ffaf92d5.csv,submission_h009_reverse_tailswap_consensus_k100_ffaf92d5.csv,198,198,0.18170931532978116,0.8095905161799769,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,0.05720943970727399,0.09846049578091243,0.015958383633635553,0.09846049578091243,0.753268736600385,200,below_selector_resolution,-0.004128497225099521,-0.02681327810823963,0.011205623263007801,0.3888888888888889,0.15431599623330133,False,False,True,True,0.3538762610557261,0.16709414423029556,0.17009383994238256,198,198,221.8076318355586,0.8095905161799769,0.028670676242294177,16.380157542019223,False,False,12.710644483510533,reverse_control,3
reverse_qrank_teacher_rank_s1,reverse_control,quantile,teacher_rank,1.0,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_teacher_rank_s1_2ba37d99.csv,submission_h009_reverse_qrank_teacher_rank_s1_2ba37d99.csv,249,249,0.19884960202714194,0.7513193879708477,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,0.06457465731940232,0.11982881666646938,0.009320497972335251,0.11982881666646938,0.749340349308408,450,below_selector_resolution,-0.0036550635776732726,-0.02941712631839529,0.011660847754887002,0.3611111111111111,0.11645713446934763,False,False,True,True,0.3160173992917724,0.17901415695080614,0.18181078154750607,249,249,244.4824580448934,0.7513193879708477,0.04048573526093004,18.054659102101557,False,False,15.146863629840823,reverse_control,3
qrank_consensus_subject_s0.85,qrank_subject,quantile,consensus,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_consensus_subject_s0_85_07cb83ae.csv,submission_h009_qrank_consensus_subject_s0_85_07cb83ae.csv,243,243,0.0683815874856551,0.29827632729751674,0.5654989620215859,0.5657523516853389,0.19884730451707244,0.1959267936979369,-0.024920107801561064,-0.011893360975191447,-0.011893360975191447,-0.03794685462793068,0.298366684723062,442,too_small_to_submit,-0.001989271000733756,-0.009005528368275178,0.0032958346856949497,0.6666666666666666,0.008945299451594224,False,True,True,False,0.208505564274019,0.08529141403956542,0.08865353251449815,243,243,80.6965689675896,0.29827632729751674,0.2152712201259397,5.959319351867459,True,False,-2.167551910109931,reject,4
qrank_delta_pos_subject_s0.85,qrank_subject,quantile,delta_pos,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_subject_s0_85_1b6ab313.csv,submission_h009_qrank_delta_pos_subject_s0_85_1b6ab313.csv,242,242,0.07048520591800965,0.3143356487150884,0.5654989620215859,0.5657696089393877,0.19884730451707244,0.19575711138973298,-0.026818283299210544,-0.010956174295509546,-0.010956174295509546,-0.04268039230291154,0.32213601007918047,438,too_small_to_submit,-0.0020635940741648437,-0.009318059546977571,0.003287792151374444,0.6666666666666666,0.02004191728166055,False,True,True,False,0.21960218210408533,0.08670295351238294,0.09005351884542676,242,242,83.09253014574121,0.3143356487150884,0.1917300531308163,6.1362574546635855,True,False,-2.1498999622594073,reject,4
qrank_consensus_subject_s1,qrank_subject,quantile,consensus,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_consensus_subject_s1_78b5ce45.csv,submission_h009_qrank_consensus_subject_s1_78b5ce45.csv,243,243,0.08028647147284199,0.33924270149951485,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.025676355200889678,-0.011381173847840431,-0.011381173847840431,-0.039971536553938924,0.35135304980770493,442,too_small_to_submit,-0.0024006453174720077,-0.010703884876591041,0.004109428366946351,0.6944444444444444,0.010523881707757893,False,True,True,False,0.21008414653018267,0.09334784385379291,0.09671000267120082,243,243,94.93713996187013,0.33924270149951485,0.21527122012595204,7.010963943373483,True,False,-2.1416882695197925,reject,4
qrank_delta_pos_subject_s1,qrank_subject,quantile,delta_pos,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_subject_s1_e5fde68c.csv,submission_h009_qrank_delta_pos_subject_s1_e5fde68c.csv,242,242,0.08276714147822498,0.3758907643761463,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.02732912232576762,-0.009885740015245226,-0.009885740015245226,-0.04477250463629001,0.37423700024241824,438,too_small_to_submit,-0.0024664783550020376,-0.01106909686971983,0.004127832070377065,0.6666666666666666,0.02357872621371826,False,True,True,False,0.22313899103614304,0.09501972763979821,0.09838236796501394,242,242,97.75591781851907,0.3758907643761464,0.19173005313082725,7.219126417251277,True,False,-2.058110576887944,reject,4
qrank_delta_pos_subject_s0.6,qrank_subject,quantile,delta_pos,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_subject_s0_6_5293a076.csv,submission_h009_qrank_delta_pos_subject_s0_6_5293a076.csv,242,242,0.049754412083720834,0.21263378513987996,0.5654989620215859,0.566024825809686,0.19884730451707244,0.19293010900327623,-0.023176489740278416,-0.01074861240720959,-0.01074861240720959,-0.03560436707334724,0.2278023823980584,438,too_small_to_submit,-0.00139041702635278,-0.006379018168373757,0.0019619898190341776,0.6527777777777778,0.014147235728230956,False,True,True,False,0.21370750055065574,0.07296483028528204,0.07633988444617974,242,242,58.65355069111141,0.21263378513987996,0.19173005313078598,4.331475850350764,True,False,-1.9915036351706688,reject,4
qrank_consensus_subject_s0.6,qrank_subject,quantile,consensus,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_consensus_subject_s0_6_5537a049.csv,submission_h009_qrank_consensus_subject_s0_6_5537a049.csv,243,243,0.04828363489063841,0.21977047389686855,0.5654989620215859,0.5659716404589237,0.19884730451707244,0.19323087958013657,-0.021240840481632384,-0.011007020273085533,-0.011007020273085533,-0.031474660690179235,0.20881653981533593,442,too_small_to_submit,-0.001307459195022616,-0.006135081410355164,0.0019953650189147853,0.6111111111111112,0.006314329024654702,False,True,True,False,0.20587459384707948,0.07190723593344404,0.07527704983901559,243,243,56.962283977122084,0.21977047389686855,0.21527122012590533,4.2065783660240905,True,False,-1.9394762766221276,reject,4
qrank_plus_prob_global_s1,qrank_global,quantile,plus_prob,1.0,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_global_s1_3591550d.csv,submission_h009_qrank_plus_prob_global_s1_3591550d.csv,248,248,0.11658844806969633,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.014531362979885776,-0.013737895472407335,-0.015324830487364216,-0.013737895472407335,0.38826961282955674,447,below_selector_resolution,-0.0027397403021862435,-0.016461474635481047,0.008443728227664194,0.375,-0.03156589676474675,False,False,True,False,0.16799436805767803,0.11970519559871182,0.12296140793213653,248,248,141.79458997385117,0.5551419230578039,0.22611825908749117,10.471315631283685,True,False,-1.897821883888301,reject,4
qrank_consensus_global_s0.6,qrank_global,quantile,consensus,0.6,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_consensus_global_s0_6_705aa4fd.csv,submission_h009_qrank_consensus_global_s0_6_705aa4fd.csv,249,249,0.12801352666423282,0.4199656973851424,0.5654989620215859,0.5688529306041508,0.19884730451707244,0.16404608425817746,-0.015881375213602833,-0.012723878246416076,-0.01903887218078959,-0.012723878246416076,0.31238913641097793,450,below_selector_resolution,-0.003336459085266983,-0.01849222101383088,0.0058702013199289915,0.375,0.029641986889617555,False,False,True,False,0.22920225171204234,0.12535956461272604,0.12838970231433064,249,249,151.32074507727225,0.4199656973851424,0.16172815558922407,11.174807752237536,True,False,-1.8734342192295645,reject,4
qrank_consensus_global_s0.35,qrank_global,quantile,consensus,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_consensus_global_s0_35_6c4816a4.csv,submission_h009_qrank_consensus_global_s0_35_6c4816a4.csv,249,249,0.07308964084744522,0.24292593642907145,0.5654989620215859,0.5689667479097912,0.19884730451707244,0.16615885892740928,-0.013821865424663349,-0.013042022542583576,-0.013042022542583576,-0.014601708306743122,0.18798656826236726,450,below_selector_resolution,-0.0018510570602564905,-0.010624174794928708,0.003495056691268577,0.375,0.017291159018943514,False,False,True,False,0.2168514238413683,0.08944590929319982,0.09250889535998977,249,249,88.27043462840882,0.24292593642907145,0.1617281555891991,6.518637855471896,True,False,-1.8361748227753902,reject,4
qrank_plus_prob_global_s0.85,qrank_global,quantile,plus_prob,0.85,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_global_s0_85_ef46db0b.csv,submission_h009_qrank_plus_prob_global_s0_85_ef46db0b.csv,248,248,0.09955821561685967,0.4929606579355974,0.5654989620215859,0.5663170023554394,0.19884730451707244,0.19345797266162512,-0.013564185509791271,-0.013061010554298869,-0.014067360465283674,-0.013061010554298869,0.3501022069508058,447,below_selector_resolution,-0.00229732280416205,-0.014009902868932514,0.00722587174146388,0.375,-0.026831012250034703,False,False,True,False,0.17272925257239008,0.1075731100933081,0.11082942519741794,248,248,120.52540147777351,0.4929606579355975,0.22611825908748245,8.900618286591135,True,False,-1.799514172861474,reject,4
qrank_teacher_rank_subject_s0.6,qrank_subject,quantile,teacher_rank,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s0_6_0302afd3.csv,submission_h009_qrank_teacher_rank_subject_s0_6_0302afd3.csv,242,242,0.05041222660804216,0.24177481243392973,0.5654989620215859,0.5659722275619445,0.19884730451707244,0.19267413812990405,-0.0206849675373022,-0.008975298984812752,-0.008975298984812752,-0.03239463608979165,0.2493916148481276,446,too_small_to_submit,-0.001302334553017411,-0.006271628227203337,0.002168862051777582,0.5972222222222222,0.006917286950404777,False,True,True,False,0.20647755177282956,0.07253167354806057,0.07590089640653966,242,242,59.02349536991297,0.24177481243392973,0.19048942572775565,4.358795704363244,True,False,-1.7126486960322043,reject,4
qrank_teacher_rank_subject_s0.85,qrank_subject,quantile,teacher_rank,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s0_85_9003aad8.csv,submission_h009_qrank_teacher_rank_subject_s0_85_9003aad8.csv,242,242,0.07141775024159489,0.32476472938717116,0.5654989620215859,0.5657582937402527,0.19884730451707244,0.19564437259583395,-0.022246773422239408,-0.007392697441869656,-0.007392697441869656,-0.03710084940260916,0.35523248082158027,446,too_small_to_submit,-0.001992983853853916,-0.009247406451763604,0.0035032533316342713,0.6527777777777778,0.009799489846406773,False,True,True,False,0.20935975466883155,0.08639209033668903,0.08975242033846098,242,242,83.61661844071003,0.32476472938717116,0.19048942572778502,6.174960581181261,True,False,-1.6088906000419554,reject,4
qrank_plus_prob_subject_s1,qrank_subject,quantile,plus_prob,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_subject_s1_f1bb841a.csv,submission_h009_qrank_plus_prob_subject_s1_f1bb841a.csv,238,238,0.07789416181820903,0.33924270149951485,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.013126574561908355,-0.011045465741605365,-0.011045465741605365,-0.015207683382211346,0.24553042576014794,425,below_selector_resolution,-0.002123223556506309,-0.010459018010713273,0.004456398241019524,0.5416666666666666,-0.013954402582463832,False,False,True,False,0.18560586223996095,0.09222688137037685,0.0955738214670423,238,238,93.10277817618355,0.33924270149951485,0.23462452787115087,6.87549910481066,True,False,-1.6021721768830905,reject,4
qrank_human_state_subject_s0.6,qrank_subject,quantile,human_state,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s0_6_81cb6503.csv,submission_h009_qrank_human_state_subject_s0_6_81cb6503.csv,242,242,0.05184422790502394,0.24177481243392973,0.5654989620215859,0.5659575932857458,0.19884730451707244,0.19220971835924486,-0.01951914315310671,-0.008035121375676968,-0.008035121375676968,-0.031003164930536453,0.2459089755682246,444,too_small_to_submit,-0.001462460497429542,-0.006504467400343104,0.0020417094900403317,0.6944444444444444,0.013456255911816428,False,True,True,False,0.2130165207342412,0.07361383966857114,0.0770866805639053,242,242,60.676088309409764,0.24177481243392973,0.2001459894269631,4.480837189039725,True,False,-1.5735249046431243,reject,4
qrank_plus_prob_global_s0.6,qrank_global,quantile,plus_prob,0.6,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_global_s0_6_fe801638.csv,submission_h009_qrank_plus_prob_global_s0_6_fe801638.csv,248,248,0.07043159526587936,0.3599415222515615,0.5654989620215859,0.5671926694785541,0.19884730451707244,0.18808651523197983,-0.011006426786727697,-0.010858277792196502,-0.01115457578125889,-0.010858277792196502,0.2687614905672924,447,below_selector_resolution,-0.0015444363397970216,-0.00982853957289965,0.004762406386499154,0.375,-0.01893953805884807,False,False,True,False,0.1806207267635767,0.0874882601506457,0.0907300256270976,248,248,85.07675398431073,0.35994152225156156,0.2261182590874582,6.282789378770214,True,False,-1.4937845541947758,reject,4
qrank_plus_prob_subject_s0.85,qrank_subject,quantile,plus_prob,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_subject_s0_85_ce5c698b.csv,submission_h009_qrank_plus_prob_subject_s0_85_ce5c698b.csv,238,238,0.06629823335443913,0.29827632729751674,0.5654989620215859,0.5657641570627546,0.19884730451707244,0.1961559390307678,-0.012144695515758641,-0.010285563912591389,-0.010285563912591389,-0.014003827118925893,0.21283548334817876,425,below_selector_resolution,-0.0017530978142917934,-0.008785582838426655,0.003585642088954848,0.5277777777777778,-0.011861242195094268,False,False,True,False,0.18769902262733051,0.08427141705603634,0.08762030632145162,238,238,79.13736144975601,0.29827632729751674,0.23462452787113713,5.844174239089061,True,False,-1.492434241591111,reject,4
qrank_teacher_rank_global_s0.35,qrank_global,quantile,teacher_rank,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_global_s0_35_1e164f6d.csv,submission_h009_qrank_teacher_rank_global_s0_35_1e164f6d.csv,250,250,0.08615412513672206,0.2646440806231273,0.5654989620215859,0.571446271899733,0.19884730451707244,0.1468282864217028,-0.01253991606780086,-0.010077105090868788,-0.015002727044732933,-0.010077105090868788,0.2522809481864362,450,below_selector_resolution,-0.002377992220793314,-0.013153956288969305,0.004179315978557973,0.375,0.03784118320401486,False,False,True,False,0.23740144802643964,0.09860338265800406,0.10184156817895655,250,250,104.69195737279271,0.2646440806231272,0.12372482701917749,7.731342429281507,True,False,-1.4846277691895424,reject,4
qrank_delta_pos_global_s0.35,qrank_global,quantile,delta_pos,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_delta_pos_global_s0_35_7413e25f.csv,submission_h009_qrank_delta_pos_global_s0_35_7413e25f.csv,249,249,0.08225898273129434,0.23812244676358885,0.5654989620215859,0.5714217422387705,0.19884730451707244,0.15592698812051498,-0.012362367437716515,-0.009920162484619799,-0.014804572390813231,-0.009920162484619799,0.25339047256957026,450,below_selector_resolution,-0.0019634031195652967,-0.012857786620684465,0.0049078712467536196,0.3611111111111111,0.060469414589081893,False,False,True,True,0.2600296794115067,0.0972765444068184,0.10042350972309187,249,249,101.2231884748141,0.2381224467635889,0.12694338596886517,7.475179101827246,True,False,-1.453892200183091,reject,4
qrank_human_state_subject_s0.85,qrank_subject,quantile,human_state,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s0_85_0b5ad0d5.csv,submission_h009_qrank_human_state_subject_s0_85_0b5ad0d5.csv,242,242,0.07347279902972116,0.32476472938717116,0.5654989620215859,0.5657495255245064,0.19884730451707244,0.19540565954466604,-0.020597584729092677,-0.006053411181791701,-0.006053411181791701,-0.03514175827639365,0.3506675889380992,444,too_small_to_submit,-0.002225183624122673,-0.009583784073982487,0.0033456595538694013,0.7222222222222222,0.01906302920840658,False,True,True,False,0.21862329403083136,0.08794171985287169,0.09141044182304608,242,242,85.95779177166386,0.32476472938717116,0.20014598942699335,6.347852684472947,True,False,-1.4109987048242445,reject,4
qrank_teacher_rank_subject_s1,qrank_subject,quantile,teacher_rank,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_subject_s1_97024dd2.csv,submission_h009_qrank_teacher_rank_subject_s1_97024dd2.csv,242,242,0.08385285160738414,0.3667208935540156,0.5654989620215859,0.565498962021586,0.19884730451707244,0.19884730451707244,-0.02121401594247513,-0.004951236058660546,-0.004951236058660546,-0.03747679582628971,0.41323160404200127,446,too_small_to_submit,-0.0024087394838591303,-0.011012075997885454,0.004363307095160028,0.6527777777777778,0.011528811584007925,False,True,True,False,0.2110890764064327,0.09475869494405591,0.09809230000240775,242,242,98.37249228318827,0.3667208935540156,0.19048942572779562,7.264659507272071,True,False,-1.318182168507536,reject,4
qrank_low_energy_subject_s0.6,qrank_subject,quantile,low_energy,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_low_energy_subject_s0_6_2b616a91.csv,submission_h009_qrank_low_energy_subject_s0_6_2b616a91.csv,246,246,0.05019531125864552,0.2312599501403272,0.5654989620215859,0.5658535102356059,0.19884730451707244,0.19278073752181607,-0.017209621482168425,-0.006017445377412223,-0.006017445377412223,-0.028401797586924626,0.25983896185037325,442,too_small_to_submit,-0.0013407347363707006,-0.00633508246840607,0.002045541578975687,0.5972222222222222,0.00972311972340123,False,True,True,False,0.209283384545826,0.07295409974303893,0.07624559906718459,246,246,59.09265078781471,0.2312599501403272,0.18753133579442335,4.3639027271953275,True,False,-1.2789335409471685,reject,4
qrank_plus_prob_subject_s0.6,qrank_subject,quantile,plus_prob,0.6,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_subject_s0_6_bafc0a50.csv,submission_h009_qrank_plus_prob_subject_s0_6_bafc0a50.csv,238,238,0.04677287701999915,0.21977047389686855,0.5654989620215859,0.5660120695940707,0.19884730451707244,0.19370358311049182,-0.009734414625008847,-0.008314665051634362,-0.008314665051634362,-0.011154164198383332,0.15406934087357455,425,below_selector_resolution,-0.0011373138277239589,-0.005976285326113756,0.0022054955448572067,0.4305555555555556,-0.00837264154947831,False,False,True,False,0.19118762327294647,0.0711353591475031,0.0745148086958581,238,238,55.86166690571014,0.21977047389686855,0.2346245278710989,4.125299462886397,True,False,-1.2075809282848387,reject,4
tailswap_plus_prob_k125_s1,tail_swap,tail_swap,plus_prob,1.0,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k125_s1_3591550d.csv,submission_h009_tailswap_plus_prob_k125_s1_3591550d.csv,248,248,0.11658844806969633,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.011816093093667435,-0.0077015654988769056,-0.015930620688457964,-0.0077015654988769056,0.38826961282955674,245,below_selector_resolution,-0.0027397403021862435,-0.016461474635481047,0.008443728227664194,0.375,-0.03156589676474675,False,False,True,False,0.16799436805767803,0.11970519559871182,0.12296140793213653,248,248,141.79458997385117,0.5551419230578039,0.22611825908749117,10.471315631283685,True,False,-1.1855780910865243,reject,4
qrank_human_state_subject_s1,qrank_subject,quantile,human_state,1.0,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_subject_s1_3b77b88e.csv,submission_h009_qrank_human_state_subject_s1_3b77b88e.csv,242,242,0.08626798310848867,0.3667208935540156,0.5654989620215859,0.565498962021586,0.19884730451707244,0.19884730451707244,-0.019277628059482077,-0.003371747422627358,-0.003371747422627358,-0.035183508696336796,0.4083195781711963,444,too_small_to_submit,-0.002683645729705409,-0.011410154756501409,0.004172904919103854,0.7222222222222222,0.022427093186360658,False,True,True,False,0.22198735800878544,0.09658103767815238,0.1000480820561391,242,242,101.12681384901629,0.3667208935540156,0.2001459894270042,7.468061981732878,True,False,-1.0851826663442825,reject,4
tailswap_plus_prob_k125_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k125_s0_75_427e4634.csv,submission_h009_tailswap_plus_prob_k125_s0_75_427e4634.csv,248,248,0.08799937686161051,0.4438368261282358,0.5654989620215859,0.5667495960392599,0.19884730451707244,0.19070223902925662,-0.010058120171158147,-0.007099165949858488,-0.013017074392457806,-0.007099165949858488,0.320276443789051,245,below_selector_resolution,-0.0019987564751922163,-0.012356078670095201,0.006315323696976661,0.375,-0.02367442257356009,False,False,True,False,0.1758858422488647,0.09952137478170026,0.10278091354854288,248,248,106.34594248038839,0.4438368261282358,0.22611825908747477,7.853486723462765,True,False,-1.069240349705659,reject,4
qrank_low_energy_subject_s0.85,qrank_subject,quantile,low_energy,0.85,subject,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_low_energy_subject_s0_85_a58ad4ec.csv,submission_h009_qrank_low_energy_subject_s0_85_a58ad4ec.csv,246,246,0.07114024193021734,0.3123182464992216,0.5654989620215859,0.5656976895538272,0.19884730451707244,0.19568872959259992,-0.01761831386306517,-0.0033504559226670283,-0.0033504559226670283,-0.031886171803463315,0.3632833571831732,442,too_small_to_submit,-0.0020384986160096106,-0.009323451499781662,0.003375696951545528,0.6527777777777778,0.013774419608151733,False,True,True,False,0.21333468443057652,0.0868075682987459,0.0901143240535267,246,246,83.71458861607084,0.3123182464992216,0.18753133579445277,6.182195530193381,True,False,-1.020651077248821,reject,4
qrank_plus_prob_global_s0.35,qrank_global,quantile,plus_prob,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_plus_prob_global_s0_35_1308cf23.csv,submission_h009_qrank_plus_prob_global_s0_35_1308cf23.csv,248,248,0.04086247682202681,0.20390501663271798,0.5654989620215859,0.567243805344837,0.19884730451707244,0.18841847922741137,-0.0072560227579618886,-0.007218722049446846,-0.007218722049446846,-0.007293323466476931,0.16604659127175864,447,below_selector_resolution,-0.0007793816817492191,-0.005458347867766603,0.0024472225352533965,0.3611111111111111,-0.011048063867661384,False,False,True,False,0.1885122009547634,0.06755187063629313,0.070794244053332,248,248,49.628106490847905,0.20390501663271798,0.22611825908739944,3.6649604709492896,True,False,-0.9954319004307766,reject,4
qrank_human_state_global_s0.35,qrank_global,quantile,human_state,0.35,global,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_human_state_global_s0_35_186c9bc8.csv,submission_h009_qrank_human_state_global_s0_35_186c9bc8.csv,250,250,0.08546945285864244,0.27614169966845503,0.5654989620215859,0.5713333069799655,0.19884730451707244,0.14576099900216805,-0.009287534272172271,-0.005748706871892106,-0.012826361672452435,-0.005748706871892106,0.2507279395759404,450,below_selector_resolution,-0.00237169620689841,-0.013035787014905728,0.003920514608552712,0.375,0.03268314098932243,False,False,True,False,0.2322434058117472,0.09817324460990853,0.10141078540207073,250,250,103.01503243290209,0.27614169966845503,0.12741459070193764,7.6075040632422635,True,False,-0.9238410632154871,reject,4
tailswap_plus_prob_k100_s1,tail_swap,tail_swap,plus_prob,1.0,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k100_s1_d1ce5b10.csv,submission_h009_tailswap_plus_prob_k100_s1_d1ce5b10.csv,197,197,0.09415604788527727,0.5551419230578039,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244,-0.008748351195203341,-0.005492994265050011,-0.012003708125356671,-0.005492994265050011,0.38826961282955674,198,below_selector_resolution,-0.002508843532317329,-0.013727560432494288,0.007116180050576597,0.4861111111111111,0.003681387786630519,False,False,True,False,0.2032416526090553,0.10718976096266655,0.11038016791954254,197,197,117.90180472038257,0.5551419230578039,0.20674232017690966,8.706869641167362,True,False,-0.8522657802820587,reject,4
tailswap_plus_prob_k125_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,125,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k125_s0_5_135bd875.csv,submission_h009_tailswap_plus_prob_k125_s0_5_135bd875.csv,248,248,0.058621128235256746,0.2988913681844665,0.5654989620215859,0.567326785712402,0.19884730451707244,0.18748269428682796,-0.007509614221104244,-0.00562859287693529,-0.009390635565273198,-0.00562859287693529,0.23002271864939122,245,below_selector_resolution,-0.0012394303507022922,-0.008099221541509943,0.0037512961879092714,0.3611111111111111,-0.01578294838237332,False,False,True,False,0.18377731644005146,0.07949251345829737,0.08273326573605884,248,248,70.89729498692559,0.2988913681844665,0.22611825908744182,5.235657815641843,True,False,-0.8378755494695862,reject,4
tailswap_plus_prob_k100_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k100_s0_75_468bbf7b.csv,submission_h009_tailswap_plus_prob_k100_s0_75_468bbf7b.csv,197,197,0.07110235897315721,0.4438368261282358,0.5654989620215859,0.5665278469589833,0.19884730451707244,0.19258836326556167,-0.007630659147229657,-0.005296051157658632,-0.009965267136800682,-0.005296051157658632,0.320276443789051,198,below_selector_resolution,-0.0018055040525245024,-0.01031593219297039,0.005212389516965967,0.4444444444444444,0.0027610408399728614,False,False,True,False,0.20232130566239764,0.09042835315921474,0.09362165492813267,197,197,88.42635354028693,0.4438368261282358,0.2067423201768935,6.530152230875521,True,False,-0.8002991609126203,reject,4
tailswap_consensus_k100_s0.5,tail_swap,tail_swap,consensus,0.5,global,100,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_consensus_k100_s0_5_40090639.csv,submission_h009_tailswap_consensus_k100_s0_5_40090639.csv,199,199,0.07515768967364989,0.32521825826307255,0.5654989620215859,0.5701406923331647,0.19884730451707244,0.17637208458028175,-0.005803386161349733,-0.0057486730982069245,-0.0057486730982069245,-0.005858099224492541,0.23272519898356975,199,below_selector_resolution,-0.0021668050431294145,-0.01124118622109084,0.0041649768950679286,0.4444444444444444,0.018102511091641293,False,False,True,False,0.21766277591406608,0.09113777907125285,0.09427116427676323,199,199,90.04440421013575,0.3252182582630726,0.16519660935347508,6.649642821274785,True,False,-0.7819881110648232,reject,4
