candidate_id,family,op,score_signal,strength,group,k,cap,reverse,file,basename,changed_rows,changed_cells,mean_abs_prob_delta,max_abs_prob_delta,mean_s4_before,mean_s4_after,std_s4_before,std_s4_after
modelblend_s0.75_cap0.05,model_blend,model_blend,delta_pos,0.75,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_75_cap0_05_b581cf4a.csv,submission_h009_modelblend_s0_75_cap0_05_b581cf4a.csv,250,250,0.009942018012546246,0.012499303246396809,0.5654989620215859,0.5635361036675992,0.19884730451707244,0.19585933977149955
tailswap_plus_prob_k35_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,35,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k35_s0_75_8ce59748.csv,submission_h009_tailswap_plus_prob_k35_s0_75_8ce59748.csv,68,68,0.026647687192566563,0.4438368261282358,0.5654989620215859,0.5657382029325049,0.19884730451707244,0.19698307337174226
modelblend_s0.5_cap0.05,model_blend,model_blend,delta_pos,0.5,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_5_cap0_05_92a2a1fc.csv,submission_h009_modelblend_s0_5_cap0_05_92a2a1fc.csv,250,250,0.009745033532249809,0.012499303246396809,0.5654989620215859,0.5635193939585286,0.19884730451707244,0.19586770052093064
modelblend_s0.2_cap0.05,model_blend,model_blend,delta_pos,0.2,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_2_cap0_05_f530fb95.csv,submission_h009_modelblend_s0_2_cap0_05_f530fb95.csv,250,250,0.00877434728452942,0.012499302256558764,0.5654989620215859,0.563499052341999,0.19884730451707244,0.19599098061835601
modelblend_s0.35_cap0.05,model_blend,model_blend,delta_pos,0.35,global,0,0.05,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_35_cap0_05_28a43352.csv,submission_h009_modelblend_s0_35_cap0_05_28a43352.csv,250,250,0.009463295171150332,0.012499303246396809,0.5654989620215859,0.5634926841353763,0.19884730451707244,0.19591611519874755
modelblend_s0.1_cap0.14,model_blend,model_blend,delta_pos,0.1,global,0,0.14,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_1_cap0_14_b77451e1.csv,submission_h009_modelblend_s0_1_cap0_14_b77451e1.csv,250,250,0.010801393457574329,0.034964862074901126,0.5654989620215859,0.5620413398543002,0.19884730451707244,0.19418797629017942
modelblend_s0.1_cap0.09,model_blend,model_blend,delta_pos,0.1,global,0,0.09,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_modelblend_s0_1_cap0_09_9bb5a080.csv,submission_h009_modelblend_s0_1_cap0_09_9bb5a080.csv,250,250,0.009755625172095005,0.02249300192523812,0.5654989620215859,0.5627289938872873,0.19884730451707244,0.1948109012038697
qrank_teacher_rank_dateblock_s0.6,qrank_dateblock,quantile,teacher_rank,0.6,dateblock,0,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_qrank_teacher_rank_dateblock_s0_6_48942451.csv,submission_h009_qrank_teacher_rank_dateblock_s0_6_48942451.csv,195,195,0.03260149001380313,0.2208669471452691,0.5654989620215859,0.5657234762736407,0.19884730451707244,0.19529522692403223
tailswap_plus_prob_k35_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,35,0.0,False,hitl/h009_s4_mobility_rank_jackpot/submission_h009_tailswap_plus_prob_k35_s0_5_ce758657.csv,submission_h009_tailswap_plus_prob_k35_s0_5_ce758657.csv,68,68,0.01767347839880761,0.2988913681844665,0.5654989620215859,0.5658844808508583,0.19884730451707244,0.19628416156744843
reverse_tailswap_teacher_rank_k50,reverse_control,tail_swap,teacher_rank,1.0,global,50,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_teacher_rank_k50_6fc8bab1.csv,submission_h009_reverse_tailswap_teacher_rank_k50_6fc8bab1.csv,99,99,0.08322745892294586,0.717719703163692,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
reverse_qrank_teacher_rank_s0.6,reverse_control,quantile,teacher_rank,0.6,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_teacher_rank_s0_6_8f99e4ea.csv,submission_h009_reverse_qrank_teacher_rank_s0_6_8f99e4ea.csv,249,249,0.1197960775018548,0.5203652763100934,0.5654989620215859,0.5709604082555181,0.19884730451707244,0.16586683315223524
reverse_tailswap_teacher_rank_k100,reverse_control,tail_swap,teacher_rank,1.0,global,100,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_teacher_rank_k100_b6562c77.csv,submission_h009_reverse_tailswap_teacher_rank_k100_b6562c77.csv,198,198,0.15647921265746353,0.7383840410553238,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
reverse_qrank_plus_prob_s0.6,reverse_control,quantile,plus_prob,0.6,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_plus_prob_s0_6_ddfdaad9.csv,submission_h009_reverse_qrank_plus_prob_s0_6_ddfdaad9.csv,250,250,0.176735595875455,0.5409472953426443,0.5654989620215859,0.5767958868881593,0.19884730451707244,0.09704731618015087
reverse_qrank_consensus_s0.6,reverse_control,quantile,consensus,0.6,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_consensus_s0_6_90159d1b.csv,submission_h009_reverse_qrank_consensus_s0_6_90159d1b.csv,249,249,0.14515575013998372,0.5429803307478743,0.5654989620215859,0.5720786454526734,0.19884730451707244,0.14437782755232337
reverse_tailswap_consensus_k50,reverse_control,tail_swap,consensus,1.0,global,50,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_consensus_k50_e66d3dcc.csv,submission_h009_reverse_tailswap_consensus_k50_e66d3dcc.csv,100,100,0.09354340673483429,0.7778293931043198,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
reverse_tailswap_consensus_k100,reverse_control,tail_swap,consensus,1.0,global,100,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_tailswap_consensus_k100_ffaf92d5.csv,submission_h009_reverse_tailswap_consensus_k100_ffaf92d5.csv,198,198,0.18170931532978116,0.8095905161799769,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
reverse_qrank_teacher_rank_s1,reverse_control,quantile,teacher_rank,1.0,global,0,0.0,True,hitl/h009_s4_mobility_rank_jackpot/submission_h009_reverse_qrank_teacher_rank_s1_2ba37d99.csv,submission_h009_reverse_qrank_teacher_rank_s1_2ba37d99.csv,249,249,0.19884960202714194,0.7513193879708477,0.5654989620215859,0.5654989620215859,0.19884730451707244,0.19884730451707244
