candidate_id,family,op,score_signal,strength,group,k,cap,reverse,split,base_loss,rewrite_loss,delta_logloss,mean_abs_prob_delta,max_abs_prob_delta,changed_rows,mean_delta,worst_delta,best_delta,subject5_delta,dateblock5_delta,max_abs_prob_delta_local,mean_abs_prob_delta_local,changed_rows_local
modelblend_s0.35_cap0.14,model_blend,model_blend,delta_pos,0.35,global,0,0.14,False,subject5,0.7055693968723641,0.7006203575782958,-0.004949039294068314,0.017865145010760596,0.03498561611205653,450,-0.005365457994629397,-0.004949039294068314,-0.00578187669519048,-0.004949039294068314,-0.00578187669519048,0.03498571186412136,0.016915084415813825,450
modelblend_s0.35_cap0.14,model_blend,model_blend,delta_pos,0.35,global,0,0.14,False,dateblock5,0.6574191987513781,0.6516373220561876,-0.00578187669519048,0.015965023820867053,0.03498571186412136,450,-0.005365457994629397,-0.004949039294068314,-0.00578187669519048,-0.004949039294068314,-0.00578187669519048,0.03498571186412136,0.016915084415813825,450
tailswap_consensus_k100_s0.75,tail_swap,tail_swap,consensus,0.75,global,100,0.0,False,subject5,0.7055693968723641,0.6981268008519353,-0.007442596020428738,0.021997311076572313,0.17440924042203887,199,-0.006170082757647466,-0.004897569494866194,-0.007442596020428738,-0.007442596020428738,-0.004897569494866194,0.32344012083487533,0.029873121707909463,199
tailswap_consensus_k100_s0.75,tail_swap,tail_swap,consensus,0.75,global,100,0.0,False,dateblock5,0.6574191987513781,0.6525216292565119,-0.004897569494866194,0.037748932339246616,0.32344012083487533,196,-0.006170082757647466,-0.004897569494866194,-0.007442596020428738,-0.007442596020428738,-0.004897569494866194,0.32344012083487533,0.029873121707909463,199
tailswap_consensus_k75_s0.5,tail_swap,tail_swap,consensus,0.5,global,75,0.0,False,subject5,0.7055693968723641,0.7007775707084535,-0.004791826163910606,0.010344072306339285,0.10566013455668999,148,-0.004815421126376951,-0.004791826163910606,-0.004839016088843295,-0.004791826163910606,-0.004839016088843295,0.23272519898356975,0.01406818887862037,148
tailswap_consensus_k75_s0.5,tail_swap,tail_swap,consensus,0.5,global,75,0.0,False,dateblock5,0.6574191987513781,0.6525801826625348,-0.004839016088843295,0.017792305450901456,0.23272519898356975,147,-0.004815421126376951,-0.004791826163910606,-0.004839016088843295,-0.004791826163910606,-0.004839016088843295,0.23272519898356975,0.01406818887862037,148
tailswap_plus_prob_k50_s1,tail_swap,tail_swap,plus_prob,1.0,global,50,0.0,False,subject5,0.7055693968723641,0.7007811598904595,-0.004788236981904559,0.01327665626215338,0.20118127061246932,99,-0.006401910202947614,-0.004788236981904559,-0.008015583423990669,-0.004788236981904559,-0.008015583423990669,0.38826961282955674,0.01289899850954158,99
tailswap_plus_prob_k50_s1,tail_swap,tail_swap,plus_prob,1.0,global,50,0.0,False,dateblock5,0.6574191987513781,0.6494036153273874,-0.008015583423990669,0.01252134075692978,0.38826961282955674,96,-0.006401910202947614,-0.004788236981904559,-0.008015583423990669,-0.004788236981904559,-0.008015583423990669,0.38826961282955674,0.01289899850954158,99
tailswap_plus_prob_k75_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,75,0.0,False,subject5,0.7055693968723641,0.700812075160121,-0.004757321712243079,0.014435196545334037,0.14180728044496516,147,-0.005871225488647491,-0.004757321712243079,-0.006985129265051904,-0.004757321712243079,-0.006985129265051904,0.320276443789051,0.014381998374597004,147
tailswap_plus_prob_k75_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,75,0.0,False,dateblock5,0.6574191987513781,0.6504340694863262,-0.006985129265051904,0.014328800203859971,0.320276443789051,147,-0.005871225488647491,-0.004757321712243079,-0.006985129265051904,-0.004757321712243079,-0.006985129265051904,0.320276443789051,0.014381998374597004,147
qrank_delta_pos_dateblock_s0.6,qrank_dateblock,quantile,delta_pos,0.6,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7008964417833548,-0.004672955089009334,0.03199279112607075,0.14984146149217303,357,-0.005859275564110311,-0.004672955089009334,-0.007045596039211288,-0.004672955089009334,-0.007045596039211288,0.14984146149217303,0.03146401298479157,371
qrank_delta_pos_dateblock_s0.6,qrank_dateblock,quantile,delta_pos,0.6,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6503736027121668,-0.007045596039211288,0.030935234843512384,0.1261010898517419,371,-0.005859275564110311,-0.004672955089009334,-0.007045596039211288,-0.004672955089009334,-0.007045596039211288,0.14984146149217303,0.03146401298479157,371
tailswap_consensus_k75_s0.75,tail_swap,tail_swap,consensus,0.75,global,75,0.0,False,subject5,0.7055693968723641,0.6991703116437761,-0.0063990852285880084,0.015542876105497,0.16326497499223092,148,-0.005514942540813306,-0.004630799853038603,-0.0063990852285880084,-0.0063990852285880084,-0.004630799853038603,0.32344012083487533,0.021163126376256572,148
tailswap_consensus_k75_s0.75,tail_swap,tail_swap,consensus,0.75,global,75,0.0,False,dateblock5,0.6574191987513781,0.6527883988983395,-0.004630799853038603,0.02678337664701614,0.32344012083487533,147,-0.005514942540813306,-0.004630799853038603,-0.0063990852285880084,-0.0063990852285880084,-0.004630799853038603,0.32344012083487533,0.021163126376256572,148
tailswap_consensus_k125_s0.5,tail_swap,tail_swap,consensus,0.5,global,125,0.0,False,subject5,0.7055693968723641,0.6980371149042663,-0.007532281968097743,0.01876232970094714,0.12125099165339248,248,-0.006029828498237411,-0.004527375028377079,-0.007532281968097743,-0.007532281968097743,-0.004527375028377079,0.23272519898356975,0.025753890162264044,248
tailswap_consensus_k125_s0.5,tail_swap,tail_swap,consensus,0.5,global,125,0.0,False,dateblock5,0.6574191987513781,0.652891823723001,-0.004527375028377079,0.032745450623580946,0.23272519898356975,247,-0.006029828498237411,-0.004527375028377079,-0.007532281968097743,-0.007532281968097743,-0.004527375028377079,0.23272519898356975,0.025753890162264044,248
tailswap_plus_prob_k100_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,100,0.0,False,subject5,0.7055693968723641,0.698283844774236,-0.00728555209812809,0.012539890482088013,0.10163670976101824,193,-0.005807381748087759,-0.004329211398047428,-0.00728555209812809,-0.00728555209812809,-0.004329211398047428,0.23002271864939122,0.01238695258426369,198
tailswap_plus_prob_k100_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,100,0.0,False,dateblock5,0.6574191987513781,0.6530899873533307,-0.004329211398047428,0.012234014686439367,0.23002271864939122,198,-0.005807381748087759,-0.004329211398047428,-0.00728555209812809,-0.00728555209812809,-0.004329211398047428,0.23002271864939122,0.01238695258426369,198
qrank_delta_pos_dateblock_s0.85,qrank_dateblock,quantile,delta_pos,0.85,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7014413704159889,-0.004128026456375222,0.045342620543769134,0.2140708847817529,357,-0.005862605789066111,-0.004128026456375222,-0.007597185121757,-0.004128026456375222,-0.007597185121757,0.2140708847817529,0.04459758300437598,371
qrank_delta_pos_dateblock_s0.85,qrank_dateblock,quantile,delta_pos,0.85,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6498220136296211,-0.007597185121757,0.04385254546498284,0.17733743084613063,371,-0.005862605789066111,-0.004128026456375222,-0.007597185121757,-0.004128026456375222,-0.007597185121757,0.2140708847817529,0.04459758300437598,371
tailswap_plus_prob_k50_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,50,0.0,False,subject5,0.7055693968723641,0.7014761166408017,-0.004093280231562413,0.009970490234751574,0.1508588841762541,99,-0.005395101974486838,-0.004093280231562413,-0.006696923717411263,-0.004093280231562413,-0.006696923717411263,0.320276443789051,0.009713377090496828,99
tailswap_plus_prob_k50_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,50,0.0,False,dateblock5,0.6574191987513781,0.6507222750339668,-0.006696923717411263,0.009456263946242079,0.320276443789051,96,-0.005395101974486838,-0.004093280231562413,-0.006696923717411263,-0.004093280231562413,-0.006696923717411263,0.320276443789051,0.009713377090496828,99
modelblend_s0.35_cap0.09,model_blend,model_blend,delta_pos,0.35,global,0,0.09,False,subject5,0.7055693968723641,0.7017321194885934,-0.0038372773837707097,0.014789824720444591,0.022496165210797836,450,-0.004217033361520406,-0.0038372773837707097,-0.004596789339270102,-0.0038372773837707097,-0.004596789339270102,0.022496165210797836,0.013991077358315729,450
modelblend_s0.35_cap0.09,model_blend,model_blend,delta_pos,0.35,global,0,0.09,False,dateblock5,0.6574191987513781,0.652822409412108,-0.004596789339270102,0.013192329996186867,0.02249606174552332,450,-0.004217033361520406,-0.0038372773837707097,-0.004596789339270102,-0.0038372773837707097,-0.004596789339270102,0.022496165210797836,0.013991077358315729,450
modelblend_s1_cap0.09,model_blend,model_blend,delta_pos,1.0,global,0,0.09,False,subject5,0.7055693968723641,0.701748319189381,-0.0038210776829831206,0.019483197858019666,0.022496165210797836,450,-0.004762240928062489,-0.0038210776829831206,-0.005703404173141857,-0.0038210776829831206,-0.005703404173141857,0.022496165210797836,0.018498653188254704,450
modelblend_s1_cap0.09,model_blend,model_blend,delta_pos,1.0,global,0,0.09,False,dateblock5,0.6574191987513781,0.6517157945782363,-0.005703404173141857,0.01751410851848974,0.02249606174552332,450,-0.004762240928062489,-0.0038210776829831206,-0.005703404173141857,-0.0038210776829831206,-0.005703404173141857,0.022496165210797836,0.018498653188254704,450
qrank_delta_pos_dateblock_s0.35,qrank_dateblock,quantile,delta_pos,0.35,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7018191373186733,-0.0037502595536907934,0.018612493017348655,0.08571179480023372,357,-0.004419864318441158,-0.0037502595536907934,-0.005089469083191522,-0.0037502595536907934,-0.005089469083191522,0.08571179480023372,0.018306997384968274,371
qrank_delta_pos_dateblock_s0.35,qrank_dateblock,quantile,delta_pos,0.35,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6523297296681866,-0.005089469083191522,0.018001501752587894,0.07356078694628793,371,-0.004419864318441158,-0.0037502595536907934,-0.005089469083191522,-0.0037502595536907934,-0.005089469083191522,0.08571179480023372,0.018306997384968274,371
modelblend_s0.75_cap0.09,model_blend,model_blend,delta_pos,0.75,global,0,0.09,False,subject5,0.7055693968723641,0.7018726339031673,-0.003696762969196743,0.018710110309696628,0.022496165210797836,450,-0.004648164228479024,-0.003696762969196743,-0.005599565487761304,-0.003696762969196743,-0.005599565487761304,0.022496165210797836,0.017695984096788794,450
modelblend_s0.75_cap0.09,model_blend,model_blend,delta_pos,0.75,global,0,0.09,False,dateblock5,0.6574191987513781,0.6518196332636168,-0.005599565487761304,0.01668185788388096,0.02249606174552332,450,-0.004648164228479024,-0.003696762969196743,-0.005599565487761304,-0.003696762969196743,-0.005599565487761304,0.022496165210797836,0.017695984096788794,450
modelblend_s0.5_cap0.09,model_blend,model_blend,delta_pos,0.5,global,0,0.09,False,subject5,0.7055693968723641,0.7018911709237559,-0.003678225948608227,0.01700989529093389,0.022496165210797836,450,-0.004415368092452188,-0.003678225948608227,-0.005152510236296148,-0.003678225948608227,-0.005152510236296148,0.022496165210797836,0.01607544729956559,450
modelblend_s0.5_cap0.09,model_blend,model_blend,delta_pos,0.5,global,0,0.09,False,dateblock5,0.6574191987513781,0.652266688515082,-0.005152510236296148,0.015140999308197293,0.02249606174552332,450,-0.004415368092452188,-0.003678225948608227,-0.005152510236296148,-0.003678225948608227,-0.005152510236296148,0.022496165210797836,0.01607544729956559,450
tailswap_plus_prob_k75_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,75,0.0,False,subject5,0.7055693968723641,0.7019166524693302,-0.0036527444030338696,0.009618756209542126,0.09495543358294889,147,-0.004493593014407049,-0.0036527444030338696,-0.0053344416257802285,-0.0036527444030338696,-0.0053344416257802285,0.23002271864939122,0.009592551942120296,147
tailswap_plus_prob_k75_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,75,0.0,False,dateblock5,0.6574191987513781,0.6520847571255979,-0.0053344416257802285,0.009566347674698467,0.23002271864939122,147,-0.004493593014407049,-0.0036527444030338696,-0.0053344416257802285,-0.0036527444030338696,-0.0053344416257802285,0.23002271864939122,0.009592551942120296,147
tailswap_teacher_rank_k125_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,125,0.0,False,subject5,0.7055693968723641,0.6904504687182978,-0.015118928154066236,0.02900204351371842,0.1505255250246269,250,-0.009348968050072126,-0.0035790079460780166,-0.015118928154066236,-0.015118928154066236,-0.0035790079460780166,0.36831572297275095,0.04253577817162524,250
tailswap_teacher_rank_k125_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,125,0.0,False,dateblock5,0.6574191987513781,0.6538401908053001,-0.0035790079460780166,0.05606951282953205,0.36831572297275095,249,-0.009348968050072126,-0.0035790079460780166,-0.015118928154066236,-0.015118928154066236,-0.0035790079460780166,0.36831572297275095,0.04253577817162524,250
modelblend_s0.2_cap0.14,model_blend,model_blend,delta_pos,0.2,global,0,0.14,False,subject5,0.7055693968723641,0.7020403679121767,-0.0035290289601873637,0.011873816902664598,0.03498561611205653,450,-0.003739422176501972,-0.0035290289601873637,-0.00394981539281658,-0.0035290289601873637,-0.00394981539281658,0.034985685923604126,0.011111046960606105,450
modelblend_s0.2_cap0.14,model_blend,model_blend,delta_pos,0.2,global,0,0.14,False,dateblock5,0.6574191987513781,0.6534693833585615,-0.00394981539281658,0.01034827701854761,0.034985685923604126,450,-0.003739422176501972,-0.0035290289601873637,-0.00394981539281658,-0.0035290289601873637,-0.00394981539281658,0.034985685923604126,0.011111046960606105,450
qrank_human_state_subject_s1,qrank_subject,quantile,human_state,1.0,subject,0,0.0,False,subject5,0.7055693968723641,0.7021976494497367,-0.003371747422627358,0.09072104268702914,0.2743052685573898,444,-0.019277628059482077,-0.003371747422627358,-0.035183508696336796,-0.003371747422627358,-0.035183508696336796,0.4083195781711963,0.100225461041656,444
qrank_human_state_subject_s1,qrank_subject,quantile,human_state,1.0,subject,0,0.0,False,dateblock5,0.6574191987513781,0.6222356900550413,-0.035183508696336796,0.10972987939628287,0.4083195781711963,443,-0.019277628059482077,-0.003371747422627358,-0.035183508696336796,-0.003371747422627358,-0.035183508696336796,0.4083195781711963,0.100225461041656,444
qrank_low_energy_subject_s0.85,qrank_subject,quantile,low_energy,0.85,subject,0,0.0,False,subject5,0.7055693968723641,0.7022189409496971,-0.0033504559226670283,0.07468238205507297,0.24326939015831567,442,-0.01761831386306517,-0.0033504559226670283,-0.031886171803463315,-0.0033504559226670283,-0.031886171803463315,0.3632833571831732,0.08173968666064159,442
qrank_low_energy_subject_s0.85,qrank_subject,quantile,low_energy,0.85,subject,0,0.0,False,dateblock5,0.6574191987513781,0.6255330269479148,-0.031886171803463315,0.08879699126621021,0.3632833571831732,440,-0.01761831386306517,-0.0033504559226670283,-0.031886171803463315,-0.0033504559226670283,-0.031886171803463315,0.3632833571831732,0.08173968666064159,442
modelblend_s0.2_cap0.09,model_blend,model_blend,delta_pos,0.2,global,0,0.09,False,subject5,0.7055693968723641,0.7024489873744553,-0.003120409497908816,0.010648606283103112,0.022496158873843652,450,-0.003368574682235559,-0.003120409497908816,-0.003616739866562302,-0.003120409497908816,-0.003616739866562302,0.022496158873843652,0.010056199076745164,450
modelblend_s0.2_cap0.09,model_blend,model_blend,delta_pos,0.2,global,0,0.09,False,dateblock5,0.6574191987513781,0.6538024588848158,-0.003616739866562302,0.009463791870387218,0.022495965840343968,450,-0.003368574682235559,-0.003120409497908816,-0.003616739866562302,-0.003120409497908816,-0.003616739866562302,0.022496158873843652,0.010056199076745164,450
qrank_delta_pos_dateblock_s1,qrank_dateblock,quantile,delta_pos,1.0,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7024685179417346,-0.0031008789306294915,0.0533008300909285,0.25178060996774754,357,-0.0051786323351963315,-0.0031008789306294915,-0.0072563857397631715,-0.0031008789306294915,-0.0072563857397631715,0.25178060996774754,0.05243338983584847,371
qrank_delta_pos_dateblock_s1,qrank_dateblock,quantile,delta_pos,1.0,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6501628130116149,-0.0072563857397631715,0.05156594958076845,0.20701589213729338,371,-0.0051786323351963315,-0.0031008789306294915,-0.0072563857397631715,-0.0031008789306294915,-0.0072563857397631715,0.25178060996774754,0.05243338983584847,371
tailswap_plus_prob_k50_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,50,0.0,False,subject5,0.7055693968723641,0.7025052009061371,-0.003064195966226979,0.006642536571109462,0.09985772942543575,99,-0.004000011704503814,-0.003064195966226979,-0.004935827442780649,-0.003064195966226979,-0.004935827442780649,0.23002271864939122,0.006487464563653283,99
tailswap_plus_prob_k50_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,50,0.0,False,dateblock5,0.6574191987513781,0.6524833713085975,-0.004935827442780649,0.006332392556197104,0.23002271864939122,96,-0.004000011704503814,-0.003064195966226979,-0.004935827442780649,-0.003064195966226979,-0.004935827442780649,0.23002271864939122,0.006487464563653283,99
tailswap_teacher_rank_k100_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,100,0.0,False,subject5,0.7055693968723641,0.6943942693751625,-0.01117512749720162,0.023718544716864447,0.1505255250246269,200,-0.007033798156987459,-0.002892468816773297,-0.01117512749720162,-0.01117512749720162,-0.002892468816773297,0.32999926116754635,0.03372177261836268,200
tailswap_teacher_rank_k100_s0.5,tail_swap,tail_swap,teacher_rank,0.5,global,100,0.0,False,dateblock5,0.6574191987513781,0.6545267299346048,-0.002892468816773297,0.04372500051986091,0.32999926116754635,200,-0.007033798156987459,-0.002892468816773297,-0.01117512749720162,-0.01117512749720162,-0.002892468816773297,0.32999926116754635,0.03372177261836268,200
tailswap_consensus_k50_s0.5,tail_swap,tail_swap,consensus,0.5,global,50,0.0,False,subject5,0.7055693968723641,0.7016569835765871,-0.003912413295776962,0.006745638419446723,0.11234937299253067,100,-0.003383377281620581,-0.0028543412674642,-0.003912413295776962,-0.003912413295776962,-0.0028543412674642,0.23272519898356975,0.009314993637282266,100
tailswap_consensus_k50_s0.5,tail_swap,tail_swap,consensus,0.5,global,50,0.0,False,dateblock5,0.6574191987513781,0.6545648574839139,-0.0028543412674642,0.01188434885511781,0.23272519898356975,95,-0.003383377281620581,-0.0028543412674642,-0.003912413295776962,-0.003912413295776962,-0.0028543412674642,0.23272519898356975,0.009314993637282266,100
tailswap_consensus_k75_s1,tail_swap,tail_swap,consensus,1.0,global,75,0.0,False,subject5,0.7055693968723641,0.6980898263721133,-0.007479570500250832,0.020719611953459668,0.22217790916153324,148,-0.005080401712922622,-0.0026812329255944123,-0.007479570500250832,-0.007479570500250832,-0.0026812329255944123,0.40344184598684596,0.028174004338722247,148
tailswap_consensus_k75_s1,tail_swap,tail_swap,consensus,1.0,global,75,0.0,False,dateblock5,0.6574191987513781,0.6547379658257837,-0.0026812329255944123,0.03562839672398482,0.40344184598684596,147,-0.005080401712922622,-0.0026812329255944123,-0.007479570500250832,-0.007479570500250832,-0.0026812329255944123,0.40344184598684596,0.028174004338722247,148
tailswap_plus_prob_k35_s1,tail_swap,tail_swap,plus_prob,1.0,global,35,0.0,False,subject5,0.7055693968723641,0.7029539579542884,-0.0026154389180756965,0.009048729018324144,0.1871531536584538,67,-0.004469562084687129,-0.0026154389180756965,-0.006323685251298561,-0.0026154389180756965,-0.006323685251298561,0.38826961282955674,0.008821777336034717,68
tailswap_plus_prob_k35_s1,tail_swap,tail_swap,plus_prob,1.0,global,35,0.0,False,dateblock5,0.6574191987513781,0.6510955135000795,-0.006323685251298561,0.00859482565374529,0.38826961282955674,68,-0.004469562084687129,-0.0026154389180756965,-0.006323685251298561,-0.0026154389180756965,-0.006323685251298561,0.38826961282955674,0.008821777336034717,68
modelblend_s1_cap0.05,model_blend,model_blend,delta_pos,1.0,global,0,0.05,False,subject5,0.7055693968723641,0.7031023911720384,-0.002467005700325653,0.011385299284732591,0.012499290240014005,450,-0.0030134851123282957,-0.002467005700325653,-0.0035599645243309386,-0.002467005700325653,-0.0035599645243309386,0.012499290240014005,0.010870327022537148,450
modelblend_s1_cap0.05,model_blend,model_blend,delta_pos,1.0,global,0,0.05,False,dateblock5,0.6574191987513781,0.6538592342270472,-0.0035599645243309386,0.010355354760341705,0.012498887440232365,450,-0.0030134851123282957,-0.002467005700325653,-0.0035599645243309386,-0.002467005700325653,-0.0035599645243309386,0.012499290240014005,0.010870327022537148,450
tailswap_consensus_k50_s0.75,tail_swap,tail_swap,consensus,0.75,global,50,0.0,False,subject5,0.7055693968723641,0.7002422450849819,-0.005327151787382189,0.010135530078553903,0.17000884240025466,100,-0.003885155567905807,-0.0024431593484294245,-0.005327151787382189,-0.005327151787382189,-0.0024431593484294245,0.32344012083487533,0.01400698431843277,100
tailswap_consensus_k50_s0.75,tail_swap,tail_swap,consensus,0.75,global,50,0.0,False,dateblock5,0.6574191987513781,0.6549760394029487,-0.0024431593484294245,0.017878438558311636,0.32344012083487533,95,-0.003885155567905807,-0.0024431593484294245,-0.005327151787382189,-0.005327151787382189,-0.0024431593484294245,0.32344012083487533,0.01400698431843277,100
qrank_teacher_rank_dateblock_s0.35,qrank_dateblock,quantile,teacher_rank,0.35,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7031401115053695,-0.0024292853669946046,0.022957613949793253,0.09237368282932806,376,-0.002499384671907856,-0.0024292853669946046,-0.0025694839768211075,-0.0024292853669946046,-0.0025694839768211075,0.09237368282932806,0.022447445974314903,383
qrank_teacher_rank_dateblock_s0.35,qrank_dateblock,quantile,teacher_rank,0.35,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.654849714774557,-0.0025694839768211075,0.02193727799883655,0.07086285250261098,383,-0.002499384671907856,-0.0024292853669946046,-0.0025694839768211075,-0.0024292853669946046,-0.0025694839768211075,0.09237368282932806,0.022447445974314903,383
modelblend_s0.75_cap0.05,model_blend,model_blend,delta_pos,0.75,global,0,0.05,False,subject5,0.7055693968723641,0.703188289978066,-0.0023811068942980462,0.011165657036583197,0.012499290240014005,450,-0.0029296792637209523,-0.0023811068942980462,-0.0034782516331438584,-0.0023811068942980462,-0.0034782516331438584,0.012499290240014005,0.010634301264450311,450
modelblend_s0.75_cap0.05,model_blend,model_blend,delta_pos,0.75,global,0,0.05,False,dateblock5,0.6574191987513781,0.6539409471182343,-0.0034782516331438584,0.010102945492317425,0.012498887440232365,450,-0.0029296792637209523,-0.0023811068942980462,-0.0034782516331438584,-0.0023811068942980462,-0.0034782516331438584,0.012499290240014005,0.010634301264450311,450
tailswap_plus_prob_k35_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,35,0.0,False,subject5,0.7055693968723641,0.7032545454415123,-0.00231485143085175,0.006795253640760386,0.14180728044496516,67,-0.0037843100876903124,-0.00231485143085175,-0.005253768744528875,-0.00231485143085175,-0.005253768744528875,0.320276443789051,0.006649150456010937,68
tailswap_plus_prob_k35_s0.75,tail_swap,tail_swap,plus_prob,0.75,global,35,0.0,False,dateblock5,0.6574191987513781,0.6521654300068492,-0.005253768744528875,0.006503047271261489,0.320276443789051,68,-0.0037843100876903124,-0.00231485143085175,-0.005253768744528875,-0.00231485143085175,-0.005253768744528875,0.320276443789051,0.006649150456010937,68
modelblend_s0.5_cap0.05,model_blend,model_blend,delta_pos,0.5,global,0,0.05,False,subject5,0.7055693968723641,0.703256643532691,-0.002312753339673068,0.010695065081498924,0.012499279928671503,450,-0.002820674387780331,-0.002312753339673068,-0.0033285954358875935,-0.002312753339673068,-0.0033285954358875935,0.012499279928671503,0.01013485603685039,450
modelblend_s0.5_cap0.05,model_blend,model_blend,delta_pos,0.5,global,0,0.05,False,dateblock5,0.6574191987513781,0.6540906033154905,-0.0033285954358875935,0.009574646992201856,0.012498887440232365,450,-0.002820674387780331,-0.002312753339673068,-0.0033285954358875935,-0.002312753339673068,-0.0033285954358875935,0.012499279928671503,0.01013485603685039,450
modelblend_s0.2_cap0.05,model_blend,model_blend,delta_pos,0.2,global,0,0.05,False,subject5,0.7055693968723641,0.7033059192463245,-0.0022634776260396228,0.008332676357008647,0.012499279928671503,450,-0.0024849591329064724,-0.0022634776260396228,-0.002706440639773322,-0.0022634776260396228,-0.002706440639773322,0.012499279928671503,0.00787872941731777,450
modelblend_s0.2_cap0.05,model_blend,model_blend,delta_pos,0.2,global,0,0.05,False,dateblock5,0.6574191987513781,0.6547127581116048,-0.002706440639773322,0.0074247824776268925,0.012498829177338466,450,-0.0024849591329064724,-0.0022634776260396228,-0.002706440639773322,-0.0022634776260396228,-0.002706440639773322,0.012499279928671503,0.00787872941731777,450
modelblend_s0.35_cap0.05,model_blend,model_blend,delta_pos,0.35,global,0,0.05,False,subject5,0.7055693968723641,0.7033718727733721,-0.0021975240989919875,0.010058826300583997,0.012499279928671503,450,-0.002701514677130201,-0.0021975240989919875,-0.003205505255268415,-0.0021975240989919875,-0.003205505255268415,0.012499279928671503,0.009497167508377449,450
modelblend_s0.35_cap0.05,model_blend,model_blend,delta_pos,0.35,global,0,0.05,False,dateblock5,0.6574191987513781,0.6542136934961097,-0.003205505255268415,0.0089355087161709,0.012498887440232365,450,-0.002701514677130201,-0.0021975240989919875,-0.003205505255268415,-0.0021975240989919875,-0.003205505255268415,0.012499279928671503,0.009497167508377449,450
modelblend_s0.1_cap0.14,model_blend,model_blend,delta_pos,0.1,global,0,0.14,False,subject5,0.7055693968723641,0.703520097217631,-0.0020492996547331055,0.006199548150151866,0.03495703588680005,450,-0.0021768965307414345,-0.0020492996547331055,-0.0023044934067497636,-0.0020492996547331055,-0.0023044934067497636,0.03497783318940606,0.00579029233350563,450
modelblend_s0.1_cap0.14,model_blend,model_blend,delta_pos,0.1,global,0,0.14,False,dateblock5,0.6574191987513781,0.6551147053446283,-0.0023044934067497636,0.0053810365168593935,0.03497783318940606,450,-0.0021768965307414345,-0.0020492996547331055,-0.0023044934067497636,-0.0020492996547331055,-0.0023044934067497636,0.03497783318940606,0.00579029233350563,450
modelblend_s0.1_cap0.09,model_blend,model_blend,delta_pos,0.1,global,0,0.09,False,subject5,0.7055693968723641,0.703615643012663,-0.0019537538597010906,0.006103881633832281,0.022458160572942698,450,-0.002084548013007115,-0.0019537538597010906,-0.002215342166313139,-0.0019537538597010906,-0.002215342166313139,0.022479183363695032,0.005713256031424956,450
modelblend_s0.1_cap0.09,model_blend,model_blend,delta_pos,0.1,global,0,0.09,False,dateblock5,0.6574191987513781,0.655203856585065,-0.002215342166313139,0.005322630429017631,0.022479183363695032,450,-0.002084548013007115,-0.0019537538597010906,-0.002215342166313139,-0.0019537538597010906,-0.002215342166313139,0.022479183363695032,0.005713256031424956,450
qrank_teacher_rank_dateblock_s0.6,qrank_dateblock,quantile,teacher_rank,0.6,dateblock,0,0.0,False,subject5,0.7055693968723641,0.7037360587026443,-0.001833338169719756,0.03946176798142367,0.15900624644555672,376,-0.002014942200768033,-0.001833338169719756,-0.00219654623181631,-0.001833338169719756,-0.00219654623181631,0.15900624644555672,0.038577687247298514,383
qrank_teacher_rank_dateblock_s0.6,qrank_dateblock,quantile,teacher_rank,0.6,dateblock,0,0.0,False,dateblock5,0.6574191987513781,0.6552226525195618,-0.00219654623181631,0.037693606513173356,0.12050635821409866,383,-0.002014942200768033,-0.001833338169719756,-0.00219654623181631,-0.001833338169719756,-0.00219654623181631,0.15900624644555672,0.038577687247298514,383
tailswap_plus_prob_k35_s0.5,tail_swap,tail_swap,plus_prob,0.5,global,35,0.0,False,subject5,0.7055693968723641,0.7037901387391765,-0.0017792581331875779,0.004526910291778492,0.09495543358294889,67,-0.0028180429435334386,-0.0017792581331875779,-0.0038568277538792994,-0.0017792581331875779,-0.0038568277538792994,0.23002271864939122,0.004444844345288629,68
