target,score_col,policy,fraction,selected_cells,selected_gain_sum,selected_mean_gain,selected_positive_gain_rate,active_subjects,positive_subjects,negative_subjects,raw_action_count,inverse_action_count,null_gain_mean,null_gain_std,gain_lift_vs_null,gain_z_vs_null,tail_safe_policy_score,subject_normalized_policy_score
S1,subject_normalized_pessimistic_utility,top_all,0.04,18,-0.20523878036775028,-0.011402154464875016,0.5,5,3,2,11,7,-0.5181364186301556,0.7403586527853648,0.3128976382624053,0.42262981203127303,-0.778461625772781,-0.9574295018796746
S1,subject_normalized_pessimistic_utility,top_all,0.06,27,-1.2748695596166462,-0.04721739109691282,0.37037037037037035,6,2,4,14,13,-1.343147701809162,1.7132759400763506,0.06827814219251582,0.039852390730166366,-3.7173573411466196,-4.1399417019305496
S1,subject_normalized_pessimistic_utility,top_all,0.08,36,-1.3326956226500726,-0.0370193228513909,0.3611111111111111,6,2,4,18,18,-0.79190524416766,1.9066611458272114,-0.5407903784824126,-0.2836321386555496,-4.023946580095583,-4.573888409676288
S1,subject_normalized_pessimistic_utility,top_all,0.1,45,-1.296670806179931,-0.028814906803998466,0.37777777777777777,7,3,4,21,24,-1.4486807954015957,1.8985668311702966,0.15200998922166464,0.0800656509562869,-3.503238522634497,-3.9090129895488164
S1,subject_normalized_pessimistic_utility,top_all,0.14,63,-1.5878095572856363,-0.025203326306121213,0.3492063492063492,9,4,5,28,35,-2.0744953715637684,2.511005568792576,0.48668581427813207,0.1938210812141513,-4.225865191944653,-4.659572242385378
S1,subject_normalized_pessimistic_utility,top_all,0.18,81,-1.8536258576571403,-0.022884269847619015,0.3333333333333333,9,3,6,35,46,-1.7692246354408718,2.6887803508736763,-0.08440122221626845,-0.03139015137061814,-5.669638633903229,-6.320480014707228
S1,subject_normalized_pessimistic_utility,top_all,0.25,112,-1.6592321086406878,-0.01481457239857757,0.38392857142857145,9,3,6,48,64,-4.755121713625272,3.1064908470018526,3.095889604984584,0.996587389907329,-4.241637007905351,-4.2409201962531435
S1,subject_normalized_pessimistic_utility,top_decisive,0.02,7,-0.3918139432794333,-0.05597342046849047,0.42857142857142855,3,2,1,3,4,-0.3504500620699543,0.8020914928994198,-0.04136388120947898,-0.051570028576111454,-0.6114483045603621,-0.7636096242309229
S1,subject_normalized_pessimistic_utility,top_decisive,0.04,14,-1.2104225850638686,-0.08645875607599061,0.2857142857142857,6,2,4,4,10,-0.6558037346009975,1.3280349384189012,-0.5546188504628711,-0.41762368927068694,-3.946301551652942,-4.494149224102358
S1,subject_normalized_pessimistic_utility,top_decisive,0.06,21,-1.5641513133113314,-0.07448339587196816,0.19047619047619047,6,2,4,4,17,-0.07303130370242092,1.3164234499133844,-1.4911200096089106,-1.1327054449744272,-4.732647194505226,-5.472572924374116
S1,subject_normalized_pessimistic_utility,top_decisive,0.08,28,-1.1962666014111696,-0.04272380719325606,0.35714285714285715,7,3,4,4,24,-1.626554256546401,1.4293605882491354,0.4302876551352315,0.30103506328119983,-3.2905624157857183,-3.634198469207334
S1,subject_normalized_pessimistic_utility,top_decisive,0.1,35,-1.3791963562735146,-0.039405610179243274,0.34285714285714286,7,3,4,6,29,-1.2574775932422517,1.71277836461659,-0.12171876303126283,-0.07106509840723607,-3.70890443317518,-4.168955202035292
S1,subject_normalized_pessimistic_utility,top_decisive,0.14,49,-1.1429661892021232,-0.023325840595961697,0.42857142857142855,8,3,5,6,43,-1.2261332271049818,1.3438165601889804,0.08316703790285862,0.06188868359470348,-4.107668857576652,-4.6326548191813295
S1,subject_normalized_pessimistic_utility,top_decisive,0.18,63,-1.5295760966236038,-0.024278985660692125,0.4126984126984127,8,3,5,9,54,-2.4114856515930314,2.215562244694607,0.8819095549694276,0.3980522583291222,-4.1866580821069475,-4.543584967216321
S1,subject_normalized_pessimistic_utility,top_decisive,0.25,87,-2.6590354062450876,-0.030563625359138938,0.39080459770114945,8,2,6,16,71,-2.239425893548713,2.884540992144204,-0.4196095126963746,-0.14546838260892964,-6.783663964754309,-7.509575694715878
S1,subject_relative_health_score,top_all,0.02,9,-0.05092851387363462,-0.0056587237637371795,0.6666666666666666,4,3,1,6,3,-0.32736635309051043,0.6842523217519154,0.2764378392168758,0.4039998556513513,0.16955804875074043,0.066258947040476
S1,subject_relative_health_score,top_all,0.04,18,-0.2571924807352483,-0.01428847115195824,0.6111111111111112,6,4,2,11,7,-0.5400064280178485,0.8132343132560516,0.2828139472826002,0.3477644052551857,-0.6095422697719307,-0.807135303321418
S1,subject_relative_health_score,top_all,0.06,27,-0.329234657257548,-0.012193876194724,0.5925925925925926,7,5,2,17,10,-0.7942765991628429,1.133482557217574,0.46504194190529485,0.41027710479009094,-0.41803485970427845,-0.5760801884866767
S1,subject_relative_health_score,top_all,0.08,36,-0.77263078958572,-0.02146196637738111,0.5555555555555556,7,3,4,20,16,-1.2266330766192861,1.3287507841225383,0.45400228703356615,0.34167602567653327,-2.785117942111874,-3.1430395197471857
S1,subject_relative_health_score,top_all,0.1,45,-0.8186165750985333,-0.018191479446634073,0.5777777777777777,7,3,4,25,20,-0.6253101795855149,1.308039681494108,-0.19330639551301831,-0.14778328077341976,-3.0988299193832094,-3.598224641879059
S1,subject_relative_health_score,top_all,0.14,63,-0.7015653988498021,-0.01113595871190162,0.5873015873015873,8,4,4,34,29,-2.1978494867108687,2.0671906695721156,1.4962840878610666,0.7238249039556569,-2.0999279221473075,-2.24492476522614
S1,subject_relative_health_score,top_all,0.18,81,-0.9048557777511801,-0.01117105898458247,0.5555555555555556,9,4,5,45,36,-2.6862245337908894,2.396552132582412,1.7813687560397093,0.7433048218818382,-2.9626017865046537,-3.1470174944146305
S1,subject_relative_health_score,top_all,0.25,112,-2.140121694595021,-0.019108229416026974,0.5089285714285714,10,3,7,61,51,-1.9026288915525835,1.8220255927605675,-0.2374928030424377,-0.13034548141698174,-6.708153723801573,-7.509152051181257
S1,subject_relative_health_score,top_decisive,0.02,7,-0.14602517484618516,-0.020860739263740737,0.5714285714285714,2,0,2,5,2,-0.23484798713298805,0.6009815200785996,0.08882281228680289,0.14779624550715995,-1.4001575659950882,-1.6365799357704416
S1,subject_relative_health_score,top_decisive,0.04,14,-0.27726437240965546,-0.019804598029261104,0.5714285714285714,5,3,2,9,5,-0.929040004234951,1.2458336232506828,0.6517756318252956,0.5231642650040658,-0.6968264747703954,-0.813150920248112
S1,subject_relative_health_score,top_decisive,0.06,21,-1.07652094560604,-0.051262902171716196,0.42857142857142855,6,2,4,10,11,-0.7657391259862986,1.4101889202551952,-0.3107818196197415,-0.2203831097775898,-3.6573328934507083,-4.166754062427352
S1,subject_relative_health_score,top_decisive,0.08,28,-0.9117672898710765,-0.03256311749539559,0.5,8,3,5,13,15,-0.6051614657300375,1.2381102699356665,-0.306605824141039,-0.24764015902797618,-4.018843344223237,-4.635117312232005
S1,subject_relative_health_score,top_decisive,0.1,35,-1.0365863365382944,-0.029616752472522694,0.4857142857142857,8,2,6,17,18,-1.7048002707949221,1.8192023382690574,0.6682139342566278,0.36731149702260324,-4.695980309846214,-5.2035627216258655
S1,subject_relative_health_score,top_decisive,0.14,49,-2.2974962294899717,-0.04688767815285656,0.42857142857142855,10,2,8,21,28,-1.316798792463182,2.0783944170698514,-0.9806974370267896,-0.4718533830596938,-8.137925670755317,-9.186359368679012
S1,subject_relative_health_score,top_decisive,0.18,63,-2.7052506460271664,-0.04294048644487566,0.4603174603174603,10,3,7,23,40,-3.1346698834971782,2.220149099709273,0.42941923747001187,0.19341909853092482,-7.024500891948458,-7.6807804085155835
S1,subject_relative_health_score,top_decisive,0.25,87,-2.911148978780063,-0.03346148251471337,0.5057471264367817,10,5,5,29,58,-2.252871258945878,2.546662355303128,-0.6582777198341851,-0.2584864532447336,-5.740383331793628,-6.4277833174690375
S2,predicted_subject_normalized_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S2,predicted_subject_normalized_gain,top_all,0.02,9,-0.9570206525961555,-0.1063356280662395,0.2222222222222222,5,1,4,4,5,-0.3692822198191984,0.9197426285119468,-0.5877384327769571,-0.6390248908304491,-3.948853815373358,-4.50140422196758
S2,predicted_subject_normalized_gain,top_all,0.04,18,-2.0420636834956474,-0.11344798241642486,0.3888888888888889,6,1,5,5,13,-0.343881955014534,1.4468707507880305,-1.6981817284811134,-1.1736927625057094,-6.167685453603497,-7.069684543438723
S2,predicted_subject_normalized_gain,top_all,0.06,27,-3.0421369806254006,-0.11267174002316299,0.4074074074074074,7,1,6,5,22,-1.0871333047633658,1.1245318455594888,-1.9550036758620348,-1.738504501746112,-8.057646124759131,-9.124157690707202
S2,predicted_subject_normalized_gain,top_all,0.08,36,-3.5465624429746647,-0.09851562341596291,0.4444444444444444,7,1,6,5,31,-0.505755608524632,1.8561609029230624,-3.0408068344500325,-1.6382237281592358,-8.919111652292543,-10.20448193819018
S2,predicted_subject_normalized_gain,top_all,0.1,45,-4.440360304977187,-0.09867467344393749,0.4222222222222222,7,1,6,10,35,-1.5997424575991501,1.622118360025957,-2.8406178473780366,-1.751177914867187,-9.76191656526844,-11.007285915263614
S2,predicted_subject_normalized_gain,top_all,0.14,63,-5.966704286483072,-0.09470959184893765,0.4126984126984127,9,2,7,12,51,-1.4605687087816235,1.8511306271862886,-4.506135577701448,-2.434261262561874,-12.49283342049032,-14.18401560255169
S2,predicted_subject_normalized_gain,top_all,0.18,81,-8.745998563722436,-0.10797529091015354,0.345679012345679,9,2,7,19,62,-1.903232532393385,2.6467774508447945,-6.842766031329051,-2.5853197552159086,-16.128510995888206,-18.283338498492903
S2,predicted_subject_normalized_gain,top_all,0.25,112,-9.494224916852371,-0.08476986532903903,0.35714285714285715,9,2,7,34,78,-2.736219884495102,2.2553851354170407,-6.75800503235727,-2.996386260702944,-16.88416530424771,-19.031408321647508
S2,predicted_subject_normalized_gain,top_decisive,0.02,7,-0.7042854303620253,-0.10061220433743219,0.2857142857142857,4,1,3,4,3,-0.5143992939984926,0.751062777470257,-0.1898861363635327,-0.25282325533840266,-2.746027903623102,-3.1176330245740047
S2,predicted_subject_normalized_gain,top_decisive,0.04,15,-2.3324205196037866,-0.15549470130691911,0.3333333333333333,5,1,4,5,10,-0.2494387020983091,1.0244466261960308,-2.0829818175054777,-2.0332751011538726,-5.948124999179424,-6.83872019803693
S2,predicted_subject_normalized_gain,top_decisive,0.06,22,-3.3856979963090046,-0.15389536346859112,0.36363636363636365,5,0,5,5,17,-0.7633409151891706,1.3026377072466364,-2.622357081119834,-2.013113136930963,-8.127561561121315,-9.228658876447538
S2,predicted_subject_normalized_gain,top_decisive,0.08,29,-2.850418291241712,-0.09829028590488662,0.4482758620689655,6,1,5,5,24,-1.1741933424423268,2.085187701626787,-1.6762249487993852,-0.8038724511427227,-6.910587716711631,-7.80673774170126
S2,predicted_subject_normalized_gain,top_decisive,0.1,36,-3.3639588727663616,-0.09344330202128782,0.4722222222222222,6,1,5,5,31,-1.255402730689499,1.6336857171041073,-2.1085561420768624,-1.290674283309838,-7.61574317304647,-8.61049010935026
S2,predicted_subject_normalized_gain,top_decisive,0.14,51,-5.08654784221048,-0.0997362322002055,0.43137254901960786,8,2,6,10,41,-2.3386610814755713,1.7059027384736796,-2.747886760734909,-1.6108109206703793,-10.158408908377872,-11.383339733840224
S2,predicted_subject_normalized_gain,top_decisive,0.18,66,-7.095435341815359,-0.1075065960881115,0.3939393939393939,9,2,7,12,54,-3.0807902515968912,2.308973077505067,-4.014645090218468,-1.7387145520797687,-13.38655379072101,-14.963651039200244
S2,predicted_subject_normalized_gain,top_decisive,0.25,91,-9.632712821501734,-0.1058539870494696,0.37362637362637363,9,2,7,21,70,-2.0256190145686714,1.7467568086390204,-7.6070938069330625,-4.354981626125793,-17.449924585771655,-19.79580561704342
S2,subject_normalized_utility,top_all,0.02,9,-0.8266034905944412,-0.09184483228827124,0.2222222222222222,5,0,5,5,4,-0.10732920380599105,0.803970877376365,-0.7192742867884501,-0.8946521659288093,-4.8400369297855015,-5.524007052683991
S2,subject_normalized_utility,top_all,0.04,18,-1.2143532282328693,-0.06746406823515941,0.2222222222222222,6,0,6,11,7,-0.6961530967022089,1.0750060369577683,-0.5182001315306604,-0.4820439269319358,-5.866149889184016,-6.601653016251009
S2,subject_normalized_utility,top_all,0.06,27,-1.125300047458392,-0.041677779535496,0.25925925925925924,6,1,5,15,12,-1.1437555020734127,1.1376878803706718,0.018455454615020628,0.016221896122342122,-4.5764777079901595,-5.098388105070635
S2,subject_normalized_utility,top_all,0.08,36,-1.2015914961428178,-0.033377541559522717,0.2777777777777778,6,1,5,23,13,-0.8235566015839357,1.4729119625233162,-0.37803489455888206,-0.25665817386074613,-4.812347304402278,-5.420865224569048
S2,subject_normalized_utility,top_all,0.1,45,-1.3802282794008196,-0.030671739542240437,0.28888888888888886,7,2,5,27,18,-0.9992479620017369,1.3732868531372142,-0.38098031739908267,-0.27742224177618074,-4.790202503557006,-5.400835900761234
S2,subject_normalized_utility,top_all,0.14,63,-1.3543825785385346,-0.021498136167278328,0.31746031746031744,8,2,6,37,26,-1.719596994793347,2.3318710973795866,0.3652144162548123,0.15661861269485172,-5.199784560468754,-5.755355336709926
S2,subject_normalized_utility,top_all,0.18,81,-1.5116009435849898,-0.018661740044259134,0.345679012345679,9,2,7,45,36,-2.599806218472801,2.5031617889207585,1.088205274887811,0.4347322972507471,-5.816268213328193,-6.324500413640184
S2,subject_normalized_utility,top_all,0.25,112,-2.1657631901400736,-0.01933717134053637,0.36607142857142855,10,2,8,61,51,-3.381575710105875,2.4387695730188095,1.2158125199658016,0.498535217683899,-7.162250286383653,-7.745724220893957
S2,subject_normalized_utility,top_decisive,0.02,7,-0.7240107920259776,-0.10343011314656823,0.2857142857142857,3,0,3,4,3,0.0527342507619854,0.5632987247473605,-0.776745042787963,-1.3789220686347783,-3.2837637638652426,-3.795262642366959
S2,subject_normalized_utility,top_decisive,0.04,15,-0.9956997367778416,-0.06637998245185611,0.26666666666666666,5,1,4,7,8,-0.716080213708494,1.2240814618571714,-0.2796195230693477,-0.22843211974234956,-3.823076448493015,-4.310235662168399
S2,subject_normalized_utility,top_decisive,0.06,22,-1.3816073092141812,-0.06280033223700823,0.22727272727272727,7,2,5,9,13,-0.5459718692737918,0.9101811925801319,-0.8356354399403894,-0.9180978982564733,-5.03634404847351,-5.744560367153991
S2,subject_normalized_utility,top_decisive,0.08,29,-1.4982264066818198,-0.051662979540752406,0.27586206896551724,7,2,5,13,16,-1.4869531251571075,1.4825955529460904,-0.011273281524712297,-0.007603747024811299,-4.756380705780019,-5.28637364392201
S2,subject_normalized_utility,top_decisive,0.1,36,-2.14217439738104,-0.05950484437169555,0.3055555555555556,8,2,6,15,21,-2.0340628641865846,1.8014828683615498,-0.10811153319445532,-0.06001252362326535,-6.179070241916982,-6.832448354583892
S2,subject_normalized_utility,top_decisive,0.14,51,-2.4470718389682915,-0.04798180076408415,0.35294117647058826,8,2,6,17,34,-1.6054128102960414,2.517586673729856,-0.8416590286722501,-0.33431183818005955,-6.751554271056879,-7.56186643120199
S2,subject_normalized_utility,top_decisive,0.18,66,-3.306241032909373,-0.05009456110468747,0.36363636363636365,9,2,7,18,48,-2.64348568311709,1.9919910477814884,-0.6627553497922829,-0.332710004159107,-8.294203678479855,-9.169772584885129
S2,subject_normalized_utility,top_decisive,0.25,91,-3.7914002887078992,-0.041663739436350544,0.4065934065934066,10,5,5,26,65,-4.011619802541564,2.9206316389917815,0.22021951383366511,0.07540133130574664,-6.31447563342785,-6.809583044694342
S2,subject_normalized_pessimistic_utility,top_all,0.02,9,-0.4548980811999241,-0.05054423124443601,0.2222222222222222,4,0,4,7,2,-0.09595304916671962,0.7909123679644696,-0.3589450320332045,-0.4538366658205166,-3.5481347312158196,-4.051222693161093
S2,subject_normalized_pessimistic_utility,top_all,0.04,18,-0.46364557993975253,-0.025758087774430696,0.2777777777777778,4,1,3,12,6,-0.20778110791271392,1.0413814127129795,-0.2558644720270386,-0.24569717579312964,-2.5305456405063067,-2.9144102562053544
S2,subject_normalized_pessimistic_utility,top_all,0.06,27,-0.8032265528708461,-0.029749131587809115,0.25925925925925924,6,1,5,18,9,-0.8953067723217667,1.5159613170496133,0.0920802194509206,0.0607404809181599,-4.224183687230467,-4.730478759647846
S2,subject_normalized_pessimistic_utility,top_all,0.08,36,-0.7020713081202322,-0.01950198078111756,0.3611111111111111,6,1,5,26,10,-0.9077971247417288,1.6183148887879542,0.20572581662149658,0.12712347766606538,-4.040966035647213,-4.533389513880704
S2,subject_normalized_pessimistic_utility,top_all,0.1,45,-0.8447929767858228,-0.01877317726190717,0.35555555555555557,8,2,6,30,15,-1.0161359004007384,1.9742082768199796,0.17134292361491565,0.08679070269673464,-4.751699438806484,-5.351250595585122
S2,subject_normalized_pessimistic_utility,top_all,0.14,63,-0.8237898294045725,-0.013076029038167817,0.3492063492063492,8,3,5,37,26,-2.3469742933079885,2.4743364260377985,1.523184463903416,0.6155931133190808,-3.2568937334842465,-3.4748656133578164
S2,subject_normalized_pessimistic_utility,top_all,0.18,81,-0.6981096512021201,-0.008618637669161976,0.3950617283950617,9,2,7,46,35,-2.022406942512808,1.5122673660585018,1.3242972913106879,0.8757031468332681,-4.858763679621781,-5.3158963312624845
S2,subject_normalized_pessimistic_utility,top_all,0.25,112,-1.3492581237590322,-0.012046947533562788,0.38392857142857145,9,3,6,60,52,-2.4134821327518736,2.3921894279561626,1.0642240089928414,0.4448744721282764,-4.69791727339871,-5.114567839300433
S2,subject_normalized_pessimistic_utility,top_decisive,0.02,7,-0.3814122297094679,-0.054487461387066845,0.2857142857142857,2,0,2,4,3,-0.2972540622109909,0.7765102013540082,-0.08415816749847704,-0.1083799895374583,-1.8217055872876808,-2.0692762491495538
S2,subject_normalized_pessimistic_utility,top_decisive,0.04,15,-0.6435875628457215,-0.0429058375230481,0.26666666666666666,6,2,4,6,9,0.051580706187952755,0.6529309802142851,-0.6951682690336742,-1.0646887498055726,-3.5000319986547312,-4.087026094124244
S2,subject_normalized_pessimistic_utility,top_decisive,0.06,22,-0.79836056304487,-0.036289116502039545,0.3181818181818182,7,2,5,6,16,-1.2998155937615832,0.8639544890922891,0.5014550307167132,0.5804183403729578,-3.803445831893088,-4.223364640760469
S2,subject_normalized_pessimistic_utility,top_decisive,0.08,29,-1.3494616459398971,-0.04653316020482404,0.3448275862068966,7,3,4,10,19,-1.379831412011453,1.1968977140326147,0.030369766071555837,0.025373735546067124,-3.615605199087832,-4.043506529783289
S2,subject_normalized_pessimistic_utility,top_decisive,0.1,36,-1.4520388689791814,-0.040334413027199485,0.3333333333333333,8,2,6,10,26,-1.794058515151322,1.5065135106001137,0.34201964617214053,0.2270272677713314,-5.292962599375133,-5.853351458118611
S2,subject_normalized_pessimistic_utility,top_decisive,0.14,51,-2.132636377025998,-0.04181639954952938,0.3333333333333333,8,2,6,14,37,-2.4258080109149303,1.906322081000885,0.2931716338889321,0.1537891402564077,-5.997980724472565,-6.569603948222983
S2,subject_normalized_pessimistic_utility,top_decisive,0.18,66,-2.8724656602186114,-0.043522206973009264,0.30303030303030304,9,4,5,22,44,-1.8423735098365936,2.208587420911589,-1.0300921503820177,-0.46640315915448327,-6.12357762270716,-6.869227146269683
S2,subject_normalized_pessimistic_utility,top_decisive,0.25,91,-4.053281522965939,-0.044541555197427904,0.2857142857142857,10,3,7,35,56,-3.0219311084073563,2.2534305359614573,-1.0313504145585828,-0.45768014504984195,-9.010022182566429,-9.95401729695057
S2,subject_relative_health_score,top_all,0.02,9,-0.11442241970049277,-0.012713602188943641,0.5555555555555556,4,3,1,5,4,-0.4467803119056222,0.8175680005462762,0.3323578922051294,0.4065201817867836,0.08699930519442534,0.006045731715631442
S2,subject_relative_health_score,top_all,0.04,18,-0.1827584604461251,-0.010153247802562505,0.5,6,5,1,11,7,-0.8129644975479444,1.103138419857254,0.6302060371018193,0.5712846418524412,0.5199421167247558,0.5074090169821687
S2,subject_relative_health_score,top_all,0.06,27,-0.7438865535607031,-0.027551353835581598,0.37037037037037035,7,3,4,13,14,-0.18618024266366534,1.3701181438055363,-0.5577063108970377,-0.40704979597452445,-3.250159112342489,-3.806878407478424
S2,subject_relative_health_score,top_all,0.08,36,-0.6772110535081497,-0.018811418153004158,0.4722222222222222,7,3,4,17,19,-1.0800864460559962,1.5639390436040268,0.40287539254784654,0.2576030019810992,-2.7451665881405156,-3.1066616718135465
S2,subject_relative_health_score,top_all,0.1,45,-0.5229818434573404,-0.011621818743496454,0.5111111111111111,8,4,4,21,24,-1.0220687253776857,1.5304332660385873,0.4990868819203452,0.3261082289541409,-2.3368017230009164,-2.6815732931488756
S2,subject_relative_health_score,top_all,0.14,63,-1.2465123570419843,-0.019785910429237847,0.49206349206349204,8,3,5,32,31,-1.7457160435108978,1.173995322423637,0.49920368646891355,0.4252177814800318,-4.007047066407639,-4.447908322690606
S2,subject_relative_health_score,top_all,0.18,81,-1.4374241124862865,-0.01774597669736156,0.48148148148148145,9,2,7,40,41,-1.5484228334569723,3.056717247974988,0.11099872097068575,0.03631304826909329,-6.076424736801118,-6.8016468797897485
S2,subject_relative_health_score,top_all,0.25,112,-2.026971237995743,-0.01809795748210485,0.4642857142857143,9,3,6,54,58,-3.26996552488644,2.481295069904733,1.242994286890697,0.5009457770527955,-5.27932865987872,-5.667139458388095
S2,subject_relative_health_score,top_decisive,0.02,7,0.009515090793438985,0.0013592986847769978,0.7142857142857143,4,3,1,4,3,-0.4715431370901258,0.6137576382194044,0.4810582278835648,0.7837918388750013,0.35626465444018685,0.29672356536582856
S2,subject_relative_health_score,top_decisive,0.04,15,-0.041984235320724206,-0.0027989490213816137,0.7333333333333333,7,6,1,8,7,-0.42336004258653465,1.418248072075285,0.38137580726581044,0.2689062758306826,0.8250545914720444,0.7333745451084871
S2,subject_relative_health_score,top_decisive,0.06,22,-0.35023149498658707,-0.01591961340848123,0.6818181818181818,7,4,3,11,11,-0.31502087019215586,1.363011382226228,-0.03521062479443121,-0.025832964605857614,-1.5765021464888602,-1.9522427489216816
S2,subject_relative_health_score,top_decisive,0.08,29,-0.8237524524422235,-0.028405256980766326,0.5862068965517241,8,3,5,13,16,-0.8610085051952647,1.6175086075416163,0.037256052753041224,0.023032985777840864,-3.7532371216077713,-4.30394594099678
S2,subject_relative_health_score,top_decisive,0.1,36,-1.4930951352715698,-0.04147486486865472,0.5277777777777778,8,3,5,17,19,-1.4780309619137824,1.3891656982301863,-0.015064173357787425,-0.010844043570165432,-4.4647297780815896,-5.020737271402328
S2,subject_relative_health_score,top_decisive,0.14,51,-1.6427884682813412,-0.03221153859375179,0.5294117647058824,9,4,5,23,28,-2.003840238991671,2.213709456587188,0.36105177071033,0.16309808391339353,-4.264816422494327,-4.742285283144581
S2,subject_relative_health_score,top_decisive,0.18,66,-1.9253553757714166,-0.029172051148051766,0.5151515151515151,9,4,5,33,33,-1.5371818616736825,2.7240800310948745,-0.38817351409773404,-0.14249710348697706,-4.845162785751291,-5.477162582155729
S2,subject_relative_health_score,top_decisive,0.25,91,-3.948678168311349,-0.0433920677836412,0.5054945054945055,9,5,4,43,48,-3.638187146287465,3.04253723638569,-0.3104910220238839,-0.10205003189795776,-5.890631952286428,-6.405320607878615
S3,predicted_subject_normalized_gain,hold,0.0,0,0.0,0.0,,0,0,0,0,0,0.0,,0.0,,0.0,0.0
S3,predicted_subject_normalized_gain,top_all,0.02,9,-1.5927481559491294,-0.17697201732768106,0.0,3,0,3,5,4,-0.03933010276495967,0.8673060833831338,-1.5534180531841697,-1.7910840047664522,-4.565552875040234,-5.2120581657723974
S3,predicted_subject_normalized_gain,top_all,0.04,18,-2.3194608409270447,-0.12885893560705805,0.05555555555555555,6,1,5,12,6,-0.10101391536734228,1.1002604727295426,-2.2184469255597024,-2.0162924875926387,-6.82810206918776,-7.817672859607108
S3,predicted_subject_normalized_gain,top_all,0.06,27,-1.9732262390492983,-0.07308245329812216,0.25925925925925924,7,3,4,17,10,-1.0012399720158884,1.2703478458080397,-0.9719862670334098,-0.7651339514927513,-4.699194086919526,-5.334819945281989
S3,predicted_subject_normalized_gain,top_all,0.08,36,-3.6434054474180284,-0.10120570687272301,0.2777777777777778,8,3,5,20,16,-1.0729013506463518,1.2724546174253557,-2.5705040967716766,-2.0201145577771196,-7.7978711148436055,-8.880152003131261
S3,predicted_subject_normalized_gain,top_all,0.1,45,-4.43157110175305,-0.09847935781673445,0.28888888888888886,9,2,7,24,21,-1.095358526041224,1.4694874839971412,-3.3362125757118264,-2.270323913638938,-10.575166783504972,-12.016704665809005
S3,predicted_subject_normalized_gain,top_all,0.14,63,-6.091890810254131,-0.09669667952784335,0.30158730158730157,9,1,8,38,25,-1.8164547026878806,2.3234595260616486,-4.27543610756625,-1.8401164554879401,-13.466749537895556,-15.188797818677294
S3,predicted_subject_normalized_gain,top_all,0.18,81,-8.069987473052056,-0.0996294749759513,0.2839506172839506,9,1,8,51,30,-2.8482892869846816,2.7328838020323767,-5.221698186067374,-1.9106916225944655,-15.789268284385702,-17.70021681577946
S3,predicted_subject_normalized_gain,top_all,0.25,112,-8.835409114325273,-0.07888758137790422,0.26785714285714285,9,2,7,73,39,-3.540857773674648,2.1158649703627432,-5.294551340650625,-2.5023105986498417,-15.694983143417975,-17.530725337806814
S3,predicted_subject_normalized_gain,top_decisive,0.02,7,-1.2849705277839498,-0.18356721825484998,0.0,3,0,3,4,3,-0.3088886931473579,0.7130932546310401,-0.9760818346365919,-1.3687997022796465,-4.013479140134722,-4.5360715011076325
S3,predicted_subject_normalized_gain,top_decisive,0.04,14,-2.106568014781224,-0.15046914391294458,0.07142857142857142,5,1,4,9,5,-0.09173571044707708,0.9576125061020562,-2.014832304334147,-2.104016281633042,-5.79716094946148,-6.649350593103827
S3,predicted_subject_normalized_gain,top_decisive,0.06,21,-2.0957699256489826,-0.0997985678880468,0.23809523809523808,6,3,3,13,8,-0.8840158063195508,1.3102937805725432,-1.2117541193294317,-0.9247957498508054,-4.17903010906603,-4.763686371738458
S3,predicted_subject_normalized_gain,top_decisive,0.08,28,-3.4284061793830336,-0.12244307783510834,0.2857142857142857,8,3,5,16,12,-1.250987088777829,1.1672996490142376,-2.1774190906052047,-1.8653471646667537,-7.427037577561531,-8.428399767547335
S3,predicted_subject_normalized_gain,top_decisive,0.1,35,-4.377967496810316,-0.1250847856231519,0.2857142857142857,9,2,7,20,15,-0.9137857408444511,1.2799491814395658,-3.4641817559658654,-2.706499450290426,-10.611081056427413,-12.086618825197823
S3,predicted_subject_normalized_gain,top_decisive,0.14,49,-6.290207600650904,-0.12837158368675314,0.24489795918367346,9,1,8,31,18,-2.430416482180272,1.5096277140444776,-3.859791118470632,-2.556783425848601,-13.611098548986199,-15.258682237115664
S3,predicted_subject_normalized_gain,top_decisive,0.18,64,-7.972892000074889,-0.12457643750117015,0.234375,9,1,8,40,24,-3.0173912509232115,2.6012672465222018,-4.955500749151678,-1.9050333085833453,-15.615789343136312,-17.468427659138314
S3,predicted_subject_normalized_gain,top_decisive,0.25,88,-9.05658100025557,-0.10291569318472238,0.26136363636363635,9,2,7,59,29,-3.0731566322317327,2.7258479387818744,-5.983424368023837,-2.19506902160423,-16.128809158497063,-18.095531776170276
S3,subject_normalized_utility,top_all,0.02,9,-1.1165520545024408,-0.12406133938916009,0.0,5,0,5,5,4,-0.3135360775345011,0.79666455717463,-0.8030159769679397,-1.0079725145748104,-5.248404897898701,-5.929167543583785
S3,subject_normalized_utility,top_all,0.04,18,-1.7523374621902215,-0.09735208123279009,0.1111111111111111,7,0,7,9,9,-0.7050868479381813,1.0669165647107426,-1.0472506142520401,-0.9815674898026968,-7.428143037269816,-8.368335621027388
