route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,h085_route_gain_sum,h085_route_cell_score_mean,h085_route_abs_move_mean,h085_route_source_agree_mean,h085_route_h082_cells,h085_route_bad_same_mean,h085_route_public_mean,h085_route_invariant_mean,h085_route_score
r119_q3_quality,119,id05,2024-11-07,q3_quality,Q3,1,0,0,1.1421235411081367,0.6305971428571427,0.6305971428571427,0.6308373625157322,0.7554514285714286,0.1989285714285714,0.597662857142857,0.3013971428571429,0.0018477165504814,0.0018477165504814,0,1,0,0,10000,2,0.4701086956521739,0.0337409420289855,0.8971920289855072,0.4702173913043477,0.0016862763579934548,0.6653263714285715,0.1324859951521581,1.0,1,0.1785714285714285,0.597662857142857,0.3013971428571429,0.6246668604554865
r151_full_state,151,id06,2024-08-25,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.446434171771772,2.7627028571428567,0.3946718367346938,0.4255364641887196,0.4199657142857143,0.6721714285714286,0.4511273469387755,0.7037314285714286,0.0055663912790892,0.038964738953625,6,7,1,0,1111111,"0,1,2,3,4,5,6",0.6526268115942029,0.9891304347826086,0.192481884057971,0.6649864130434783,0.03657122310475946,0.28888429387755105,0.3026197752700421,0.42857142857142855,3,0.6524081632653062,0.4511273469387755,0.7037314285714286,0.6238231326234841
r199_nonq2_full,199,id08,2024-09-18,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,1.4906166490107098,2.4925285714285716,0.4154214285714286,0.4527325415642015,0.5299561904761904,0.4619261904761905,0.4008542857142858,0.520677142857143,0.000983809814876,0.0059028588892563,4,5,1,1,1011111,"0,2,3,4,5,6",0.6770833333333334,0.8591485507246377,0.4198369565217391,0.6674365942028986,0.005381778331925879,0.45172099047619046,0.0752222693635775,1.0,4,0.6012857142857143,0.4008542857142858,0.520677142857143,0.6230503780538302
r025_full_state,25,id01,2024-09-14,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.62020933281155,3.1087628571428576,0.4441089795918368,0.4551348315356585,0.5222693877551021,0.3844959183673469,0.4689738775510204,0.4345771428571429,0.000731561198174,0.0051209283872183,6,6,4,1,1111111,"0,1,2,3,4,5,6",0.7441123188405797,0.9685235507246376,0.5661231884057971,0.7455661231884059,0.004673101263922896,0.43563020408163267,0.07428915621465848,0.8571428571428571,6,0.5213469387755102,0.4689738775510204,0.43457714285714294,0.6226874563738539
r190_s_stage,190,id08,2024-08-13,s_stage,"S1,S2,S3,S4",4,0,4,1.6356603451473144,2.10554,0.526385,0.5039323377161958,0.5248028571428571,0.3424142857142856,0.57221,0.4378571428571429,0.0010731661343241,0.0042926645372965,2,3,2,1,1111,"3,4,5,6",0.7481884057971014,0.5849184782608695,0.6607789855072463,0.704284420289855,0.00393461174719828,0.47464944285714283,0.10885309947644123,0.75,3,0.5061428571428571,0.57221,0.4378571428571429,0.6224132093167704
r199_full_state,199,id08,2024-09-18,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.4899684776340647,2.81634,0.4023342857142857,0.4502654437805565,0.5110122448979592,0.4717571428571429,0.4324016326530612,0.520677142857143,0.0008508671587249,0.0059560701110746,5,6,1,1,1111111,"0,1,2,3,4,5,6",0.676177536231884,0.9402173913043478,0.4026268115942029,0.6808378623188406,0.00543010844391556,0.4385390163265307,0.06765927081374042,1.0,5,0.6041224489795918,0.43240163265306125,0.520677142857143,0.6223820522922213
r239_q2_s3_tail,239,id10,2024-09-16,q2_s3_tail,"Q2,S3",2,1,1,1.4116185799450482,1.3310657142857143,0.6655328571428571,0.7246828393988325,0.7067828571428572,0.2950928571428571,0.7162514285714285,0.6965371428571427,0.0007829978402597,0.0015659956805194,1,1,1,1,100010,"1,5",0.634963768115942,0.1526268115942029,0.761322463768116,0.5727128623188406,0.0014256679183508592,0.6027510857142857,0.07992982860129522,1.0,2,0.29757142857142854,0.7162514285714285,0.6965371428571427,0.6220634401656314
r012_q2_hardtail,12,id01,2024-08-15,q2_hardtail,Q2,1,1,0,1.0453157141359817,0.6089314285714287,0.6089314285714287,0.7635485713644002,0.7288228571428571,0.2918285714285714,0.7628514285714285,0.6085171428571429,0.0017395489972242,0.0017395489972242,0,1,0,0,100000,1,0.3999094202898551,0.0337409420289855,0.7649456521739131,0.4217300724637681,0.001583614076146267,0.6981150571428572,0.1184904798082867,1.0,1,0.3731428571428571,0.7628514285714285,0.6085171428571429,0.6218798890269152
r126_s_stage,126,id05,2024-11-19,s_stage,"S1,S2,S3,S4",4,0,4,1.5118433594330285,1.9743828571428572,0.4935957142857143,0.4336494805733387,0.5388457142857143,0.2350642857142856,0.4857914285714286,0.2253771428571428,0.0009293012022919,0.0037172048091677,3,3,2,1,1111,"3,4,5,6",0.6893115942028986,0.6632699275362319,0.8442028985507246,0.6946829710144927,0.0033988900847898296,0.4764747714285715,0.08017907626272577,1.0,4,0.31199999999999994,0.4857914285714286,0.2253771428571428,0.6218617275362318
r054_q2_s3_tail,54,id02,2024-10-12,q2_s3_tail,"Q2,S3",2,1,1,1.3415827030714058,1.1774028571428574,0.5887014285714287,0.6653285536845468,0.7069828571428571,0.3659785714285714,0.4999714285714285,0.6424971428571429,0.0024372052320581,0.0048744104641163,1,2,1,0,100010,"1,5",0.5955615942028986,0.3154438405797101,0.6059782608695652,0.5616938405797102,0.004456255630896744,0.5570252,0.16176988498844241,0.5,1,0.4224285714285714,0.4999714285714285,0.6424971428571429,0.6212107192546584
r075_s_stage,75,id03,2024-09-22,s_stage,"S1,S2,S3,S4",4,0,4,2.0658597737187425,2.824934285714286,0.7062335714285715,0.7152409091447673,0.7229857142857143,0.2583464285714285,0.5633871428571429,0.820937142857143,0.0006691115917111,0.0026764463668444,2,3,3,1,1111,"3,4,5,6",0.9035326086956522,0.5849184782608695,0.8165760869565217,0.802355072463768,0.002456847488014613,0.4946828714285715,0.0684442610754995,0.75,3,0.35078571428571426,0.5633871428571429,0.820937142857143,0.6208410229813665
r053_q3_quality,53,id02,2024-10-10,q3_quality,Q3,1,0,0,1.2739538268224226,0.7302857142857143,0.7302857142857143,0.7606030768014463,0.7524,0.4176571428571428,0.8792742857142857,0.7900571428571428,0.001869301993046,0.001869301993046,1,0,1,1,10000,2,0.5652173913043478,0.0337409420289855,0.4977355072463768,0.4872961956521739,0.0017008786036865065,0.6307816571428572,0.1283982126199784,1.0,1,0.6142857142857143,0.8792742857142857,0.7900571428571428,0.6206479722567287
r193_q3_s_stage,193,id08,2024-09-07,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.6005300338796369,2.29188,0.458376,0.4534139141046746,0.5749348571428572,0.3518285714285714,0.4590594285714285,0.4034171428571428,0.0012309833451516,0.0061549167257581,4,3,2,2,11111,"2,3,4,5,6",0.7355072463768116,0.7373188405797102,0.6376811594202898,0.7166440217391304,0.005614659556206214,0.42799624,0.07487566678694377,0.8,4,0.45691428571428566,0.45905942857142856,0.4034171428571428,0.6197827761490684
r238_q3_s_stage,238,id10,2024-08-23,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,1.6493492686364295,2.4955114285714286,0.4991022857142857,0.5016630569618175,0.6244982857142857,0.3708428571428571,0.4134148571428571,0.4493171428571429,0.0010288730668568,0.0051443653342842,4,5,2,0,11111,"2,3,4,5,6",0.7558876811594203,0.8591485507246377,0.5987318840579711,0.733990036231884,0.004693864034903461,0.45939458857142856,0.07986524230212126,0.8,4,0.47388571428571424,0.4134148571428571,0.4493171428571429,0.6197206064596273
r087_s23_core,87,id04,2024-09-20,s23_core,"S2,S3",2,0,2,1.238242269619357,1.1301857142857143,0.5650928571428572,0.5768599822041448,0.6003485714285715,0.4421357142857143,0.3503514285714285,0.668777142857143,0.0020937304385612,0.0041874608771224,1,2,0,0,110,"4,5",0.5366847826086957,0.3154438405797101,0.4515398550724637,0.4893070652173913,0.003811491187253324,0.6128281428571429,0.13490821824457017,1.0,0,0.4952857142857143,0.35035142857142854,0.668777142857143,0.6195043519668738
