row,driver_target,driver_flat,driver_step,bridge_target,bridge_flat,bridge_step,actions,action_count,public_delta_estimate,driver_public_delta,bridge_public_delta,public_utility,old_route_energy,new_route_energy,route_energy_delta,same_direction,driver_h088_alignment,driver_stability,source_support,solver_score,probe_name,selected_by_existing_decoder,driver_flat_idx,driver_sign,driver_selection_score,driver_responsibility_score,driver_listener_benefit_rank,driver_source_consensus_rank,driver_human_state_responsibility,driver_h088_safe_rank,bridge_flat_idx,bridge_sign,bridge_selection_score,bridge_responsibility_score,bridge_listener_benefit_rank,bridge_source_consensus_rank,bridge_human_state_responsibility,bridge_h088_safe_rank,listener_pair_score,route_safety_score,public_utility_score,toxicity_safety_score,listener_rank,contrastive_score,s2hub_score
112,S1,787,1.0030055044688126,S2,788,-0.62,"[(787, 'S1', 1.0030055044688126, 'driver'), (788, 'S2', -0.62, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,-0.0,0.0010235249565157,0.7437214442229084,0.725995523060342,-0.0177259211625664,False,0.6068571428571429,1.0,3,0.0018096423439806,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,788,-1,0.4847972190034763,0.4070744071623594,0.5917433831990794,0.461409666283084,0.4840546697038725,0.3808975834292289,0.34593883919262414,0.6420863309352518,0.8264388489208633,0.16456834532374098,0.2922661870503597,0.5027158273381296,
130,S4,916,-0.6137556955930485,S1,913,-0.155,"[(916, 'S4', -0.6137556955930485, 'driver'), (913, 'S1', -0.15500000000000003, 'bridge')]",2,-0.0003483805498061,-0.0003483805498061,-0.0,0.0003483805498061,0.9079054700334854,0.8725517987536653,-0.0353536712798201,True,0.496,1.0,5,0.0018059121788432,stagebridge,False,916,-1,0.7227114716106604,0.529617999559146,0.7270713463751438,0.569349827387802,0.2819248291571753,0.8181818181818181,913,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.3719167530229084,0.8884892086330936,0.48111510791366907,0.6951438848920863,0.3147482014388489,0.5887410071942446,
109,S2,767,-1.0944966519250197,S1,766,0.62,"[(767, 'S2', -1.0944966519250197, 'driver'), (766, 'S1', 0.62, 'bridge')]",2,-0.0006394603616851,-0.0009753061365721,0.0003358457748869,0.0006394603616851,0.7380815683072779,0.7045814008340633,-0.0335001674732146,False,0.5554285714285714,1.0,3,0.0017996870212845,stagebridge,False,767,-1,0.5361993047508691,0.4538228812737391,0.59012082853855,0.3444649021864212,0.6660136674259681,0.7848101265822784,766,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33989359362503535,0.8794964028776978,0.7032374100719424,0.47661870503597126,0.25539568345323743,0.583705035971223,
229,S2,1607,0.5790677294897012,S1,1606,0.4649999999999999,"[(1607, 'S2', 0.5790677294897012, 'driver'), (1606, 'S1', 0.46499999999999997, 'bridge')]",2,-0.0002330827895446,-0.0002330827895446,0.0,0.0002330827895446,0.7841615909534548,0.7486661949555058,-0.035495395997949,True,0.58,1.0,4,0.0017946319270509,stagebridge,False,1607,1,0.2538586326767091,0.3089848613846104,0.4004315304948216,0.2569332566168009,0.4177448747152619,0.7571921749136938,1606,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17525925349142285,0.8902877697841727,0.33992805755395683,0.37410071942446044,0.0341726618705036,0.42719424460431654,
109,S2,767,-1.0944966519250197,,-1,0.0,"[(767, 'S2', -1.0944966519250197, 'driver')]",1,-0.0009753061365721,-0.0009753061365721,0.0,0.0009753061365721,0.7380815683072779,0.714718469182052,-0.0233630991252259,False,0.5554285714285714,1.0,3,0.0017696515068297,stagebridge,False,767,-1,0.5361993047508691,0.4538228812737391,0.59012082853855,0.3444649021864212,0.6660136674259681,0.7848101265822784,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33989359362503535,0.7464028776978417,0.7877697841726619,0.47661870503597126,0.25539568345323743,0.5553597122302159,
200,S1,1403,0.6223388955850991,S2,1404,0.4649999999999999,"[(1403, 'S1', 0.6223388955850991, 'driver'), (1404, 'S2', 0.46499999999999997, 'bridge')]",2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.720784582922616,-0.0307712226370416,True,0.6188571428571429,1.0,6,0.0017519600424765,stagebridge,False,1403,1,0.7292004634994206,0.5370277566086399,0.7042577675489068,0.547554660529344,0.5394191343963554,0.6904487917146145,1404,1,0.5554345307068366,0.460026872599169,0.5325604142692751,0.4748216340621404,0.555113895216401,0.6973532796317606,0.6330926407589144,0.8453237410071942,0.5152877697841727,0.017985611510791366,0.9019784172661871,0.6992985611510792,
5,S2,39,1.068731825035975,S1,38,-0.155,"[(39, 'S2', 1.068731825035975, 'driver'), (38, 'S1', -0.15500000000000003, 'bridge')]",2,-0.0009262454151805,-0.0009262454151805,-0.0,0.0009262454151805,0.7002695208916305,0.681235371230616,-0.0190341496610145,False,0.0,1.0,9,0.0017508867572673,stagebridge,False,39,1,0.8235225955967554,0.5915682145295096,0.6695281933256618,0.6618699654775604,0.3723576309794988,0.9234752589182968,38,-1,0.2129548088064889,0.297118558905131,0.4720080552359034,0.2344246260069044,0.2694646924829157,0.7997698504027618,0.5217833742018756,0.670863309352518,0.75,0.8911870503597122,0.7580935251798561,0.7427877697841728,
130,S4,916,-0.6137556955930485,S3,915,-0.155,"[(916, 'S4', -0.6137556955930485, 'driver'), (915, 'S3', -0.15500000000000003, 'bridge')]",2,-0.0003483805498061,-0.0003483805498061,-0.0,0.0003483805498061,0.9079054700334854,0.8739974078866464,-0.033908062146839,True,0.496,1.0,5,0.0017486614312279,stagebridge,False,916,-1,0.7227114716106604,0.529617999559146,0.7270713463751438,0.569349827387802,0.2819248291571753,0.8181818181818181,915,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.3719167530229084,0.8812949640287769,0.48111510791366907,0.6951438848920863,0.3147482014388489,0.586294964028777,
112,S1,787,1.0030055044688126,S4,790,-0.31,"[(787, 'S1', 1.0030055044688126, 'driver'), (790, 'S4', -0.31, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,-0.0,0.0010235249565157,0.7437214442229084,0.7245490782281329,-0.0191723659947755,False,0.6068571428571429,1.0,3,0.0017424008163516,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,790,-1,0.4354345307068366,0.3774926237253473,0.3941311852704258,0.487428078250863,0.5917881548974943,0.3406214039125431,0.34190338122299435,0.6762589928057554,0.8264388489208633,0.16456834532374098,0.28507194244604317,0.5118884892086332,
112,S1,787,1.0030055044688126,S4,790,-0.4649999999999999,"[(787, 'S1', 1.0030055044688126, 'driver'), (790, 'S4', -0.46499999999999997, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,-0.0,0.0010235249565157,0.7437214442229084,0.7246121447799052,-0.0191092994430032,False,0.6068571428571429,1.0,3,0.0017401707830809,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,790,-1,0.4354345307068366,0.3774926237253473,0.3941311852704258,0.487428078250863,0.5917881548974943,0.3406214039125431,0.34190338122299435,0.6744604316546763,0.8264388489208633,0.16456834532374098,0.28507194244604317,0.5112769784172663,
5,S2,39,1.068731825035975,S3,40,-0.155,"[(39, 'S2', 1.068731825035975, 'driver'), (40, 'S3', -0.15500000000000003, 'bridge')]",2,-0.0009262454151805,-0.0009262454151805,-0.0,0.0009262454151805,0.7002695208916305,0.6816610576901079,-0.0186084632015226,False,0.0,1.0,9,0.0017347808249351,stagebridge,False,39,1,0.8235225955967554,0.5915682145295096,0.6695281933256618,0.6618699654775604,0.3723576309794988,0.9234752589182968,40,-1,0.2455156431054461,0.2825469602121593,0.2792577675489068,0.4085443037974683,0.2556150341685649,0.4982738780207134,0.5301666586601277,0.6672661870503597,0.75,0.8911870503597122,0.7976618705035972,0.7550179856115108,
184,S1,1291,0.804795329546661,S2,1292,0.3099999999999999,"[(1291, 'S1', 0.804795329546661, 'driver'), (1292, 'S2', 0.30999999999999994, 'bridge')]",2,-0.0009665222184119,-0.0006356824549976,-0.0003308397634143,0.0009665222184119,0.6840839009131192,0.6716769485740929,-0.0124069523390263,True,0.6177142857142857,1.0,6,0.0017303613015207,stagebridge,False,1291,1,0.482271147161066,0.4311551829434408,0.596812428078251,0.4476121979286536,0.3616742596810933,0.6927502876869965,1292,1,0.6181691772885284,0.4969534731050111,0.6967779056386652,0.4911219792865362,0.3634282460136674,0.7974683544303798,0.49427270183736866,0.5377697841726619,0.7715827338129496,0.04766187050359716,0.6825539568345323,0.5749460431654676,
112,S1,787,1.0030055044688126,S4,790,0.155,"[(787, 'S1', 1.0030055044688126, 'driver'), (790, 'S4', 0.15500000000000003, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7306118776409691,-0.0131095665819392,True,0.6068571428571429,1.0,3,0.0017113826566073,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,790,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15209420652119401,0.5449640287769785,0.8264388489208633,0.16456834532374098,0.011690647482014389,0.3742985611510792,
184,S2,1292,1.2802977332677985,S3,1293,-0.4649999999999999,"[(1292, 'S2', 1.2802977332677983, 'driver'), (1293, 'S3', -0.46499999999999997, 'bridge')]",2,-0.0013663658037879,-0.0013663658037879,-0.0,0.0013663658037879,0.6840839009131192,0.6790971761828585,-0.0049867247302607,False,0.5348571428571428,1.0,5,0.0017091655939695,stagebridge,False,1292,1,0.6181691772885284,0.4969534731050111,0.6967779056386652,0.4911219792865362,0.3634282460136674,0.7974683544303798,1293,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.3352377759946365,0.33093525179856115,0.9190647482014388,0.5701438848920863,0.22841726618705036,0.4424100719424461,
112,S1,787,1.0030055044688126,S4,790,-0.155,"[(787, 'S1', 1.0030055044688126, 'driver'), (790, 'S4', -0.15500000000000003, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,-0.0,0.0010235249565157,0.7437214442229084,0.7254934022918725,-0.0182280419310358,False,0.6068571428571429,1.0,3,0.0017090095174577,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,790,-1,0.4354345307068366,0.3774926237253473,0.3941311852704258,0.487428078250863,0.5917881548974943,0.3406214039125431,0.34190338122299435,0.658273381294964,0.8264388489208633,0.16456834532374098,0.28507194244604317,0.5057733812949641,
112,S1,787,1.0030055044688126,S4,790,-0.62,"[(787, 'S1', 1.0030055044688126, 'driver'), (790, 'S4', -0.62, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,-0.0,0.0010235249565157,0.7437214442229084,0.7256131520330493,-0.0181082921898591,False,0.6068571428571429,1.0,3,0.0017047751666097,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,790,-1,0.4354345307068366,0.3774926237253473,0.3941311852704258,0.487428078250863,0.5917881548974943,0.3406214039125431,0.34190338122299435,0.6564748201438849,0.8264388489208633,0.16456834532374098,0.28507194244604317,0.5051618705035972,
112,S1,787,1.0030055044688126,S2,788,0.3099999999999999,"[(787, 'S1', 1.0030055044688126, 'driver'), (788, 'S2', 0.30999999999999994, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.73372456442711,-0.0099968797957984,True,0.6068571428571429,1.0,3,0.0016992780202279,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,788,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15209420652119401,0.4658273381294964,0.8264388489208633,0.16456834532374098,0.011690647482014389,0.34739208633093527,
184,S2,1292,1.2802977332677985,S1,1291,-0.31,"[(1292, 'S2', 1.2802977332677983, 'driver'), (1291, 'S1', -0.31, 'bridge')]",2,-0.0011215065783246,-0.0013663658037879,0.0002448592254632,0.0011215065783246,0.6840839009131192,0.668784204179412,-0.0152996967337072,False,0.5348571428571428,1.0,5,0.0016960895200929,stagebridge,False,1292,1,0.6181691772885284,0.4969534731050111,0.6967779056386652,0.4911219792865362,0.3634282460136674,0.7974683544303798,1291,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.3352377759946365,0.591726618705036,0.85431654676259,0.5701438848920863,0.22841726618705036,0.5181294964028778,
5,S2,39,1.068731825035975,,-1,0.0,"[(39, 'S2', 1.068731825035975, 'driver')]",1,-0.0009262454151805,-0.0009262454151805,0.0,0.0009262454151805,0.7002695208916305,0.677700788822405,-0.0225687320692254,False,0.0,1.0,9,0.0016935823055342,stagebridge,False,39,1,0.8235225955967554,0.5915682145295096,0.6695281933256618,0.6618699654775604,0.3723576309794988,0.9234752589182968,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.43095046231163736,0.737410071942446,0.75,0.8911870503597122,0.5233812949640287,0.685611510791367,
109,S2,767,-1.0944966519250197,S4,769,0.3099999999999999,"[(767, 'S2', -1.0944966519250197, 'driver'), (769, 'S4', 0.30999999999999994, 'bridge')]",2,-0.0009753061365721,-0.0009753061365721,0.0,0.0009753061365721,0.7380815683072779,0.722185048853156,-0.0158965194541218,False,0.5554285714285714,1.0,3,0.001686768661628,stagebridge,False,767,-1,0.5361993047508691,0.4538228812737391,0.59012082853855,0.3444649021864212,0.6660136674259681,0.7848101265822784,769,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33989359362503535,0.6025179856115108,0.7877697841726619,0.47661870503597126,0.25539568345323743,0.5064388489208633,
229,S2,1607,0.5790677294897012,S4,1609,-0.4649999999999999,"[(1607, 'S2', 0.5790677294897012, 'driver'), (1609, 'S4', -0.46499999999999997, 'bridge')]",2,-0.0002330827895446,-0.0002330827895446,-0.0,0.0002330827895446,0.7841615909534548,0.7466199078183163,-0.0375416831351385,False,0.58,1.0,4,0.0016797716179598,stagebridge,False,1607,1,0.2538586326767091,0.3089848613846104,0.4004315304948216,0.2569332566168009,0.4177448747152619,0.7571921749136938,1609,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.17525925349142285,0.908273381294964,0.33992805755395683,0.37410071942446044,0.0341726618705036,0.43330935251798564,
8,S2,60,0.5575041707130394,S4,62,0.62,"[(60, 'S2', 0.5575041707130394, 'driver'), (62, 'S4', 0.62, 'bridge')]",2,-0.0002130074570551,-0.0002130074570551,0.0,0.0002130074570551,0.6961381056847362,0.66289947573624,-0.0332386299484962,True,0.0,0.8846153846153846,8,0.0016739798992429,stagebridge,False,60,1,0.853534183082271,0.6258025999178398,0.7047065592635213,0.6306214039125431,0.5665375854214123,0.9234752589182968,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.47194098617684244,0.8776978417266187,0.2949640287769784,0.8911870503597122,0.6241007194244604,0.6765467625899281,
234,S3,1643,0.5318717266610751,S4,1644,-0.62,"[(1643, 'S3', 0.5318717266610751, 'driver'), (1644, 'S4', -0.62, 'bridge')]",2,-0.0010921654064951,-0.0002512351786486,-0.0008409302278464,0.0010921654064951,0.734783888398664,0.7198742802873566,-0.0149096081113074,False,0.4771428571428571,1.0,8,0.0016630557655707,stagebridge,False,1643,1,0.7979142526071843,0.5694726515761326,0.6482738780207136,0.6012773302646719,0.5300113895216401,0.8308400460299195,1644,-1,0.4449362688296639,0.3969408586275402,0.5097871116225546,0.3709608745684695,0.4046469248291572,0.813578826237054,0.6151877238641494,0.5827338129496403,0.8525179856115108,0.7275179856115108,0.8732014388489209,0.7528237410071943,
184,S2,1292,1.2802977332677985,S4,1294,-0.4649999999999999,"[(1292, 'S2', 1.2802977332677983, 'driver'), (1294, 'S4', -0.46499999999999997, 'bridge')]",2,-0.0013663658037879,-0.0013663658037879,-0.0,0.0013663658037879,0.6840839009131192,0.6803161290876284,-0.0037677718254908,False,0.5348571428571428,1.0,5,0.001663046267027,stagebridge,False,1292,1,0.6181691772885284,0.4969534731050111,0.6967779056386652,0.4911219792865362,0.3634282460136674,0.7974683544303798,1294,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.3352377759946365,0.28597122302158273,0.9190647482014388,0.5701438848920863,0.22841726618705036,0.4271223021582734,
95,S3,670,0.6718237241502517,S2,669,0.62,"[(670, 'S3', 0.6718237241502517, 'driver'), (669, 'S2', 0.62, 'bridge')]",2,-0.000426725512257,-0.000426725512257,0.0,0.000426725512257,0.620796184661378,0.5943171685167,-0.0264790161446779,True,0.5845714285714285,1.0,8,0.001653902904278,stagebridge,True,670,1,0.7778679026651216,0.557903410023705,0.6792520138089759,0.5964787111622554,0.5134282460136674,0.7502876869965478,669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.42969918966786946,0.7931654676258992,0.5494604316546763,0.29046762589928055,0.5,0.5844244604316547,
109,S2,767,-1.0944966519250197,S1,766,-0.62,"[(767, 'S2', -1.0944966519250197, 'driver'), (766, 'S1', -0.62, 'bridge')]",2,-0.001311151911459,-0.0009753061365721,-0.0003358457748869,0.001311151911459,0.7380815683072779,0.7377836389200294,-0.0002979293872484,True,0.5554285714285714,1.0,3,0.0016467607128269,stagebridge,False,767,-1,0.5361993047508691,0.4538228812737391,0.59012082853855,0.3444649021864212,0.6660136674259681,0.7848101265822784,766,-1,0.7887601390498262,0.5556459070647817,0.6476121979286535,0.5840794016110472,0.6256833712984055,0.7088607594936709,0.6390899724698237,0.15827338129496402,0.9028776978417267,0.47661870503597126,0.9163669064748201,0.6031474820143885,
25,S4,181,1.1184345670560465,S2,179,0.3099999999999999,"[(181, 'S4', 1.1184345670560465, 'driver'), (179, 'S2', 0.30999999999999994, 'bridge')]",2,-0.0012915048779139,-0.0012915048779139,0.0,0.0012915048779139,0.6589957151025344,0.6585821376367759,-0.0004135774657585,True,0.0,1.0,4,0.0016271745439881,stagebridge,False,181,1,0.4187485515643105,0.387989265848678,0.3863636363636363,0.3740678941311852,0.4726993166287015,0.9234752589182968,179,1,0.8114716106604867,0.569808276439607,0.7581127733026467,0.6818872266973534,0.4224373576309794,0.5960874568469505,0.5444874570088449,0.1618705035971223,0.8974820143884892,0.8911870503597122,0.8075539568345323,0.6160431654676259,
229,S2,1607,0.5790677294897012,S1,1606,0.3099999999999999,"[(1607, 'S2', 0.5790677294897012, 'driver'), (1606, 'S1', 0.30999999999999994, 'bridge')]",2,-0.0002330827895446,-0.0002330827895446,0.0,0.0002330827895446,0.7841615909534548,0.7526351325634748,-0.03152645838998,True,0.58,1.0,4,0.0016264465130836,stagebridge,False,1607,1,0.2538586326767091,0.3089848613846104,0.4004315304948216,0.2569332566168009,0.4177448747152619,0.7571921749136938,1606,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17525925349142285,0.8525179856115108,0.33992805755395683,0.37410071942446044,0.0341726618705036,0.41435251798561157,
93,S1,654,0.1514504903483685,S2,655,0.62,"[(654, 'S1', 0.15145049034836858, 'driver'), (655, 'S2', 0.62, 'bridge')]",2,-4.512343506771326e-06,-4.512343506771326e-06,0.0,4.512343506771326e-06,0.7632092532762378,0.7250821130437425,-0.0381271402324953,True,0.0,1.0,6,0.0016212776294163,stagebridge,True,654,1,0.8237543453070684,0.5889364438178262,0.68987917146145,0.6002704257767548,0.4741457858769932,0.9234752589182968,655,1,0.0,0.0,0.0,0.0,0.0,0.0,0.44530740886403053,0.9136690647482014,0.02068345323741007,0.8911870503597122,0.5476618705035972,0.6079316546762591,
109,S2,767,-1.0944966519250197,S3,768,-0.4649999999999999,"[(767, 'S2', -1.0944966519250197, 'driver'), (768, 'S3', -0.46499999999999997, 'bridge')]",2,-0.0009753061365721,-0.0009753061365721,-0.0,0.0009753061365721,0.7380815683072779,0.7287651062010596,-0.0093164621062182,True,0.5554285714285714,1.0,3,0.0016103481809616,stagebridge,False,767,-1,0.5361993047508691,0.4538228812737391,0.59012082853855,0.3444649021864212,0.6660136674259681,0.7848101265822784,768,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.33989359362503535,0.4460431654676259,0.7877697841726619,0.47661870503597126,0.25539568345323743,0.45323741007194246,
5,S2,39,1.068731825035975,S1,38,-0.31,"[(39, 'S2', 1.068731825035975, 'driver'), (38, 'S1', -0.31, 'bridge')]",2,-0.0009262454151805,-0.0009262454151805,-0.0,0.0009262454151805,0.7002695208916305,0.6858111838862655,-0.014458337005365,False,0.0,1.0,9,0.0015777599702783,stagebridge,False,39,1,0.8235225955967554,0.5915682145295096,0.6695281933256618,0.6618699654775604,0.3723576309794988,0.9234752589182968,38,-1,0.2129548088064889,0.297118558905131,0.4720080552359034,0.2344246260069044,0.2694646924829157,0.7997698504027618,0.5217833742018756,0.5737410071942446,0.75,0.8911870503597122,0.7580935251798561,0.7097661870503598,
112,S1,787,1.0030055044688126,,-1,0.0,"[(787, 'S1', 1.0030055044688126, 'driver')]",1,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7275015693430262,-0.0162198748798821,False,0.6068571428571429,1.0,3,0.0015750007024317,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15209420652119401,0.6079136690647482,0.8264388489208633,0.16456834532374098,0.011690647482014389,0.3957014388489209,
129,S3,908,-0.6929612977845676,S4,909,-0.62,"[(908, 'S3', -0.6929612977845676, 'driver'), (909, 'S4', -0.62, 'bridge')]",2,-0.0004571918845227,-0.0004571918845227,-0.0,0.0004571918845227,0.8456427230429656,0.8195714688999696,-0.026071254142996,True,0.6125714285714285,1.0,4,0.0015650421991679,stagebridge,True,908,-1,0.3368250289687137,0.3420369819506003,0.4590276179516686,0.2940448791714614,0.4495671981776765,0.7031070195627158,909,-1,0.4816685979142526,0.4084783854119913,0.6304085155350977,0.4136651323360183,0.4563667425968109,0.4718066743383199,0.40801617470443985,0.7859712230215827,0.5890287769784173,0.08183453237410077,0.4091726618705036,0.5339748201438849,
137,S4,965,-0.1784392870096365,S2,963,0.4649999999999999,"[(965, 'S4', -0.1784392870096365, 'driver'), (963, 'S2', 0.46499999999999997, 'bridge')]",2,-1.091902630839526e-05,-1.091902630839526e-05,0.0,1.091902630839526e-05,0.9835033403095894,0.9425215627434496,-0.0409817775661397,False,0.0,0.9230769230769232,4,0.0015627044430463,stagebridge,False,965,-1,0.5244959443800695,0.4498721135239459,0.5919965477560415,0.4751841196777905,0.2181890660592255,0.9234752589182968,963,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2718146036631236,0.9388489208633094,0.08183453237410072,0.8911870503597122,0.13489208633093525,0.4883812949640288,
5,S2,39,1.068731825035975,S3,40,-0.31,"[(39, 'S2', 1.068731825035975, 'driver'), (40, 'S3', -0.31, 'bridge')]",2,-0.0009262454151805,-0.0009262454151805,-0.0,0.0009262454151805,0.7002695208916305,0.6866042045571499,-0.0136653163344806,False,0.0,1.0,9,0.0015477558745912,stagebridge,False,39,1,0.8235225955967554,0.5915682145295096,0.6695281933256618,0.6618699654775604,0.3723576309794988,0.9234752589182968,40,-1,0.2455156431054461,0.2825469602121593,0.2792577675489068,0.4085443037974683,0.2556150341685649,0.4982738780207134,0.5301666586601277,0.5611510791366906,0.75,0.8911870503597122,0.7976618705035972,0.7189388489208633,
112,S1,787,1.0030055044688126,S4,790,0.3099999999999999,"[(787, 'S1', 1.0030055044688126, 'driver'), (790, 'S4', 0.30999999999999994, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7348399866842943,-0.0088814575386141,True,0.6068571428571429,1.0,3,0.0015439360085427,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,790,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15209420652119401,0.43345323741007197,0.8264388489208633,0.16456834532374098,0.011690647482014389,0.33638489208633093,
95,S3,670,0.6718237241502517,S2,669,0.4649999999999999,"[(670, 'S3', 0.6718237241502517, 'driver'), (669, 'S2', 0.46499999999999997, 'bridge')]",2,-0.000426725512257,-0.000426725512257,0.0,0.000426725512257,0.620796184661378,0.5974258489560001,-0.0233703357053778,True,0.5845714285714285,1.0,8,0.0015221712525821,stagebridge,False,670,1,0.7778679026651216,0.557903410023705,0.6792520138089759,0.5964787111622554,0.5134282460136674,0.7502876869965478,669,1,0.0,0.0,0.0,0.0,0.0,0.0,0.42969918966786946,0.7482014388489209,0.5494604316546763,0.29046762589928055,0.5,0.5691366906474821,
129,S3,908,-0.6929612977845676,S1,906,-0.62,"[(908, 'S3', -0.6929612977845676, 'driver'), (906, 'S1', -0.62, 'bridge')]",2,-0.0004571918845227,-0.0004571918845227,-0.0,0.0004571918845227,0.8456427230429656,0.8207602895591013,-0.0248824334838643,True,0.6125714285714285,1.0,4,0.0015179610968402,stagebridge,False,908,-1,0.3368250289687137,0.3420369819506003,0.4590276179516686,0.2940448791714614,0.4495671981776765,0.7031070195627158,906,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.217878921070483,0.7607913669064749,0.5890287769784173,0.08183453237410077,0.05935251798561151,0.4064748201438849,
200,S1,1403,0.6223388955850991,S2,1404,0.3099999999999999,"[(1403, 'S1', 0.6223388955850991, 'driver'), (1404, 'S2', 0.30999999999999994, 'bridge')]",2,-0.0003594668181241,-0.0003594668181241,0.0,0.0003594668181241,0.7515558055596577,0.7265960459450767,-0.024959759614581,True,0.6188571428571429,1.0,6,0.0015056968328395,stagebridge,False,1403,1,0.7292004634994206,0.5370277566086399,0.7042577675489068,0.547554660529344,0.5394191343963554,0.6904487917146145,1404,1,0.5554345307068366,0.460026872599169,0.5325604142692751,0.4748216340621404,0.555113895216401,0.6973532796317606,0.6330926407589144,0.762589928057554,0.5152877697841727,0.017985611510791366,0.9019784172661871,0.6711690647482015,
17,S1,122,0.7193038163823231,S2,123,0.3099999999999999,"[(122, 'S1', 0.7193038163823231, 'driver'), (123, 'S2', 0.30999999999999994, 'bridge')]",2,-0.0004966154029543,-0.0004966154029543,0.0,0.0004966154029543,0.6371997392368175,0.6163603399776075,-0.0208393992592099,True,0.5542857142857143,1.0,6,0.0015020280343707,stagebridge,False,122,1,0.7544611819235225,0.5495083996011182,0.6932681242807825,0.5658860759493671,0.4822095671981777,0.7859608745684695,123,1,0.8660486674391658,0.586098607482562,0.793590333716916,0.7641542002301497,0.4848633257403189,0.42692750287687,0.7228624158983468,0.7050359712230215,0.6609712230215827,0.5116906474820144,0.9595323741007195,0.7595503597122302,
112,S1,787,1.0030055044688126,S2,788,0.4649999999999999,"[(787, 'S1', 1.0030055044688126, 'driver'), (788, 'S2', 0.46499999999999997, 'bridge')]",2,-0.0010235249565157,-0.0010235249565157,0.0,0.0010235249565157,0.7437214442229084,0.7384403900402327,-0.0052810541826757,True,0.6068571428571429,1.0,3,0.0014994429103618,stagebridge,False,787,1,0.1816685979142526,0.2784533878628407,0.3454487917146145,0.2041657077100115,0.4894760820045558,0.714614499424626,788,1,0.0,0.0,0.0,0.0,0.0,0.0,0.15209420652119401,0.3363309352517986,0.8264388489208633,0.16456834532374098,0.011690647482014389,0.303363309352518,
