file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h024_pred_public_median,h024_pred_public_p10,h024_pred_public_p90,h024_support_better_than_h012,h024_decoder_score,h024_bad_to_good_load_ratio,h025_score,public_lb,is_known_public,is_known_bad_shortcut,h026_source_score
hitl/h017_joint_label_weight_jepa/submission_h017_conflict_all_k1650_a1_554ddb0c.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_conflict_all_k1650_a1_554ddb0c.csv,h017,1650,250,-7.468461025166053,-0.004526340015252153,15.062263397902118,0.012551886164918431,0.43212121212121213,0.010398306538179794,0.10712119668730175,0.021142857142857144,0.5734911338400522,0.56849287073596,0.5871607355863533,0.1,0.5814078270241395,3.994115675570356,-15.053746595122407,,False,False,1.1251875402836187
hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k1200_a0.7_e040efd8.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k1200_a0.7_e040efd8.csv,h015,747,250,-0.15074332253634282,-0.00020179828987462224,-0.15074332253634282,-0.00020179828987462224,0.5087014725568942,0.00406080953375968,0.051590890532074996,0.0034285714285714284,0.5732272429208467,0.5630969150853744,0.5857670498178618,0.1166666666666666,0.5826363353448895,4.2629864790634375,0.15935500978018396,,False,False,1.1235199855031097
hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k800_a0.7_e040efd8.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k800_a0.7_e040efd8.csv,h015,747,250,-0.15074332253634282,-0.00020179828987462224,-0.15074332253634282,-0.00020179828987462224,0.5087014725568942,0.00406080953375968,0.051590890532074996,0.0034285714285714284,0.5732272429208467,0.5630969150853744,0.5857670498178618,0.1166666666666666,0.5826363353448895,4.2629864790634375,0.15935500978018396,,False,False,1.1235199855031097
hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k1600_a0.7_e040efd8.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k1600_a0.7_e040efd8.csv,h015,747,250,-0.15074332253634193,-0.00020179828987462105,-0.15074332253634282,-0.00020179828987462224,0.5087014725568942,0.00406080953375968,0.051590890532074996,0.0034285714285714284,0.5732272429208467,0.5630969150853744,0.5857670498178618,0.1166666666666666,0.5826363353448895,4.2629864790634375,0.15935500978018396,,False,False,1.1235199855031097
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1000_a0.75_fa640adc.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1000_a0.75_fa640adc.csv,h018,1000,250,-0.814804433201102,-0.000814804433201102,-0.8148044332011022,-0.0008148044332011022,0.458,0.006562975183527899,0.08739248873299255,0.025714285714285714,0.5728687116042599,0.5661082837521072,0.5856490074766787,0.1166666666666666,0.5810506138509516,3.886139837404636,0.8232195700187687,,False,False,1.1085718350533607
hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r210_a1_3042bbfb.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r210_a1_3042bbfb.csv,h019,1470,210,-4.971358599766539,-0.003381876598480639,10.55405493311164,0.008795045777593033,0.44013605442176873,0.009659534611282656,0.11298815705193355,0.025714285714285714,0.5730913763450355,0.5681753267891102,0.5860685314799992,0.1,0.5807101696234525,3.917633247445186,-10.545576809473893,,False,False,1.108206749678713
hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r210_a1_3042bbfb.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r210_a1_3042bbfb.csv,h019,1470,210,-4.971358599766541,-0.00338187659848064,10.554054933111635,0.00879504577759303,0.44013605442176873,0.009659534611282656,0.11298815705193355,0.025714285714285714,0.5730913763450355,0.5681753267891102,0.5860685314799992,0.1,0.5807101696234525,3.917633247445186,-10.545576809473888,,False,False,1.1082067496787125
hitl/h017_joint_label_weight_jepa/submission_h017_h015_gain_all_k1650_a1_13fd5e90.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_h015_gain_all_k1650_a1_13fd5e90.csv,h017,1650,250,-9.08431500114764,-0.005505645455240994,12.949765422302374,0.010791471185251977,0.4309090909090909,0.010690310374105203,0.10712119668730175,0.021714285714285714,0.573463025015549,0.5680417273342081,0.5871233473102031,0.1,0.5815029932271503,3.932574914294039,-12.941357415330929,,False,False,1.1024125365149038
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1600_a1_c90701c0.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1600_a1_c90701c0.csv,h018,1600,250,-6.02311834268727,-0.0037644489641795436,14.726281512619352,0.012271901260516126,0.434375,0.011105954173407666,0.11298815705193355,0.025142857142857144,0.5735691966149286,0.5684590284509294,0.5870964739842232,0.1,0.5814384330889317,3.888944392429432,-14.717875052405923,,False,False,1.05665999992125
hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r210_a1_f0808681.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r210_a1_f0808681.csv,h019,1470,210,-4.391671808204704,-0.002987531842316125,11.06539756087597,0.00922116463406331,0.4435374149659864,0.009781475652930118,0.11298815705193355,0.026285714285714287,0.5730932639891151,0.5683113449316576,0.5861604859938341,0.1,0.5807077718534065,3.9494528357990712,-11.056841512347228,,False,False,1.0530851760412898
hitl/h016_public_subset_weight_jepa/submission_h016_combined_S_k400_a0.75_0bd10fd9.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_S_k400_a0.75_0bd10fd9.csv,h016,400,209,-0.3281455320498461,-0.0008203638301246153,-0.3281455320498461,-0.0008203638301246153,0.465,0.002981936436564859,0.04088660896427987,0.02457142857142857,0.572693393115608,0.5645273159472565,0.582334532810401,0.1333333333333333,0.5804268975862094,4.345653052859513,0.3374511238698508,,False,False,1.048607291861884
hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1650_a1_53487040.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1650_a1_53487040.csv,h017,1650,250,-6.038716134046072,-0.0036598279600279222,16.28052360017641,0.013567103000147008,0.4393939393939394,0.011128779603110843,0.10712119668730175,0.025142857142857144,0.573481654577486,0.5685948793893381,0.586697737078173,0.1,0.5812054991727624,4.008126869097412,-16.271878775009643,,False,False,1.0288370008097543
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1600_a1_ca49797f.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1600_a1_ca49797f.csv,h018,1600,250,-5.281883680432955,-0.0033011773002705968,15.35489100995835,0.012795742508298626,0.44125,0.011012931905764727,0.11298815705193355,0.026285714285714287,0.5734869099996999,0.5686192515333865,0.5867502606263704,0.1,0.5811977314320086,3.942766427898384,-15.34634833424541,,False,False,1.018064686965364
hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r150_a1_2c2671d5.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r150_a1_2c2671d5.csv,h019,1050,150,-0.9899323175743118,-0.0009427926834041064,-0.9899323175743113,-0.000942792683404106,0.45714285714285713,0.007393380984281575,0.11298815705193355,0.02457142857142857,0.5728396894394228,0.5673040774704553,0.585441266574693,0.1166666666666666,0.5805389699866873,3.910755316518112,0.9983681139216333,,False,False,0.9910826737651371
hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r210_a0.55_e58a5b08.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r210_a0.55_e58a5b08.csv,h019,1470,210,-4.679936704428005,-0.003183630411175514,10.71554142944254,0.008929617857868784,0.4421768707482993,0.005565754038902477,0.06558874566176465,0.018285714285714287,0.5734510414778053,0.5650721047124918,0.5882283882076865,0.1166666666666666,0.5830390016105186,4.287888312557591,-10.706508509960283,,False,False,0.9810032829308908
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1600_a1_fdbd2d6b.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1600_a1_fdbd2d6b.csv,h018,1600,250,-5.505509225399333,-0.003440943265874583,15.08142961662486,0.01256785801385405,0.4375,0.010956741956515588,0.11298815705193355,0.026285714285714287,0.5734793272343346,0.5686439311415323,0.5867286933434089,0.1,0.5811791266145454,3.9575217415829016,-15.07285743028455,,False,False,0.9736646954011586
hitl/h017_joint_label_weight_jepa/submission_h017_h016_gain_all_k1650_a1_4b0c2462.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_h016_gain_all_k1650_a1_4b0c2462.csv,h017,1650,250,-5.983303188917787,-0.0036262443569198707,16.252697444531872,0.013543914537109894,0.4381818181818182,0.010872371311359368,0.10712119668730175,0.025142857142857144,0.5734627777959935,0.5685707016101601,0.5865873222596928,0.1,0.5811689176307087,4.043778878224745,-16.24398131534685,,False,False,0.9687275882244949
hitl/h015_public_equation_self_feedback/submission_h015_top_all_k1200_a0.25_7eb69d0c.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_all_k1200_a0.25_7eb69d0c.csv,h015,1200,250,-1.8918914943788856,-0.001576576245315738,-1.8918914943788856,-0.001576576245315738,0.46166666666666667,0.004112906390731827,0.021200429022458667,0.011428571428571429,0.5733439108856987,0.5638818236650888,0.587026127207672,0.1166666666666666,0.5828892580825673,4.1781170198987265,1.9005334427043972,,False,False,0.8865512000702058
hitl/h017_joint_label_weight_jepa/submission_h017_weight_shift_all_k1650_a1_1b313da1.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_weight_shift_all_k1650_a1_1b313da1.csv,h017,1650,250,-5.080107197630905,-0.0030788528470490338,17.101908309456018,0.014251590257880016,0.44727272727272727,0.010420058683482556,0.10712119668730175,0.025142857142857144,0.5734226597576804,0.5685727991198104,0.5863219539171205,0.1,0.5810707914387659,4.1455071486486,-17.09298872373015,,False,False,0.852907592439521
hitl/h015_public_equation_self_feedback/submission_h015_top_all_k400_a0.45_e85644dd.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_all_k400_a0.45_e85644dd.csv,h015,400,206,6.27994009302766,0.01569985023256915,6.279940093027661,0.015699850232569153,0.5775,0.0032659491998710648,0.03586966063182284,0.026857142857142857,0.5728342388209915,0.5647604055789446,0.5838618166001688,0.1333333333333333,0.5811070025373894,4.59219959705568,-6.270084265262121,,False,False,0.8126946853672874
hitl/h015_public_equation_self_feedback/submission_h015_stable_S_k200_a0.9_45678cc8.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_stable_S_k200_a0.9_45678cc8.csv,h015,200,131,7.254405989661303,0.036272029948306514,7.254405989661304,0.03627202994830652,0.74,0.003016501455381387,0.06295106614200985,0.022857142857142857,0.5730896679531193,0.5669705166529659,0.5867317783657049,0.1333333333333333,0.5815833540339332,4.563555661015262,-7.244707449767845,,False,False,0.7395082874347683
hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k1650_a1_fa1c1ba2.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_consensus_all_k1650_a1_fa1c1ba2.csv,h017,1650,250,-6.735560058816274,-0.004082157611403802,15.582655064795379,0.012985545887329482,0.43575757575757573,0.011127183490751659,0.10712119668730175,0.019428571428571427,0.5738557572964915,0.5678552176843493,0.5885390871509928,0.1,0.5825044919579844,4.06965813762187,-15.57403003423442,,False,False,0.7357694986749662
hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k240_a0.75_06c93b0b.csv,/Users/kbsoo/Downloads/cl2/hitl/h016_public_subset_weight_jepa/submission_h016_combined_all_k240_a0.75_06c93b0b.csv,h016,240,154,0.4085837826506922,0.0017024324277112174,0.40858378265069195,0.0017024324277112165,0.5125,0.00206385795534417,0.04088660896427987,0.014857142857142857,0.5727793422076506,0.5626951668198027,0.5861201665688772,0.1333333333333333,0.5825930765273638,4.671384021534734,-0.3988695860361939,,False,False,0.7339256265657019
hitl/h017_joint_label_weight_jepa/submission_h017_conflict_all_k1650_a1.25_c59222e7.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_conflict_all_k1650_a1.25_c59222e7.csv,h017,1650,250,-7.3751629819299165,-0.004469795746624192,15.10220583143372,0.012585171526194766,0.4303030303030303,0.012963768656692022,0.13312855958707043,0.022285714285714287,0.5738533598206239,0.568960058651416,0.5886036276537676,0.1,0.5820923476171691,3.939253273491823,-15.093770182029592,,False,False,0.7324083150026097
hitl/h015_public_equation_self_feedback/submission_h015_stable_Q_k400_a0.9_c8767794.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_stable_Q_k400_a0.9_c8767794.csv,h015,400,223,-0.41604278519707705,-0.0010401069629926926,-0.41604278519707627,-0.0010401069629926906,0.51,0.004228761005201016,0.06544843369149089,0.002857142857142857,0.5732106537503865,0.5635027940439519,0.5852222607914904,0.1166666666666666,0.5823492251978107,4.440737387959381,0.4249956885444236,,False,False,0.6976332171589419
hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r180_a1_ff6b96c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r180_a1_ff6b96c2.csv,h019,1260,180,-3.2580558107832953,-0.0025857585799867423,1.9595157844903373,0.0016329298204086143,0.4452380952380952,0.008415988956709617,0.11298815705193355,0.025714285714285714,0.5728947168608352,0.5677932323885472,0.5853348077849491,0.1,0.5803845018957805,3.900667560584645,-1.9510715922263109,,False,False,0.6931743728688042
hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r180_a1_ff6b96c2.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r180_a1_ff6b96c2.csv,h019,1260,180,-3.2580558107832953,-0.0025857585799867423,1.9595157844903373,0.0016329298204086143,0.4452380952380952,0.008415988956709617,0.11298815705193355,0.025714285714285714,0.5728947168608352,0.5677932323885472,0.5853348077849491,0.1,0.5803845018957805,3.900667560584645,-1.9510715922263109,,False,False,0.6931743728688042
hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r180_a1_283e555f.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r180_a1_283e555f.csv,h019,1260,180,-2.574872385755855,-0.0020435495125046468,2.67819777757345,0.0022318314813112084,0.45,0.008564356608040159,0.11298815705193355,0.025714285714285714,0.572926786490682,0.5678468671044874,0.5856801309261673,0.1,0.5805291855620577,3.930733525107765,-2.6696934533803773,,False,False,0.6526456937730338
hitl/h017_joint_label_weight_jepa/submission_h017_h015_gain_all_k1650_a1.25_20859cde.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_h015_gain_all_k1650_a1.25_20859cde.csv,h017,1650,250,-9.011442509448454,-0.005461480308756639,12.969738958586454,0.010808115798822045,0.4290909090909091,0.013322481087344075,0.13312855958707043,0.022285714285714287,0.5738958920688109,0.5684695009437151,0.5884931090310854,0.1,0.5822586182733678,3.9127524970779257,-12.961356310735155,,False,False,0.5919145741275635
hitl/h015_public_equation_self_feedback/submission_h015_stable_all_k400_a0.35_f695fdc6.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_stable_all_k400_a0.35_f695fdc6.csv,h015,400,206,5.631724405955522,0.014079311014888804,5.631724405955522,0.014079311014888804,0.56,0.0026435215685414563,0.028776433055539452,0.02057142857142857,0.5731327751648168,0.5634557769609707,0.5874899887217538,0.1166666666666666,0.5830945839900988,4.478099168594128,-5.622253921904048,,False,False,0.5860178511100042
hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1300_a0.55_7ef9593b.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_move_all_k1300_a0.55_7ef9593b.csv,h020,1300,250,-3.1032735946237135,-0.0023871335343259334,4.389226909035809,0.003657689090863174,0.4523076923076923,0.00798052545561022,0.0683812235945499,0.025714285714285714,0.5736092379038907,0.5663961514087534,0.5882872575403543,0.1166666666666666,0.5826673350391935,4.039171397835858,-4.38050570909728,,False,False,0.5743839649452813
hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1650_a1.25_c65a7401.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_oracle_gain_all_k1650_a1.25_c65a7401.csv,h017,1650,250,-5.952969862920354,-0.0036078605229820327,16.30164109525252,0.013584700912710433,0.43757575757575756,0.01386987271399877,0.13312855958707043,0.026857142857142857,0.5738677834768775,0.5690512950531696,0.588103640757808,0.1,0.5819130438479831,3.976969641377699,-16.293015727398334,,False,False,0.5386219124269978
hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1750_a1.25_78dbbe09.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_gain_all_k1750_a1.25_78dbbe09.csv,h018,1750,250,-6.212999132822362,-0.0035502852187556354,18.84212789202639,0.015701773243355324,0.43657142857142855,0.01398291720715079,0.13669790015525174,0.02857142857142857,0.5739272437866068,0.5692820156608953,0.5882477541999002,0.1,0.5819541996433463,4.011278194536724,-18.833391049923033,,False,False,0.5094991066187087
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1750_a1.25_78dbbe09.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1750_a1.25_78dbbe09.csv,h018,1750,250,-6.212999132822364,-0.0035502852187556362,18.84212789202639,0.015701773243355324,0.43657142857142855,0.01398291720715079,0.13669790015525174,0.02857142857142857,0.5739272437866068,0.5692820156608953,0.5882477541999002,0.1,0.5819541996433463,4.011278194536724,-18.833391049923033,,False,False,0.5094991066187087
hitl/h018_hard_label_world_jepa/submission_h018_shock_all_k1750_a1.25_78dbbe09.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_shock_all_k1750_a1.25_78dbbe09.csv,h018,1750,250,-6.212999132822364,-0.0035502852187556362,18.84212789202639,0.015701773243355324,0.43657142857142855,0.01398291720715079,0.13669790015525174,0.02857142857142857,0.5739272437866068,0.5692820156608953,0.5882477541999002,0.1,0.5819541996433463,4.011278194536724,-18.833391049923033,,False,False,0.5094991066187087
hitl/h018_hard_label_world_jepa/submission_h018_confidence_all_k1750_a1.25_78dbbe09.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_confidence_all_k1750_a1.25_78dbbe09.csv,h018,1750,250,-6.212999132822361,-0.003550285218755635,18.84212789202639,0.015701773243355324,0.43657142857142855,0.01398291720715079,0.13669790015525174,0.02857142857142857,0.5739272437866068,0.5692820156608953,0.5882477541999002,0.1,0.5819541996433463,4.011278194536724,-18.833391049923033,,False,False,0.5094991066187087
hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1750_a1.25_78dbbe09.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_h017_gain_all_k1750_a1.25_78dbbe09.csv,h018,1750,250,-6.212999132822362,-0.0035502852187556354,18.84212789202639,0.015701773243355324,0.43657142857142855,0.01398291720715079,0.13669790015525174,0.02857142857142857,0.5739272437866068,0.5692820156608953,0.5882477541999002,0.1,0.5819541996433463,4.011278194536724,-18.833391049923033,,False,False,0.5094991066187087
hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r150_a1_67ab996c.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r150_a1_67ab996c.csv,h019,1050,150,-2.105125364755356,-0.0020048812997670055,-2.105125364755356,-0.0020048812997670055,0.44761904761904764,0.007082820752246369,0.11298815705193355,0.025142857142857144,0.572736629387069,0.5673516549234178,0.5847669407019984,0.1,0.5801924284313869,3.929854348041389,2.1136136448800102,,False,False,0.5020249598524259
hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r150_a1_67ab996c.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r150_a1_67ab996c.csv,h019,1050,150,-2.105125364755355,-0.0020048812997670046,-2.105125364755356,-0.0020048812997670055,0.44761904761904764,0.007082820752246369,0.11298815705193355,0.025142857142857144,0.572736629387069,0.5673516549234178,0.5847669407019984,0.1,0.5801924284313869,3.929854348041389,2.1136136448800102,,False,False,0.5020249598524259
hitl/h017_joint_label_weight_jepa/submission_h017_weight_shift_all_k1400_a1_46178aa3.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_weight_shift_all_k1400_a1_46178aa3.csv,h017,1400,250,-3.5612655959764252,-0.0025437611399831608,9.264672908490438,0.007720560757075365,0.4442857142857143,0.008919715636329163,0.10712119668730175,0.025142857142857144,0.573076995526228,0.5682312332683374,0.5856009917684755,0.1,0.5806093307267726,4.194056358560558,-9.255656224344746,,False,False,0.4931224882056261
hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r240_a1.25_a5398079.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_row_score_all_r240_a1.25_a5398079.csv,h019,1680,240,-5.870823013060397,-0.0034945375077740457,17.24116563240388,0.014367638027003233,0.4392857142857143,0.013603105981297412,0.13669790015525174,0.02857142857142857,0.5738704156648757,0.5691671283243173,0.5881099671877523,0.1,0.5818819108217149,3.9900044418196776,-17.232471337805958,,False,False,0.4893333500560486
hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1300_a1_cdc27378.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_combined_all_k1300_a1_cdc27378.csv,h018,1300,250,-3.582745824945964,-0.0027559583268815108,4.3619464213771,0.0036349553511475833,0.43923076923076926,0.010058160179478377,0.11298815705193355,0.026285714285714287,0.5731770551154384,0.5682659277945745,0.586325288356949,0.1,0.5808674823953032,3.9561459515249817,-4.353376986616907,,False,False,0.46697582960120954
hitl/h017_joint_label_weight_jepa/submission_h017_h016_gain_all_k1650_a1.25_8708e171.csv,/Users/kbsoo/Downloads/cl2/hitl/h017_joint_label_weight_jepa/submission_h017_h016_gain_all_k1650_a1.25_8708e171.csv,h017,1650,250,-5.91794557561226,-0.0035866336821892483,16.26647347404745,0.01355539456170621,0.43636363636363634,0.01354879628545597,0.13312855958707043,0.026857142857142857,0.5738471307849025,0.5690214128344001,0.587993713886831,0.1,0.5818792544032799,4.019480714361967,-16.257763084047298,,False,False,0.4650789581508203
hitl/h015_public_equation_self_feedback/submission_h015_stable_all_k200_a0.6_88e03211.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_stable_all_k200_a0.6_88e03211.csv,h015,200,126,6.972818237175249,0.034864091185876245,6.972818237175249,0.034864091185876245,0.74,0.002112946449544269,0.045654676145048256,0.022857142857142857,0.5728147234148905,0.5651404062293829,0.5849071046393999,0.1333333333333333,0.5814100496340712,4.848519359070694,-6.962549769885679,,False,False,0.45537287174981234
hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k400_a1_0b8f1352.csv,/Users/kbsoo/Downloads/cl2/hitl/h015_public_equation_self_feedback/submission_h015_top_Q_k400_a1_0b8f1352.csv,h015,400,223,-0.3810131108285384,-0.0009525327770713459,-0.3810131108285377,-0.0009525327770713443,0.5025,0.004688192230658581,0.07222008365524257,0.004,0.5732364748741735,0.5639898976148037,0.5850367431603128,0.1166666666666666,0.582163470517892,4.50885629368628,0.39013082341591027,,False,False,0.45114463518766174
hitl/h018_hard_label_world_jepa/submission_h018_confidence_all_k1600_a1.25_2a09a695.csv,/Users/kbsoo/Downloads/cl2/hitl/h018_hard_label_world_jepa/submission_h018_confidence_all_k1600_a1.25_2a09a695.csv,h018,1600,250,-3.10019210190599,-0.0019376200636912438,16.57534862911959,0.013812790524266323,0.45375,0.01267680706336444,0.13669790015525174,0.02857142857142857,0.5737481881340588,0.5689915672188708,0.5877991274620429,0.1,0.5817313823917526,4.044423350238602,-16.566545496704826,,False,False,0.4383431459078233
hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r240_a1.25_29cd7d15.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_inclusion_all_r240_a1.25_29cd7d15.csv,h019,1680,240,-5.3958838293228535,-0.003211835612692175,17.384455004567293,0.01448704583713941,0.44107142857142856,0.01346674054700479,0.13669790015525174,0.02857142857142857,0.5738597604255862,0.5691523206518327,0.5880746253507393,0.1,0.5818761346051069,4.024478671152341,-17.375691761510705,,False,False,0.43670301115334664
hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r240_a1.25_29cd7d15.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_lift_all_r240_a1.25_29cd7d15.csv,h019,1680,240,-5.3958838293228535,-0.003211835612692175,17.384455004567293,0.01448704583713941,0.44107142857142856,0.01346674054700479,0.13669790015525174,0.02857142857142857,0.5738597604255862,0.5691523206518327,0.5880746253507393,0.1,0.5818761346051069,4.024478671152341,-17.375691761510705,,False,False,0.43670301115334664
hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r240_a1.25_5eafa3e1.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r240_a1.25_5eafa3e1.csv,h019,1680,240,-5.932141407622323,-0.0035310365521561446,17.134854619774966,0.014279045516479138,0.4351190476190476,0.013704261014832103,0.13669790015525174,0.026857142857142857,0.573976929129135,0.5688667613454239,0.5886235336936988,0.1,0.5822766882160412,3.9996821857428047,-17.12618382683205,,False,False,0.4329329475996806
hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r180_a0.55_c14ecd37.csv,/Users/kbsoo/Downloads/cl2/hitl/h019_row_subset_hardworld_jepa/submission_h019_gain_all_r180_a0.55_c14ecd37.csv,h019,1260,180,-3.802726777006038,-0.0030180371246079666,1.414361858817749,0.001178634882348124,0.4444444444444444,0.004941913282258611,0.06558874566176465,0.017142857142857144,0.5733556594391537,0.5645721477635359,0.58804698911696,0.1166666666666666,0.583055977854758,4.290354119731498,-1.4053525791497146,,False,False,0.42589306431330015
hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1750_a0.75_49682f7b.csv,/Users/kbsoo/Downloads/cl2/hitl/h020_joint_vector_world_jepa/submission_h020_gain_all_k1750_a0.75_49682f7b.csv,h020,1750,250,-6.220539835541894,-0.003554594191738225,18.98491226502123,0.015820760220851025,0.44,0.01149065316971086,0.09299138979406657,0.027428571428571427,0.5739536433592012,0.5682623834098246,0.5885572517892425,0.1,0.5825012871153431,4.169828066701796,-18.97588689460211,,False,False,0.42271058703231934
