file,resolved_path,source,changed_cells,changed_rows,pred_gain_sum_moved,pred_gain_mean_moved,pred_gain_top1200_sum,pred_gain_top1200_mean,pred_positive_rate_moved,mean_abs_delta_prob,max_abs_delta_prob,ood_abs_delta_rate,h024_pred_public_median,h024_pred_public_p10,h024_pred_public_p90,h024_support_better_than_h012,h024_decoder_score,h024_bad_to_good_load_ratio,h025_score,public_lb,is_known_public,is_known_bad_shortcut,h026_source_score
submission_hybrid_0p578_logit_after_subject_final9_strict.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_hybrid_0p578_logit_after_subject_final9_strict.csv,known_public,1750,250,-5.716162257499942,-0.00326637843285711,19.12155294844956,0.015934627457041297,0.44571428571428573,0.03633855918784746,0.2857435032912356,0.036,0.5784329675672146,0.5781955429583633,0.5786072981632407,0.0,0.5798190419542923,3.5484573296301143,-19.113556033790296,0.5784273528,True,True,-7.59541436067251
submission_jepa_latent_residual_probe.csv,/Users/kbsoo/Downloads/cl2/jepa/submission_jepa_latent_residual_probe.csv,known_public,1750,250,-3.0769906321148577,-0.00175828036120849,21.789634915687238,0.01815802909640603,0.45371428571428574,0.0423799109988458,0.33030475648244956,0.037714285714285714,0.5811858118112732,0.580035852436293,0.5812312631492939,0.0,0.5826454690298208,2.9750384828495875,-21.78274198157868,0.5812273278,True,True,-9.029535816670215
submission_lejepa_targetwise_strict_best_scale0p5.csv,/Users/kbsoo/Downloads/cl2/jepa/submission_lejepa_targetwise_strict_best_scale0p5.csv,known_public,1750,250,-6.27966038877989,-0.0035883773650170797,18.74608400944168,0.015621736674534734,0.44571428571428573,0.040394427016235586,0.37651624113610577,0.037142857142857144,0.5801910045332972,0.5794815227810793,0.5802463983550137,0.0,0.5828258969139962,6.763388370920123,-18.73162866127127,0.5802468192,True,True,-16.566435524449
submission_e267_humansocial_tail_balanced_2936100f.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e267_humansocial_tail_balanced_2936100f.csv,known_public,1212,250,-4.399470561556191,-0.003629926205904448,-2.8084290014381423,-0.002340357501198452,0.4397689768976898,0.023557526127045043,0.29411027902876097,0.03485714285714286,0.5763394106978399,0.576304219555343,0.5766455301462218,0.0,0.5820607708916015,16.005432819868517,2.841311295649308,0.5763294974,True,True,-33.6708986940108
submission_h010_objective_s1s4_v2_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/submission_h010_objective_s1s4_v2_uploadsafe.csv,known_public,1302,250,-6.482529664212005,-0.004978901431806455,1.6620305130876254,0.001385025427573021,0.4201228878648233,0.02833604628293946,0.29411027903190856,0.036,0.5779689421888683,0.57715936179447,0.5781714430905729,0.0,0.584702521714457,18.22671734843639,-1.6246770783907527,0.5781718175,True,True,-39.610149885309454
submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_ordinal_q_constraints_ambnext_Q2Q3_nearest_w0.75.csv,known_public,1750,250,-6.107161048493113,-0.003489806313424636,18.986048280732696,0.01582170690061058,0.45257142857142857,0.03329517263501255,0.3451017278776035,0.038285714285714284,0.5783034165533011,0.5781389587395817,0.5786277741526552,0.0,0.5881327297516518,27.594936582214036,-18.929901264711127,0.5783033652,True,True,-58.850210550327745
submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e256_featnn1_top50_amp_then_smooth25_a3827329.csv,known_public,1200,250,-4.022147207808342,-0.003351789339840285,-4.022147207808342,-0.003351789339840285,0.4425,0.023257100372329757,0.32773820110811097,0.03542857142857143,0.5762812238746202,0.5762626656012112,0.5764257993250768,0.0,0.5867050597026985,29.619254356357995,4.082271430806772,0.5762805676,True,False,-61.50674583011437
submission_e323_5508f966_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e323_5508f966_uploadsafe.csv,known_public,1356,250,-5.834150066945616,-0.00430247055084485,4.947964911241224,0.00412330409270102,0.4306784660766962,0.025985679282687954,0.29411027903190856,0.036,0.5770141799918305,0.5768271069196275,0.5772987266748103,0.0,0.6297745951787543,150.27242363602826,-4.6465200639691675,0.5770355016,True,True,-318.4109952775863
submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e368_q2s1rowmask_selected_e368_q2_damp_s1_recover_amp1_06_be814361_uploadsafe.csv,known_public,1290,250,-4.840579003529603,-0.0037523868244415527,2.4978521488391223,0.0020815434573659354,0.437984496124031,0.023365622609334225,0.29411027902876097,0.03485714285714286,0.5762905338329187,0.5762548165581328,0.5764720287662023,0.0,0.7570650659774979,516.2814510621569,-1.46441781814338,0.576290429,True,False,-1092.5407762304105
submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,/Users/kbsoo/Downloads/cl2/analysis_outputs/submission_e247_featnn1_nn_smooth_sum_top34_f1ff7e86.csv,known_public,1200,250,-4.031455904966945,-0.0033595465874724545,-4.031455904966943,-0.0033595465874724528,0.4425,0.023147055530376326,0.29411027902876097,0.03485714285714286,0.5762235057085492,0.576159096444552,0.5764240138834238,0.0333333333333333,1387653.269891054,3964721981.6566496,7929447.995640633,0.5761589494,True,False,-8404982663.882541
