file,resolved_path,source_file,source_rank,top_k,alpha,veto_lambda,cell_score_sum,pred_gain_sum,public_bad_energy_mean,public_good_energy_mean,q2_share,mean_abs_delta_prob,max_abs_delta_prob,changed_cells,changed_rows,pred_public_median,pred_public_p10,pred_public_p90,pred_public_min,pred_public_max,support_better_than_h012,support_better_than_0567,n_predictions,resolved_path_h024,source,mean_abs_prob_move_h012,max_abs_prob_move_h012,changed_cells_h012_1e4,changed_rows_h012_1e4,bad_axis_abs_load,good_axis_abs_load,bad_to_good_load_ratio,state_h015_cell_score_w_h012,state_h023_combined_score_w_h012,state_h015_direction_agree,state_h023_direction_agree,risk_width,decoder_score,h026_variant_score
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.55,1.25,290.49688738452403,6.881678619432477,5.537622347984478e-07,6.281286934778873e-06,0.4,6.141621384019063e-05,0.0030616983844862222,120,99,0.5746528397758457,0.5605059870235387,0.5996558336657938,0.5252937105474071,0.6065250256885582,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,6.14162138401859e-05,0.0030616983844862222,111,95,14.363581080800227,3.931393729596381,3.6535595427683893,0.48630324661488555,0.5986288809118673,0.9999999999999877,0.8876690526262621,0.03914984664225507,0.5896090319406038,0.647938994315655
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.75,1.25,290.49688738452403,6.881678619432477,5.537622347984478e-07,6.281286934778873e-06,0.4,8.358429639834347e-05,0.004112455061221487,120,99,0.5746545086541157,0.5605192791179995,0.5996558745452379,0.5253470980051986,0.6065248809428694,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v1p25_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,8.358429639833868e-05,0.004112455061221487,112,95,14.364981226258324,3.9340653352757946,3.6514343302333194,0.4863032466148949,0.598628880911868,0.999999999999991,0.8876690526262596,0.03913659542723846,0.5896053190692309,0.645953800590227
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.55,0.75,429.20727838559384,10.280144494581688,1.7428550328031264e-07,2.7274833144766434e-05,0.35833333333333334,0.0009290133274819445,0.021527042636601434,240,161,0.5747729773850865,0.5623327799848156,0.5996098406334571,0.5263004642643878,0.6051969546896235,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0009290133274819398,0.021527042636601434,239,161,14.52236208269461,4.020551682032392,3.6120321855287068,0.6985271856466618,0.5780501098574558,0.7306922156293602,0.7431154398577771,0.03727706064864156,0.5890666598770461,0.6270457783231359
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.35,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,3.9280541120033096e-05,0.0019781153819984354,120,100,0.5746552463259575,0.5604413490192524,0.599745729459758,0.5252243933602055,0.6067366301342686,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,3.928054112002789e-05,0.0019781153819984354,106,91,14.362241577183823,3.9287806250059054,3.6556486463294413,0.48426075424227916,0.6030136601611358,0.9999999999999809,0.8882502932060007,0.03930438044050566,0.5896662565063499,0.6211687946277435
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p55_v1p25_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p55_v1p25_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,submission_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,11,400,0.55,1.25,439.83313238961506,15.248053017800501,7.531430659772856e-05,6.332226114263626e-05,0.335,0.001225399620605629,0.017787185214915013,400,217,0.5745786833515509,0.5638752068773791,0.6000210586084509,0.5260146325391688,0.6031265378861668,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p55_v1p25_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0012253996206056251,0.017787185214914958,397,216,14.584333296172856,3.999189704931878,3.646822073616651,0.6415823015593175,0.5610080861948095,0.7210546460468906,0.7525300862799005,0.036145851731071765,0.588488619183192,0.6207591014189316
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.55,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,6.160463114385979e-05,0.0030616983844862222,120,100,0.5746617893479591,0.5604565277545512,0.5997457647082829,0.5252804751228987,0.6067364904810466,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,6.160463114385512e-05,0.0030616983844862222,112,96,14.363676375122887,3.9314856598790007,3.6534983500134297,0.48426075424228565,0.6030136601611387,0.9999999999999878,0.8882502932060223,0.039289236953731654,0.5896667467042698,0.6048381047383758
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.75,0.75,252.3176455948648,6.963420013767815,8.869984044875814e-07,6.709300952389999e-06,0.4,8.38413710160665e-05,0.004112455061221487,120,100,0.5746635208528126,0.5604698978998842,0.5997457999354805,0.5253340198384262,0.6067363509123194,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v0p75_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,8.384137101606178e-05,0.004112455061221487,113,96,14.36511117306195,3.934190694752094,3.651351010659586,0.4842607542422957,0.603013660161139,0.999999999999991,0.8882502932060194,0.03927590203559628,0.5896630594190021,0.6026823804610952
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.55,0.35,366.2321260203628,10.413982206978721,8.210572840096161e-07,2.727483314476643e-05,0.3541666666666667,0.0009253103076764417,0.021527042636601434,240,160,0.5747785025647955,0.5621024734548942,0.5995819950647383,0.5262969540039186,0.6053029367815355,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0009253103076764371,0.021527042636601434,239,160,14.520613587361149,4.020520435659565,3.611625364457928,0.7004519698362643,0.5784852913707257,0.731206818772247,0.7433437409427595,0.037479521609844135,0.5891429040058012,0.6006711607799222
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.55,2.0,630.5252444149502,10.215919557355292,3.5737105549683634e-08,2.7001056270186604e-05,0.3625,0.000929109744856842,0.021527042636601434,240,161,0.574772584810567,0.5623193506317555,0.5996036547925246,0.5263052715856625,0.605187006090157,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0009291097448568371,0.021527042636601434,239,161,14.522051747258377,4.020830510666537,3.6117045235113228,0.6989745073082158,0.5778187118326681,0.7312760341977936,0.7437091845056586,0.03728430416076911,0.5890686878500653,0.5952231519558022
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.55,1.25,509.45005348260685,10.215919557355292,3.5737105549683634e-08,2.7001056270186604e-05,0.3625,0.000929109744856842,0.021527042636601434,240,161,0.574772584810567,0.5623193506317555,0.5996036547925246,0.5263052715856625,0.605187006090157,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p55_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0009291097448568371,0.021527042636601434,239,161,14.522051747258377,4.020830510666537,3.6117045235113228,0.6989745073082158,0.5778187118326681,0.7312760341977936,0.7437091845056586,0.03728430416076911,0.5890686878500653,0.5952231519558022
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.35,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,3.908542314858394e-05,0.0019781153819984354,120,98,0.5746621750345728,0.5605026680564883,0.599835639428353,0.5252359907688212,0.6066038587286563,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p35_v2p0_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,3.908542314857858e-05,0.0019781153819984354,105,89,14.362222928270937,3.9288014000450233,3.6556245689717795,0.4890349153141846,0.598491438060377,0.9999999999999805,0.8890476596277284,0.039332971371864756,0.5896831836138655,0.559776406513562
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.75,0.75,429.20727838559384,10.280144494581688,1.7428550328031264e-07,2.7274833144766434e-05,0.35833333333333334,0.0012619813682446346,0.029126864921344198,240,161,0.5748002895599493,0.562347666833175,0.5995975721033281,0.5267911569622804,0.6051929909154644,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0012619813682446304,0.029126864921344198,240,161,14.581500774296117,4.055644361324901,3.5953598174809542,0.6985271856466675,0.5780501098574558,0.7306922156293608,0.7431154398577766,0.03724990527015304,0.5890786323406212,0.5505046164935726
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.55,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,6.12981275347264e-05,0.0030616983844862222,120,98,0.5746686498211091,0.5605177466838358,0.5998356777214363,0.5252917954228955,0.6066037126169221,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p55_v2p0_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,6.129812753472153e-05,0.0030616983844862222,111,94,14.363647069688351,3.931518306369043,3.653460558168035,0.4890349153141893,0.5984914380603806,0.9999999999999876,0.8890476596277442,0.039317931037600506,0.5896836368796281,0.5436287444318558
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,hitl/h015_public_equation_self_feedback/submission_h015_direct_all_a0.1_35c68bc9.csv,3,120,0.75,2.0,349.5497049076223,6.809325033202072,3.38037960517225e-07,6.281286934778873e-06,0.4,8.342356156865675e-05,0.004112455061221487,120,98,0.5746703131157197,0.560531016743765,0.5998357159907357,0.525345063122189,0.6066035665959377,0.16666666666666666,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_03_k120_a0p75_v2p0_h015_direct_all_a0.1_35c68bc9.csv,h026_public_private_calibration_veto_jepa,8.342356156865191e-05,0.004112455061221487,112,94,14.365071211105764,3.9342352126930606,3.6512995362118406,0.48903491531419496,0.5984914380603824,0.9999999999999911,0.8890476596277345,0.039304699246970665,0.5896799126898336,0.5416559772605987
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.75,0.35,366.2321260203628,10.413982206978721,8.210572840096161e-07,2.727483314476643e-05,0.3541666666666667,0.0012569771747750608,0.029126864921344198,240,160,0.5748050383895503,0.5621174576025619,0.5995848524696092,0.5267862977276172,0.6052989381748252,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0012569771747750569,0.029126864921344198,240,160,14.579116462477762,4.055601752634684,3.594809685002174,0.7004519698362699,0.5784852913707256,0.7312068187722476,0.7433437409427588,0.03746739486704731,0.5891593099827677,0.5229951219287293
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.75,2.0,630.5252444149502,10.215919557355292,3.5737105549683634e-08,2.7001056270186604e-05,0.3625,0.001262111532117717,0.029126864921344198,240,161,0.5747998452025542,0.5623342509289418,0.5995914522374759,0.5267956752812435,0.605183050093975,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.001262111532117713,0.029126864921344198,240,161,14.581077589610347,4.056024582189645,3.594918445524764,0.6989745073082213,0.5778187118326682,0.7312760341977943,0.7437091845056581,0.03725720130853405,0.5890805871164748,0.5188268676929171
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,0.75,1.25,509.45005348260685,10.215919557355292,3.5737105549683634e-08,2.7001056270186604e-05,0.3625,0.001262111532117717,0.029126864921344198,240,161,0.5747998452025542,0.5623342509289418,0.5995914522374759,0.5267956752812435,0.605183050093975,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a0p75_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.001262111532117713,0.029126864921344198,240,161,14.581077589610347,4.056024582189645,3.594918445524764,0.6989745073082213,0.5778187118326682,0.7312760341977943,0.7437091845056581,0.03725720130853405,0.5890805871164748,0.5188268676929171
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p75_v1p25_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p75_v1p25_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,submission_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,11,400,0.75,1.25,439.83313238961506,15.248053017800501,7.531430659772856e-05,6.332226114263626e-05,0.335,0.0016673485609457878,0.0242758560069537,400,217,0.574625080214292,0.5638893867128775,0.6000507323932146,0.5264846317758366,0.603121037750484,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k400_a0p75_v1p25_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0016673485609457835,0.0242758560069537,398,216,14.666006974493728,4.0265143925514755,3.642358015156127,0.6415823015593423,0.5610080861948097,0.7210546460468923,0.7525300862799011,0.03616134568033713,0.5885388765077146,0.4764241074561424
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,1.0,0.75,429.20727838559384,10.280144494581688,1.7428550328031264e-07,2.7274833144766434e-05,0.35833333333333334,0.0016750548431582167,0.0385845090482127,240,161,0.5748322621972682,0.5623662101669519,0.599622478912545,0.5274116956655293,0.6051880756125652,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v0p75_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0016750548431582121,0.0385845090482127,240,161,14.655424138798002,4.099510210440537,3.5749207546547845,0.6985271856466707,0.5780501098574556,0.7306922156293607,0.7431154398577765,0.03725626874559318,0.5891056785223551,0.4520432933927838
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k700_a0p35_v2p0_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k700_a0p35_v2p0_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,submission_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,11,700,0.35,2.0,437.6871346015345,15.296483151970424,5.601168219014096e-05,5.166472371162927e-05,0.24142857142857144,0.0014063901970246553,0.015503274857481375,700,245,0.5750091761159586,0.5677084113389741,0.6013185526413541,0.5256911976559119,0.6049103128143857,0.1,0.1,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_11_k700_a0p35_v2p0_h018_hard_label_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0014063901970246529,0.015503274857481375,693,245,14.582145560896674,3.9699258250903906,3.6731531518958547,0.4511404166728813,0.5575761153827307,0.7343888342029867,0.7479191902775395,0.03361014130238005,0.5880433291749552,0.4451187806007338
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,1.0,0.35,366.2321260203628,10.413982206978721,8.210572840096161e-07,2.727483314476643e-05,0.3541666666666667,0.0016684618356790609,0.0385845090482127,240,160,0.5748360596222404,0.5621361204328342,0.5995785509338328,0.5274051566063481,0.6052939800508581,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v0p35_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0016684618356790565,0.0385845090482127,240,160,14.652245056373529,4.099453398853582,3.5741948077509202,0.7004519698362731,0.5784852913707256,0.7312068187722476,0.7433437409427585,0.0374424305009986,0.5891743784803027,0.4346943764835408
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,1.0,1.25,509.45005348260685,10.215919557355292,3.5737105549683634e-08,2.7001056270186604e-05,0.3625,0.0016752261971819287,0.0385845090482127,240,161,0.5748317529632576,0.5623528106096041,0.5996162046837016,0.5274158525513936,0.6051781443044033,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v1p25_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0016752261971819241,0.0385845090482127,240,161,14.654859892550308,4.10001717159353,3.5743411004496224,0.6989745073082244,0.577818711832668,0.7312760341977942,0.7437091845056579,0.03726339407409751,0.5891074602743491,0.4206019775834947
hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,submission_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,10,240,1.0,2.0,630.5252444149502,10.215919557355292,3.5737105549683634e-08,2.7001056270186604e-05,0.3625,0.0016752261971819287,0.0385845090482127,240,161,0.5748317529632576,0.5623528106096041,0.5996162046837016,0.5274158525513936,0.6051781443044033,0.11666666666666667,0.11666666666666667,60,/Users/kbsoo/Downloads/cl2/hitl/h026_public_private_calibration_veto_jepa/submission_h026_veto_10_k240_a1p0_v2p0_h020_joint_vector_world_combined_all_k1750_a1_uploadsafe.csv,h026_public_private_calibration_veto_jepa,0.0016752261971819241,0.0385845090482127,240,161,14.654859892550308,4.10001717159353,3.5743411004496224,0.6989745073082244,0.577818711832668,0.7312760341977942,0.7437091845056579,0.03726339407409751,0.5891074602743491,0.4206019775834947
